https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume ETH
1663426800000,2022-09-17 15:00:00,ETH/EUT,1444.5,1450.4,1437.2,1443.8,1069.4283630099999,0.74070395
1663423200000,2022-09-17 14:00:00,ETH/EUT,1421.6,1444.0,1421.6,1443.2,1995.2427183040002,1.38251297
1663419600000,2022-09-17 13:00:00,ETH/EUT,1423.2,1426.8,1418.7,1423.5,1236.9449299350001,0.86894621
1663416000000,2022-09-17 12:00:00,ETH/EUT,1418.8,1427.6,1408.7,1423.2,2471.142849288,1.73632859
1663412400000,2022-09-17 11:00:00,ETH/EUT,1425.3,1427.4,1418.3,1418.7,2069.186491308,1.45850884
1663408800000,2022-09-17 10:00:00,ETH/EUT,1430.8,1432.9,1414.7,1425.0,1161.88453725,0.81535757
1663405200000,2022-09-17 09:00:00,ETH/EUT,1434.2,1434.9,1428.5,1430.6,3805.999670282,2.6604219700000002
1663401600000,2022-09-17 08:00:00,ETH/EUT,1430.2,1435.6,1428.9,1432.5,148962.5891085,103.9878458
1663398000000,2022-09-17 07:00:00,ETH/EUT,1430.2,1434.7,1424.8,1430.0,778252.6313705,544.23260935
1663394400000,2022-09-17 06:00:00,ETH/EUT,1431.5,1433.4,1423.5,1431.3,703.522852734,0.49152718
1663390800000,2022-09-17 05:00:00,ETH/EUT,1439.0,1440.6,1426.9,1430.1,4263.04343808,2.9809408
1663387200000,2022-09-17 04:00:00,ETH/EUT,1439.8,1446.0,1436.8,1441.4,4021.587136406,2.79005629
1663383600000,2022-09-17 03:00:00,ETH/EUT,1438.0,1441.6,1434.9,1437.5,623.22349625,0.43354678
1663380000000,2022-09-17 02:00:00,ETH/EUT,1443.1,1444.9,1434.9,1438.1,700.075550409,0.48680589
1663376400000,2022-09-17 01:00:00,ETH/EUT,1440.8,1447.3,1435.9,1446.4,1028.1800645120002,0.71085458
1663372800000,2022-09-17 00:00:00,ETH/EUT,1431.3,1457.6,1429.5,1440.5,756.58975279,0.52522718
1663369200000,2022-09-16 23:00:00,ETH/EUT,1430.9,1434.4,1421.5,1434.4,703.5842305360001,0.49050769
1663365600000,2022-09-16 22:00:00,ETH/EUT,1436.9,1441.3,1429.7,1430.3,747.121824869,0.52235323
1663362000000,2022-09-16 21:00:00,ETH/EUT,1435.4,1445.8,1432.4,1436.4,1752.7055358960001,1.22020714
1663358400000,2022-09-16 20:00:00,ETH/EUT,1426.5,1438.0,1426.5,1434.5,744.208831055,0.51879319
1663354800000,2022-09-16 19:00:00,ETH/EUT,1430.4,1437.6,1426.4,1427.1,729.2622425609999,0.51100991
1663351200000,2022-09-16 18:00:00,ETH/EUT,1421.1,1435.4,1412.7,1428.1,1151.8633024879998,0.80657048
1663347600000,2022-09-16 17:00:00,ETH/EUT,1426.0,1429.3,1405.8,1424.8,148485.32583144,104.2148553
1663344000000,2022-09-16 16:00:00,ETH/EUT,1449.9,1451.9,1412.3,1425.7,4459.943216371,3.12824803
1663340400000,2022-09-16 15:00:00,ETH/EUT,1446.7,1456.3,1439.6,1450.2,5410.39956159,3.73079545
1663336800000,2022-09-16 14:00:00,ETH/EUT,1433.8,1457.8,1432.0,1443.3,4338.879158991,3.00622127
1663333200000,2022-09-16 13:00:00,ETH/EUT,1463.8,1471.8,1427.9,1438.0,832.1920981,0.57871495
1663329600000,2022-09-16 12:00:00,ETH/EUT,1483.6,1485.1,1460.4,1461.3,857.9709939539999,0.58712858
1663326000000,2022-09-16 11:00:00,ETH/EUT,1472.2,1488.8,1470.7,1486.8,778.914537408,0.52388656
1663322400000,2022-09-16 10:00:00,ETH/EUT,1467.5,1479.5,1463.9,1472.3,744.2979732139999,0.5055341799999999
1663318800000,2022-09-16 09:00:00,ETH/EUT,1457.3,1470.5,1457.3,1468.1,748.393425086,0.50977006
1663315200000,2022-09-16 08:00:00,ETH/EUT,1478.5,1478.7,1449.0,1458.9,11873.522571651,8.13868159
1663311600000,2022-09-16 07:00:00,ETH/EUT,1473.3,1480.5,1473.3,1478.5,745.3309817899999,0.50411294
1663308000000,2022-09-16 06:00:00,ETH/EUT,1474.7,1479.4,1470.9,1475.8,733.829876422,0.49724209
1663304400000,2022-09-16 05:00:00,ETH/EUT,1470.5,1481.4,1470.5,1474.8,723.2237947079999,0.49038771
1663300800000,2022-09-16 04:00:00,ETH/EUT,1474.1,1481.3,1471.1,1471.1,710.315765659,0.48284669
1663297200000,2022-09-16 03:00:00,ETH/EUT,1467.2,1476.7,1461.1,1474.3,3308.223374746,2.24392822
1663293600000,2022-09-16 02:00:00,ETH/EUT,1471.7,1475.5,1456.2,1467.6,4423.118760564,3.01384489
1663290000000,2022-09-16 01:00:00,ETH/EUT,1480.0,1482.2,1466.9,1471.7,758.64501413,0.5154889
1663286400000,2022-09-16 00:00:00,ETH/EUT,1477.8,1483.5,1461.4,1481.2,250953.53655209602,169.42582808
1663282800000,2022-09-15 23:00:00,ETH/EUT,1474.2,1482.4,1464.4,1473.4,727.659202866,0.49386399
1663279200000,2022-09-15 22:00:00,ETH/EUT,1491.5,1491.5,1461.5,1475.8,747.941298926,0.50680397
1663275600000,2022-09-15 21:00:00,ETH/EUT,1504.0,1506.1,1487.2,1491.1,803.8685761209999,0.53911111
1663272000000,2022-09-15 20:00:00,ETH/EUT,1500.2,1512.1,1495.0,1505.7,753.664147047,0.50054071
1663268400000,2022-09-15 19:00:00,ETH/EUT,1499.4,1507.5,1492.9,1499.4,864.090065664,0.57629056
1663264800000,2022-09-15 18:00:00,ETH/EUT,1509.0,1514.4,1495.0,1499.8,987.727920382,0.65857309
1663261200000,2022-09-15 17:00:00,ETH/EUT,1508.8,1520.0,1506.6,1508.6,3536.2642132039996,2.34407014
1663257600000,2022-09-15 16:00:00,ETH/EUT,1494.4,1511.8,1486.2,1509.0,1251.3642048,0.8292672
1663254000000,2022-09-15 15:00:00,ETH/EUT,1490.0,1505.0,1469.8,1494.3,523341.180844821,350.22497547
1663250400000,2022-09-15 14:00:00,ETH/EUT,1587.2,1594.2,1487.1,1492.4,6630.369785676,4.44275649
1663246800000,2022-09-15 13:00:00,ETH/EUT,1591.3,1593.6,1572.5,1587.2,3808.40164352,2.3994466
1663243200000,2022-09-15 12:00:00,ETH/EUT,1595.6,1601.1,1585.6,1587.8,1041.243863816,0.65577772
1663239600000,2022-09-15 11:00:00,ETH/EUT,1587.6,1600.9,1579.7,1594.5,14057.660683394999,8.81634411
1663236000000,2022-09-15 10:00:00,ETH/EUT,1590.9,1599.5,1581.6,1589.7,1259.1485124750002,0.79206675
1663232400000,2022-09-15 09:00:00,ETH/EUT,1609.7,1612.8,1587.1,1590.9,819.875135427,0.51535303
1663228800000,2022-09-15 08:00:00,ETH/EUT,1639.5,1639.5,1602.0,1609.8,11687.543704938,7.26024581
1663225200000,2022-09-15 07:00:00,ETH/EUT,1603.6,1660.9,1603.6,1640.6,6958.202756128,4.2412548800000005
1663221600000,2022-09-15 06:00:00,ETH/EUT,1623.5,1647.5,1582.5,1603.9,145735.290852317,90.86307803
1663218000000,2022-09-15 05:00:00,ETH/EUT,1609.8,1624.7,1597.2,1617.5,28704.70142385,17.74633782
1663214400000,2022-09-15 04:00:00,ETH/EUT,1611.5,1615.9,1589.9,1610.8,19605.194349280002,12.1710916
1663210800000,2022-09-15 03:00:00,ETH/EUT,1624.5,1624.5,1594.3,1611.5,14950.095575139998,9.27713036
1663207200000,2022-09-15 02:00:00,ETH/EUT,1630.8,1633.8,1603.4,1624.5,9640.969388595,5.93473031
1663203600000,2022-09-15 01:00:00,ETH/EUT,1631.5,1636.7,1602.7,1635.3,2302.536545064,1.40802088
1663200000000,2022-09-15 00:00:00,ETH/EUT,1638.3,1658.9,1630.1,1631.5,5827.82952934,3.57206836
1663196400000,2022-09-14 23:00:00,ETH/EUT,1639.9,1651.2,1628.6,1638.3,3476.1960877260003,2.1218312200000002
1663192800000,2022-09-14 22:00:00,ETH/EUT,1621.7,1650.6,1617.1,1639.7,7941.588934525001,4.84331825
1663189200000,2022-09-14 21:00:00,ETH/EUT,1603.5,1627.9,1597.4,1627.9,11756.257539079,7.22173201
1663185600000,2022-09-14 20:00:00,ETH/EUT,1603.7,1609.5,1596.5,1609.5,3411.435924225,2.11956255
1663182000000,2022-09-14 19:00:00,ETH/EUT,1581.4,1605.0,1580.5,1604.1,4058.426272161,2.53003321
1663178400000,2022-09-14 18:00:00,ETH/EUT,1591.2,1597.2,1560.8,1583.2,51264.253495832,32.38015001
1663174800000,2022-09-14 17:00:00,ETH/EUT,1586.5,1604.3,1582.6,1591.8,7286.112728118,4.57727901
1663171200000,2022-09-14 16:00:00,ETH/EUT,1599.4,1602.6,1582.0,1586.5,1400.742791295,0.88291383
1663167600000,2022-09-14 15:00:00,ETH/EUT,1603.0,1605.2,1591.7,1595.9,55285.233136146,34.64204094
1663164000000,2022-09-14 14:00:00,ETH/EUT,1606.2,1611.4,1592.4,1603.0,914.21892044,0.57031748
1663160400000,2022-09-14 13:00:00,ETH/EUT,1604.2,1613.8,1592.7,1603.9,3582.9794763,2.233917
1663156800000,2022-09-14 12:00:00,ETH/EUT,1594.5,1613.9,1586.6,1606.7,2027.603583925,1.26196775
1663153200000,2022-09-14 11:00:00,ETH/EUT,1600.8,1606.7,1582.4,1594.9,5204.732337683001,3.2633596700000003
1663149600000,2022-09-14 10:00:00,ETH/EUT,1602.7,1605.5,1591.6,1600.8,1621.1833385759999,1.0127332199999999
1663146000000,2022-09-14 09:00:00,ETH/EUT,1603.7,1609.3,1598.3,1605.2,958.0005035360001,0.59681068
1663142400000,2022-09-14 08:00:00,ETH/EUT,1613.7,1617.0,1588.0,1603.7,2056.628757232,1.28242736
1663138800000,2022-09-14 07:00:00,ETH/EUT,1615.6,1624.0,1602.1,1613.0,2944.55371101,1.82551377
1663135200000,2022-09-14 06:00:00,ETH/EUT,1618.2,1621.8,1609.5,1613.3,1300.569990564,0.80615508
1663131600000,2022-09-14 05:00:00,ETH/EUT,1621.7,1625.5,1612.9,1612.9,887.0823064770001,0.54999213
1663128000000,2022-09-14 04:00:00,ETH/EUT,1603.8,1625.7,1597.6,1624.6,1007.37408869,0.62007515
1663124400000,2022-09-14 03:00:00,ETH/EUT,1601.8,1612.4,1596.3,1603.8,7000.594120872,4.36500444
1663120800000,2022-09-14 02:00:00,ETH/EUT,1586.6,1603.8,1584.5,1603.8,4447.957637574,2.77338673
1663117200000,2022-09-14 01:00:00,ETH/EUT,1576.3,1588.2,1574.2,1586.5,892.93791788,0.56283512
1663113600000,2022-09-14 00:00:00,ETH/EUT,1578.0,1582.9,1561.7,1579.2,8721.541297056001,5.52275918
1663110000000,2022-09-13 23:00:00,ETH/EUT,1592.5,1596.9,1565.1,1578.0,896.5160989799999,0.56813441
1663106400000,2022-09-13 22:00:00,ETH/EUT,1601.7,1604.4,1589.9,1597.0,787.35075211,0.49301863
1663102800000,2022-09-13 21:00:00,ETH/EUT,1613.0,1616.7,1576.5,1601.9,11153.950710311,6.96295069
1663099200000,2022-09-13 20:00:00,ETH/EUT,1610.4,1631.5,1610.0,1613.0,4089.73977289,2.53548653
1663095600000,2022-09-13 19:00:00,ETH/EUT,1584.7,1614.8,1573.5,1608.9,856.577153325,0.53239925
1663092000000,2022-09-13 18:00:00,ETH/EUT,1621.7,1625.0,1583.8,1589.8,1119.2682294319998,0.7040308399999999
1663088400000,2022-09-13 17:00:00,ETH/EUT,1614.3,1633.9,1609.9,1622.4,1157.299810368,0.71332582
1663084800000,2022-09-13 16:00:00,ETH/EUT,1593.1,1620.1,1589.6,1615.0,1262.6646070499999,0.78183567
1663081200000,2022-09-13 15:00:00,ETH/EUT,1585.0,1598.4,1585.0,1594.0,35313.788408060005,22.15419599
1663077600000,2022-09-13 14:00:00,ETH/EUT,1601.1,1611.8,1572.3,1591.0,70914.28355414,44.57214554
1663074000000,2022-09-13 13:00:00,ETH/EUT,1622.5,1636.0,1597.3,1602.7,20287.533169629,12.65834727
1663070400000,2022-09-13 12:00:00,ETH/EUT,1708.4,1732.3,1610.1,1622.5,11588.16157675,7.1421643
1663066800000,2022-09-13 11:00:00,ETH/EUT,1706.5,1717.6,1703.0,1708.4,919.7378458080001,0.53836212
1663063200000,2022-09-13 10:00:00,ETH/EUT,1694.2,1713.7,1691.4,1702.8,1622.772282384,0.95300228
1663059600000,2022-09-13 09:00:00,ETH/EUT,1692.8,1701.3,1689.2,1693.3,910.2305025239999,0.53754828
1663056000000,2022-09-13 08:00:00,ETH/EUT,1692.0,1695.8,1683.9,1690.0,5110.6516994,3.02405426
1663052400000,2022-09-13 07:00:00,ETH/EUT,1684.0,1700.5,1676.8,1692.6,1130.043249426,0.66763751
1663048800000,2022-09-13 06:00:00,ETH/EUT,1695.3,1707.7,1678.7,1687.7,960.8537854719999,0.56932736
1663045200000,2022-09-13 05:00:00,ETH/EUT,1694.4,1701.5,1691.1,1696.6,895.243428992,0.52766912
1663041600000,2022-09-13 04:00:00,ETH/EUT,1694.8,1707.3,1688.3,1696.2,910.6590109320001,0.53688186
1663038000000,2022-09-13 03:00:00,ETH/EUT,1688.4,1696.4,1681.9,1694.8,879.328099928,0.51883886
1663034400000,2022-09-13 02:00:00,ETH/EUT,1674.0,1689.3,1660.4,1687.4,1049.171036342,0.62176783
1663030800000,2022-09-13 01:00:00,ETH/EUT,1666.3,1679.5,1664.5,1676.6,852.872051538,0.50869143
1663027200000,2022-09-13 00:00:00,ETH/EUT,1695.3,1700.4,1653.0,1666.3,858.560375154,0.51524958
1663023600000,2022-09-12 23:00:00,ETH/EUT,1686.3,1697.9,1684.0,1695.2,897.141185928,0.52922439
1663020000000,2022-09-12 22:00:00,ETH/EUT,1696.3,1699.2,1681.0,1685.4,1370.020755342,0.81287573
1663016400000,2022-09-12 21:00:00,ETH/EUT,1703.1,1706.1,1683.8,1698.5,3962.05059364,2.33267624
1663012800000,2022-09-12 20:00:00,ETH/EUT,1706.8,1712.0,1701.4,1706.2,2453.03718152,1.4377196
1663009200000,2022-09-12 19:00:00,ETH/EUT,1707.7,1713.2,1701.2,1706.4,1100.092326912,0.64468608
1663005600000,2022-09-12 18:00:00,ETH/EUT,1703.7,1713.0,1697.9,1709.0,852.15026172,0.49862508
1663002000000,2022-09-12 17:00:00,ETH/EUT,1691.0,1708.7,1680.3,1708.7,3935.192384578,2.30303294
1662998400000,2022-09-12 16:00:00,ETH/EUT,1684.4,1697.9,1670.0,1691.0,4094.5302272900003,2.42136619
1662994800000,2022-09-12 15:00:00,ETH/EUT,1713.8,1714.3,1674.5,1686.8,1467.5053731599999,0.8699937
1662991200000,2022-09-12 14:00:00,ETH/EUT,1731.2,1734.5,1711.8,1712.8,1821.0210584879999,1.06318371
1662987600000,2022-09-12 13:00:00,ETH/EUT,1723.4,1734.8,1719.7,1731.9,2498.105566569,1.44240751
1662984000000,2022-09-12 12:00:00,ETH/EUT,1725.4,1728.0,1708.8,1723.4,907.009426848,0.52629072
1662980400000,2022-09-12 11:00:00,ETH/EUT,1722.6,1736.9,1720.3,1727.6,7876.183268575999,4.55903176
1662976800000,2022-09-12 10:00:00,ETH/EUT,1726.1,1728.1,1707.5,1722.6,1252.305067266,0.7269854099999999
1662973200000,2022-09-12 09:00:00,ETH/EUT,1724.7,1731.0,1718.4,1726.2,906.220286118,0.52497989
1662969600000,2022-09-12 08:00:00,ETH/EUT,1730.3,1735.7,1721.4,1723.2,13971.350844816001,8.10779413
1662966000000,2022-09-12 07:00:00,ETH/EUT,1711.9,1734.5,1707.6,1730.3,14200.985728215,8.20723905
1662962400000,2022-09-12 06:00:00,ETH/EUT,1712.7,1720.4,1708.9,1712.2,881.02560833,0.51455765
1662958800000,2022-09-12 05:00:00,ETH/EUT,1711.9,1719.9,1703.2,1711.9,932.080007614,0.54447106
1662955200000,2022-09-12 04:00:00,ETH/EUT,1711.3,1720.6,1707.2,1712.0,878.6883827199999,0.51325256
1662951600000,2022-09-12 03:00:00,ETH/EUT,1720.3,1726.3,1700.0,1712.2,5133.15197164,2.9979861999999997
1662948000000,2022-09-12 02:00:00,ETH/EUT,1745.6,1752.9,1712.6,1720.1,4703.050065646999,2.73417247
1662944400000,2022-09-12 01:00:00,ETH/EUT,1723.5,1768.7,1717.6,1750.9,930.1617029839999,0.53124776
1662940800000,2022-09-12 00:00:00,ETH/EUT,1751.9,1755.0,1726.3,1726.5,881.200368705,0.51039697
1662937200000,2022-09-11 23:00:00,ETH/EUT,1732.2,1755.6,1726.1,1751.0,918.93961346,0.52480846
1662933600000,2022-09-11 22:00:00,ETH/EUT,1723.5,1744.5,1717.7,1731.8,910.7221012399999,0.5258818
1662930000000,2022-09-11 21:00:00,ETH/EUT,1743.4,1750.1,1702.3,1720.7,2342.875076578,1.36158254
1662926400000,2022-09-11 20:00:00,ETH/EUT,1751.8,1756.4,1729.9,1744.4,1522.3750706080002,0.87272132
1662922800000,2022-09-11 19:00:00,ETH/EUT,1752.2,1755.6,1746.6,1752.5,3878.7069905500002,2.21324222
1662919200000,2022-09-11 18:00:00,ETH/EUT,1762.1,1767.0,1752.1,1752.1,6793.102985738999,3.8771205899999996
1662915600000,2022-09-11 17:00:00,ETH/EUT,1763.5,1778.8,1756.4,1762.1,6773.999162504,3.84427624
1662912000000,2022-09-11 16:00:00,ETH/EUT,1758.7,1767.9,1754.3,1762.4,1047.6509783120002,0.5944456300000001
1662908400000,2022-09-11 15:00:00,ETH/EUT,1752.9,1771.3,1750.1,1758.6,15532.706315645997,8.83242711
1662904800000,2022-09-11 14:00:00,ETH/EUT,1758.5,1759.4,1738.2,1753.0,974.0325900900001,0.55563753
1662901200000,2022-09-11 13:00:00,ETH/EUT,1761.0,1764.6,1750.3,1758.5,876.16344563,0.49824478
1662897600000,2022-09-11 12:00:00,ETH/EUT,1762.1,1768.4,1754.3,1764.6,3724.8436724399994,2.1108713999999997
1662894000000,2022-09-11 11:00:00,ETH/EUT,1754.1,1770.9,1750.3,1762.1,25240.375113205,14.32403105
1662890400000,2022-09-11 10:00:00,ETH/EUT,1751.4,1755.7,1747.0,1754.0,891.50282622,0.50826843
1662886800000,2022-09-11 09:00:00,ETH/EUT,1756.2,1757.2,1748.0,1748.4,9892.965722988,5.658296569999999
1662883200000,2022-09-11 08:00:00,ETH/EUT,1751.3,1760.2,1745.2,1756.2,25460.825914554003,14.49768017
1662879600000,2022-09-11 07:00:00,ETH/EUT,1743.4,1753.0,1739.0,1748.3,3897.4176182049996,2.22926135
1662876000000,2022-09-11 06:00:00,ETH/EUT,1755.8,1759.0,1732.0,1743.4,13473.429010222,7.72824883
1662872400000,2022-09-11 05:00:00,ETH/EUT,1751.0,1757.9,1746.9,1752.1,1282.325003169,0.73187889
1662868800000,2022-09-11 04:00:00,ETH/EUT,1751.9,1756.0,1745.8,1746.2,1394.005918536,0.79830828
1662865200000,2022-09-11 03:00:00,ETH/EUT,1755.3,1759.9,1747.8,1751.9,6278.348534958001,3.5837368200000004
1662861600000,2022-09-11 02:00:00,ETH/EUT,1754.0,1756.1,1744.9,1749.5,1959.17883464,1.11985072
1662858000000,2022-09-11 01:00:00,ETH/EUT,1763.5,1767.6,1751.0,1754.4,1911.2785006320003,1.08942003
1662854400000,2022-09-11 00:00:00,ETH/EUT,1765.6,1770.1,1757.5,1758.5,2578.86972246,1.46651676
1662850800000,2022-09-10 23:00:00,ETH/EUT,1775.4,1779.4,1760.7,1765.7,7419.47934565,4.2020045
1662847200000,2022-09-10 22:00:00,ETH/EUT,1744.4,1778.1,1738.0,1775.3,103649.60465020999,58.384275699999996
1662843600000,2022-09-10 21:00:00,ETH/EUT,1726.1,1758.6,1718.9,1738.7,89321.69645074,51.3726902
1662840000000,2022-09-10 20:00:00,ETH/EUT,1726.1,1735.6,1714.3,1726.3,37230.551725757,21.56667539
1662836400000,2022-09-10 19:00:00,ETH/EUT,1727.3,1735.5,1719.6,1731.7,32035.372553577,18.49937781
1662832800000,2022-09-10 18:00:00,ETH/EUT,1714.1,1731.1,1709.5,1727.3,9835.924838897,5.6943928900000005
1662829200000,2022-09-10 17:00:00,ETH/EUT,1715.7,1715.7,1704.2,1714.1,35792.145360336996,20.88101357
1662825600000,2022-09-10 16:00:00,ETH/EUT,1708.6,1718.7,1697.8,1710.3,11962.033379436,6.99411412
1662822000000,2022-09-10 15:00:00,ETH/EUT,1709.2,1713.8,1701.2,1708.5,13466.44220691,7.88202646
1662818400000,2022-09-10 14:00:00,ETH/EUT,1708.3,1712.5,1702.2,1708.7,27393.162762266,16.03158118
1662814800000,2022-09-10 13:00:00,ETH/EUT,1717.4,1719.2,1701.8,1709.0,43318.744112550005,25.34742195
1662811200000,2022-09-10 12:00:00,ETH/EUT,1715.2,1722.7,1705.3,1713.9,22297.707269646,13.00992314
1662807600000,2022-09-10 11:00:00,ETH/EUT,1710.7,1718.4,1707.5,1714.8,56771.260218756,33.10663647
1662804000000,2022-09-10 10:00:00,ETH/EUT,1711.1,1717.2,1700.7,1717.2,22817.338136064,13.28752512
1662800400000,2022-09-10 09:00:00,ETH/EUT,1707.2,1713.5,1703.4,1711.2,29242.465822224,17.08886502
1662796800000,2022-09-10 08:00:00,ETH/EUT,1701.2,1711.7,1695.6,1703.9,34286.063501624,20.12211016
1662793200000,2022-09-10 07:00:00,ETH/EUT,1722.8,1727.8,1696.6,1701.2,20956.820985320002,12.3188461
1662789600000,2022-09-10 06:00:00,ETH/EUT,1722.6,1724.9,1714.5,1717.6,22610.347514864,13.16391914
1662786000000,2022-09-10 05:00:00,ETH/EUT,1719.5,1732.9,1713.9,1722.6,37244.53259564399,21.62111494
1662782400000,2022-09-10 04:00:00,ETH/EUT,1723.5,1733.7,1714.0,1719.5,10842.633284395,6.30568961
1662778800000,2022-09-10 03:00:00,ETH/EUT,1727.5,1733.0,1716.9,1723.5,14223.304033065002,8.25256979
1662775200000,2022-09-10 02:00:00,ETH/EUT,1713.3,1731.7,1702.2,1727.5,12354.977127375,7.15194045
1662771600000,2022-09-10 01:00:00,ETH/EUT,1702.7,1721.6,1700.2,1713.3,8962.055464752,5.23087344
1662768000000,2022-09-10 00:00:00,ETH/EUT,1710.2,1710.2,1686.3,1702.7,57021.708074614,33.48899282
1662764400000,2022-09-09 23:00:00,ETH/EUT,1710.0,1724.8,1691.8,1701.0,134794.11229515,79.24404015
1662760800000,2022-09-09 22:00:00,ETH/EUT,1699.2,1714.7,1697.8,1702.8,96054.488022636,56.40972987
1662757200000,2022-09-09 21:00:00,ETH/EUT,1716.8,1716.8,1696.7,1699.9,321973.214013016,189.40714984
1662753600000,2022-09-09 20:00:00,ETH/EUT,1711.9,1724.0,1707.4,1712.6,809.593219256,0.47272756
1662750000000,2022-09-09 19:00:00,ETH/EUT,1701.5,1718.7,1700.1,1712.5,835.8562485,0.48809124
1662746400000,2022-09-09 18:00:00,ETH/EUT,1697.1,1704.8,1690.2,1701.5,1372.68679247,0.80675098
1662742800000,2022-09-09 17:00:00,ETH/EUT,1706.2,1715.6,1687.1,1697.2,1013.462392964,0.59713787
1662739200000,2022-09-09 16:00:00,ETH/EUT,1710.9,1716.1,1694.1,1706.5,876.9117317249999,0.51386565
1662735600000,2022-09-09 15:00:00,ETH/EUT,1724.2,1730.8,1711.0,1711.0,1002.72371362,0.58604542
1662732000000,2022-09-09 14:00:00,ETH/EUT,1713.0,1724.1,1711.5,1719.4,1139.310960056,0.66262124
1662728400000,2022-09-09 13:00:00,ETH/EUT,1727.0,1727.0,1702.2,1712.1,875.523202827,0.51137387
1662724800000,2022-09-09 12:00:00,ETH/EUT,1692.7,1739.6,1692.7,1722.3,902.1147849390001,0.52378493
1662721200000,2022-09-09 11:00:00,ETH/EUT,1697.3,1699.7,1686.6,1692.7,1091.3388550930001,0.64473259
