https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume BTC,tradecount
1645660800000,2022-02-24 00:00:00,XMR/BTC,0.00399600,0.00402100,0.00379300,0.00383600,61643.20500000,239.29500758,13279
1645574400000,2022-02-23 00:00:00,XMR/BTC,0.00394700,0.00403500,0.00392800,0.00399800,48527.79300000,193.61836268,9163
1645488000000,2022-02-22 00:00:00,XMR/BTC,0.00399100,0.00402100,0.00381600,0.00394500,56907.90300000,222.72734542,11880
1645401600000,2022-02-21 00:00:00,XMR/BTC,0.00400800,0.00414100,0.00397200,0.00399300,51183.65300000,208.17886482,12246
1645315200000,2022-02-20 00:00:00,XMR/BTC,0.00401900,0.00406500,0.00394600,0.00400600,49947.44800000,199.81926293,10067
1645228800000,2022-02-19 00:00:00,XMR/BTC,0.00400200,0.00418200,0.00398200,0.00401800,71784.59900000,291.64493175,15129
1645142400000,2022-02-18 00:00:00,XMR/BTC,0.00403900,0.00408500,0.00398400,0.00400300,61852.50400000,249.49796252,15012
1645056000000,2022-02-17 00:00:00,XMR/BTC,0.00407900,0.00416000,0.00402000,0.00404000,63240.40600000,258.16575016,15489
1644969600000,2022-02-16 00:00:00,XMR/BTC,0.00410200,0.00421700,0.00407300,0.00407800,61534.92100000,253.72235811,14188
1644883200000,2022-02-15 00:00:00,XMR/BTC,0.00414000,0.00414800,0.00400300,0.00409600,59574.06800000,242.78128660,14487
1644796800000,2022-02-14 00:00:00,XMR/BTC,0.00413500,0.00416200,0.00401600,0.00414000,37776.30000000,154.80058643,9206
1644710400000,2022-02-13 00:00:00,XMR/BTC,0.00411700,0.00414000,0.00403900,0.00413200,36054.08000000,147.45658591,10660
1644624000000,2022-02-12 00:00:00,XMR/BTC,0.00400000,0.00413800,0.00392300,0.00411700,53643.76200000,216.04817828,13251
1644537600000,2022-02-11 00:00:00,XMR/BTC,0.00411600,0.00421500,0.00395600,0.00399900,54183.02700000,222.08270731,12912
1644451200000,2022-02-10 00:00:00,XMR/BTC,0.00418900,0.00455700,0.00402700,0.00411800,65041.59000000,269.71479346,17855
1644364800000,2022-02-09 00:00:00,XMR/BTC,0.00405900,0.00419600,0.00404200,0.00419000,45407.47300000,187.74508480,13414
1644278400000,2022-02-08 00:00:00,XMR/BTC,0.00422300,0.00424400,0.00399900,0.00405700,61070.27900000,252.29491342,15631
1644192000000,2022-02-07 00:00:00,XMR/BTC,0.00409300,0.00422700,0.00405000,0.00421700,59267.12100000,244.95619604,17008
1644105600000,2022-02-06 00:00:00,XMR/BTC,0.00407100,0.00412300,0.00404200,0.00409300,33902.86100000,138.61554044,11441
1644019200000,2022-02-05 00:00:00,XMR/BTC,0.00397500,0.00408900,0.00395000,0.00407100,49076.83500000,196.77623675,14423
1643932800000,2022-02-04 00:00:00,XMR/BTC,0.00394000,0.00421400,0.00393300,0.00397700,94856.22600000,384.07051289,16957
1643846400000,2022-02-03 00:00:00,XMR/BTC,0.00392600,0.00396000,0.00386500,0.00393700,53292.53500000,208.77254496,10506
1643760000000,2022-02-02 00:00:00,XMR/BTC,0.00377100,0.00397700,0.00376100,0.00392600,60141.80900000,234.38558718,13913
1643673600000,2022-02-01 00:00:00,XMR/BTC,0.00382300,0.00384400,0.00373000,0.00377400,94441.39900000,355.78667885,16976
1643587200000,2022-01-31 00:00:00,XMR/BTC,0.00390200,0.00392100,0.00372600,0.00382300,91519.17100000,348.88646298,15169
1643500800000,2022-01-30 00:00:00,XMR/BTC,0.00402600,0.00407100,0.00385600,0.00390000,43855.77600000,174.82919082,12385
1643414400000,2022-01-29 00:00:00,XMR/BTC,0.00395000,0.00406000,0.00394800,0.00402600,39277.69000000,157.94141452,9860
1643328000000,2022-01-28 00:00:00,XMR/BTC,0.00389900,0.00396900,0.00386500,0.00395000,46379.40600000,181.19972055,9798
1643241600000,2022-01-27 00:00:00,XMR/BTC,0.00402600,0.00409400,0.00385000,0.00389400,70278.99200000,278.88744779,11625
1643155200000,2022-01-26 00:00:00,XMR/BTC,0.00391900,0.00409400,0.00387700,0.00402500,61337.10700000,244.39028480,11813
1643068800000,2022-01-25 00:00:00,XMR/BTC,0.00400500,0.00403100,0.00384900,0.00392200,61421.66300000,242.11266157,16558
1642982400000,2022-01-24 00:00:00,XMR/BTC,0.00432400,0.00432700,0.00397400,0.00401000,55519.42600000,228.71580363,16594
1642896000000,2022-01-23 00:00:00,XMR/BTC,0.00433300,0.00440900,0.00422400,0.00432800,28324.85600000,122.31466090,12867
1642809600000,2022-01-22 00:00:00,XMR/BTC,0.00474100,0.00478400,0.00411900,0.00433700,61972.13800000,271.50863967,25045
1642723200000,2022-01-21 00:00:00,XMR/BTC,0.00463500,0.00485800,0.00460700,0.00473900,52190.87800000,246.49740781,21052
1642636800000,2022-01-20 00:00:00,XMR/BTC,0.00483000,0.00490100,0.00462500,0.00463300,32844.02600000,157.66847001,10563
1642550400000,2022-01-19 00:00:00,XMR/BTC,0.00482300,0.00503100,0.00477000,0.00483600,39943.74400000,196.35656348,15447
1642464000000,2022-01-18 00:00:00,XMR/BTC,0.00508300,0.00518000,0.00480200,0.00482400,30744.90000000,151.09322699,13809
1642377600000,2022-01-17 00:00:00,XMR/BTC,0.00520400,0.00539800,0.00508000,0.00508400,33437.46400000,175.32501737,13465
1642291200000,2022-01-16 00:00:00,XMR/BTC,0.00505400,0.00530600,0.00493900,0.00520500,32829.43100000,166.92739675,12621
1642204800000,2022-01-15 00:00:00,XMR/BTC,0.00533600,0.00538400,0.00500000,0.00505600,22243.59400000,115.24691145,10710
1642118400000,2022-01-14 00:00:00,XMR/BTC,0.00525800,0.00535000,0.00510300,0.00533400,52629.49800000,275.58001803,18522
1642032000000,2022-01-13 00:00:00,XMR/BTC,0.00453800,0.00539200,0.00452300,0.00525700,85387.58000000,428.53586835,31026
1641945600000,2022-01-12 00:00:00,XMR/BTC,0.00451700,0.00465200,0.00448600,0.00453600,33632.08600000,153.10905543,10470
1641859200000,2022-01-11 00:00:00,XMR/BTC,0.00436400,0.00461100,0.00434700,0.00451400,32250.15800000,143.50782316,10294
1641772800000,2022-01-10 00:00:00,XMR/BTC,0.00456300,0.00468400,0.00436400,0.00436700,38633.63100000,174.63874382,12050
1641686400000,2022-01-09 00:00:00,XMR/BTC,0.00441700,0.00473600,0.00440400,0.00456100,49053.47500000,223.44412715,12441
1641600000000,2022-01-08 00:00:00,XMR/BTC,0.00469100,0.00471400,0.00439100,0.00441600,44075.52700000,200.01956715,11955
1641513600000,2022-01-07 00:00:00,XMR/BTC,0.00474800,0.00486300,0.00463400,0.00468500,37355.34900000,177.97082935,14252
1641427200000,2022-01-06 00:00:00,XMR/BTC,0.00475200,0.00476600,0.00456400,0.00474200,42913.03100000,199.91013972,16502
1641340800000,2022-01-05 00:00:00,XMR/BTC,0.00484400,0.00485600,0.00471600,0.00475500,38010.39000000,181.81747829,17657
1641254400000,2022-01-04 00:00:00,XMR/BTC,0.00498700,0.00503700,0.00480500,0.00484500,45573.21300000,222.03658520,15659
1641168000000,2022-01-03 00:00:00,XMR/BTC,0.00507300,0.00508700,0.00484600,0.00498200,48288.91900000,239.80734679,18808
1641081600000,2022-01-02 00:00:00,XMR/BTC,0.00524200,0.00533100,0.00502200,0.00506600,43103.09400000,225.12001089,17383
1640995200000,2022-01-01 00:00:00,XMR/BTC,0.00494500,0.00532100,0.00491900,0.00524200,63196.67300000,327.71031404,23769
1640908800000,2021-12-31 00:00:00,XMR/BTC,0.00478000,0.00502000,0.00466700,0.00494600,47199.07600000,228.39516740,19596
1640822400000,2021-12-30 00:00:00,XMR/BTC,0.00462400,0.00482200,0.00452700,0.00477800,64401.77200000,302.55176843,25893
1640736000000,2021-12-29 00:00:00,XMR/BTC,0.00438700,0.00470000,0.00427500,0.00462300,44694.89000000,198.54229832,16939
1640649600000,2021-12-28 00:00:00,XMR/BTC,0.00435500,0.00450300,0.00431000,0.00438800,28202.15600000,124.14196684,13069
1640563200000,2021-12-27 00:00:00,XMR/BTC,0.00427900,0.00459800,0.00424500,0.00436100,81995.01100000,365.96065784,23334
1640476800000,2021-12-26 00:00:00,XMR/BTC,0.00418600,0.00428400,0.00410000,0.00427900,28036.25100000,117.62570128,11094
1640390400000,2021-12-25 00:00:00,XMR/BTC,0.00402200,0.00430800,0.00398900,0.00418800,42389.87200000,176.99182330,17569
1640304000000,2021-12-24 00:00:00,XMR/BTC,0.00413200,0.00413500,0.00396600,0.00402000,45102.38000000,182.20970385,14492
1640217600000,2021-12-23 00:00:00,XMR/BTC,0.00392400,0.00443200,0.00387900,0.00412700,140698.12500000,584.22879098,33659
1640131200000,2021-12-22 00:00:00,XMR/BTC,0.00386500,0.00398700,0.00382700,0.00392400,62728.70100000,244.32352600,18808
1640044800000,2021-12-21 00:00:00,XMR/BTC,0.00403600,0.00412200,0.00385400,0.00386600,50278.27500000,198.88905110,17989
1639958400000,2021-12-20 00:00:00,XMR/BTC,0.00394200,0.00410600,0.00386300,0.00403000,66635.05200000,266.47186581,18942
1639872000000,2021-12-19 00:00:00,XMR/BTC,0.00387100,0.00394900,0.00378900,0.00393800,43972.21100000,170.28896515,11021
1639785600000,2021-12-18 00:00:00,XMR/BTC,0.00393700,0.00395100,0.00386000,0.00387100,28327.72600000,110.67776402,8151
1639699200000,2021-12-17 00:00:00,XMR/BTC,0.00392900,0.00398000,0.00386000,0.00393500,35666.12600000,139.39350515,11048
1639612800000,2021-12-16 00:00:00,XMR/BTC,0.00384900,0.00411000,0.00379900,0.00392800,58171.75800000,229.61335838,19268
1639526400000,2021-12-15 00:00:00,XMR/BTC,0.00386200,0.00402000,0.00380300,0.00384900,37821.54400000,146.47813569,13806
1639440000000,2021-12-14 00:00:00,XMR/BTC,0.00393700,0.00394200,0.00384700,0.00386200,33569.48500000,130.72106241,11753
1639353600000,2021-12-13 00:00:00,XMR/BTC,0.00395300,0.00399900,0.00391300,0.00393800,46253.55700000,182.92372039,14668
1639267200000,2021-12-12 00:00:00,XMR/BTC,0.00402200,0.00404200,0.00391900,0.00395000,45118.69100000,179.18899828,12460
1639180800000,2021-12-11 00:00:00,XMR/BTC,0.00402500,0.00409900,0.00395600,0.00401900,36895.23100000,148.87434890,12697
1639094400000,2021-12-10 00:00:00,XMR/BTC,0.00397500,0.00412000,0.00389300,0.00402500,44773.63300000,178.75111013,17421
1639008000000,2021-12-09 00:00:00,XMR/BTC,0.00415700,0.00416100,0.00395200,0.00397700,44780.66600000,182.23019541,12343
1638921600000,2021-12-08 00:00:00,XMR/BTC,0.00409500,0.00423000,0.00408400,0.00415800,58819.51500000,245.42509415,18031
1638835200000,2021-12-07 00:00:00,XMR/BTC,0.00398400,0.00410900,0.00392300,0.00409400,44096.99900000,176.47416804,15001
1638748800000,2021-12-06 00:00:00,XMR/BTC,0.00407600,0.00410200,0.00393600,0.00398500,36817.51400000,147.82118828,16931
1638662400000,2021-12-05 00:00:00,XMR/BTC,0.00416300,0.00417800,0.00398500,0.00407600,39818.96900000,162.69233691,14975
1638576000000,2021-12-04 00:00:00,XMR/BTC,0.00416800,0.00432000,0.00392500,0.00417300,82174.26500000,340.10144866,30649
1638489600000,2021-12-03 00:00:00,XMR/BTC,0.00423900,0.00430900,0.00410200,0.00416800,53613.43300000,225.93133926,18864
1638403200000,2021-12-02 00:00:00,XMR/BTC,0.00403400,0.00430000,0.00400100,0.00423700,55409.69000000,230.10625199,20923
1638316800000,2021-12-01 00:00:00,XMR/BTC,0.00418300,0.00426700,0.00399100,0.00403300,59626.89700000,245.10249270,19060
1638230400000,2021-11-30 00:00:00,XMR/BTC,0.00408200,0.00433200,0.00405300,0.00417500,75834.88600000,318.93714633,24836
1638144000000,2021-11-29 00:00:00,XMR/BTC,0.00417700,0.00417800,0.00403200,0.00407900,52033.24700000,214.02258192,18334
1638057600000,2021-11-28 00:00:00,XMR/BTC,0.00416900,0.00430000,0.00406800,0.00417800,44441.47000000,186.95960425,16042
1637971200000,2021-11-27 00:00:00,XMR/BTC,0.00422000,0.00430000,0.00414300,0.00416700,38800.16900000,163.00951041,14452
1637884800000,2021-11-26 00:00:00,XMR/BTC,0.00421100,0.00430000,0.00406500,0.00422300,44013.44000000,182.70811772,18896
1637798400000,2021-11-25 00:00:00,XMR/BTC,0.00427000,0.00434400,0.00415200,0.00421100,57308.60900000,242.74090163,19675
1637712000000,2021-11-24 00:00:00,XMR/BTC,0.00412400,0.00433400,0.00411700,0.00426900,63302.82800000,269.33598939,23652
1637625600000,2021-11-23 00:00:00,XMR/BTC,0.00412000,0.00419300,0.00402400,0.00412500,50077.47100000,204.62556051,17301
1637539200000,2021-11-22 00:00:00,XMR/BTC,0.00427200,0.00431400,0.00405600,0.00412100,43836.84300000,182.17700287,15353
1637452800000,2021-11-21 00:00:00,XMR/BTC,0.00414100,0.00430000,0.00409300,0.00427400,30778.86100000,128.71899406,11053
1637366400000,2021-11-20 00:00:00,XMR/BTC,0.00410300,0.00430000,0.00407600,0.00414100,47698.27600000,199.39685944,15677
1637280000000,2021-11-19 00:00:00,XMR/BTC,0.00398000,0.00415000,0.00395700,0.00410700,49422.08500000,202.33590298,14511
1637193600000,2021-11-18 00:00:00,XMR/BTC,0.00400700,0.00410000,0.00394000,0.00397900,44896.29700000,179.13630010,15343
1637107200000,2021-11-17 00:00:00,XMR/BTC,0.00401100,0.00404500,0.00390500,0.00400500,36907.90500000,147.45488515,13348
1637020800000,2021-11-16 00:00:00,XMR/BTC,0.00421900,0.00422000,0.00393600,0.00401200,54032.08900000,219.47507930,19551
1636934400000,2021-11-15 00:00:00,XMR/BTC,0.00419700,0.00434000,0.00412600,0.00421600,51701.86300000,217.55251760,18987
1636848000000,2021-11-14 00:00:00,XMR/BTC,0.00420400,0.00434900,0.00418000,0.00419900,36225.66700000,153.61301292,12857
1636761600000,2021-11-13 00:00:00,XMR/BTC,0.00406700,0.00429200,0.00403100,0.00420400,47898.79900000,199.22657268,13490
1636675200000,2021-11-12 00:00:00,XMR/BTC,0.00407200,0.00411600,0.00400600,0.00406800,45514.01500000,185.00734356,15045
1636588800000,2021-11-11 00:00:00,XMR/BTC,0.00411400,0.00417100,0.00404200,0.00407100,62572.21800000,256.94475106,15718
1636502400000,2021-11-10 00:00:00,XMR/BTC,0.00432300,0.00435500,0.00406800,0.00411400,66287.64500000,280.48611826,21602
1636416000000,2021-11-09 00:00:00,XMR/BTC,0.00407100,0.00437700,0.00398900,0.00432400,63679.90200000,261.81627065,21246
1636329600000,2021-11-08 00:00:00,XMR/BTC,0.00421500,0.00421900,0.00398600,0.00407200,81566.11600000,332.92473814,25555
1636243200000,2021-11-07 00:00:00,XMR/BTC,0.00422700,0.00428200,0.00417800,0.00421700,29312.17300000,124.04664229,8968
1636156800000,2021-11-06 00:00:00,XMR/BTC,0.00418100,0.00428000,0.00414500,0.00422300,33511.78000000,141.54946378,9447
1636070400000,2021-11-05 00:00:00,XMR/BTC,0.00424600,0.00427900,0.00413600,0.00418000,65719.21200000,276.32953527,16069
1635984000000,2021-11-04 00:00:00,XMR/BTC,0.00423200,0.00428300,0.00420400,0.00424700,35138.41700000,148.95049956,11082
1635897600000,2021-11-03 00:00:00,XMR/BTC,0.00434900,0.00443000,0.00421500,0.00422800,41649.09200000,179.30138534,12914
1635811200000,2021-11-02 00:00:00,XMR/BTC,0.00445300,0.00445300,0.00427900,0.00435100,33352.77100000,145.02959461,11699
1635724800000,2021-11-01 00:00:00,XMR/BTC,0.00448800,0.00458300,0.00438800,0.00445200,37820.98300000,168.57988369,13200
1635638400000,2021-10-31 00:00:00,XMR/BTC,0.00425900,0.00455500,0.00422200,0.00448300,38055.67800000,168.78128129,14548
1635552000000,2021-10-30 00:00:00,XMR/BTC,0.00432000,0.00434500,0.00423400,0.00424800,33183.80900000,142.77101840,11532
1635465600000,2021-10-29 00:00:00,XMR/BTC,0.00441100,0.00444400,0.00427100,0.00431700,34617.53700000,150.90649415,10842
1635379200000,2021-10-28 00:00:00,XMR/BTC,0.00437400,0.00460000,0.00419700,0.00441400,58503.04500000,255.47420389,19485
1635292800000,2021-10-27 00:00:00,XMR/BTC,0.00464100,0.00466500,0.00427200,0.00437400,59862.30700000,268.44133716,22608
1635206400000,2021-10-26 00:00:00,XMR/BTC,0.00454400,0.00480500,0.00452100,0.00464500,64208.98100000,296.60256375,21009
1635120000000,2021-10-25 00:00:00,XMR/BTC,0.00475500,0.00478400,0.00452300,0.00455100,56295.14700000,259.77444667,20462
1635033600000,2021-10-24 00:00:00,XMR/BTC,0.00436200,0.00484800,0.00435000,0.00475200,71404.21500000,331.80823026,21549
1634947200000,2021-10-23 00:00:00,XMR/BTC,0.00439100,0.00440700,0.00431300,0.00436500,25506.70400000,111.25709873,8546
1634860800000,2021-10-22 00:00:00,XMR/BTC,0.00435800,0.00445300,0.00425500,0.00438900,38346.15200000,166.94501958,12031
1634774400000,2021-10-21 00:00:00,XMR/BTC,0.00394400,0.00440300,0.00394100,0.00435600,62148.78800000,256.89231884,18454
1634688000000,2021-10-20 00:00:00,XMR/BTC,0.00397000,0.00402400,0.00390100,0.00394000,45713.68700000,181.73488502,14818
1634601600000,2021-10-19 00:00:00,XMR/BTC,0.00413700,0.00417600,0.00391900,0.00397100,37834.31900000,152.85966406,13286
1634515200000,2021-10-18 00:00:00,XMR/BTC,0.00424400,0.00425100,0.00409900,0.00413600,39685.75000000,165.71505568,13628
1634428800000,2021-10-17 00:00:00,XMR/BTC,0.00440500,0.00442100,0.00422500,0.00424300,43952.01500000,189.82800364,12769
1634342400000,2021-10-16 00:00:00,XMR/BTC,0.00444500,0.00448500,0.00429600,0.00439900,58456.71300000,256.96298931,15461
1634256000000,2021-10-15 00:00:00,XMR/BTC,0.00465400,0.00471500,0.00439400,0.00444500,64088.40500000,291.77190113,25445
1634169600000,2021-10-14 00:00:00,XMR/BTC,0.00478200,0.00479100,0.00461100,0.00465200,36701.66300000,172.55957408,13392
1634083200000,2021-10-13 00:00:00,XMR/BTC,0.00495000,0.00502700,0.00474400,0.00478300,36730.75800000,180.16550562,12284
1633996800000,2021-10-12 00:00:00,XMR/BTC,0.00481200,0.00505000,0.00473200,0.00494600,53665.86800000,261.54978243,17411
1633910400000,2021-10-11 00:00:00,XMR/BTC,0.00494100,0.00499500,0.00463400,0.00481600,70487.80500000,338.77828282,19483
1633824000000,2021-10-10 00:00:00,XMR/BTC,0.00506600,0.00510700,0.00493800,0.00494400,37073.89500000,186.66707413,13860
1633737600000,2021-10-09 00:00:00,XMR/BTC,0.00515400,0.00515800,0.00501100,0.00506500,49577.14700000,251.98013688,15052
1633651200000,2021-10-08 00:00:00,XMR/BTC,0.00516800,0.00525900,0.00510200,0.00514900,48130.68200000,248.13583869,16671
1633564800000,2021-10-07 00:00:00,XMR/BTC,0.00518100,0.00537900,0.00512800,0.00516500,56055.73800000,294.17133021,20451
1633478400000,2021-10-06 00:00:00,XMR/BTC,0.00526200,0.00539200,0.00505900,0.00517900,73539.16300000,386.39487827,28827
1633392000000,2021-10-05 00:00:00,XMR/BTC,0.00538200,0.00552900,0.00522000,0.00525700,84675.28300000,451.91107677,24575
1633305600000,2021-10-04 00:00:00,XMR/BTC,0.00537700,0.00544800,0.00528800,0.00537900,42101.22100000,225.90286588,15933
1633219200000,2021-10-03 00:00:00,XMR/BTC,0.00530300,0.00546200,0.00530000,0.00537900,38845.54600000,208.27059251,14717
1633132800000,2021-10-02 00:00:00,XMR/BTC,0.00535400,0.00547600,0.00526200,0.00530200,44824.37800000,240.43115945,15692
1633046400000,2021-10-01 00:00:00,XMR/BTC,0.00572800,0.00575000,0.00530400,0.00535300,53606.90900000,294.56410472,19661
1632960000000,2021-09-30 00:00:00,XMR/BTC,0.00562700,0.00583500,0.00556500,0.00572800,46052.87900000,263.35087722,16414
1632873600000,2021-09-29 00:00:00,XMR/BTC,0.00560100,0.00570900,0.00556200,0.00563000,25017.65100000,140.79206932,11851
1632787200000,2021-09-28 00:00:00,XMR/BTC,0.00555600,0.00573900,0.00548600,0.00560100,50237.28700000,282.70825829,14048
1632700800000,2021-09-27 00:00:00,XMR/BTC,0.00542500,0.00567300,0.00542000,0.00555500,42198.28700000,234.32006963,16517
1632614400000,2021-09-26 00:00:00,XMR/BTC,0.00552200,0.00562800,0.00532400,0.00543000,51875.58100000,281.63010627,19830
1632528000000,2021-09-25 00:00:00,XMR/BTC,0.00545500,0.00565000,0.00545100,0.00552700,29300.41800000,163.32501753,14841
1632441600000,2021-09-24 00:00:00,XMR/BTC,0.00554600,0.00568000,0.00542000,0.00545700,40498.57200000,224.14515436,17436
1632355200000,2021-09-23 00:00:00,XMR/BTC,0.00562900,0.00574600,0.00550500,0.00555300,40617.83000000,228.78092712,15424
1632268800000,2021-09-22 00:00:00,XMR/BTC,0.00535500,0.00565300,0.00528400,0.00562900,55148.18900000,298.87540375,21219
1632182400000,2021-09-21 00:00:00,XMR/BTC,0.00541400,0.00549200,0.00528400,0.00535200,52528.37500000,282.37278764,19886
1632096000000,2021-09-20 00:00:00,XMR/BTC,0.00550300,0.00559100,0.00528000,0.00541400,58483.40900000,316.44047305,24103
1632009600000,2021-09-19 00:00:00,XMR/BTC,0.00562800,0.00572400,0.00549700,0.00550400,30205.02900000,169.55517352,15144
1631923200000,2021-09-18 00:00:00,XMR/BTC,0.00555100,0.00564200,0.00548200,0.00562800,26678.20300000,148.42717976,11007
1631836800000,2021-09-17 00:00:00,XMR/BTC,0.00553200,0.00557900,0.00546900,0.00555100,32771.67500000,180.73534431,10895
1631750400000,2021-09-16 00:00:00,XMR/BTC,0.00559700,0.00565200,0.00551800,0.00553000,33575.52800000,187.14234577,12450
1631664000000,2021-09-15 00:00:00,XMR/BTC,0.00572000,0.00576200,0.00555700,0.00559500,46270.06300000,261.51855763,16292
1631577600000,2021-09-14 00:00:00,XMR/BTC,0.00586100,0.00610000,0.00559500,0.00570500,67157.67400000,385.72866916,24674
1631491200000,2021-09-13 00:00:00,XMR/BTC,0.00556600,0.00599500,0.00550400,0.00586400,74527.41800000,427.95124472,29078
1631404800000,2021-09-12 00:00:00,XMR/BTC,0.00553000,0.00559700,0.00547500,0.00556600,36212.49200000,200.29336226,11231
1631318400000,2021-09-11 00:00:00,XMR/BTC,0.00555700,0.00567800,0.00551100,0.00553000,29471.04000000,165.04415064,11627
1631232000000,2021-09-10 00:00:00,XMR/BTC,0.00564100,0.00574000,0.00552000,0.00555000,39938.71600000,225.24772588,13096
1631145600000,2021-09-09 00:00:00,XMR/BTC,0.00558500,0.00572800,0.00555800,0.00564100,56130.93200000,316.06895171,18366
1631059200000,2021-09-08 00:00:00,XMR/BTC,0.00561600,0.00583500,0.00547300,0.00558200,53730.40900000,303.51740916,21493
1630972800000,2021-09-07 00:00:00,XMR/BTC,0.00597900,0.00600600,0.00528000,0.00561300,71239.42600000,401.26928407,31298
1630886400000,2021-09-06 00:00:00,XMR/BTC,0.00609300,0.00621800,0.00589300,0.00597900,36256.97300000,219.27046489,18419
1630800000000,2021-09-05 00:00:00,XMR/BTC,0.00611800,0.00635700,0.00602700,0.00609300,31904.12800000,195.69867788,16123
1630713600000,2021-09-04 00:00:00,XMR/BTC,0.00608100,0.00618100,0.00603400,0.00611800,23949.44100000,146.27514299,11888
1630627200000,2021-09-03 00:00:00,XMR/BTC,0.00614100,0.00617500,0.00600800,0.00608100,33114.20900000,201.98559516,13965
1630540800000,2021-09-02 00:00:00,XMR/BTC,0.00620400,0.00627500,0.00603300,0.00614200,35695.96900000,218.84191393,15183
1630454400000,2021-09-01 00:00:00,XMR/BTC,0.00606700,0.00635000,0.00599200,0.00620100,32557.17800000,201.08247423,14832
1630368000000,2021-08-31 00:00:00,XMR/BTC,0.00600600,0.00616200,0.00597300,0.00606700,27182.29500000,164.56094074,12067
1630281600000,2021-08-30 00:00:00,XMR/BTC,0.00597300,0.00610800,0.00591500,0.00599200,27844.50300000,167.40154786,13663
1630195200000,2021-08-29 00:00:00,XMR/BTC,0.00614900,0.00619800,0.00593300,0.00597400,38566.62800000,233.86118120,20400
1630108800000,2021-08-28 00:00:00,XMR/BTC,0.00641800,0.00644600,0.00611900,0.00614900,32602.80200000,203.80945851,18387
1630022400000,2021-08-27 00:00:00,XMR/BTC,0.00622800,0.00656800,0.00614600,0.00642000,37980.41900000,243.16095491,20486
1629936000000,2021-08-26 00:00:00,XMR/BTC,0.00641300,0.00650000,0.00611000,0.00622500,43444.61000000,274.86546027,22063
1629849600000,2021-08-25 00:00:00,XMR/BTC,0.00645400,0.00671600,0.00629400,0.00642100,64193.80900000,414.52864840,29541
1629763200000,2021-08-24 00:00:00,XMR/BTC,0.00643000,0.00688900,0.00632000,0.00646000,68539.07600000,448.50234067,35905
1629676800000,2021-08-23 00:00:00,XMR/BTC,0.00621700,0.00665000,0.00614000,0.00643100,68432.46900000,440.43812409,34668
1629590400000,2021-08-22 00:00:00,XMR/BTC,0.00590300,0.00622000,0.00571900,0.00622000,50751.63600000,301.99525188,25921
1629504000000,2021-08-21 00:00:00,XMR/BTC,0.00572200,0.00594500,0.00564800,0.00589400,54020.75300000,310.44485359,20921
1629417600000,2021-08-20 00:00:00,XMR/BTC,0.00564900,0.00581600,0.00558900,0.00571700,59567.77600000,339.43749377,19473
1629331200000,2021-08-19 00:00:00,XMR/BTC,0.00564800,0.00575800,0.00557800,0.00565700,45041.23000000,255.07002964,14201
1629244800000,2021-08-18 00:00:00,XMR/BTC,0.00573700,0.00578800,0.00555500,0.00564400,46651.52400000,264.55821080,18819
1629158400000,2021-08-17 00:00:00,XMR/BTC,0.00580400,0.00592000,0.00573000,0.00573700,34945.40300000,203.84526425,18878
1629072000000,2021-08-16 00:00:00,XMR/BTC,0.00578100,0.00603900,0.00571100,0.00580500,52394.85400000,308.69578009,21920
1628985600000,2021-08-15 00:00:00,XMR/BTC,0.00576900,0.00600000,0.00562200,0.00578500,33520.55600000,193.77462912,15621
1628899200000,2021-08-14 00:00:00,XMR/BTC,0.00571300,0.00582800,0.00566200,0.00575800,29879.25300000,172.06745324,13394
1628812800000,2021-08-13 00:00:00,XMR/BTC,0.00579700,0.00584400,0.00562200,0.00570700,32331.74400000,185.58525072,14454
1628726400000,2021-08-12 00:00:00,XMR/BTC,0.00588700,0.00599900,0.00574500,0.00579700,33119.91200000,193.63854920,15600
1628640000000,2021-08-11 00:00:00,XMR/BTC,0.00584300,0.00602500,0.00583900,0.00588900,29456.80400000,174.50424758,14957
1628553600000,2021-08-10 00:00:00,XMR/BTC,0.00582100,0.00589000,0.00573600,0.00584500,39230.54800000,227.86477914,16880
1628467200000,2021-08-09 00:00:00,XMR/BTC,0.00587100,0.00599700,0.00579300,0.00582400,48192.25600000,283.04635764,21047
1628380800000,2021-08-08 00:00:00,XMR/BTC,0.00609900,0.00618200,0.00584000,0.00587100,41784.91300000,251.57751744,21389
1628294400000,2021-08-07 00:00:00,XMR/BTC,0.00614000,0.00630200,0.00585000,0.00609700,41065.63400000,251.52709523,19658
1628208000000,2021-08-06 00:00:00,XMR/BTC,0.00618500,0.00655500,0.00597000,0.00613900,48289.76600000,303.01987978,28689
1628121600000,2021-08-05 00:00:00,XMR/BTC,0.00615100,0.00643500,0.00607200,0.00619100,69024.97000000,431.56302310,32142
1628035200000,2021-08-04 00:00:00,XMR/BTC,0.00591300,0.00618600,0.00584000,0.00615400,41069.84900000,244.91324085,19288
1627948800000,2021-08-03 00:00:00,XMR/BTC,0.00594400,0.00610000,0.00586600,0.00590500,35036.59900000,209.76049913,18080
1627862400000,2021-08-02 00:00:00,XMR/BTC,0.00590700,0.00608200,0.00584100,0.00594400,35750.67100000,213.41205911,17141
1627776000000,2021-08-01 00:00:00,XMR/BTC,0.00579300,0.00602800,0.00574900,0.00590600,30332.90300000,178.79274285,17165
