https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NMR,Volume BTC
1654992000,2022-06-12 00:00:00,NMR/BTC,0.00035649,0.00035649,0.00035,0.00035194,0.04209137,119.50391402
1654905600,2022-06-11 00:00:00,NMR/BTC,0.000365,0.000365,0.00036442,0.00036442,0.00093639,2.56911659
1654819200,2022-06-10 00:00:00,NMR/BTC,0.00039754,0.00044395,0.00039754,0.0004098,0.17248715,406.75323962
1654732800,2022-06-09 00:00:00,NMR/BTC,0.00039455,0.00039849,0.00039455,0.00039849,0.00020173,0.50877907
1654560000,2022-06-07 00:00:00,NMR/BTC,0.0003986,0.0003986,0.00037698,0.00037698,0.02157401,56.82866572
1654387200,2022-06-05 00:00:00,NMR/BTC,0.00039673,0.0004045,0.00039673,0.0004034,0.00754739,18.76317103
1654300800,2022-06-04 00:00:00,NMR/BTC,0.000375,0.000375,0.00035649,0.00035649,0.00271348,7.54846802
1654214400,2022-06-03 00:00:00,NMR/BTC,0.00039259,0.00039259,0.00037919,0.00037919,0.0026275,6.81531139
1654128000,2022-06-02 00:00:00,NMR/BTC,0.00039259,0.00039929,0.00039259,0.00039929,0.00459805,11.59246661
1654041600,2022-06-01 00:00:00,NMR/BTC,0.0004,0.00041488,0.00039598,0.00039598,0.09150953,222.23939755
1653955200,2022-05-31 00:00:00,NMR/BTC,0.00041231,0.00041231,0.00040402,0.00040402,0.016244,39.75730974
1653868800,2022-05-30 00:00:00,NMR/BTC,0.00041589,0.00041589,0.00041231,0.00041231,0.00075538,1.82272737
1653696000,2022-05-28 00:00:00,NMR/BTC,0.00042862,0.00042862,0.00042852,0.00042852,0.00020097,0.46894686
1653609600,2022-05-27 00:00:00,NMR/BTC,0.00041088,0.00041088,0.0004,0.00040098,0.00335354,8.32106335
1653523200,2022-05-26 00:00:00,NMR/BTC,0.00042693,0.00042693,0.00040815,0.00040815,0.00779877,18.99368097
1653436800,2022-05-25 00:00:00,NMR/BTC,0.00041882,0.00041883,0.00041882,0.00041883,0.00415332,9.91661493
1653350400,2022-05-24 00:00:00,NMR/BTC,0.0004355,0.0004355,0.0004355,0.0004355,0.000202,0.46383468
1653264000,2022-05-23 00:00:00,NMR/BTC,0.00044919,0.00044945,0.00043607,0.00043607,0.00120867,2.70039277
1653177600,2022-05-22 00:00:00,NMR/BTC,0.000455,0.000455,0.00044911,0.00044911,0.00032337,0.7160879
1653004800,2022-05-20 00:00:00,NMR/BTC,0.00044136,0.00044136,0.0004355,0.0004355,0.01509885,34.65575848
1652918400,2022-05-19 00:00:00,NMR/BTC,0.00045659,0.00050043,0.00043998,0.00043998,0.14942217,322.08860646
1652745600,2022-05-17 00:00:00,NMR/BTC,0.00043676,0.00043849,0.00043567,0.00043849,0.06784054,155.28084351
1652659200,2022-05-16 00:00:00,NMR/BTC,0.0004432,0.00048031,0.00043619,0.00043619,0.06290966,141.0195083
1652572800,2022-05-15 00:00:00,NMR/BTC,0.0004485,0.0004485,0.0004485,0.0004485,0.000111,0.24749164
1652486400,2022-05-14 00:00:00,NMR/BTC,0.00043487,0.00043487,0.00041895,0.00041895,0.02958659,69.91197338
1652400000,2022-05-13 00:00:00,NMR/BTC,0.00039893,0.00045101,0.00039893,0.00043457,0.21270118,483.59970661
1652313600,2022-05-12 00:00:00,NMR/BTC,0.00047138,0.00048081,0.00038755,0.00038755,0.05530823,130.51137555
1652227200,2022-05-11 00:00:00,NMR/BTC,0.00051889,0.000593,0.00046259,0.00047668,0.12171561,234.55684931
1652140800,2022-05-10 00:00:00,NMR/BTC,0.00053609,0.00054488,0.00051889,0.00051889,0.03524911,67.00960882
1652054400,2022-05-09 00:00:00,NMR/BTC,0.00056727,0.00056727,0.00053594,0.00053594,0.05045082,91.67765269
1651968000,2022-05-08 00:00:00,NMR/BTC,0.00055616,0.00056733,0.00055616,0.00056727,0.0680857,120.25718045
1651881600,2022-05-07 00:00:00,NMR/BTC,0.00055005,0.000577,0.00055005,0.00055616,0.05659292,100.69349509
1651795200,2022-05-06 00:00:00,NMR/BTC,0.00060831,0.00060831,0.000565,0.000565,0.01323427,22.54134908
1651708800,2022-05-05 00:00:00,NMR/BTC,0.00060885,0.00061499,0.00060021,0.00061499,0.03969504,65.46232469
1651622400,2022-05-04 00:00:00,NMR/BTC,0.00060173,0.000615,0.00059909,0.00060883,0.03713128,61.67898626
1651536000,2022-05-03 00:00:00,NMR/BTC,0.000615,0.000615,0.00060463,0.00060463,0.00471039,7.69987261
1651449600,2022-05-02 00:00:00,NMR/BTC,0.00060416,0.00060416,0.00060163,0.00060163,0.00885628,14.69256921
1651363200,2022-05-01 00:00:00,NMR/BTC,0.00065471,0.00065471,0.00061873,0.00061985,0.00733199,11.56274659
1651276800,2022-04-30 00:00:00,NMR/BTC,0.00063367,0.00075,0.00061261,0.00061261,0.11120109,166.50903291
1651190400,2022-04-29 00:00:00,NMR/BTC,0.000645,0.000645,0.000625,0.00063075,0.02946821,45.99788026
1651104000,2022-04-28 00:00:00,NMR/BTC,0.00062661,0.00065,0.00062661,0.00063197,0.00286606,4.56364817
1651017600,2022-04-27 00:00:00,NMR/BTC,0.00065839,0.00065839,0.00065,0.00065,0.00310213,4.71567307
1650931200,2022-04-26 00:00:00,NMR/BTC,0.00067704,0.0006948,0.0006577,0.00065845,0.07324447,108.72726101
1650844800,2022-04-25 00:00:00,NMR/BTC,0.00065451,0.00084217,0.00065451,0.00068282,0.43977573,563.09711155
1650758400,2022-04-24 00:00:00,NMR/BTC,0.0006497,0.0006509,0.00064182,0.00064182,0.00202497,3.13214974
1650672000,2022-04-23 00:00:00,NMR/BTC,0.0006522,0.00065545,0.0006522,0.00065545,0.01699428,26.05273471
1650585600,2022-04-22 00:00:00,NMR/BTC,0.00066067,0.00067079,0.00064956,0.00064956,0.03221698,48.88866684
1650499200,2022-04-21 00:00:00,NMR/BTC,0.0006432,0.0006432,0.00063308,0.00063308,0.00532791,8.29255221
1650412800,2022-04-20 00:00:00,NMR/BTC,0.000666,0.000666,0.000666,0.000666,0.0,0.0
1650326400,2022-04-19 00:00:00,NMR/BTC,0.000666,0.000666,0.000666,0.000666,0.00010175,0.15279279
1650240000,2022-04-18 00:00:00,NMR/BTC,0.0006653,0.0006653,0.00064463,0.00064463,0.0060837,9.34954996
1650162114,2022-04-17 02:21:54,NMR/BTC,0.0006653,0.0006653,0.0006653,0.0006653,0.0,0.0
1650157905,2022-04-17 01:11:45,NMR/BTC,0.0006653,0.0006653,0.0006653,0.0006653,0.0,0.0
1650071505,2022-04-16 01:11:45,NMR/BTC,0.0006653,0.0006653,0.0006653,0.0006653,0.0,0.0
1649808000,2022-04-13 00:00:00,NMR/BTC,0.00066513,0.0006653,0.00066513,0.0006653,0.00518681,7.7981221
1649721600,2022-04-12 00:00:00,NMR/BTC,0.00066497,0.00066497,0.00066497,0.00066497,0.00324102,4.8739492
1649635200,2022-04-11 00:00:00,NMR/BTC,0.00065905,0.00065905,0.00064463,0.00064463,0.00762863,11.6074303
1649548800,2022-04-10 00:00:00,NMR/BTC,0.00067354,0.00067354,0.00066001,0.00066001,0.00323054,4.79943821
1649462400,2022-04-09 00:00:00,NMR/BTC,0.00067,0.00067386,0.00067,0.00067386,0.00987677,14.68378961
1649376000,2022-04-08 00:00:00,NMR/BTC,0.00067165,0.0006718,0.00067,0.00067,0.05690292,84.73086248
1649289600,2022-04-07 00:00:00,NMR/BTC,0.00066001,0.00067001,0.00066001,0.00067,0.024996,37.32974123
1649203200,2022-04-06 00:00:00,NMR/BTC,0.00067256,0.00067412,0.00065344,0.00066178,0.05198217,78.56601994
1649116800,2022-04-05 00:00:00,NMR/BTC,0.00067369,0.00068878,0.00067199,0.00068878,0.03579129,53.17264073
1649030400,2022-04-04 00:00:00,NMR/BTC,0.00067961,0.00068482,0.00067207,0.00067207,0.16776164,247.35055622
1648944000,2022-04-03 00:00:00,NMR/BTC,0.0006739,0.00068005,0.00066569,0.00067679,0.04380008,64.90737704
1648857600,2022-04-02 00:00:00,NMR/BTC,0.00070054,0.00070054,0.00066827,0.0006719,0.03825579,56.42671761
1648771200,2022-04-01 00:00:00,NMR/BTC,0.00070309,0.00071076,0.00068522,0.00068522,0.04865087,70.24693785
1648684800,2022-03-31 00:00:00,NMR/BTC,0.00070152,0.00070152,0.00070152,0.00070152,0.00010983,0.15657429
1648598400,2022-03-30 00:00:00,NMR/BTC,0.00070142,0.00071019,0.00068857,0.0006993,0.01415714,20.07260049
1648512000,2022-03-29 00:00:00,NMR/BTC,0.00065415,0.00070668,0.00065,0.00070142,0.1578186,231.91638668
1648425600,2022-03-28 00:00:00,NMR/BTC,0.00066493,0.000665,0.00065769,0.00065769,0.00214566,3.24401729
1648339200,2022-03-27 00:00:00,NMR/BTC,0.00073915,0.00073915,0.00066493,0.00066493,0.02246804,33.27452306
1648252800,2022-03-26 00:00:00,NMR/BTC,0.00068533,0.00070647,0.00067225,0.00067225,0.1834157,267.64884781
1648166400,2022-03-25 00:00:00,NMR/BTC,0.00070648,0.00072189,0.0006707,0.0006707,0.01537322,21.43731384
1648080000,2022-03-24 00:00:00,NMR/BTC,0.00071157,0.00071157,0.00071157,0.00071157,0.00080928,1.13732095
1647993600,2022-03-23 00:00:00,NMR/BTC,0.00070312,0.00070312,0.00069948,0.00069948,0.01170417,16.64755414
1647907200,2022-03-22 00:00:00,NMR/BTC,0.00070394,0.00070394,0.00069948,0.00069948,0.01670555,23.79172761
1647820800,2022-03-21 00:00:00,NMR/BTC,0.00070356,0.00071668,0.00070356,0.0007156,0.03012454,42.10195725
1647734400,2022-03-20 00:00:00,NMR/BTC,0.00069357,0.00070356,0.00069357,0.00070356,0.02264046,32.36220188
1647648000,2022-03-19 00:00:00,NMR/BTC,0.00068177,0.00069728,0.00068177,0.00069031,0.02381957,34.88848732
1647561600,2022-03-18 00:00:00,NMR/BTC,0.0006867,0.0006867,0.00068401,0.00068401,0.00497047,7.24771723
1647475200,2022-03-17 00:00:00,NMR/BTC,0.00069797,0.00069797,0.00069797,0.00069797,0.00011,0.1575999
1647302400,2022-03-15 00:00:00,NMR/BTC,0.00065948,0.00071156,0.00065948,0.00071156,0.00033371,0.49428172
1647216000,2022-03-14 00:00:00,NMR/BTC,0.00071576,0.00071576,0.00071576,0.00071576,0.00017322,0.24201906
1647043200,2022-03-12 00:00:00,NMR/BTC,0.00070824,0.00070824,0.00070824,0.00070824,0.00019213,0.27128922
1646956800,2022-03-11 00:00:00,NMR/BTC,0.00067915,0.00067915,0.00067915,0.00067915,0.01932405,28.45329513
1646870400,2022-03-10 00:00:00,NMR/BTC,0.0007,0.0007,0.0007,0.0007,0.00079439,1.13485075
1646784000,2022-03-09 00:00:00,NMR/BTC,0.00069704,0.00069704,0.00069704,0.00069704,0.03482063,49.95500002
1646697600,2022-03-08 00:00:00,NMR/BTC,0.00075366,0.00075366,0.00069704,0.00069704,0.01343653,18.44118613
1646611200,2022-03-07 00:00:00,NMR/BTC,0.0007566,0.0007566,0.0007566,0.0007566,0.00344717,4.55613364
1646438400,2022-03-05 00:00:00,NMR/BTC,0.00078156,0.00078156,0.00078156,0.00078156,0.00023144,0.29612772
1646352000,2022-03-04 00:00:00,NMR/BTC,0.00071629,0.00071843,0.0006916,0.00071843,0.02682749,37.35225967
1646265600,2022-03-03 00:00:00,NMR/BTC,0.00069546,0.00069546,0.00069546,0.00069546,0.00299031,4.29976527
1646179200,2022-03-02 00:00:00,NMR/BTC,0.00069808,0.00069808,0.00068679,0.00068679,0.01090805,15.86727387
1646092800,2022-03-01 00:00:00,NMR/BTC,0.00071257,0.00071839,0.00069054,0.0006997,0.07104443,101.18874476
1646006400,2022-02-28 00:00:00,NMR/BTC,0.00078,0.00078,0.0007,0.0007184,0.09848139,135.27571607
1645920000,2022-02-27 00:00:00,NMR/BTC,0.00076762,0.00078,0.00074437,0.00078,0.00388804,5.16826411
1645833600,2022-02-26 00:00:00,NMR/BTC,0.00083038,0.00083053,0.00074836,0.00076761,0.01190302,15.3240352
1645747200,2022-02-25 00:00:00,NMR/BTC,0.00077309,0.0008452,0.00077309,0.00083038,0.03579457,46.12913967
1645660800,2022-02-24 00:00:00,NMR/BTC,0.00078525,0.00089932,0.00077799,0.00079576,0.34428651,419.47840216
1645574400,2022-02-23 00:00:00,NMR/BTC,0.00080086,0.00080086,0.00076018,0.00076018,0.0227662,29.74924462
1645488000,2022-02-22 00:00:00,NMR/BTC,0.00074806,0.00085,0.00074806,0.00077037,0.14429424,184.28449094
1645401600,2022-02-21 00:00:00,NMR/BTC,0.00072582,0.00073033,0.00070886,0.00070886,0.00439822,6.13488137
1645315200,2022-02-20 00:00:00,NMR/BTC,0.00078095,0.00078095,0.00070286,0.00070286,0.08031096,107.0253017
1645228800,2022-02-19 00:00:00,NMR/BTC,0.00073319,0.0008916,0.00073319,0.00077851,0.23723351,289.94392901
1645142400,2022-02-18 00:00:00,NMR/BTC,0.00069937,0.00078392,0.00069937,0.00072249,0.23254353,310.95811332
1645056000,2022-02-17 00:00:00,NMR/BTC,0.00065,0.00065693,0.00063472,0.00065693,0.00907398,14.11351209
1644969600,2022-02-16 00:00:00,NMR/BTC,0.0006515,0.000655,0.00063859,0.00065,0.11713234,181.24136884
1644883200,2022-02-15 00:00:00,NMR/BTC,0.00065394,0.00066429,0.00065253,0.00066429,0.09719058,148.80363336
1644796800,2022-02-14 00:00:00,NMR/BTC,0.00065943,0.00066575,0.00065943,0.00066575,0.05799711,87.43301332
1644710400,2022-02-13 00:00:00,NMR/BTC,0.0007134,0.00073691,0.00068541,0.00068541,0.04073907,56.85812544
1644624000,2022-02-12 00:00:00,NMR/BTC,0.00066987,0.0008,0.00066987,0.00071281,0.44931349,619.40005258
1644537600,2022-02-11 00:00:00,NMR/BTC,0.00066787,0.00070012,0.00065049,0.00066241,0.0687031,101.49345436
1644451200,2022-02-10 00:00:00,NMR/BTC,0.00063154,0.00069068,0.00062517,0.00062517,0.11324128,169.82151716
1644364800,2022-02-09 00:00:00,NMR/BTC,0.00061368,0.00074888,0.0006136,0.00064931,0.1763261,258.73893172
1644278400,2022-02-08 00:00:00,NMR/BTC,0.00067954,0.00067954,0.0006284,0.0006284,0.00391038,5.8282349
1644192000,2022-02-07 00:00:00,NMR/BTC,0.00068517,0.00069855,0.00064431,0.00069855,0.05716173,87.44806355
1644105600,2022-02-06 00:00:00,NMR/BTC,0.00068278,0.00072596,0.00065,0.00065003,0.04722081,68.18089676
1644019200,2022-02-05 00:00:00,NMR/BTC,0.00070612,0.00078227,0.00067485,0.00068761,0.13240097,186.30787002
1643932800,2022-02-04 00:00:00,NMR/BTC,0.00062717,0.00087685,0.00061477,0.00070647,0.35345195,456.90583458
1643846400,2022-02-03 00:00:00,NMR/BTC,0.00062984,0.00062984,0.00062733,0.00062837,0.02078146,32.99825033
1643760000,2022-02-02 00:00:00,NMR/BTC,0.00064168,0.00068201,0.00063251,0.00063279,0.05096352,79.42893745
1643673600,2022-02-01 00:00:00,NMR/BTC,0.00067076,0.00068234,0.00066487,0.00068234,0.05295623,79.30882706
1643587200,2022-01-31 00:00:00,NMR/BTC,0.00067074,0.00071531,0.00065,0.00065,0.02388746,36.58058486
1643500800,2022-01-30 00:00:00,NMR/BTC,0.00068514,0.0007282,0.00068053,0.00068558,0.11497726,165.57721113
1643414400,2022-01-29 00:00:00,NMR/BTC,0.00072486,0.00076123,0.00069378,0.00069607,0.07421014,105.37717486
1643328000,2022-01-28 00:00:00,NMR/BTC,0.00072621,0.00088563,0.0007103,0.00072398,0.17916484,223.67193743
1643241600,2022-01-27 00:00:00,NMR/BTC,0.00055,0.0009328,0.00055,0.00070319,0.66886511,862.64249636
1643155200,2022-01-26 00:00:00,NMR/BTC,0.00055622,0.00056423,0.00055,0.00055,0.00175046,3.13528633
1643068800,2022-01-25 00:00:00,NMR/BTC,0.000568,0.0005871,0.00055857,0.00056319,0.14142066,243.94587067
1642982400,2022-01-24 00:00:00,NMR/BTC,0.00061389,0.00061978,0.00055953,0.00055953,0.18458689,305.99814531
1642896000,2022-01-23 00:00:00,NMR/BTC,0.00063713,0.0007,0.00061398,0.00061399,0.40182913,628.12766264
1642809600,2022-01-22 00:00:00,NMR/BTC,0.00063037,0.00064264,0.00059834,0.00062936,0.11833688,192.09645642
1642723200,2022-01-21 00:00:00,NMR/BTC,0.00065037,0.00065037,0.00063037,0.00063037,0.00077019,1.19980711
1642636800,2022-01-20 00:00:00,NMR/BTC,0.00063981,0.00064524,0.00062569,0.00062569,0.01280471,20.11868373
1642464000,2022-01-18 00:00:00,NMR/BTC,0.00065,0.00065,0.00064354,0.00064354,0.00684823,10.60479781
1642377600,2022-01-17 00:00:00,NMR/BTC,0.00065905,0.00066027,0.00064788,0.00066027,0.00398418,6.04010803
1642291200,2022-01-16 00:00:00,NMR/BTC,0.0006675,0.0006675,0.0006675,0.0006675,0.00031305,0.46899149
1642204800,2022-01-15 00:00:00,NMR/BTC,0.00064693,0.00067166,0.00064693,0.00066932,0.00709062,10.88458937
1642118400,2022-01-14 00:00:00,NMR/BTC,0.00065979,0.00066148,0.00064555,0.00066148,0.00462638,7.01642143
1642032000,2022-01-13 00:00:00,NMR/BTC,0.00067067,0.00067067,0.00064875,0.00065013,0.00439564,6.7605927
1641945600,2022-01-12 00:00:00,NMR/BTC,0.00066792,0.00066792,0.0006582,0.0006582,0.00036086,0.54459479
1641859200,2022-01-11 00:00:00,NMR/BTC,0.00065856,0.00066846,0.00064481,0.00065358,0.06392342,98.29881609
1641772800,2022-01-10 00:00:00,NMR/BTC,0.00067207,0.00067207,0.00065853,0.00065856,0.00705773,10.67471206
1641686400,2022-01-09 00:00:00,NMR/BTC,0.00066422,0.00067207,0.00066422,0.00067207,0.00829101,12.3409579
1641600000,2022-01-08 00:00:00,NMR/BTC,0.00067022,0.00067461,0.00066133,0.00066463,0.00690757,10.3928538
1641513600,2022-01-07 00:00:00,NMR/BTC,0.00068825,0.00069339,0.00067258,0.00067258,0.05948231,86.30778736
1641427200,2022-01-06 00:00:00,NMR/BTC,0.00067457,0.00068732,0.00067457,0.00068667,0.0104151,15.18082222
1641340800,2022-01-05 00:00:00,NMR/BTC,0.0006955,0.0006955,0.00068165,0.00068165,0.0089963,13.01956583
1641254400,2022-01-04 00:00:00,NMR/BTC,0.00068762,0.00068762,0.00068762,0.00068762,0.00021134,0.30736453
1641168000,2022-01-03 00:00:00,NMR/BTC,0.00068762,0.00068762,0.00068762,0.00068762,0.00010099,0.14688345
1641081600,2022-01-02 00:00:00,NMR/BTC,0.00068308,0.00068762,0.00067022,0.00068762,0.01405062,20.95609715
1640995200,2022-01-01 00:00:00,NMR/BTC,0.00068308,0.00068308,0.00068308,0.00068308,0.00102466,1.50005856
1640908800,2021-12-31 00:00:00,NMR/BTC,0.00068703,0.00068703,0.00068308,0.00068308,0.00165039,2.41356384
1640822400,2021-12-30 00:00:00,NMR/BTC,0.00068208,0.00068983,0.00068184,0.00068983,0.00035991,0.52515294
1640736000,2021-12-29 00:00:00,NMR/BTC,0.000705,0.00070523,0.00066133,0.00068208,0.05908724,87.16241326
1640649600,2021-12-28 00:00:00,NMR/BTC,0.00070593,0.00077349,0.00070032,0.000705,0.09424204,127.1193914
1640563200,2021-12-27 00:00:00,NMR/BTC,0.00068136,0.00069855,0.00067841,0.00067841,0.01085389,15.80949397
1640476800,2021-12-26 00:00:00,NMR/BTC,0.00068031,0.00068289,0.00068031,0.00068184,0.00577096,8.452
1640390400,2021-12-25 00:00:00,NMR/BTC,0.00067415,0.00067803,0.00066888,0.00067169,0.00135494,2.0136001
1640304000,2021-12-24 00:00:00,NMR/BTC,0.00067651,0.00068,0.00066407,0.00067151,0.07872391,117.70207303
1640217600,2021-12-23 00:00:00,NMR/BTC,0.00075734,0.00075791,0.0006765,0.0006765,0.04283767,60.28215754
1640131200,2021-12-22 00:00:00,NMR/BTC,0.00068747,0.00075459,0.00067628,0.0007062,0.02346826,33.26941992
1640044800,2021-12-21 00:00:00,NMR/BTC,0.00068747,0.00068747,0.00068747,0.00068747,0.23091119,335.88549318
1639958400,2021-12-20 00:00:00,NMR/BTC,0.00068091,0.00070063,0.00067983,0.00068747,0.00097736,1.420805
1639872000,2021-12-19 00:00:00,NMR/BTC,0.00069233,0.00070685,0.00069233,0.00070685,0.03357157,47.73681297
1639785600,2021-12-18 00:00:00,NMR/BTC,0.00070662,0.00070662,0.00069233,0.00069233,0.00878788,12.67544801
1639699200,2021-12-17 00:00:00,NMR/BTC,0.00067959,0.0007525,0.00066013,0.00070469,0.18508574,258.9625917
1639612800,2021-12-16 00:00:00,NMR/BTC,0.00066255,0.00066508,0.00066221,0.00066508,0.02019897,30.42379092
1639526400,2021-12-15 00:00:00,NMR/BTC,0.00065655,0.00065664,0.00065005,0.0006505,0.07976575,122.57161405
1639440000,2021-12-14 00:00:00,NMR/BTC,0.00067114,0.00067398,0.00065005,0.00066039,0.02722975,40.88656166
1639353600,2021-12-13 00:00:00,NMR/BTC,0.0007046,0.0007049,0.000675,0.00068147,0.00469304,6.72904864
1639267200,2021-12-12 00:00:00,NMR/BTC,0.00068568,0.00068568,0.00067854,0.00067854,0.01535898,22.62516371
1639180800,2021-12-11 00:00:00,NMR/BTC,0.00069299,0.00070531,0.00068221,0.00068221,0.01484904,21.51906126
1639094400,2021-12-10 00:00:00,NMR/BTC,0.00072084,0.00072084,0.00069519,0.00070274,0.10013538,139.51611091
1639008000,2021-12-09 00:00:00,NMR/BTC,0.00070196,0.0008,0.00070196,0.00071548,0.12812886,176.68842261
1638921600,2021-12-08 00:00:00,NMR/BTC,0.00069056,0.00070841,0.00069056,0.00070813,0.03316337,47.21911495
1638835200,2021-12-07 00:00:00,NMR/BTC,0.00072513,0.00072692,0.00069454,0.00070126,0.04841411,67.51809
1638748800,2021-12-06 00:00:00,NMR/BTC,0.00073513,0.00092812,0.00070552,0.00071941,0.4314596,520.50079703
1638662400,2021-12-05 00:00:00,NMR/BTC,0.00076625,0.00076625,0.00073532,0.00073532,0.03819875,51.64385297
