https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume BTC
1658880000000.0,2022-07-27 00:00:00,MATIC/BTC,3.683e-05,3.916e-05,3.612e-05,3.908e-05,699006.6683725691,27.3171806
1658793600000.0,2022-07-26 00:00:00,MATIC/BTC,3.609e-05,3.685e-05,3.466e-05,3.683e-05,228891.45262014662,8.4300722
1658707200000.0,2022-07-25 00:00:00,MATIC/BTC,3.893e-05,3.917e-05,3.609e-05,3.609e-05,520189.20753671374,18.7736285
1658620800000.0,2022-07-24 00:00:00,MATIC/BTC,3.885e-05,3.957e-05,3.795e-05,3.893e-05,421393.07218083733,16.4048323
1658534400000.0,2022-07-23 00:00:00,MATIC/BTC,3.751e-05,3.942e-05,3.684e-05,3.885e-05,415359.36936936935,16.1367115
1658448000000.0,2022-07-22 00:00:00,MATIC/BTC,3.911e-05,4.003e-05,3.702e-05,3.751e-05,228644.31351639563,8.5764482
1658361600000.0,2022-07-21 00:00:00,MATIC/BTC,3.583e-05,4.021e-05,3.514e-05,3.911e-05,351008.744566607,13.727952
1658275200000.0,2022-07-20 00:00:00,MATIC/BTC,3.96e-05,4.072e-05,3.515e-05,3.583e-05,596434.7781188948,21.3702581
1658188800000.0,2022-07-19 00:00:00,MATIC/BTC,4.278e-05,4.278e-05,3.93e-05,3.96e-05,479778.4292929293,18.9992258
1658102400000.0,2022-07-18 00:00:00,MATIC/BTC,3.621e-05,4.33e-05,3.583e-05,4.278e-05,517505.8391771856,22.1388998
1658016000000.0,2022-07-17 00:00:00,MATIC/BTC,3.439e-05,3.702e-05,3.406e-05,3.621e-05,213937.63877381937,7.7466819
1657929600000.0,2022-07-16 00:00:00,MATIC/BTC,3.377e-05,3.482e-05,3.324e-05,3.439e-05,117459.78482116894,4.039442
1657843200000.0,2022-07-15 00:00:00,MATIC/BTC,3.442e-05,3.53e-05,3.258e-05,3.377e-05,223758.68226236306,7.5563307
1657756800000.0,2022-07-14 00:00:00,MATIC/BTC,3.15e-05,3.483e-05,3.095e-05,3.442e-05,243665.44160371876,8.3869645
1657670400000.0,2022-07-13 00:00:00,MATIC/BTC,2.772e-05,3.199e-05,2.747e-05,3.149e-05,181239.59352175295,5.7072348
1657584000000.0,2022-07-12 00:00:00,MATIC/BTC,2.823e-05,2.977e-05,2.772e-05,2.772e-05,317164.49494949495,8.7917998
1657497600000.0,2022-07-11 00:00:00,MATIC/BTC,2.739e-05,2.912e-05,2.634e-05,2.823e-05,175332.45483528162,4.9496352
1657411200000.0,2022-07-10 00:00:00,MATIC/BTC,2.732e-05,2.799e-05,2.653e-05,2.739e-05,74804.84483388098,2.0489047
1657324800000.0,2022-07-09 00:00:00,MATIC/BTC,2.805e-05,2.841e-05,2.711e-05,2.732e-05,293751.42386530014,8.0252889
1657238400000.0,2022-07-08 00:00:00,MATIC/BTC,2.6e-05,2.829e-05,2.59e-05,2.805e-05,646336.1176470588,18.1297281
1657152000000.0,2022-07-07 00:00:00,MATIC/BTC,2.556e-05,2.711e-05,2.52e-05,2.6e-05,192462.5923076923,5.0040274
1657065600000.0,2022-07-06 00:00:00,MATIC/BTC,2.542e-05,2.6e-05,2.468e-05,2.556e-05,100878.02425665101,2.5784423
1656979200000.0,2022-07-05 00:00:00,MATIC/BTC,2.432e-05,2.622e-05,2.424e-05,2.542e-05,193471.11723052716,4.9180358
1656892800000.0,2022-07-04 00:00:00,MATIC/BTC,2.391e-05,2.441e-05,2.367e-05,2.432e-05,58393.29769736842,1.420125
1656806400000.0,2022-07-03 00:00:00,MATIC/BTC,2.555e-05,2.556e-05,2.316e-05,2.391e-05,367387.10999581765,8.7842258
1656720000000.0,2022-07-02 00:00:00,MATIC/BTC,2.397e-05,2.577e-05,2.346e-05,2.555e-05,42476.79452054794,1.0852821
1656633600000.0,2022-07-01 00:00:00,MATIC/BTC,2.411e-05,2.474e-05,2.323e-05,2.397e-05,105001.71464330413,2.5168911
1656547200000.0,2022-06-30 00:00:00,MATIC/BTC,2.467e-05,2.469e-05,2.189e-05,2.411e-05,322485.4126918291,7.7751233
1656460800000.0,2022-06-29 00:00:00,MATIC/BTC,2.518e-05,2.714e-05,2.437e-05,2.467e-05,351445.2047020673,8.6701532
1656374400000.0,2022-06-28 00:00:00,MATIC/BTC,2.569e-05,2.726e-05,2.473e-05,2.518e-05,239700.03971405877,6.035647
1656288000000.0,2022-06-27 00:00:00,MATIC/BTC,2.652e-05,2.785e-05,2.535e-05,2.569e-05,142911.6387699494,3.6714
1656201600000.0,2022-06-26 00:00:00,MATIC/BTC,2.797e-05,2.918e-05,2.652e-05,2.652e-05,732748.084464555,19.4324792
1656115200000.0,2022-06-25 00:00:00,MATIC/BTC,2.861e-05,2.947e-05,2.71e-05,2.797e-05,85076.35323560958,2.3795856
1656028800000.0,2022-06-24 00:00:00,MATIC/BTC,2.659e-05,2.94e-05,2.659e-05,2.861e-05,160364.30269136664,4.5880227
1655942400000.0,2022-06-23 00:00:00,MATIC/BTC,2.279e-05,2.716e-05,2.279e-05,2.659e-05,296165.2200075216,7.8750332
1655856000000.0,2022-06-22 00:00:00,MATIC/BTC,2.032e-05,2.332e-05,1.894e-05,2.279e-05,162563.26897762177,3.7048169
1655769600000.0,2022-06-21 00:00:00,MATIC/BTC,1.944e-05,2.147e-05,1.93e-05,2.032e-05,177215.52657480317,3.6010195
1655683200000.0,2022-06-20 00:00:00,MATIC/BTC,1.862e-05,2e-05,1.824e-05,1.944e-05,235695.4423868313,4.5819194
1655596800000.0,2022-06-19 00:00:00,MATIC/BTC,1.824e-05,1.868e-05,1.783e-05,1.862e-05,127477.1052631579,2.3736237
1655510400000.0,2022-06-18 00:00:00,MATIC/BTC,1.952e-05,1.982e-05,1.749e-05,1.824e-05,288383.4155701754,5.2601135
1655424000000.0,2022-06-17 00:00:00,MATIC/BTC,1.877e-05,1.959e-05,1.869e-05,1.952e-05,219487.9713114754,4.2844052
1655337600000.0,2022-06-16 00:00:00,MATIC/BTC,1.952e-05,1.96e-05,1.83e-05,1.877e-05,123380.1864677677,2.3158461
1655251200000.0,2022-06-15 00:00:00,MATIC/BTC,1.873e-05,1.952e-05,1.789e-05,1.952e-05,63432.45901639345,1.2382016
1655164800000.0,2022-06-14 00:00:00,MATIC/BTC,1.916e-05,1.996e-05,1.83e-05,1.873e-05,145936.6257341164,2.733393
1655078400000.0,2022-06-13 00:00:00,MATIC/BTC,1.871e-05,1.933e-05,1.696e-05,1.916e-05,688407.2755741128,13.1898834
1654992000000.0,2022-06-12 00:00:00,MATIC/BTC,1.895e-05,1.933e-05,1.828e-05,1.871e-05,174319.21432389098,3.2615125
1654905600000.0,2022-06-11 00:00:00,MATIC/BTC,2.046e-05,2.066e-05,1.884e-05,1.895e-05,642176.1477572559,12.169238
1654819200000.0,2022-06-10 00:00:00,MATIC/BTC,2.104e-05,2.191e-05,2.033e-05,2.046e-05,167907.9716520039,3.4353971
1654732800000.0,2022-06-09 00:00:00,MATIC/BTC,2.007e-05,2.149e-05,2.002e-05,2.104e-05,165922.82794676808,3.4910163
1654646400000.0,2022-06-08 00:00:00,MATIC/BTC,1.982e-05,2.03e-05,1.981e-05,2.007e-05,36859.92526158446,0.7397787
1654560000000.0,2022-06-07 00:00:00,MATIC/BTC,2.015e-05,2.026e-05,1.942e-05,1.982e-05,49802.72956609485,0.9870901
1654473600000.0,2022-06-06 00:00:00,MATIC/BTC,1.999e-05,2.083e-05,1.969e-05,2.015e-05,177799.047146402,3.5826508
1654387200000.0,2022-06-05 00:00:00,MATIC/BTC,1.993e-05,2.012e-05,1.961e-05,1.999e-05,42851.81090545272,0.8566077
1654300800000.0,2022-06-04 00:00:00,MATIC/BTC,1.983e-05,2.013e-05,1.955e-05,1.993e-05,17553.662819869543,0.3498445
1654214400000.0,2022-06-03 00:00:00,MATIC/BTC,2.032e-05,2.032e-05,1.959e-05,1.983e-05,33773.69641956631,0.6697324
1654128000000.0,2022-06-02 00:00:00,MATIC/BTC,2.014e-05,2.033e-05,1.994e-05,2.032e-05,27630.62007874016,0.5614542
1654041600000.0,2022-06-01 00:00:00,MATIC/BTC,2.083e-05,2.097e-05,1.998e-05,2.014e-05,143575.2879841112,2.8916063
1653955200000.0,2022-05-31 00:00:00,MATIC/BTC,2.07e-05,2.15e-05,2.054e-05,2.083e-05,141636.874699952,2.9502961
1653868800000.0,2022-05-30 00:00:00,MATIC/BTC,2.033e-05,2.099e-05,2.03e-05,2.07e-05,105639.76811594203,2.1867432
1653782400000.0,2022-05-29 00:00:00,MATIC/BTC,2.027e-05,2.044e-05,1.987e-05,2.033e-05,31320.713231677324,0.6367501
1653696000000.0,2022-05-28 00:00:00,MATIC/BTC,2.006e-05,2.053e-05,1.993e-05,2.027e-05,113970.17266896891,2.3101754
1653609600000.0,2022-05-27 00:00:00,MATIC/BTC,2.051e-05,2.086e-05,1.969e-05,2.006e-05,160398.7736789631,3.2175994
1653523200000.0,2022-05-26 00:00:00,MATIC/BTC,2.183e-05,2.214e-05,2.027e-05,2.051e-05,293127.99609946366,6.0120552
1653436800000.0,2022-05-25 00:00:00,MATIC/BTC,2.234e-05,2.241e-05,2.127e-05,2.183e-05,113320.06413192855,2.473777
1653350400000.0,2022-05-24 00:00:00,MATIC/BTC,2.198e-05,2.242e-05,2.116e-05,2.234e-05,198266.79498657119,4.4292802
1653264000000.0,2022-05-23 00:00:00,MATIC/BTC,2.232e-05,2.296e-05,2.194e-05,2.198e-05,288131.6515013649,6.3331337
1653177600000.0,2022-05-22 00:00:00,MATIC/BTC,2.21e-05,2.248e-05,2.188e-05,2.232e-05,121963.87544802867,2.7222337
1653091200000.0,2022-05-21 00:00:00,MATIC/BTC,2.17e-05,2.227e-05,2.147e-05,2.21e-05,43276.37556561086,0.9564079
1653004800000.0,2022-05-20 00:00:00,MATIC/BTC,2.175e-05,2.223e-05,2.119e-05,2.17e-05,135887.74193548388,2.948764
1652918400000.0,2022-05-19 00:00:00,MATIC/BTC,2.179e-05,2.211e-05,2.111e-05,2.175e-05,128683.9540229885,2.798876
1652832000000.0,2022-05-18 00:00:00,MATIC/BTC,2.385e-05,2.407e-05,2.176e-05,2.179e-05,92302.37264800367,2.0112687
1652745600000.0,2022-05-17 00:00:00,MATIC/BTC,2.267e-05,2.409e-05,2.265e-05,2.385e-05,76019.57232704402,1.8130668
1652659200000.0,2022-05-16 00:00:00,MATIC/BTC,2.372e-05,2.372e-05,2.242e-05,2.267e-05,73770.34406704897,1.6723737
1652572800000.0,2022-05-15 00:00:00,MATIC/BTC,2.274e-05,2.372e-05,2.218e-05,2.372e-05,83183.70151770658,1.9731174
1652486400000.0,2022-05-14 00:00:00,MATIC/BTC,2.276e-05,2.394e-05,2.147e-05,2.274e-05,159581.37203166226,3.6288804
1652400000000.0,2022-05-13 00:00:00,MATIC/BTC,2.069e-05,2.428e-05,2.059e-05,2.276e-05,362977.49121265375,8.2613677
1652313600000.0,2022-05-12 00:00:00,MATIC/BTC,2.315e-05,2.372e-05,1.867e-05,2.069e-05,837235.3262445625,17.3223989
1652227200000.0,2022-05-11 00:00:00,MATIC/BTC,2.869e-05,2.907e-05,2.143e-05,2.315e-05,2130126.717062635,49.3124335
1652140800000.0,2022-05-10 00:00:00,MATIC/BTC,2.693e-05,3.058e-05,2.649e-05,2.869e-05,429473.77483443706,12.3216026
1652054400000.0,2022-05-09 00:00:00,MATIC/BTC,2.864e-05,2.9e-05,2.588e-05,2.693e-05,219381.87894541404,5.907954
1651968000000.0,2022-05-08 00:00:00,MATIC/BTC,2.873e-05,2.901e-05,2.828e-05,2.864e-05,111972.89804469275,3.2069038
1651881600000.0,2022-05-07 00:00:00,MATIC/BTC,2.892e-05,2.959e-05,2.836e-05,2.873e-05,73486.5993734772,2.11127
1651795200000.0,2022-05-06 00:00:00,MATIC/BTC,2.915e-05,2.952e-05,2.845e-05,2.892e-05,82382.84232365145,2.3825118
1651708800000.0,2022-05-05 00:00:00,MATIC/BTC,2.953e-05,2.982e-05,2.815e-05,2.915e-05,196335.0703259005,5.7231673
1651622400000.0,2022-05-04 00:00:00,MATIC/BTC,2.853e-05,2.953e-05,2.82e-05,2.953e-05,58826.49847612597,1.7371465
1651536000000.0,2022-05-03 00:00:00,MATIC/BTC,2.8e-05,2.894e-05,2.789e-05,2.853e-05,69124.886084823,1.972133
1651449600000.0,2022-05-02 00:00:00,MATIC/BTC,2.858e-05,2.887e-05,2.715e-05,2.8e-05,195909.6607142857,5.4854705
1651363200000.0,2022-05-01 00:00:00,MATIC/BTC,2.747e-05,2.925e-05,2.712e-05,2.858e-05,243054.33170048983,6.9464928
1651276800000.0,2022-04-30 00:00:00,MATIC/BTC,2.955e-05,3.009e-05,2.571e-05,2.747e-05,313277.3971605388,8.6057301
1651190400000.0,2022-04-29 00:00:00,MATIC/BTC,3.114e-05,3.126e-05,2.927e-05,2.955e-05,144382.79187817257,4.2665115
1651104000000.0,2022-04-28 00:00:00,MATIC/BTC,3.203e-05,3.219e-05,3.069e-05,3.114e-05,165388.14386640978,5.1501868
1651017600000.0,2022-04-27 00:00:00,MATIC/BTC,3.263e-05,3.306e-05,3.194e-05,3.203e-05,147522.68186075552,4.7251515
1650931200000.0,2022-04-26 00:00:00,MATIC/BTC,3.345e-05,3.349e-05,3.234e-05,3.263e-05,209218.6423536623,6.8268043
1650844800000.0,2022-04-25 00:00:00,MATIC/BTC,3.402e-05,3.407e-05,3.292e-05,3.345e-05,182727.76980568012,6.1122439
1650758400000.0,2022-04-24 00:00:00,MATIC/BTC,3.457e-05,3.467e-05,3.39e-05,3.402e-05,100001.05232216344,3.4020358
1650672000000.0,2022-04-23 00:00:00,MATIC/BTC,3.52e-05,3.548e-05,3.422e-05,3.457e-05,153055.33121203355,5.2911228
1650585600000.0,2022-04-22 00:00:00,MATIC/BTC,3.404e-05,3.729e-05,3.395e-05,3.52e-05,673702.7727272727,23.7143376
1650499200000.0,2022-04-21 00:00:00,MATIC/BTC,3.426e-05,3.452e-05,3.39e-05,3.404e-05,126821.97414806111,4.31702
1650412800000.0,2022-04-20 00:00:00,MATIC/BTC,3.44e-05,3.506e-05,3.401e-05,3.426e-05,185303.87915936954,6.3485109
1650326400000.0,2022-04-19 00:00:00,MATIC/BTC,3.48e-05,3.5e-05,3.402e-05,3.44e-05,148796.6976744186,5.1186064
1650240000000.0,2022-04-18 00:00:00,MATIC/BTC,3.37e-05,3.525e-05,3.346e-05,3.48e-05,186844.9482758621,6.5022042
1650153600000.0,2022-04-17 00:00:00,MATIC/BTC,3.442e-05,3.443e-05,3.368e-05,3.37e-05,71237.18694362018,2.4006932
1650067200000.0,2022-04-16 00:00:00,MATIC/BTC,3.444e-05,3.466e-05,3.412e-05,3.442e-05,104882.30679837304,3.610049
1649980800000.0,2022-04-15 00:00:00,MATIC/BTC,3.437e-05,3.477e-05,3.417e-05,3.444e-05,63905.014518002325,2.2008887
1649894400000.0,2022-04-14 00:00:00,MATIC/BTC,3.452e-05,3.479e-05,3.398e-05,3.437e-05,132493.64562118126,4.5538066
1649808000000.0,2022-04-13 00:00:00,MATIC/BTC,3.472e-05,3.576e-05,3.435e-05,3.452e-05,95747.54345307068,3.3052052
1649721600000.0,2022-04-12 00:00:00,MATIC/BTC,3.374e-05,3.657e-05,3.366e-05,3.472e-05,321558.4014976958,11.1645077
1649635200000.0,2022-04-11 00:00:00,MATIC/BTC,3.383e-05,3.398e-05,3.289e-05,3.374e-05,182832.49259039716,6.1687683
1649548800000.0,2022-04-10 00:00:00,MATIC/BTC,3.424e-05,3.441e-05,3.378e-05,3.383e-05,52357.242092817025,1.7712455
1649462400000.0,2022-04-09 00:00:00,MATIC/BTC,3.394e-05,3.446e-05,3.337e-05,3.424e-05,468934.03913551406,16.0563015
1649376000000.0,2022-04-08 00:00:00,MATIC/BTC,3.481e-05,3.502e-05,3.381e-05,3.394e-05,94646.04596346496,3.2122868
1649289600000.0,2022-04-07 00:00:00,MATIC/BTC,3.376e-05,3.484e-05,3.344e-05,3.481e-05,141800.1924734272,4.9360647
1649203200000.0,2022-04-06 00:00:00,MATIC/BTC,3.499e-05,3.507e-05,3.364e-05,3.376e-05,269399.8696682464,9.0949396
1649116800000.0,2022-04-05 00:00:00,MATIC/BTC,3.538e-05,3.569e-05,3.483e-05,3.499e-05,102772.46070305801,3.5960084
1649030400000.0,2022-04-04 00:00:00,MATIC/BTC,3.638e-05,3.654e-05,3.529e-05,3.538e-05,158284.57885811193,5.6001084
1648944000000.0,2022-04-03 00:00:00,MATIC/BTC,3.605e-05,3.658e-05,3.577e-05,3.638e-05,154938.62012094556,5.636667
1648857600000.0,2022-04-02 00:00:00,MATIC/BTC,3.664e-05,3.714e-05,3.597e-05,3.605e-05,1114759.3314840498,40.1870739
1648771200000.0,2022-04-01 00:00:00,MATIC/BTC,3.553e-05,3.695e-05,3.526e-05,3.664e-05,390375.3875545851,14.3033542
1648684800000.0,2022-03-31 00:00:00,MATIC/BTC,3.574e-05,3.708e-05,3.542e-05,3.553e-05,377496.6141289051,13.4124547
1648598400000.0,2022-03-30 00:00:00,MATIC/BTC,3.531e-05,3.653e-05,3.49e-05,3.574e-05,201060.0111919418,7.1858848
1648512000000.0,2022-03-29 00:00:00,MATIC/BTC,3.514e-05,3.627e-05,3.479e-05,3.531e-05,188492.38459359956,6.6556661
1648425600000.0,2022-03-28 00:00:00,MATIC/BTC,3.618e-05,3.665e-05,3.514e-05,3.514e-05,170454.6642003415,5.9897769
1648339200000.0,2022-03-27 00:00:00,MATIC/BTC,3.619e-05,3.696e-05,3.586e-05,3.618e-05,146233.2504145937,5.290719
1648252800000.0,2022-03-26 00:00:00,MATIC/BTC,3.562e-05,3.624e-05,3.547e-05,3.619e-05,43663.901630284614,1.5801966
1648166400000.0,2022-03-25 00:00:00,MATIC/BTC,3.703e-05,3.718e-05,3.555e-05,3.562e-05,73309.86805165638,2.6112975
1648080000000.0,2022-03-24 00:00:00,MATIC/BTC,3.626e-05,3.785e-05,3.617e-05,3.703e-05,107917.04293815824,3.9961681
1647993600000.0,2022-03-23 00:00:00,MATIC/BTC,3.556e-05,3.659e-05,3.555e-05,3.626e-05,66094.17264202978,2.3965747
1647907200000.0,2022-03-22 00:00:00,MATIC/BTC,3.57e-05,3.584e-05,3.5e-05,3.556e-05,51514.15635545557,1.8318434
1647820800000.0,2022-03-21 00:00:00,MATIC/BTC,3.548e-05,3.614e-05,3.529e-05,3.57e-05,29778.759103641456,1.0631017
1647734400000.0,2022-03-20 00:00:00,MATIC/BTC,3.622e-05,3.637e-05,3.547e-05,3.548e-05,34366.2626832018,1.219315
1647648000000.0,2022-03-19 00:00:00,MATIC/BTC,3.587e-05,3.666e-05,3.587e-05,3.622e-05,38231.52125897294,1.3847457
1647561600000.0,2022-03-18 00:00:00,MATIC/BTC,3.534e-05,3.592e-05,3.513e-05,3.587e-05,30855.93810984109,1.1068025
1647475200000.0,2022-03-17 00:00:00,MATIC/BTC,3.571e-05,3.644e-05,3.525e-05,3.534e-05,43536.607243916245,1.5385837
1647388800000.0,2022-03-16 00:00:00,MATIC/BTC,3.504e-05,3.571e-05,3.401e-05,3.571e-05,77756.9728367404,2.7767015
1647302400000.0,2022-03-15 00:00:00,MATIC/BTC,3.477e-05,3.551e-05,3.474e-05,3.504e-05,49717.645547945205,1.7421063
1647216000000.0,2022-03-14 00:00:00,MATIC/BTC,3.603e-05,3.603e-05,3.443e-05,3.477e-05,63589.81593327581,2.2110179
1647129600000.0,2022-03-13 00:00:00,MATIC/BTC,3.599e-05,3.643e-05,3.592e-05,3.603e-05,19061.476547321676,0.686785
1647043200000.0,2022-03-12 00:00:00,MATIC/BTC,3.625e-05,3.655e-05,3.57e-05,3.599e-05,24475.718255070853,0.8808811
1646956800000.0,2022-03-11 00:00:00,MATIC/BTC,3.645e-05,3.723e-05,3.619e-05,3.625e-05,67918.64275862068,2.4620508
