https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ARKER,Volume USDT
1658102400,2022-07-18 00:00:00,ARKER/USDT,0.002686,0.002844,0.002489,0.002583,120608447.93903553,320262.85425855437281
1658016000,2022-07-17 00:00:00,ARKER/USDT,0.002719,0.002985,0.002558,0.002686,99812315.77566057,264972.96810499879903
1657929600,2022-07-16 00:00:00,ARKER/USDT,0.002704,0.002895,0.002625,0.00272,118977956.28369947,321665.80972809552122
1657843200,2022-07-15 00:00:00,ARKER/USDT,0.00272,0.00288,0.002625,0.002703,112731290.78342922,307031.95121047913326
1657756800,2022-07-14 00:00:00,ARKER/USDT,0.002761,0.0034,0.00261,0.002721,178173139.95678917,517306.73492685328486
1657670400,2022-07-13 00:00:00,ARKER/USDT,0.002601,0.00284,0.00236,0.002763,133425483.38227468,341209.01916626291849
1657584000,2022-07-12 00:00:00,ARKER/USDT,0.002866,0.002905,0.002503,0.0026,129945651.21725771,338911.83331731602347
1657497600,2022-07-11 00:00:00,ARKER/USDT,0.002896,0.003088,0.00285,0.002865,113062693.41031468,330542.39724895599995
1657411200,2022-07-10 00:00:00,ARKER/USDT,0.002857,0.00349,0.00285,0.002898,149738512.88985508,447637.97917655974819
1657324800,2022-07-09 00:00:00,ARKER/USDT,0.003,0.003187,0.002747,0.002859,129023279.71361913,378188.17762555323298
1657238400,2022-07-08 00:00:00,ARKER/USDT,0.003215,0.0042,0.002824,0.003,164929904.22336813,539831.84720505134895
1657152000,2022-07-07 00:00:00,ARKER/USDT,0.002515,0.0039,0.002423,0.003211,265382993.78819502,826489.17838033756559
1657065600,2022-07-06 00:00:00,ARKER/USDT,0.002449,0.00258,0.002426,0.00251,110557999.27222877,275086.27627847118047
1656979200,2022-07-05 00:00:00,ARKER/USDT,0.002633,0.00266,0.00235,0.002452,122265407.17528756,306041.92272438536292
1656892800,2022-07-04 00:00:00,ARKER/USDT,0.002582,0.0027,0.002388,0.002628,133987242.80271107,335689.17522386144638
1656806400,2022-07-03 00:00:00,ARKER/USDT,0.002437,0.002763,0.002394,0.002583,106428414.61806706,269374.15337831862627
1656720000,2022-07-02 00:00:00,ARKER/USDT,0.002367,0.0026,0.002301,0.002435,117608876.85117024,286529.38089153461856
1656633600,2022-07-01 00:00:00,ARKER/USDT,0.002485,0.002675,0.002321,0.00237,103972707.85232954,253791.04517526721879
1656547200,2022-06-30 00:00:00,ARKER/USDT,0.00284,0.002854,0.002325,0.002484,109246350.70945304,280042.76986367704399
1656460800,2022-06-29 00:00:00,ARKER/USDT,0.003026,0.003048,0.002739,0.002837,86338521.46352948,248060.96845591673267
1656374400,2022-06-28 00:00:00,ARKER/USDT,0.003105,0.003306,0.003015,0.003025,78673565.29538609,247866.2610748477039
1656288000,2022-06-27 00:00:00,ARKER/USDT,0.003263,0.003309,0.002961,0.003107,78775669.47978071,248481.70531014865778
1656201600,2022-06-26 00:00:00,ARKER/USDT,0.003549,0.003633,0.003241,0.003277,73862799.02930854,252263.82792156009668
1656115200,2022-06-25 00:00:00,ARKER/USDT,0.003721,0.003829,0.00345,0.003546,75474641.33856695,274022.61743631233511
1656028800,2022-06-24 00:00:00,ARKER/USDT,0.003623,0.003889,0.003454,0.003721,87465688.66428034,318186.69989700944097
1655942400,2022-06-23 00:00:00,ARKER/USDT,0.003181,0.00392,0.003151,0.00362,94509270.2721662,328645.13778819238095
1655856000,2022-06-22 00:00:00,ARKER/USDT,0.003377,0.003679,0.003119,0.003181,93047046.29178118,305139.91810357711836
1655769600,2022-06-21 00:00:00,ARKER/USDT,0.003135,0.003679,0.00313,0.003378,76282586.05549898,256516.54605280724403
1655683200,2022-06-20 00:00:00,ARKER/USDT,0.003167,0.00349,0.003048,0.003132,41686980.94463035,134225.23906866746585
1655596800,2022-06-19 00:00:00,ARKER/USDT,0.002917,0.0035,0.00275,0.003167,60296184.17218937,190242.08355573545513
1655510400,2022-06-18 00:00:00,ARKER/USDT,0.00345,0.003546,0.002705,0.002916,46872117.11663369,141053.75248707512205
1655424000,2022-06-17 00:00:00,ARKER/USDT,0.00336,0.003639,0.00323,0.003467,28335544.71491829,96365.34638577363203
1655337600,2022-06-16 00:00:00,ARKER/USDT,0.00339,0.00384,0.00335,0.00336,45270306.21222305,158926.1054690420621
1655251200,2022-06-15 00:00:00,ARKER/USDT,0.00354,0.00371,0.002651,0.00338,61080340.23276522,193887.0351198198228
1655164800,2022-06-14 00:00:00,ARKER/USDT,0.00339,0.0038,0.0031,0.00355,44644562.90822011,157099.7732709085129
1655078400,2022-06-13 00:00:00,ARKER/USDT,0.00384,0.00386,0.00305,0.00339,33641403.92794799,113407.3116356561611
1654992000,2022-06-12 00:00:00,ARKER/USDT,0.00424,0.00425,0.00373,0.00384,30029823.48408207,119454.5227307575815
1654905600,2022-06-11 00:00:00,ARKER/USDT,0.00495,0.00501,0.00419,0.00422,51940832.33505454,245342.1289579520492
1654819200,2022-06-10 00:00:00,ARKER/USDT,0.00519,0.0058,0.00491,0.00497,84032454.52251316,433334.1258272680437
1654732800,2022-06-09 00:00:00,ARKER/USDT,0.0058,0.00613,0.0049,0.00518,101176448.93650274,535281.5264586850229
1654646400,2022-06-08 00:00:00,ARKER/USDT,0.0049,0.0068,0.00474,0.00583,140514062.19063228,765851.6057527703332
1654560000,2022-06-07 00:00:00,ARKER/USDT,0.00507,0.00561,0.00446,0.00487,98842978.99462831,483097.0817528851226
1654473600,2022-06-06 00:00:00,ARKER/USDT,0.00529,0.00598,0.00504,0.00507,69955071.07623449,375250.5182904614524
1654387200,2022-06-05 00:00:00,ARKER/USDT,0.0045,0.0077,0.00446,0.00531,239962628.26302174,1440527.9817551490452
1654300800,2022-06-04 00:00:00,ARKER/USDT,0.00424,0.00534,0.00416,0.00451,108052360.53191841,483610.8586577595001
1654214400,2022-06-03 00:00:00,ARKER/USDT,0.00459,0.0047,0.00411,0.00426,73997582.47027358,325677.1864362251168
1654128000,2022-06-02 00:00:00,ARKER/USDT,0.0043,0.00464,0.00416,0.0046,92811259.77142266,404775.7545100746166
1654041600,2022-06-01 00:00:00,ARKER/USDT,0.00462,0.00496,0.00406,0.0043,91021956.37818329,410799.190039755265
1653955200,2022-05-31 00:00:00,ARKER/USDT,0.00498,0.0051,0.00461,0.00461,74770888.80421986,359607.4973913581638
1653868800,2022-05-30 00:00:00,ARKER/USDT,0.00475,0.00537,0.00462,0.005,89380843.37597265,435690.0472273963634
1653782400,2022-05-29 00:00:00,ARKER/USDT,0.00415,0.00529,0.00412,0.00476,89549596.76051125,404919.4964757165081
1653696000,2022-05-28 00:00:00,ARKER/USDT,0.00436,0.00456,0.00408,0.00414,89943995.84557649,388378.9292039794594
1653609600,2022-05-27 00:00:00,ARKER/USDT,0.00504,0.00504,0.00422,0.00436,84755614.60641596,390228.1467566332792
1653523200,2022-05-26 00:00:00,ARKER/USDT,0.00581,0.00657,0.00502,0.00504,87149847.06827126,491499.2236143036528
1653436800,2022-05-25 00:00:00,ARKER/USDT,0.00514,0.007,0.00503,0.00581,105673425.83021927,602260.3167545518798
1653350400,2022-05-24 00:00:00,ARKER/USDT,0.0054,0.00556,0.005,0.00513,78135295.7955737,407943.2752782361708
1653264000,2022-05-23 00:00:00,ARKER/USDT,0.00584,0.00612,0.00524,0.0054,90448311.50980084,510407.4342965956549
1653177600,2022-05-22 00:00:00,ARKER/USDT,0.00513,0.00668,0.00501,0.00584,105275973.11544853,588571.7639638240022
1653091200,2022-05-21 00:00:00,ARKER/USDT,0.00503,0.00655,0.00486,0.00514,97277780.99612608,526132.6493802425618
1653004800,2022-05-20 00:00:00,ARKER/USDT,0.00512,0.00611,0.00482,0.00503,98546695.31428367,522688.7539950310117
1652918400,2022-05-19 00:00:00,ARKER/USDT,0.00546,0.00707,0.00482,0.00512,143720642.60506693,784388.0139703678248
1652832000,2022-05-18 00:00:00,ARKER/USDT,0.00406,0.008,0.00406,0.00548,195439814.4311346,1117811.8847134945693
1652745600,2022-05-17 00:00:00,ARKER/USDT,0.00401,0.0044,0.00386,0.00409,77220103.09112173,318637.5384721911572
1652659200,2022-05-16 00:00:00,ARKER/USDT,0.00437,0.00577,0.00367,0.00402,90609875.81884592,379596.8722836063509
1652572800,2022-05-15 00:00:00,ARKER/USDT,0.0036,0.00475,0.0035,0.00437,104824784.90420259,397823.3114338302422
1652486400,2022-05-14 00:00:00,ARKER/USDT,0.00321,0.00382,0.00299,0.00361,121157480.42407214,404388.683375464026
1652400000,2022-05-13 00:00:00,ARKER/USDT,0.00297,0.00423,0.00278,0.00322,116372646.84247284,386764.986117850995
1652313600,2022-05-12 00:00:00,ARKER/USDT,0.00383,0.0042,0.00261,0.00298,80107899.65486004,255194.5903743159578
1652227200,2022-05-11 00:00:00,ARKER/USDT,0.00632,0.0066,0.00383,0.00383,47791659.45513528,255457.1032356313343
1652140800,2022-05-10 00:00:00,ARKER/USDT,0.00679,0.00758,0.00628,0.00636,35354218.33169297,239237.3837080052971
1652054400,2022-05-09 00:00:00,ARKER/USDT,0.00813,0.00826,0.00674,0.00684,30342119.14507082,231680.7538804571785
1651968000,2022-05-08 00:00:00,ARKER/USDT,0.00904,0.00907,0.008,0.0081,33099720.5884617,280278.9855382301719
1651881600,2022-05-07 00:00:00,ARKER/USDT,0.00999,0.01042,0.009,0.00901,36072042.32696836,350087.3229568116489
1651795200,2022-05-06 00:00:00,ARKER/USDT,0.00996,0.01038,0.0096,0.00999,24720403.14730736,244735.6985146821808
1651708800,2022-05-05 00:00:00,ARKER/USDT,0.01105,0.01285,0.00943,0.00996,57366214.47596347,639936.9270547364584
1651622400,2022-05-04 00:00:00,ARKER/USDT,0.00966,0.01146,0.00966,0.01109,41349823.75966445,424583.392817591581
1651536000,2022-05-03 00:00:00,ARKER/USDT,0.01039,0.01056,0.00961,0.00969,28060005.38705525,283636.7480304337784
1651449600,2022-05-02 00:00:00,ARKER/USDT,0.01004,0.01136,0.00966,0.01039,38784820.43678492,399109.1500097341637
1651363200,2022-05-01 00:00:00,ARKER/USDT,0.01003,0.01042,0.00957,0.01005,34741093.69519602,345621.7794398248197
1651276800,2022-04-30 00:00:00,ARKER/USDT,0.011,0.01165,0.01,0.01,32559197.21776676,361514.0445968787267
1651190400,2022-04-29 00:00:00,ARKER/USDT,0.01368,0.01372,0.01081,0.011,32015816.9096057,398077.6830394035451
1651104000,2022-04-28 00:00:00,ARKER/USDT,0.01421,0.01448,0.01303,0.01367,38178604.91171644,529974.8865729956229
1651017600,2022-04-27 00:00:00,ARKER/USDT,0.0145,0.01477,0.01417,0.0142,22110862.63452895,319391.3001381660734
1650931200,2022-04-26 00:00:00,ARKER/USDT,0.01632,0.01647,0.01425,0.01447,30862930.69109731,471608.987850345874
1650844800,2022-04-25 00:00:00,ARKER/USDT,0.01555,0.01653,0.01384,0.01634,38654622.09950301,578711.1706358592711
1650758400,2022-04-24 00:00:00,ARKER/USDT,0.01623,0.01629,0.01494,0.01551,27542474.99247248,429103.1954403684778
1650672000,2022-04-23 00:00:00,ARKER/USDT,0.01563,0.01707,0.01504,0.01627,45378133.03689814,718431.447571855927
1650585600,2022-04-22 00:00:00,ARKER/USDT,0.01615,0.01626,0.01516,0.01565,33460960.515582,526787.8314228336465
1650499200,2022-04-21 00:00:00,ARKER/USDT,0.01835,0.01855,0.01575,0.01616,60532044.65253054,1025915.7733775286904
1650412800,2022-04-20 00:00:00,ARKER/USDT,0.0146,0.01941,0.01442,0.01841,107465416.56330726,1843422.7471353717921
1650326400,2022-04-19 00:00:00,ARKER/USDT,0.01402,0.01637,0.01393,0.0146,67588163.29582888,1029474.2542466477754
1650240000,2022-04-18 00:00:00,ARKER/USDT,0.01435,0.01463,0.01309,0.01402,45546448.89042378,632376.1941828114947
1650153600,2022-04-17 00:00:00,ARKER/USDT,0.01604,0.01609,0.0143,0.01439,34243620.18817483,528194.5191170470902
1650067200,2022-04-16 00:00:00,ARKER/USDT,0.01583,0.01814,0.0158,0.01604,50306322.72426803,839035.3149675218435
1649980800,2022-04-15 00:00:00,ARKER/USDT,0.01554,0.01714,0.01473,0.01583,49938967.72071617,784667.6757959987281
1649894400,2022-04-14 00:00:00,ARKER/USDT,0.01741,0.01795,0.01507,0.01553,59844709.76492027,981544.6393404998502
1649808000,2022-04-13 00:00:00,ARKER/USDT,0.01415,0.0186,0.01334,0.01738,105907574.3520625,1737053.0353015008018
1649721600,2022-04-12 00:00:00,ARKER/USDT,0.01365,0.01599,0.01281,0.01416,64108580.258241,906259.1496954079465
1649635200,2022-04-11 00:00:00,ARKER/USDT,0.01565,0.01569,0.01281,0.01364,55955851.45558922,780801.431234137184
1649548800,2022-04-10 00:00:00,ARKER/USDT,0.01803,0.01892,0.01555,0.01563,75880256.51450681,1279071.1669824416572
1649462400,2022-04-09 00:00:00,ARKER/USDT,0.01284,0.01903,0.01226,0.01804,115703741.18533548,1871609.064050645855
1649376000,2022-04-08 00:00:00,ARKER/USDT,0.01521,0.01534,0.01283,0.01287,46523925.38546853,665590.0857996956926
1649289600,2022-04-07 00:00:00,ARKER/USDT,0.01755,0.0185,0.0147,0.0152,46011457.13660203,762217.0629307210337
1649203200,2022-04-06 00:00:00,ARKER/USDT,0.01899,0.02278,0.01598,0.01756,95133785.08666401,1847415.7239316071831
1649116800,2022-04-05 00:00:00,ARKER/USDT,0.01561,0.0244,0.01559,0.019,163203986.47889907,3328068.7672880499239
1649030400,2022-04-04 00:00:00,ARKER/USDT,0.01692,0.01695,0.01366,0.01568,88275545.41637316,1332725.7689029185509
1648944000,2022-04-03 00:00:00,ARKER/USDT,0.01277,0.0192,0.01195,0.01695,190370533.44731571,3052860.6519941668482
1648857600,2022-04-02 00:00:00,ARKER/USDT,0.01055,0.014,0.01054,0.01275,103636843.67726732,1259280.6764238970779
1648771200,2022-04-01 00:00:00,ARKER/USDT,0.00964,0.01111,0.00884,0.01053,82323537.01398132,805028.9420289520514
1648684800,2022-03-31 00:00:00,ARKER/USDT,0.01089,0.0109,0.00924,0.00964,68986262.55756201,701472.6711901797886
1648598400,2022-03-30 00:00:00,ARKER/USDT,0.01138,0.01275,0.01066,0.01089,74467028.66860477,860203.3045537415365
1648512000,2022-03-29 00:00:00,ARKER/USDT,0.01063,0.01185,0.01,0.01139,65318096.06301096,718424.5084865252506
1648425600,2022-03-28 00:00:00,ARKER/USDT,0.01083,0.01216,0.01057,0.01063,73457370.67019409,824155.9774258915585
1648339200,2022-03-27 00:00:00,ARKER/USDT,0.01225,0.01263,0.01059,0.01087,81818336.123478,966873.5308035822187
1648252800,2022-03-26 00:00:00,ARKER/USDT,0.01352,0.01359,0.01051,0.01226,115081354.39957764,1321421.590407023062
1648166400,2022-03-25 00:00:00,ARKER/USDT,0.01319,0.01575,0.0115,0.01354,150487181.2847314,2028427.6722236685525
1648080000,2022-03-24 00:00:00,ARKER/USDT,0.00819,0.0157,0.00786,0.01312,210575640.31509932,2329643.2147437478094
1647993600,2022-03-23 00:00:00,ARKER/USDT,0.0089,0.00905,0.00806,0.0082,99142269.42747812,857372.6738110606571
1647907200,2022-03-22 00:00:00,ARKER/USDT,0.0088,0.0115,0.00792,0.00889,150267795.29038187,1421786.3253530850367
1647820800,2022-03-21 00:00:00,ARKER/USDT,0.00682,0.0096,0.0063,0.00881,107448939.61597515,797384.338709734566
1647734400,2022-03-20 00:00:00,ARKER/USDT,0.00625,0.0105,0.00601,0.00682,142526093.11588459,1028312.1991181049261
1647648000,2022-03-19 00:00:00,ARKER/USDT,0.00582,0.00678,0.0058,0.00625,95862323.51897404,590796.3157363670679
1647561600,2022-03-18 00:00:00,ARKER/USDT,0.00665,0.00673,0.00534,0.00582,108473948.25011509,656702.7610925589484
1647475200,2022-03-17 00:00:00,ARKER/USDT,0.00706,0.00718,0.00601,0.00665,116067687.3941929,760029.8833239623409
1647388800,2022-03-16 00:00:00,ARKER/USDT,0.00498,0.0106,0.00493,0.00707,225596689.36092524,1684999.1299243882388
1647302400,2022-03-15 00:00:00,ARKER/USDT,0.00514,0.00518,0.0049,0.00498,91436721.36895457,456371.1357227557522
1647216000,2022-03-14 00:00:00,ARKER/USDT,0.00522,0.00549,0.0049,0.00513,105172468.13348357,539541.6571466612004
1647129600,2022-03-13 00:00:00,ARKER/USDT,0.00689,0.00704,0.00514,0.00522,105120984.65918573,596741.6027641525847
1647043200,2022-03-12 00:00:00,ARKER/USDT,0.00556,0.0081,0.0052,0.00688,107524020.69894732,642911.5589646837924
1646956800,2022-03-11 00:00:00,ARKER/USDT,0.00562,0.00582,0.00535,0.00556,91805842.23150603,511971.9058736223953
1646870400,2022-03-10 00:00:00,ARKER/USDT,0.00568,0.00588,0.00529,0.00561,123337241.82741744,685285.1590684483306
1646784000,2022-03-09 00:00:00,ARKER/USDT,0.00564,0.00647,0.00559,0.0057,111867190.09500585,672632.8789586193411
1646697600,2022-03-08 00:00:00,ARKER/USDT,0.00582,0.00609,0.00544,0.00565,106572596.01218293,608388.5811739566698
1646611200,2022-03-07 00:00:00,ARKER/USDT,0.00625,0.00638,0.00552,0.00583,99893127.94515563,601240.8162718193879
1646524800,2022-03-06 00:00:00,ARKER/USDT,0.00716,0.0075,0.00625,0.00626,72781555.47811455,504131.686594032188
1646438400,2022-03-05 00:00:00,ARKER/USDT,0.00709,0.00764,0.00691,0.00718,93490732.11546292,668667.0726274498361
1646352000,2022-03-04 00:00:00,ARKER/USDT,0.00816,0.00822,0.00701,0.00711,75347065.10295255,569752.048130037211
1646265600,2022-03-03 00:00:00,ARKER/USDT,0.00885,0.00894,0.008,0.00819,62807910.43481018,542611.9303091559505
1646179200,2022-03-02 00:00:00,ARKER/USDT,0.00917,0.01,0.00877,0.00886,63682584.48699712,586010.6012762464865
1646092800,2022-03-01 00:00:00,ARKER/USDT,0.00993,0.01021,0.00908,0.00918,66651644.75533469,645031.3740684286291
1646006400,2022-02-28 00:00:00,ARKER/USDT,0.00972,0.00996,0.00909,0.00996,54923414.34657298,522017.5647727543318
1645920000,2022-02-27 00:00:00,ARKER/USDT,0.01075,0.01139,0.00962,0.00973,62126623.00501897,653182.009566154828
1645833600,2022-02-26 00:00:00,ARKER/USDT,0.01145,0.012,0.01067,0.01078,65940512.04953127,751714.2062032187273
1645747200,2022-02-25 00:00:00,ARKER/USDT,0.01178,0.0134,0.0111,0.0115,65507247.29880068,774516.7803413804588
1645660800,2022-02-24 00:00:00,ARKER/USDT,0.00924,0.0136,0.00844,0.0118,73641336.82444876,755802.0250990896418
1645574400,2022-02-23 00:00:00,ARKER/USDT,0.0096,0.01059,0.00892,0.0093,60983904.88676965,596370.713491179314
1645488000,2022-02-22 00:00:00,ARKER/USDT,0.01077,0.01123,0.00897,0.00954,49622772.55414359,499853.5223937153131
1645401600,2022-02-21 00:00:00,ARKER/USDT,0.0118,0.01845,0.01032,0.01077,55493739.8623536,665610.5523572411719
1645315200,2022-02-20 00:00:00,ARKER/USDT,0.0133,0.0136,0.01147,0.01192,52123747.93691386,648048.1002782011688
1645228800,2022-02-19 00:00:00,ARKER/USDT,0.01406,0.0143,0.01305,0.01332,45141201.47783305,619016.8406483870739
1645142400,2022-02-18 00:00:00,ARKER/USDT,0.01485,0.01613,0.01318,0.01405,49837038.87568455,711887.8730184047147
1645056000,2022-02-17 00:00:00,ARKER/USDT,0.01828,0.01922,0.01472,0.01486,38703753.12622482,656195.4398891142624
1644969600,2022-02-16 00:00:00,ARKER/USDT,0.01884,0.0196,0.01758,0.01826,35718171.94919403,665146.7385039973267
1644883200,2022-02-15 00:00:00,ARKER/USDT,0.01778,0.02044,0.01743,0.0188,40340591.94912948,741249.7325409098661
1644796800,2022-02-14 00:00:00,ARKER/USDT,0.01944,0.01954,0.0172,0.01778,35615518.63811882,637245.3898334710186
1644710400,2022-02-13 00:00:00,ARKER/USDT,0.02275,0.02324,0.01747,0.01934,42055262.04935459,842681.9446849976007
1644624000,2022-02-12 00:00:00,ARKER/USDT,0.02334,0.02391,0.02159,0.02278,29181868.42605591,670431.3251698933972
