https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume LINK
1661126400000,2022-08-22 00:00:00,LINK/BTC,0.00032897,0.00032897,0.00032664,0.00032749,0.0025544219999999998,7.8
1661040000000,2022-08-21 00:00:00,LINK/BTC,0.00032676,0.00033287,0.00032527,0.000329,0.04551849844268999,138.35409861
1660953600000,2022-08-20 00:00:00,LINK/BTC,0.00033194,0.00033744,0.00031968,0.00032694,0.045608130000000004,139.5
1660867200000,2022-08-19 00:00:00,LINK/BTC,0.00033186,0.00033457,0.00032265,0.00033156,0.0474261750484056,143.03949526
1660780800000,2022-08-18 00:00:00,LINK/BTC,0.00034527,0.00035048,0.0003281,0.00032992,0.0451238114139552,136.77197931
1660694400000,2022-08-17 00:00:00,LINK/BTC,0.00035427,0.0003616,0.00034383,0.00034507,0.0484720247638924,140.47012132
1660608000000,2022-08-16 00:00:00,LINK/BTC,0.00035893,0.00036391,0.00035281,0.00035516,0.04656155786438,131.1002305
1660521600000,2022-08-15 00:00:00,LINK/BTC,0.00036073,0.00036498,0.00034993,0.00035936,0.04935598074235519,137.34411382
1660435200000,2022-08-14 00:00:00,LINK/BTC,0.00037414,0.0003775,0.00035921,0.00036038,0.061365092359418,170.2788511
1660348800000,2022-08-13 00:00:00,LINK/BTC,0.00038238,0.00038335,0.00037286,0.00037418,0.0577649020877916,154.37731062
1660262400000,2022-08-12 00:00:00,LINK/BTC,0.00037413,0.00039735,0.00037005,0.00038229,0.053467570160964595,139.86128374
1660176000000,2022-08-11 00:00:00,LINK/BTC,0.00037708,0.00037899,0.00036559,0.00037396,0.05683005483631721,151.96827157
1660089600000,2022-08-10 00:00:00,LINK/BTC,0.00036866,0.00038909,0.00035878,0.00037599,0.1681422173717409,447.19864191
1660003200000,2022-08-09 00:00:00,LINK/BTC,0.00035697,0.00036432,0.00035106,0.00036117,0.002347605,6.5
1659916800000,2022-08-08 00:00:00,LINK/BTC,0.00035586,0.000365,0.00034976,0.0003598,0.055417834897768,154.02399916
1659830400000,2022-08-07 00:00:00,LINK/BTC,0.00033923,0.00035977,0.00033563,0.000359,0.05968448454631,166.25204609
1659744000000,2022-08-06 00:00:00,LINK/BTC,0.00033819,0.00034788,0.0003349,0.00033987,0.08623083138536729,253.71710179
1659657600000,2022-08-05 00:00:00,LINK/BTC,0.00032616,0.00033815,0.00032506,0.00033815,0.048255066348023505,142.70313869
1659571200000,2022-08-04 00:00:00,LINK/BTC,0.00031886,0.00032591,0.00031854,0.00032555,0.0437936292509895,134.52197589
1659484800000,2022-08-03 00:00:00,LINK/BTC,0.00031278,0.00032534,0.00031029,0.00031851,0.0458307577805355,143.89111105
1659398400000,2022-08-02 00:00:00,LINK/BTC,0.00032536,0.00032766,0.00030156,0.00031219,0.050271839584051396,161.02962806
1659312000000,2022-08-01 00:00:00,LINK/BTC,0.00032825,0.00033561,0.00031133,0.00032574,0.042932532,131.8
1659225600000,2022-07-31 00:00:00,LINK/BTC,0.00033018,0.00034036,0.00032587,0.00032848,0.0572279546456624,174.22051463
1659139200000,2022-07-30 00:00:00,LINK/BTC,0.00033152,0.00033883,0.00032117,0.00033019,0.0446890229784901,135.34335679
1659052800000,2022-07-29 00:00:00,LINK/BTC,0.00030449,0.00033714,0.00030089,0.0003319,0.057107102860678,172.06117162
1658966400000,2022-07-28 00:00:00,LINK/BTC,0.00029874,0.00031314,0.0002935,0.00030266,0.0420244948602376,138.85050836
1658880000000,2022-07-27 00:00:00,LINK/BTC,0.00029833,0.00031041,0.00029,0.00029868,0.040847085096114,136.75868855
1658793600000,2022-07-26 00:00:00,LINK/BTC,0.00030161,0.00031288,0.00029188,0.00029865,0.042681456919431,142.91463894
1658707200000,2022-07-25 00:00:00,LINK/BTC,0.00031439,0.00031541,0.00030105,0.00030105,0.040760363706021,135.39400002
1658620800000,2022-07-24 00:00:00,LINK/BTC,0.0003051,0.00031716,0.00029708,0.00031441,0.0409274813886638,130.17232718
1658534400000,2022-07-23 00:00:00,LINK/BTC,0.00029922,0.00030752,0.00029773,0.0003051,0.042376368145014,138.89337314
1658448000000,2022-07-22 00:00:00,LINK/BTC,0.00029446,0.00030998,0.00029423,0.00029945,0.039039488908603,130.37064254
1658361600000,2022-07-21 00:00:00,LINK/BTC,0.00029642,0.00030879,0.00029017,0.00029847,0.0773415629498763,259.12675629
1658275200000,2022-07-20 00:00:00,LINK/BTC,0.0003093,0.00032218,0.00029516,0.00029565,0.0584675210651175,197.75924595
1658188800000,2022-07-19 00:00:00,LINK/BTC,0.00031426,0.00032,0.00029096,0.00030999,0.06255999128666401,201.8129336
1658102400000,2022-07-18 00:00:00,LINK/BTC,0.00030502,0.00031788,0.00028483,0.00030814,0.040503841265979,131.44622985
1658016000000,2022-07-17 00:00:00,LINK/BTC,0.00031112,0.00031112,0.00028491,0.00030541,0.040404576275772104,132.29617981
1657929600000,2022-07-16 00:00:00,LINK/BTC,0.00028513,0.0003104,0.00028355,0.0003104,0.040491189987039995,130.44842135
1657843200000,2022-07-15 00:00:00,LINK/BTC,0.00030268,0.00030627,0.00028343,0.00028997,0.0407357578307058,140.48266314
1657756800000,2022-07-14 00:00:00,LINK/BTC,0.00030273,0.00031349,0.00029959,0.00030408,0.040351415999999994,132.7
1657670400000,2022-07-13 00:00:00,LINK/BTC,0.00030402,0.00031415,0.00029969,0.00030506,0.038071488,124.8
1657584000000,2022-07-12 00:00:00,LINK/BTC,0.00029795,0.00031509,0.0002939,0.00030305,0.039820770000000005,131.4
1657497600000,2022-07-11 00:00:00,LINK/BTC,0.00029379,0.00031209,0.00028475,0.00029981,0.041913438000000004,139.8
1657411200000,2022-07-10 00:00:00,LINK/BTC,0.00029887,0.00029939,0.00028214,0.00029507,0.04295844478804199,145.5873006
1657324800000,2022-07-09 00:00:00,LINK/BTC,0.00028279,0.00030058,0.00028237,0.00030034,0.03694182,123.0
1657238400000,2022-07-08 00:00:00,LINK/BTC,0.00030436,0.00031083,0.00028031,0.00028279,0.0464316715582589,164.19134891
1657152000000,2022-07-07 00:00:00,LINK/BTC,0.00030708,0.00031781,0.00030194,0.00030712,0.050587144128356,164.71458755
1657065600000,2022-07-06 00:00:00,LINK/BTC,0.00031265,0.00031499,0.000305,0.00030769,0.041366194717366606,134.44114114
1656979200000,2022-07-05 00:00:00,LINK/BTC,0.00033311,0.00036999,0.00031036,0.00031266,0.0544181243715936,174.04888496
1656892800000,2022-07-04 00:00:00,LINK/BTC,0.00032043,0.00036999,0.00031394,0.0003291,0.040838601372068996,124.09176959
1656806400000,2022-07-03 00:00:00,LINK/BTC,0.00032313,0.00034092,0.00031246,0.00032047,0.0437400281700079,136.48712257
1656720000000,2022-07-02 00:00:00,LINK/BTC,0.00031511,0.00034033,0.00031275,0.00032371,0.043215285,133.5
1656633600000,2022-07-01 00:00:00,LINK/BTC,0.00032255,0.00034146,0.00030963,0.00031473,0.0436454177022396,138.67574652
1656547200000,2022-06-30 00:00:00,LINK/BTC,0.0003093,0.00037601,0.00030539,0.00032255,0.046479454999999996,144.1
1656460800000,2022-06-29 00:00:00,LINK/BTC,0.00031174,0.00036259,0.00030495,0.00030986,0.046739063964193,150.83929505
1656374400000,2022-06-28 00:00:00,LINK/BTC,0.00031446,0.00031768,0.00030832,0.0003122,0.0018732,6.0
1656288000000,2022-06-27 00:00:00,LINK/BTC,0.00031846,0.00036063,0.00030698,0.00031349,0.0458115550489593,146.13402357
1656201600000,2022-06-26 00:00:00,LINK/BTC,0.00033873,0.00036139,0.00031236,0.00031904,0.04271165462016319,133.87554733
1656115200000,2022-06-25 00:00:00,LINK/BTC,0.00034,0.00041507,0.00031476,0.00033837,0.096387918117153,284.8595269
1656028800000,2022-06-24 00:00:00,LINK/BTC,0.00031234,0.00035331,0.00030697,0.00035331,0.2548411056872148,721.29604508
1655942400000,2022-06-23 00:00:00,LINK/BTC,0.00033197,0.00033436,0.00030767,0.00033183,0.019170201477663903,57.77115233
1655769600000,2022-06-21 00:00:00,LINK/BTC,0.00035,0.00035,0.00034836,0.00034836,0.0020179199980715997,5.79262831
1655683200000,2022-06-20 00:00:00,LINK/BTC,0.00033248,0.00033248,0.00033248,0.00033248,0.010005416793216001,30.0932892
1655596800000,2022-06-19 00:00:00,LINK/BTC,0.00032669,0.0003315,0.00032669,0.0003305,0.00896901301619,27.13770958
1655510400000,2022-06-18 00:00:00,LINK/BTC,0.00030004,0.00030864,0.00027,0.00030864,0.0057842394651984,18.74105581
1655424000000,2022-06-17 00:00:00,LINK/BTC,0.00031773,0.00031773,0.00031163,0.00031163,0.00039171259949250003,1.25697975
1655337600000,2022-06-16 00:00:00,LINK/BTC,0.00031767,0.00032153,0.00030764,0.00031118,0.0104317876604754,33.52332303
1655251200000,2022-06-15 00:00:00,LINK/BTC,0.00026881,0.00032216,0.00026881,0.00032109,0.022945953436744798,71.46268472
1655164800000,2022-06-14 00:00:00,LINK/BTC,0.00027,0.00030203,0.00027,0.00030203,0.0278113749104069,92.08149823
1655078400000,2022-06-13 00:00:00,LINK/BTC,0.000235,0.00026257,0.00022758,0.000254,0.01207725385154,47.54824351
1654992000000,2022-06-12 00:00:00,LINK/BTC,0.00024,0.00024475,0.00023756,0.00023756,0.001679260125114,7.06878315
1654905600000,2022-06-11 00:00:00,LINK/BTC,0.00027093,0.00027093,0.00024884,0.00024884,0.0055694884283636,22.38180529
1654819200000,2022-06-10 00:00:00,LINK/BTC,0.00030267,0.00030267,0.00028209,0.00028209,0.008170681046956198,28.96480218
1654732800000,2022-06-09 00:00:00,LINK/BTC,0.00028393,0.00031226,0.00028393,0.00030747,0.008619311460267001,28.0330161
1654646400000,2022-06-08 00:00:00,LINK/BTC,0.0002744,0.00030999,0.00027405,0.00028595,0.0246341904914735,86.14859413
1654560000000,2022-06-07 00:00:00,LINK/BTC,0.00028,0.00028,0.00027519,0.0002796,0.0030447835113360006,10.88978366
1654473600000,2022-06-06 00:00:00,LINK/BTC,0.00024912,0.00024912,0.00024912,0.00024912,0.00024912,1
1654387200000,2022-06-05 00:00:00,LINK/BTC,0.00024638,0.00024638,0.00024638,0.00024638,0.00024638,1
1654300800000,2022-06-04 00:00:00,LINK/BTC,0.00023034,0.0003,0.00023034,0.00023927,0.0039682310173532005,16.58474116
1654128000000,2022-06-02 00:00:00,LINK/BTC,0.00023139,0.00023139,0.00023139,0.00023139,0.006247529999999999,27
1654041600000,2022-06-01 00:00:00,LINK/BTC,0.0002395,0.0002395,0.00023733,0.00023733,0.0024675756448986003,10.39723442
1653955200000,2022-05-31 00:00:00,LINK/BTC,0.00023587,0.00023632,0.00023093,0.00023632,0.0483624459681664,204.64812952
1653868800000,2022-05-30 00:00:00,LINK/BTC,0.00023308,0.00023308,0.00023308,0.00023308,0.0023308,10
1653609600000,2022-05-27 00:00:00,LINK/BTC,0.00022009,0.00022204,0.00022009,0.00022081,0.0012499580837927,5.66078567
1653523200000,2022-05-26 00:00:00,LINK/BTC,0.00022339,0.00022904,0.00022161,0.00022699,0.0021524503348219997,9.4825778
1653436800000,2022-05-25 00:00:00,LINK/BTC,0.00024034,0.00024034,0.00024034,0.00024034,0.0020853499689284,8.67666626
1653350400000,2022-05-24 00:00:00,LINK/BTC,0.00024007,0.00024007,0.00023851,0.00024007,0.0116873959202597,48.68328371
1653264000000,2022-05-23 00:00:00,LINK/BTC,0.00024074,0.00024996,0.00024074,0.00024996,0.0011459354834820001,4.58447545
1653177600000,2022-05-22 00:00:00,LINK/BTC,0.00024323,0.00024323,0.00024323,0.00024323,0.00024323,1
1653091200000,2022-05-21 00:00:00,LINK/BTC,0.0002376,0.0002376,0.0002376,0.0002376,0.0007128,3
1653004800000,2022-05-20 00:00:00,LINK/BTC,0.0002383,0.00023894,0.00023719,0.00023719,0.010375099223816301,43.74172277
1652918400000,2022-05-19 00:00:00,LINK/BTC,0.0002333,0.00023842,0.0002321,0.00023842,0.0029476251865606,12.36316243
1652832000000,2022-05-18 00:00:00,LINK/BTC,0.00025372,0.0003,0.0002393,0.0002393,0.004407982698043,18.42032051
1652745600000,2022-05-17 00:00:00,LINK/BTC,0.00031,0.00031,0.0002492,0.00025372,0.00047489995076679996,1.87174819
1652659200000,2022-05-16 00:00:00,LINK/BTC,0.0002485,0.00031,0.0002485,0.0002494,0.007333655857459999,29.4051959
1652572800000,2022-05-15 00:00:00,LINK/BTC,0.0002444,0.00031,0.0002444,0.0002519,0.014104981175768999,55.99436751
1652486400000,2022-05-14 00:00:00,LINK/BTC,0.0002436,0.0002436,0.0002123,0.0002123,0.004150765383270001,19.5514149
1652400000000,2022-05-13 00:00:00,LINK/BTC,0.0002335,0.0002411,0.0002335,0.0002405,0.0029772040285649995,12.37922673
1652313600000,2022-05-12 00:00:00,LINK/BTC,0.00023726,0.00023726,0.0002092,0.0002313,0.008423360341461,36.41746797
1652227200000,2022-05-11 00:00:00,LINK/BTC,0.00027,0.00031,0.00023932,0.00031,0.0196504163101,63.38843971
1652140800000,2022-05-10 00:00:00,LINK/BTC,0.0002824,0.0002831,0.000273,0.000273,0.0019163576277300002,7.01962501
1652054400000,2022-05-09 00:00:00,LINK/BTC,0.0002963,0.0003991,0.00027,0.00027,0.0033647592375,12.46207125
1651968000000,2022-05-08 00:00:00,LINK/BTC,0.00028933,0.00037,0.00028933,0.0002926,0.004568046759122001,15.61191647
1651881600000,2022-05-07 00:00:00,LINK/BTC,0.00024724,0.0002977,0.00024205,0.0002949,0.00605889546417,20.5455933
1651795200000,2022-05-06 00:00:00,LINK/BTC,0.0003003,0.00035,0.0002968,0.00035,0.0030491400415,8.71182869
1651708800000,2022-05-05 00:00:00,LINK/BTC,0.0003001,0.0003001,0.0002979,0.0002979,0.005148169225856999,17.28153483
1651622400000,2022-05-04 00:00:00,LINK/BTC,0.000289,0.000289,0.000289,0.000289,0.01042514417925,36.07316325
1651536000000,2022-05-03 00:00:00,LINK/BTC,0.00029481,0.0002949,0.00029481,0.0002949,0.002000109394206,6.78233094
1651449600000,2022-05-02 00:00:00,LINK/BTC,0.0002882,0.0002882,0.00023932,0.0002834,0.0008610662361599999,3.0383424
1651363200000,2022-05-01 00:00:00,LINK/BTC,0.00029205,0.00029205,0.0002906,0.0002906,0.002150471219158,7.40010743
1651276800000,2022-04-30 00:00:00,LINK/BTC,0.0003051,0.0003051,0.00029829,0.00029829,0.038897168187558,130.4005102
1651190400000,2022-04-29 00:00:00,LINK/BTC,0.0003161,0.0003161,0.00031,0.00031,0.0274302385736,88.48464056
1651104000000,2022-04-28 00:00:00,LINK/BTC,0.00031683,0.00031683,0.00031683,0.00031683,3.8297523276e-05,0.1208772
1651017600000,2022-04-27 00:00:00,LINK/BTC,0.0003266,0.0003266,0.0003266,0.0003266,6.532e-05,0.2
1650931200000,2022-04-26 00:00:00,LINK/BTC,0.00032917,0.0003308,0.00032238,0.00032261,0.011187277004412698,34.67740307
1650844800000,2022-04-25 00:00:00,LINK/BTC,0.0003332,0.0003347,0.0003332,0.0003334,0.0014981794226360003,4.49363954
1650672000000,2022-04-23 00:00:00,LINK/BTC,0.0003357,0.0003357,0.0003357,0.0003357,0.00020431220992199998,0.60861546
1650585600000,2022-04-22 00:00:00,LINK/BTC,0.0003374,0.0003467,0.0003374,0.0003467,0.007022508942457001,20.25528971
1650326400000,2022-04-19 00:00:00,LINK/BTC,0.0003432,0.0003453,0.00032238,0.00032238,0.0038072595622805996,11.80985037
1650240000000,2022-04-18 00:00:00,LINK/BTC,0.00034011,0.0003434,0.00034011,0.0003434,0.002735030965106,7.96456309
1650153600000,2022-04-17 00:00:00,LINK/BTC,0.00035033,0.000396,0.00035033,0.0003519,0.005657434379676,16.07682404
1650067200000,2022-04-16 00:00:00,LINK/BTC,0.0003459,0.0003459,0.00034325,0.00034325,0.0014636327769125,4.26404305
1649980800000,2022-04-15 00:00:00,LINK/BTC,0.0003432,0.0003487,0.0003432,0.0003487,0.003840964550555,11.01509765
1649894400000,2022-04-14 00:00:00,LINK/BTC,0.0003425,0.0003425,0.00034205,0.00034205,0.0017958713642535,5.25031827
1649808000000,2022-04-13 00:00:00,LINK/BTC,0.0003514,0.0003514,0.0003501,0.0003501,0.000421252944606,1.20323606
1649721600000,2022-04-12 00:00:00,LINK/BTC,0.0003516,0.0003516,0.00034666,0.00034666,0.0090994798791704,26.24900444
1649635200000,2022-04-11 00:00:00,LINK/BTC,0.00035365,0.00035365,0.00034448,0.00034448,7.10595135296e-05,0.20628052
1649462400000,2022-04-09 00:00:00,LINK/BTC,0.0003599,0.0003612,0.0003599,0.0003612,0.0019805824585680002,5.48334014
1649376000000,2022-04-08 00:00:00,LINK/BTC,0.0003611,0.0003611,0.0003611,0.0003611,0.00045750338337299996,1.26697143
1649289600000,2022-04-07 00:00:00,LINK/BTC,0.00035809,0.0003607,0.00035809,0.0003607,0.000926559930711,2.56878273
1649203200000,2022-04-06 00:00:00,LINK/BTC,0.0003641,0.0003641,0.0003576,0.00035803,0.0062174377544002,17.36568934
1649116800000,2022-04-05 00:00:00,LINK/BTC,0.0003753,0.0003753,0.0003723,0.0003723,0.002330821056099,6.26059913
