https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume USDT
1663480800000.0,2022-09-18 06:00:00,KNC/USDT,1.9009,1.904,1.8869,1.8936,8087.629578580482,15314.73537
1663477200000.0,2022-09-18 05:00:00,KNC/USDT,1.9074,1.9103,1.9009,1.9009,6856.501046872534,13033.52284
1663473600000.0,2022-09-18 04:00:00,KNC/USDT,1.9087,1.9132,1.9074,1.9074,286.049103491664,545.61006
1663470000000.0,2022-09-18 03:00:00,KNC/USDT,1.9199,1.9215,1.9063,1.9087,7364.981479541049,14057.54015
1663466400000.0,2022-09-18 02:00:00,KNC/USDT,1.9207,1.9284,1.9192,1.9199,1134.7104224178345,2178.53054
1663462800000.0,2022-09-18 01:00:00,KNC/USDT,1.9218,1.9292,1.9161,1.9207,211.04509814130262,405.35432
1663459200000.0,2022-09-18 00:00:00,KNC/USDT,1.9041,1.9228,1.8999,1.9218,105.46394525965242,202.68061
1663455600000.0,2022-09-17 23:00:00,KNC/USDT,1.9032,1.9108,1.8969,1.9041,11399.400730003677,21705.59893
1663452000000.0,2022-09-17 22:00:00,KNC/USDT,1.8954,1.9032,1.8903,1.9032,10952.70920554855,20845.19616
1663448400000.0,2022-09-17 21:00:00,KNC/USDT,1.8985,1.9007,1.886,1.8954,59056.8551071014,111936.36317
1663444800000.0,2022-09-17 20:00:00,KNC/USDT,1.9139,1.914,1.8975,1.8985,6276.196391888333,11915.35885
1663441200000.0,2022-09-17 19:00:00,KNC/USDT,1.918,1.92,1.9125,1.9139,134.40277443962592,257.23347
1663437600000.0,2022-09-17 18:00:00,KNC/USDT,1.939,1.9417,1.918,1.918,207.98326903023982,398.91191
1663434000000.0,2022-09-17 17:00:00,KNC/USDT,1.9472,1.9492,1.9359,1.939,282.54452294997424,547.85383
1663430400000.0,2022-09-17 16:00:00,KNC/USDT,1.9468,1.9543,1.9421,1.9472,8.314790468364832,16.19056
1663426800000.0,2022-09-17 15:00:00,KNC/USDT,1.9513,1.9599,1.939,1.9468,1557.7384631189643,3032.60524
1663423200000.0,2022-09-17 14:00:00,KNC/USDT,1.9604,1.9636,1.9481,1.9513,748103.7029775021,1459774.75562
1663419600000.0,2022-09-17 13:00:00,KNC/USDT,1.9621,1.9671,1.9526,1.9604,140.69296572128135,275.81449
1663416000000.0,2022-09-17 12:00:00,KNC/USDT,1.949,1.9642,1.949,1.9621,136.02665511441822,266.8979
1663412400000.0,2022-09-17 11:00:00,KNC/USDT,1.9534,1.9538,1.9422,1.9496,0.9962043496101765,1.9422
1663408800000.0,2022-09-17 10:00:00,KNC/USDT,1.9497,1.9572,1.9348,1.9534,206.28146820927614,402.95022
1663405200000.0,2022-09-17 09:00:00,KNC/USDT,1.9617,1.9628,1.9441,1.9497,365.5425860388778,712.69838
1663401600000.0,2022-09-17 08:00:00,KNC/USDT,1.9607,1.9945,1.9606,1.9617,2137.0723861956467,4192.2949
1663398000000.0,2022-09-17 07:00:00,KNC/USDT,1.9482,1.9607,1.9392,1.9607,16.186713928698936,31.73729
1663394400000.0,2022-09-17 06:00:00,KNC/USDT,1.9296,1.9591,1.9296,1.9482,712.0662047017761,1387.24738
1663390800000.0,2022-09-17 05:00:00,KNC/USDT,1.9089,1.9312,1.9044,1.9296,33.652482379767825,64.93583
1663387200000.0,2022-09-17 04:00:00,KNC/USDT,1.8928,1.9131,1.8928,1.9089,8.802949342553303,16.80395
1663383600000.0,2022-09-17 03:00:00,KNC/USDT,1.8906,1.8956,1.8905,1.8928,0.0,0.0
1663380000000.0,2022-09-17 02:00:00,KNC/USDT,1.9109,1.9115,1.8899,1.8906,30.85001586797842,58.32504
1663376400000.0,2022-09-17 01:00:00,KNC/USDT,1.8959,1.9111,1.8959,1.9109,3.7981788685959494,7.25794
1663372800000.0,2022-09-17 00:00:00,KNC/USDT,1.8883,1.9179,1.8842,1.8959,1002.8567645972889,1901.31614
1663369200000.0,2022-09-16 23:00:00,KNC/USDT,1.8809,1.8896,1.8802,1.8883,1831.6824710056662,3458.76601
1663365600000.0,2022-09-16 22:00:00,KNC/USDT,1.9016,1.902,1.8776,1.8809,1839.2424158647455,3459.43106
1663362000000.0,2022-09-16 21:00:00,KNC/USDT,1.9009,1.905,1.8992,1.9016,3363.3587768195202,6395.76305
1663358400000.0,2022-09-16 20:00:00,KNC/USDT,1.9037,1.9054,1.8955,1.9009,4157.825361670788,7903.61023
1663354800000.0,2022-09-16 19:00:00,KNC/USDT,1.9043,1.9115,1.9031,1.9037,949.3598571203446,1807.29636
1663351200000.0,2022-09-16 18:00:00,KNC/USDT,1.9084,1.9118,1.9022,1.9043,1.5024680985138894,2.86115
1663347600000.0,2022-09-16 17:00:00,KNC/USDT,1.9322,1.9364,1.904,1.9084,2511.931565709495,4793.7702
1663344000000.0,2022-09-16 16:00:00,KNC/USDT,1.937,1.9446,1.9115,1.9322,8962.139975157852,17316.64686
1663340400000.0,2022-09-16 15:00:00,KNC/USDT,1.9543,1.9594,1.9354,1.937,473.9930252968508,918.12449
1663336800000.0,2022-09-16 14:00:00,KNC/USDT,1.913,1.9637,1.9091,1.9543,1379.5302051885585,2696.01588
1663333200000.0,2022-09-16 13:00:00,KNC/USDT,1.9158,1.9274,1.9011,1.913,8451.278860428645,16167.29646
1663329600000.0,2022-09-16 12:00:00,KNC/USDT,1.9303,1.9303,1.9153,1.9158,49.34142394822007,94.5283
1663326000000.0,2022-09-16 11:00:00,KNC/USDT,1.9325,1.9382,1.9277,1.9303,184.88013262187226,356.87412
1663322400000.0,2022-09-16 10:00:00,KNC/USDT,1.9364,1.9378,1.9305,1.9325,2071.885407503234,4003.91855
1663318800000.0,2022-09-16 09:00:00,KNC/USDT,1.9324,1.9421,1.9324,1.9364,2171.1855401776493,4204.28368
1663315200000.0,2022-09-16 08:00:00,KNC/USDT,1.9359,1.9437,1.925,1.9324,1463.1714293107018,2827.43247
1663311600000.0,2022-09-16 07:00:00,KNC/USDT,1.9239,1.9462,1.9125,1.9359,1384.2021178779896,2679.67688
1663308000000.0,2022-09-16 06:00:00,KNC/USDT,1.9545,1.9578,1.9195,1.9239,5266.665933780342,10132.53859
1663304400000.0,2022-09-16 05:00:00,KNC/USDT,1.9581,1.9663,1.9465,1.9545,2302.016311077002,4499.29088
1663300800000.0,2022-09-16 04:00:00,KNC/USDT,2.0049,2.0146,1.9581,1.9581,775.4599816148308,1518.42819
1663297200000.0,2022-09-16 03:00:00,KNC/USDT,2.0261,2.0276,1.9937,2.0049,144.5067135517981,289.72151
1663293600000.0,2022-09-16 02:00:00,KNC/USDT,2.0408,2.0469,2.0218,2.0261,29.277449286807165,59.31904
1663290000000.0,2022-09-16 01:00:00,KNC/USDT,2.0154,2.046,2.012,2.0408,131.93534398275187,269.25365
1663286400000.0,2022-09-16 00:00:00,KNC/USDT,1.9993,2.0189,1.9768,2.0154,538.9855512553339,1086.27148
1663282800000.0,2022-09-15 23:00:00,KNC/USDT,2.0216,2.029,1.9964,1.9993,35.6964187465613,71.36785
1663279200000.0,2022-09-15 22:00:00,KNC/USDT,2.0277,2.0306,2.0116,2.0216,2.4999752671151567,5.05395
1663275600000.0,2022-09-15 21:00:00,KNC/USDT,2.0261,2.0296,2.0068,2.0277,171.85948611727576,348.47948
1663272000000.0,2022-09-15 20:00:00,KNC/USDT,2.0504,2.0521,2.0198,2.0261,336.2983021568531,681.37399
1663268400000.0,2022-09-15 19:00:00,KNC/USDT,2.0265,2.0529,2.0232,2.0504,28.894186500195087,59.24464
1663264800000.0,2022-09-15 18:00:00,KNC/USDT,2.046,2.046,2.0259,2.0265,12.652578337034296,25.64045
1663261200000.0,2022-09-15 17:00:00,KNC/USDT,2.0465,2.0594,2.0303,2.046,2160.7193695014666,4420.83183
1663257600000.0,2022-09-15 16:00:00,KNC/USDT,1.9849,2.049,1.9842,2.0465,1560.4716393843146,3193.50521
1663254000000.0,2022-09-15 15:00:00,KNC/USDT,1.9868,1.9869,1.9368,1.9849,1065.9668094110534,2115.83752
1663250400000.0,2022-09-15 14:00:00,KNC/USDT,1.9934,2.0106,1.975,1.9868,234.00382524662774,464.9188
1663246800000.0,2022-09-15 13:00:00,KNC/USDT,1.9919,1.9965,1.9656,1.9934,1977.4950536771344,3941.93864
1663243200000.0,2022-09-15 12:00:00,KNC/USDT,1.9753,2.0489,1.9753,1.9919,1324.2384607661027,2637.75059
1663239600000.0,2022-09-15 11:00:00,KNC/USDT,1.9773,2.0236,1.9625,1.9753,9563.556867311294,18890.89388
1663236000000.0,2022-09-15 10:00:00,KNC/USDT,1.9726,1.9929,1.972,1.9773,163.09854852576746,322.49476
1663232400000.0,2022-09-15 09:00:00,KNC/USDT,1.9638,1.9925,1.9638,1.9726,154.46501571529961,304.69769
1663228800000.0,2022-09-15 08:00:00,KNC/USDT,1.9665,1.9726,1.9543,1.9638,125.9354465831551,247.31203
1663225200000.0,2022-09-15 07:00:00,KNC/USDT,1.9913,2.0107,1.9646,1.9665,8031.8741825578445,15794.68058
1663221600000.0,2022-09-15 06:00:00,KNC/USDT,1.9373,1.9984,1.9359,1.9913,2188.7271932908147,4358.41246
1663218000000.0,2022-09-15 05:00:00,KNC/USDT,1.896,1.9406,1.8921,1.9373,7602.844438135549,14728.99053
1663214400000.0,2022-09-15 04:00:00,KNC/USDT,1.8929,1.9,1.8853,1.896,30.006112869198315,56.89159
1663210800000.0,2022-09-15 03:00:00,KNC/USDT,1.8939,1.8974,1.8798,1.8929,2958.5373236832374,5600.2153
1663207200000.0,2022-09-15 02:00:00,KNC/USDT,1.9176,1.9176,1.8829,1.8939,17.70861185912667,33.53834
1663203600000.0,2022-09-15 01:00:00,KNC/USDT,1.9199,1.9274,1.9051,1.9176,36.15883917396746,69.33819
1663200000000.0,2022-09-15 00:00:00,KNC/USDT,1.9385,1.9434,1.9161,1.9199,8.73812698578051,16.77633
1663196400000.0,2022-09-14 23:00:00,KNC/USDT,1.9346,1.9385,1.9281,1.9385,465.83598658756773,903.02306
1663192800000.0,2022-09-14 22:00:00,KNC/USDT,1.9426,1.9427,1.9328,1.9346,69.52238705675592,134.49801
1663189200000.0,2022-09-14 21:00:00,KNC/USDT,1.9345,1.9456,1.9256,1.9426,541.5978739833214,1052.10803
1663185600000.0,2022-09-14 20:00:00,KNC/USDT,1.9189,1.9359,1.9161,1.9345,22.568798139054017,43.65934
1663182000000.0,2022-09-14 19:00:00,KNC/USDT,1.9102,1.9207,1.905,1.9189,4.084272239303768,7.83731
1663178400000.0,2022-09-14 18:00:00,KNC/USDT,1.8951,1.9179,1.8803,1.9102,120.2837870380065,229.76609
1663174800000.0,2022-09-14 17:00:00,KNC/USDT,1.8883,1.9152,1.8854,1.8951,15081.482760804178,28580.91798
1663171200000.0,2022-09-14 16:00:00,KNC/USDT,1.887,1.8951,1.8826,1.8883,10.208520891807446,19.27675
1663167600000.0,2022-09-14 15:00:00,KNC/USDT,1.904,1.904,1.887,1.887,4.406936936936937,8.31589
1663164000000.0,2022-09-14 14:00:00,KNC/USDT,1.9,1.9065,1.893,1.904,16.565078781512604,31.53991
1663160400000.0,2022-09-14 13:00:00,KNC/USDT,1.9251,1.9278,1.8986,1.9,44.879305263157896,85.27068
1663156800000.0,2022-09-14 12:00:00,KNC/USDT,1.8931,1.937,1.884,1.9251,178.77130538673316,344.15264
1663153200000.0,2022-09-14 11:00:00,KNC/USDT,1.9054,1.9089,1.8842,1.8931,28.061164227985845,53.12259
1663149600000.0,2022-09-14 10:00:00,KNC/USDT,1.9204,1.933,1.9054,1.9054,35.468069696651625,67.58086
1663146000000.0,2022-09-14 09:00:00,KNC/USDT,1.8959,1.9405,1.8959,1.9204,662.8047594251196,1272.85026
1663142400000.0,2022-09-14 08:00:00,KNC/USDT,1.8979,1.8979,1.8801,1.8959,1282.9316472387784,2432.31011
1663138800000.0,2022-09-14 07:00:00,KNC/USDT,1.907,1.9159,1.8945,1.8979,3195.749565309026,6065.2131
1663135200000.0,2022-09-14 06:00:00,KNC/USDT,1.9352,1.9359,1.9035,1.907,717.66743051914,1368.59179
1663131600000.0,2022-09-14 05:00:00,KNC/USDT,1.9359,1.9457,1.932,1.9352,17.941856138900373,34.72108
1663128000000.0,2022-09-14 04:00:00,KNC/USDT,1.9512,1.9526,1.9192,1.9359,284.1080531019164,550.00478
1663124400000.0,2022-09-14 03:00:00,KNC/USDT,1.9513,1.9604,1.9473,1.9512,37.39018040180402,72.95572
1663120800000.0,2022-09-14 02:00:00,KNC/USDT,1.9625,1.9625,1.9432,1.9513,68.66382924204378,133.98373
1663117200000.0,2022-09-14 01:00:00,KNC/USDT,1.9687,1.9687,1.9405,1.9625,1020.4004891719745,2002.53596
1663113600000.0,2022-09-14 00:00:00,KNC/USDT,1.9604,2.0116,1.9344,1.9687,3714.941164220044,7313.60467
1663110000000.0,2022-09-13 23:00:00,KNC/USDT,1.9718,1.9726,1.9491,1.9604,102.91006937359722,201.7449
1663106400000.0,2022-09-13 22:00:00,KNC/USDT,1.9665,1.9726,1.9492,1.9718,17.14320417892281,33.80297
1663102800000.0,2022-09-13 21:00:00,KNC/USDT,1.9543,1.9765,1.95,1.9665,18.566773455377575,36.51156
1663099200000.0,2022-09-13 20:00:00,KNC/USDT,1.9476,1.9703,1.9469,1.9543,166.6047740879087,325.59571
1663095600000.0,2022-09-13 19:00:00,KNC/USDT,1.9472,1.9526,1.9298,1.9476,38.37349558430889,74.73622
1663092000000.0,2022-09-13 18:00:00,KNC/USDT,1.9543,1.975,1.9472,1.9472,307.2213845521775,598.22148
1663088400000.0,2022-09-13 17:00:00,KNC/USDT,1.973,1.9747,1.9413,1.9543,118.21935731463952,231.03609
1663084800000.0,2022-09-13 16:00:00,KNC/USDT,1.9278,2.0,1.9278,1.973,12566.659229599594,24794.01866
1663081200000.0,2022-09-13 15:00:00,KNC/USDT,1.8805,1.9362,1.8731,1.9278,497.18937649133727,958.48168
1663077600000.0,2022-09-13 14:00:00,KNC/USDT,1.8518,1.8821,1.8481,1.8805,27.486269609146504,51.68793
1663074000000.0,2022-09-13 13:00:00,KNC/USDT,1.8472,1.8686,1.8375,1.8518,2126.681088670483,3938.18804
1663070400000.0,2022-09-13 12:00:00,KNC/USDT,1.8761,1.8815,1.8395,1.8472,17250.695593330445,31865.4849
1663066800000.0,2022-09-13 11:00:00,KNC/USDT,1.8707,1.8797,1.8678,1.8761,16.999552262672562,31.89286
1663063200000.0,2022-09-13 10:00:00,KNC/USDT,1.87,1.8721,1.8656,1.8707,13.272272411396804,24.82844
1663059600000.0,2022-09-13 09:00:00,KNC/USDT,1.8687,1.8776,1.8616,1.87,1327.556679144385,2482.53099
1663056000000.0,2022-09-13 08:00:00,KNC/USDT,1.8875,1.8884,1.8676,1.8687,115.21850484293894,215.30882
1663052400000.0,2022-09-13 07:00:00,KNC/USDT,1.8635,1.8888,1.8635,1.8875,9.561764238410596,18.04783
1663048800000.0,2022-09-13 06:00:00,KNC/USDT,1.8637,1.9108,1.8582,1.8635,7019.783777837403,13081.36707
1663045200000.0,2022-09-13 05:00:00,KNC/USDT,1.861,1.8756,1.8582,1.8637,1342.1499704888126,2501.3649
1663041600000.0,2022-09-13 04:00:00,KNC/USDT,1.8703,1.8775,1.8573,1.861,1015.1,1889.1011
1663038000000.0,2022-09-13 03:00:00,KNC/USDT,1.8596,1.874,1.8491,1.8703,320.7915842378228,599.9765
1663034400000.0,2022-09-13 02:00:00,KNC/USDT,1.8513,1.8599,1.841,1.8596,31.339707463970747,58.27932
1663030800000.0,2022-09-13 01:00:00,KNC/USDT,1.8718,1.8733,1.8324,1.8513,10105.346977799383,18708.02886
1663027200000.0,2022-09-13 00:00:00,KNC/USDT,1.9145,1.916,1.8688,1.8718,6144.558793674538,11501.38515
1663023600000.0,2022-09-12 23:00:00,KNC/USDT,1.9074,1.916,1.9049,1.9145,0.9976286236615304,1.90996
1663020000000.0,2022-09-12 22:00:00,KNC/USDT,1.9084,1.9158,1.8995,1.9074,1756.3566792492397,3350.07473
1663016400000.0,2022-09-12 21:00:00,KNC/USDT,1.9223,1.9223,1.9045,1.9084,26.554291553133513,50.67621
1663012800000.0,2022-09-12 20:00:00,KNC/USDT,1.9211,1.9292,1.9195,1.9223,42.19020444259481,81.10223
1663009200000.0,2022-09-12 19:00:00,KNC/USDT,1.9298,1.9329,1.9186,1.921,602.393992712129,1157.19886
1663005600000.0,2022-09-12 18:00:00,KNC/USDT,1.9299,1.9309,1.9272,1.9298,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,KNC/USDT,1.9242,1.9306,1.9193,1.9299,28.78393699155397,55.55012
1662998400000.0,2022-09-12 16:00:00,KNC/USDT,1.9107,1.925,1.8993,1.9242,9960.908076083568,19166.77932
1662994800000.0,2022-09-12 15:00:00,KNC/USDT,1.9604,1.9604,1.9081,1.9107,996.1314649081488,1903.30839
1662991200000.0,2022-09-12 14:00:00,KNC/USDT,1.9661,1.9763,1.9587,1.9604,330.77560701897573,648.4525
1662987600000.0,2022-09-12 13:00:00,KNC/USDT,1.9726,1.9752,1.9573,1.9661,54.80040181069122,107.74307
1662984000000.0,2022-09-12 12:00:00,KNC/USDT,1.9733,1.9793,1.9641,1.9726,340.2934350603265,671.26283
1662980400000.0,2022-09-12 11:00:00,KNC/USDT,1.9791,2.0224,1.9606,1.9733,5713.6346374094155,11274.71523
1662976800000.0,2022-09-12 10:00:00,KNC/USDT,1.975,1.9826,1.9582,1.9791,120.66528725178111,238.80867
1662973200000.0,2022-09-12 09:00:00,KNC/USDT,1.9665,1.9767,1.9665,1.975,136.92491139240505,270.4267
1662969600000.0,2022-09-12 08:00:00,KNC/USDT,1.9604,1.9666,1.9398,1.9665,990.7328451563692,1948.27614
1662966000000.0,2022-09-12 07:00:00,KNC/USDT,1.9518,1.9604,1.9472,1.9604,3.3914456233421753,6.64859
1662962400000.0,2022-09-12 06:00:00,KNC/USDT,1.9453,1.9518,1.9343,1.9518,932.5923660211088,1820.23378
1662958800000.0,2022-09-12 05:00:00,KNC/USDT,1.9341,1.9453,1.932,1.9453,78.51807433300776,152.74121
1662955200000.0,2022-09-12 04:00:00,KNC/USDT,1.9392,1.9397,1.9333,1.9341,0.39991727418437517,0.77348
1662951600000.0,2022-09-12 03:00:00,KNC/USDT,1.9663,1.9663,1.9297,1.9392,768.878063118812,1491.00834
1662948000000.0,2022-09-12 02:00:00,KNC/USDT,2.0126,2.0126,1.9655,1.9663,330.7641814575599,650.38161
1662944400000.0,2022-09-12 01:00:00,KNC/USDT,1.9665,2.0126,1.9525,2.0126,559.2114677531551,1125.469
1662940800000.0,2022-09-12 00:00:00,KNC/USDT,2.0093,2.0093,1.9661,1.9665,5905.1858733791005,11612.54802
1662937200000.0,2022-09-11 23:00:00,KNC/USDT,1.9932,2.0099,1.9809,2.0093,30.295018165530283,60.87178
1662933600000.0,2022-09-11 22:00:00,KNC/USDT,1.9798,2.0175,1.9798,1.9932,40.77705197672085,81.27682
1662930000000.0,2022-09-11 21:00:00,KNC/USDT,2.0069,2.0161,1.9787,1.9798,6425.569395898576,12721.34229
1662926400000.0,2022-09-11 20:00:00,KNC/USDT,2.0042,2.0093,1.9985,2.0069,50.39052767950571,101.12875
1662922800000.0,2022-09-11 19:00:00,KNC/USDT,2.0007,2.0093,2.0007,2.0042,260.5006137112065,522.09533
1662919200000.0,2022-09-11 18:00:00,KNC/USDT,2.0176,2.0176,1.9994,2.0007,391.73697705802965,783.74817
1662915600000.0,2022-09-11 17:00:00,KNC/USDT,2.0222,2.025,2.0176,2.0176,11.316727795400478,22.83263
1662912000000.0,2022-09-11 16:00:00,KNC/USDT,2.0085,2.0263,2.0081,2.0222,45.343502126396984,91.69363
1662908400000.0,2022-09-11 15:00:00,KNC/USDT,2.0003,2.0234,2.0003,2.0085,1365.585999502116,2742.77948
1662904800000.0,2022-09-11 14:00:00,KNC/USDT,2.0003,2.0032,2.0003,2.0003,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,KNC/USDT,2.0093,2.0115,1.9984,2.0003,1015.7707743838423,2031.84628
1662897600000.0,2022-09-11 12:00:00,KNC/USDT,2.0277,2.0277,2.0068,2.0093,176.7164037226895,355.07627
1662894000000.0,2022-09-11 11:00:00,KNC/USDT,2.0032,2.046,1.9996,2.0277,224.9858558958426,456.20382
1662890400000.0,2022-09-11 10:00:00,KNC/USDT,2.0077,2.0093,1.9966,2.0032,429.3231180111821,860.02007
1662886800000.0,2022-09-11 09:00:00,KNC/USDT,2.013,2.0241,2.0065,2.0077,33.24780594710366,66.75162
1662883200000.0,2022-09-11 08:00:00,KNC/USDT,2.0032,2.0204,2.0017,2.013,6517.40869846001,13119.54371
1662879600000.0,2022-09-11 07:00:00,KNC/USDT,1.9718,2.0183,1.968,2.0032,16255.276198083066,32562.56928
1662876000000.0,2022-09-11 06:00:00,KNC/USDT,2.0155,2.0155,1.9612,1.9718,1458.485992494168,2875.84268
1662872400000.0,2022-09-11 05:00:00,KNC/USDT,2.0338,2.0338,2.0122,2.0155,270.90270900520966,546.00441
1662868800000.0,2022-09-11 04:00:00,KNC/USDT,2.0399,2.0477,2.0305,2.0338,31.6348805192251,64.33902
1662865200000.0,2022-09-11 03:00:00,KNC/USDT,2.0082,2.0416,2.0062,2.0399,2.5807637629295557,5.2645
1662861600000.0,2022-09-11 02:00:00,KNC/USDT,2.021,2.0248,2.0032,2.0082,110.58869136540186,222.08421
1662858000000.0,2022-09-11 01:00:00,KNC/USDT,2.0416,2.046,2.0188,2.021,239.31106382978723,483.64766
1662854400000.0,2022-09-11 00:00:00,KNC/USDT,2.05,2.0874,2.0312,2.0416,142.6046385188088,291.14163
1662850800000.0,2022-09-10 23:00:00,KNC/USDT,2.0503,2.0839,2.046,2.05,713.4448048780489,1462.56185
1662847200000.0,2022-09-10 22:00:00,KNC/USDT,1.9971,2.0644,1.9971,2.0503,3576.9214505194363,7333.76205
1662843600000.0,2022-09-10 21:00:00,KNC/USDT,1.9917,2.0134,1.9853,1.9971,6796.602703920685,13573.49526
1662840000000.0,2022-09-10 20:00:00,KNC/USDT,1.9677,2.0075,1.9665,1.9917,7583.814701009188,15104.68374
1662836400000.0,2022-09-10 19:00:00,KNC/USDT,1.9663,1.9699,1.9585,1.9677,288.6008283783097,567.87985
1662832800000.0,2022-09-10 18:00:00,KNC/USDT,1.9513,1.9717,1.9484,1.9663,5.897426638864873,11.59611
1662829200000.0,2022-09-10 17:00:00,KNC/USDT,1.9665,1.9665,1.9466,1.9513,8.419320453031311,16.42862
1662825600000.0,2022-09-10 16:00:00,KNC/USDT,1.9482,1.9751,1.9421,1.9665,2405.037986270023,4729.5072
1662822000000.0,2022-09-10 15:00:00,KNC/USDT,1.925,1.9492,1.925,1.9482,6.372615747869829,12.41513
1662818400000.0,2022-09-10 14:00:00,KNC/USDT,1.9299,1.9457,1.925,1.925,51.06500779220779,98.30014
1662814800000.0,2022-09-10 13:00:00,KNC/USDT,1.9446,1.9553,1.925,1.9299,80.20648220115032,154.79049
1662811200000.0,2022-09-10 12:00:00,KNC/USDT,1.9355,1.9644,1.9326,1.9446,169.63171346292296,329.86583
1662807600000.0,2022-09-10 11:00:00,KNC/USDT,1.9571,1.9579,1.9322,1.9355,5059.003523637303,9791.70132
1662804000000.0,2022-09-10 10:00:00,KNC/USDT,1.9547,1.9849,1.9482,1.9571,728.8447243370292,1426.42201
1662800400000.0,2022-09-10 09:00:00,KNC/USDT,1.9207,1.957,1.9158,1.9547,196.70955645367576,384.50817
1662796800000.0,2022-09-10 08:00:00,KNC/USDT,1.9375,2.0,1.9159,1.9207,4226.28170458687,8117.41927
1662793200000.0,2022-09-10 07:00:00,KNC/USDT,1.9397,1.945,1.9116,1.9375,632.7343741935483,1225.92285
1662789600000.0,2022-09-10 06:00:00,KNC/USDT,1.8723,1.9569,1.8723,1.9397,6791.613589730371,13173.69288
1662786000000.0,2022-09-10 05:00:00,KNC/USDT,1.8625,1.8723,1.8604,1.8723,0.598114618383806,1.11985
1662782400000.0,2022-09-10 04:00:00,KNC/USDT,1.8449,1.875,1.8449,1.8625,18.537390604026843,34.52589
1662778800000.0,2022-09-10 03:00:00,KNC/USDT,1.8654,1.8667,1.8449,1.8449,717.0818418342457,1322.94429
1662775200000.0,2022-09-10 02:00:00,KNC/USDT,1.8709,1.871,1.8576,1.8654,13.602642864801116,25.37437
1662771600000.0,2022-09-10 01:00:00,KNC/USDT,1.875,1.8833,1.8636,1.8709,84.22068523170667,157.56848
1662768000000.0,2022-09-10 00:00:00,KNC/USDT,1.8465,1.8777,1.8399,1.875,470.0379306666666,881.32112
1662764400000.0,2022-09-09 23:00:00,KNC/USDT,1.8397,1.8536,1.8294,1.8465,132.29357162198755,244.28008
1662760800000.0,2022-09-09 22:00:00,KNC/USDT,1.8399,1.8442,1.8362,1.8397,0.6004729031907377,1.10469
1662757200000.0,2022-09-09 21:00:00,KNC/USDT,1.8362,1.8445,1.8362,1.8399,0.8008315669329854,1.47345
1662753600000.0,2022-09-09 20:00:00,KNC/USDT,1.8362,1.8374,1.8321,1.8362,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,KNC/USDT,1.8338,1.8362,1.8315,1.8362,0.2,0.36724
1662746400000.0,2022-09-09 18:00:00,KNC/USDT,1.8374,1.8381,1.8306,1.8338,2.49921474533755,4.58306
1662742800000.0,2022-09-09 17:00:00,KNC/USDT,1.8458,1.8477,1.8344,1.8374,0.30011429193425493,0.55143
