https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLMR,Volume USDT
1659585600,2022-08-04 04:00:00,GLMR/USDT,0.7085,0.7357,0.7084,0.7289,116346.5420814,83870.563162326901
1659582000,2022-08-04 03:00:00,GLMR/USDT,0.712,0.7215,0.7061,0.7083,83138.47986987,59460.295187555715
1659578400,2022-08-04 02:00:00,GLMR/USDT,0.7135,0.714,0.708,0.7109,22501.43875766,16015.84319493907
1659574800,2022-08-04 01:00:00,GLMR/USDT,0.6991,0.714,0.6986,0.7126,112658.91840827,79737.040481221962
1659571200,2022-08-04 00:00:00,GLMR/USDT,0.688,0.6996,0.6875,0.6991,64974.66937606,45179.599565386037
1659567600,2022-08-03 23:00:00,GLMR/USDT,0.682,0.6906,0.6759,0.688,108212.65290062,73694.144890684949
1659564000,2022-08-03 22:00:00,GLMR/USDT,0.6911,0.6944,0.6816,0.6826,100165.39544373,68965.970495917433
1659560400,2022-08-03 21:00:00,GLMR/USDT,0.702,0.7037,0.6897,0.6905,57031.6398497,39697.215549172393
1659556800,2022-08-03 20:00:00,GLMR/USDT,0.7104,0.7138,0.7011,0.7016,54612.74239531,38493.891705020992
1659553200,2022-08-03 19:00:00,GLMR/USDT,0.7127,0.7208,0.7092,0.7104,38624.76734152,27597.728259464189
1659549600,2022-08-03 18:00:00,GLMR/USDT,0.709,0.7154,0.709,0.7135,43628.05379594,31084.297534969892
1659546000,2022-08-03 17:00:00,GLMR/USDT,0.7072,0.7199,0.7036,0.7089,137246.79953184,97682.98527660312
1659542400,2022-08-03 16:00:00,GLMR/USDT,0.7077,0.7117,0.7023,0.7066,92815.42753643,65709.276394977022
1659538800,2022-08-03 15:00:00,GLMR/USDT,0.7069,0.7123,0.7025,0.7079,76218.21560418,53934.40418688122
1659535200,2022-08-03 14:00:00,GLMR/USDT,0.705,0.7111,0.7043,0.706,78815.98080707,55747.309555629968
1659531600,2022-08-03 13:00:00,GLMR/USDT,0.7071,0.7102,0.6976,0.7055,37772.20779592,26657.033111550783
1659528000,2022-08-03 12:00:00,GLMR/USDT,0.7021,0.718,0.7021,0.7081,116418.31343272,82796.69758218883
1659524400,2022-08-03 11:00:00,GLMR/USDT,0.7153,0.717,0.6983,0.7017,64071.20025822,45297.230655344986
1659520800,2022-08-03 10:00:00,GLMR/USDT,0.7087,0.7159,0.7054,0.7152,61316.70383424,43620.348314584669
1659517200,2022-08-03 09:00:00,GLMR/USDT,0.7012,0.7117,0.6996,0.7115,27981.11641363,19767.761759854614
1659513600,2022-08-03 08:00:00,GLMR/USDT,0.6866,0.7012,0.6866,0.7012,54283.66718463,37615.806444285639
1659510000,2022-08-03 07:00:00,GLMR/USDT,0.7,0.7005,0.6832,0.6866,113000.23605722,78123.699836840034
1659506400,2022-08-03 06:00:00,GLMR/USDT,0.6974,0.7067,0.6967,0.701,69711.35369045,48839.577733248862
1659502800,2022-08-03 05:00:00,GLMR/USDT,0.704,0.705,0.6944,0.6974,68479.61720007,47888.526177574344
1659499200,2022-08-03 04:00:00,GLMR/USDT,0.6969,0.708,0.6927,0.7046,62356.55519956,43722.017240105077
1659495600,2022-08-03 03:00:00,GLMR/USDT,0.6835,0.6968,0.683,0.6963,69984.32307479,48370.83779403814
1659492000,2022-08-03 02:00:00,GLMR/USDT,0.6889,0.6975,0.6805,0.6824,24460.7515152,16808.465037623299
1659488400,2022-08-03 01:00:00,GLMR/USDT,0.6724,0.6912,0.6706,0.6903,44483.80807538,30235.290170931425
1659484800,2022-08-03 00:00:00,GLMR/USDT,0.7057,0.7057,0.6701,0.6728,110932.23229542,76154.594153554285
1659481200,2022-08-02 23:00:00,GLMR/USDT,0.7108,0.7264,0.7017,0.7041,121491.34255857,86546.121032907453
1659477600,2022-08-02 22:00:00,GLMR/USDT,0.7068,0.725,0.6956,0.7107,302325.25929565,215655.854966710943
1659474000,2022-08-02 21:00:00,GLMR/USDT,0.6896,0.711,0.683,0.7104,84278.00766168,58238.907429905466
1659470400,2022-08-02 20:00:00,GLMR/USDT,0.6769,0.6913,0.6767,0.69,90222.74803281,61779.109912030747
1659466800,2022-08-02 19:00:00,GLMR/USDT,0.6984,0.7022,0.6752,0.6762,185188.96517001,127482.9064829016
1659463200,2022-08-02 18:00:00,GLMR/USDT,0.6984,0.72,0.6971,0.6985,350874.30228638,246658.915054384358
1659459600,2022-08-02 17:00:00,GLMR/USDT,0.7204,0.7229,0.6906,0.6996,211247.81724715,148099.392727867976
1659456000,2022-08-02 16:00:00,GLMR/USDT,0.7005,0.7233,0.6818,0.7203,859097.56068856,597453.899503263769
1659452400,2022-08-02 15:00:00,GLMR/USDT,0.7011,0.7134,0.6892,0.7025,173937.54283091,121531.306887283986
1659448800,2022-08-02 14:00:00,GLMR/USDT,0.6841,0.7046,0.6656,0.7003,370044.35502027,253493.641912180729
1659445200,2022-08-02 13:00:00,GLMR/USDT,0.6679,0.6895,0.6673,0.6849,126609.12082835,86100.535255045648
1659441600,2022-08-02 12:00:00,GLMR/USDT,0.6874,0.6914,0.6649,0.6657,152173.24498331,103584.736330101302
1659438000,2022-08-02 11:00:00,GLMR/USDT,0.6745,0.6979,0.6745,0.6874,280920.79783372,192604.084640076224
1659434400,2022-08-02 10:00:00,GLMR/USDT,0.6644,0.6743,0.661,0.6743,209633.80907677,139970.6698101865
1659430800,2022-08-02 09:00:00,GLMR/USDT,0.663,0.6706,0.6577,0.6643,174871.76719871,116257.04713457054
1659427200,2022-08-02 08:00:00,GLMR/USDT,0.6719,0.735,0.6487,0.6632,549154.22861594,366791.654252959739
1659423600,2022-08-02 07:00:00,GLMR/USDT,0.6578,0.7029,0.6272,0.6723,457556.94710475,300541.253547518994
1659420000,2022-08-02 06:00:00,GLMR/USDT,0.691,0.7008,0.656,0.657,279986.71742553,189987.569147438766
1659416400,2022-08-02 05:00:00,GLMR/USDT,0.6461,0.7029,0.6448,0.6919,561216.06243892,382202.242394341181
1659412800,2022-08-02 04:00:00,GLMR/USDT,0.7196,0.7233,0.6031,0.6447,1436843.98336006,955540.631976325505
1659409200,2022-08-02 03:00:00,GLMR/USDT,0.7244,0.7668,0.7142,0.7199,644408.77181323,479129.49077770203
1659405600,2022-08-02 02:00:00,GLMR/USDT,0.7333,0.7513,0.7154,0.7245,172818.94034612,126239.103434608866
1659402000,2022-08-02 01:00:00,GLMR/USDT,0.7143,0.8111,0.7126,0.7336,614798.03591123,467560.067386808889
1659398400,2022-08-02 00:00:00,GLMR/USDT,0.7264,0.7358,0.7088,0.7135,286704.92602489,207419.483276930545
1659394800,2022-08-01 23:00:00,GLMR/USDT,0.752,0.7647,0.7062,0.7249,832732.58182458,605111.925597879457
1659391200,2022-08-01 22:00:00,GLMR/USDT,0.7862,0.79,0.6866,0.7519,646258.11446408,483821.59825467234
1659387600,2022-08-01 21:00:00,GLMR/USDT,0.79,0.7916,0.7842,0.7863,48755.44122193,38457.202708920092
1659384000,2022-08-01 20:00:00,GLMR/USDT,0.7811,0.791,0.7761,0.791,97773.15784869,76736.184772265915
1659380400,2022-08-01 19:00:00,GLMR/USDT,0.7885,0.792,0.7803,0.7804,38720.04026709,30521.913825540269
1659376800,2022-08-01 18:00:00,GLMR/USDT,0.7828,0.7908,0.7789,0.789,55213.7874515,43221.396955045637
1659373200,2022-08-01 17:00:00,GLMR/USDT,0.7959,0.7962,0.778,0.7829,90873.10412689,71411.282979900849
1659369600,2022-08-01 16:00:00,GLMR/USDT,0.8133,0.8133,0.7955,0.7959,161094.08710822,129337.6120924854
1659366000,2022-08-01 15:00:00,GLMR/USDT,0.8249,0.8261,0.8108,0.8133,102504.96301421,83777.732073527799
1659362400,2022-08-01 14:00:00,GLMR/USDT,0.7987,0.8304,0.7987,0.8258,295749.22055921,241701.130321524526
1659358800,2022-08-01 13:00:00,GLMR/USDT,0.7942,0.8031,0.7829,0.7993,72631.81560365,57554.599731747588
1659355200,2022-08-01 12:00:00,GLMR/USDT,0.8031,0.8067,0.7928,0.7937,72215.54335618,57777.664923305455
1659351600,2022-08-01 11:00:00,GLMR/USDT,0.7991,0.8049,0.781,0.8033,106383.33230596,84310.434141874225
1659348000,2022-08-01 10:00:00,GLMR/USDT,0.8294,0.8294,0.797,0.8002,81795.3761111,66284.076515900402
1659344400,2022-08-01 09:00:00,GLMR/USDT,0.8217,0.8358,0.8217,0.8301,33037.0397762,27438.303484821722
1659340800,2022-08-01 08:00:00,GLMR/USDT,0.8342,0.837,0.8207,0.8208,60794.75215173,50518.74399341184
1659337200,2022-08-01 07:00:00,GLMR/USDT,0.8201,0.8364,0.8104,0.8336,61314.65903912,50409.383163701497
1659333600,2022-08-01 06:00:00,GLMR/USDT,0.8281,0.8285,0.8145,0.8202,60368.78133043,49580.86980888151
1659330000,2022-08-01 05:00:00,GLMR/USDT,0.8455,0.8494,0.8258,0.8281,103026.2402,85827.081427619332
1659326400,2022-08-01 04:00:00,GLMR/USDT,0.8299,0.8497,0.8245,0.8461,51927.44666406,43686.273864479395
1659322800,2022-08-01 03:00:00,GLMR/USDT,0.8188,0.8309,0.8127,0.8299,61299.28536572,50189.49157705552
1659319200,2022-08-01 02:00:00,GLMR/USDT,0.8113,0.82,0.8113,0.82,27709.83002411,22626.480656193781
1659315600,2022-08-01 01:00:00,GLMR/USDT,0.8039,0.8176,0.7999,0.8099,45028.80224145,36501.635063206594
1659312000,2022-08-01 00:00:00,GLMR/USDT,0.799,0.8056,0.7906,0.8043,58159.62927174,46424.42107820163
1659308400,2022-07-31 23:00:00,GLMR/USDT,0.8059,0.8079,0.7973,0.8004,53952.26554844,43270.896102216222
1659304800,2022-07-31 22:00:00,GLMR/USDT,0.8223,0.8229,0.7953,0.8068,165403.27727232,133461.654199420296
1659301200,2022-07-31 21:00:00,GLMR/USDT,0.8443,0.8613,0.8198,0.8225,67986.35878998,57014.13261629627
1659297600,2022-07-31 20:00:00,GLMR/USDT,0.8365,0.8459,0.8275,0.844,37816.1084538,31656.095007098446
1659294000,2022-07-31 19:00:00,GLMR/USDT,0.8273,0.8394,0.8236,0.8375,49613.6070555,41216.775551938806
1659290400,2022-07-31 18:00:00,GLMR/USDT,0.8374,0.8613,0.81,0.8273,232375.55188928,192071.320572934082
1659286800,2022-07-31 17:00:00,GLMR/USDT,0.8332,0.849,0.8309,0.8374,52989.92162693,44541.145437134494
1659283200,2022-07-31 16:00:00,GLMR/USDT,0.8162,0.8395,0.8137,0.8324,67360.34811395,55738.422080539858
1659279600,2022-07-31 15:00:00,GLMR/USDT,0.8105,0.8188,0.8078,0.816,24735.9317134,20132.267727019626
1659276000,2022-07-31 14:00:00,GLMR/USDT,0.805,0.817,0.7996,0.8086,48123.46599236,38719.803031837539
1659272400,2022-07-31 13:00:00,GLMR/USDT,0.8138,0.8141,0.8032,0.8059,65098.61018815,52558.356732208571
1659268800,2022-07-31 12:00:00,GLMR/USDT,0.8092,0.8142,0.8019,0.812,105731.68762951,85151.410233561228
1659265200,2022-07-31 11:00:00,GLMR/USDT,0.8121,0.8134,0.8031,0.8086,28198.31559048,22792.35200016846
1659261600,2022-07-31 10:00:00,GLMR/USDT,0.8059,0.8148,0.802,0.812,70308.135918,56753.844732288679
1659258000,2022-07-31 09:00:00,GLMR/USDT,0.7941,0.8066,0.7922,0.8066,20932.19893643,16718.743782290712
1659254400,2022-07-31 08:00:00,GLMR/USDT,0.8095,0.8122,0.7912,0.7923,69042.01821264,55426.245220405778
1659250800,2022-07-31 07:00:00,GLMR/USDT,0.8235,0.8316,0.8079,0.8098,73763.96340215,60488.413001814173
1659247200,2022-07-31 06:00:00,GLMR/USDT,0.8105,0.8243,0.8089,0.8225,40909.54510624,33303.124338075488
1659243600,2022-07-31 05:00:00,GLMR/USDT,0.8171,0.8209,0.811,0.8113,41509.45913804,33935.547617415645
1659240000,2022-07-31 04:00:00,GLMR/USDT,0.8042,0.8209,0.8041,0.8163,51357.54482754,41678.421940626063
1659236400,2022-07-31 03:00:00,GLMR/USDT,0.8118,0.8144,0.7992,0.8052,41082.67504768,32998.998155008004
1659232800,2022-07-31 02:00:00,GLMR/USDT,0.8058,0.8205,0.8029,0.8121,60643.41359381,49258.529484708659
1659229200,2022-07-31 01:00:00,GLMR/USDT,0.8078,0.813,0.8033,0.8041,12327.9177601,9971.300638738658
1659225600,2022-07-31 00:00:00,GLMR/USDT,0.799,0.8092,0.7947,0.8083,36728.26906733,29454.541470069048
1659222000,2022-07-30 23:00:00,GLMR/USDT,0.8189,0.8189,0.7975,0.7993,53039.01698377,42600.364717891896
1659218400,2022-07-30 22:00:00,GLMR/USDT,0.8186,0.8219,0.8011,0.8195,135939.98196628,110137.496195747328
1659214800,2022-07-30 21:00:00,GLMR/USDT,0.8278,0.8423,0.8164,0.8164,67486.17781797,55777.277270177962
1659211200,2022-07-30 20:00:00,GLMR/USDT,0.8222,0.832,0.8135,0.8278,116601.73410874,95898.088986471387
1659207600,2022-07-30 19:00:00,GLMR/USDT,0.8479,0.854,0.8122,0.8225,226428.94994965,189206.143695124579
1659204000,2022-07-30 18:00:00,GLMR/USDT,0.8568,0.8625,0.8462,0.848,151670.39545155,129189.072027363463
1659200400,2022-07-30 17:00:00,GLMR/USDT,0.8614,0.88,0.8461,0.8562,181845.5284721,156375.366343484386
1659196800,2022-07-30 16:00:00,GLMR/USDT,0.8541,0.8703,0.8502,0.8614,87846.60829659,75510.532511560037
1659193200,2022-07-30 15:00:00,GLMR/USDT,0.848,0.8685,0.848,0.8546,99596.0912682,85848.823538439454
1659189600,2022-07-30 14:00:00,GLMR/USDT,0.8491,0.8562,0.8303,0.8488,130956.91913575,110212.499160922163
1659186000,2022-07-30 13:00:00,GLMR/USDT,0.8251,0.8795,0.8242,0.8492,341695.41155654,292270.836441741108
1659182400,2022-07-30 12:00:00,GLMR/USDT,0.824,0.8264,0.8116,0.8264,92021.60695777,75340.747246410464
1659178800,2022-07-30 11:00:00,GLMR/USDT,0.8115,0.8282,0.8113,0.8241,45058.02355067,37093.18248388765
1659175200,2022-07-30 10:00:00,GLMR/USDT,0.8198,0.8207,0.8068,0.8119,74911.16049459,60927.818997292961
1659171600,2022-07-30 09:00:00,GLMR/USDT,0.8172,0.8391,0.815,0.8197,106987.17490203,88347.377582909338
1659168000,2022-07-30 08:00:00,GLMR/USDT,0.7993,0.8179,0.7955,0.8176,82302.38373232,66356.284133723552
1659164400,2022-07-30 07:00:00,GLMR/USDT,0.8038,0.8042,0.7975,0.8011,31463.45424724,25201.39547077266
1659160800,2022-07-30 06:00:00,GLMR/USDT,0.7927,0.8062,0.7903,0.8051,26721.3386187,21323.435207292338
1659157200,2022-07-30 05:00:00,GLMR/USDT,0.798,0.8051,0.7847,0.7931,76909.17819041,61182.152420706402
1659153600,2022-07-30 04:00:00,GLMR/USDT,0.7888,0.8204,0.7888,0.7978,180583.51474551,144926.892885687414
1659150000,2022-07-30 03:00:00,GLMR/USDT,0.7706,0.795,0.768,0.7882,108993.60529384,85196.263358924914
1659146400,2022-07-30 02:00:00,GLMR/USDT,0.7779,0.7788,0.7645,0.7711,17160.40932919,13204.593894182495
1659142800,2022-07-30 01:00:00,GLMR/USDT,0.7838,0.7877,0.7636,0.7779,115357.19789271,89957.28465857161
1659139200,2022-07-30 00:00:00,GLMR/USDT,0.7615,0.7846,0.7609,0.7827,147605.06490494,114192.773494425226
1659135600,2022-07-29 23:00:00,GLMR/USDT,0.7761,0.7803,0.7606,0.7615,121098.29456252,93847.327290566725
1659132000,2022-07-29 22:00:00,GLMR/USDT,0.7616,0.776,0.7577,0.7756,38464.52137075,29522.667819861621
1659128400,2022-07-29 21:00:00,GLMR/USDT,0.764,0.7682,0.7557,0.7608,46280.45550789,35183.984150325273
1659124800,2022-07-29 20:00:00,GLMR/USDT,0.7598,0.779,0.7525,0.7614,64818.67236152,49243.851484675332
1659121200,2022-07-29 19:00:00,GLMR/USDT,0.7545,0.7626,0.7517,0.7598,66692.38616252,50501.54495019375
1659117600,2022-07-29 18:00:00,GLMR/USDT,0.7472,0.7581,0.7457,0.7546,79983.64716183,60243.070823323095
1659114000,2022-07-29 17:00:00,GLMR/USDT,0.7472,0.7494,0.735,0.7476,80462.28636937,59624.28264606549
1659110400,2022-07-29 16:00:00,GLMR/USDT,0.7606,0.761,0.7376,0.7476,101287.51572423,75530.282911790252
1659106800,2022-07-29 15:00:00,GLMR/USDT,0.7697,0.7723,0.7543,0.7607,122973.83050998,93422.999371701927
1659103200,2022-07-29 14:00:00,GLMR/USDT,0.7557,0.7794,0.755,0.7697,115819.27557717,89324.445511242622
1659099600,2022-07-29 13:00:00,GLMR/USDT,0.736,0.757,0.7305,0.7551,42236.4019411,31374.380277421044
1659096000,2022-07-29 12:00:00,GLMR/USDT,0.7512,0.7514,0.7319,0.7358,77890.82244427,57455.966957719721
1659092400,2022-07-29 11:00:00,GLMR/USDT,0.7742,0.7776,0.7453,0.7513,63630.85845752,48289.229416586611
1659088800,2022-07-29 10:00:00,GLMR/USDT,0.7772,0.7809,0.7743,0.7744,32451.11430953,25218.635516958498
1659085200,2022-07-29 09:00:00,GLMR/USDT,0.7675,0.7773,0.7621,0.7773,64203.06097672,49483.493135155745
1659081600,2022-07-29 08:00:00,GLMR/USDT,0.7666,0.7693,0.7589,0.7674,41567.99691165,31738.197207686966
1659078000,2022-07-29 07:00:00,GLMR/USDT,0.7796,0.7799,0.7669,0.7672,45647.72459018,35274.536516114298
1659074400,2022-07-29 06:00:00,GLMR/USDT,0.7838,0.7932,0.7779,0.7809,65899.83083609,51691.587963245646
1659070800,2022-07-29 05:00:00,GLMR/USDT,0.7802,0.7915,0.7749,0.7839,94636.69575077,74011.31465515123
1659067200,2022-07-29 04:00:00,GLMR/USDT,0.7698,0.7827,0.7672,0.7805,34493.17302319,26809.473764489624
1659063600,2022-07-29 03:00:00,GLMR/USDT,0.7595,0.7709,0.7579,0.7683,20651.25581526,15802.853301542586
1659060000,2022-07-29 02:00:00,GLMR/USDT,0.7525,0.7632,0.7509,0.76,24737.8568726,18746.650319488131
1659056400,2022-07-29 01:00:00,GLMR/USDT,0.7549,0.7567,0.748,0.754,7914.56760032,5947.611968289023
1659052800,2022-07-29 00:00:00,GLMR/USDT,0.7495,0.7551,0.7385,0.7542,38778.1753755,29050.898507297643
1659049200,2022-07-28 23:00:00,GLMR/USDT,0.7572,0.7581,0.7468,0.7502,38335.15998241,28741.961211074844
1659045600,2022-07-28 22:00:00,GLMR/USDT,0.7535,0.7626,0.7529,0.7573,6276.35617261,4763.616898343981
1659042000,2022-07-28 21:00:00,GLMR/USDT,0.7575,0.7629,0.7473,0.7535,37106.93260227,28026.314692780907
1659038400,2022-07-28 20:00:00,GLMR/USDT,0.7528,0.77,0.7505,0.7578,65570.42250958,49790.159671326934
1659034800,2022-07-28 19:00:00,GLMR/USDT,0.7519,0.76,0.7487,0.7543,50652.56848476,38166.819714235463
1659031200,2022-07-28 18:00:00,GLMR/USDT,0.7535,0.7547,0.74,0.7503,73170.02962022,54600.986978236844
1659027600,2022-07-28 17:00:00,GLMR/USDT,0.7507,0.7656,0.7483,0.7528,39262.60343842,29766.072256632088
1659024000,2022-07-28 16:00:00,GLMR/USDT,0.7443,0.7632,0.7413,0.7526,65288.31564313,49061.62541313023
1659020400,2022-07-28 15:00:00,GLMR/USDT,0.7152,0.77,0.7136,0.743,157358.22004818,116383.931138405932
1659016800,2022-07-28 14:00:00,GLMR/USDT,0.704,0.7152,0.7001,0.7152,31149.07673886,22038.1223125421
1659013200,2022-07-28 13:00:00,GLMR/USDT,0.7046,0.7172,0.6981,0.7034,136239.78373592,95997.263157217987
1659009600,2022-07-28 12:00:00,GLMR/USDT,0.7119,0.7122,0.6904,0.7044,87457.94966166,61580.657027466999
1659006000,2022-07-28 11:00:00,GLMR/USDT,0.7052,0.7117,0.7051,0.7117,49869.48162298,35275.404682064212
1659002400,2022-07-28 10:00:00,GLMR/USDT,0.7035,0.71,0.7,0.7067,53130.11886395,37467.657487691586
1658998800,2022-07-28 09:00:00,GLMR/USDT,0.697,0.704,0.6951,0.7025,16121.09377113,11288.777053581205
1658995200,2022-07-28 08:00:00,GLMR/USDT,0.6964,0.6978,0.693,0.6969,24571.82866055,17068.20958115207
1658991600,2022-07-28 07:00:00,GLMR/USDT,0.7102,0.7112,0.6942,0.6948,25626.72841091,17933.497185955083
1658988000,2022-07-28 06:00:00,GLMR/USDT,0.7099,0.7123,0.7057,0.7111,62209.62687631,44150.732481306918
1658984400,2022-07-28 05:00:00,GLMR/USDT,0.7001,0.7099,0.694,0.7099,26121.13047439,18316.797882618435
1658980800,2022-07-28 04:00:00,GLMR/USDT,0.7062,0.7091,0.7003,0.7003,22927.50294874,16115.078144304856
1658977200,2022-07-28 03:00:00,GLMR/USDT,0.7156,0.7174,0.7039,0.706,12875.73994123,9155.356227925847
1658973600,2022-07-28 02:00:00,GLMR/USDT,0.7003,0.717,0.699,0.7157,23802.73244414,16820.249972603825
1658970000,2022-07-28 01:00:00,GLMR/USDT,0.7062,0.7079,0.7001,0.7008,23872.80741016,16813.266070128191
1658966400,2022-07-28 00:00:00,GLMR/USDT,0.7118,0.7137,0.703,0.7065,27149.77297459,19219.44902659238
1658962800,2022-07-27 23:00:00,GLMR/USDT,0.6963,0.717,0.6955,0.7104,26678.77030936,18811.264461381673
1658959200,2022-07-27 22:00:00,GLMR/USDT,0.6853,0.698,0.6848,0.697,8536.86236641,5924.258392280287
1658955600,2022-07-27 21:00:00,GLMR/USDT,0.6905,0.6958,0.6817,0.6845,81855.12149895,56160.275960175981
1658952000,2022-07-27 20:00:00,GLMR/USDT,0.69,0.6944,0.6879,0.6912,19741.84474917,13627.517337591445
1658948400,2022-07-27 19:00:00,GLMR/USDT,0.686,0.6999,0.6854,0.689,108878.11936231,75385.646607812605
1658944800,2022-07-27 18:00:00,GLMR/USDT,0.6498,0.7018,0.6498,0.6843,234444.58437513,158321.550974431789
1658941200,2022-07-27 17:00:00,GLMR/USDT,0.6451,0.6536,0.6451,0.6494,33416.82054389,21696.156703631608
1658937600,2022-07-27 16:00:00,GLMR/USDT,0.6541,0.6804,0.6453,0.648,78373.54434829,51664.010915158385
1658934000,2022-07-27 15:00:00,GLMR/USDT,0.6541,0.694,0.6481,0.6552,131663.55943421,86690.955179317738
1658930400,2022-07-27 14:00:00,GLMR/USDT,0.6629,0.6641,0.6472,0.6546,69599.65492961,45609.68566872102
1658926800,2022-07-27 13:00:00,GLMR/USDT,0.6563,0.6629,0.6534,0.6623,20352.1640156,13373.780474425239
1658923200,2022-07-27 12:00:00,GLMR/USDT,0.6489,0.6579,0.6478,0.6558,81287.56027386,53032.465242056606
1658919600,2022-07-27 11:00:00,GLMR/USDT,0.6504,0.6562,0.6477,0.65,8237.01799062,5352.893442705371
1658916000,2022-07-27 10:00:00,GLMR/USDT,0.6534,0.6551,0.6504,0.6504,9525.29447238,6220.740282873442
1658912400,2022-07-27 09:00:00,GLMR/USDT,0.6581,0.6581,0.6521,0.6528,12435.91038027,8146.828223302803
1658908800,2022-07-27 08:00:00,GLMR/USDT,0.6555,0.6586,0.655,0.6581,6519.42006004,4284.809485653508
1658905200,2022-07-27 07:00:00,GLMR/USDT,0.6524,0.6587,0.6524,0.6551,19504.39905156,12781.534076913785
1658901600,2022-07-27 06:00:00,GLMR/USDT,0.6539,0.6543,0.6481,0.6531,14629.67439881,9514.177502153803
1658898000,2022-07-27 05:00:00,GLMR/USDT,0.6456,0.6542,0.6455,0.6527,10969.12085911,7132.951077759296
1658894400,2022-07-27 04:00:00,GLMR/USDT,0.6427,0.6487,0.6409,0.6454,613.69824696,396.087579710859
1658890800,2022-07-27 03:00:00,GLMR/USDT,0.6436,0.65,0.6405,0.642,27064.05827222,17463.745614921716
1658887200,2022-07-27 02:00:00,GLMR/USDT,0.6431,0.6441,0.6394,0.6436,21832.22840106,13991.993338589989
1658883600,2022-07-27 01:00:00,GLMR/USDT,0.6472,0.6477,0.6424,0.6425,5593.67037838,3606.526394341994
1658880000,2022-07-27 00:00:00,GLMR/USDT,0.6514,0.6619,0.6455,0.6465,27934.03232409,18233.589173418496
1658876400,2022-07-26 23:00:00,GLMR/USDT,0.6447,0.6546,0.6421,0.6513,30959.88444289,20093.035987698029
1658872800,2022-07-26 22:00:00,GLMR/USDT,0.6345,0.6503,0.6345,0.6447,56967.72846199,36715.120190252233
1658869200,2022-07-26 21:00:00,GLMR/USDT,0.6353,0.6404,0.6323,0.6345,12082.64353837,7695.410178103941
1658865600,2022-07-26 20:00:00,GLMR/USDT,0.6299,0.636,0.6256,0.6354,44735.01466914,28172.04621568495
1658862000,2022-07-26 19:00:00,GLMR/USDT,0.6314,0.6343,0.625,0.6301,101566.48464089,63916.561299651499
1658858400,2022-07-26 18:00:00,GLMR/USDT,0.6341,0.637,0.6293,0.6312,22710.41554608,14341.357208255376
1658854800,2022-07-26 17:00:00,GLMR/USDT,0.6394,0.6414,0.6332,0.6341,42869.63787177,27261.322604595766
1658851200,2022-07-26 16:00:00,GLMR/USDT,0.6304,0.6393,0.6304,0.6393,15353.3491957,9739.171481742803
1658847600,2022-07-26 15:00:00,GLMR/USDT,0.6378,0.645,0.6306,0.6306,68332.7617155,43558.182947039928
1658844000,2022-07-26 14:00:00,GLMR/USDT,0.6377,0.6405,0.6336,0.637,42573.00531577,27087.202003704881
1658840400,2022-07-26 13:00:00,GLMR/USDT,0.6366,0.639,0.6307,0.6368,51566.08592052,32754.922588129905
1658836800,2022-07-26 12:00:00,GLMR/USDT,0.645,0.648,0.6369,0.6371,12479.10171117,8004.468772103607
1658833200,2022-07-26 11:00:00,GLMR/USDT,0.6471,0.6486,0.642,0.646,9965.56200112,6445.880079937388
1658829600,2022-07-26 10:00:00,GLMR/USDT,0.6459,0.6479,0.644,0.6472,6808.79799846,4400.692620133898
1658826000,2022-07-26 09:00:00,GLMR/USDT,0.6463,0.6509,0.6449,0.6454,80787.74132607,52259.475901136982
1658822400,2022-07-26 08:00:00,GLMR/USDT,0.6502,0.652,0.6445,0.6467,41190.20945781,26722.321287709613
1658818800,2022-07-26 07:00:00,GLMR/USDT,0.6535,0.6565,0.6475,0.6508,26167.84382948,17016.85332157979
1658815200,2022-07-26 06:00:00,GLMR/USDT,0.6609,0.6624,0.6534,0.6535,13645.87235022,8969.969875534084
1658811600,2022-07-26 05:00:00,GLMR/USDT,0.659,0.6644,0.6575,0.6603,67720.69748872,44724.53022614978
1658808000,2022-07-26 04:00:00,GLMR/USDT,0.6591,0.6624,0.6565,0.6594,32487.40311204,21414.856519702544
1658804400,2022-07-26 03:00:00,GLMR/USDT,0.6524,0.6599,0.6473,0.6585,38468.52832792,25121.688081474015
1658800800,2022-07-26 02:00:00,GLMR/USDT,0.6504,0.6544,0.6504,0.6519,13392.70768028,8742.722262946245
1658797200,2022-07-26 01:00:00,GLMR/USDT,0.6515,0.6553,0.6503,0.6504,13440.09173115,8770.679095372576
1658793600,2022-07-26 00:00:00,GLMR/USDT,0.6635,0.6637,0.6503,0.6503,55455.30977042,36437.950556629011
1658790000,2022-07-25 23:00:00,GLMR/USDT,0.6793,0.6799,0.6608,0.6632,31754.79731911,21383.262461611631
1658786400,2022-07-25 22:00:00,GLMR/USDT,0.6878,0.6886,0.6751,0.6791,30190.50591007,20538.986478631351
1658782800,2022-07-25 21:00:00,GLMR/USDT,0.6901,0.6933,0.687,0.6873,23651.47976871,16315.689456101105
1658779200,2022-07-25 20:00:00,GLMR/USDT,0.677,0.6999,0.677,0.6892,89658.71897,61932.534246748041
1658775600,2022-07-25 19:00:00,GLMR/USDT,0.6834,0.6835,0.6633,0.6767,116126.76340594,77984.109173675806
1658772000,2022-07-25 18:00:00,GLMR/USDT,0.6801,0.6888,0.6795,0.6834,26088.12819338,17821.836932927786
