https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3L,Volume USDT
1662163200,2022-09-03 00:00:00,UNI3L/USDT,0.001092,0.001092,0.000981,0.001049,49306273.9649,50898.7802084273
1662076800,2022-09-02 00:00:00,UNI3L/USDT,0.00105,0.001263,0.000997,0.001093,84369806.1795,93436.029811625
1661990400,2022-09-01 00:00:00,UNI3L/USDT,0.000969,0.001064,0.00087,0.001051,151785836.4619,146494.0768119073
1661904000,2022-08-31 00:00:00,UNI3L/USDT,0.00098,0.001093,0.000944,0.000965,109283263.6434755,111327.22620133286221
1661817600,2022-08-30 00:00:00,UNI3L/USDT,0.001067,0.001159,0.000852,0.000968,199319650.30566555,196428.69449429519629
1661731200,2022-08-29 00:00:00,UNI3L/USDT,0.000814,0.001104,0.000781,0.001062,183840784.8782243,177752.79350338250366
1661644800,2022-08-28 00:00:00,UNI3L/USDT,0.000964,0.001,0.000793,0.000809,94535261.97646782,87213.05649882428567
1661558400,2022-08-27 00:00:00,UNI3L/USDT,0.001008,0.001045,0.000911,0.00097,122183845.53105889,118941.93868494864379
1661472000,2022-08-26 00:00:00,UNI3L/USDT,0.001625,0.001625,0.000973,0.001017,187251520.96959122,239405.67894593616473
1661385600,2022-08-25 00:00:00,UNI3L/USDT,0.001648,0.001787,0.001555,0.00164,69818136.02811166,116333.0784842274898
1661299200,2022-08-24 00:00:00,UNI3L/USDT,0.001701,0.001811,0.001531,0.001637,63776359.91059973,106833.28656150322018
1661212800,2022-08-23 00:00:00,UNI3L/USDT,0.001603,0.001784,0.001443,0.001692,91277108.32068208,150240.04189723894339
1661126400,2022-08-22 00:00:00,UNI3L/USDT,0.001769,0.001876,0.001367,0.001615,74594167.73831298,114205.14040574975244
1661040000,2022-08-21 00:00:00,UNI3L/USDT,0.001662,0.00188,0.001628,0.00178,36554014.87322891,64493.8276970513215
1660953600,2022-08-20 00:00:00,UNI3L/USDT,0.001596,0.001833,0.001468,0.001635,48480313.0038005,80740.08603476816792
1660867200,2022-08-19 00:00:00,UNI3L/USDT,0.002161,0.002281,0.001504,0.001595,111387140.12586843,196942.85592811144075
1660780800,2022-08-18 00:00:00,UNI3L/USDT,0.002559,0.002785,0.002069,0.002173,43121010.11982577,109371.56511102652102
1660694400,2022-08-17 00:00:00,UNI3L/USDT,0.002964,0.003313,0.002419,0.002558,89428225.57783056,252086.58232703520912
1660608000,2022-08-16 00:00:00,UNI3L/USDT,0.003117,0.00328,0.002834,0.002973,65246666.54093735,197107.16285571518361
1660521600,2022-08-15 00:00:00,UNI3L/USDT,0.003595,0.003964,0.002916,0.003141,108648044.73950158,368275.2156330685217
