https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LITH,Volume USDT
1660953600,2022-08-20 00:00:00,LITH/USDT,0.001537,0.001949,0.00147,0.001492,98918822.7934,168545.7563589761
1660867200,2022-08-19 00:00:00,LITH/USDT,0.001573,0.001583,0.00147,0.00153,49524209.4415,75417.554239025
1660780800,2022-08-18 00:00:00,LITH/USDT,0.001691,0.001738,0.001571,0.001582,55405680.15176855,91517.30638613426305
1660694400,2022-08-17 00:00:00,LITH/USDT,0.001662,0.001778,0.001633,0.001691,61473920.4669,103808.8566853798
1660608000,2022-08-16 00:00:00,LITH/USDT,0.001777,0.00179,0.00165,0.001662,49732061.8836,85466.3520973691
1660521600,2022-08-15 00:00:00,LITH/USDT,0.00168,0.0024,0.00164,0.001777,294558001.51452034,569617.32559012485238
1660435200,2022-08-14 00:00:00,LITH/USDT,0.001665,0.00172,0.001638,0.001684,29469332.6254,49346.9692927891
1660348800,2022-08-13 00:00:00,LITH/USDT,0.001695,0.001728,0.001633,0.001666,28792621.4333,47847.0912454706
1660262400,2022-08-12 00:00:00,LITH/USDT,0.001692,0.001726,0.00166,0.001717,13157476.3973,22348.4886247948
1660176000,2022-08-11 00:00:00,LITH/USDT,0.001689,0.00174,0.001668,0.001714,35050458.5036,60003.0256630353
1660089600,2022-08-10 00:00:00,LITH/USDT,0.001685,0.001731,0.001648,0.001688,45340777.3387,76436.3742579498
1660003200,2022-08-09 00:00:00,LITH/USDT,0.00173,0.00179,0.001681,0.001704,37413441.3352,64264.1680344097
1659916800,2022-08-08 00:00:00,LITH/USDT,0.00174,0.001894,0.001647,0.001729,43465016.1828,76087.2734962668
1659830400,2022-08-07 00:00:00,LITH/USDT,0.001725,0.001778,0.001718,0.001732,29352233.04,50853.5468304495
1659744000,2022-08-06 00:00:00,LITH/USDT,0.001759,0.001795,0.00172,0.001725,51517732.5509,90138.3071438279
1659657600,2022-08-05 00:00:00,LITH/USDT,0.001809,0.00198,0.001731,0.001759,70250160.7686,127092.5735144392
1659571200,2022-08-04 00:00:00,LITH/USDT,0.001642,0.001825,0.00163,0.001809,46046697.9023,78818.5688971913
1659484800,2022-08-03 00:00:00,LITH/USDT,0.001684,0.00169,0.00163,0.001652,14139750.3534,23350.8041100713
1659398400,2022-08-02 00:00:00,LITH/USDT,0.001675,0.001698,0.001638,0.001671,33611539.6869,55951.8001415943
1659312000,2022-08-01 00:00:00,LITH/USDT,0.001738,0.001749,0.00163,0.001673,23357313.1812,39374.399854466
1659225600,2022-07-31 00:00:00,LITH/USDT,0.001706,0.00178,0.001695,0.001737,28586524.1424,49301.305116434
1659139200,2022-07-30 00:00:00,LITH/USDT,0.001759,0.001839,0.0017,0.001706,28705396.1097,50845.9134754078
1659052800,2022-07-29 00:00:00,LITH/USDT,0.001774,0.001815,0.00169,0.001758,36159733.1308,63646.4506553695
1658966400,2022-07-28 00:00:00,LITH/USDT,0.001726,0.00181,0.001691,0.001773,54492073.22,94784.4037069731
1658880000,2022-07-27 00:00:00,LITH/USDT,0.001713,0.001778,0.001633,0.001726,41502008.379,70035.7500692674
1658793600,2022-07-26 00:00:00,LITH/USDT,0.001747,0.001751,0.001694,0.00171,29664686.371,50867.3135949441
1658707200,2022-07-25 00:00:00,LITH/USDT,0.001775,0.001806,0.001732,0.001747,26500886.7551,47062.98813914
1658620800,2022-07-24 00:00:00,LITH/USDT,0.00178,0.001815,0.001771,0.001776,12541858.7507,22402.269180427
1658534400,2022-07-23 00:00:00,LITH/USDT,0.001808,0.001856,0.001765,0.001778,13772827.1557,24651.4984385083
1658448000,2022-07-22 00:00:00,LITH/USDT,0.001704,0.001935,0.0017,0.001819,48569490.8381,88852.5829805123
1658361600,2022-07-21 00:00:00,LITH/USDT,0.001744,0.001744,0.00168,0.00171,36813346.0008,62978.1213699863
1658275200,2022-07-20 00:00:00,LITH/USDT,0.001905,0.001957,0.001666,0.001745,32740772.25309374,59366.82316213145381
1658188800,2022-07-19 00:00:00,LITH/USDT,0.001761,0.002103,0.001726,0.001906,34681512.96549534,64259.82306952736529
1658102400,2022-07-18 00:00:00,LITH/USDT,0.001723,0.001792,0.001722,0.001763,7239895.34065353,12770.81621248996191
1658016000,2022-07-17 00:00:00,LITH/USDT,0.001739,0.001789,0.001721,0.001721,7825227.25777342,13804.61083193809328
1657929600,2022-07-16 00:00:00,LITH/USDT,0.001796,0.001799,0.001725,0.001733,8743847.5829717,15404.92516091097166
1657843200,2022-07-15 00:00:00,LITH/USDT,0.001745,0.001819,0.00173,0.001795,11707046.5277354,20762.32591344782559
1657756800,2022-07-14 00:00:00,LITH/USDT,0.001793,0.001809,0.0017,0.001745,15751890.14268988,27476.60836009643151
1657670400,2022-07-13 00:00:00,LITH/USDT,0.001701,0.001801,0.001683,0.001791,14234858.60013012,24719.98885575044378
1657584000,2022-07-12 00:00:00,LITH/USDT,0.001705,0.001771,0.0017,0.001701,7625993.17956164,13160.39219554939084
1657497600,2022-07-11 00:00:00,LITH/USDT,0.001757,0.001779,0.001705,0.001725,9294807.77826709,16173.82922573154175
1657411200,2022-07-10 00:00:00,LITH/USDT,0.001734,0.001824,0.001731,0.001757,13380988.08312052,23692.91584323009968
1657324800,2022-07-09 00:00:00,LITH/USDT,0.001728,0.00178,0.001715,0.001736,6303246.8396619,10975.74333331747298
1657238400,2022-07-08 00:00:00,LITH/USDT,0.001831,0.001841,0.00171,0.00173,24180095.04073487,43024.64266487224065
1657152000,2022-07-07 00:00:00,LITH/USDT,0.001811,0.001864,0.0017,0.001833,69413029.05563537,122618.3908046687043
1657065600,2022-07-06 00:00:00,LITH/USDT,0.001778,0.001907,0.001712,0.00181,66834729.52391038,119345.06428838470414
1656979200,2022-07-05 00:00:00,LITH/USDT,0.001738,0.00194,0.001713,0.001778,64872112.68030898,117251.26975591469925
1656892800,2022-07-04 00:00:00,LITH/USDT,0.001821,0.001832,0.001728,0.001739,29409105.79012532,52185.96807432293481
1656806400,2022-07-03 00:00:00,LITH/USDT,0.001816,0.0019,0.00179,0.001797,8911775.40170202,16295.21170298804998
1656720000,2022-07-02 00:00:00,LITH/USDT,0.001841,0.001871,0.001781,0.001838,16356191.84042797,29637.82828319516548
1656633600,2022-07-01 00:00:00,LITH/USDT,0.001909,0.001983,0.001821,0.001841,16509187.01257908,31578.82690283629344
1656547200,2022-06-30 00:00:00,LITH/USDT,0.001964,0.002012,0.00188,0.001909,59728491.27742225,114711.89709422999212
1656460800,2022-06-29 00:00:00,LITH/USDT,0.001916,0.00201,0.00188,0.001963,33724679.15055013,64801.77572742240009
1656374400,2022-06-28 00:00:00,LITH/USDT,0.001998,0.002149,0.001901,0.001919,50782881.18985926,101405.70385385836792
1656288000,2022-06-27 00:00:00,LITH/USDT,0.002006,0.002047,0.00194,0.001999,37671758.85662626,74964.14617288879342
1656201600,2022-06-26 00:00:00,LITH/USDT,0.001989,0.002089,0.00192,0.002007,36395082.38026927,72777.01489289355946
1656115200,2022-06-25 00:00:00,LITH/USDT,0.002034,0.00209,0.001895,0.001989,44490105.15577151,88360.35141367510254
1656028800,2022-06-24 00:00:00,LITH/USDT,0.001964,0.00217,0.001902,0.002035,44124811.3723432,88876.53616632628553
1655942400,2022-06-23 00:00:00,LITH/USDT,0.001911,0.001982,0.001901,0.001961,13428534.6028082,26180.88068439634238
1655856000,2022-06-22 00:00:00,LITH/USDT,0.00194,0.00204,0.001859,0.001891,37567902.94868904,73448.11373069178274
1655769600,2022-06-21 00:00:00,LITH/USDT,0.001943,0.002011,0.001907,0.00195,11877924.36762715,23360.61029103390794
1655683200,2022-06-20 00:00:00,LITH/USDT,0.001987,0.001992,0.001864,0.001943,21741419.05855585,41951.14388718904564
1655596800,2022-06-19 00:00:00,LITH/USDT,0.001805,0.002,0.00179,0.001983,20473061.24704654,38337.22199992490073
1655510400,2022-06-18 00:00:00,LITH/USDT,0.001938,0.001958,0.001756,0.001792,28535847.13702641,52467.6594040871449
1655424000,2022-06-17 00:00:00,LITH/USDT,0.001868,0.002028,0.00184,0.001938,9260776.92673655,17949.75580205615091
1655337600,2022-06-16 00:00:00,LITH/USDT,0.002047,0.002068,0.00182,0.001897,53589147.47704905,105522.41704043696856
1655251200,2022-06-15 00:00:00,LITH/USDT,0.001916,0.002083,0.00182,0.002047,31526218.90329613,60787.73632776001747
1655164800,2022-06-14 00:00:00,LITH/USDT,0.001935,0.002213,0.001862,0.001906,80091617.5103429,157514.15197266679926
1655078400,2022-06-13 00:00:00,LITH/USDT,0.002117,0.002141,0.001801,0.001935,104933719.94486284,204809.87862795911141
1654992000,2022-06-12 00:00:00,LITH/USDT,0.002302,0.002844,0.002112,0.002122,255583653.48198537,597823.83822630104038
1654905600,2022-06-11 00:00:00,LITH/USDT,0.001935,0.00245,0.0019,0.002299,246227282.91421183,533111.39530728611063
1654819200,2022-06-10 00:00:00,LITH/USDT,0.002136,0.002151,0.0019,0.001933,62526026.41596131,126378.43598005123191
1654732800,2022-06-09 00:00:00,LITH/USDT,0.002228,0.002299,0.002116,0.002136,55528164.18976575,122577.59966805348687
1654646400,2022-06-08 00:00:00,LITH/USDT,0.002125,0.002642,0.002123,0.002228,132925615.51645282,313426.08186295727671
1654560000,2022-06-07 00:00:00,LITH/USDT,0.002179,0.002283,0.0021,0.002125,72642043.93335949,156606.96865115418932
1654473600,2022-06-06 00:00:00,LITH/USDT,0.002266,0.002458,0.00211,0.002194,71311287.16821561,161639.28957677458136
1654387200,2022-06-05 00:00:00,LITH/USDT,0.002573,0.00263,0.002236,0.002281,81557757.32816008,196209.09183847054499
1654300800,2022-06-04 00:00:00,LITH/USDT,0.003124,0.0034,0.00255,0.002573,196626906.29006817,571270.24539547899723
1654214400,2022-06-03 00:00:00,LITH/USDT,0.001596,0.005723,0.00155,0.003132,626801249.28978974,2197908.19477170899656
1654128000,2022-06-02 00:00:00,LITH/USDT,0.001619,0.001631,0.001551,0.001607,5857906.61676168,9308.04231810160506
1654041600,2022-06-01 00:00:00,LITH/USDT,0.001637,0.001694,0.00158,0.00162,14549313.3587562,23892.08189585161835
1653955200,2022-05-31 00:00:00,LITH/USDT,0.001688,0.001731,0.0016,0.001632,14139797.03729791,23747.20613603371676
1653868800,2022-05-30 00:00:00,LITH/USDT,0.001647,0.001833,0.00157,0.001688,37149803.58003144,63239.79932862686251
1653782400,2022-05-29 00:00:00,LITH/USDT,0.001534,0.001725,0.001492,0.001647,25486715.53062479,40822.71073375265416
1653696000,2022-05-28 00:00:00,LITH/USDT,0.00149,0.001562,0.001401,0.00154,17637228.37684431,26100.21956000737325
1653609600,2022-05-27 00:00:00,LITH/USDT,0.001754,0.001756,0.001478,0.00149,35825893.22921334,56288.92672654509405
1653523200,2022-05-26 00:00:00,LITH/USDT,0.001707,0.001976,0.001573,0.001754,95826920.62950981,171369.33140052265934
1653436800,2022-05-25 00:00:00,LITH/USDT,0.001722,0.001856,0.001624,0.001719,12786648.55164784,21665.18813564279299
1653350400,2022-05-24 00:00:00,LITH/USDT,0.001769,0.001791,0.001721,0.001722,7315414.66050932,12770.03610832830721
1653264000,2022-05-23 00:00:00,LITH/USDT,0.001939,0.002064,0.00177,0.001773,23470178.4373767,44206.12960957309023
1653177600,2022-05-22 00:00:00,LITH/USDT,0.00195,0.002089,0.00191,0.001939,11730240.15019629,23292.2326983621636
1653091200,2022-05-21 00:00:00,LITH/USDT,0.001984,0.002069,0.00192,0.001956,18885104.37488461,37308.97147787329245
1653004800,2022-05-20 00:00:00,LITH/USDT,0.001911,0.002372,0.001892,0.001984,146948948.8733001,315041.09911558777047
1652918400,2022-05-19 00:00:00,LITH/USDT,0.001771,0.001927,0.001721,0.001911,7147962.57619144,13154.4340943260576
1652832000,2022-05-18 00:00:00,LITH/USDT,0.001846,0.002084,0.001731,0.001771,21600576.30181097,40787.09096751438711
1652745600,2022-05-17 00:00:00,LITH/USDT,0.001705,0.001979,0.001701,0.001846,8485559.22641133,15590.10020209043381
1652659200,2022-05-16 00:00:00,LITH/USDT,0.001764,0.001868,0.001676,0.001684,4748786.84268281,8238.51737313296911
1652572800,2022-05-15 00:00:00,LITH/USDT,0.00173,0.001859,0.0017,0.00178,15354065.91492544,27006.28700659492102
1652486400,2022-05-14 00:00:00,LITH/USDT,0.001679,0.00173,0.00163,0.00173,9093469.51285385,15065.2775273307164
1652400000,2022-05-13 00:00:00,LITH/USDT,0.001653,0.001868,0.001602,0.001679,20814272.90022958,36299.59836133703071
1652313600,2022-05-12 00:00:00,LITH/USDT,0.001914,0.001936,0.00155,0.001672,26596713.23485723,46128.33286784304815
1652227200,2022-05-11 00:00:00,LITH/USDT,0.002451,0.002476,0.00181,0.001913,33342554.20463718,70981.5899818145971
1652140800,2022-05-10 00:00:00,LITH/USDT,0.0023,0.003207,0.00224,0.002451,47621908.17355644,127803.31618747239814
1652054400,2022-05-09 00:00:00,LITH/USDT,0.002429,0.002468,0.002268,0.002308,9303214.02912119,21986.55236449617384
1651968000,2022-05-08 00:00:00,LITH/USDT,0.002623,0.002631,0.00241,0.002429,5468706.65966321,13551.96547732537546
1651881600,2022-05-07 00:00:00,LITH/USDT,0.002673,0.002807,0.00256,0.00262,14912137.83512147,39888.1513279844655
1651795200,2022-05-06 00:00:00,LITH/USDT,0.002777,0.002807,0.00261,0.002672,3360136.77035338,9104.13558246625487
1651708800,2022-05-05 00:00:00,LITH/USDT,0.003021,0.003207,0.002746,0.002779,12148783.98801196,35716.69408890877661
1651622400,2022-05-04 00:00:00,LITH/USDT,0.002932,0.003052,0.002851,0.003019,10963896.71468734,32195.27207218720449
1651536000,2022-05-03 00:00:00,LITH/USDT,0.002932,0.003067,0.002901,0.002954,4129304.30170878,12361.28004231639557
1651449600,2022-05-02 00:00:00,LITH/USDT,0.003143,0.003233,0.0029,0.002928,7204070.862614,21529.59076185364159
1651363200,2022-05-01 00:00:00,LITH/USDT,0.002876,0.003256,0.00285,0.003168,8905513.33443516,27322.97152132780152
1651276800,2022-04-30 00:00:00,LITH/USDT,0.003219,0.003233,0.00285,0.00285,7749629.61696627,23832.46310713971363
1651190400,2022-04-29 00:00:00,LITH/USDT,0.0033,0.003396,0.003151,0.003246,10041866.21500738,32893.37685415451306
1651104000,2022-04-28 00:00:00,LITH/USDT,0.003451,0.003469,0.003122,0.003324,18910050.73792125,62184.04931691450982
1651017600,2022-04-27 00:00:00,LITH/USDT,0.003618,0.0037,0.0034,0.003426,10606387.03649576,37454.90216981492309
1650931200,2022-04-26 00:00:00,LITH/USDT,0.003749,0.003901,0.0036,0.003619,7660343.19382866,28879.85556539628894
1650844800,2022-04-25 00:00:00,LITH/USDT,0.00384,0.00388,0.0036,0.003725,6971096.05394007,25626.86253987356087
1650758400,2022-04-24 00:00:00,LITH/USDT,0.003805,0.003943,0.003768,0.003839,5005238.38175352,19183.24280534341413
1650672000,2022-04-23 00:00:00,LITH/USDT,0.003864,0.003951,0.003701,0.003807,5444475.29160253,20853.81894211985184
1650585600,2022-04-22 00:00:00,LITH/USDT,0.0041,0.004142,0.003836,0.003897,10808646.53108687,43102.28014740227834
1650499200,2022-04-21 00:00:00,LITH/USDT,0.004294,0.00431,0.0041,0.0041,7953201.58598386,33659.80708849519219
1650412800,2022-04-20 00:00:00,LITH/USDT,0.004287,0.004422,0.004102,0.004313,17668321.96741252,75598.25869474076402
1650326400,2022-04-19 00:00:00,LITH/USDT,0.004281,0.004367,0.00409,0.004258,16769435.12585826,70541.98060059265741
1650240000,2022-04-18 00:00:00,LITH/USDT,0.004207,0.004313,0.004001,0.004276,12897566.21499684,53381.51189448455159
1650153600,2022-04-17 00:00:00,LITH/USDT,0.00426,0.0048,0.00408,0.004207,54049492.93900342,243474.69879644680553
1650067200,2022-04-16 00:00:00,LITH/USDT,0.003995,0.004834,0.003932,0.004254,54346490.99777567,237943.36337099550517
1649980800,2022-04-15 00:00:00,LITH/USDT,0.003843,0.00403,0.0038,0.003995,11170825.23508023,43829.56385243530147
1649894400,2022-04-14 00:00:00,LITH/USDT,0.004124,0.00418,0.003826,0.003861,13508396.99577283,54500.17865113236997
1649808000,2022-04-13 00:00:00,LITH/USDT,0.004209,0.004551,0.004068,0.004141,22021753.32865648,92408.8268513459944
1649721600,2022-04-12 00:00:00,LITH/USDT,0.004113,0.004418,0.00408,0.004185,15410619.27239578,64924.2565849274332
1649635200,2022-04-11 00:00:00,LITH/USDT,0.00453,0.004538,0.004021,0.004108,18789651.8754607,79912.45410240038185
1649548800,2022-04-10 00:00:00,LITH/USDT,0.004562,0.004658,0.00441,0.004537,12429726.70833572,56087.52017712043622
1649462400,2022-04-09 00:00:00,LITH/USDT,0.004808,0.005244,0.004532,0.004532,14229020.55557758,67420.48311211080379
1649376000,2022-04-08 00:00:00,LITH/USDT,0.004783,0.004886,0.00469,0.004811,11466291.48451973,54890.16480998403758
1649289600,2022-04-07 00:00:00,LITH/USDT,0.004883,0.004938,0.00463,0.0048,10840022.87455357,51573.95104735467273
1649203200,2022-04-06 00:00:00,LITH/USDT,0.005241,0.005246,0.00487,0.004909,16508314.07312556,82905.14245624045367
1649116800,2022-04-05 00:00:00,LITH/USDT,0.005382,0.005437,0.0052,0.005246,14937851.58644392,79081.35618257688768
1649030400,2022-04-04 00:00:00,LITH/USDT,0.005346,0.005463,0.0052,0.005405,21665047.13339267,114779.25141928105154
1648944000,2022-04-03 00:00:00,LITH/USDT,0.005608,0.0057,0.005206,0.005373,31873114.26590153,172797.92321690654077
1648857600,2022-04-02 00:00:00,LITH/USDT,0.005065,0.007,0.004987,0.005608,127521930.53211591,733177.22926007869691
1648771200,2022-04-01 00:00:00,LITH/USDT,0.005064,0.005216,0.004833,0.005049,39110361.3397423,196648.90309252443246
1648684800,2022-03-31 00:00:00,LITH/USDT,0.005072,0.005161,0.004862,0.005064,32571269.74172205,164504.68107656668615
1648598400,2022-03-30 00:00:00,LITH/USDT,0.005,0.0059,0.004889,0.005072,52413467.56427464,274865.75245840882114
1648512000,2022-03-29 00:00:00,LITH/USDT,0.005202,0.005262,0.004817,0.00497,27523305.54230417,140275.22723346738267
1648425600,2022-03-28 00:00:00,LITH/USDT,0.005147,0.005721,0.00501,0.005202,25550215.10365885,131879.28675796200051
1648339200,2022-03-27 00:00:00,LITH/USDT,0.005006,0.0052,0.004797,0.005147,14121490.40064022,70552.13976698235878
1648252800,2022-03-26 00:00:00,LITH/USDT,0.005013,0.005079,0.00483,0.005006,7859655.5357933,38839.85841742365309
1648166400,2022-03-25 00:00:00,LITH/USDT,0.005061,0.005339,0.004953,0.004992,13757115.92469618,70331.02041041844224
1648080000,2022-03-24 00:00:00,LITH/USDT,0.004875,0.005514,0.004789,0.00509,18901783.22468654,94154.92352283936024
1647993600,2022-03-23 00:00:00,LITH/USDT,0.005003,0.005053,0.004832,0.004898,8106014.11276316,40001.24689869683209
1647907200,2022-03-22 00:00:00,LITH/USDT,0.00503,0.005143,0.004909,0.004998,7352607.13485616,36781.66146535472978
1647820800,2022-03-21 00:00:00,LITH/USDT,0.005089,0.005103,0.00486,0.005031,10224780.99825009,51304.39611830690311
1647734400,2022-03-20 00:00:00,LITH/USDT,0.005318,0.005344,0.004679,0.005091,18742009.89813476,94423.52705156016768
1647648000,2022-03-19 00:00:00,LITH/USDT,0.00512,0.006,0.004943,0.005324,40012722.97317048,215935.1193719653601
1647561600,2022-03-18 00:00:00,LITH/USDT,0.005129,0.005372,0.004979,0.005112,11597873.57492139,59812.45394642935027
1647475200,2022-03-17 00:00:00,LITH/USDT,0.005218,0.005537,0.005047,0.00511,21147304.89653554,110131.39435700846747
1647388800,2022-03-16 00:00:00,LITH/USDT,0.005649,0.00568,0.005078,0.005218,30361627.51766303,161276.62157583273238
1647302400,2022-03-15 00:00:00,LITH/USDT,0.006544,0.006712,0.005556,0.005638,58322893.47069713,351409.54983095085035
1647216000,2022-03-14 00:00:00,LITH/USDT,0.009,0.01116,0.006352,0.006548,153926371.81652371,1274240.63173522112216
1647129600,2022-03-13 00:00:00,LITH/USDT,0.00545,0.01092,0.005251,0.009023,236805405.09684263,1909575.58764344763265
1647043200,2022-03-12 00:00:00,LITH/USDT,0.00477,0.0086,0.00473,0.005445,163710492.22687473,1097131.17061972694788
1646956800,2022-03-11 00:00:00,LITH/USDT,0.00468,0.004769,0.004,0.004769,15315284.84949079,66267.06039880255531
1646870400,2022-03-10 00:00:00,LITH/USDT,0.004957,0.004992,0.00451,0.004669,2804670.73905821,13142.89463376945126
1646784000,2022-03-09 00:00:00,LITH/USDT,0.004799,0.005025,0.00474,0.004989,3300992.92541296,16193.72252125017202
1646697600,2022-03-08 00:00:00,LITH/USDT,0.004888,0.00489,0.00467,0.004799,3325090.49256992,15926.82398737706386
1646611200,2022-03-07 00:00:00,LITH/USDT,0.005165,0.00521,0.004802,0.004887,6080212.97795677,30245.73600196290001
1646524800,2022-03-06 00:00:00,LITH/USDT,0.00545,0.005497,0.00512,0.0052,2342064.42980966,12371.53484260275808
1646438400,2022-03-05 00:00:00,LITH/USDT,0.00556,0.005569,0.005398,0.00545,4325636.99394208,23448.22848815310248
1646352000,2022-03-04 00:00:00,LITH/USDT,0.00581,0.0059,0.00544,0.00556,2311002.54200054,13060.44847818656754
1646265600,2022-03-03 00:00:00,LITH/USDT,0.00597,0.00602,0.00577,0.00584,1199670.97423341,7055.7000966612319
1646179200,2022-03-02 00:00:00,LITH/USDT,0.00617,0.00617,0.0058,0.00593,2365309.97659999,14060.9341604253867
1646092800,2022-03-01 00:00:00,LITH/USDT,0.00615,0.00636,0.00602,0.0062,3834986.10489908,23665.2358026022617
1646006400,2022-02-28 00:00:00,LITH/USDT,0.00596,0.0063,0.00571,0.00616,3555235.58704741,21228.9240111093392
1645920000,2022-02-27 00:00:00,LITH/USDT,0.00617,0.00618,0.00587,0.00596,1362314.82580482,8201.3655772576914
1645833600,2022-02-26 00:00:00,LITH/USDT,0.00608,0.0063,0.006,0.00617,2866983.48060294,17760.2452058801802
1645747200,2022-02-25 00:00:00,LITH/USDT,0.00602,0.00647,0.00586,0.00606,3449503.19061752,21042.4654637019795
1645660800,2022-02-24 00:00:00,LITH/USDT,0.00641,0.00699,0.00571,0.00605,9010971.70839562,54696.3963848155713
1645574400,2022-02-23 00:00:00,LITH/USDT,0.00631,0.00664,0.00631,0.00641,2550961.9265645,16443.6730582132765
1645488000,2022-02-22 00:00:00,LITH/USDT,0.00604,0.00777,0.006,0.00631,33609193.61380486,226145.0532268879984
1645401600,2022-02-21 00:00:00,LITH/USDT,0.00636,0.00654,0.006,0.00601,5193598.20561196,32463.3183014140449
1645315200,2022-02-20 00:00:00,LITH/USDT,0.0061,0.00638,0.00606,0.00636,3927449.97630152,24453.4299944829454
1645228800,2022-02-19 00:00:00,LITH/USDT,0.0062,0.0063,0.00607,0.0061,1168988.57830881,7214.7255022625756
1645142400,2022-02-18 00:00:00,LITH/USDT,0.00635,0.00643,0.00616,0.0062,2218841.07715112,13981.4519930403742
1645056000,2022-02-17 00:00:00,LITH/USDT,0.0069,0.00696,0.00633,0.00633,5617279.31896992,37179.8072293211366
1644969600,2022-02-16 00:00:00,LITH/USDT,0.00698,0.00751,0.00679,0.00687,4823200.98083489,33648.419107176389
1644883200,2022-02-15 00:00:00,LITH/USDT,0.00656,0.00712,0.00656,0.00694,7888226.92638926,53931.9665897890729
1644796800,2022-02-14 00:00:00,LITH/USDT,0.00638,0.00667,0.00609,0.00653,7323693.99201604,47003.385302071115
1644710400,2022-02-13 00:00:00,LITH/USDT,0.00648,0.00655,0.00634,0.00638,4224153.87137751,27170.9182212313604
1644624000,2022-02-12 00:00:00,LITH/USDT,0.00702,0.00702,0.0064,0.00648,7796757.827937,51768.3652830621014
1644537600,2022-02-11 00:00:00,LITH/USDT,0.00724,0.00735,0.00696,0.00702,5661329.52843375,40754.1333692083834
1644451200,2022-02-10 00:00:00,LITH/USDT,0.00756,0.00765,0.00717,0.00724,4705325.12462514,34830.1442062541918
1644364800,2022-02-09 00:00:00,LITH/USDT,0.00766,0.00785,0.0073,0.00752,9191447.056494,69425.8419389568203
