https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume USDT
1663459200000,2022-09-18 00:00:00,USDT/PLN,4.726347,4.732963,4.714368,4.727314,2425.112082,513.0
1663455600000,2022-09-17 23:00:00,USDT/PLN,4.718455,4.732602,4.713247,4.713247,1753.327884,372.0
1663452000000,2022-09-17 22:00:00,USDT/PLN,4.716869,4.734414,4.713302,4.713302,2366.0776039999996,502.0
1663448400000,2022-09-17 21:00:00,USDT/PLN,4.731128,4.733828,4.713343,4.718725,2364.081225,501.0
1663444800000,2022-09-17 20:00:00,USDT/PLN,4.713151,4.734229,4.713151,4.71631,2650.56622,562.0
1663441200000,2022-09-17 19:00:00,USDT/PLN,4.723355,4.732484,4.713176,4.730285,2488.12991,526.0
1663437600000,2022-09-17 18:00:00,USDT/PLN,4.717107,4.75078,4.717107,4.732684,2977.247049322732,629.08215493
1663434000000,2022-09-17 17:00:00,USDT/PLN,4.717332,4.75078,4.713423,4.722077,2197.497479033181,465.36671872
1663430400000,2022-09-17 16:00:00,USDT/PLN,4.723911,4.734397,4.716494,4.72172,2285.31248,484.0
1663426800000,2022-09-17 15:00:00,USDT/PLN,4.726357,4.734307,4.714497,4.720112,1878.6045760000002,398.0
1663423200000,2022-09-17 14:00:00,USDT/PLN,4.717423,4.731317,4.714984,4.723937,2187.182831,463.0
1663419600000,2022-09-17 13:00:00,USDT/PLN,4.720615,4.732662,4.714366,4.71816,2132.6083200000003,452.0
1663416000000,2022-09-17 12:00:00,USDT/PLN,4.721031,4.734348,4.713613,4.714912,2197.148992,466.0
1663412400000,2022-09-17 11:00:00,USDT/PLN,4.726618,4.733702,4.715773,4.723818,1776.155568,376.0
1663408800000,2022-09-17 10:00:00,USDT/PLN,4.733377,4.734822,4.714683,4.718044,2439.228748,517.0
1663405200000,2022-09-17 09:00:00,USDT/PLN,4.716442,4.75078,4.714647,4.732269,2079.6953907587977,439.47108475
1663401600000,2022-09-17 08:00:00,USDT/PLN,4.712938,4.72757,4.712938,4.718943,1599.721677,339.0
1663398000000,2022-09-17 07:00:00,USDT/PLN,4.723604,4.7417,4.698459,4.72595,2598.8670511558216,549.91420797
1663394400000,2022-09-17 06:00:00,USDT/PLN,4.734543,4.734566,4.713826,4.722027,1742.4279629999999,369.0
1663390800000,2022-09-17 05:00:00,USDT/PLN,4.732237,4.73458,4.715063,4.732256,2186.302272,462.0
1663387200000,2022-09-17 04:00:00,USDT/PLN,4.717505,4.734396,4.714266,4.723699,1856.413707,393.0
1663383600000,2022-09-17 03:00:00,USDT/PLN,4.716048,4.734936,4.716048,4.717422,2080.383102,441.0
1663380000000,2022-09-17 02:00:00,USDT/PLN,4.726202,4.733892,4.715202,4.729476,2062.051536,436.0
1663376400000,2022-09-17 01:00:00,USDT/PLN,4.724641,4.735053,4.715453,4.719939,1585.899504,336.0
1663372800000,2022-09-17 00:00:00,USDT/PLN,4.717458,4.729989,4.697674,4.720555,2540.5814585025,538.1955
1663369200000,2022-09-16 23:00:00,USDT/PLN,4.726988,4.729576,4.713643,4.725158,2008.19215,425.0
1663365600000,2022-09-16 22:00:00,USDT/PLN,4.730384,4.734476,4.714254,4.721392,2341.8104319999998,496.0
1663362000000,2022-09-16 21:00:00,USDT/PLN,4.732368,4.750109,4.714576,4.724867,3052.2632673384314,645.99982758
1663358400000,2022-09-16 20:00:00,USDT/PLN,4.729064,4.753937,4.711416,4.728225,2836.6048284737903,599.93017009
1663354800000,2022-09-16 19:00:00,USDT/PLN,4.72798,4.753937,4.715422,4.717789,2518.5729247723953,533.84602931
1663351200000,2022-09-16 18:00:00,USDT/PLN,4.737328,4.753937,4.715729,4.733653,3633.7408415677037,767.63988437
1663347600000,2022-09-16 17:00:00,USDT/PLN,4.726111,4.763947,4.719318,4.74521,3254.015709838879,685.74746109
1663344000000,2022-09-16 16:00:00,USDT/PLN,4.725416,4.763947,4.720328,4.72819,2425.2111058727087,512.92589889
1663340400000,2022-09-16 15:00:00,USDT/PLN,4.738051,4.753512,4.714635,4.720481,1869.310476,396.0
1663336800000,2022-09-16 14:00:00,USDT/PLN,4.747428,4.752992,4.717883,4.731591,2327.942772,492.0
1663333200000,2022-09-16 13:00:00,USDT/PLN,4.740724,4.756423,4.734157,4.751697,1663.09395,350.0
1663329600000,2022-09-16 12:00:00,USDT/PLN,4.74551,4.771513,4.734444,4.748862,2308.4892192732523,486.1141931
1663326000000,2022-09-16 11:00:00,USDT/PLN,4.736843,4.752605,4.732204,4.732204,2318.7799600000003,490.0
1663322400000,2022-09-16 10:00:00,USDT/PLN,4.744623,4.754163,4.732738,4.746881,2544.328216,536.0
1663318800000,2022-09-16 09:00:00,USDT/PLN,4.734637,4.751564,4.726663,4.737071,2254.845796,476.0
1663315200000,2022-09-16 08:00:00,USDT/PLN,4.731262,4.76191,4.726671,4.753076,3115.474732620129,655.46495209
1663311600000,2022-09-16 07:00:00,USDT/PLN,4.722752,4.737327,4.714317,4.733164,1722.8716960000002,364.0
1663308000000,2022-09-16 06:00:00,USDT/PLN,4.728648,4.742919,4.721146,4.734759,1751.86083,370.0
1663304400000,2022-09-16 05:00:00,USDT/PLN,4.73428,4.755852,4.684052,4.737904,2501.6133120000004,528.0
1663300800000,2022-09-16 04:00:00,USDT/PLN,4.732703,4.738474,4.716707,4.732965,2361.749535,499.0
1663297200000,2022-09-16 03:00:00,USDT/PLN,4.73749,4.744624,4.724923,4.742405,2043.976555,431.0
1663293600000,2022-09-16 02:00:00,USDT/PLN,4.727154,4.743319,4.723888,4.725803,2533.030408,536.0
1663290000000,2022-09-16 01:00:00,USDT/PLN,4.736172,4.748429,4.729812,4.730301,993.36321,210.0
1663286400000,2022-09-16 00:00:00,USDT/PLN,4.739083,4.75618,4.726141,4.745559,2534.128506,534.0
1663282800000,2022-09-15 23:00:00,USDT/PLN,4.741103,4.7532,4.736018,4.743332,2499.735964,527.0
1663279200000,2022-09-15 22:00:00,USDT/PLN,4.745169,4.756572,4.731407,4.734346,2547.078148,538.0
1663275600000,2022-09-15 21:00:00,USDT/PLN,4.730206,4.745972,4.727201,4.733772,2021.3206440000001,427.0
1663272000000,2022-09-15 20:00:00,USDT/PLN,4.725851,4.745818,4.725851,4.737154,1852.2272140000002,391.0
1663268400000,2022-09-15 19:00:00,USDT/PLN,4.745312,4.752056,4.728841,4.728841,2378.607023,503.0
1663264800000,2022-09-15 18:00:00,USDT/PLN,4.749488,4.749488,4.731436,4.742632,1541.3554000000001,325.0
1663261200000,2022-09-15 17:00:00,USDT/PLN,4.74614,4.747064,4.726539,4.747064,2843.491336,599.0
1663257600000,2022-09-15 16:00:00,USDT/PLN,4.759048,4.767477,4.73767,4.756694,1731.4366160000002,364.0
1663254000000,2022-09-15 15:00:00,USDT/PLN,4.733704,4.764532,4.724916,4.747199,2535.8681276638513,534.18197292
1663250400000,2022-09-15 14:00:00,USDT/PLN,4.74128,4.761911,4.724554,4.749706,5022.010138008787,1057.33073542
1663246800000,2022-09-15 13:00:00,USDT/PLN,4.722124,4.75157,4.716803,4.728243,2466.331745900713,521.61696129
1663243200000,2022-09-15 12:00:00,USDT/PLN,4.743778,4.775124,4.720843,4.744536,6054.60747319647,1276.12214834
1663239600000,2022-09-15 11:00:00,USDT/PLN,4.766984,4.778134,4.735074,4.738108,2910.103210032783,614.19098299
1663236000000,2022-09-15 10:00:00,USDT/PLN,4.755732,4.764219,4.754176,4.764219,2183.8695333478995,458.38982913
1663232400000,2022-09-15 09:00:00,USDT/PLN,4.75351,4.759421,4.752326,4.753702,2519.46206,530.0
1663228800000,2022-09-15 08:00:00,USDT/PLN,4.761514,4.761514,4.753227,4.753227,2136.1305778418664,449.40638809
1663225200000,2022-09-15 07:00:00,USDT/PLN,4.759082,4.769687,4.7541,4.764725,2377.597775,499.0
1663221600000,2022-09-15 06:00:00,USDT/PLN,4.765072,4.765209,4.755334,4.761394,1914.080388,402.0
1663218000000,2022-09-15 05:00:00,USDT/PLN,4.755919,4.79746,4.753533,4.764238,2434.5256179999997,511.0
1663214400000,2022-09-15 04:00:00,USDT/PLN,4.753644,4.757051,4.753505,4.755953,2473.0955599999998,520.0
1663210800000,2022-09-15 03:00:00,USDT/PLN,4.757886,4.757886,4.753658,4.754422,2248.841606,473.0
1663207200000,2022-09-15 02:00:00,USDT/PLN,4.75777,4.75777,4.753672,4.754658,1935.145806,407.0
1663203600000,2022-09-15 01:00:00,USDT/PLN,4.754574,4.757484,4.753747,4.755989,2102.147138,442.0
1663200000000,2022-09-15 00:00:00,USDT/PLN,4.769382,4.795524,4.753974,4.753974,2148.796248,452.0
1663196400000,2022-09-14 23:00:00,USDT/PLN,4.754025,4.755292,4.75292,4.754819,1725.999297,363.0
1663192800000,2022-09-14 22:00:00,USDT/PLN,4.753774,4.7576,4.75,4.756138,1841.6697121718878,387.2195702
1663189200000,2022-09-14 21:00:00,USDT/PLN,4.755931,4.758581,4.75372,4.755185,2244.44732,472.0
1663185600000,2022-09-14 20:00:00,USDT/PLN,4.757504,4.759082,4.754161,4.758464,2079.448768,437.0
1663182000000,2022-09-14 19:00:00,USDT/PLN,4.763493,4.763493,4.753348,4.75466,2025.4851600000002,426.0
1663178400000,2022-09-14 18:00:00,USDT/PLN,4.76256,4.772679,4.754364,4.76162,6329.436586627876,1329.26117301
1663174800000,2022-09-14 17:00:00,USDT/PLN,4.754117,4.76045,4.753313,4.76045,2858.212184243298,600.40798333
1663171200000,2022-09-14 16:00:00,USDT/PLN,4.753901,4.756272,4.753293,4.755776,2349.353344,494.0
1663167600000,2022-09-14 15:00:00,USDT/PLN,4.747784,4.765156,4.747784,4.753449,1830.077865,385.0
1663164000000,2022-09-14 14:00:00,USDT/PLN,4.755158,4.763832,4.74,4.750544,1798.8059963001401,378.65263353
1663160400000,2022-09-14 13:00:00,USDT/PLN,4.745944,4.754637,4.744202,4.754637,2220.415479,467.0
1663156800000,2022-09-14 12:00:00,USDT/PLN,4.749205,4.755377,4.74,4.746678,3014.4253306799997,635.06
1663153200000,2022-09-14 11:00:00,USDT/PLN,4.742368,4.761348,4.738354,4.749046,1847.378894,389.0
1663149600000,2022-09-14 10:00:00,USDT/PLN,4.742747,4.760219,4.73,4.738679,6113.534767803819,1290.1348177
1663146000000,2022-09-14 09:00:00,USDT/PLN,4.746778,4.746778,4.732596,4.739905,2336.773165,493.0
1663142400000,2022-09-14 08:00:00,USDT/PLN,4.748755,4.755246,4.731672,4.741663,2370.8315,500.0
1663138800000,2022-09-14 07:00:00,USDT/PLN,4.74321,4.752746,4.733868,4.743105,2134.39725,450.0
1663135200000,2022-09-14 06:00:00,USDT/PLN,4.75119,4.77268,4.685013,4.747954,2967.5892148163116,625.0248454
1663131600000,2022-09-14 05:00:00,USDT/PLN,4.750827,4.757036,4.689396,4.707641,1883.0564,400.0
1663128000000,2022-09-14 04:00:00,USDT/PLN,4.745978,4.765208,4.745978,4.753548,788.3552414664595,165.84564655
1663117200000,2022-09-14 01:00:00,USDT/PLN,4.715724,4.715724,4.715723,4.715723,542.4363619244205,115.02718924
1663110000000,2022-09-13 23:00:00,USDT/PLN,4.764925,4.765568,4.764198,4.764198,2283.5282197998,479.3101
1663106400000,2022-09-13 22:00:00,USDT/PLN,4.686732,4.765611,4.686732,4.765544,2034.8872880000001,427.0
1663095600000,2022-09-13 19:00:00,USDT/PLN,4.730262,4.813472,4.726142,4.813472,3105.6801426939305,645.20581873
1663092000000,2022-09-13 18:00:00,USDT/PLN,4.726812,4.765508,4.726241,4.736993,2676.519216822204,565.02494659
1663088400000,2022-09-13 17:00:00,USDT/PLN,4.732977,4.761292,4.721826,4.743178,2725.637419758935,574.64371351
1663084800000,2022-09-13 16:00:00,USDT/PLN,4.729407,4.761292,4.714326,4.755529,3483.0276334317987,732.41644272
1663081200000,2022-09-13 15:00:00,USDT/PLN,4.72,4.742665,4.70346,4.730223,2422.0174011923586,512.03027874
1663077600000,2022-09-13 14:00:00,USDT/PLN,4.709328,4.741775,4.696157,4.741775,2775.2291776712573,585.2722193
1663074000000,2022-09-13 13:00:00,USDT/PLN,4.700145,4.714022,4.694783,4.694783,2384.949764,508.0
1663070400000,2022-09-13 12:00:00,USDT/PLN,4.647201,4.75234,4.620001,4.695675,72578.71010529558,15456.50201628
1663066800000,2022-09-13 11:00:00,USDT/PLN,4.645034,4.646253,4.630182,4.64167,2116.60152,456.0
1663063200000,2022-09-13 10:00:00,USDT/PLN,4.648337,4.657609,4.638013,4.644513,1514.111238,326.0
1663059600000,2022-09-13 09:00:00,USDT/PLN,4.642868,4.672908,4.636508,4.653612,2087.830788290649,448.64737075
1663056000000,2022-09-13 08:00:00,USDT/PLN,4.649882,4.661679,4.640023,4.641821,2255.925006,486.0
1663052400000,2022-09-13 07:00:00,USDT/PLN,4.646863,4.664396,4.641117,4.664396,2686.6920959999998,576.0
1663048800000,2022-09-13 06:00:00,USDT/PLN,4.659725,4.67263,4.636058,4.636058,1859.059258,401.0
1663045200000,2022-09-13 05:00:00,USDT/PLN,4.645209,4.70705,4.637867,4.674708,2924.026376157489,625.49925603
1663041600000,2022-09-13 04:00:00,USDT/PLN,4.658066,4.663245,4.638363,4.642925,1857.17,400.0
1663038000000,2022-09-13 03:00:00,USDT/PLN,4.646742,4.663669,4.643435,4.643435,1992.033615,429.0
1663034400000,2022-09-13 02:00:00,USDT/PLN,4.637387,4.674311,4.637387,4.647094,1412.716576,304.0
1663030800000,2022-09-13 01:00:00,USDT/PLN,4.646843,4.665159,4.624647,4.652015,3434.4431140499996,738.27
1663027200000,2022-09-13 00:00:00,USDT/PLN,4.638667,4.68591,4.63818,4.647947,3062.6972888312844,658.93550181
1663023600000,2022-09-12 23:00:00,USDT/PLN,4.644986,4.64771,4.635146,4.641023,2598.97288,560.0
1663020000000,2022-09-12 22:00:00,USDT/PLN,4.646701,4.647994,4.641851,4.646771,1654.2504760000002,356.0
1663016400000,2022-09-12 21:00:00,USDT/PLN,4.641303,4.646687,4.637123,4.644748,2155.163072,464.0
1663012800000,2022-09-12 20:00:00,USDT/PLN,4.617451,4.644673,4.616447,4.64266,1991.7011400000001,429.0
1663009200000,2022-09-12 19:00:00,USDT/PLN,4.669578,4.669578,4.616229,4.616229,2031.1407599999998,440.0
1663005600000,2022-09-12 18:00:00,USDT/PLN,4.638338,4.665605,4.638338,4.665605,2384.124155,511.0
1663002000000,2022-09-12 17:00:00,USDT/PLN,4.651785,4.673892,4.624026,4.641629,1719.3977271625804,370.42980539
1662998400000,2022-09-12 16:00:00,USDT/PLN,4.644264,4.671017,4.635824,4.635824,2539.184840778845,547.7310702
1662994800000,2022-09-12 15:00:00,USDT/PLN,4.661553,4.674831,4.635107,4.641332,2037.829916961265,439.06144119
1662991200000,2022-09-12 14:00:00,USDT/PLN,4.654298,4.671696,4.651647,4.665002,2071.2608880000003,444.0
1662987600000,2022-09-12 13:00:00,USDT/PLN,4.654765,4.700143,4.642664,4.700143,5470.659437860216,1163.93467983
1662984000000,2022-09-12 12:00:00,USDT/PLN,4.6453,4.652599,4.634214,4.652599,1879.649996,404.0
1662980400000,2022-09-12 11:00:00,USDT/PLN,4.652135,4.684765,4.635735,4.647777,4396.793734641887,945.9992884
1662976800000,2022-09-12 10:00:00,USDT/PLN,4.632717,4.664741,4.632717,4.65571,1946.08678,418.0
1662973200000,2022-09-12 09:00:00,USDT/PLN,4.637268,4.641332,4.623436,4.641332,1921.5114480000002,414.0
1662969600000,2022-09-12 08:00:00,USDT/PLN,4.625615,4.647027,4.625615,4.640914,1364.4287160000001,294.0
1662966000000,2022-09-12 07:00:00,USDT/PLN,4.656354,4.659284,4.609633,4.628537,2080.998145647445,449.60170906
1662962400000,2022-09-12 06:00:00,USDT/PLN,4.708775,4.708775,4.65831,4.65831,2142.8226,460.0
1662958800000,2022-09-12 05:00:00,USDT/PLN,4.671883,4.70987,4.669441,4.70987,1785.04073,379.0
1662955200000,2022-09-12 04:00:00,USDT/PLN,4.663911,4.679906,4.663911,4.667207,2146.9152200000003,460.0
1662951600000,2022-09-12 03:00:00,USDT/PLN,4.664247,4.681736,4.661447,4.672201,2513.644138,538.0
1662948000000,2022-09-12 02:00:00,USDT/PLN,4.667809,4.678783,4.660043,4.66845,2474.2785,530.0
1662944400000,2022-09-12 01:00:00,USDT/PLN,4.671974,4.68027,4.65,4.662437,2520.706008727618,540.64130169
1662940800000,2022-09-12 00:00:00,USDT/PLN,4.667353,4.677728,4.663152,4.67171,1560.35114,334.0
1662937200000,2022-09-11 23:00:00,USDT/PLN,4.678136,4.685108,4.66356,4.678061,1861.868278,398.0
1662933600000,2022-09-11 22:00:00,USDT/PLN,4.669104,4.679291,4.662728,4.663533,2093.926317,449.0
1662930000000,2022-09-11 21:00:00,USDT/PLN,4.669594,4.677994,4.66286,4.66286,2461.99008,528.0
1662926400000,2022-09-11 20:00:00,USDT/PLN,4.674426,4.685742,4.66762,4.684314,1836.2510879999998,392.0
1662922800000,2022-09-11 19:00:00,USDT/PLN,4.692967,4.692967,4.676927,4.687128,1865.4769440000002,398.0
1662919200000,2022-09-11 18:00:00,USDT/PLN,4.691176,4.695252,4.674476,4.687975,1631.4153,348.0
1662915600000,2022-09-11 17:00:00,USDT/PLN,4.683946,4.695361,4.674929,4.674929,2557.186163,547.0
1662912000000,2022-09-11 16:00:00,USDT/PLN,4.677257,4.711417,4.67482,4.677334,2597.6876768442703,555.37784491
1662908400000,2022-09-11 15:00:00,USDT/PLN,4.691064,4.692606,4.671964,4.692606,1478.1708899999999,315.0
1662904800000,2022-09-11 14:00:00,USDT/PLN,4.678681,4.693737,4.675572,4.69207,2261.57774,482.0
1662901200000,2022-09-11 13:00:00,USDT/PLN,4.695127,4.695539,4.674705,4.681265,2490.43298,532.0
1662897600000,2022-09-11 12:00:00,USDT/PLN,4.680326,4.711424,4.675737,4.681713,2554.354610251368,545.60256262
1662894000000,2022-09-11 11:00:00,USDT/PLN,4.67939,4.70705,4.673257,4.673257,2031.772089688333,434.7657511
1662890400000,2022-09-11 10:00:00,USDT/PLN,4.674455,4.7,4.671992,4.683282,3920.718188370958,837.17320212
1662886800000,2022-09-11 09:00:00,USDT/PLN,4.699995,4.7,4.671883,4.681763,3186.388732769072,680.59590645
1662883200000,2022-09-11 08:00:00,USDT/PLN,4.68335,4.687188,4.672779,4.676113,2492.368229,533.0
1662879600000,2022-09-11 07:00:00,USDT/PLN,4.685065,4.687472,4.670997,4.68674,2629.26114,561.0
1662876000000,2022-09-11 06:00:00,USDT/PLN,4.671069,4.686585,4.671069,4.684153,1911.134424,408.0
1662872400000,2022-09-11 05:00:00,USDT/PLN,4.675348,4.686292,4.672991,4.686292,2179.12578,465.0
1662868800000,2022-09-11 04:00:00,USDT/PLN,4.680597,4.687153,4.671044,4.67581,1987.21925,425.0
1662865200000,2022-09-11 03:00:00,USDT/PLN,4.68906,4.68906,4.677974,4.687565,1603.14723,342.0
1662861600000,2022-09-11 02:00:00,USDT/PLN,4.678918,4.688732,4.677761,4.688236,2030.0061879999998,433.0
1662858000000,2022-09-11 01:00:00,USDT/PLN,4.679179,4.68974,4.677882,4.684921,2262.816843,483.0
1662854400000,2022-09-11 00:00:00,USDT/PLN,4.682533,4.687803,4.677087,4.681401,1792.9765830000001,383.0
1662850800000,2022-09-10 23:00:00,USDT/PLN,4.687408,4.687408,4.673341,4.684931,1738.109401,371.0
1662847200000,2022-09-10 22:00:00,USDT/PLN,4.685382,4.688414,4.671439,4.677944,2675.783968,572.0
1662843600000,2022-09-10 21:00:00,USDT/PLN,4.683104,4.686636,4.658565,4.686636,2948.2718947479607,629.08062302
1662840000000,2022-09-10 20:00:00,USDT/PLN,4.686015,4.687534,4.671056,4.67622,2501.7777,535.0
1662836400000,2022-09-10 19:00:00,USDT/PLN,4.690225,4.7,4.678783,4.680312,2508.62731577474,535.99574468
1662832800000,2022-09-10 18:00:00,USDT/PLN,4.68505,4.690182,4.677994,4.679356,2386.47156,510.0
1662829200000,2022-09-10 17:00:00,USDT/PLN,4.684845,4.699996,4.679512,4.68889,2863.964578515987,610.79798812
1662825600000,2022-09-10 16:00:00,USDT/PLN,4.681984,4.689536,4.668,4.684212,2637.58609296,563.08
1662822000000,2022-09-10 15:00:00,USDT/PLN,4.682096,4.690267,4.679388,4.688705,2020.831855,431.0
1662818400000,2022-09-10 14:00:00,USDT/PLN,4.686744,4.690181,4.677774,4.682987,1999.6354489999999,427.0
1662814800000,2022-09-10 13:00:00,USDT/PLN,4.67179,4.687344,4.671069,4.67587,2160.25194,462.0
1662811200000,2022-09-10 12:00:00,USDT/PLN,4.688732,4.691199,4.678019,4.68485,2131.60675,455.0
1662807600000,2022-09-10 11:00:00,USDT/PLN,4.693727,4.693727,4.67563,4.685204,2310.8527578699127,493.22350913
1662804000000,2022-09-10 10:00:00,USDT/PLN,4.694288,4.7,4.687578,4.690883,2476.5866119175244,527.9574468
1662800400000,2022-09-10 09:00:00,USDT/PLN,4.693082,4.693422,4.68805,4.68805,1739.2665499999998,371.0
1662796800000,2022-09-10 08:00:00,USDT/PLN,4.690967,4.69413,4.681818,4.693483,2322.17050906443,494.76487058
1662793200000,2022-09-10 07:00:00,USDT/PLN,4.694082,4.694212,4.687931,4.688541,2897.518338,618.0
1662789600000,2022-09-10 06:00:00,USDT/PLN,4.689218,4.693472,4.681819,4.687679,1505.6824948,321.2
1662786000000,2022-09-10 05:00:00,USDT/PLN,4.690854,4.693272,4.687982,4.692495,1276.35864,272.0
1662782400000,2022-09-10 04:00:00,USDT/PLN,4.687359,4.694278,4.687359,4.693235,2205.8204499999997,470.0
1662778800000,2022-09-10 03:00:00,USDT/PLN,4.694168,4.694168,4.687317,4.693646,2365.597584,504.0
1662775200000,2022-09-10 02:00:00,USDT/PLN,4.687577,4.694357,4.687577,4.692083,1876.8332,400.0
1662771600000,2022-09-10 01:00:00,USDT/PLN,4.68872,4.693518,4.6881,4.692341,1759.627875,375.0
1662768000000,2022-09-10 00:00:00,USDT/PLN,4.690142,4.693624,4.687361,4.692797,2168.072214,462.0
1662764400000,2022-09-09 23:00:00,USDT/PLN,4.688627,4.693424,4.681819,4.691967,1844.293929136029,393.074787
1662760800000,2022-09-09 22:00:00,USDT/PLN,4.711093,4.711093,4.681819,4.692265,3015.0894827635,642.5659
1662757200000,2022-09-09 21:00:00,USDT/PLN,4.709562,4.710502,4.696228,4.700487,1593.465093,339.0
1662753600000,2022-09-09 20:00:00,USDT/PLN,4.69759,4.713202,4.695852,4.706075,1976.5515,420.0
1662750000000,2022-09-09 19:00:00,USDT/PLN,4.701654,4.722335,4.697205,4.709384,2146.141638944,455.716
1662746400000,2022-09-09 18:00:00,USDT/PLN,4.70398,4.709954,4.694398,4.695286,2690.398878,573.0
1662742800000,2022-09-09 17:00:00,USDT/PLN,4.697107,4.712051,4.697107,4.705358,2258.57184,480.0
1662739200000,2022-09-09 16:00:00,USDT/PLN,4.714109,4.727131,4.696197,4.696197,3921.1934203847723,834.9720892
1662735600000,2022-09-09 15:00:00,USDT/PLN,4.711384,4.722531,4.697908,4.703185,2426.84346,516.0
1662732000000,2022-09-09 14:00:00,USDT/PLN,4.726345,4.744676,4.704626,4.709757,2814.3148349241555,597.54990224
1662728400000,2022-09-09 13:00:00,USDT/PLN,4.716475,4.723998,4.699451,4.714968,2201.8900559999997,467.0
1662724800000,2022-09-09 12:00:00,USDT/PLN,4.708053,4.740346,4.698417,4.69863,2935.615612134632,624.78118348
1662721200000,2022-09-09 11:00:00,USDT/PLN,4.699973,4.731699,4.691303,4.707477,2590.184041739006,550.22765735
1662717600000,2022-09-09 10:00:00,USDT/PLN,4.691214,4.691214,4.658978,4.680007,2551.4429313630867,545.1792981
1662714000000,2022-09-09 09:00:00,USDT/PLN,4.672337,4.696198,4.672337,4.691878,2313.095854,493.0
1662710400000,2022-09-09 08:00:00,USDT/PLN,4.685214,4.689805,4.665796,4.677619,2918.834256,624.0
1662706800000,2022-09-09 07:00:00,USDT/PLN,4.697579,4.697579,4.667782,4.675187,2066.432654,442.0
1662703200000,2022-09-09 06:00:00,USDT/PLN,4.687699,4.712974,4.659803,4.691771,2784.7775099762384,593.54506219
1662699600000,2022-09-09 05:00:00,USDT/PLN,4.688652,4.697227,4.662509,4.694459,3254.7393310292955,693.31510426
1662696000000,2022-09-09 04:00:00,USDT/PLN,4.713214,4.713214,4.669604,4.687902,2856.20074755244,609.2705751
1662692400000,2022-09-09 03:00:00,USDT/PLN,4.72621,4.72621,4.710717,4.717043,2527.5468814832984,535.83291089
1662688800000,2022-09-09 02:00:00,USDT/PLN,4.728219,4.728219,4.710718,4.722924,2064.7839424599497,437.18339369
1662685200000,2022-09-09 01:00:00,USDT/PLN,4.721436,4.732902,4.720442,4.728423,2288.556732,484.0
