https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFDAI,Volume USDT
1659823200,2022-08-06 22:00:00,YFDAI/USDT,35.32,35.32,35.31,35.31,0.1382,4.880743
1659819600,2022-08-06 21:00:00,YFDAI/USDT,35.42,35.78,35.31,35.31,26.878,954.723882
1659816000,2022-08-06 20:00:00,YFDAI/USDT,35.18,35.6,35,35,110.2826,3861.205171
1659812400,2022-08-06 19:00:00,YFDAI/USDT,36.01,36.51,35,35.6,129.4138,4585.15307
1659808800,2022-08-06 18:00:00,YFDAI/USDT,35.06,36.86,35.05,36.1,106.4312,3835.316671
1659805200,2022-08-06 17:00:00,YFDAI/USDT,34.81,34.99,34.8,34.8,57.7491,2010.116281
1659801600,2022-08-06 16:00:00,YFDAI/USDT,35.25,35.25,34.52,35.1,60.8517,2112.872046
1659798000,2022-08-06 15:00:00,YFDAI/USDT,34.9,35.26,34.9,34.96,28.0064,979.50191
1659794400,2022-08-06 14:00:00,YFDAI/USDT,34.44,34.9,34.44,34.9,46.3631,1606.507673
1659790800,2022-08-06 13:00:00,YFDAI/USDT,34.36,34.87,34.25,34.84,38.7587,1341.501948
1659787200,2022-08-06 12:00:00,YFDAI/USDT,34.21,34.7,34.2,34.5,15.4397,530.314245
1659783600,2022-08-06 11:00:00,YFDAI/USDT,34.17,34.55,34.14,34.55,31.8218,1088.477849
1659780000,2022-08-06 10:00:00,YFDAI/USDT,34.18,34.73,34.14,34.54,37.5351,1282.244936
1659776400,2022-08-06 09:00:00,YFDAI/USDT,34.67,35.33,34.13,34.55,96.4281,3369.629127
1659772800,2022-08-06 08:00:00,YFDAI/USDT,34.5,35.35,34,34.67,177.1976,6145.366575
1659769200,2022-08-06 07:00:00,YFDAI/USDT,34.27,34.6,34.27,34.59,4.6939,161.514159
1659765600,2022-08-06 06:00:00,YFDAI/USDT,34.25,34.84,34.15,34.61,32.5024,1116.928457
1659762000,2022-08-06 05:00:00,YFDAI/USDT,34.73,34.73,34.73,34.73,0,0
1659758400,2022-08-06 04:00:00,YFDAI/USDT,34.48,34.73,34.12,34.73,11.191,383.75632
1659754800,2022-08-06 03:00:00,YFDAI/USDT,35.25,35.85,34.5,34.5,113.8147,4006.251141
1659751200,2022-08-06 02:00:00,YFDAI/USDT,35.49,35.49,34.78,34.78,36.1623,1263.621519
1659747600,2022-08-06 01:00:00,YFDAI/USDT,35.33,35.82,35.33,35.82,3.4376,121.682769
1659744000,2022-08-06 00:00:00,YFDAI/USDT,35.26,35.79,35.26,35.32,5.5497,196.802299
1659740400,2022-08-05 23:00:00,YFDAI/USDT,34.47,35.26,34.47,35.26,28.4937,995.514621
1659736800,2022-08-05 22:00:00,YFDAI/USDT,34.22,34.91,34.11,34.91,18.3204,632.427799
1659733200,2022-08-05 21:00:00,YFDAI/USDT,34.94,34.94,34.25,34.56,10.2256,351.941607
1659729600,2022-08-05 20:00:00,YFDAI/USDT,34.54,35.63,34.54,34.95,41.3694,1457.522938
1659726000,2022-08-05 19:00:00,YFDAI/USDT,34.39,34.55,34.11,34.55,41.452,1415.425195
1659722400,2022-08-05 18:00:00,YFDAI/USDT,34.51,34.51,34.09,34.09,14.7179,506.99856
1659718800,2022-08-05 17:00:00,YFDAI/USDT,34.41,34.91,34.4,34.51,16.7381,581.755828
1659715200,2022-08-05 16:00:00,YFDAI/USDT,34.83,34.85,34.23,34.72,108.8168,3739.243691
1659711600,2022-08-05 15:00:00,YFDAI/USDT,34.66,34.89,34.37,34.73,15.5065,538.631606
1659708000,2022-08-05 14:00:00,YFDAI/USDT,34.38,34.71,34.26,34.29,10.3886,358.421728
1659704400,2022-08-05 13:00:00,YFDAI/USDT,34.6,34.6,34.07,34.1,21.4001,732.052211
1659700800,2022-08-05 12:00:00,YFDAI/USDT,34.8,34.94,34.6,34.68,12.1577,422.160653
1659697200,2022-08-05 11:00:00,YFDAI/USDT,34.38,34.98,34.23,34.8,366.0657,12722.334038
1659693600,2022-08-05 10:00:00,YFDAI/USDT,34.09,34.27,34.09,34.27,54.9194,1876.320396
1659690000,2022-08-05 09:00:00,YFDAI/USDT,34.08,34.08,33.41,34.08,36.257,1228.859491
1659686400,2022-08-05 08:00:00,YFDAI/USDT,34.03,34.62,34.03,34.08,36.4788,1251.015058
1659682800,2022-08-05 07:00:00,YFDAI/USDT,34.2,34.22,34,34.19,54.4695,1861.154254
1659679200,2022-08-05 06:00:00,YFDAI/USDT,34.31,34.55,33,34.2,569.3174,18962.677553
1659675600,2022-08-05 05:00:00,YFDAI/USDT,35.13,35.27,34.25,34.26,14.8723,514.625791
1659672000,2022-08-05 04:00:00,YFDAI/USDT,35.22,35.61,34.8,35.13,65.6943,2313.221327
1659668400,2022-08-05 03:00:00,YFDAI/USDT,34.55,35.08,34.55,35.08,15.2385,533.193335
1659664800,2022-08-05 02:00:00,YFDAI/USDT,34.08,34.48,34.08,34.48,109.6415,3775.189433
1659661200,2022-08-05 01:00:00,YFDAI/USDT,34.36,34.36,34.36,34.36,0,0
1659657600,2022-08-05 00:00:00,YFDAI/USDT,34.08,34.36,33.92,34.36,5.8573,201.118932
1659654000,2022-08-04 23:00:00,YFDAI/USDT,33.04,35.26,32.93,34.08,319.4402,10787.687203
1659650400,2022-08-04 22:00:00,YFDAI/USDT,34.82,34.83,32.31,33.04,197.4411,6570.812833
1659646800,2022-08-04 21:00:00,YFDAI/USDT,34.78,35.01,34.78,35,5.5965,195.86438
1659643200,2022-08-04 20:00:00,YFDAI/USDT,34.54,35.56,34.54,34.95,37.657,1320.187708
1659639600,2022-08-04 19:00:00,YFDAI/USDT,34.27,34.73,34.16,34.3,12.6863,438.395316
1659636000,2022-08-04 18:00:00,YFDAI/USDT,34.78,34.78,34.25,34.25,19.1307,661.226359
1659632400,2022-08-04 17:00:00,YFDAI/USDT,34.42,35.41,34.08,34.95,35.692,1229.726912
1659628800,2022-08-04 16:00:00,YFDAI/USDT,34,34.72,34,34.44,53.8088,1847.553861
1659625200,2022-08-04 15:00:00,YFDAI/USDT,33.96,34,33.7,34,33.9435,1149.819304
1659621600,2022-08-04 14:00:00,YFDAI/USDT,34.18,34.18,33.66,33.96,74.1709,2506.53462
1659618000,2022-08-04 13:00:00,YFDAI/USDT,34.15,34.31,33.65,34.2,80.9596,2744.315324
1659614400,2022-08-04 12:00:00,YFDAI/USDT,34.23,34.23,33.62,34.17,10.8709,368.458067
1659610800,2022-08-04 11:00:00,YFDAI/USDT,34.32,34.32,34.09,34.21,11.341,387.073862
1659607200,2022-08-04 10:00:00,YFDAI/USDT,34.95,34.95,34.09,34.43,140.2433,4813.769312
1659603600,2022-08-04 09:00:00,YFDAI/USDT,35.05,35.51,34.95,34.95,56.8776,1994.295578
1659600000,2022-08-04 08:00:00,YFDAI/USDT,34.01,35.06,34,35.05,180.4253,6269.507411
1659596400,2022-08-04 07:00:00,YFDAI/USDT,33.98,34.2,33.57,34.2,7.4187,250.835023
1659592800,2022-08-04 06:00:00,YFDAI/USDT,35.01,35.26,33.54,33.58,83.8684,2866.159374
1659589200,2022-08-04 05:00:00,YFDAI/USDT,35.31,35.58,34.78,34.78,116.4483,4077.463025
1659585600,2022-08-04 04:00:00,YFDAI/USDT,35.15,35.68,35.15,35.68,1.3358,47.540907
1659582000,2022-08-04 03:00:00,YFDAI/USDT,34.97,35.88,34.86,35.13,62.9571,2228.389221
1659578400,2022-08-04 02:00:00,YFDAI/USDT,34.89,35.22,34.8,35.2,39.3576,1378.627226
1659574800,2022-08-04 01:00:00,YFDAI/USDT,35.23,35.25,34.78,35.17,39.3169,1378.077794
1659571200,2022-08-04 00:00:00,YFDAI/USDT,35.3,35.6,35.22,35.22,5.8766,207.619398
1659567600,2022-08-03 23:00:00,YFDAI/USDT,35.31,35.61,35.3,35.3,71.1386,2511.28839
1659564000,2022-08-03 22:00:00,YFDAI/USDT,36.02,36.02,35.3,35.3,156.3317,5541.678437
1659560400,2022-08-03 21:00:00,YFDAI/USDT,35.95,36.5,35.94,36.5,10.1799,369.754432
1659556800,2022-08-03 20:00:00,YFDAI/USDT,35.95,35.95,35.8,35.8,14.998,537.4684
1659553200,2022-08-03 19:00:00,YFDAI/USDT,36.51,36.66,35.8,35.8,145.188,5209.281698
1659549600,2022-08-03 18:00:00,YFDAI/USDT,36.79,36.79,36,36.4,84.3171,3058.335969
1659546000,2022-08-03 17:00:00,YFDAI/USDT,37.95,37.99,36.75,36.84,186.9242,7007.226844
1659542400,2022-08-03 16:00:00,YFDAI/USDT,37.41,37.97,36,37.97,280.987,10281.463045
1659538800,2022-08-03 15:00:00,YFDAI/USDT,36.57,38,36.15,37.63,153.1171,5707.971728
1659535200,2022-08-03 14:00:00,YFDAI/USDT,36.16,37.55,36.15,37.07,305.218,11163.541572
1659531600,2022-08-03 13:00:00,YFDAI/USDT,33.88,36.25,33.77,36.15,389.4426,13753.04933
1659528000,2022-08-03 12:00:00,YFDAI/USDT,34.24,35,33.28,34.03,230.5549,7874.531654
1659524400,2022-08-03 11:00:00,YFDAI/USDT,33.81,34.21,33.77,34.21,38.9123,1323.623545
1659520800,2022-08-03 10:00:00,YFDAI/USDT,34.04,34.13,33.58,34.13,78.9299,2675.082394
1659517200,2022-08-03 09:00:00,YFDAI/USDT,34.03,34.12,33.64,34.12,15.7261,535.479341
1659513600,2022-08-03 08:00:00,YFDAI/USDT,34.03,34.03,34.03,34.03,2.9599,100.725397
1659510000,2022-08-03 07:00:00,YFDAI/USDT,33.7,33.98,33.42,33.63,66.499,2256.251402
1659506400,2022-08-03 06:00:00,YFDAI/USDT,33.35,33.71,33.07,33.7,32.8214,1091.816281
1659502800,2022-08-03 05:00:00,YFDAI/USDT,34.48,34.48,31.72,33.41,184.3464,6072.64075
1659499200,2022-08-03 04:00:00,YFDAI/USDT,34.09,34.35,34.09,34.11,10.6226,362.967414
1659495600,2022-08-03 03:00:00,YFDAI/USDT,34.54,34.55,34.09,34.09,3.5728,122.108113
1659492000,2022-08-03 02:00:00,YFDAI/USDT,33.47,34.54,33.07,34.54,87.6439,2964.460354
1659488400,2022-08-03 01:00:00,YFDAI/USDT,33.37,33.37,33.36,33.36,0.674,22.484693
1659484800,2022-08-03 00:00:00,YFDAI/USDT,34.37,34.51,33.01,33.36,208.3063,7073.245132
1659481200,2022-08-02 23:00:00,YFDAI/USDT,34.65,34.98,34.08,34.08,25.5477,881.179224
1659477600,2022-08-02 22:00:00,YFDAI/USDT,34.5,34.69,34.26,34.69,10.5689,364.076006
1659474000,2022-08-02 21:00:00,YFDAI/USDT,34.73,34.97,34.43,34.9,17.0013,592.606347
1659470400,2022-08-02 20:00:00,YFDAI/USDT,34.26,36.25,33.35,34.73,274.3065,9547.284473
1659466800,2022-08-02 19:00:00,YFDAI/USDT,34.72,34.73,34.09,34.73,15.3967,530.540981
1659463200,2022-08-02 18:00:00,YFDAI/USDT,33.72,35.29,33.71,34.3,56.7402,1962.562184
1659459600,2022-08-02 17:00:00,YFDAI/USDT,34.37,34.37,33.02,33.72,91.2454,3049.604006
1659456000,2022-08-02 16:00:00,YFDAI/USDT,33.08,35.3,33.08,34.08,234.4698,8062.546611
1659452400,2022-08-02 15:00:00,YFDAI/USDT,32.74,33.18,32.74,33.14,27.7663,913.642565
1659448800,2022-08-02 14:00:00,YFDAI/USDT,33.2,33.52,32.91,32.91,29.4554,977.05956
1659445200,2022-08-02 13:00:00,YFDAI/USDT,33.26,33.27,32.9,33.2,35.1557,1161.980571
1659441600,2022-08-02 12:00:00,YFDAI/USDT,33.42,33.87,33.41,33.41,53.6113,1802.243979
1659438000,2022-08-02 11:00:00,YFDAI/USDT,33.08,34.08,32.92,33.42,55.5433,1856.582378
1659434400,2022-08-02 10:00:00,YFDAI/USDT,33.61,33.72,33.12,33.18,30.9837,1037.957261
1659430800,2022-08-02 09:00:00,YFDAI/USDT,34.25,34.25,33.57,33.6,44.6386,1512.819517
1659427200,2022-08-02 08:00:00,YFDAI/USDT,33.37,34.37,33.37,34.26,63.7178,2158.929
1659423600,2022-08-02 07:00:00,YFDAI/USDT,32.36,33.61,32.36,33.61,33.2893,1090.417878
1659420000,2022-08-02 06:00:00,YFDAI/USDT,32.02,32.5,31.65,32.5,51.4398,1662.766678
1659416400,2022-08-02 05:00:00,YFDAI/USDT,32.26,32.26,31.78,32.21,23.354,750.595644
1659412800,2022-08-02 04:00:00,YFDAI/USDT,32.58,32.58,32.12,32.52,18.9684,616.175348
1659409200,2022-08-02 03:00:00,YFDAI/USDT,33.64,33.64,32.58,32.58,24.2735,803.560154
1659405600,2022-08-02 02:00:00,YFDAI/USDT,35.12,35.12,31.35,33.7,219.4604,7235.585437
1659402000,2022-08-02 01:00:00,YFDAI/USDT,35.91,35.93,34.97,35.12,25.3939,899.259295
1659398400,2022-08-02 00:00:00,YFDAI/USDT,35.21,36.33,34.88,35.66,40.6896,1454.028544
1659394800,2022-08-01 23:00:00,YFDAI/USDT,35.69,35.78,34.86,35.25,180.9688,6353.634451
1659391200,2022-08-01 22:00:00,YFDAI/USDT,35.54,35.94,35.52,35.69,15.9683,571.449043
1659387600,2022-08-01 21:00:00,YFDAI/USDT,35.78,35.79,35.48,35.78,22.8117,814.415815
1659384000,2022-08-01 20:00:00,YFDAI/USDT,35.51,35.8,35.47,35.78,12.7804,453.846877
1659380400,2022-08-01 19:00:00,YFDAI/USDT,36,36.2,35.47,35.94,25.1955,899.900754
1659376800,2022-08-01 18:00:00,YFDAI/USDT,36.03,36.29,36,36,31.9255,1150.831345
1659373200,2022-08-01 17:00:00,YFDAI/USDT,36.04,36.21,36,36.21,15.2046,547.888808
1659369600,2022-08-01 16:00:00,YFDAI/USDT,36,36.31,35.94,36.31,10.0924,363.814383
1659366000,2022-08-01 15:00:00,YFDAI/USDT,36.2,36.32,35.56,36,88.6671,3180.602003
1659362400,2022-08-01 14:00:00,YFDAI/USDT,35.9,36.51,35.9,36.5,19.5057,709.185205
1659358800,2022-08-01 13:00:00,YFDAI/USDT,36.49,36.51,35.9,35.9,35.1891,1268.471458
1659355200,2022-08-01 12:00:00,YFDAI/USDT,37.7,37.7,36.56,36.56,38.1726,1415.135314
1659351600,2022-08-01 11:00:00,YFDAI/USDT,37.02,37.81,37.01,37.31,34.5016,1286.604543
1659348000,2022-08-01 10:00:00,YFDAI/USDT,37.74,38,37,37.42,55.2058,2070.711866
1659344400,2022-08-01 09:00:00,YFDAI/USDT,37.45,37.81,37.31,37.66,11.7846,442.337426
1659340800,2022-08-01 08:00:00,YFDAI/USDT,37.68,37.68,37,37.45,59.4876,2223.172255
1659337200,2022-08-01 07:00:00,YFDAI/USDT,38.27,38.34,37.67,37.67,70.0895,2664.820432
1659333600,2022-08-01 06:00:00,YFDAI/USDT,37.86,38.33,37.31,38.2,64.1575,2437.623356
1659330000,2022-08-01 05:00:00,YFDAI/USDT,37.6,38.19,37.11,37.95,139.9244,5271.711462
1659326400,2022-08-01 04:00:00,YFDAI/USDT,37.01,37.6,37,37.14,23.4158,870.94482
1659322800,2022-08-01 03:00:00,YFDAI/USDT,37.16,37.16,36.32,37.01,58.2388,2147.773289
1659319200,2022-08-01 02:00:00,YFDAI/USDT,36.93,37.7,36.93,37.14,73.4098,2749.549015
1659315600,2022-08-01 01:00:00,YFDAI/USDT,36.75,37.45,36.29,36.93,142.4496,5244.101752
1659312000,2022-08-01 00:00:00,YFDAI/USDT,36.87,37.22,36.74,36.86,27.6793,1024.476209
1659308400,2022-07-31 23:00:00,YFDAI/USDT,37.23,37.45,36.5,36.87,103.0935,3841.195853
1659304800,2022-07-31 22:00:00,YFDAI/USDT,37.39,37.39,36.57,37.07,38.5224,1422.747339
1659301200,2022-07-31 21:00:00,YFDAI/USDT,36.85,37.45,36.72,37,50.8636,1892.97438
1659297600,2022-07-31 20:00:00,YFDAI/USDT,37.45,37.45,36.5,36.84,97.8732,3641.491235
1659294000,2022-07-31 19:00:00,YFDAI/USDT,36.15,37.45,36.15,37.44,67.8391,2501.896935
1659290400,2022-07-31 18:00:00,YFDAI/USDT,37.93,37.93,35.4,36.16,221.1121,8040.03335
1659286800,2022-07-31 17:00:00,YFDAI/USDT,37.55,38.79,37,37.94,81.5878,3082.49523
1659283200,2022-07-31 16:00:00,YFDAI/USDT,37.3,38.23,37,38.12,285.8058,10796.534171
1659279600,2022-07-31 15:00:00,YFDAI/USDT,40.02,40.6,35.78,37.29,1788.1298,66146.818071
1659276000,2022-07-31 14:00:00,YFDAI/USDT,39.95,40.02,39.68,39.86,45.6965,1827.403387
1659272400,2022-07-31 13:00:00,YFDAI/USDT,40.01,40.01,39.81,40.01,95.6055,3820.892288
1659268800,2022-07-31 12:00:00,YFDAI/USDT,41.92,41.96,37.71,40,686.0396,27977.203049
1659265200,2022-07-31 11:00:00,YFDAI/USDT,43.35,43.86,40.74,41.94,674.275,28387.13543
1659261600,2022-07-31 10:00:00,YFDAI/USDT,43.86,44.43,43.01,43.82,93.2635,4030.548312
1659258000,2022-07-31 09:00:00,YFDAI/USDT,43.86,44.49,43.56,44.49,22.1044,977.891982
1659254400,2022-07-31 08:00:00,YFDAI/USDT,43.01,44.43,43,43.86,286.9444,12536.641209
1659250800,2022-07-31 07:00:00,YFDAI/USDT,45.09,46.9,43,43.75,479.6847,21326.578437
1659247200,2022-07-31 06:00:00,YFDAI/USDT,43.76,45.5,43.76,45.09,69.3558,3107.495308
1659243600,2022-07-31 05:00:00,YFDAI/USDT,43.67,44.48,43.67,43.76,31.8547,1401.349715
1659240000,2022-07-31 04:00:00,YFDAI/USDT,43.34,44.37,43,43.05,57.3142,2497.916882
1659236400,2022-07-31 03:00:00,YFDAI/USDT,43.35,44,43,43.99,20.6385,897.199178
1659232800,2022-07-31 02:00:00,YFDAI/USDT,43.75,44.08,43.37,43.37,19.0984,835.315208
1659229200,2022-07-31 01:00:00,YFDAI/USDT,43.46,43.75,43,43,11.4115,491.753687
1659225600,2022-07-31 00:00:00,YFDAI/USDT,43,43.59,43,43.59,15.5239,668.064155
1659222000,2022-07-30 23:00:00,YFDAI/USDT,43,43.86,43,43,12.0954,522.437364
1659218400,2022-07-30 22:00:00,YFDAI/USDT,43.01,43.92,43,43,24.6649,1061.775117
1659214800,2022-07-30 21:00:00,YFDAI/USDT,43.6,44.18,43,43.01,180.8444,7787.677993
1659211200,2022-07-30 20:00:00,YFDAI/USDT,42,43.63,37.96,43.63,930.72405571,38297.4339914913
1659207600,2022-07-30 19:00:00,YFDAI/USDT,42.35,42.5,42,42,79.7858,3354.383347
1659204000,2022-07-30 18:00:00,YFDAI/USDT,43.04,43.05,42,42.03,165.3049,7024.28446
1659200400,2022-07-30 17:00:00,YFDAI/USDT,42.51,43.25,42,43.04,362.6249,15356.474474
1659196800,2022-07-30 16:00:00,YFDAI/USDT,42.17,43.05,42.01,42.01,93.9969,3965.156497
1659193200,2022-07-30 15:00:00,YFDAI/USDT,42.59,43.07,42,42.91,85.8395,3614.346751
1659189600,2022-07-30 14:00:00,YFDAI/USDT,43.02,43.48,42.01,42.58,34.9048,1504.730423
1659186000,2022-07-30 13:00:00,YFDAI/USDT,42.93,43.67,42,43.03,46.0086,1943.903564
1659182400,2022-07-30 12:00:00,YFDAI/USDT,42.85,42.85,42.42,42.44,10.2768,438.447436
1659178800,2022-07-30 11:00:00,YFDAI/USDT,42.42,43.28,42.42,42.84,13.616,585.428879
1659175200,2022-07-30 10:00:00,YFDAI/USDT,42.42,42.42,42,42.42,13.3067,559.021422
1659171600,2022-07-30 09:00:00,YFDAI/USDT,42.02,42.49,42.01,42.11,3.251,137.093912
1659168000,2022-07-30 08:00:00,YFDAI/USDT,42.59,42.71,42,42,70.0188,2944.825258
1659164400,2022-07-30 07:00:00,YFDAI/USDT,42.73,42.76,42.12,42.61,3.8156,162.542976
1659160800,2022-07-30 06:00:00,YFDAI/USDT,42.52,42.92,42,42.72,53.5181,2251.384689
1659157200,2022-07-30 05:00:00,YFDAI/USDT,42.94,42.94,42.54,42.54,1.6074,68.606038
1659153600,2022-07-30 04:00:00,YFDAI/USDT,43.28,43.67,43.28,43.53,4.1515,180.840934
1659150000,2022-07-30 03:00:00,YFDAI/USDT,43.14,43.22,43.14,43.22,7.9809,344.387052
1659146400,2022-07-30 02:00:00,YFDAI/USDT,43.25,43.25,43.25,43.25,0.0538,2.32685
1659142800,2022-07-30 01:00:00,YFDAI/USDT,42.01,43.87,42.01,42.51,84.1533,3649.358303
1659139200,2022-07-30 00:00:00,YFDAI/USDT,42.63,42.63,42,42.18,23.8309,1001.307027
1659135600,2022-07-29 23:00:00,YFDAI/USDT,43.29,43.86,42.5,42.93,28.0659,1201.825887
1659132000,2022-07-29 22:00:00,YFDAI/USDT,42.51,43.84,42,42.73,74.9884,3177.302264
1659128400,2022-07-29 21:00:00,YFDAI/USDT,43.67,43.67,42,42,131.445,5542.757156
1659124800,2022-07-29 20:00:00,YFDAI/USDT,43.01,43.87,43,43.65,10.1343,439.390237
1659121200,2022-07-29 19:00:00,YFDAI/USDT,42.94,43,42.93,43,9.5125,408.756602
1659117600,2022-07-29 18:00:00,YFDAI/USDT,42.51,44.36,42.01,43.34,59.4391,2579.089013
1659114000,2022-07-29 17:00:00,YFDAI/USDT,42.11,42.66,42.01,42.49,30.6815,1302.910234
1659110400,2022-07-29 16:00:00,YFDAI/USDT,42.51,43.2,42.01,42.56,39.3406,1671.071107
1659106800,2022-07-29 15:00:00,YFDAI/USDT,42.29,43.18,41.97,43.17,361.6621,15236.033975
1659103200,2022-07-29 14:00:00,YFDAI/USDT,42.03,42.51,42,42.01,56.2144,2363.409806
1659099600,2022-07-29 13:00:00,YFDAI/USDT,42.29,42.29,42,42.01,5.5701,234.186961
1659096000,2022-07-29 12:00:00,YFDAI/USDT,42.01,42.25,42,42.01,118.4933,4978.871386
1659092400,2022-07-29 11:00:00,YFDAI/USDT,42.5,42.51,42,42.05,194.6939,8187.936837
1659088800,2022-07-29 10:00:00,YFDAI/USDT,42.51,43.62,42.1,42.1,28.1742,1207.044542
1659085200,2022-07-29 09:00:00,YFDAI/USDT,43.41,45.68,42,42,898.8295,38658.222445
1659081600,2022-07-29 08:00:00,YFDAI/USDT,43.44,43.71,43.03,43.41,17.8174,772.451979
1659078000,2022-07-29 07:00:00,YFDAI/USDT,43.35,43.56,43,43,7.4762,324.125669
1659074400,2022-07-29 06:00:00,YFDAI/USDT,42.93,43.63,42.74,43.63,15.2108,658.174026
1659070800,2022-07-29 05:00:00,YFDAI/USDT,44.34,44.34,42.43,42.43,36.0343,1536.584162
1659067200,2022-07-29 04:00:00,YFDAI/USDT,44.45,44.76,42.94,44.17,78.3407,3468.567446
1659063600,2022-07-29 03:00:00,YFDAI/USDT,43.34,46.97,43.34,44.45,246.4024,11282.326744
1659060000,2022-07-29 02:00:00,YFDAI/USDT,42.64,44.32,42.52,43.34,29.8629,1295.605377
1659056400,2022-07-29 01:00:00,YFDAI/USDT,42.84,43.2,42,42.95,92.0527,3878.210855
1659052800,2022-07-29 00:00:00,YFDAI/USDT,42.4,46.25,41.13,42.51,428.6583,18245.911869
1659049200,2022-07-28 23:00:00,YFDAI/USDT,41.99,42.44,41.29,41.99,61.9302,2593.347211
1659045600,2022-07-28 22:00:00,YFDAI/USDT,41.54,42.7,41.54,41.8,18.8031,795.212843
1659042000,2022-07-28 21:00:00,YFDAI/USDT,41.12,42.45,41.11,41.54,77.7654,3256.12117
1659038400,2022-07-28 20:00:00,YFDAI/USDT,41.28,41.98,40.85,40.98,41.4969,1726.504453
1659034800,2022-07-28 19:00:00,YFDAI/USDT,41.11,42.24,40.66,42,93.4098,3902.249848
1659031200,2022-07-28 18:00:00,YFDAI/USDT,42.25,42.25,39,41.27,720.3018,29473.319882
1659027600,2022-07-28 17:00:00,YFDAI/USDT,42.08,42.25,40.64,42.25,66.4729,2794.181362
1659024000,2022-07-28 16:00:00,YFDAI/USDT,40.68,42.08,38.4,42.08,216.7961,8819.476351
1659020400,2022-07-28 15:00:00,YFDAI/USDT,40.86,42.45,39,40.68,865.2921,36051.859569
1659016800,2022-07-28 14:00:00,YFDAI/USDT,36.42,41.09,35.97,40.04,662.063,25601.348624
1659013200,2022-07-28 13:00:00,YFDAI/USDT,36.43,42,35.7,35.7,736.1513,27741.64781
1659009600,2022-07-28 12:00:00,YFDAI/USDT,36.55,36.91,35.58,36.45,318.7097,11585.696822
1659006000,2022-07-28 11:00:00,YFDAI/USDT,36.43,36.97,34.74,36.83,298.44016338,10723.5157298212
1659002400,2022-07-28 10:00:00,YFDAI/USDT,35.87,37.06,35.08,36.85,182.4243,6581.575674
1658998800,2022-07-28 09:00:00,YFDAI/USDT,35.98,35.98,35.06,35.6,13.6512,484.662053
1658995200,2022-07-28 08:00:00,YFDAI/USDT,36.99,37.18,34.5,35.96,111.7643,3935.604032
1658991600,2022-07-28 07:00:00,YFDAI/USDT,37.02,37.6,36.47,36.47,32.3941,1200.298219
1658988000,2022-07-28 06:00:00,YFDAI/USDT,37.39,37.39,37.01,37.15,15.1046,559.44836
1658984400,2022-07-28 05:00:00,YFDAI/USDT,36.7,37.39,36.7,37.39,14.7247,545.168499
1658980800,2022-07-28 04:00:00,YFDAI/USDT,36.98,37.37,36.5,36.5,1.7535,65.030503
1658977200,2022-07-28 03:00:00,YFDAI/USDT,35.95,38.25,35.95,36.47,139.3797,5147.766373
1658973600,2022-07-28 02:00:00,YFDAI/USDT,35.94,36.36,35.04,35.23,55.3273,1955.608683
1658970000,2022-07-28 01:00:00,YFDAI/USDT,36.61,36.9,35.94,35.94,10.6078,385.965065
1658966400,2022-07-28 00:00:00,YFDAI/USDT,36.87,37.35,36.55,36.92,12.3,455.599168
1658962800,2022-07-27 23:00:00,YFDAI/USDT,36.5,36.53,36.39,36.53,6.2046,226.19544
1658959200,2022-07-27 22:00:00,YFDAI/USDT,37.94,38.75,35.48,36.5,252.7914,9336.896911
1658955600,2022-07-27 21:00:00,YFDAI/USDT,36.15,37.94,36.15,37.94,41.107,1522.028717
1658952000,2022-07-27 20:00:00,YFDAI/USDT,36.6,36.68,35.88,36.07,23.2964,850.346866
1658948400,2022-07-27 19:00:00,YFDAI/USDT,36.62,36.95,35.84,36.6,50.6879,1846.900202
1658944800,2022-07-27 18:00:00,YFDAI/USDT,35.8,37.1,35.8,36.81,113.0484,4142.968718
1658941200,2022-07-27 17:00:00,YFDAI/USDT,36.06,36.5,35.57,36.5,10.5673,380.974
1658937600,2022-07-27 16:00:00,YFDAI/USDT,35.56,36.06,35.11,36.06,30.5107,1094.004756
1658934000,2022-07-27 15:00:00,YFDAI/USDT,36.07,36.53,35.04,35.04,42.0207,1493.889361
1658930400,2022-07-27 14:00:00,YFDAI/USDT,37.05,38.16,36.03,36.04,122.7119,4523.918946
1658926800,2022-07-27 13:00:00,YFDAI/USDT,36.56,37.12,36.46,36.54,7.7703,284.342864
1658923200,2022-07-27 12:00:00,YFDAI/USDT,37.08,37.4,36.55,36.55,16.641,614.266414
1658919600,2022-07-27 11:00:00,YFDAI/USDT,36.54,37.04,36.54,36.61,21.8713,801.796157
1658916000,2022-07-27 10:00:00,YFDAI/USDT,37.14,37.48,36.5,36.52,8.8212,324.294377
1658912400,2022-07-27 09:00:00,YFDAI/USDT,36.99,37.13,36.09,37.13,9.4155,344.317141
1658908800,2022-07-27 08:00:00,YFDAI/USDT,36.71,37.12,36.71,37.12,3.0604,113.513608
1658905200,2022-07-27 07:00:00,YFDAI/USDT,35.93,36.71,35.86,36.14,65.018,2368.110867
1658901600,2022-07-27 06:00:00,YFDAI/USDT,36.32,37.01,35.94,35.94,71.7836,2643.89423
1658898000,2022-07-27 05:00:00,YFDAI/USDT,36.64,37.12,36.04,36.41,15.7257,570.954365
