https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NULS,Volume BTC
1661472000,2022-08-26 00:00:00,NULS/BTC,0.00000988,0.00001139,0.0000096,0.00001012,121666.512151,1.27432917476911
1661385600,2022-08-25 00:00:00,NULS/BTC,0.00001018,0.00001022,0.00000982,0.00000982,33759.348949,0.33582154925822
1661299200,2022-08-24 00:00:00,NULS/BTC,0.00000998,0.00001018,0.00000984,0.00001018,7874.518532,0.0784557432906
1661212800,2022-08-23 00:00:00,NULS/BTC,0.0000099,0.00001003,0.00000971,0.00000997,15075.371952,0.14999999631248
1661126400,2022-08-22 00:00:00,NULS/BTC,0.00001017,0.00001017,0.00000976,0.0000099,8344.39252,0.08303460364104
1661040000,2022-08-21 00:00:00,NULS/BTC,0.00001009,0.00001047,0.00000993,0.0000102,69796.0987,0.70796690035347
1660953600,2022-08-20 00:00:00,NULS/BTC,0.00001072,0.00001323,0.00001003,0.00001009,580110.606302,6.85514291762882
1660867200,2022-08-19 00:00:00,NULS/BTC,0.00000924,0.00001193,0.00000891,0.00001072,174050.955091,1.87034529772494
1660780800,2022-08-18 00:00:00,NULS/BTC,0.00000955,0.00000955,0.00000926,0.00000928,5468.567645,0.05143352418069
1660694400,2022-08-17 00:00:00,NULS/BTC,0.00000999,0.00001,0.0000095,0.00000954,57180.910828,0.55396769625526
1660608000,2022-08-16 00:00:00,NULS/BTC,0.00001002,0.00001009,0.00000982,0.00000999,6438.455604,0.06418534877853
1660521600,2022-08-15 00:00:00,NULS/BTC,0.00001023,0.00001024,0.00000993,0.00000999,6697.758786,0.06744522871393
1660435200,2022-08-14 00:00:00,NULS/BTC,0.00001031,0.00001036,0.00001018,0.00001018,15752.690468,0.16216639244727
1660348800,2022-08-13 00:00:00,NULS/BTC,0.00001042,0.00001057,0.0000103,0.00001035,5583.367622,0.05836397410387
1660262400,2022-08-12 00:00:00,NULS/BTC,0.00001072,0.00001126,0.00001037,0.00001042,27082.30973,0.29213963554124
1660176000,2022-08-11 00:00:00,NULS/BTC,0.00001092,0.00001098,0.00001054,0.00001076,17840.317022,0.19305647910354
1660089600,2022-08-10 00:00:00,NULS/BTC,0.00001088,0.00001099,0.00001035,0.00001092,26951.760644,0.28828528647202
1660003200,2022-08-09 00:00:00,NULS/BTC,0.00001102,0.00001114,0.00001078,0.00001089,14556.571752,0.15879333753298
1659916800,2022-08-08 00:00:00,NULS/BTC,0.00001163,0.00001165,0.00001095,0.00001102,50736.778308,0.56882473686917
1659830400,2022-08-07 00:00:00,NULS/BTC,0.00001109,0.00001246,0.00001105,0.0000116,76239.449921,0.88132130207891
1659744000,2022-08-06 00:00:00,NULS/BTC,0.00001119,0.00001119,0.00001094,0.00001104,7243.713883,0.08002862865315
1659657600,2022-08-05 00:00:00,NULS/BTC,0.00001116,0.00001152,0.00001078,0.00001117,44764.381224,0.50015069776057
1659571200,2022-08-04 00:00:00,NULS/BTC,0.00001091,0.00001116,0.00001064,0.00001115,26278.925746,0.28616096929831
1659484800,2022-08-03 00:00:00,NULS/BTC,0.00001165,0.00001165,0.00001078,0.00001089,63473.693808,0.71526273916172
1659398400,2022-08-02 00:00:00,NULS/BTC,0.0000103,0.00001194,0.00001021,0.00001159,215748.681294,2.39028064398499
1659312000,2022-08-01 00:00:00,NULS/BTC,0.00001047,0.00001065,0.00001012,0.00001034,10342.995343,0.10656131617342
1659225600,2022-07-31 00:00:00,NULS/BTC,0.00001037,0.00001073,0.00001033,0.00001048,20860.668128,0.21852144984775
1659139200,2022-07-30 00:00:00,NULS/BTC,0.00001013,0.00001122,0.00000991,0.00001031,133828.68142,1.40309593850685
1659052800,2022-07-29 00:00:00,NULS/BTC,0.00000971,0.00001019,0.00000969,0.00000996,12686.635192,0.12611893066901
1658966400,2022-07-28 00:00:00,NULS/BTC,0.00000987,0.00001016,0.00000958,0.00000973,87963.523265,0.86195125283923
1658880000,2022-07-27 00:00:00,NULS/BTC,0.00001003,0.0000106,0.00000977,0.00000983,77664.679197,0.76603603982319
1658793600,2022-07-26 00:00:00,NULS/BTC,0.00000988,0.00001031,0.00000979,0.00001001,27893.173403,0.27869992738594
1658707200,2022-07-25 00:00:00,NULS/BTC,0.00000998,0.00001018,0.00000974,0.00000997,11757.364901,0.11709420355192
1658620800,2022-07-24 00:00:00,NULS/BTC,0.00000998,0.00001039,0.00000991,0.00000999,3639.156158,0.03654974555564
1658534400,2022-07-23 00:00:00,NULS/BTC,0.00000973,0.0000101,0.00000972,0.0000101,9819.987108,0.09813608082142
1658448000,2022-07-22 00:00:00,NULS/BTC,0.00001005,0.00001012,0.00000965,0.00000972,8090.329466,0.07927953262967
1658361600,2022-07-21 00:00:00,NULS/BTC,0.00000959,0.00001022,0.00000953,0.00001006,4461.503739,0.04442786143919
1658275200,2022-07-20 00:00:00,NULS/BTC,0.00001007,0.00001028,0.00000948,0.00000955,4195.674038,0.04101369714008
1658188800,2022-07-19 00:00:00,NULS/BTC,0.00001046,0.00001088,0.00001011,0.00001021,46382.057172,0.47980111760977
1658102400,2022-07-18 00:00:00,NULS/BTC,0.0000112,0.00001136,0.00001044,0.00001046,24568.673309,0.2658724107188
1658016000,2022-07-17 00:00:00,NULS/BTC,0.00001074,0.00001165,0.00001044,0.00001119,114627.706121,1.24167389871358
1657929600,2022-07-16 00:00:00,NULS/BTC,0.00001037,0.00001152,0.00001032,0.00001074,45381.550191,0.49258190510146
1657843200,2022-07-15 00:00:00,NULS/BTC,0.00001076,0.00001123,0.00001035,0.00001043,18267.752984,0.19461667414822
1657756800,2022-07-14 00:00:00,NULS/BTC,0.00001086,0.00001161,0.0000107,0.00001076,81551.358233,0.90581134275434
1657670400,2022-07-13 00:00:00,NULS/BTC,0.00001054,0.0000124,0.00001016,0.00001079,167562.661385,1.89396352505979
1657584000,2022-07-12 00:00:00,NULS/BTC,0.00001005,0.0000108,0.00000997,0.00001057,9221.306462,0.09488257712036
1657497600,2022-07-11 00:00:00,NULS/BTC,0.00000983,0.00001089,0.00000966,0.00000999,36889.374054,0.38092638848819
1657411200,2022-07-10 00:00:00,NULS/BTC,0.00001014,0.00001014,0.00000941,0.00000985,83795.05219,0.82601919409856
1657324800,2022-07-09 00:00:00,NULS/BTC,0.00001158,0.00001158,0.00000977,0.00001019,86247.548219,0.90334011733204
1657238400,2022-07-08 00:00:00,NULS/BTC,0.00000935,0.0000128,0.00000906,0.00001159,352500.011721,3.7857546488166
1657152000,2022-07-07 00:00:00,NULS/BTC,0.00000915,0.00001043,0.00000898,0.00000928,44278.075048,0.42807163519513
1657065600,2022-07-06 00:00:00,NULS/BTC,0.00000855,0.00001049,0.00000848,0.00000916,46273.414367,0.43605628513133
1656979200,2022-07-05 00:00:00,NULS/BTC,0.0000089,0.00000904,0.00000843,0.00000876,25522.276189,0.22501304104814
1656892800,2022-07-04 00:00:00,NULS/BTC,0.00000914,0.00000927,0.00000871,0.00000871,8741.44163522,0.0793607718216764
1656806400,2022-07-03 00:00:00,NULS/BTC,0.00000898,0.00001151,0.0000087,0.00000916,99343.7191978,0.9988056705546906
1656720000,2022-07-02 00:00:00,NULS/BTC,0.00000871,0.00000931,0.0000084,0.00000902,26490.41730158,0.2356292968424007
1656633600,2022-07-01 00:00:00,NULS/BTC,0.0000084,0.00000893,0.00000832,0.00000856,7799.07008896,0.0666963958418372
1656547200,2022-06-30 00:00:00,NULS/BTC,0.00000848,0.00000945,0.00000823,0.00000839,73340.99253004,0.6464491045162548
1656460800,2022-06-29 00:00:00,NULS/BTC,0.00000842,0.00000877,0.00000804,0.00000848,19462.21118347,0.1634512920981027
1656374400,2022-06-28 00:00:00,NULS/BTC,0.00000868,0.00001008,0.00000803,0.00000853,116209.60506722,0.9979901026851892
1656288000,2022-06-27 00:00:00,NULS/BTC,0.00000831,0.000009,0.00000827,0.00000866,7803.907546,0.06854622803432
1656201600,2022-06-26 00:00:00,NULS/BTC,0.00000864,0.00000901,0.00000834,0.00000834,5226.74125089,0.0452311970326721
1656115200,2022-06-25 00:00:00,NULS/BTC,0.00000842,0.000009,0.00000819,0.00000867,11717.13064631,0.0995456330270808
1656028800,2022-06-24 00:00:00,NULS/BTC,0.00000838,0.00000894,0.00000825,0.00000848,17485.39628923,0.1510337565247712
1655942400,2022-06-23 00:00:00,NULS/BTC,0.00000832,0.00000864,0.00000824,0.00000832,6067.510162,0.05142602886843
1655856000,2022-06-22 00:00:00,NULS/BTC,0.00000805,0.00000837,0.00000798,0.0000083,3241.912601,0.02651840808943
1655769600,2022-06-21 00:00:00,NULS/BTC,0.00000787,0.0000085,0.00000784,0.00000811,87662.95750285,0.7285652886029768
1655683200,2022-06-20 00:00:00,NULS/BTC,0.00000791,0.00000836,0.00000777,0.00000811,33740.97698874,0.2720714469444936
1655596800,2022-06-19 00:00:00,NULS/BTC,0.00000823,0.00000855,0.00000776,0.00000798,87738.29113884,0.6943931025029072
1655510400,2022-06-18 00:00:00,NULS/BTC,0.00000858,0.00000858,0.0000082,0.00000847,45174.2318773,0.379438025980397
1655424000,2022-06-17 00:00:00,NULS/BTC,0.00000816,0.00001036,0.00000802,0.00000858,208539.22775179,1.939064397780676
1655337600,2022-06-16 00:00:00,NULS/BTC,0.00000772,0.00000849,0.00000741,0.00000813,26026.86292646,0.2061587326057854
1655251200,2022-06-15 00:00:00,NULS/BTC,0.00000756,0.00000836,0.00000743,0.0000077,23859.8121111,0.1842063179287942
1655164800,2022-06-14 00:00:00,NULS/BTC,0.0000073,0.00000785,0.00000714,0.00000779,11036.17000208,0.0825316897457595
1655078400,2022-06-13 00:00:00,NULS/BTC,0.00000613,0.0000076,0.00000552,0.00000735,94681.52018367,0.5969439456300785
1654992000,2022-06-12 00:00:00,NULS/BTC,0.00000681,0.00000698,0.00000617,0.00000624,14321.96187584,0.093088728504174
1654905600,2022-06-11 00:00:00,NULS/BTC,0.00000735,0.00000778,0.00000675,0.00000675,25526.721546,0.18785539550369
1654819200,2022-06-10 00:00:00,NULS/BTC,0.00000709,0.00000749,0.00000693,0.0000073,5725.13110223,0.041515136079229
1654732800,2022-06-09 00:00:00,NULS/BTC,0.00000695,0.0000079,0.00000692,0.00000702,24067.244979,0.17440501809568
1654646400,2022-06-08 00:00:00,NULS/BTC,0.0000068,0.00000717,0.00000673,0.00000693,11128.916329,0.07715215121193
1654560000,2022-06-07 00:00:00,NULS/BTC,0.00000686,0.00000717,0.00000676,0.00000685,8827.47608269,0.0615246717869548
1654473600,2022-06-06 00:00:00,NULS/BTC,0.00000708,0.00000713,0.00000655,0.00000684,37100.355961,0.25635971291419
1654387200,2022-06-05 00:00:00,NULS/BTC,0.00000706,0.00000724,0.00000696,0.00000709,8817.365012,0.06223265345644
1654300800,2022-06-04 00:00:00,NULS/BTC,0.0000068,0.00000793,0.0000068,0.00000709,59711.72801789,0.4384339887709744
1654214400,2022-06-03 00:00:00,NULS/BTC,0.00000684,0.00000698,0.00000673,0.00000681,11278.590493,0.07749045076213
1654128000,2022-06-02 00:00:00,NULS/BTC,0.00000669,0.00000706,0.00000664,0.00000686,21883.091232,0.14978950929636
1654041600,2022-06-01 00:00:00,NULS/BTC,0.00000685,0.00000687,0.00000651,0.00000664,38608.158686,0.26060553486608
1653955200,2022-05-31 00:00:00,NULS/BTC,0.00000707,0.00000715,0.00000669,0.00000684,12006.10625825,0.08181449701133
1653868800,2022-05-30 00:00:00,NULS/BTC,0.00000742,0.00000742,0.00000701,0.00000725,1048.369602,0.00748807758746
1653782400,2022-05-29 00:00:00,NULS/BTC,0.00000719,0.00000739,0.00000701,0.00000718,4506.4385,0.03232815518534
1653696000,2022-05-28 00:00:00,NULS/BTC,0.00000708,0.00000735,0.00000689,0.0000072,21354.37932747,0.1554217722110428
1653609600,2022-05-27 00:00:00,NULS/BTC,0.00000695,0.00000719,0.00000669,0.00000704,25159.884752,0.17328470049649
1653523200,2022-05-26 00:00:00,NULS/BTC,0.00000769,0.00000769,0.00000689,0.00000694,21119.72596203,0.156604866893999
1653436800,2022-05-25 00:00:00,NULS/BTC,0.00000781,0.00000792,0.0000075,0.00000761,5625.18497703,0.043365897830387
1653350400,2022-05-24 00:00:00,NULS/BTC,0.00000745,0.00000803,0.00000734,0.00000781,64599.17631683,0.5069555142091347
1653264000,2022-05-23 00:00:00,NULS/BTC,0.00000725,0.00000783,0.00000725,0.00000745,12976.06417592,0.0976690339383142
1653177600,2022-05-22 00:00:00,NULS/BTC,0.00000734,0.00000749,0.00000714,0.0000073,5382.689835,0.03909394786359
1653091200,2022-05-21 00:00:00,NULS/BTC,0.00000726,0.0000075,0.0000071,0.00000732,3214.306093,0.0234030610567
1653004800,2022-05-20 00:00:00,NULS/BTC,0.00000737,0.00000745,0.00000708,0.00000725,3569.835845,0.02587132759334
1652918400,2022-05-19 00:00:00,NULS/BTC,0.00000739,0.00000838,0.00000714,0.00000734,73567.82715056,0.5746601508898252
1652832000,2022-05-18 00:00:00,NULS/BTC,0.00000694,0.00000955,0.00000664,0.00000732,317636.37307821,2.4970841661780859
1652745600,2022-05-17 00:00:00,NULS/BTC,0.00000675,0.00000737,0.0000066,0.00000688,49897.77877696,0.3491662789783542
1652659200,2022-05-16 00:00:00,NULS/BTC,0.00000705,0.00000769,0.00000626,0.00000659,88732.28895197,0.6018412247798633
1652572800,2022-05-15 00:00:00,NULS/BTC,0.00000564,0.00000921,0.00000547,0.00000711,410430.6613272,2.9246620220080744
1652486400,2022-05-14 00:00:00,NULS/BTC,0.00000594,0.00000606,0.00000531,0.00000586,32021.31773646,0.1787301051767292
1652400000,2022-05-13 00:00:00,NULS/BTC,0.00000486,0.00000609,0.00000479,0.00000558,36908.62905786,0.2126532543524738
1652313600,2022-05-12 00:00:00,NULS/BTC,0.00000735,0.00000738,0.00000477,0.0000048,79545.8638463,0.4763831520946275
1652227200,2022-05-11 00:00:00,NULS/BTC,0.00000919,0.00000919,0.00000621,0.00000624,113828.91434966,0.8116883376745274
1652140800,2022-05-10 00:00:00,NULS/BTC,0.00000964,0.0000102,0.000009,0.00000924,57138.30331446,0.53145994852896
1652054400,2022-05-09 00:00:00,NULS/BTC,0.00001068,0.00001098,0.00000957,0.00000974,116035.94098861,1.1936721081019461
1651968000,2022-05-08 00:00:00,NULS/BTC,0.00000975,0.00001105,0.00000951,0.00001052,45802.77737835,0.4877787010122065
1651881600,2022-05-07 00:00:00,NULS/BTC,0.00000995,0.00001011,0.00000939,0.00000973,27076.51277426,0.2628223586872686
1651795200,2022-05-06 00:00:00,NULS/BTC,0.00000982,0.0000101,0.00000951,0.00000996,11829.70778083,0.1149796550457408
1651708800,2022-05-05 00:00:00,NULS/BTC,0.0000099,0.00001036,0.00000972,0.00000982,14494.12569989,0.1449563157318879
1651622400,2022-05-04 00:00:00,NULS/BTC,0.00001003,0.0000102,0.0000096,0.00000986,7056.73809889,0.0698163429242603
1651536000,2022-05-03 00:00:00,NULS/BTC,0.00000981,0.00001036,0.00000967,0.00000971,13008.10163475,0.128355506406054
1651449600,2022-05-02 00:00:00,NULS/BTC,0.00000997,0.00001039,0.00000956,0.00000985,41990.97001365,0.4172685851477926
1651363200,2022-05-01 00:00:00,NULS/BTC,0.00000992,0.00001003,0.0000096,0.00000975,351.13126968,0.0034453806974479
1651276800,2022-04-30 00:00:00,NULS/BTC,0.0000103,0.00001074,0.00000958,0.00000958,22464.60149999,0.2261474726728965
1651190400,2022-04-29 00:00:00,NULS/BTC,0.00001121,0.0000116,0.00001029,0.00001056,41134.68993981,0.4467430126323351
1651104000,2022-04-28 00:00:00,NULS/BTC,0.00001051,0.0000117,0.00001026,0.00001121,48277.11709643,0.5324032096880109
1651017600,2022-04-27 00:00:00,NULS/BTC,0.00001045,0.00001068,0.0000103,0.00001057,21352.23710123,0.2256627464997664
1650931200,2022-04-26 00:00:00,NULS/BTC,0.00001067,0.0000108,0.00001031,0.00001044,31578.413522,0.33383183119614
1650844800,2022-04-25 00:00:00,NULS/BTC,0.00001104,0.00001112,0.0000105,0.00001067,18058.36106891,0.1949375723958635
1650758400,2022-04-24 00:00:00,NULS/BTC,0.00001142,0.00001143,0.00001104,0.00001111,3607.53735964,0.040201345187344
1650672000,2022-04-23 00:00:00,NULS/BTC,0.00001147,0.0000117,0.00001127,0.00001134,8911.533459,0.10135870788271
1650585600,2022-04-22 00:00:00,NULS/BTC,0.00001138,0.00001176,0.0000113,0.00001153,6057.4891808,0.070369609962004
1650499200,2022-04-21 00:00:00,NULS/BTC,0.00001139,0.00001227,0.00001127,0.0000113,25432.77406525,0.2944992007780502
1650412800,2022-04-20 00:00:00,NULS/BTC,0.00001176,0.00001188,0.00001128,0.00001144,5947.21684852,0.0687565364705991
1650326400,2022-04-19 00:00:00,NULS/BTC,0.00001147,0.00001224,0.00001129,0.00001174,16755.18905375,0.19701350923918
1650240000,2022-04-18 00:00:00,NULS/BTC,0.0000119,0.0000124,0.00001123,0.00001145,31768.37774689,0.3726612815747276
1650153600,2022-04-17 00:00:00,NULS/BTC,0.00001169,0.00001248,0.00001162,0.00001199,22943.61338232,0.2798410042430597
1650067200,2022-04-16 00:00:00,NULS/BTC,0.00001214,0.00001222,0.00001151,0.00001175,7442.28011261,0.0882368541879164
1649980800,2022-04-15 00:00:00,NULS/BTC,0.00001219,0.0000126,0.00001193,0.0000122,21428.58996,0.26144629608781
1649894400,2022-04-14 00:00:00,NULS/BTC,0.00001228,0.00001286,0.00001192,0.00001222,44881.52023783,0.5533759214780907
1649808000,2022-04-13 00:00:00,NULS/BTC,0.00001132,0.00001299,0.00001106,0.00001234,97655.23937445,1.1580830754168982
1649721600,2022-04-12 00:00:00,NULS/BTC,0.0000117,0.00001185,0.0000111,0.00001134,10038.95212731,0.1151051223508133
1649635200,2022-04-11 00:00:00,NULS/BTC,0.00001227,0.00001262,0.0000115,0.0000117,41569.6385748,0.4976947503309675
1649548800,2022-04-10 00:00:00,NULS/BTC,0.00001198,0.00001349,0.00001198,0.00001224,160902.82027749,2.0503262451513137
1649462400,2022-04-09 00:00:00,NULS/BTC,0.00001129,0.00001404,0.00001103,0.00001201,178837.62304085,2.2626881283076397
1649376000,2022-04-08 00:00:00,NULS/BTC,0.0000116,0.00001183,0.000011,0.0000114,33558.62685052,0.379199903463646
1649289600,2022-04-07 00:00:00,NULS/BTC,0.00001081,0.00001198,0.00001073,0.00001153,98073.69839383,1.1256047862455932
1649203200,2022-04-06 00:00:00,NULS/BTC,0.00001139,0.00001146,0.00001061,0.00001094,121884.6586109,1.3482605004574429
1649116800,2022-04-05 00:00:00,NULS/BTC,0.00001228,0.00001435,0.00001128,0.00001128,334174.67834841,4.2652624485830384
1649030400,2022-04-04 00:00:00,NULS/BTC,0.00001062,0.0000157,0.00001057,0.00001222,413092.44743136,5.3320108870195352
1648944000,2022-04-03 00:00:00,NULS/BTC,0.00001045,0.00001236,0.00001025,0.00001062,250473.10011555,2.694974451976873
1648857600,2022-04-02 00:00:00,NULS/BTC,0.00001011,0.00001066,0.00001002,0.00001043,108018.26303908,1.1080853627405003
1648771200,2022-04-01 00:00:00,NULS/BTC,0.00001002,0.00001033,0.00000974,0.0000101,80521.38710599,0.817817414937639
1648684800,2022-03-31 00:00:00,NULS/BTC,0.00001016,0.00001043,0.00000973,0.00001,45385.01004786,0.4557010276484746
1648598400,2022-03-30 00:00:00,NULS/BTC,0.00000995,0.00001038,0.00000957,0.00001007,27271.43282526,0.2688150253912277
1648512000,2022-03-29 00:00:00,NULS/BTC,0.00000973,0.00001032,0.00000955,0.00000959,24750.18185753,0.2469729213757624
1648425600,2022-03-28 00:00:00,NULS/BTC,0.0000099,0.00001031,0.0000097,0.0000097,20472.4096133,0.202178669322169
1648339200,2022-03-27 00:00:00,NULS/BTC,0.00001003,0.00001049,0.00000959,0.0000099,25448.99364515,0.2548899214888003
1648252800,2022-03-26 00:00:00,NULS/BTC,0.00000964,0.0000101,0.00000954,0.00001003,11263.82876548,0.1108186767468432
1648166400,2022-03-25 00:00:00,NULS/BTC,0.00000969,0.0000102,0.00000953,0.00000976,11362.74240923,0.1117433426997637
1648080000,2022-03-24 00:00:00,NULS/BTC,0.00001008,0.00001009,0.00000952,0.00000969,5050.56964121,0.0495872936104249
1647993600,2022-03-23 00:00:00,NULS/BTC,0.00000981,0.00001042,0.00000933,0.00000983,62258.25284339,0.6209201190631521
1647907200,2022-03-22 00:00:00,NULS/BTC,0.00001005,0.00001035,0.00000965,0.00000981,34086.6948766,0.3358930248513736
1647820800,2022-03-21 00:00:00,NULS/BTC,0.00001046,0.0000105,0.00000973,0.00001008,17180.46307306,0.1733415154035276
1647734400,2022-03-20 00:00:00,NULS/BTC,0.00000933,0.00001244,0.0000093,0.00001064,46878.75915986,0.5078450400339649
1647648000,2022-03-19 00:00:00,NULS/BTC,0.00000956,0.00000983,0.00000932,0.0000095,28137.31698694,0.2706843124944429
1647561600,2022-03-18 00:00:00,NULS/BTC,0.00000952,0.00001093,0.00000927,0.00000943,52134.94540652,0.5078955228123664
1647475200,2022-03-17 00:00:00,NULS/BTC,0.00000926,0.00000959,0.00000921,0.00000936,25389.803271,0.23625383960579
1647388800,2022-03-16 00:00:00,NULS/BTC,0.00000942,0.00000975,0.00000897,0.00000935,35629.88662572,0.3340997476255534
1647302400,2022-03-15 00:00:00,NULS/BTC,0.00000956,0.00000992,0.00000938,0.00000938,11815.339088,0.11542755222537
1647216000,2022-03-14 00:00:00,NULS/BTC,0.00000953,0.00001056,0.00000934,0.00000981,43939.58111695,0.42440893597951
1647129600,2022-03-13 00:00:00,NULS/BTC,0.00000964,0.00000997,0.00000936,0.00000955,17596.48506445,0.1697629336963287
1647043200,2022-03-12 00:00:00,NULS/BTC,0.00000969,0.00000996,0.00000944,0.00000966,12326.64816384,0.1199972575142208
1646956800,2022-03-11 00:00:00,NULS/BTC,0.00000992,0.00001041,0.00000957,0.00000989,9125.98841097,0.0902174478434942
1646870400,2022-03-10 00:00:00,NULS/BTC,0.00000918,0.0000109,0.00000907,0.00000993,76304.7634689,0.7648793850139656
1646784000,2022-03-09 00:00:00,NULS/BTC,0.00000956,0.00000959,0.00000886,0.00000923,58017.82029,0.53354532136305
1646697600,2022-03-08 00:00:00,NULS/BTC,0.00000976,0.00001033,0.00000952,0.00000956,5671.99389971,0.0550423637948709
1646611200,2022-03-07 00:00:00,NULS/BTC,0.00000978,0.00001094,0.00000959,0.0000099,71717.984453,0.73406229726816
1646524800,2022-03-06 00:00:00,NULS/BTC,0.00000998,0.00001012,0.00000951,0.0000097,43992.73485111,0.4293827326669132
1646438400,2022-03-05 00:00:00,NULS/BTC,0.0000096,0.00001015,0.00000945,0.00001006,2244.69043066,0.0220361511023987
1646352000,2022-03-04 00:00:00,NULS/BTC,0.00000953,0.00000975,0.00000932,0.00000968,3043.917,0.02936797754496
1646265600,2022-03-03 00:00:00,NULS/BTC,0.00000954,0.00000998,0.00000928,0.00000953,2218.508131,0.02125520308814
1646179200,2022-03-02 00:00:00,NULS/BTC,0.00000936,0.00000992,0.00000918,0.00000963,33748.18060862,0.3196281009411564
1646092800,2022-03-01 00:00:00,NULS/BTC,0.00000941,0.00001004,0.0000092,0.00000938,27660.68494877,0.2631195833112216
1646006400,2022-02-28 00:00:00,NULS/BTC,0.00000988,0.00001029,0.00000925,0.00000941,55997.696428,0.55638941247481
1645920000,2022-02-27 00:00:00,NULS/BTC,0.00000985,0.00001016,0.00000923,0.00000982,46289.1736128,0.46090967950189
1645833600,2022-02-26 00:00:00,NULS/BTC,0.00001003,0.00001022,0.00000978,0.00000984,62046.67960555,0.6206483267287066
1645747200,2022-02-25 00:00:00,NULS/BTC,0.00000957,0.00001047,0.00000957,0.00001014,36122.00825474,0.361875414123108
1645660800,2022-02-24 00:00:00,NULS/BTC,0.00001064,0.00001064,0.00000945,0.00000953,105676.90126451,1.0424954395062764
1645574400,2022-02-23 00:00:00,NULS/BTC,0.0000106,0.00001106,0.00001054,0.00001064,18506.98916387,0.1975196419490922
1645488000,2022-02-22 00:00:00,NULS/BTC,0.00001017,0.00001122,0.00001,0.00001046,162378.6672757,1.7389407571607212
1645401600,2022-02-21 00:00:00,NULS/BTC,0.00001097,0.00001122,0.00001026,0.00001026,15280.33903578,0.1648526237954832
1645315200,2022-02-20 00:00:00,NULS/BTC,0.00001139,0.00001212,0.00001085,0.00001105,108744.35273141,1.2658826530205227
1645228800,2022-02-19 00:00:00,NULS/BTC,0.00001133,0.00001299,0.00001095,0.0000113,236853.01410481,2.8163462699699731
1645142400,2022-02-18 00:00:00,NULS/BTC,0.00001082,0.00001218,0.00000969,0.0000112,176120.05382717,1.9687343440489576
1645056000,2022-02-17 00:00:00,NULS/BTC,0.00001084,0.00001234,0.0000105,0.00001082,25946.5367425,0.2926135805314891
