https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XED,Volume USDT
1660608000,2022-08-16 00:00:00,XED/USDT,0.0829,0.08819,0.0802,0.08096,1341621.6597,110583.011590008
1660521600,2022-08-15 00:00:00,XED/USDT,0.08338,0.08519,0.0818,0.08283,1185185.7889,98636.741111038
1660435200,2022-08-14 00:00:00,XED/USDT,0.08138,0.0875,0.08134,0.08344,1406583.9776,117506.726396175
1660348800,2022-08-13 00:00:00,XED/USDT,0.07907,0.0827,0.07863,0.08136,1452143.8674,116624.037582308
1660262400,2022-08-12 00:00:00,XED/USDT,0.07824,0.08069,0.07632,0.07895,1622580.6031,126670.31610342
1660176000,2022-08-11 00:00:00,XED/USDT,0.07659,0.08948,0.07645,0.07829,1265361.6027,99621.126343109
1660089600,2022-08-10 00:00:00,XED/USDT,0.07437,0.07748,0.07071,0.07659,1697905.0542,126820.760923452
1660003200,2022-08-09 00:00:00,XED/USDT,0.07537,0.07614,0.0721,0.07438,1497838.4649,111347.437225026
1659916800,2022-08-08 00:00:00,XED/USDT,0.07324,0.0772,0.073,0.07556,1480589.2461,110413.607744509
1659830400,2022-08-07 00:00:00,XED/USDT,0.07158,0.07352,0.07032,0.073,1359259.3705,97274.241205678
1659744000,2022-08-06 00:00:00,XED/USDT,0.07244,0.07314,0.07124,0.07158,1392125.8423,100603.501286613
1659657600,2022-08-05 00:00:00,XED/USDT,0.07038,0.07339,0.07036,0.07239,1389243.6335,99767.886693269
1659571200,2022-08-04 00:00:00,XED/USDT,0.07227,0.074,0.07007,0.07042,1347373.0786,96884.808508978
1659484800,2022-08-03 00:00:00,XED/USDT,0.07154,0.07354,0.07034,0.07252,1429284.9397,102756.77045762
1659398400,2022-08-02 00:00:00,XED/USDT,0.07243,0.07326,0.06995,0.07154,1598464.0369,113701.917526008
1659312000,2022-08-01 00:00:00,XED/USDT,0.07628,0.07674,0.07202,0.07273,1510162.6704,112395.662866114
1659225600,2022-07-31 00:00:00,XED/USDT,0.07957,0.0797,0.0754,0.07629,1366403.9583,106819.439736328
1659139200,2022-07-30 00:00:00,XED/USDT,0.0783,0.08429,0.07601,0.07956,1592597.9861,125123.05094982
1659052800,2022-07-29 00:00:00,XED/USDT,0.07847,0.07979,0.07569,0.0783,1497141.5101,116826.562466226
1658966400,2022-07-28 00:00:00,XED/USDT,0.07628,0.08056,0.07501,0.07845,1647596.8106,128189.58396624
1658880000,2022-07-27 00:00:00,XED/USDT,0.06913,0.079,0.06896,0.07641,1565604.5415,112731.286101437
1658793600,2022-07-26 00:00:00,XED/USDT,0.06975,0.07078,0.06645,0.0687,2302511.6118,157190.293531437
1658707200,2022-07-25 00:00:00,XED/USDT,0.07241,0.07439,0.06925,0.06974,1983411.9834,140992.581496508
1658620800,2022-07-24 00:00:00,XED/USDT,0.07065,0.07499,0.07051,0.07224,1707380.5847,123870.411697956
1658534400,2022-07-23 00:00:00,XED/USDT,0.07187,0.07283,0.0693,0.07066,1716520.8802,122211.248487347
1658448000,2022-07-22 00:00:00,XED/USDT,0.07284,0.0761,0.07112,0.07183,1600652.5135,116089.606743786
1658361600,2022-07-21 00:00:00,XED/USDT,0.07352,0.07488,0.07071,0.07289,1967467.4169,142666.396745491
1658275200,2022-07-20 00:00:00,XED/USDT,0.08542,0.08551,0.0681,0.07351,1533083.22263155,121808.8631336748143
1658188800,2022-07-19 00:00:00,XED/USDT,0.07309,0.088,0.07143,0.08559,1682224.59131949,131595.5639716172698
1658102400,2022-07-18 00:00:00,XED/USDT,0.05889,0.0899,0.0587,0.07266,3004111.59684212,205072.8351439262881
1658016000,2022-07-17 00:00:00,XED/USDT,0.06035,0.06099,0.05866,0.05938,441996.55413338,26459.1028943077814
1657929600,2022-07-16 00:00:00,XED/USDT,0.05833,0.063,0.0562,0.0604,1039211.42702351,60628.4732076758188
1657843200,2022-07-15 00:00:00,XED/USDT,0.05653,0.0588,0.05595,0.05833,1194298.62517104,69010.8922104408667
1657756800,2022-07-14 00:00:00,XED/USDT,0.0562,0.0572,0.05366,0.05647,739910.5631057,41030.343102668547
1657670400,2022-07-13 00:00:00,XED/USDT,0.05268,0.05737,0.05221,0.05622,443929.02257009,23957.6681294506099
1657584000,2022-07-12 00:00:00,XED/USDT,0.0559,0.0559,0.0524,0.05322,246612.87898954,13453.1587448516317
1657497600,2022-07-11 00:00:00,XED/USDT,0.05859,0.0586,0.05519,0.0558,247490.42286171,14043.4698397231113
1657411200,2022-07-10 00:00:00,XED/USDT,0.0613,0.0614,0.05795,0.05844,485391.14031979,28684.2859092257358
1657324800,2022-07-09 00:00:00,XED/USDT,0.0636,0.06678,0.0555,0.06103,995940.54529707,62707.9178301113329
1657238400,2022-07-08 00:00:00,XED/USDT,0.06103,0.06599,0.05839,0.0636,952394.95338636,59261.9143339632679
1657152000,2022-07-07 00:00:00,XED/USDT,0.05557,0.0614,0.0552,0.0606,1521072.0115921,87380.7790675967312
1657065600,2022-07-06 00:00:00,XED/USDT,0.05483,0.05935,0.05211,0.0558,800831.13452789,43446.3341708704194
1656979200,2022-07-05 00:00:00,XED/USDT,0.05651,0.05796,0.0532,0.05481,1493707.87055659,83087.7861640915422
1656892800,2022-07-04 00:00:00,XED/USDT,0.0489,0.0587,0.0478,0.0565,1965173.47256451,101794.3706923644631
1656806400,2022-07-03 00:00:00,XED/USDT,0.05024,0.0522,0.0476,0.049,1218462.74572216,60439.988378997364
1656720000,2022-07-02 00:00:00,XED/USDT,0.05405,0.0548,0.0496,0.0504,1346391.0184336,70704.8281924213529
1656633600,2022-07-01 00:00:00,XED/USDT,0.0565,0.06001,0.0531,0.0545,1200188.79589817,67154.0602783957081
1656547200,2022-06-30 00:00:00,XED/USDT,0.06,0.06024,0.054,0.05614,819190.37565745,45406.7446144226993
1656460800,2022-06-29 00:00:00,XED/USDT,0.0603,0.06115,0.0576,0.0598,704343.94915094,42127.0928295559898
1656374400,2022-06-28 00:00:00,XED/USDT,0.06356,0.065,0.0601,0.0601,438647.4694877,27635.6743470831054
1656288000,2022-06-27 00:00:00,XED/USDT,0.06211,0.06599,0.0621,0.06401,369645.55406266,23554.7435260536279
1656201600,2022-06-26 00:00:00,XED/USDT,0.06689,0.0672,0.06213,0.06213,496371.38139187,32310.5983106774126
1656115200,2022-06-25 00:00:00,XED/USDT,0.06775,0.07098,0.06606,0.0667,819235.26193526,55420.6261945295776
1656028800,2022-06-24 00:00:00,XED/USDT,0.0619,0.09064,0.061,0.06711,1969602.58140059,136920.78439959055
1655942400,2022-06-23 00:00:00,XED/USDT,0.05917,0.0632,0.05917,0.0619,355820.69884681,21640.2008217853976
1655856000,2022-06-22 00:00:00,XED/USDT,0.06348,0.06378,0.05901,0.0595,951525.11260531,58236.7284045226014
1655769600,2022-06-21 00:00:00,XED/USDT,0.0623,0.06557,0.06143,0.0636,406402.57296874,25749.8292935759616
1655683200,2022-06-20 00:00:00,XED/USDT,0.0618,0.06375,0.0592,0.0624,867894.490232,53149.8521882753519
1655596800,2022-06-19 00:00:00,XED/USDT,0.0541,0.06216,0.05251,0.0616,1424055.04576647,80805.3193461217254
1655510400,2022-06-18 00:00:00,XED/USDT,0.06044,0.0617,0.0505,0.05458,1535105.06723256,84855.4343179778003
1655424000,2022-06-17 00:00:00,XED/USDT,0.0587,0.0631,0.058,0.0609,1396548.04185054,84564.5092121471137
1655337600,2022-06-16 00:00:00,XED/USDT,0.064,0.0671,0.058,0.0587,1064140.34508484,64432.7623522009775
1655251200,2022-06-15 00:00:00,XED/USDT,0.0648,0.0648,0.05511,0.06429,1678241.52343121,100665.7674531746239
1655164800,2022-06-14 00:00:00,XED/USDT,0.0607,0.0671,0.0571,0.0649,1553304.66008522,97266.444324099398
1655078400,2022-06-13 00:00:00,XED/USDT,0.0727,0.0739,0.0594,0.0602,1530135.45012358,98414.960633209051
1654992000,2022-06-12 00:00:00,XED/USDT,0.0741,0.0761,0.0698,0.0727,1083368.45805922,78920.028335575862
1654905600,2022-06-11 00:00:00,XED/USDT,0.0802,0.0813,0.0709,0.0741,1232167.32645385,95160.967303481238
1654819200,2022-06-10 00:00:00,XED/USDT,0.0836,0.0839,0.079,0.0804,1303134.59717364,106602.57380856722
1654732800,2022-06-09 00:00:00,XED/USDT,0.0861,0.0871,0.0812,0.0837,1129933.68966688,94807.176640418236
1654646400,2022-06-08 00:00:00,XED/USDT,0.0901,0.0935,0.0856,0.0861,1298961.01829903,114857.78172582277
1654560000,2022-06-07 00:00:00,XED/USDT,0.0873,0.0999,0.0781,0.0903,2640972.01635562,226085.152564324049
1654473600,2022-06-06 00:00:00,XED/USDT,0.0903,0.1159,0.0871,0.0875,3410690.40733797,325470.328253273033
1654387200,2022-06-05 00:00:00,XED/USDT,0.0824,0.094,0.0819,0.0905,2394459.57502312,210937.099307182385
1654300800,2022-06-04 00:00:00,XED/USDT,0.0835,0.0838,0.081,0.0825,1064164.81899555,87377.396924308548
1654214400,2022-06-03 00:00:00,XED/USDT,0.0862,0.09,0.0816,0.0836,1615191.6358477,136661.369973873081
1654128000,2022-06-02 00:00:00,XED/USDT,0.0931,0.0954,0.0854,0.0862,1771115.55867731,158983.798658111822
1654041600,2022-06-01 00:00:00,XED/USDT,0.0866,0.0985,0.0857,0.0928,2931648.23693345,265597.544082257671
1653955200,2022-05-31 00:00:00,XED/USDT,0.0873,0.0886,0.0845,0.0862,1447403.22584689,125375.285075643498
1653868800,2022-05-30 00:00:00,XED/USDT,0.0831,0.0883,0.0825,0.0874,2573673.15267643,218767.005973453183
1653782400,2022-05-29 00:00:00,XED/USDT,0.0802,0.0857,0.08,0.083,2257240.26310881,184587.499226726849
1653696000,2022-05-28 00:00:00,XED/USDT,0.0801,0.0832,0.0786,0.0802,2631422.7759935,211600.931273785982
1653609600,2022-05-27 00:00:00,XED/USDT,0.0811,0.0829,0.0774,0.0796,2975557.54258867,237576.540103771277
1653523200,2022-05-26 00:00:00,XED/USDT,0.0892,0.0896,0.0805,0.081,2408752.84220592,204805.384483193653
1653436800,2022-05-25 00:00:00,XED/USDT,0.0915,0.0933,0.0869,0.089,1405564.76321952,125902.340979975086
1653350400,2022-05-24 00:00:00,XED/USDT,0.0916,0.116,0.086,0.0917,1271876.94459142,120710.66930607774
1653264000,2022-05-23 00:00:00,XED/USDT,0.0857,0.096,0.083,0.0919,2673819.02891102,230732.8282312562
1653177600,2022-05-22 00:00:00,XED/USDT,0.0814,0.0898,0.081,0.0858,480172.52895312,40973.3712133724
1653091200,2022-05-21 00:00:00,XED/USDT,0.0807,0.0847,0.0787,0.0818,878863.68533191,70750.40357947495
1653004800,2022-05-20 00:00:00,XED/USDT,0.0877,0.0892,0.0788,0.0804,2356181.38407851,202533.170155048937
1652918400,2022-05-19 00:00:00,XED/USDT,0.0834,0.0926,0.0822,0.0883,1133253.25982068,97928.992360818764
1652832000,2022-05-18 00:00:00,XED/USDT,0.0913,0.0917,0.0833,0.0836,1780250.96298059,160276.362874773294
1652745600,2022-05-17 00:00:00,XED/USDT,0.0906,0.0955,0.089,0.0913,3315081.3139116,306208.958225018741
1652659200,2022-05-16 00:00:00,XED/USDT,0.0931,0.0977,0.0897,0.0911,3748888.9927105,344431.224918579624
1652572800,2022-05-15 00:00:00,XED/USDT,0.0863,0.0933,0.0849,0.0932,3950557.45098155,350445.64090190742
1652486400,2022-05-14 00:00:00,XED/USDT,0.088,0.0887,0.0801,0.0864,3947246.56615292,331456.322807527077
1652400000,2022-05-13 00:00:00,XED/USDT,0.0794,0.108,0.0778,0.088,7120098.05798946,632778.068145279614
1652313600,2022-05-12 00:00:00,XED/USDT,0.084,0.094,0.0635,0.0795,6573778.99846144,518422.068974390624
1652227200,2022-05-11 00:00:00,XED/USDT,0.1354,0.1382,0.0666,0.0843,3681744.50825913,423979.561369543942
1652140800,2022-05-10 00:00:00,XED/USDT,0.1376,0.1484,0.132,0.1348,4048744.23630161,569040.17469593264
1652054400,2022-05-09 00:00:00,XED/USDT,0.1556,0.1571,0.1337,0.136,3787267.20816127,558202.88622112016
1651968000,2022-05-08 00:00:00,XED/USDT,0.1612,0.1625,0.1505,0.1562,3514243.52251299,550444.03981855629
1651881600,2022-05-07 00:00:00,XED/USDT,0.1732,0.1765,0.1601,0.1618,3953385.22547965,659414.213490236827
1651795200,2022-05-06 00:00:00,XED/USDT,0.1752,0.1848,0.169,0.1731,4142153.84767001,720548.753619246015
1651708800,2022-05-05 00:00:00,XED/USDT,0.1912,0.1932,0.1722,0.1752,6361747.19268299,1183434.683413416693
1651622400,2022-05-04 00:00:00,XED/USDT,0.1717,0.1941,0.1684,0.1911,6804322.19579398,1217638.944577243088
1651536000,2022-05-03 00:00:00,XED/USDT,0.1791,0.1801,0.1671,0.1722,7458738.6676084,1295245.446062148946
1651449600,2022-05-02 00:00:00,XED/USDT,0.1769,0.1799,0.174,0.1792,3743222.77394861,666236.921184825795
1651363200,2022-05-01 00:00:00,XED/USDT,0.1761,0.1841,0.1684,0.1769,5545647.17041491,970451.927839803189
1651276800,2022-04-30 00:00:00,XED/USDT,0.1948,0.2,0.176,0.1768,5615852.8387357,1056267.829645456342
1651190400,2022-04-29 00:00:00,XED/USDT,0.2088,0.2093,0.192,0.1948,4931732.8435277,994056.536482223032
1651104000,2022-04-28 00:00:00,XED/USDT,0.202,0.212,0.1999,0.2088,4708058.18341596,964530.498162953261
1651017600,2022-04-27 00:00:00,XED/USDT,0.2059,0.2096,0.192,0.2023,6239563.59227018,1250668.398452427012
1650931200,2022-04-26 00:00:00,XED/USDT,0.2034,0.236,0.2001,0.2059,4498233.71765726,955165.063642231704
1650844800,2022-04-25 00:00:00,XED/USDT,0.2023,0.2248,0.1838,0.2035,5892394.98139954,1167047.910710439018
1650758400,2022-04-24 00:00:00,XED/USDT,0.2121,0.2135,0.2,0.202,4277103.3586038,879543.906645501841
1650672000,2022-04-23 00:00:00,XED/USDT,0.2178,0.2459,0.2026,0.2122,4227150.06240601,937370.803319087197
1650585600,2022-04-22 00:00:00,XED/USDT,0.2629,0.2966,0.2112,0.2181,5261530.22594272,1313716.472755502056
1650499200,2022-04-21 00:00:00,XED/USDT,0.2107,0.428,0.207,0.2616,12030664.83005926,3649884.986578581493
1650412800,2022-04-20 00:00:00,XED/USDT,0.1662,0.2399,0.163,0.2109,4532857.30139224,829253.845398513719
1650326400,2022-04-19 00:00:00,XED/USDT,0.1663,0.1696,0.163,0.1662,2006079.39207449,333537.001193763748
1650240000,2022-04-18 00:00:00,XED/USDT,0.1626,0.1684,0.147,0.1661,714843.54190586,112132.494623382792
1650153600,2022-04-17 00:00:00,XED/USDT,0.1661,0.1661,0.1601,0.1626,745540.86649778,121714.197206759359
1650067200,2022-04-16 00:00:00,XED/USDT,0.1666,0.167,0.1602,0.1661,1245552.07055674,203611.664669618036
1649980800,2022-04-15 00:00:00,XED/USDT,0.1699,0.1805,0.1628,0.1669,309906.41810422,52180.258044864983
1649894400,2022-04-14 00:00:00,XED/USDT,0.1792,0.1817,0.1685,0.1703,272015.6958851,47073.33754429174
1649808000,2022-04-13 00:00:00,XED/USDT,0.1718,0.1824,0.1667,0.1792,563890.03570488,99527.75824748641
1649721600,2022-04-12 00:00:00,XED/USDT,0.1712,0.177,0.1686,0.1718,131468.45832772,22567.812135292484
1649635200,2022-04-11 00:00:00,XED/USDT,0.1856,0.1867,0.1705,0.1705,81512.98142666,14558.297340409426
1649548800,2022-04-10 00:00:00,XED/USDT,0.1901,0.1901,0.1842,0.1861,58251.56047684,10959.473209869866
1649462400,2022-04-09 00:00:00,XED/USDT,0.192,0.1941,0.1866,0.1901,61991.52052195,11811.871112548918
1649376000,2022-04-08 00:00:00,XED/USDT,0.1893,0.2138,0.181,0.1918,390966.65729863,75786.14744317738
1649289600,2022-04-07 00:00:00,XED/USDT,0.1866,0.196,0.1838,0.188,219529.88609289,41672.470288472164
1649203200,2022-04-06 00:00:00,XED/USDT,0.2007,0.2007,0.1772,0.1876,411602.59080099,77619.839035251827
1649116800,2022-04-05 00:00:00,XED/USDT,0.2064,0.2191,0.1997,0.2003,366799.71588826,75935.040402378757
1649030400,2022-04-04 00:00:00,XED/USDT,0.2164,0.22,0.196,0.2064,390613.54908376,81627.942054269766
1648944000,2022-04-03 00:00:00,XED/USDT,0.2142,0.2277,0.2123,0.2165,308058.08992718,67487.95732526084
1648857600,2022-04-02 00:00:00,XED/USDT,0.22,0.2233,0.2092,0.2156,198100.24886179,42779.336270591891
1648771200,2022-04-01 00:00:00,XED/USDT,0.2157,0.2232,0.1811,0.22,463496.98727508,95892.315947486475
1648684800,2022-03-31 00:00:00,XED/USDT,0.223,0.259,0.2041,0.2157,668389.80672211,147952.020742901783
1648598400,2022-03-30 00:00:00,XED/USDT,0.2348,0.241,0.2045,0.2241,559655.87443822,126760.962175437671
1648512000,2022-03-29 00:00:00,XED/USDT,0.2474,0.2539,0.2299,0.235,361012.9692431,86879.715175048619
1648425600,2022-03-28 00:00:00,XED/USDT,0.2415,0.259,0.2364,0.2474,386383.99276422,97120.269312913162
1648339200,2022-03-27 00:00:00,XED/USDT,0.2311,0.2469,0.2173,0.2409,377957.96128575,86074.759182143459
1648252800,2022-03-26 00:00:00,XED/USDT,0.2485,0.256,0.2277,0.2326,249553.34186227,59899.736440869703
1648166400,2022-03-25 00:00:00,XED/USDT,0.2428,0.2599,0.2366,0.2485,490596.33796526,121727.539253091654
1648080000,2022-03-24 00:00:00,XED/USDT,0.2109,0.2634,0.2066,0.2428,330186.12893818,75272.607132712771
1647993600,2022-03-23 00:00:00,XED/USDT,0.2041,0.2137,0.2002,0.2104,78151.888383,16187.634386654748
1647907200,2022-03-22 00:00:00,XED/USDT,0.1948,0.2086,0.1948,0.2041,99724.77311134,20131.643877800784
1647820800,2022-03-21 00:00:00,XED/USDT,0.1972,0.2199,0.1859,0.1948,355634.45089821,69916.138101356049
1647734400,2022-03-20 00:00:00,XED/USDT,0.1936,0.203,0.1897,0.1972,124239.01189182,24170.650028221234
1647648000,2022-03-19 00:00:00,XED/USDT,0.1909,0.1999,0.1898,0.194,104492.74989275,20389.921299706996
1647561600,2022-03-18 00:00:00,XED/USDT,0.1885,0.1945,0.1803,0.1905,105901.39259259,19664.080707420543
1647475200,2022-03-17 00:00:00,XED/USDT,0.1866,0.2048,0.1827,0.1892,397676.47395848,76070.661524425154
1647388800,2022-03-16 00:00:00,XED/USDT,0.1812,0.2,0.1737,0.188,461667.01377459,85203.728860506987
1647302400,2022-03-15 00:00:00,XED/USDT,0.1742,0.1845,0.1643,0.1812,150787.46187947,26410.923921706241
1647216000,2022-03-14 00:00:00,XED/USDT,0.1994,0.215,0.16,0.1752,650292.43240453,118493.226148463637
1647129600,2022-03-13 00:00:00,XED/USDT,0.2031,0.215,0.1936,0.1994,338927.50978526,69662.303241050158
1647043200,2022-03-12 00:00:00,XED/USDT,0.1944,0.281,0.1922,0.2031,538536.87391662,121283.326736155454
1646956800,2022-03-11 00:00:00,XED/USDT,0.1974,0.2032,0.1928,0.1962,20339.24866746,4017.288196894555
1646870400,2022-03-10 00:00:00,XED/USDT,0.204,0.2072,0.1926,0.1968,70368.48136193,13903.514644844589
1646784000,2022-03-09 00:00:00,XED/USDT,0.1981,0.212,0.1981,0.2041,79044.86846254,16277.993908648258
1646697600,2022-03-08 00:00:00,XED/USDT,0.1991,0.2058,0.1888,0.1981,254298.76004794,50260.245848878383
1646611200,2022-03-07 00:00:00,XED/USDT,0.2232,0.2235,0.1921,0.1992,228086.2493448,46399.554081549459
1646524800,2022-03-06 00:00:00,XED/USDT,0.2277,0.243,0.221,0.2233,38656.77481297,8768.043690506514
1646438400,2022-03-05 00:00:00,XED/USDT,0.2269,0.2308,0.2216,0.2276,58172.9255675,13278.762787860655
1646352000,2022-03-04 00:00:00,XED/USDT,0.249,0.2504,0.2221,0.2269,50957.64066832,12074.071953594061
1646265600,2022-03-03 00:00:00,XED/USDT,0.2429,0.26,0.2353,0.2496,159154.87978183,39679.690138597607
1646179200,2022-03-02 00:00:00,XED/USDT,0.239,0.2521,0.2276,0.2429,112094.4010774,26773.313203787758
1646092800,2022-03-01 00:00:00,XED/USDT,0.2379,0.2477,0.2345,0.2371,217803.77661989,52660.188506444967
1646006400,2022-02-28 00:00:00,XED/USDT,0.2107,0.38,0.1969,0.2383,1082497.85810574,284433.455750017536
1645920000,2022-02-27 00:00:00,XED/USDT,0.2328,0.2333,0.2072,0.2083,223466.81326519,48505.154605057526
1645833600,2022-02-26 00:00:00,XED/USDT,0.2418,0.2444,0.2303,0.2324,100359.31799964,23863.247127530423
1645747200,2022-02-25 00:00:00,XED/USDT,0.2283,0.251,0.2281,0.24,100950.32517536,24280.475078398878
1645660800,2022-02-24 00:00:00,XED/USDT,0.2338,0.238,0.2,0.2272,191740.72966983,41217.859955681925
1645574400,2022-02-23 00:00:00,XED/USDT,0.24,0.2526,0.2306,0.2338,114254.51742142,28089.384673728071
1645488000,2022-02-22 00:00:00,XED/USDT,0.235,0.2439,0.2201,0.2382,97271.01291335,22809.838040394197
1645401600,2022-02-21 00:00:00,XED/USDT,0.2419,0.324,0.235,0.2354,641024.74163672,174801.175584416895
1645315200,2022-02-20 00:00:00,XED/USDT,0.2566,0.2572,0.2247,0.2419,266480.13407447,63675.339603190004
1645228800,2022-02-19 00:00:00,XED/USDT,0.2667,0.2717,0.2526,0.2563,111346.15451631,29322.156450119654
1645142400,2022-02-18 00:00:00,XED/USDT,0.2876,0.3014,0.2581,0.2671,300238.5222003,84615.813822727392
1645056000,2022-02-17 00:00:00,XED/USDT,0.3233,0.328,0.284,0.2876,301868.3303091,90571.174070952055
1644969600,2022-02-16 00:00:00,XED/USDT,0.3067,0.3905,0.299,0.3233,996689.30870259,340837.168424916834
1644883200,2022-02-15 00:00:00,XED/USDT,0.2853,0.3189,0.2822,0.3091,248459.5222387,76180.205862741637
1644796800,2022-02-14 00:00:00,XED/USDT,0.2918,0.2942,0.2752,0.2853,102371.02540959,29061.064303242046
1644710400,2022-02-13 00:00:00,XED/USDT,0.3031,0.3098,0.2851,0.2899,73507.27971182,21880.565796157421
1644624000,2022-02-12 00:00:00,XED/USDT,0.3109,0.3203,0.2955,0.305,80330.34556766,24517.179066465772
1644537600,2022-02-11 00:00:00,XED/USDT,0.332,0.3356,0.3017,0.3109,97847.76865258,31186.948181203734
1644451200,2022-02-10 00:00:00,XED/USDT,0.3494,0.3552,0.3308,0.3322,179379.22467887,61105.662203948073
1644364800,2022-02-09 00:00:00,XED/USDT,0.3541,0.3649,0.3403,0.3507,204334.04632944,71510.184601719197
1644278400,2022-02-08 00:00:00,XED/USDT,0.3828,0.4078,0.3457,0.3541,600699.48435305,224040.758382696657
1644192000,2022-02-07 00:00:00,XED/USDT,0.3251,0.4825,0.3219,0.3828,1603165.2224583,644858.797860785493
1644105600,2022-02-06 00:00:00,XED/USDT,0.3063,0.3583,0.2957,0.3251,90373.48342414,29014.959373547629
1644019200,2022-02-05 00:00:00,XED/USDT,0.3043,0.3369,0.3001,0.3075,155972.79240525,49015.776925045406
1643932800,2022-02-04 00:00:00,XED/USDT,0.2897,0.3144,0.287,0.3043,117687.4214135,35120.728693619189
1643846400,2022-02-03 00:00:00,XED/USDT,0.291,0.2938,0.2823,0.2918,88635.28722682,25413.539422793998
1643760000,2022-02-02 00:00:00,XED/USDT,0.303,0.3183,0.291,0.291,104274.27820932,31323.643108438591
1643673600,2022-02-01 00:00:00,XED/USDT,0.2933,0.3122,0.2832,0.3049,89982.39346186,26925.498260037864
1643587200,2022-01-31 00:00:00,XED/USDT,0.2918,0.2945,0.28,0.2931,49004.89825974,14113.103172093108
1643500800,2022-01-30 00:00:00,XED/USDT,0.2885,0.3025,0.2844,0.2918,99656.08138646,29429.957761654207
