https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZIL
1663333200000,2022-09-16 13:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.0253347915290156,14729.52995873
1663322400000,2022-09-16 10:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.00330467469471,1932.558301
1663318800000,2022-09-16 09:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.00010585640684789999,61.90433149
1663308000000,2022-09-16 06:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.02846182546638,16644.342378
1663300800000,2022-09-16 04:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.17200000000000001,100000.0
1663261200000,2022-09-15 17:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.01126437722784,6587.355104
1663257600000,2022-09-15 16:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.00519461233974,3037.784994
1663254000000,2022-09-15 15:00:00,ZIL/BTC,1.7e-06,1.72e-06,1.7e-06,1.72e-06,0.0343885530758488,19993.34481154
1663250400000,2022-09-15 14:00:00,ZIL/BTC,1.7e-06,1.71e-06,1.7e-06,1.71e-06,0.0039047883374583,2283.50195173
1663228800000,2022-09-15 08:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0010706788116,626.12796
1663221600000,2022-09-15 06:00:00,ZIL/BTC,1.7e-06,1.7e-06,1.7e-06,1.7e-06,0.048910278257437996,28770.751916139998
1663203600000,2022-09-15 01:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,8.22553591574e-05,47.54645038
1663185600000,2022-09-14 20:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.74e-06,1.74e-06,0.00050795998698,291.931027
1663182000000,2022-09-14 19:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.74e-06,1.74e-06,0.030114627285618003,17307.2570607
1663178400000,2022-09-14 18:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.73e-06,1.73e-06,0.0289890617607856,16756.68309872
1663156800000,2022-09-14 12:00:00,ZIL/BTC,1.7e-06,1.71e-06,1.7e-06,1.71e-06,0.0517878147325482,30285.271773419998
1663138800000,2022-09-14 07:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.00011599214774849998,67.83166535
1663128000000,2022-09-14 04:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0067486956670916995,3946.60565327
1663110000000,2022-09-13 23:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,7.45847324118e-05,43.61680258
1663099200000,2022-09-13 20:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0029012342251806,1696.62820186
1663095600000,2022-09-13 19:00:00,ZIL/BTC,1.7e-06,1.71e-06,1.7e-06,1.71e-06,0.0017575016439806998,1027.7787391699999
1663092000000,2022-09-13 18:00:00,ZIL/BTC,1.69e-06,1.69e-06,1.69e-06,1.69e-06,0.0020725694951546,1226.37248234
1663084800000,2022-09-13 16:00:00,ZIL/BTC,1.69e-06,1.7e-06,1.69e-06,1.7e-06,0.003643905461275,2143.47380075
1663074000000,2022-09-13 13:00:00,ZIL/BTC,1.65e-06,1.65e-06,1.65e-06,1.65e-06,0.01898633736912,11506.871132799999
1663070400000,2022-09-13 12:00:00,ZIL/BTC,1.67e-06,1.68e-06,1.63e-06,1.64e-06,0.1981554593071492,120826.49957753
1663066800000,2022-09-13 11:00:00,ZIL/BTC,1.66e-06,1.66e-06,1.66e-06,1.66e-06,0.004300606241921599,2590.7266517599996
1663056000000,2022-09-13 08:00:00,ZIL/BTC,1.69e-06,1.69e-06,1.69e-06,1.69e-06,8.19132082093e-05,48.46935397
1663048800000,2022-09-13 06:00:00,ZIL/BTC,1.67e-06,1.67e-06,1.67e-06,1.67e-06,0.0047016049895803,2815.33232909
1662998400000,2022-09-12 16:00:00,ZIL/BTC,1.67e-06,1.69e-06,1.67e-06,1.69e-06,0.0018926546331965997,1119.91398414
1662994800000,2022-09-12 15:00:00,ZIL/BTC,1.7e-06,1.7e-06,1.7e-06,1.7e-06,9.8759839576e-05,58.09402328
1662976800000,2022-09-12 10:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.0004918972813818,284.33368866
1662958800000,2022-09-12 05:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0034011899999999997,1989.0
1662951600000,2022-09-12 03:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.00012582448331640002,73.15376937
1662948000000,2022-09-12 02:00:00,ZIL/BTC,1.7e-06,1.7e-06,1.7e-06,1.7e-06,0.021892840323271,12878.14136663
1662944400000,2022-09-12 01:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.0242449511512292,14095.90183211
1662937200000,2022-09-11 23:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.00014214297746840003,82.64126597
1662919200000,2022-09-11 18:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.0104147141454,6020.06598
1662876000000,2022-09-11 06:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.0002156283956188,125.36534628999999
1662868800000,2022-09-11 04:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.00016586999999999998,97.0
1662847200000,2022-09-10 22:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.73e-06,1.73e-06,0.0511315934271262,29555.83435094
1662814800000,2022-09-10 13:00:00,ZIL/BTC,1.75e-06,1.76e-06,1.71e-06,1.76e-06,0.4094189334887696,232624.39402771
1662796800000,2022-09-10 08:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.023036297502575,13163.5985729
1662793200000,2022-09-10 07:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,9.75121474425e-05,55.72122711
1662739200000,2022-09-09 16:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.71e-06,1.71e-06,0.0067957683136767,3974.13351677
1662735600000,2022-09-09 15:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.0006855767114360001,398.5911113
1662728400000,2022-09-09 13:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.74e-06,1.74e-06,0.0001392278986206,80.01603369
1662721200000,2022-09-09 11:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,8.21682997168e-05,46.68653393
1662717600000,2022-09-09 10:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.0069224555580576,3933.21338526
1662710400000,2022-09-09 08:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.026927669207896802,15213.37243384
1662681600000,2022-09-09 00:00:00,ZIL/BTC,1.84e-06,1.85e-06,1.84e-06,1.85e-06,0.004423817348998,2391.2526210799997
1662663600000,2022-09-08 19:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.0019604383325505,1071.27777735
1662656400000,2022-09-08 17:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.0729364969432563,39856.00925861
1662652800000,2022-09-08 16:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,8.64052403847e-05,47.73770187
1662649200000,2022-09-08 15:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.81e-06,1.81e-06,0.015192062542548401,8393.40471964
1662645600000,2022-09-08 14:00:00,ZIL/BTC,1.81e-06,1.82e-06,1.81e-06,1.82e-06,0.42952,236000.0
1662642000000,2022-09-08 13:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.00014924451706199997,82.91362059
1662598800000,2022-09-08 01:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.025344969291576,14080.538495320001
1662595200000,2022-09-08 00:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.025344969291575998,14080.53849532
1662584400000,2022-09-07 21:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.08723684417092199,48464.91342829
1662577200000,2022-09-07 19:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.00014590640347919998,80.16835356
1662555600000,2022-09-07 13:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0020914523880614,1149.14966377
1662552000000,2022-09-07 12:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.004955687961065601,2737.94914976
1662530400000,2022-09-07 06:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.006734262580014701,3762.1578659300003
1662501600000,2022-09-06 22:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.0048928457722707,2733.43339233
1662494400000,2022-09-06 20:00:00,ZIL/BTC,1.79e-06,1.8e-06,1.79e-06,1.8e-06,0.005269716026477999,2927.62001471
1662490800000,2022-09-06 19:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.000286457400646,160.0320674
1662487200000,2022-09-06 18:00:00,ZIL/BTC,1.78e-06,1.79e-06,1.77e-06,1.77e-06,0.0117615477640566,6644.94223958
1662483600000,2022-09-06 17:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.8e-06,1.8e-06,0.012250002379338,6805.55687741
1662476400000,2022-09-06 15:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0543,30000.0
1662472800000,2022-09-06 14:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0071113692434427,3928.93328367
1662469200000,2022-09-06 13:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,8.54270793213e-05,46.68146411
1662465600000,2022-09-06 12:00:00,ZIL/BTC,1.83e-06,1.84e-06,1.82e-06,1.84e-06,0.014071059027796798,7647.31468902
1662458400000,2022-09-06 10:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.036063353266587,19706.7504189
1662447600000,2022-09-06 07:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.43217741867248477,234879.03188722
1662436800000,2022-09-06 04:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.1425755533940427,77910.13846669
1662404400000,2022-09-05 19:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0086272776637352,4766.451747919999
1662397200000,2022-09-05 17:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.07020910777679999,39005.059876
1662382800000,2022-09-05 13:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.014028910326,7793.83907
1662379200000,2022-09-05 12:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.02455329895768,13716.926791999998
1662375600000,2022-09-05 11:00:00,ZIL/BTC,1.8e-06,1.82e-06,1.8e-06,1.8e-06,0.009998221897062,5554.56772059
1662372000000,2022-09-05 10:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0001378569996,76.587222
1662368400000,2022-09-05 09:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.051382237127400004,28545.687293000003
1662357600000,2022-09-05 06:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.2353667730805613,130036.89120473
1662314400000,2022-09-04 18:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.13136714291974,72179.748857
1662278400000,2022-09-04 08:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.18260883291122,100888.857962
1662253200000,2022-09-04 01:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.007242778989563501,4001.53535335
1662238800000,2022-09-03 21:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0759466251144,42192.569508
1662224400000,2022-09-03 17:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.102128683266144,56738.15737008
1662192000000,2022-09-03 08:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.02681517390857,14980.544083
1662184800000,2022-09-03 06:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.14626812361679997,81260.068676
1662152400000,2022-09-02 21:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.0210336786967241,11750.65848979
1662148800000,2022-09-02 20:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.77e-06,1.77e-06,0.0001762328257494,99.56656822
1662138000000,2022-09-02 17:00:00,ZIL/BTC,1.81e-06,1.82e-06,1.81e-06,1.82e-06,0.07221243879533319,39677.16417326
1662130800000,2022-09-02 15:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.014604314201999999,8113.50789
1662120000000,2022-09-02 12:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.048737006511228,27076.11472846
1662116400000,2022-09-02 11:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.019440374553,10800.208085
1662112800000,2022-09-02 10:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.0209925084721348,11598.07097908
1662109200000,2022-09-02 09:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.035612692349399996,19784.829083
1662102000000,2022-09-02 07:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.019650179723238,10916.76651291
1662098400000,2022-09-02 06:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.16546703039697597,91926.12799832
1662073200000,2022-09-01 23:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.000895,500.0
1662058800000,2022-09-01 19:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.12911096300906,72129.029614
1662040800000,2022-09-01 14:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.77e-06,1.77e-06,0.0400206133734717,22610.51603021
1662037200000,2022-09-01 13:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.03904740450334,21936.744103
1662022800000,2022-09-01 09:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.79e-06,1.79e-06,0.0260426952594753,14548.99176507
1662019200000,2022-09-01 08:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.02036796450108,11442.676686
1662015600000,2022-09-01 07:00:00,ZIL/BTC,1.77e-06,1.78e-06,1.77e-06,1.78e-06,0.0180909155280932,10163.43568994
1662012000000,2022-09-01 06:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.03670508982468,20737.338884
1662001200000,2022-09-01 03:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.1471170762957927,83116.99225751
1661979600000,2022-08-31 21:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.021473094721014,11929.49706723
1661972400000,2022-08-31 19:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.11654840897279999,64749.116096
1661968800000,2022-08-31 18:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.000102675063673,56.41487015
1661958000000,2022-08-31 15:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.070129782993024,38960.99055168
1661954400000,2022-08-31 14:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.02362858124724,13126.9895818
1661950800000,2022-08-31 13:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.2339348927004,129963.829278
1661940000000,2022-08-31 10:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.075787945253352,42104.41402964
1661936400000,2022-08-31 09:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,9.75866484921e-05,53.91527541
1661925600000,2022-08-31 06:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0001704693420976,94.18195696
1661914800000,2022-08-31 03:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0095193716903971,5259.32137591
1661900400000,2022-08-30 23:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.82e-06,1.82e-06,0.003193878161656,1754.8781108
1661886000000,2022-08-30 19:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.053942404172399996,29968.002318
1661878800000,2022-08-30 17:00:00,ZIL/BTC,1.79e-06,1.8e-06,1.79e-06,1.8e-06,0.148962649262364,82757.02736798
1661871600000,2022-08-30 15:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,8.21643134502e-05,44.89853194
1661868000000,2022-08-30 14:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.00014523817806679997,79.80119674
1661864400000,2022-08-30 13:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.034634076127560004,19029.712158000002
1661846400000,2022-08-30 08:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0240068868046644,13190.59714542
1661842800000,2022-08-30 07:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0240068868046644,13190.59714542
1661839200000,2022-08-30 06:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.1946645073208126,107549.45155846
1661814000000,2022-08-29 23:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0270709818197,14874.165835
1661788800000,2022-08-29 16:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0584314309936,32282.55856
1661778000000,2022-08-29 13:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0418214438751175,23105.77009675
1661770800000,2022-08-29 11:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.1140244118301189,63700.78873191
1661752800000,2022-08-29 06:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.020618064781398802,11583.182461460001
1661749200000,2022-08-29 05:00:00,ZIL/BTC,1.79e-06,1.8e-06,1.78e-06,1.8e-06,0.214181187420852,118989.54856714
1661742000000,2022-08-29 03:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.026573846929578,14763.24829421
1661734800000,2022-08-29 01:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0002549093694618,140.83390578
1661731200000,2022-08-29 00:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.00010423750775399999,57.90972653
1661709600000,2022-08-28 18:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.09371256168117001,51209.050099
1661691600000,2022-08-28 13:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.02016349016205,11018.300635
1661688000000,2022-08-28 12:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.027436416166200003,14992.577140000001
1661684400000,2022-08-28 11:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.1053324683070372,57558.72585084
1661670000000,2022-08-28 07:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.0244483591228599,13359.75908353
1661666400000,2022-08-28 06:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.2097744982668426,115260.71333343
1661637600000,2022-08-27 22:00:00,ZIL/BTC,1.83e-06,1.84e-06,1.83e-06,1.84e-06,0.0596525564504792,32419.86763613
1661626800000,2022-08-27 19:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.09691581160938,53544.647297999996
1661619600000,2022-08-27 17:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,9.542357537580001e-05,52.14403026
1661612400000,2022-08-27 15:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0366485523375608,20136.56721844
1661608800000,2022-08-27 14:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.047782949470877696,26399.41959717
1661605200000,2022-08-27 13:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0244360034786322,13426.37553771
1661598000000,2022-08-27 11:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0357957471121796,19667.99291878
1661590800000,2022-08-27 09:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.039228718753361,21673.3252781
1661580000000,2022-08-27 06:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.1274390442633913,70408.31174773
1661569200000,2022-08-27 03:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.0004075323722665,227.67171635
1661554800000,2022-08-26 23:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.0002853602386791,161.22047383
1661540400000,2022-08-26 19:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.1156712506638212,64983.84868754
1661536800000,2022-08-26 18:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.0020840138607284,1170.79430378
1661529600000,2022-08-26 16:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.000275494918324,153.9077756
1661526000000,2022-08-26 15:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.07696215405866999,43481.442971
1661522400000,2022-08-26 14:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.0001091312442882,60.96717558
1661515200000,2022-08-26 12:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.78e-06,1.78e-06,0.10422950061836399,58555.8992238
1661504400000,2022-08-26 09:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.00886549336582,4871.150201
1661500800000,2022-08-26 08:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.03938544838354,21759.916234
1661493600000,2022-08-26 06:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.79e-06,1.8e-06,0.12020102436682799,66778.34687046
1661461200000,2022-08-25 21:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.0069303190784,3766.47776
1661450400000,2022-08-25 18:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.040517940820239996,22020.620011
1661446800000,2022-08-25 17:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.0001243304732776,67.57090939
1661436000000,2022-08-25 14:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.0643567766006088,34976.50902207
1661428800000,2022-08-25 12:00:00,ZIL/BTC,1.85e-06,1.86e-06,1.85e-06,1.86e-06,0.035918222162041796,19310.87213013
1661421600000,2022-08-25 10:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.84e-06,1.84e-06,0.004411727269852,2397.67786405
1661418000000,2022-08-25 09:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.04036730455768,21938.752477
