https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BSVBEAR,Volume USDT
1659657600000.0,2022-08-05 00:00:00,BSVBEAR/USDT,1.86e-06,1.87e-06,1.66e-06,1.67e-06,1607784.4311377245,2.685
1659571200000.0,2022-08-04 00:00:00,BSVBEAR/USDT,1.85e-06,1.93e-06,1.72e-06,1.86e-06,14424731.182795698,26.83
1659484800000.0,2022-08-03 00:00:00,BSVBEAR/USDT,1.8e-06,1.93e-06,1.65e-06,1.85e-06,18166486.486486483,33.608
1659398400000.0,2022-08-02 00:00:00,BSVBEAR/USDT,1.93e-06,2.15e-06,1.54e-06,1.8e-06,172889444.44444448,311.201
1659312000000.0,2022-08-01 00:00:00,BSVBEAR/USDT,1.88e-06,2.08e-06,1.84e-06,1.93e-06,124632642.48704661,240.541
1659225600000.0,2022-07-31 00:00:00,BSVBEAR/USDT,1.8e-06,1.9e-06,1.69e-06,1.88e-06,152192553.19148937,286.122
1659139200000.0,2022-07-30 00:00:00,BSVBEAR/USDT,1.58e-06,1.81e-06,1.52e-06,1.8e-06,184961111.11111113,332.93
1659052800000.0,2022-07-29 00:00:00,BSVBEAR/USDT,1.82e-06,1.89e-06,1.44e-06,1.58e-06,900779113.9240507,1423.231
1658966400000.0,2022-07-28 00:00:00,BSVBEAR/USDT,2.48e-06,2.48e-06,1.69e-06,1.82e-06,276490109.8901099,503.212
1658880000000.0,2022-07-27 00:00:00,BSVBEAR/USDT,3.11e-06,3.26e-06,2.48e-06,2.48e-06,75553306.4516129,187.3722
1658793600000.0,2022-07-26 00:00:00,BSVBEAR/USDT,3.26e-06,3.52e-06,3.1e-06,3.11e-06,649162990.3536978,2018.8969
1658707200000.0,2022-07-25 00:00:00,BSVBEAR/USDT,2.68e-06,3.26e-06,2.56e-06,3.26e-06,573635889.5705521,1870.053
1658620800000.0,2022-07-24 00:00:00,BSVBEAR/USDT,2.86e-06,2.88e-06,2.57e-06,2.68e-06,365423134.3283582,979.334
1658534400000.0,2022-07-23 00:00:00,BSVBEAR/USDT,2.72e-06,2.98e-06,2.57e-06,2.86e-06,272826573.4265734,780.284
1658448000000.0,2022-07-22 00:00:00,BSVBEAR/USDT,2.92e-06,2.94e-06,2.37e-06,2.72e-06,966959191.1764706,2630.129
1658361600000.0,2022-07-21 00:00:00,BSVBEAR/USDT,3.14e-06,3.23e-06,2.88e-06,2.92e-06,979768150.6849314,2860.923
1658275200000.0,2022-07-20 00:00:00,BSVBEAR/USDT,2.77e-06,3.15e-06,2.66e-06,3.14e-06,549241401.2738854,1724.618
1658188800000.0,2022-07-19 00:00:00,BSVBEAR/USDT,2.91e-06,3.2e-06,2.56e-06,2.77e-06,749071480.1444043,2074.928
1658102400000.0,2022-07-18 00:00:00,BSVBEAR/USDT,3.66e-06,3.68e-06,2.87e-06,2.91e-06,1418119003.4364262,4126.7263
1658016000000.0,2022-07-17 00:00:00,BSVBEAR/USDT,3.6e-06,3.76e-06,3.24e-06,3.66e-06,1126764016.3934426,4123.9563
1657929600000.0,2022-07-16 00:00:00,BSVBEAR/USDT,4.01e-06,4.15e-06,3.51e-06,3.6e-06,465191166.6666667,1674.6882
1657843200000.0,2022-07-15 00:00:00,BSVBEAR/USDT,4.09e-06,4.14e-06,3.78e-06,4.01e-06,597186832.9177058,2394.7192
1657756800000.0,2022-07-14 00:00:00,BSVBEAR/USDT,4.29e-06,4.52e-06,3.93e-06,4.09e-06,1764938312.9584353,7218.5977
1657670400000.0,2022-07-13 00:00:00,BSVBEAR/USDT,4.96e-06,5.14e-06,4.25e-06,4.29e-06,1002779417.2494174,4301.9237
1657584000000.0,2022-07-12 00:00:00,BSVBEAR/USDT,4.92e-06,5.25e-06,4.32e-06,4.96e-06,3320910967.7419357,16471.7184
1657497600000.0,2022-07-11 00:00:00,BSVBEAR/USDT,3.99e-06,5e-06,3.99e-06,4.92e-06,767515284.5528455,3776.1752
1657411200000.0,2022-07-10 00:00:00,BSVBEAR/USDT,3.48e-06,4.03e-06,3.48e-06,3.99e-06,952481503.7593985,3800.4012
1657324800000.0,2022-07-09 00:00:00,BSVBEAR/USDT,3.54e-06,3.64e-06,3.38e-06,3.48e-06,912906034.4827586,3176.913
1657238400000.0,2022-07-08 00:00:00,BSVBEAR/USDT,3.74e-06,3.8e-06,3.22e-06,3.54e-06,2754663559.322034,9751.509
1657152000000.0,2022-07-07 00:00:00,BSVBEAR/USDT,4.09e-06,4.12e-06,3.65e-06,3.74e-06,3170625802.139037,11858.1405
1657065600000.0,2022-07-06 00:00:00,BSVBEAR/USDT,4.15e-06,4.45e-06,4.01e-06,4.09e-06,248568459.65770173,1016.645
1656979200000.0,2022-07-05 00:00:00,BSVBEAR/USDT,3.85e-06,4.52e-06,3.61e-06,4.15e-06,1856256626.5060241,7703.465
1656892800000.0,2022-07-04 00:00:00,BSVBEAR/USDT,4.58e-06,4.82e-06,3.83e-06,3.85e-06,1514597012.9870129,5831.1985
1656806400000.0,2022-07-03 00:00:00,BSVBEAR/USDT,4.42e-06,4.87e-06,4.41e-06,4.58e-06,1612688275.1091702,7386.1123
1656720000000.0,2022-07-02 00:00:00,BSVBEAR/USDT,5.12e-06,5.32e-06,3.93e-06,4.42e-06,1962906199.095023,8676.0454
1656633600000.0,2022-07-01 00:00:00,BSVBEAR/USDT,4.32e-06,5.33e-06,4e-06,5.12e-06,875083945.3125,4480.4298
1656547200000.0,2022-06-30 00:00:00,BSVBEAR/USDT,4.01e-06,5.02e-06,3.99e-06,4.33e-06,665405473.4411086,2881.2057
1656460800000.0,2022-06-29 00:00:00,BSVBEAR/USDT,4.02e-06,4.28e-06,3.78e-06,4.01e-06,614742194.5137157,2465.1162
1656374400000.0,2022-06-28 00:00:00,BSVBEAR/USDT,3.54e-06,4.03e-06,3.44e-06,4.02e-06,545292537.3134329,2192.076
1656288000000.0,2022-06-27 00:00:00,BSVBEAR/USDT,3.37e-06,3.62e-06,3.17e-06,3.54e-06,338111694.91525424,1196.9154
1656201600000.0,2022-06-26 00:00:00,BSVBEAR/USDT,3.01e-06,3.38e-06,2.89e-06,3.37e-06,352372403.56083083,1187.495
1656115200000.0,2022-06-25 00:00:00,BSVBEAR/USDT,2.94e-06,3.2e-06,2.89e-06,3.01e-06,82930232.55813953,249.62
1656028800000.0,2022-06-24 00:00:00,BSVBEAR/USDT,2.95e-06,3.08e-06,2.8e-06,2.94e-06,821173469.3877552,2414.25
1655942400000.0,2022-06-23 00:00:00,BSVBEAR/USDT,3.35e-06,3.41e-06,2.85e-06,2.95e-06,468949525.4237288,1383.4011
1655856000000.0,2022-06-22 00:00:00,BSVBEAR/USDT,3.12e-06,3.35e-06,2.93e-06,3.35e-06,772655134.3283582,2588.3947
1655769600000.0,2022-06-21 00:00:00,BSVBEAR/USDT,3.07e-06,3.3e-06,2.58e-06,3.12e-06,686685705.1282052,2142.4594
1655683200000.0,2022-06-20 00:00:00,BSVBEAR/USDT,3.82e-06,3.86e-06,2.99e-06,3.07e-06,69583745.92833877,213.6221
1655596800000.0,2022-06-19 00:00:00,BSVBEAR/USDT,5.12e-06,5.42e-06,3.68e-06,3.82e-06,1123656806.2827225,4292.369
1655510400000.0,2022-06-18 00:00:00,BSVBEAR/USDT,5.63e-06,6.58e-06,4.91e-06,5.12e-06,504791484.375,2584.5324
1655424000000.0,2022-06-17 00:00:00,BSVBEAR/USDT,7.13e-06,7.18e-06,5.4e-06,5.63e-06,199572042.6287744,1123.5906
1655337600000.0,2022-06-16 00:00:00,BSVBEAR/USDT,5.89e-06,7.32e-06,4.94e-06,7.13e-06,107469831.6970547,766.2599
1655251200000.0,2022-06-15 00:00:00,BSVBEAR/USDT,6.43e-06,8.47e-06,5.59e-06,5.89e-06,604003412.5636672,3557.5801
1655164800000.0,2022-06-14 00:00:00,BSVBEAR/USDT,1.264e-05,1.414e-05,5.45e-06,6.43e-06,2859836998.44479,18388.7519
1655078400000.0,2022-06-13 00:00:00,BSVBEAR/USDT,1.135e-05,1.566e-05,1.098e-05,1.264e-05,986101431.9620253,12464.3221
1654992000000.0,2022-06-12 00:00:00,BSVBEAR/USDT,9e-06,1.137e-05,8.96e-06,1.135e-05,1276266396.475771,14485.6236
1654905600000.0,2022-06-11 00:00:00,BSVBEAR/USDT,7.35e-06,9.9e-06,7.21e-06,9.02e-06,1674858691.7960088,15107.2254
1654819200000.0,2022-06-10 00:00:00,BSVBEAR/USDT,8.33e-06,8.76e-06,5.79e-06,7.35e-06,3167552435.37415,23281.5104
1654732800000.0,2022-06-09 00:00:00,BSVBEAR/USDT,7.97e-06,8.55e-06,7.51e-06,8.33e-06,159752436.97478992,1330.7378
1654646400000.0,2022-06-08 00:00:00,BSVBEAR/USDT,7.66e-06,8.34e-06,7.37e-06,7.97e-06,366900514.42910916,2924.1971
1654560000000.0,2022-06-07 00:00:00,BSVBEAR/USDT,7.65e-06,9e-06,7.03e-06,7.66e-06,716519843.3420366,5488.542
1654473600000.0,2022-06-06 00:00:00,BSVBEAR/USDT,8.22e-06,8.29e-06,7.04e-06,7.65e-06,158529555.55555555,1212.7511
1654387200000.0,2022-06-05 00:00:00,BSVBEAR/USDT,8.08e-06,8.59e-06,7.76e-06,8.22e-06,638638868.6131388,5249.6115
1654300800000.0,2022-06-04 00:00:00,BSVBEAR/USDT,9.04e-06,9.74e-06,7.85e-06,8.08e-06,361792042.0792079,2923.2797
1654214400000.0,2022-06-03 00:00:00,BSVBEAR/USDT,1.038e-05,1.038e-05,7.57e-06,9.04e-06,1256813307.522124,11361.5923
1654128000000.0,2022-06-02 00:00:00,BSVBEAR/USDT,1.184e-05,1.222e-05,1.018e-05,1.038e-05,29383660.886319846,305.0024
1654041600000.0,2022-06-01 00:00:00,BSVBEAR/USDT,1.053e-05,1.248e-05,9.7e-06,1.184e-05,111653961.14864865,1321.9829
1653955200000.0,2022-05-31 00:00:00,BSVBEAR/USDT,9.88e-06,1.107e-05,9.64e-06,1.053e-05,49361490.97815765,519.7765
1653868800000.0,2022-05-30 00:00:00,BSVBEAR/USDT,1.221e-05,1.227e-05,9.58e-06,9.88e-06,573543846.1538461,5666.6132
1653782400000.0,2022-05-29 00:00:00,BSVBEAR/USDT,1.549e-05,1.549e-05,1.176e-05,1.221e-05,110173243.24324325,1345.2153
1653696000000.0,2022-05-28 00:00:00,BSVBEAR/USDT,1.684e-05,1.734e-05,1.514e-05,1.549e-05,1368502.2595222725,21.1981
1653609600000.0,2022-05-27 00:00:00,BSVBEAR/USDT,1.61e-05,1.803e-05,1.579e-05,1.684e-05,635313402.6128266,10698.6777
1653523200000.0,2022-05-26 00:00:00,BSVBEAR/USDT,1.307e-05,1.725e-05,1.282e-05,1.61e-05,847851006.2111802,13650.4012
1653436800000.0,2022-05-25 00:00:00,BSVBEAR/USDT,1.372e-05,1.425e-05,1.21e-05,1.307e-05,53643649.57918898,701.1225
1653350400000.0,2022-05-24 00:00:00,BSVBEAR/USDT,1.571e-05,1.739e-05,1.323e-05,1.372e-05,340925.6559766764,4.6775
1653264000000.0,2022-05-23 00:00:00,BSVBEAR/USDT,1.644e-05,1.659e-05,1.298e-05,1.571e-05,127169662.63526416,1997.8354
1653177600000.0,2022-05-22 00:00:00,BSVBEAR/USDT,1.863e-05,1.893e-05,1.588e-05,1.644e-05,884330.9002433091,14.5384
1653091200000.0,2022-05-21 00:00:00,BSVBEAR/USDT,1.837e-05,2.033e-05,1.819e-05,1.863e-05,133301.1272141707,2.4834
1653004800000.0,2022-05-20 00:00:00,BSVBEAR/USDT,1.668e-05,1.951e-05,1.566e-05,1.837e-05,2366641.2629286884,43.4752
1652918400000.0,2022-05-19 00:00:00,BSVBEAR/USDT,1.835e-05,1.923e-05,1.498e-05,1.668e-05,200401510.7913669,3342.6972
1652832000000.0,2022-05-18 00:00:00,BSVBEAR/USDT,1.517e-05,1.846e-05,1.352e-05,1.835e-05,76895253.40599456,1411.0279
1652745600000.0,2022-05-17 00:00:00,BSVBEAR/USDT,1.741e-05,1.766e-05,1.473e-05,1.517e-05,0.0,0.0
1652659200000.0,2022-05-16 00:00:00,BSVBEAR/USDT,1.631e-05,1.942e-05,1.595e-05,1.741e-05,1339425.6174612292,23.3194
1652572800000.0,2022-05-15 00:00:00,BSVBEAR/USDT,1.745e-05,1.933e-05,1.625e-05,1.631e-05,1802017.167381974,29.3909
1652486400000.0,2022-05-14 00:00:00,BSVBEAR/USDT,1.971e-05,2.322e-05,1.513e-05,1.745e-05,145833770.77363896,2544.7993
1652400000000.0,2022-05-13 00:00:00,BSVBEAR/USDT,2.394e-05,2.513e-05,1.714e-05,1.971e-05,574982.2425164891,11.3329
1652313600000.0,2022-05-12 00:00:00,BSVBEAR/USDT,2.126e-05,3.22e-05,1.927e-05,2.394e-05,58888295.739348374,1409.7858
1652227200000.0,2022-05-11 00:00:00,BSVBEAR/USDT,1.393e-05,2.3e-05,1.336e-05,2.126e-05,198776890.8748824,4225.9967
1652140800000.0,2022-05-10 00:00:00,BSVBEAR/USDT,1.68e-05,1.762e-05,1.25e-05,1.393e-05,220032756.6403446,3065.0563
1652054400000.0,2022-05-09 00:00:00,BSVBEAR/USDT,1.192e-05,1.698e-05,1.155e-05,1.68e-05,1143986446.4285717,19218.9723
1651968000000.0,2022-05-08 00:00:00,BSVBEAR/USDT,1.173e-05,1.259e-05,1.145e-05,1.192e-05,5291426.174496644,63.0738
1651881600000.0,2022-05-07 00:00:00,BSVBEAR/USDT,1.077e-05,1.216e-05,1.064e-05,1.173e-05,11362625.745950555,133.2836
1651795200000.0,2022-05-06 00:00:00,BSVBEAR/USDT,1.038e-05,1.157e-05,1.028e-05,1.077e-05,156808291.5506035,1688.8253
1651708800000.0,2022-05-05 00:00:00,BSVBEAR/USDT,8.76e-06,1.108e-05,8.4e-06,1.038e-05,247412572.25433525,2568.1425
1651622400000.0,2022-05-04 00:00:00,BSVBEAR/USDT,1.145e-05,1.161e-05,8.68e-06,8.76e-06,135239.72602739726,1.1847
1651536000000.0,2022-05-03 00:00:00,BSVBEAR/USDT,1.097e-05,1.215e-05,1.046e-05,1.145e-05,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,BSVBEAR/USDT,1.102e-05,1.156e-05,9.74e-06,1.097e-05,102741002.7347311,1127.0688
1651363200000.0,2022-05-01 00:00:00,BSVBEAR/USDT,1.227e-05,1.259e-05,1.059e-05,1.102e-05,138678411.97822142,1528.2361
1651276800000.0,2022-04-30 00:00:00,BSVBEAR/USDT,1.054e-05,1.301e-05,1.044e-05,1.227e-05,0.0,0.0
1651190400000.0,2022-04-29 00:00:00,BSVBEAR/USDT,9.66e-06,1.075e-05,9.17e-06,1.054e-05,104990996.20493358,1106.6051
1651104000000.0,2022-04-28 00:00:00,BSVBEAR/USDT,9.78e-06,9.85e-06,9.15e-06,9.66e-06,14512422.360248446,140.19
1651017600000.0,2022-04-27 00:00:00,BSVBEAR/USDT,1.031e-05,1.056e-05,9.54e-06,9.78e-06,2526380.3680981593,24.708
1650931200000.0,2022-04-26 00:00:00,BSVBEAR/USDT,9e-06,1.046e-05,8.78e-06,1.031e-05,9857158.098933076,101.6273
1650844800000.0,2022-04-25 00:00:00,BSVBEAR/USDT,9.21e-06,1.027e-05,8.92e-06,9e-06,2678344.4444444445,24.1051
1650758400000.0,2022-04-24 00:00:00,BSVBEAR/USDT,9.57e-06,9.57e-06,8.76e-06,9.21e-06,4349837.133550488,40.062
1650672000000.0,2022-04-23 00:00:00,BSVBEAR/USDT,9.46e-06,9.59e-06,9.2e-06,9.57e-06,63203082.54963428,604.8535
1650585600000.0,2022-04-22 00:00:00,BSVBEAR/USDT,8.78e-06,9.56e-06,8.32e-06,9.46e-06,65131205.07399578,616.1412
1650499200000.0,2022-04-21 00:00:00,BSVBEAR/USDT,7.93e-06,9.01e-06,7.39e-06,8.78e-06,9872824.601366743,86.6834
1650412800000.0,2022-04-20 00:00:00,BSVBEAR/USDT,7.66e-06,8.32e-06,7.43e-06,7.93e-06,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,BSVBEAR/USDT,8.1e-06,8.93e-06,7.59e-06,7.66e-06,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,BSVBEAR/USDT,8.41e-06,9.17e-06,8.05e-06,8.1e-06,84904666.66666666,687.7278
1650153600000.0,2022-04-17 00:00:00,BSVBEAR/USDT,7.52e-06,8.48e-06,7.4e-06,8.41e-06,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,BSVBEAR/USDT,8e-06,8.14e-06,7.34e-06,7.52e-06,11940159.574468086,89.79
1649980800000.0,2022-04-15 00:00:00,BSVBEAR/USDT,8.25e-06,8.43e-06,7.84e-06,8e-06,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,BSVBEAR/USDT,7.69e-06,8.57e-06,7.4e-06,8.25e-06,68832509.09090908,567.8682
1649808000000.0,2022-04-13 00:00:00,BSVBEAR/USDT,9.13e-06,9.32e-06,7.48e-06,7.69e-06,79534187.25617686,611.6179
1649721600000.0,2022-04-12 00:00:00,BSVBEAR/USDT,1.014e-05,1.028e-05,8.76e-06,9.13e-06,4266243.154435925,38.9508
1649635200000.0,2022-04-11 00:00:00,BSVBEAR/USDT,8.57e-06,1.037e-05,8.25e-06,1.014e-05,96381577.90927023,977.3092
1649548800000.0,2022-04-10 00:00:00,BSVBEAR/USDT,8.12e-06,8.59e-06,7.85e-06,8.57e-06,6980956.82613769,59.8268
1649462400000.0,2022-04-09 00:00:00,BSVBEAR/USDT,8.38e-06,8.48e-06,7.99e-06,8.12e-06,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,BSVBEAR/USDT,7.48e-06,8.52e-06,7.21e-06,8.38e-06,168186324.5823389,1409.4014
1649289600000.0,2022-04-07 00:00:00,BSVBEAR/USDT,7.65e-06,7.98e-06,7.1e-06,7.48e-06,116426617.64705881,870.8711
1649203200000.0,2022-04-06 00:00:00,BSVBEAR/USDT,6.33e-06,7.65e-06,6.16e-06,7.65e-06,10933555.555555556,83.6417
1649116800000.0,2022-04-05 00:00:00,BSVBEAR/USDT,5.96e-06,6.35e-06,5.67e-06,6.33e-06,74492306.4770932,471.5363
1649030400000.0,2022-04-04 00:00:00,BSVBEAR/USDT,5.52e-06,6.33e-06,5.52e-06,5.96e-06,69279278.52348994,412.9045
1648944000000.0,2022-04-03 00:00:00,BSVBEAR/USDT,5.78e-06,6.21e-06,5.35e-06,5.52e-06,48327300.72463769,266.7667
1648857600000.0,2022-04-02 00:00:00,BSVBEAR/USDT,6.47e-06,6.57e-06,5.5e-06,5.78e-06,96903788.92733563,560.1039
1648771200000.0,2022-04-01 00:00:00,BSVBEAR/USDT,6.73e-06,7.3e-06,6.27e-06,6.47e-06,232978222.56568778,1507.3691
1648684800000.0,2022-03-31 00:00:00,BSVBEAR/USDT,6.04e-06,6.97e-06,5.74e-06,6.73e-06,95179390.78751858,640.5573
1648598400000.0,2022-03-30 00:00:00,BSVBEAR/USDT,6.05e-06,6.47e-06,5.6e-06,6.04e-06,117123890.72847684,707.4283
1648512000000.0,2022-03-29 00:00:00,BSVBEAR/USDT,6.61e-06,6.77e-06,5.65e-06,6.05e-06,187681520.661157,1135.4732
1648425600000.0,2022-03-28 00:00:00,BSVBEAR/USDT,6.75e-06,6.87e-06,5.79e-06,6.61e-06,404508.3207261724,2.6738
1648339200000.0,2022-03-27 00:00:00,BSVBEAR/USDT,7.99e-06,8.26e-06,6.75e-06,6.75e-06,180325.92592592593,1.2172
1648252800000.0,2022-03-26 00:00:00,BSVBEAR/USDT,8.19e-06,8.53e-06,7.98e-06,7.99e-06,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,BSVBEAR/USDT,7.89e-06,8.37e-06,7.3e-06,8.19e-06,96080695.97069597,786.9009
1648080000000.0,2022-03-24 00:00:00,BSVBEAR/USDT,8.03e-06,8.71e-06,7.75e-06,7.89e-06,172082965.77946767,1357.7346
1647993600000.0,2022-03-23 00:00:00,BSVBEAR/USDT,7.78e-06,8.49e-06,7.34e-06,8.03e-06,22302042.341220424,179.0854
1647907200000.0,2022-03-22 00:00:00,BSVBEAR/USDT,1.003e-05,1.018e-05,7.66e-06,7.78e-06,25651606.683804628,199.5695
1647820800000.0,2022-03-21 00:00:00,BSVBEAR/USDT,1.018e-05,1.06e-05,9.38e-06,1.003e-05,37182861.41575274,372.9441
1647734400000.0,2022-03-20 00:00:00,BSVBEAR/USDT,1.08e-05,1.166e-05,9.22e-06,1.018e-05,8862838.899803534,90.2237
1647648000000.0,2022-03-19 00:00:00,BSVBEAR/USDT,1.233e-05,1.233e-05,1.077e-05,1.08e-05,23281824.074074075,251.4437
1647561600000.0,2022-03-18 00:00:00,BSVBEAR/USDT,1.364e-05,1.41e-05,1.212e-05,1.233e-05,7996739.6593673965,98.5998
1647475200000.0,2022-03-17 00:00:00,BSVBEAR/USDT,1.351e-05,1.435e-05,1.327e-05,1.364e-05,520000.00000000006,7.0928
1647388800000.0,2022-03-16 00:00:00,BSVBEAR/USDT,1.498e-05,1.526e-05,1.347e-05,1.351e-05,965188.7490747594,13.0397
