https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume USDT,tradecount
1650844800000,2022-04-25 00:00:00,ENJ/USDT,1.38890,1.39180,1.27660,1.37690,38509768,51132240.46060,225429
1650758400000,2022-04-24 00:00:00,ENJ/USDT,1.40430,1.42050,1.36000,1.38910,22791885,31762761.99600,141094
1650672000000,2022-04-23 00:00:00,ENJ/USDT,1.44060,1.45010,1.39000,1.40460,19759060,28151401.71150,130041
1650585600000,2022-04-22 00:00:00,ENJ/USDT,1.43730,1.49140,1.41870,1.44050,26119534,37874029.33020,179374
1650499200000,2022-04-21 00:00:00,ENJ/USDT,1.51600,1.55730,1.40450,1.43730,44233786,66813563.78500,233263
1650412800000,2022-04-20 00:00:00,ENJ/USDT,1.51710,1.58290,1.47320,1.51620,72229945,110772589.52740,369604
1650326400000,2022-04-19 00:00:00,ENJ/USDT,1.44920,1.52680,1.43020,1.51720,38185802,56733135.84960,213560
1650240000000,2022-04-18 00:00:00,ENJ/USDT,1.41990,1.45190,1.33230,1.44930,41160986,57587193.36310,224335
1650153600000,2022-04-17 00:00:00,ENJ/USDT,1.50480,1.52000,1.41290,1.41950,26798935,39712012.88840,151709
1650067200000,2022-04-16 00:00:00,ENJ/USDT,1.52580,1.53870,1.47000,1.50480,25951016,39075691.90030,142882
1649980800000,2022-04-15 00:00:00,ENJ/USDT,1.52470,1.53780,1.47870,1.52550,29102590,43946132.16160,177705
1649894400000,2022-04-14 00:00:00,ENJ/USDT,1.59060,1.61370,1.48720,1.52480,33271626,51517947.43190,222312
1649808000000,2022-04-13 00:00:00,ENJ/USDT,1.55690,1.61140,1.52320,1.59060,38037162,59549623.49890,238645
1649721600000,2022-04-12 00:00:00,ENJ/USDT,1.50100,1.61780,1.49200,1.55650,64379045,100240626.71050,358987
1649635200000,2022-04-11 00:00:00,ENJ/USDT,1.66540,1.67120,1.46460,1.50100,74958173,116973007.33570,421833
1649548800000,2022-04-10 00:00:00,ENJ/USDT,1.80200,1.81110,1.65530,1.66530,79129279,137700029.47640,390644
1649462400000,2022-04-09 00:00:00,ENJ/USDT,1.65080,1.82850,1.64520,1.80190,175165214,309329460.10670,775263
1649376000000,2022-04-08 00:00:00,ENJ/USDT,1.67130,1.78300,1.63250,1.65090,111323905,189654843.67480,593752
1649289600000,2022-04-07 00:00:00,ENJ/USDT,1.51990,1.73800,1.47340,1.67150,147820274,244339138.15930,728891
1649203200000,2022-04-06 00:00:00,ENJ/USDT,1.70010,1.70140,1.51440,1.52020,61252629,98153943.04760,391650
1649116800000,2022-04-05 00:00:00,ENJ/USDT,1.77480,1.81290,1.69010,1.70020,33195124,58572955.01200,234919
1649030400000,2022-04-04 00:00:00,ENJ/USDT,1.87940,1.88130,1.68690,1.77460,48391925,86582743.87050,284030
1648944000000,2022-04-03 00:00:00,ENJ/USDT,1.85670,1.91640,1.79410,1.87950,32319092,60201333.57070,231955
1648857600000,2022-04-02 00:00:00,ENJ/USDT,1.86290,1.93110,1.81420,1.85710,40989470,77338027.77980,307406
1648771200000,2022-04-01 00:00:00,ENJ/USDT,1.79690,1.90490,1.73030,1.86230,65941099,120973841.77070,388950
1648684800000,2022-03-31 00:00:00,ENJ/USDT,1.79860,1.97860,1.73140,1.79690,125521010,235468859.87480,635027
1648598400000,2022-03-30 00:00:00,ENJ/USDT,1.75230,1.84220,1.66570,1.79850,49475273,87311773.39610,287321
1648512000000,2022-03-29 00:00:00,ENJ/USDT,1.71090,1.82420,1.69890,1.75240,42563070,75094762.50460,257738
1648425600000,2022-03-28 00:00:00,ENJ/USDT,1.79220,1.85110,1.67290,1.71170,55744364,100505596.69310,303893
1648339200000,2022-03-27 00:00:00,ENJ/USDT,1.65860,1.80130,1.64440,1.79270,51275155,88134573.73870,287625
1648252800000,2022-03-26 00:00:00,ENJ/USDT,1.61530,1.66100,1.58460,1.65780,23463428,38229050.21480,152303
1648166400000,2022-03-25 00:00:00,ENJ/USDT,1.68620,1.68980,1.56790,1.61570,51212956,84181300.83540,275930
1648080000000,2022-03-24 00:00:00,ENJ/USDT,1.53050,1.70360,1.52920,1.68610,129572618,212734222.99170,574521
1647993600000,2022-03-23 00:00:00,ENJ/USDT,1.45710,1.56660,1.43510,1.53050,46142557,69587672.89270,254465
1647907200000,2022-03-22 00:00:00,ENJ/USDT,1.43450,1.49790,1.42550,1.45710,29309904,43188029.56430,171879
1647820800000,2022-03-21 00:00:00,ENJ/USDT,1.44170,1.48100,1.40100,1.43460,24917314,36053238.81740,168306
1647734400000,2022-03-20 00:00:00,ENJ/USDT,1.51070,1.51620,1.41600,1.44150,25084007,36554976.57860,164616
1647648000000,2022-03-19 00:00:00,ENJ/USDT,1.45030,1.55100,1.43710,1.51070,31240603,46559967.09170,184758
1647561600000,2022-03-18 00:00:00,ENJ/USDT,1.40400,1.46070,1.36380,1.45010,27910651,39221730.65840,163913
1647475200000,2022-03-17 00:00:00,ENJ/USDT,1.42260,1.44250,1.38540,1.40390,33106692,46836038.79440,192313
1647388800000,2022-03-16 00:00:00,ENJ/USDT,1.32300,1.42760,1.30010,1.42250,45788916,62303082.70600,228278
1647302400000,2022-03-15 00:00:00,ENJ/USDT,1.32720,1.34300,1.27610,1.32290,34249581,44886339.10590,166789
1647216000000,2022-03-14 00:00:00,ENJ/USDT,1.29510,1.33780,1.27910,1.32710,33540276,43811025.41050,156647
1647129600000,2022-03-13 00:00:00,ENJ/USDT,1.31630,1.38390,1.27840,1.29530,46529082,62474730.80650,197741
1647043200000,2022-03-12 00:00:00,ENJ/USDT,1.30700,1.35100,1.30310,1.31610,22357764,29771003.88530,127409
1646956800000,2022-03-11 00:00:00,ENJ/USDT,1.33060,1.35950,1.28520,1.30710,30642032,40352991.20800,181131
1646870400000,2022-03-10 00:00:00,ENJ/USDT,1.39200,1.40160,1.29580,1.33060,37577176,49999004.85530,210281
1646784000000,2022-03-09 00:00:00,ENJ/USDT,1.33890,1.44610,1.33340,1.39210,52736067,73481349.58880,260699
1646697600000,2022-03-08 00:00:00,ENJ/USDT,1.30470,1.37760,1.29440,1.33850,44870843,59902205.12490,229458
1646611200000,2022-03-07 00:00:00,ENJ/USDT,1.34070,1.39590,1.27460,1.30440,50641680,67486419.50380,238750
1646524800000,2022-03-06 00:00:00,ENJ/USDT,1.41720,1.47260,1.33220,1.34080,53687802,75163616.18530,240207
1646438400000,2022-03-05 00:00:00,ENJ/USDT,1.35980,1.43800,1.31980,1.41790,42162360,58961952.23490,231465
1646352000000,2022-03-04 00:00:00,ENJ/USDT,1.47870,1.48500,1.33500,1.35970,37374644,52832822.59650,202958
1646265600000,2022-03-03 00:00:00,ENJ/USDT,1.54600,1.56110,1.44480,1.47970,30156204,45297565.67810,181157
1646179200000,2022-03-02 00:00:00,ENJ/USDT,1.59890,1.61690,1.51480,1.54610,37173156,58148177.71130,222008
1646092800000,2022-03-01 00:00:00,ENJ/USDT,1.56460,1.64190,1.50590,1.59830,48222729,75625382.62660,248630
1646006400000,2022-02-28 00:00:00,ENJ/USDT,1.37450,1.70110,1.33440,1.56460,49077974,70868791.60460,254983
1645920000000,2022-02-27 00:00:00,ENJ/USDT,1.44120,1.49170,1.34410,1.37450,45945576,65185803.34960,222223
1645833600000,2022-02-26 00:00:00,ENJ/USDT,1.44870,1.51470,1.42240,1.44120,38639854,56364529.28790,192228
1645747200000,2022-02-25 00:00:00,ENJ/USDT,1.35750,1.46110,1.31560,1.44860,54324352,75206480.95740,245492
1645660800000,2022-02-24 00:00:00,ENJ/USDT,1.38350,1.42300,1.15760,1.35750,115051231,146028637.84740,455071
1645574400000,2022-02-23 00:00:00,ENJ/USDT,1.46870,1.53640,1.37460,1.38400,45775376,67086140.45060,246411
1645488000000,2022-02-22 00:00:00,ENJ/USDT,1.38460,1.47320,1.33350,1.46850,56669404,80113594.57360,277593
1645401600000,2022-02-21 00:00:00,ENJ/USDT,1.53080,1.63450,1.37590,1.38550,67527898,102927606.43270,307047
1645315200000,2022-02-20 00:00:00,ENJ/USDT,1.65890,1.66190,1.48300,1.53100,37081471,57309675.99300,194825
1645228800000,2022-02-19 00:00:00,ENJ/USDT,1.67190,1.70800,1.59870,1.65850,29578826,49076532.46440,161211
1645142400000,2022-02-18 00:00:00,ENJ/USDT,1.73650,1.79720,1.64360,1.67190,42590963,73265008.77490,238506
1645056000000,2022-02-17 00:00:00,ENJ/USDT,1.94760,1.99570,1.70380,1.73630,50965923,94076911.34770,299387
1644969600000,2022-02-16 00:00:00,ENJ/USDT,1.97360,2.01190,1.88150,1.94810,50075884,97774305.11520,288677
1644883200000,2022-02-15 00:00:00,ENJ/USDT,1.74920,1.97780,1.73950,1.97390,45540002,85327474.34210,296932
1644796800000,2022-02-14 00:00:00,ENJ/USDT,1.73240,1.78000,1.67450,1.74920,37254848,64136488.70870,246135
1644710400000,2022-02-13 00:00:00,ENJ/USDT,1.81210,1.83850,1.69740,1.73220,26489335,47031294.73100,203505
1644624000000,2022-02-12 00:00:00,ENJ/USDT,1.82850,1.87120,1.75050,1.81210,37657136,68350555.23230,220864
1644537600000,2022-02-11 00:00:00,ENJ/USDT,1.98450,2.05390,1.78730,1.82840,51370288,100308856.94610,286792
1644451200000,2022-02-10 00:00:00,ENJ/USDT,2.15710,2.16030,1.97000,1.98410,61264418,126988089.96850,338934
1644364800000,2022-02-09 00:00:00,ENJ/USDT,2.11500,2.19070,2.00540,2.15720,60093399,127116971.56920,333674
1644278400000,2022-02-08 00:00:00,ENJ/USDT,2.08890,2.16790,1.91350,2.11440,65557920,132956440.32800,341669
1644192000000,2022-02-07 00:00:00,ENJ/USDT,2.05800,2.16750,2.02070,2.09010,52003252,108957297.67380,275258
1644105600000,2022-02-06 00:00:00,ENJ/USDT,1.91410,2.07760,1.89520,2.05770,72901522,145824047.00170,325546
1644019200000,2022-02-05 00:00:00,ENJ/USDT,1.82080,1.99340,1.80510,1.91420,58811708,112858276.38480,299293
1643932800000,2022-02-04 00:00:00,ENJ/USDT,1.69780,1.83340,1.66080,1.82080,57062533,99394640.95250,293973
1643846400000,2022-02-03 00:00:00,ENJ/USDT,1.69210,1.70750,1.61500,1.69900,47938494,79614866.11000,267157
1643760000000,2022-02-02 00:00:00,ENJ/USDT,1.83540,1.85900,1.66210,1.69160,48184477,85692444.27360,275299
1643673600000,2022-02-01 00:00:00,ENJ/USDT,1.88280,1.90620,1.81550,1.83580,44947343,83116693.42290,233889
1643587200000,2022-01-31 00:00:00,ENJ/USDT,1.78220,1.91520,1.67890,1.88210,80694670,146119160.40530,371719
1643500800000,2022-01-30 00:00:00,ENJ/USDT,1.75820,1.87670,1.72930,1.78200,78858010,142205319.15230,357105
1643414400000,2022-01-29 00:00:00,ENJ/USDT,1.63630,1.75970,1.62770,1.75830,47846441,81360461.74830,227674
1643328000000,2022-01-28 00:00:00,ENJ/USDT,1.57710,1.68440,1.55950,1.63630,67200724,108718337.23530,318608
1643241600000,2022-01-27 00:00:00,ENJ/USDT,1.55160,1.65140,1.45310,1.57760,73663140,114889539.42580,362180
1643155200000,2022-01-26 00:00:00,ENJ/USDT,1.52940,1.74170,1.49930,1.55120,92293931,149881886.56700,411661
1643068800000,2022-01-25 00:00:00,ENJ/USDT,1.49890,1.54370,1.42740,1.52820,50138740,74575482.20330,264197
1642982400000,2022-01-24 00:00:00,ENJ/USDT,1.60820,1.60850,1.32370,1.49920,94894842,136690581.90070,482019
1642896000000,2022-01-23 00:00:00,ENJ/USDT,1.50510,1.68830,1.49100,1.60900,74336417,117838678.09840,376915
1642809600000,2022-01-22 00:00:00,ENJ/USDT,1.73020,1.76360,1.33910,1.50510,110149686,169022651.25720,528674
1642723200000,2022-01-21 00:00:00,ENJ/USDT,2.10510,2.12160,1.67670,1.73000,82479249,158366665.39210,448367
1642636800000,2022-01-20 00:00:00,ENJ/USDT,2.21790,2.35520,2.09060,2.10540,46971534,105656503.51820,280155
1642550400000,2022-01-19 00:00:00,ENJ/USDT,2.27310,2.34950,2.20330,2.21830,53820213,123063066.53360,315422
1642464000000,2022-01-18 00:00:00,ENJ/USDT,2.32300,2.34950,2.18470,2.27290,27573953,62325178.08780,202922
1642377600000,2022-01-17 00:00:00,ENJ/USDT,2.50760,2.54170,2.28090,2.32220,32473160,77766966.46610,246726
1642291200000,2022-01-16 00:00:00,ENJ/USDT,2.45080,2.54300,2.43380,2.50670,35737755,88798660.46640,239919
1642204800000,2022-01-15 00:00:00,ENJ/USDT,2.40910,2.54400,2.36210,2.45060,33891622,83401887.66730,246608
1642118400000,2022-01-14 00:00:00,ENJ/USDT,2.37760,2.45860,2.31090,2.40920,32650141,78160367.57940,241990
1642032000000,2022-01-13 00:00:00,ENJ/USDT,2.52030,2.59500,2.36310,2.37780,54236806,135249211.89900,363179
1641945600000,2022-01-12 00:00:00,ENJ/USDT,2.31210,2.61450,2.30930,2.52020,53817992,131900543.63730,346561
1641859200000,2022-01-11 00:00:00,ENJ/USDT,2.16540,2.32900,2.14090,2.31230,41555828,93335485.23650,267921
1641772800000,2022-01-10 00:00:00,ENJ/USDT,2.29700,2.34500,2.07800,2.16570,48177224,105907698.80470,318526
1641686400000,2022-01-09 00:00:00,ENJ/USDT,2.25590,2.36730,2.23150,2.29730,34987940,80301771.75550,241985
1641600000000,2022-01-08 00:00:00,ENJ/USDT,2.35350,2.43690,2.17000,2.25640,41016888,94734532.22320,293726
1641513600000,2022-01-07 00:00:00,ENJ/USDT,2.56470,2.58640,2.30880,2.35300,60436493,145755461.52260,418019
1641427200000,2022-01-06 00:00:00,ENJ/USDT,2.43930,2.63980,2.31230,2.56360,76875787,189801332.46600,485281
1641340800000,2022-01-05 00:00:00,ENJ/USDT,2.68760,2.79210,2.22370,2.43800,59263537,153260590.09170,432694
1641254400000,2022-01-04 00:00:00,ENJ/USDT,2.79300,2.86120,2.65940,2.68750,43203166,119382110.56630,348577
1641168000000,2022-01-03 00:00:00,ENJ/USDT,2.85480,2.94800,2.70730,2.79280,61178344,173762518.11210,448591
1641081600000,2022-01-02 00:00:00,ENJ/USDT,2.68250,2.92500,2.65940,2.85450,61329410,171278381.13220,439006
1640995200000,2022-01-01 00:00:00,ENJ/USDT,2.57680,2.70160,2.56190,2.68250,21791871,57039318.26720,207110
1640908800000,2021-12-31 00:00:00,ENJ/USDT,2.64440,2.73880,2.51510,2.57550,44220918,116661132.50570,314306
1640822400000,2021-12-30 00:00:00,ENJ/USDT,2.64640,2.74700,2.55000,2.64440,38983772,103308853.49520,315509
1640736000000,2021-12-29 00:00:00,ENJ/USDT,2.75570,2.86300,2.59530,2.64640,47400050,129170697.20960,391414
1640649600000,2021-12-28 00:00:00,ENJ/USDT,3.08370,3.08450,2.70920,2.75630,66308478,192181773.26670,510080
1640563200000,2021-12-27 00:00:00,ENJ/USDT,3.18990,3.25000,3.05680,3.08380,59907538,190870225.51930,453608
1640476800000,2021-12-26 00:00:00,ENJ/USDT,3.12630,3.34050,3.00000,3.18990,75909587,238701239.12440,568160
1640390400000,2021-12-25 00:00:00,ENJ/USDT,2.79830,3.27500,2.76890,3.12670,104291477,324842219.85430,698476
1640304000000,2021-12-24 00:00:00,ENJ/USDT,2.97710,2.97780,2.74600,2.79800,41738275,120121767.06460,319910
1640217600000,2021-12-23 00:00:00,ENJ/USDT,2.58570,2.97830,2.53920,2.97670,53711684,148468756.25270,392523
1640131200000,2021-12-22 00:00:00,ENJ/USDT,2.43480,2.72160,2.42660,2.58580,51436953,133968523.91570,375328
1640044800000,2021-12-21 00:00:00,ENJ/USDT,2.30790,2.46800,2.26040,2.43450,38727015,92487651.03490,272017
1639958400000,2021-12-20 00:00:00,ENJ/USDT,2.33310,2.36780,2.15960,2.30770,29769579,67443442.53790,250133
1639872000000,2021-12-19 00:00:00,ENJ/USDT,2.40380,2.48780,2.32600,2.33330,33337858,80363795.14840,229961
1639785600000,2021-12-18 00:00:00,ENJ/USDT,2.29710,2.44520,2.25460,2.40280,32963891,78379692.48660,238099
1639699200000,2021-12-17 00:00:00,ENJ/USDT,2.37560,2.42380,2.21080,2.29730,39254075,91219397.77310,291781
1639612800000,2021-12-16 00:00:00,ENJ/USDT,2.48430,2.56620,2.36110,2.37450,36940299,91803786.83360,276224
1639526400000,2021-12-15 00:00:00,ENJ/USDT,2.34580,2.51960,2.18560,2.48460,52152615,123628648.42310,356919
1639440000000,2021-12-14 00:00:00,ENJ/USDT,2.32220,2.36970,2.23230,2.34640,42239535,97330087.67020,330910
1639353600000,2021-12-13 00:00:00,ENJ/USDT,2.68680,2.75300,2.25150,2.32260,48476897,119170868.36750,390907
1639267200000,2021-12-12 00:00:00,ENJ/USDT,2.54830,2.73670,2.52730,2.68780,45390528,119234565.85540,374401
1639180800000,2021-12-11 00:00:00,ENJ/USDT,2.42560,2.56420,2.36190,2.54830,32940923,81644618.97160,272225
1639094400000,2021-12-10 00:00:00,ENJ/USDT,2.56490,2.67190,2.41240,2.42510,48396804,124067330.76300,413574
1639008000000,2021-12-09 00:00:00,ENJ/USDT,2.90010,2.92450,2.54440,2.56410,54618029,149831300.46580,504585
1638921600000,2021-12-08 00:00:00,ENJ/USDT,2.79840,2.92660,2.62750,2.89980,41142592,114570040.74400,423037
1638835200000,2021-12-07 00:00:00,ENJ/USDT,2.88030,3.00710,2.73670,2.79910,57656655,165378151.22430,532784
1638748800000,2021-12-06 00:00:00,ENJ/USDT,2.72770,2.91380,2.36400,2.88130,77618646,201580225.88440,635716
1638662400000,2021-12-05 00:00:00,ENJ/USDT,3.01210,3.13300,2.61960,2.72760,83872518,240605853.14050,703634
1638576000000,2021-12-04 00:00:00,ENJ/USDT,3.09780,3.11070,2.05010,3.01250,135720597,362976550.73790,1021622
1638489600000,2021-12-03 00:00:00,ENJ/USDT,3.40500,3.44110,2.90000,3.09800,57272682,184434913.64310,587134
1638403200000,2021-12-02 00:00:00,ENJ/USDT,3.53130,3.53180,3.27340,3.40500,44476556,150865806.61750,486610
1638316800000,2021-12-01 00:00:00,ENJ/USDT,3.50850,3.69000,3.47090,3.53140,49609271,177833763.91590,523389
1638230400000,2021-11-30 00:00:00,ENJ/USDT,3.65140,3.77670,3.47170,3.50790,54465258,195407465.53170,598777
1638144000000,2021-11-29 00:00:00,ENJ/USDT,3.83940,3.93550,3.63530,3.65150,72213747,273318536.92760,677716
1638057600000,2021-11-28 00:00:00,ENJ/USDT,3.70570,3.84610,3.27700,3.83850,100291785,353266180.88350,964372
1637971200000,2021-11-27 00:00:00,ENJ/USDT,3.85880,3.97310,3.59350,3.70630,51209781,192533459.97440,587601
1637884800000,2021-11-26 00:00:00,ENJ/USDT,4.22490,4.43900,3.52300,3.85870,122496294,481816282.11140,1157513
1637798400000,2021-11-25 00:00:00,ENJ/USDT,4.48510,4.85470,4.02880,4.22450,140063065,612811751.04790,1321477
1637712000000,2021-11-24 00:00:00,ENJ/USDT,3.85160,4.70370,3.75150,4.48400,191170644,822976388.44240,1740631
1637625600000,2021-11-23 00:00:00,ENJ/USDT,3.60070,4.16060,3.46630,3.85100,144999599,553552253.57940,1305445
1637539200000,2021-11-22 00:00:00,ENJ/USDT,3.30030,3.62000,3.14450,3.60020,95824209,323903531.87280,891461
1637452800000,2021-11-21 00:00:00,ENJ/USDT,3.64790,3.64890,3.28860,3.30030,69137915,240384671.56290,685738
1637366400000,2021-11-20 00:00:00,ENJ/USDT,3.61810,3.90810,3.44260,3.64750,157009712,582990970.27400,1367217
1637280000000,2021-11-19 00:00:00,ENJ/USDT,3.03730,3.76260,2.98370,3.61800,207403728,712488047.05320,1612625
1637193600000,2021-11-18 00:00:00,ENJ/USDT,3.01910,3.26650,2.73610,3.03580,124027846,375028314.48280,1010198
1637107200000,2021-11-17 00:00:00,ENJ/USDT,2.84720,3.08610,2.80480,3.01910,65133466,191046560.55680,557424
1637020800000,2021-11-16 00:00:00,ENJ/USDT,3.03460,3.03520,2.50910,2.84690,84880432,240211647.65530,661255
1636934400000,2021-11-15 00:00:00,ENJ/USDT,3.08590,3.24650,3.00360,3.03510,45179497,141790672.21710,425456
1636848000000,2021-11-14 00:00:00,ENJ/USDT,3.04470,3.09060,2.94130,3.08520,27592057,83453741.27350,297993
1636761600000,2021-11-13 00:00:00,ENJ/USDT,3.08430,3.27800,3.02120,3.04470,55879336,176280488.33290,489873
1636675200000,2021-11-12 00:00:00,ENJ/USDT,2.96920,3.15370,2.91140,3.08400,68991014,209846112.55130,584547
