https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNBBEAR,Volume USDT
1646784000000.0,2022-03-09 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646438400000.0,2022-03-05 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646265600000.0,2022-03-03 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646179200000.0,2022-03-02 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646092800000.0,2022-03-01 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1646006400000.0,2022-02-28 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645920000000.0,2022-02-27 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645747200000.0,2022-02-25 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645660800000.0,2022-02-24 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,20000000.0,0.2
1645574400000.0,2022-02-23 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645488000000.0,2022-02-22 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645401600000.0,2022-02-21 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645315200000.0,2022-02-20 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644969600000.0,2022-02-16 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644883200000.0,2022-02-15 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644796800000.0,2022-02-14 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644624000000.0,2022-02-12 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644537600000.0,2022-02-11 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644451200000.0,2022-02-10 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644364800000.0,2022-02-09 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644278400000.0,2022-02-08 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644192000000.0,2022-02-07 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644105600000.0,2022-02-06 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1644019200000.0,2022-02-05 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643932800000.0,2022-02-04 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643846400000.0,2022-02-03 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643673600000.0,2022-02-01 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643500800000.0,2022-01-30 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643414400000.0,2022-01-29 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643328000000.0,2022-01-28 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643241600000.0,2022-01-27 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643155200000.0,2022-01-26 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643068800000.0,2022-01-25 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642982400000.0,2022-01-24 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642896000000.0,2022-01-23 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642809600000.0,2022-01-22 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,160000000.0,1.6
1638576000000.0,2021-12-04 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638489600000.0,2021-12-03 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638403200000.0,2021-12-02 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638316800000.0,2021-12-01 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638230400000.0,2021-11-30 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638144000000.0,2021-11-29 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638057600000.0,2021-11-28 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637971200000.0,2021-11-27 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637884800000.0,2021-11-26 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637798400000.0,2021-11-25 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637712000000.0,2021-11-24 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637625600000.0,2021-11-23 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637539200000.0,2021-11-22 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637452800000.0,2021-11-21 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637366400000.0,2021-11-20 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637280000000.0,2021-11-19 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637193600000.0,2021-11-18 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637107200000.0,2021-11-17 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637020800000.0,2021-11-16 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636934400000.0,2021-11-15 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636848000000.0,2021-11-14 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636761600000.0,2021-11-13 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636675200000.0,2021-11-12 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636588800000.0,2021-11-11 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636502400000.0,2021-11-10 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636416000000.0,2021-11-09 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636329600000.0,2021-11-08 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636243200000.0,2021-11-07 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636156800000.0,2021-11-06 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636070400000.0,2021-11-05 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635984000000.0,2021-11-04 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635897600000.0,2021-11-03 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635811200000.0,2021-11-02 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635724800000.0,2021-11-01 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,92229000000.0,922.29
1635638400000.0,2021-10-31 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635552000000.0,2021-10-30 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635465600000.0,2021-10-29 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635379200000.0,2021-10-28 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635292800000.0,2021-10-27 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635206400000.0,2021-10-26 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635120000000.0,2021-10-25 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635033600000.0,2021-10-24 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634947200000.0,2021-10-23 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634860800000.0,2021-10-22 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634774400000.0,2021-10-21 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634688000000.0,2021-10-20 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634601600000.0,2021-10-19 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634515200000.0,2021-10-18 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634428800000.0,2021-10-17 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634342400000.0,2021-10-16 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634256000000.0,2021-10-15 00:00:00,BNBBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1634169600000.0,2021-10-14 00:00:00,BNBBEAR/USDT,2e-08,2e-08,1e-08,1e-08,10000000.0,0.1
1634083200000.0,2021-10-13 00:00:00,BNBBEAR/USDT,3e-08,3e-08,2e-08,2e-08,1480000000.0,29.6
1633996800000.0,2021-10-12 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633910400000.0,2021-10-11 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633824000000.0,2021-10-10 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633737600000.0,2021-10-09 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633651200000.0,2021-10-08 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633564800000.0,2021-10-07 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633478400000.0,2021-10-06 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633392000000.0,2021-10-05 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633305600000.0,2021-10-04 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633219200000.0,2021-10-03 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633132800000.0,2021-10-02 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1633046400000.0,2021-10-01 00:00:00,BNBBEAR/USDT,4e-08,4e-08,3e-08,3e-08,2038000000.0000002,61.14
1632960000000.0,2021-09-30 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,45000000.0,1.8
1632873600000.0,2021-09-29 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,80000000.0,3.2
1632787200000.0,2021-09-28 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1632700800000.0,2021-09-27 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1632614400000.0,2021-09-26 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1632528000000.0,2021-09-25 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,525000000.0,21.0
1632441600000.0,2021-09-24 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,210000000.0,8.4
1632355200000.0,2021-09-23 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1632268800000.0,2021-09-22 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,309000000.0,12.36
1632182400000.0,2021-09-21 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,20000000.0,0.8
1632096000000.0,2021-09-20 00:00:00,BNBBEAR/USDT,3e-08,4e-08,3e-08,4e-08,0.0,0.0
1632009600000.0,2021-09-19 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631923200000.0,2021-09-18 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631836800000.0,2021-09-17 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631750400000.0,2021-09-16 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,20000000.0,0.6
1631664000000.0,2021-09-15 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,90000000.00000001,2.7
1631577600000.0,2021-09-14 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,80000000.0,2.4
1631491200000.0,2021-09-13 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631404800000.0,2021-09-12 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631318400000.0,2021-09-11 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631232000000.0,2021-09-10 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631145600000.0,2021-09-09 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631059200000.0,2021-09-08 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1630972800000.0,2021-09-07 00:00:00,BNBBEAR/USDT,2e-08,3e-08,2e-08,3e-08,210000000.0,6.3
1630886400000.0,2021-09-06 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630800000000.0,2021-09-05 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630713600000.0,2021-09-04 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,50000000.0,1.0
1630627200000.0,2021-09-03 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630540800000.0,2021-09-02 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630454400000.0,2021-09-01 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630368000000.0,2021-08-31 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630281600000.0,2021-08-30 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630195200000.0,2021-08-29 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630108800000.0,2021-08-28 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1630022400000.0,2021-08-27 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1629936000000.0,2021-08-26 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1629849600000.0,2021-08-25 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1629763200000.0,2021-08-24 00:00:00,BNBBEAR/USDT,2e-08,2e-08,2e-08,2e-08,80000000.0,1.6
1629676800000.0,2021-08-23 00:00:00,BNBBEAR/USDT,3e-08,3e-08,2e-08,2e-08,6451500000.0,129.03
1629590400000.0,2021-08-22 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1629504000000.0,2021-08-21 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1629417600000.0,2021-08-20 00:00:00,BNBBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1629331200000.0,2021-08-19 00:00:00,BNBBEAR/USDT,4e-08,5e-08,3e-08,3e-08,339666666.6666667,10.19
1629244800000.0,2021-08-18 00:00:00,BNBBEAR/USDT,4e-08,5e-08,4e-08,4e-08,0.0,0.0
1629158400000.0,2021-08-17 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1629072000000.0,2021-08-16 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,25000000.0,1.0
1628985600000.0,2021-08-15 00:00:00,BNBBEAR/USDT,4e-08,4e-08,4e-08,4e-08,6715999999.999999,268.64
1628899200000.0,2021-08-14 00:00:00,BNBBEAR/USDT,4e-08,4e-08,3e-08,4e-08,17833000000.0,713.32
1628812800000.0,2021-08-13 00:00:00,BNBBEAR/USDT,5e-08,5e-08,4e-08,4e-08,6998000000.0,279.92
1628726400000.0,2021-08-12 00:00:00,BNBBEAR/USDT,4e-08,5e-08,4e-08,5e-08,3421200000.0,171.06
1628640000000.0,2021-08-11 00:00:00,BNBBEAR/USDT,6e-08,6e-08,4e-08,4e-08,4920000000.0,196.8
1628553600000.0,2021-08-10 00:00:00,BNBBEAR/USDT,7e-08,7e-08,5e-08,6e-08,3785166666.6666675,227.11
1628467200000.0,2021-08-09 00:00:00,BNBBEAR/USDT,7e-08,8e-08,6e-08,7e-08,3578142857.142857,250.47
