https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND,Volume USDT
1663160400,2022-09-14 13:00:00,SAND/USDT,0.89021,0.89371,0.87999,0.8911,53299.81624596,47301.5191906485312
1663156800,2022-09-14 12:00:00,SAND/USDT,0.88499,0.89834,0.87658,0.89113,97356.64894278,86388.405462732163
1663153200,2022-09-14 11:00:00,SAND/USDT,0.89275,0.89343,0.8811,0.8866,49246.07695529,43803.364637842629
1663149600,2022-09-14 10:00:00,SAND/USDT,0.88976,0.89344,0.88892,0.89316,36661.14257423,32665.3901482976327
1663146000,2022-09-14 09:00:00,SAND/USDT,0.88901,0.89133,0.8854,0.88963,13923.61504192,12376.814854481366
1663142400,2022-09-14 08:00:00,SAND/USDT,0.88202,0.89053,0.87412,0.88877,47167.39397144,41564.2887605624921
1663138800,2022-09-14 07:00:00,SAND/USDT,0.8881,0.89271,0.8739,0.88276,40167.0439137,35440.5367016225442
1663135200,2022-09-14 06:00:00,SAND/USDT,0.89462,0.8964,0.88664,0.88769,21695.66043062,19344.6938490817699
1663131600,2022-09-14 05:00:00,SAND/USDT,0.8949,0.89813,0.89314,0.89314,21824.41731276,19553.3107694048193
1663128000,2022-09-14 04:00:00,SAND/USDT,0.8918,0.89638,0.8904,0.89575,8099.48836201,7245.2052148582215
1663124400,2022-09-14 03:00:00,SAND/USDT,0.89197,0.89518,0.88917,0.89176,36479.96974655,32519.1325212731242
1663120800,2022-09-14 02:00:00,SAND/USDT,0.88688,0.8937,0.8856,0.89262,54174.90227557,48215.2995495967528
1663117200,2022-09-14 01:00:00,SAND/USDT,0.88325,0.88727,0.88163,0.88713,91360.80254391,80791.3295993811925
1663113600,2022-09-14 00:00:00,SAND/USDT,0.87903,0.88405,0.872,0.88307,41815.88883733,36763.9889988322773
1663110000,2022-09-13 23:00:00,SAND/USDT,0.88152,0.88343,0.87261,0.87905,146426.82009423,128564.3041031272096
1663106400,2022-09-13 22:00:00,SAND/USDT,0.88841,0.88841,0.87678,0.882,60818.77971474,53619.7533669158658
1663102800,2022-09-13 21:00:00,SAND/USDT,0.89289,0.89379,0.88064,0.88859,88369.3176089,78574.2311509627178
1663099200,2022-09-13 20:00:00,SAND/USDT,0.89413,0.89943,0.89245,0.89278,38759.48458094,34719.5083869203178
1663095600,2022-09-13 19:00:00,SAND/USDT,0.88702,0.89503,0.87785,0.89333,130805.59765825,115816.4906462539201
1663092000,2022-09-13 18:00:00,SAND/USDT,0.9035,0.90394,0.88548,0.8871,79008.45983422,70881.4291085998094
1663088400,2022-09-13 17:00:00,SAND/USDT,0.903,0.90841,0.90131,0.90304,30219.61840982,27329.1211283745908
1663084800,2022-09-13 16:00:00,SAND/USDT,0.9,0.90721,0.89864,0.9033,55143.77341406,49853.9262939854544
1663081200,2022-09-13 15:00:00,SAND/USDT,0.90378,0.90543,0.898,0.90129,54842.33503335,49524.0648156429558
1663077600,2022-09-13 14:00:00,SAND/USDT,0.90544,0.91038,0.8965,0.90413,132646.81177898,119908.3697040883059
1663074000,2022-09-13 13:00:00,SAND/USDT,0.9086,0.91535,0.90279,0.90581,395996.61722088,359739.2440279108446
1663070400,2022-09-13 12:00:00,SAND/USDT,0.96153,0.97308,0.89673,0.90957,522124.09809066,484710.1281905243531
1663066800,2022-09-13 11:00:00,SAND/USDT,0.96089,0.96575,0.95847,0.96088,32209.3859433,31013.5800184092179
1663063200,2022-09-13 10:00:00,SAND/USDT,0.95462,0.96265,0.95424,0.96098,37973.22438864,36311.2769668933932
1663059600,2022-09-13 09:00:00,SAND/USDT,0.95983,0.9659,0.95191,0.95394,105330.10181979,100860.4782799581067
1663056000,2022-09-13 08:00:00,SAND/USDT,0.96294,0.96857,0.958,0.9594,84318.57831646,81309.4888904151966
1663052400,2022-09-13 07:00:00,SAND/USDT,0.95299,0.96382,0.95251,0.96245,24620.17441339,23577.7039195804572
1663048800,2022-09-13 06:00:00,SAND/USDT,0.95287,0.96332,0.94736,0.95272,42996.92187043,41133.3240958087074
1663045200,2022-09-13 05:00:00,SAND/USDT,0.95223,0.95878,0.952,0.95439,30282.35101143,28995.059013309772
1663041600,2022-09-13 04:00:00,SAND/USDT,0.95498,0.9582,0.9496,0.95266,40339.83059224,38454.4055309762607
1663038000,2022-09-13 03:00:00,SAND/USDT,0.94657,0.95538,0.9408,0.95327,35889.25555627,34042.3915823405604
1663034400,2022-09-13 02:00:00,SAND/USDT,0.93703,0.94702,0.925,0.94702,71191.96789225,66695.7358063401422
1663030800,2022-09-13 01:00:00,SAND/USDT,0.94126,0.94568,0.93321,0.93753,55839.35870045,52474.6048210437364
1663027200,2022-09-13 00:00:00,SAND/USDT,0.96047,0.96052,0.93767,0.94142,114647.31562323,108513.0262883448736
1663023600,2022-09-12 23:00:00,SAND/USDT,0.96164,0.96685,0.9563,0.95937,33407.77903521,32126.4544672529906
1663020000,2022-09-12 22:00:00,SAND/USDT,0.96939,0.97091,0.96094,0.96188,27004.41333232,26080.400167186719
1663016400,2022-09-12 21:00:00,SAND/USDT,0.9769,0.9769,0.96837,0.96846,24938.46882973,24231.246843186658
1663012800,2022-09-12 20:00:00,SAND/USDT,0.96855,0.97819,0.9675,0.97765,26851.70747502,26138.5505782109262
1663009200,2022-09-12 19:00:00,SAND/USDT,0.96903,0.97203,0.96548,0.96829,15853.86474404,15352.5868362815879
1663005600,2022-09-12 18:00:00,SAND/USDT,0.97146,0.97196,0.96548,0.96771,24535.62226343,23754.6758035452004
1663002000,2022-09-12 17:00:00,SAND/USDT,0.96632,0.9719,0.96308,0.97167,40017.20121721,38701.6352705842774
1662998400,2022-09-12 16:00:00,SAND/USDT,0.96915,0.96965,0.94838,0.9669,139432.8299355,133567.9939115924153
1662994800,2022-09-12 15:00:00,SAND/USDT,0.98266,0.98282,0.96435,0.96992,107044.92251293,104181.9252894188731
1662991200,2022-09-12 14:00:00,SAND/USDT,0.98945,0.99315,0.97897,0.98242,136934.98143383,135311.4612798283554
1662987600,2022-09-12 13:00:00,SAND/USDT,0.98911,0.99491,0.98524,0.98976,35860.36013061,35545.9528887793071
1662984000,2022-09-12 12:00:00,SAND/USDT,0.98911,0.996,0.98596,0.9893,81210.76463669,80446.3751828844459
1662980400,2022-09-12 11:00:00,SAND/USDT,0.99532,0.99558,0.98164,0.98897,60297.03242108,59628.9793193188507
1662976800,2022-09-12 10:00:00,SAND/USDT,0.98422,0.99949,0.97593,0.99497,102735.15599348,101510.5900562051857
1662973200,2022-09-12 09:00:00,SAND/USDT,0.98563,0.98568,0.979,0.98374,27394.4531505,26931.2570698219941
1662969600,2022-09-12 08:00:00,SAND/USDT,0.97586,0.98944,0.97334,0.98569,68975.33798157,67784.9601114546942
1662966000,2022-09-12 07:00:00,SAND/USDT,0.97125,0.97632,0.97089,0.97527,42348.10586467,41237.4732337887139
1662962400,2022-09-12 06:00:00,SAND/USDT,0.96664,0.97106,0.9641,0.97106,25006.35432279,24209.6391295195943
1662958800,2022-09-12 05:00:00,SAND/USDT,0.96677,0.96788,0.96282,0.96655,32711.69400285,31575.3621666118733
1662955200,2022-09-12 04:00:00,SAND/USDT,0.96205,0.9671,0.96111,0.9671,18300.76060464,17656.1923643978013
1662951600,2022-09-12 03:00:00,SAND/USDT,0.96617,0.96951,0.9531,0.9624,93956.60996062,90291.6775808994419
1662948000,2022-09-12 02:00:00,SAND/USDT,0.98193,0.98306,0.96207,0.96636,81084.8703269,78529.8986162205444
1662944400,2022-09-12 01:00:00,SAND/USDT,0.9575,0.9892,0.95697,0.98022,179728.84511121,175886.2733789377799
1662940800,2022-09-12 00:00:00,SAND/USDT,0.97452,0.97534,0.95751,0.95751,107898.13400561,104582.8342791204036
1662937200,2022-09-11 23:00:00,SAND/USDT,0.96664,0.97666,0.96256,0.97492,59240.59496099,57447.1380497326941
1662933600,2022-09-11 22:00:00,SAND/USDT,0.9589,0.97332,0.95839,0.96641,202904.42324078,196331.3348281372865
1662930000,2022-09-11 21:00:00,SAND/USDT,0.97732,0.97863,0.95344,0.95863,156603.76420693,151111.1776490242166
1662926400,2022-09-11 20:00:00,SAND/USDT,0.9806,0.98441,0.96724,0.97758,83668.90529163,81446.8266659217328
1662922800,2022-09-11 19:00:00,SAND/USDT,0.98016,0.98169,0.97957,0.98111,23028.35157867,22577.6382185169419
1662919200,2022-09-11 18:00:00,SAND/USDT,0.9842,0.98701,0.97847,0.9798,64787.6825295,63719.1318059471324
1662915600,2022-09-11 17:00:00,SAND/USDT,0.98804,0.99445,0.98358,0.98401,67455.19961464,66695.6886947070668
1662912000,2022-09-11 16:00:00,SAND/USDT,0.97931,0.99073,0.97852,0.98702,83171.54997642,82020.6470491343206
1662908400,2022-09-11 15:00:00,SAND/USDT,0.975,0.9828,0.97434,0.97879,57559.05433092,56386.4748033118695
1662904800,2022-09-11 14:00:00,SAND/USDT,0.97806,0.98098,0.97177,0.97556,38852.68410353,37981.9780671749569
1662901200,2022-09-11 13:00:00,SAND/USDT,0.9819,0.98303,0.97524,0.97877,36377.05854665,35565.7075380564966
1662897600,2022-09-11 12:00:00,SAND/USDT,0.98057,0.9878,0.97687,0.98288,51714.37967654,50792.5885875957689
1662894000,2022-09-11 11:00:00,SAND/USDT,0.9801,0.98366,0.97921,0.98055,25709.07274638,25217.1311072848335
1662890400,2022-09-11 10:00:00,SAND/USDT,0.98052,0.98481,0.97901,0.9794,24464.10302228,24017.2815674945362
1662886800,2022-09-11 09:00:00,SAND/USDT,0.98051,0.9818,0.97795,0.98012,41331.00040839,40510.7903321611075
1662883200,2022-09-11 08:00:00,SAND/USDT,0.97704,0.98249,0.97495,0.98097,25697.59510948,25156.233237130252
1662879600,2022-09-11 07:00:00,SAND/USDT,0.97184,0.97764,0.97059,0.9772,74730.37756297,72727.1373080479269
1662876000,2022-09-11 06:00:00,SAND/USDT,0.98063,0.98322,0.96269,0.97275,133246.51891473,129384.381183596533
1662872400,2022-09-11 05:00:00,SAND/USDT,0.98446,0.98462,0.9781,0.98152,38200.77688528,37507.8842304623096
1662868800,2022-09-11 04:00:00,SAND/USDT,0.98586,0.99065,0.98264,0.98494,34595.48543211,34155.4756246271956
1662865200,2022-09-11 03:00:00,SAND/USDT,0.98412,0.98732,0.98253,0.9859,7751.06571525,7634.2089679457829
1662861600,2022-09-11 02:00:00,SAND/USDT,0.98657,0.992,0.97991,0.9846,47714.34804569,46957.5844659251994
1662858000,2022-09-11 01:00:00,SAND/USDT,0.99043,0.9957,0.985,0.98574,85400.30925035,84601.2297765429094
1662854400,2022-09-11 00:00:00,SAND/USDT,0.98777,0.99468,0.98454,0.98925,38832.20510138,38447.227043071264
1662850800,2022-09-10 23:00:00,SAND/USDT,0.98853,0.99028,0.9836,0.9874,41808.48219042,41212.7207168736171
1662847200,2022-09-10 22:00:00,SAND/USDT,0.98569,0.99283,0.98,0.98861,208720.17847665,205938.9781211644358
1662843600,2022-09-10 21:00:00,SAND/USDT,0.98162,0.998,0.98162,0.98529,95077.94758283,94016.8467111560104
1662840000,2022-09-10 20:00:00,SAND/USDT,0.98515,0.986,0.97664,0.98176,48210.4183026,47287.6288340466708
1662836400,2022-09-10 19:00:00,SAND/USDT,0.98245,0.98609,0.9814,0.98516,66529.22001214,65435.8329460064823
1662832800,2022-09-10 18:00:00,SAND/USDT,0.98027,0.98626,0.97907,0.98256,48100.26211988,47259.3473867786275
1662829200,2022-09-10 17:00:00,SAND/USDT,0.99091,0.99141,0.97868,0.97979,76812.14995772,75471.1821037261249
1662825600,2022-09-10 16:00:00,SAND/USDT,0.978,0.99965,0.97678,0.99095,145426.73138454,143796.4409549306842
1662822000,2022-09-10 15:00:00,SAND/USDT,0.97997,0.98488,0.9751,0.97803,60717.24524841,59420.9274449613099
1662818400,2022-09-10 14:00:00,SAND/USDT,0.98503,0.9886,0.97901,0.98078,77366.13502624,76158.5738232270334
1662814800,2022-09-10 13:00:00,SAND/USDT,0.99653,0.99728,0.9775,0.98418,81734.02237449,80648.1677042722092
1662811200,2022-09-10 12:00:00,SAND/USDT,0.99906,1.00531,0.98704,0.99705,142337.36949183,141546.3972612286586
1662807600,2022-09-10 11:00:00,SAND/USDT,1.0017,1.00264,0.99608,0.99897,65988.4194667,65978.3502414278655
1662804000,2022-09-10 10:00:00,SAND/USDT,1.0168,1.0168,0.99813,1.0017,120246.05638919,121087.2862386680419
1662800400,2022-09-10 09:00:00,SAND/USDT,1.00144,1.02246,1.00144,1.0169,201299.07084429,204084.1167114739886
1662796800,2022-09-10 08:00:00,SAND/USDT,0.98227,1.02458,0.98224,1.00061,335917.76676441,338504.1682955848567
1662793200,2022-09-10 07:00:00,SAND/USDT,0.98734,0.99715,0.97144,0.98156,133483.7550418,131437.1037240622586
1662789600,2022-09-10 06:00:00,SAND/USDT,0.97509,0.98762,0.97482,0.98726,46553.47630953,45750.118950810113
1662786000,2022-09-10 05:00:00,SAND/USDT,0.97071,0.97783,0.96876,0.97472,83345.55006159,81184.8310017131283
1662782400,2022-09-10 04:00:00,SAND/USDT,0.97284,0.98101,0.9654,0.97037,45077.62127417,43910.6099837084342
1662778800,2022-09-10 03:00:00,SAND/USDT,0.98471,0.98471,0.97203,0.97234,36091.35433715,35298.8899436155675
1662775200,2022-09-10 02:00:00,SAND/USDT,0.97936,0.98724,0.97936,0.98447,60120.89798703,59184.3342530777535
1662771600,2022-09-10 01:00:00,SAND/USDT,0.97897,0.98592,0.97777,0.97945,70138.99854265,68857.1692059469461
1662768000,2022-09-10 00:00:00,SAND/USDT,0.97915,0.98378,0.96982,0.97916,170138.97023511,166171.3976380733688
1662764400,2022-09-09 23:00:00,SAND/USDT,0.97723,0.987,0.96368,0.97948,198466.77600433,193696.0759297893588
1662760800,2022-09-09 22:00:00,SAND/USDT,0.97592,0.98188,0.9745,0.97772,36811.36583827,35986.8577206477347
1662757200,2022-09-09 21:00:00,SAND/USDT,0.97835,0.98096,0.97367,0.97592,30867.47291593,30158.793846739792
1662753600,2022-09-09 20:00:00,SAND/USDT,0.97563,0.98086,0.97253,0.9785,30951.9684823,30238.4080849810776
1662750000,2022-09-09 19:00:00,SAND/USDT,0.96685,0.9765,0.96682,0.9765,23929.52118937,23265.5082806159238
1662746400,2022-09-09 18:00:00,SAND/USDT,0.96414,0.97026,0.962,0.96712,38474.944885,37186.2040360644846
1662742800,2022-09-09 17:00:00,SAND/USDT,0.97574,0.97576,0.96269,0.9645,38947.65512461,37760.6374764204917
1662739200,2022-09-09 16:00:00,SAND/USDT,0.96778,0.9764,0.95601,0.97629,90578.41985689,87221.5310978821538
1662735600,2022-09-09 15:00:00,SAND/USDT,0.96982,0.97214,0.96476,0.96747,68096.5179544,65951.3850072050268
1662732000,2022-09-09 14:00:00,SAND/USDT,0.96897,0.97341,0.96597,0.96957,47724.54549782,46209.6299011913759
1662728400,2022-09-09 13:00:00,SAND/USDT,0.97483,0.97563,0.96336,0.96854,127372.57269975,123533.0352503544082
1662724800,2022-09-09 12:00:00,SAND/USDT,0.97823,0.99624,0.9744,0.9744,194862.31733749,191835.5897120002632
1662721200,2022-09-09 11:00:00,SAND/USDT,0.97246,0.97973,0.9692,0.97806,220615.56270493,215173.3023711395723
1662717600,2022-09-09 10:00:00,SAND/USDT,0.97102,0.97386,0.96744,0.97273,129762.95961307,126062.5068664573428
1662714000,2022-09-09 09:00:00,SAND/USDT,0.96847,0.97164,0.96275,0.97023,62826.80435818,60670.907010330914
1662710400,2022-09-09 08:00:00,SAND/USDT,0.95636,0.97412,0.95602,0.96812,93647.14005706,90298.8014545504973
1662706800,2022-09-09 07:00:00,SAND/USDT,0.9594,0.96093,0.95357,0.95628,65446.28417945,62593.3587099194572
1662703200,2022-09-09 06:00:00,SAND/USDT,0.95729,0.95934,0.95382,0.95794,81367.50613559,77851.0703563328987
1662699600,2022-09-09 05:00:00,SAND/USDT,0.9487,0.96321,0.94637,0.95718,119054.42779143,113773.1903773048598
1662696000,2022-09-09 04:00:00,SAND/USDT,0.93697,0.95199,0.93393,0.94753,122594.86261538,115844.6578952562842
1662692400,2022-09-09 03:00:00,SAND/USDT,0.92151,0.93964,0.92145,0.93708,77355.83554971,72107.3558029486566
1662688800,2022-09-09 02:00:00,SAND/USDT,0.92021,0.92606,0.9194,0.92096,21205.09315684,19529.7357721749611
1662685200,2022-09-09 01:00:00,SAND/USDT,0.92578,0.92785,0.92032,0.92032,32356.45138231,29933.5803715143058
1662681600,2022-09-09 00:00:00,SAND/USDT,0.91533,0.92614,0.91407,0.9254,42104.85306894,38750.0767840682192
1662678000,2022-09-08 23:00:00,SAND/USDT,0.91206,0.91613,0.9097,0.9151,67010.52176278,61224.4479266935864
1662674400,2022-09-08 22:00:00,SAND/USDT,0.91316,0.91364,0.9091,0.91141,41620.05555142,37924.5967630960873
1662670800,2022-09-08 21:00:00,SAND/USDT,0.91381,0.9141,0.90899,0.91237,30347.93632398,27674.1112697770739
1662667200,2022-09-08 20:00:00,SAND/USDT,0.91533,0.9195,0.9124,0.91376,55139.3660102,50448.6035969923202
1662663600,2022-09-08 19:00:00,SAND/USDT,0.90497,0.9153,0.90259,0.9151,42780.19614036,38875.8763165298437
1662660000,2022-09-08 18:00:00,SAND/USDT,0.90439,0.90746,0.90288,0.90446,35504.47889269,32115.1750919742005
1662656400,2022-09-08 17:00:00,SAND/USDT,0.89952,0.90739,0.89668,0.9037,28329.0269901,25583.0761074493486
