https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AIOZ,Volume USDT
1661126400,2022-08-22 00:00:00,AIOZ/USDT,0.05962,0.06364,0.0572,0.06038,3277451.04099358,195505.9100166434551
1661040000,2022-08-21 00:00:00,AIOZ/USDT,0.06019,0.078,0.0585,0.0598,10157266.55351144,685468.6856059647892
1660953600,2022-08-20 00:00:00,AIOZ/USDT,0.05602,0.0609,0.05601,0.06018,1765732.92813598,102470.2642581765433
1660867200,2022-08-19 00:00:00,AIOZ/USDT,0.063,0.06318,0.0552,0.05601,5023484.36995841,292389.5683130464957
1660780800,2022-08-18 00:00:00,AIOZ/USDT,0.06601,0.06713,0.063,0.063,1343209.83436481,87564.4048114511337
1660694400,2022-08-17 00:00:00,AIOZ/USDT,0.06873,0.06958,0.0656,0.06618,848880.53828389,57373.8671548973076
1660608000,2022-08-16 00:00:00,AIOZ/USDT,0.06944,0.07074,0.06663,0.06852,1357439.49828462,93608.5945495771255
1660521600,2022-08-15 00:00:00,AIOZ/USDT,0.072,0.08,0.0686,0.06949,2910862.18085933,214625.8152376182039
1660435200,2022-08-14 00:00:00,AIOZ/USDT,0.07159,0.073,0.0692,0.07225,1610731.28081043,114701.2167713554396
1660348800,2022-08-13 00:00:00,AIOZ/USDT,0.07225,0.07311,0.0715,0.07159,665224.59503396,48128.9162313559289
1660262400,2022-08-12 00:00:00,AIOZ/USDT,0.07194,0.07766,0.069,0.07255,1540590.75863595,109595.7048560343766
1660176000,2022-08-11 00:00:00,AIOZ/USDT,0.07401,0.07612,0.07159,0.07159,606136.05053722,44855.153920922243
1660089600,2022-08-10 00:00:00,AIOZ/USDT,0.07159,0.07684,0.06872,0.07416,1910283.23768308,137852.591874046378
1660003200,2022-08-09 00:00:00,AIOZ/USDT,0.07367,0.07439,0.0688,0.07132,1555117.32687281,112147.0564736851466
1659916800,2022-08-08 00:00:00,AIOZ/USDT,0.0735,0.0832,0.07252,0.07383,4332887.60080913,332285.2194484695629
1659830400,2022-08-07 00:00:00,AIOZ/USDT,0.07049,0.089,0.0684,0.07354,6787834.37359274,536846.1313891055427
1659744000,2022-08-06 00:00:00,AIOZ/USDT,0.06918,0.07129,0.06786,0.07044,1362638.83662724,95125.3282829790429
1659657600,2022-08-05 00:00:00,AIOZ/USDT,0.06663,0.0709,0.06635,0.0692,920346.11055439,63610.9041534300833
1659571200,2022-08-04 00:00:00,AIOZ/USDT,0.06828,0.06936,0.06614,0.06638,1128419.19068198,76263.1313671967038
1659484800,2022-08-03 00:00:00,AIOZ/USDT,0.06776,0.07063,0.06524,0.06811,1774098.75643479,121363.9095256290632
1659398400,2022-08-02 00:00:00,AIOZ/USDT,0.06747,0.0727,0.06474,0.06787,1873066.68580195,126821.6942195798013
1659312000,2022-08-01 00:00:00,AIOZ/USDT,0.06687,0.0697,0.0656,0.067,1567688.25390538,105852.3274825110874
1659225600,2022-07-31 00:00:00,AIOZ/USDT,0.0719,0.07581,0.066,0.06659,3819383.87575761,271837.2853877560836
1659139200,2022-07-30 00:00:00,AIOZ/USDT,0.06769,0.07309,0.0655,0.07157,2660208.89249184,183878.9761826204814
1659052800,2022-07-29 00:00:00,AIOZ/USDT,0.0651,0.06867,0.06414,0.06736,1855577.24421977,123629.6964737189396
1658966400,2022-07-28 00:00:00,AIOZ/USDT,0.06514,0.06825,0.06279,0.06524,2927602.5933242,192238.5453674200918
1658880000,2022-07-27 00:00:00,AIOZ/USDT,0.06195,0.07543,0.06181,0.06524,5717375.84034112,381024.9052512943265
1658793600,2022-07-26 00:00:00,AIOZ/USDT,0.06092,0.06195,0.05862,0.06195,1326569.66659634,80021.6189507855221
1658707200,2022-07-25 00:00:00,AIOZ/USDT,0.06828,0.06897,0.05997,0.06062,3025639.85451433,194966.8762693459312
1658620800,2022-07-24 00:00:00,AIOZ/USDT,0.06831,0.07023,0.0676,0.06833,1789283.90088217,123481.216153598542
1658534400,2022-07-23 00:00:00,AIOZ/USDT,0.06999,0.07143,0.06775,0.06831,2632349.14737196,184120.5036136016024
1658448000,2022-07-22 00:00:00,AIOZ/USDT,0.07014,0.073,0.069,0.0701,2527354.58447211,178725.1936295051172
1658361600,2022-07-21 00:00:00,AIOZ/USDT,0.07179,0.07296,0.06698,0.07039,2232335.93695978,156051.3148158625831
1658275200,2022-07-20 00:00:00,AIOZ/USDT,0.07548,0.07699,0.07175,0.07217,2785691.91860874,204957.8028768230327
1658188800,2022-07-19 00:00:00,AIOZ/USDT,0.0769,0.07716,0.07152,0.07528,3006305.3725904,222853.074623343547
1658102400,2022-07-18 00:00:00,AIOZ/USDT,0.07051,0.077,0.07021,0.07693,2950954.64802669,215926.8425142389691
1658016000,2022-07-17 00:00:00,AIOZ/USDT,0.0722,0.0767,0.06891,0.07051,2560417.56445377,184571.4518881838429
1657929600,2022-07-16 00:00:00,AIOZ/USDT,0.07338,0.07776,0.069,0.07215,5131224.91554661,375960.2984966193067
1657843200,2022-07-15 00:00:00,AIOZ/USDT,0.07,0.08688,0.066,0.07342,8605058.53769124,658458.5163823939834
1657756800,2022-07-14 00:00:00,AIOZ/USDT,0.07206,0.07332,0.0642,0.07023,3163535.18841981,220293.4865510762995
1657670400,2022-07-13 00:00:00,AIOZ/USDT,0.07134,0.07331,0.066,0.07245,3355183.62969745,234560.2313723931772
1657584000,2022-07-12 00:00:00,AIOZ/USDT,0.0728,0.08483,0.07119,0.07119,6517184.18931322,504251.8782312399027
1657497600,2022-07-11 00:00:00,AIOZ/USDT,0.07207,0.09442,0.06783,0.0732,14717241.44211328,1205626.0950140553129
1657411200,2022-07-10 00:00:00,AIOZ/USDT,0.07498,0.07519,0.067,0.0722,3661881.28060344,263621.1370370099046
1657324800,2022-07-09 00:00:00,AIOZ/USDT,0.07617,0.0788,0.07296,0.07497,3280804.53463029,246934.6592321958783
1657238400,2022-07-08 00:00:00,AIOZ/USDT,0.08277,0.08405,0.075,0.07607,6617153.01977766,523044.973654184338
1657152000,2022-07-07 00:00:00,AIOZ/USDT,0.09437,0.09528,0.07865,0.08275,16548150.39992004,1441337.8014306233105
1657065600,2022-07-06 00:00:00,AIOZ/USDT,0.08176,0.13297,0.08176,0.0948,67280103.39805435,7198518.1766928206314
1656979200,2022-07-05 00:00:00,AIOZ/USDT,0.05054,0.0978,0.04933,0.08157,42389460.02309264,3247753.0416128747453
1656892800,2022-07-04 00:00:00,AIOZ/USDT,0.05,0.05121,0.04931,0.05054,2738421.95656906,137631.5883179594362
1656806400,2022-07-03 00:00:00,AIOZ/USDT,0.05,0.05098,0.04967,0.05028,2394627.90492074,120378.5669357391307
1656720000,2022-07-02 00:00:00,AIOZ/USDT,0.04903,0.05072,0.04772,0.0501,2835437.74347634,139792.2011505701087
1656633600,2022-07-01 00:00:00,AIOZ/USDT,0.05144,0.05172,0.049,0.04936,2776087.86675402,140170.8307459488057
1656547200,2022-06-30 00:00:00,AIOZ/USDT,0.05243,0.05255,0.04871,0.05168,2897570.02396404,147060.7583506178004
1656460800,2022-06-29 00:00:00,AIOZ/USDT,0.05551,0.05671,0.052,0.05255,2561146.76552893,137080.8811567818641
1656374400,2022-06-28 00:00:00,AIOZ/USDT,0.05751,0.0597,0.05529,0.05565,1873689.36533748,106899.920266791755
1656288000,2022-06-27 00:00:00,AIOZ/USDT,0.05614,0.05811,0.054,0.05745,1329611.19390181,74085.7977370265002
1656201600,2022-06-26 00:00:00,AIOZ/USDT,0.05911,0.0602,0.05588,0.05621,822340.34240225,48211.1790288766541
1656115200,2022-06-25 00:00:00,AIOZ/USDT,0.06,0.06229,0.05706,0.05945,1596234.36571459,95235.6053629434537
1656028800,2022-06-24 00:00:00,AIOZ/USDT,0.06091,0.06592,0.05753,0.06,3290366.38157323,198102.8301662846028
1655942400,2022-06-23 00:00:00,AIOZ/USDT,0.06061,0.06699,0.05613,0.06149,2760850.23543724,166540.7522676729855
1655856000,2022-06-22 00:00:00,AIOZ/USDT,0.06629,0.06859,0.05724,0.06061,5352602.74351618,337560.6720872995838
1655769600,2022-06-21 00:00:00,AIOZ/USDT,0.05421,0.0709,0.05046,0.06668,6757432.63472815,400582.4675757516058
1655683200,2022-06-20 00:00:00,AIOZ/USDT,0.05258,0.0573,0.05116,0.05426,3198000.98640411,173900.386790901415
1655596800,2022-06-19 00:00:00,AIOZ/USDT,0.05168,0.05589,0.0478,0.05257,4027809.00361793,208470.527461092279
1655510400,2022-06-18 00:00:00,AIOZ/USDT,0.06111,0.06117,0.0463,0.05178,3017550.10396586,157628.8906157186927
1655424000,2022-06-17 00:00:00,AIOZ/USDT,0.05205,0.0672,0.0509,0.06178,4449536.56333864,249424.4611434968488
1655337600,2022-06-16 00:00:00,AIOZ/USDT,0.05977,0.0614,0.051,0.05227,2476569.621542,132693.6883032957885
1655251200,2022-06-15 00:00:00,AIOZ/USDT,0.0557,0.0598,0.0487,0.05977,3563588.1863831,189203.3606578817829
1655164800,2022-06-14 00:00:00,AIOZ/USDT,0.0561,0.0607,0.0532,0.0557,2764239.21499251,157466.523986057489
1655078400,2022-06-13 00:00:00,AIOZ/USDT,0.0653,0.0655,0.0526,0.056,3674169.39796573,214311.444912261058
1654992000,2022-06-12 00:00:00,AIOZ/USDT,0.0738,0.0756,0.0614,0.0657,2652390.40998577,180643.704013371862
1654905600,2022-06-11 00:00:00,AIOZ/USDT,0.0782,0.08,0.0701,0.0739,2836042.6216062,207841.007767476847
1654819200,2022-06-10 00:00:00,AIOZ/USDT,0.0817,0.0837,0.0744,0.0782,2102949.9596565,166714.508914312984
1654732800,2022-06-09 00:00:00,AIOZ/USDT,0.0841,0.0849,0.0798,0.082,2474044.93113389,204442.759055027529
1654646400,2022-06-08 00:00:00,AIOZ/USDT,0.087,0.0981,0.0822,0.0844,2280653.12335065,199812.752927039173
1654560000,2022-06-07 00:00:00,AIOZ/USDT,0.0875,0.0891,0.0812,0.0874,2695977.70724908,226012.564796994855
1654473600,2022-06-06 00:00:00,AIOZ/USDT,0.0874,0.0969,0.0863,0.0878,2412490.05763091,218960.998691372229
1654387200,2022-06-05 00:00:00,AIOZ/USDT,0.0914,0.0922,0.0842,0.0872,1143967.78670186,99347.175439856966
1654300800,2022-06-04 00:00:00,AIOZ/USDT,0.0826,0.0953,0.0811,0.0911,3758389.7305688,328739.28200831897
1654214400,2022-06-03 00:00:00,AIOZ/USDT,0.0835,0.084,0.0789,0.0826,2223135.24456563,181044.968390519788
1654128000,2022-06-02 00:00:00,AIOZ/USDT,0.0807,0.0851,0.0802,0.0834,3023154.54924213,248078.643863635888
1654041600,2022-06-01 00:00:00,AIOZ/USDT,0.09,0.0902,0.0785,0.0811,2619297.00474151,218928.540396607393
1653955200,2022-05-31 00:00:00,AIOZ/USDT,0.0905,0.0943,0.0859,0.0901,2391431.03669874,213640.563937276258
1653868800,2022-05-30 00:00:00,AIOZ/USDT,0.0878,0.0979,0.0842,0.0907,3762815.61357272,338797.17780789566
1653782400,2022-05-29 00:00:00,AIOZ/USDT,0.0831,0.0949,0.0805,0.0875,3374086.71609783,287474.073535549629
1653696000,2022-05-28 00:00:00,AIOZ/USDT,0.082,0.0848,0.0805,0.0826,2786257.17137864,229177.029198320611
1653609600,2022-05-27 00:00:00,AIOZ/USDT,0.0863,0.092,0.0813,0.0823,2771090.21102748,236660.493408926992
1653523200,2022-05-26 00:00:00,AIOZ/USDT,0.1066,0.1187,0.0846,0.0866,3955233.48443906,393640.989385090355
1653436800,2022-05-25 00:00:00,AIOZ/USDT,0.0917,0.1199,0.0872,0.1065,4709159.00590884,475818.120953174764
1653350400,2022-05-24 00:00:00,AIOZ/USDT,0.09,0.0981,0.0863,0.0911,2278156.9877909,208637.729896957651
1653264000,2022-05-23 00:00:00,AIOZ/USDT,0.1072,0.1102,0.0891,0.09,2563738.08185095,263291.302141530954
1653177600,2022-05-22 00:00:00,AIOZ/USDT,0.1141,0.1221,0.1019,0.1072,6687287.43731232,740664.052310102575
1653091200,2022-05-21 00:00:00,AIOZ/USDT,0.1202,0.1649,0.1058,0.1141,22834484.77456373,2999398.798555796071
1653004800,2022-05-20 00:00:00,AIOZ/USDT,0.0764,0.1385,0.0753,0.1201,22397568.16799343,2606143.563246258676
1652918400,2022-05-19 00:00:00,AIOZ/USDT,0.0704,0.0769,0.0677,0.0765,2263787.47737892,163130.887998782184
1652832000,2022-05-18 00:00:00,AIOZ/USDT,0.0805,0.0821,0.07,0.0704,2804388.91836123,207522.898772213653
1652745600,2022-05-17 00:00:00,AIOZ/USDT,0.0796,0.0824,0.075,0.0802,1738508.90524852,136925.093012132283
1652659200,2022-05-16 00:00:00,AIOZ/USDT,0.075,0.0897,0.0715,0.0798,3794016.99267252,292860.421755174853
1652572800,2022-05-15 00:00:00,AIOZ/USDT,0.0712,0.0773,0.0692,0.0753,3195934.62735208,231034.67648606394
1652486400,2022-05-14 00:00:00,AIOZ/USDT,0.0712,0.0746,0.0638,0.0717,1744208.14570764,119269.110788087571
1652400000,2022-05-13 00:00:00,AIOZ/USDT,0.0648,0.0821,0.0644,0.0716,3106473.24870586,229946.49792501725
1652313600,2022-05-12 00:00:00,AIOZ/USDT,0.0788,0.0833,0.0606,0.0653,1892765.88016282,128616.933381594365
1652227200,2022-05-11 00:00:00,AIOZ/USDT,0.1122,0.1219,0.0753,0.0793,4007262.71801851,399026.090692127249
1652140800,2022-05-10 00:00:00,AIOZ/USDT,0.116,0.1208,0.1054,0.1122,2206490.67299968,250049.550419945036
1652054400,2022-05-09 00:00:00,AIOZ/USDT,0.13,0.1323,0.1131,0.116,2100060.87418798,257490.075459982711
1651968000,2022-05-08 00:00:00,AIOZ/USDT,0.142,0.1424,0.128,0.1305,1673809.27097488,221492.369610304022
1651881600,2022-05-07 00:00:00,AIOZ/USDT,0.1374,0.1532,0.1374,0.142,1762636.88179656,253447.130331349417
1651795200,2022-05-06 00:00:00,AIOZ/USDT,0.1402,0.1435,0.1339,0.1374,1588709.66145692,217173.264295762768
1651708800,2022-05-05 00:00:00,AIOZ/USDT,0.1546,0.1607,0.1355,0.1402,1785250.42608286,265376.940415124421
1651622400,2022-05-04 00:00:00,AIOZ/USDT,0.1435,0.1709,0.1392,0.1541,2099285.58835301,313345.939385447187
1651536000,2022-05-03 00:00:00,AIOZ/USDT,0.1471,0.1542,0.14,0.1437,1676038.33701625,246442.394409203858
1651449600,2022-05-02 00:00:00,AIOZ/USDT,0.1477,0.152,0.1351,0.147,2050585.77601016,295597.619008492246
1651363200,2022-05-01 00:00:00,AIOZ/USDT,0.1414,0.161,0.1368,0.1479,2282888.13901888,336690.495365442218
1651276800,2022-04-30 00:00:00,AIOZ/USDT,0.1471,0.1511,0.1369,0.1418,1908983.81647538,274502.661588799795
1651190400,2022-04-29 00:00:00,AIOZ/USDT,0.1665,0.1687,0.1446,0.1475,1716317.37736413,269334.412928481061
1651104000,2022-04-28 00:00:00,AIOZ/USDT,0.1646,0.1774,0.1637,0.1666,1556252.8818515,265319.484511861092
1651017600,2022-04-27 00:00:00,AIOZ/USDT,0.1663,0.17,0.1605,0.1646,1406245.18139836,231401.244853786825
1650931200,2022-04-26 00:00:00,AIOZ/USDT,0.1852,0.1902,0.161,0.1668,1537998.6367437,266176.950172345712
1650844800,2022-04-25 00:00:00,AIOZ/USDT,0.1769,0.1911,0.1667,0.1855,1996440.91522844,350930.230545651271
1650758400,2022-04-24 00:00:00,AIOZ/USDT,0.1813,0.1913,0.175,0.1771,1618946.46534302,294722.511686810224
1650672000,2022-04-23 00:00:00,AIOZ/USDT,0.19,0.1926,0.1813,0.1818,1230697.2979223,230613.468698680094
1650585600,2022-04-22 00:00:00,AIOZ/USDT,0.1932,0.1981,0.1869,0.1904,1042130.79610886,200134.963660725632
1650499200,2022-04-21 00:00:00,AIOZ/USDT,0.1969,0.2117,0.1891,0.1929,1606531.56827363,322545.473351764435
1650412800,2022-04-20 00:00:00,AIOZ/USDT,0.2082,0.22,0.1922,0.1965,1783572.20754839,363768.132625899829
1650326400,2022-04-19 00:00:00,AIOZ/USDT,0.2022,0.212,0.1968,0.2078,1469161.0385215,297497.130706394052
1650240000,2022-04-18 00:00:00,AIOZ/USDT,0.196,0.205,0.1922,0.2022,1351820.51907419,267002.99530415942
1650153600,2022-04-17 00:00:00,AIOZ/USDT,0.2101,0.2165,0.195,0.196,1211769.1077844,251547.750725907755
1650067200,2022-04-16 00:00:00,AIOZ/USDT,0.2054,0.2221,0.2001,0.2096,1593057.8217294,334352.748474159743
1649980800,2022-04-15 00:00:00,AIOZ/USDT,0.1893,0.2236,0.1857,0.2056,2838216.78009911,585296.788531707589
1649894400,2022-04-14 00:00:00,AIOZ/USDT,0.2003,0.207,0.184,0.1896,1494612.13442437,292495.384363614494
1649808000,2022-04-13 00:00:00,AIOZ/USDT,0.2006,0.2089,0.195,0.2001,1267563.13380925,254665.042661033656
1649721600,2022-04-12 00:00:00,AIOZ/USDT,0.1967,0.22,0.1935,0.2001,1758623.87988921,361332.338161377231
1649635200,2022-04-11 00:00:00,AIOZ/USDT,0.239,0.2401,0.1922,0.1968,2416858.77189691,510716.46513226203
1649548800,2022-04-10 00:00:00,AIOZ/USDT,0.2432,0.2445,0.238,0.2389,1046356.25076473,252079.157616881024
1649462400,2022-04-09 00:00:00,AIOZ/USDT,0.2427,0.2504,0.2395,0.2439,951971.18327559,231289.863129801948
1649376000,2022-04-08 00:00:00,AIOZ/USDT,0.2498,0.265,0.2413,0.2421,1926599.58647255,489123.350203528838
1649289600,2022-04-07 00:00:00,AIOZ/USDT,0.246,0.2528,0.242,0.2493,1013950.42313761,250462.02012242936
1649203200,2022-04-06 00:00:00,AIOZ/USDT,0.2718,0.2728,0.2451,0.2459,1991324.34311292,513594.392742211364
1649116800,2022-04-05 00:00:00,AIOZ/USDT,0.2881,0.2947,0.2686,0.2712,2083259.80068618,585589.427061925739
1649030400,2022-04-04 00:00:00,AIOZ/USDT,0.3275,0.3679,0.2664,0.289,8261287.0661021,2552675.010580935784
1648944000,2022-04-03 00:00:00,AIOZ/USDT,0.2376,0.34,0.2335,0.3276,6872093.10982812,1964450.273339336956
1648857600,2022-04-02 00:00:00,AIOZ/USDT,0.2555,0.2624,0.2367,0.2378,1717005.79008165,424121.024055315873
1648771200,2022-04-01 00:00:00,AIOZ/USDT,0.2424,0.2559,0.226,0.2559,2165541.9492097,518479.994587879301
1648684800,2022-03-31 00:00:00,AIOZ/USDT,0.2559,0.2611,0.237,0.2417,2459922.80824703,614986.547266256649
1648598400,2022-03-30 00:00:00,AIOZ/USDT,0.2419,0.2746,0.237,0.2554,4228841.86173075,1076440.249416597951
1648512000,2022-03-29 00:00:00,AIOZ/USDT,0.2366,0.257,0.2343,0.2409,1808237.53201467,438943.249255655212
1648425600,2022-03-28 00:00:00,AIOZ/USDT,0.2274,0.258,0.2241,0.2366,3294219.76672858,787592.096168428795
1648339200,2022-03-27 00:00:00,AIOZ/USDT,0.2209,0.2378,0.2195,0.2274,1445544.99056105,327111.457313090878
1648252800,2022-03-26 00:00:00,AIOZ/USDT,0.2191,0.225,0.2161,0.2216,892062.6902016,197121.055674027574
1648166400,2022-03-25 00:00:00,AIOZ/USDT,0.223,0.2286,0.2145,0.2196,1338086.89212525,295417.265804867208
1648080000,2022-03-24 00:00:00,AIOZ/USDT,0.2302,0.2318,0.214,0.2229,1716945.53102337,385066.49603188644
1647993600,2022-03-23 00:00:00,AIOZ/USDT,0.2272,0.2497,0.2196,0.2304,2228396.46455459,515292.054362888379
1647907200,2022-03-22 00:00:00,AIOZ/USDT,0.2209,0.2401,0.2205,0.2274,1300144.29364437,297397.147978775779
1647820800,2022-03-21 00:00:00,AIOZ/USDT,0.2256,0.2305,0.2172,0.2218,1089567.76276281,243895.733928021623
1647734400,2022-03-20 00:00:00,AIOZ/USDT,0.241,0.248,0.208,0.2245,2731467.18654085,614484.162017502287
1647648000,2022-03-19 00:00:00,AIOZ/USDT,0.2426,0.264,0.2242,0.2419,3021883.91628651,730985.509578601471
1647561600,2022-03-18 00:00:00,AIOZ/USDT,0.2084,0.2597,0.2025,0.2428,3351304.1388191,734621.000290192475
1647475200,2022-03-17 00:00:00,AIOZ/USDT,0.2304,0.2549,0.1992,0.2072,2476596.36677243,560778.70686970153
1647388800,2022-03-16 00:00:00,AIOZ/USDT,0.1893,0.2755,0.188,0.2301,6717051.98638447,1563375.531618483588
1647302400,2022-03-15 00:00:00,AIOZ/USDT,0.1935,0.1937,0.1711,0.1893,1855188.73464596,340260.41527594922
1647216000,2022-03-14 00:00:00,AIOZ/USDT,0.1986,0.2,0.176,0.1929,2261413.1440394,426388.296203291343
1647129600,2022-03-13 00:00:00,AIOZ/USDT,0.2001,0.2244,0.1979,0.1985,2877244.91026113,606622.61055741063
1647043200,2022-03-12 00:00:00,AIOZ/USDT,0.1933,0.238,0.1879,0.2007,5212202.48365754,1101282.43453056308
1646956800,2022-03-11 00:00:00,AIOZ/USDT,0.1946,0.2196,0.1851,0.1931,3740351.80611334,753502.798011991308
1646870400,2022-03-10 00:00:00,AIOZ/USDT,0.2365,0.2452,0.1801,0.1944,8211962.96412106,1684579.518825518374
1646784000,2022-03-09 00:00:00,AIOZ/USDT,0.1884,0.2654,0.1792,0.2364,10591222.74146624,2195118.381164147114
1646697600,2022-03-08 00:00:00,AIOZ/USDT,0.1619,0.2058,0.1566,0.1884,9313923.18775665,1668908.165617102016
1646611200,2022-03-07 00:00:00,AIOZ/USDT,0.1382,0.178,0.129,0.1619,7620897.38031942,1159992.633520225626
1646524800,2022-03-06 00:00:00,AIOZ/USDT,0.1322,0.1442,0.127,0.1379,2082645.05914559,279265.96459855095
1646438400,2022-03-05 00:00:00,AIOZ/USDT,0.13,0.1324,0.1276,0.1323,1611979.39682231,210843.813852496799
1646352000,2022-03-04 00:00:00,AIOZ/USDT,0.1354,0.1358,0.1271,0.1302,1396559.05885834,182488.344238447864
1646265600,2022-03-03 00:00:00,AIOZ/USDT,0.1424,0.1441,0.1345,0.1354,1433107.21047421,200443.755406748446
1646179200,2022-03-02 00:00:00,AIOZ/USDT,0.1486,0.1509,0.1395,0.1421,1640060.72785622,238730.503501077124
1646092800,2022-03-01 00:00:00,AIOZ/USDT,0.1411,0.1599,0.1394,0.148,2310573.09806911,346122.818102941984
1646006400,2022-02-28 00:00:00,AIOZ/USDT,0.13,0.1481,0.1284,0.1414,1629699.99850148,217481.783867349562
1645920000,2022-02-27 00:00:00,AIOZ/USDT,0.1319,0.15,0.1272,0.1301,1366011.06716391,181472.926661677793
1645833600,2022-02-26 00:00:00,AIOZ/USDT,0.1373,0.1405,0.1228,0.1324,1765769.31133369,237183.601513288049
1645747200,2022-02-25 00:00:00,AIOZ/USDT,0.1273,0.1414,0.1203,0.1372,1748510.26417974,229481.231335951443
1645660800,2022-02-24 00:00:00,AIOZ/USDT,0.1479,0.1509,0.1121,0.1276,4083322.58055405,500981.545320643342
1645574400,2022-02-23 00:00:00,AIOZ/USDT,0.1515,0.1601,0.1475,0.1479,1455359.3293695,221908.0398405782
1645488000,2022-02-22 00:00:00,AIOZ/USDT,0.1576,0.1589,0.1471,0.1515,1105825.75597456,166591.383999939154
1645401600,2022-02-21 00:00:00,AIOZ/USDT,0.1703,0.1762,0.15,0.1576,1644655.82300486,274483.785469403926
1645315200,2022-02-20 00:00:00,AIOZ/USDT,0.18,0.182,0.1671,0.1708,1258841.89102207,218362.147577098387
1645228800,2022-02-19 00:00:00,AIOZ/USDT,0.1866,0.187,0.1783,0.1805,963905.95123183,175005.205983793646
1645142400,2022-02-18 00:00:00,AIOZ/USDT,0.1806,0.191,0.1731,0.1869,1409644.78784779,255505.412331401742
1645056000,2022-02-17 00:00:00,AIOZ/USDT,0.1911,0.1931,0.1775,0.1809,1539123.90940937,282136.972539469941
1644969600,2022-02-16 00:00:00,AIOZ/USDT,0.1963,0.1964,0.18,0.1912,1301998.53197684,244102.537053878279
1644883200,2022-02-15 00:00:00,AIOZ/USDT,0.1851,0.206,0.1828,0.1958,1566981.21657932,307121.072280062595
1644796800,2022-02-14 00:00:00,AIOZ/USDT,0.1824,0.1968,0.1801,0.1852,1455644.96854771,266645.12267926792
