https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume EOS
1660780800000,2022-08-18 00:00:00,EOS/EUR,1.485896,1.609999,1.358492,1.471298,5670.720613524012,3854.22981172
1660694400000,2022-08-17 00:00:00,EOS/EUR,1.351758,1.616395,1.345891,1.457203,6453.560688787897,4428.73140447
1660608000000,2022-08-16 00:00:00,EOS/EUR,1.250887,1.362082,1.220183,1.351666,5291.369549913738,3914.70196773
1660521600000,2022-08-15 00:00:00,EOS/EUR,1.275854,1.3497,1.213034,1.240452,5097.385968081355,4109.29723043
1660435200000,2022-08-14 00:00:00,EOS/EUR,1.313854,1.341197,1.250906,1.275765,4696.911902937402,3681.6434868
1660348800000,2022-08-13 00:00:00,EOS/EUR,1.288682,1.4,1.286132,1.315805,5192.853898176638,3946.52239365
1660262400000,2022-08-12 00:00:00,EOS/EUR,1.273053,1.294877,1.241336,1.293394,4715.3440956221175,3645.71359974
1660176000000,2022-08-11 00:00:00,EOS/EUR,1.243506,1.299987,1.234801,1.273673,4314.641730859296,3387.55844778
1660089600000,2022-08-10 00:00:00,EOS/EUR,1.157314,1.249792,1.14008,1.243212,4134.935728463475,3326.01014828
1660003200000,2022-08-09 00:00:00,EOS/EUR,1.228982,1.241062,1.22258,1.232921,224.2683299,181.9
1659916800000,2022-08-08 00:00:00,EOS/EUR,1.212038,1.3,1.211442,1.233618,4938.851060858687,4003.54977056
1659830400000,2022-08-07 00:00:00,EOS/EUR,1.20371,1.234214,1.167607,1.212558,4487.484538408473,3700.84114608
1659744000000,2022-08-06 00:00:00,EOS/EUR,1.23045,1.238379,1.198386,1.207878,4520.6243743626,3742.6167
1659657600000,2022-08-05 00:00:00,EOS/EUR,1.173896,1.283302,1.137111,1.227825,5447.143431970353,4436.41677924
1659571200000,2022-08-04 00:00:00,EOS/EUR,1.163612,1.22,1.134587,1.177561,4308.5009323182485,3658.83460162
1659484800000,2022-08-03 00:00:00,EOS/EUR,1.175429,1.20799,1.123039,1.16388,4387.045169600565,3769.32773963
1659398400000,2022-08-02 00:00:00,EOS/EUR,1.221661,1.233137,1.133508,1.177714,4382.243427127372,3720.97421541
1659312000000,2022-08-01 00:00:00,EOS/EUR,1.305446,1.356332,1.21116,1.226785,5093.672311517792,4152.04971655
1659225600000,2022-07-31 00:00:00,EOS/EUR,1.283533,1.438598,1.255713,1.303933,4875.846513324741,3739.33822775
1659139200000,2022-07-30 00:00:00,EOS/EUR,1.272937,1.351707,1.24111,1.281904,4955.147550669806,3865.45915347
1659052800000,2022-07-29 00:00:00,EOS/EUR,1.312802,1.313979,1.230473,1.263709,4737.589946788074,3748.95640277
1658966400000,2022-07-28 00:00:00,EOS/EUR,1.204647,1.599998,1.20456,1.302199,4834.698225473284,3712.71842896
1658880000000,2022-07-27 00:00:00,EOS/EUR,1.116554,1.207977,1.075582,1.205167,5455.63985789489,4526.87458078
1658793600000,2022-07-26 00:00:00,EOS/EUR,1.085853,1.121585,1.034557,1.121585,4591.257209530757,4093.5436989
1658707200000,2022-07-25 00:00:00,EOS/EUR,1.2192,1.2192,1.083814,1.08933,4455.765820306878,4090.3728166
1658620800000,2022-07-24 00:00:00,EOS/EUR,1.134967,1.23971,1.130724,1.181189,4961.124994567735,4200.11106992
1658534400000,2022-07-23 00:00:00,EOS/EUR,1.151068,1.180936,1.077908,1.13348,4332.313239653987,3822.13469991
1658448000000,2022-07-22 00:00:00,EOS/EUR,1.028036,1.169922,1.020791,1.146967,4387.634231363426,3825.42325225
1658361600000,2022-07-21 00:00:00,EOS/EUR,1.040933,1.042579,0.973456,1.029786,3792.9484306482414,3683.23946009
1658275200000,2022-07-20 00:00:00,EOS/EUR,1.056739,1.087073,1.012584,1.038119,4466.066264348461,4302.07545026
1658188800000,2022-07-19 00:00:00,EOS/EUR,1.021595,1.068247,0.996224,1.055319,3930.0198300800257,3724.01125165
1658102400000,2022-07-18 00:00:00,EOS/EUR,0.975566,1.047759,0.940926,1.034458,3877.479992057766,3748.32036879
1658016000000,2022-07-17 00:00:00,EOS/EUR,0.998556,1.012867,0.942279,0.973071,3487.6734010298464,3584.19211037
1657929600000,2022-07-16 00:00:00,EOS/EUR,0.969841,1.002914,0.898888,0.993047,3677.610878276929,3703.36034274
1657843200000,2022-07-15 00:00:00,EOS/EUR,0.963952,0.981419,0.956012,0.967795,3633.789575463507,3754.71001138
1657756800000,2022-07-14 00:00:00,EOS/EUR,0.940684,0.976182,0.916233,0.970989,3694.101927311869,3804.47350826
1657670400000,2022-07-13 00:00:00,EOS/EUR,0.911689,0.947701,0.885123,0.943359,3555.960396624065,3769.46676358
1657584000000,2022-07-12 00:00:00,EOS/EUR,0.933215,0.949124,0.88933,0.919744,3355.0958147003316,3647.85833308
1657497600000,2022-07-11 00:00:00,EOS/EUR,0.989623,0.993051,0.929996,0.937257,3452.879256837283,3684.02610686
1657411200000,2022-07-10 00:00:00,EOS/EUR,1.017375,1.024439,0.973817,0.984705,3617.178522321915,3673.36260334
1657324800000,2022-07-09 00:00:00,EOS/EUR,1.002073,1.05,0.980238,1.021388,3736.446779075832,3658.20508864
1657238400000,2022-07-08 00:00:00,EOS/EUR,1.017656,1.045386,0.980324,0.993889,3646.303188803056,3668.72275355
1657152000000,2022-07-07 00:00:00,EOS/EUR,0.979485,1.0224,0.967602,1.014233,3935.033180031571,3879.81181842
1657065600000,2022-07-06 00:00:00,EOS/EUR,0.941976,1.026377,0.896093,0.981925,3552.1883488350845,3617.57603568
1656979200000,2022-07-05 00:00:00,EOS/EUR,0.94399,0.972992,0.886657,0.948417,3516.782481134301,3708.05508667
1656892800000,2022-07-04 00:00:00,EOS/EUR,0.904759,0.947243,0.877925,0.943302,4126.063603044942,4374.06430077
1656806400000,2022-07-03 00:00:00,EOS/EUR,0.895989,0.911046,0.873332,0.90091,3423.7586400994974,3800.33370714
1656720000000,2022-07-02 00:00:00,EOS/EUR,0.875251,0.90732,0.846622,0.89733,3341.585657676613,3723.92058404
1656633600000,2022-07-01 00:00:00,EOS/EUR,0.869393,0.909701,0.841001,0.874428,3406.0024697158374,3895.12054705
1656547200000,2022-06-30 00:00:00,EOS/EUR,0.897851,0.905528,0.803357,0.884785,3396.389922288196,3838.66128188
1656460800000,2022-06-29 00:00:00,EOS/EUR,0.906227,0.91218,0.85808,0.891739,3383.1417232994563,3793.86986921
1656374400000,2022-06-28 00:00:00,EOS/EUR,0.934647,0.937122,0.923672,0.928633,139.10922340000002,149.8
1656288000000,2022-06-27 00:00:00,EOS/EUR,0.938977,0.974203,0.92053,0.927528,3771.2337432672507,4065.8974643
1656201600000,2022-06-26 00:00:00,EOS/EUR,0.959359,0.986087,0.936647,0.937276,3490.5990050339847,3724.1954398
1656115200000,2022-06-25 00:00:00,EOS/EUR,0.941538,0.987922,0.90518,0.950233,3861.1427816624173,4063.36422926
1656028800000,2022-06-24 00:00:00,EOS/EUR,0.925486,0.975937,0.88555,0.952912,4137.762048074111,4342.22892363
1655942400000,2022-06-23 00:00:00,EOS/EUR,0.875952,0.925504,0.872209,0.922665,3853.3541019468676,4176.33063132
1655856000000,2022-06-22 00:00:00,EOS/EUR,0.926276,0.926276,0.858063,0.877741,3500.438161895327,3988.00803642
1655769600000,2022-06-21 00:00:00,EOS/EUR,0.905821,0.95,0.898637,0.916295,3471.7662942216593,3788.91764576
1655683200000,2022-06-20 00:00:00,EOS/EUR,0.912985,0.942843,0.876046,0.910576,3624.3488740531247,3980.28157348
1655596800000,2022-06-19 00:00:00,EOS/EUR,0.843838,0.938798,0.788533,0.916947,4062.340219924242,4430.28901335
1655510400000,2022-06-18 00:00:00,EOS/EUR,0.887423,0.902216,0.784499,0.846013,3510.350006479727,4149.28612974
1655424000000,2022-06-17 00:00:00,EOS/EUR,0.857264,0.912038,0.806136,0.894329,4094.2056675484905,4577.96366611
1655337600000,2022-06-16 00:00:00,EOS/EUR,0.954004,0.973733,0.796676,0.827403,2940.2753479336757,3553.61939458
1655251200000,2022-06-15 00:00:00,EOS/EUR,0.900305,0.95827,0.784521,0.950268,3513.137061684327,3696.99607025
1655164800000,2022-06-14 00:00:00,EOS/EUR,0.866068,0.924281,0.808735,0.903788,3404.988911333968,3767.46417449
1655078400000,2022-06-13 00:00:00,EOS/EUR,0.998088,1.00132,0.824502,0.877626,3506.5735605421823,3995.52150978
1654992000000,2022-06-12 00:00:00,EOS/EUR,1.095729,1.12853,0.901554,0.985952,3717.3897462222894,3770.35570314
1654905600000,2022-06-11 00:00:00,EOS/EUR,1.12963,1.154123,1.057901,1.114108,4119.008955531772,3697.13614437
1654819200000,2022-06-10 00:00:00,EOS/EUR,1.152615,1.199968,1.060003,1.127124,4163.719829318661,3694.1098134
1654732800000,2022-06-09 00:00:00,EOS/EUR,1.179593,1.192394,1.151853,1.170438,4429.369329983049,3784.36903961
1654646400000,2022-06-08 00:00:00,EOS/EUR,1.192211,1.220928,1.154384,1.174365,4390.679980698407,3738.76944621
1654560000000,2022-06-07 00:00:00,EOS/EUR,1.214414,1.239711,1.152617,1.197564,4508.261115839371,3764.52625149
1654473600000,2022-06-06 00:00:00,EOS/EUR,1.174293,1.23863,1.160486,1.218633,4501.040104596578,3693.51568897
1654387200000,2022-06-05 00:00:00,EOS/EUR,1.201804,1.209458,1.154336,1.180287,4401.513257750597,3729.18896654
1654300800000,2022-06-04 00:00:00,EOS/EUR,1.169587,1.206861,1.14,1.197088,4331.958939323822,3618.74727616
1654214400000,2022-06-03 00:00:00,EOS/EUR,1.20904,1.211296,1.148375,1.170948,4514.185514638645,3855.15455395
1654128000000,2022-06-02 00:00:00,EOS/EUR,1.191225,1.210015,1.157095,1.200323,4476.922800698305,3729.76507215
1654041600000,2022-06-01 00:00:00,EOS/EUR,1.285432,1.303272,1.14,1.195773,4411.971767036749,3689.63989573
1653955200000,2022-05-31 00:00:00,EOS/EUR,1.280472,1.3056,1.220415,1.288976,4589.570873630924,3560.63330398
1653868800000,2022-05-30 00:00:00,EOS/EUR,1.205187,1.306321,1.192404,1.285869,4759.064466853068,3701.04922574
1653782400000,2022-05-29 00:00:00,EOS/EUR,1.168263,1.220267,1.140161,1.202211,4439.187229946364,3692.51922495
1653696000000,2022-05-28 00:00:00,EOS/EUR,1.144083,1.177376,1.125822,1.172514,4456.9964934685995,3801.23093922
1653609600000,2022-05-27 00:00:00,EOS/EUR,1.165847,1.182909,1.091483,1.133582,5411.657317257691,4773.94429098
1653523200000,2022-05-26 00:00:00,EOS/EUR,1.235341,1.256194,1.097843,1.164968,4352.626721523856,3736.26290295
1653436800000,2022-05-25 00:00:00,EOS/EUR,1.241842,1.2958,1.221961,1.246181,5009.452544869997,4019.84346164
1653350400000,2022-05-24 00:00:00,EOS/EUR,1.21172,1.295823,1.15,1.24905,4220.094789829051,3378.643601
1653264000000,2022-05-23 00:00:00,EOS/EUR,1.285573,1.339308,1.215627,1.226907,4505.313053117906,3672.09010391
1653177600000,2022-05-22 00:00:00,EOS/EUR,1.226017,1.303838,1.222565,1.283702,4693.982029608054,3656.59789391
1653091200000,2022-05-21 00:00:00,EOS/EUR,1.213271,1.274824,1.169657,1.240215,4628.341464378085,3731.88637807
1653004800000,2022-05-20 00:00:00,EOS/EUR,1.216676,1.292714,1.179899,1.213386,5141.306871800613,4237.15690786
1652918400000,2022-05-19 00:00:00,EOS/EUR,1.237106,1.262251,1.177623,1.250537,4815.631099122444,3850.8505539
1652832000000,2022-05-18 00:00:00,EOS/EUR,1.306562,1.311683,1.18011,1.229717,4595.240063280925,3736.82730521
1652745600000,2022-05-17 00:00:00,EOS/EUR,1.264594,1.339308,1.253368,1.304098,4847.751891951376,3717.32177486
1652659200000,2022-05-16 00:00:00,EOS/EUR,1.342983,1.5,1.227621,1.262823,5596.745152226467,4431.93159471
1652572800000,2022-05-15 00:00:00,EOS/EUR,1.287365,1.344014,1.260225,1.341952,4982.251519612908,3712.68981276
1652486400000,2022-05-14 00:00:00,EOS/EUR,1.276726,1.359532,1.177007,1.303446,5105.161805407235,3916.66536658
1652400000000,2022-05-13 00:00:00,EOS/EUR,1.225164,1.4,1.181852,1.280445,4946.739669555993,3863.2972674
1652313600000,2022-05-12 00:00:00,EOS/EUR,1.340133,1.425758,1.03714,1.217316,4800.456928310417,3943.47640901
1652227200000,2022-05-11 00:00:00,EOS/EUR,1.625412,1.739872,1.3,1.329078,5656.88581942865,4256.24818064
1652140800000,2022-05-10 00:00:00,EOS/EUR,1.536141,1.724211,1.471671,1.646345,6071.826152335183,3688.06425891
1652054400000,2022-05-09 00:00:00,EOS/EUR,1.863859,1.910323,1.425603,1.473713,6328.003015833393,4293.9181617
1651968000000,2022-05-08 00:00:00,EOS/EUR,1.871009,1.910904,1.833081,1.870931,7115.304369870403,3803.0821927
1651881600000,2022-05-07 00:00:00,EOS/EUR,1.896396,1.943066,1.837713,1.886448,7024.809308381837,3723.82875562
1651795200000,2022-05-06 00:00:00,EOS/EUR,1.901047,1.956759,1.800004,1.926155,7878.8786523486615,4090.46969343
1651708800000,2022-05-05 00:00:00,EOS/EUR,2.097167,2.119555,1.888658,1.912019,7333.098867520697,3835.26464304
1651622400000,2022-05-04 00:00:00,EOS/EUR,1.934541,2.1,1.932496,2.094748,7851.912231933539,3748.38034548
1651536000000,2022-05-03 00:00:00,EOS/EUR,2.008753,2.022378,1.871009,1.955115,6612.067552176447,3381.93280302
1651449600000,2022-05-02 00:00:00,EOS/EUR,1.973835,2.05,1.9,2.010588,7949.67737043274,3953.90670313
1651363200000,2022-05-01 00:00:00,EOS/EUR,1.910642,2.01,1.873082,1.996261,7991.809248778373,4003.38896005
1651276800000,2022-04-30 00:00:00,EOS/EUR,2.142171,2.192643,1.829005,1.899774,8833.041032801053,4649.52201304
1651190400000,2022-04-29 00:00:00,EOS/EUR,2.209939,2.256437,2.102557,2.161259,11027.067332305267,5102.14987297
1651104000000,2022-04-28 00:00:00,EOS/EUR,2.116961,2.235461,2.116961,2.204091,8089.556546298593,3670.24616783
1651017600000,2022-04-27 00:00:00,EOS/EUR,2.045167,2.166327,2.045167,2.128996,7916.489523093578,3718.41446536
1650931200000,2022-04-26 00:00:00,EOS/EUR,2.214314,2.291237,2.033282,2.059254,7686.478043046659,3732.65174818
1650844800000,2022-04-25 00:00:00,EOS/EUR,2.179202,2.22859,2.068128,2.213761,8289.641434489067,3744.59638348
1650758400000,2022-04-24 00:00:00,EOS/EUR,2.23173,2.255731,2.23173,2.242488,470.02548479999996,209.6
1650672000000,2022-04-23 00:00:00,EOS/EUR,2.281965,2.331729,2.22,2.247328,8271.094762460625,3680.41281133
1650585600000,2022-04-22 00:00:00,EOS/EUR,2.325211,2.363326,2.263139,2.283106,8307.385164668918,3638.63314479
1650499200000,2022-04-21 00:00:00,EOS/EUR,2.533004,2.54901,2.520406,2.528405,284.9512435,112.7
1650412800000,2022-04-20 00:00:00,EOS/EUR,2.444051,2.619357,2.331115,2.541106,9283.647650193696,3653.38858363
1650326400000,2022-04-19 00:00:00,EOS/EUR,2.275235,2.489,2.234859,2.446234,5255.801342506169,2148.52763166
1650240000000,2022-04-18 00:00:00,EOS/EUR,2.262847,2.283336,2.146243,2.254143,4734.7524899289865,2100.46678047
1650153600000,2022-04-17 00:00:00,EOS/EUR,2.366991,2.471,2.221,2.231979,5047.477646755821,2261.43599324
1650067200000,2022-04-16 00:00:00,EOS/EUR,2.229364,2.49,2.197679,2.357248,5041.531303828767,2138.73606164
1649980800000,2022-04-15 00:00:00,EOS/EUR,2.091832,2.2514,2.064298,2.210797,4878.003688823934,2206.44576993
1649894400000,2022-04-14 00:00:00,EOS/EUR,2.108917,2.153777,1.996097,2.089504,5059.250415726848,2421.26859567
1649808000000,2022-04-13 00:00:00,EOS/EUR,2.035884,2.116199,2.030383,2.108697,5166.2005305119665,2449.9492011
1649721600000,2022-04-12 00:00:00,EOS/EUR,1.979099,2.097335,1.967894,2.041885,6006.839814542335,2941.81102978
1649635200000,2022-04-11 00:00:00,EOS/EUR,2.189111,2.189111,1.954473,1.991481,4846.555458269208,2433.64383505
1649548800000,2022-04-10 00:00:00,EOS/EUR,2.208704,2.221719,2.208704,2.221534,212.3786504,95.6
1649462400000,2022-04-09 00:00:00,EOS/EUR,2.196901,2.250566,2.17181,2.22505,5831.116298462493,2620.66753487
1649376000000,2022-04-08 00:00:00,EOS/EUR,2.299186,2.323465,2.175115,2.193817,5207.623086601558,2373.77278351
1649289600000,2022-04-07 00:00:00,EOS/EUR,2.272907,2.40995,2.172438,2.314661,5905.499095782547,2551.34514116
1649203200000,2022-04-06 00:00:00,EOS/EUR,2.540301,2.540301,2.224074,2.274789,5716.401853981592,2512.93717966
1649116800000,2022-04-05 00:00:00,EOS/EUR,2.573448,2.584475,2.505209,2.539879,5478.374406570983,2156.94306956
