https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGIX,Volume BTC
1654819200,2022-06-10 00:00:00,AGIX/BTC,0.00000198,0.00000201,0.00000196,0.00000199,880118.7073185,1.7474702836809729
1654732800,2022-06-09 00:00:00,AGIX/BTC,0.0000021,0.00000213,0.00000196,0.00000198,490898.40249925,1.0022895123899215
1654646400,2022-06-08 00:00:00,AGIX/BTC,0.00000206,0.00000219,0.00000203,0.0000021,608844.8200805,1.2922396634489073
1654560000,2022-06-07 00:00:00,AGIX/BTC,0.00000205,0.00000209,0.00000201,0.00000204,365352.62502622,0.752724566292955
1654473600,2022-06-06 00:00:00,AGIX/BTC,0.00000207,0.00000212,0.00000201,0.00000202,258432.07055714,0.533803538589994
1654387200,2022-06-05 00:00:00,AGIX/BTC,0.0000021,0.00000218,0.00000206,0.00000207,817621.06077804,1.7052884304729848
1654300800,2022-06-04 00:00:00,AGIX/BTC,0.0000021,0.00000213,0.00000207,0.00000211,182064.72988909,0.3815583973439799
1654214400,2022-06-03 00:00:00,AGIX/BTC,0.00000212,0.00000215,0.00000208,0.0000021,563544.44604764,1.1852300569409382
1654128000,2022-06-02 00:00:00,AGIX/BTC,0.00000212,0.00000216,0.00000207,0.00000212,118214.38913372,0.2484339553999832
1654041600,2022-06-01 00:00:00,AGIX/BTC,0.00000223,0.00000226,0.0000021,0.00000211,374434.98175765,0.8177296012509834
1653955200,2022-05-31 00:00:00,AGIX/BTC,0.00000222,0.00000245,0.00000218,0.00000223,528621.48017014,1.1976976007130288
1653868800,2022-05-30 00:00:00,AGIX/BTC,0.00000224,0.00000225,0.00000215,0.00000222,458524.997048,1.01452132132
1653782400,2022-05-29 00:00:00,AGIX/BTC,0.00000218,0.00000224,0.00000217,0.00000224,211307.43072883,0.4654895075629517
1653696000,2022-05-28 00:00:00,AGIX/BTC,0.00000215,0.00000218,0.00000211,0.00000218,314846.34367568,0.6739871938099824
1653609600,2022-05-27 00:00:00,AGIX/BTC,0.00000217,0.00000219,0.00000212,0.00000214,317238.09921138,0.6837775892189752
1653523200,2022-05-26 00:00:00,AGIX/BTC,0.00000216,0.00000221,0.00000212,0.00000218,337972.76724746,0.7314193252834628
1653436800,2022-05-25 00:00:00,AGIX/BTC,0.00000219,0.00000232,0.00000216,0.00000216,725335.61282263,1.6242209679029644
1653350400,2022-05-24 00:00:00,AGIX/BTC,0.00000217,0.00000226,0.00000215,0.00000219,460004.5547054,1.010961087145988
1653264000,2022-05-23 00:00:00,AGIX/BTC,0.00000215,0.00000224,0.00000212,0.00000217,515083.92574316,1.1178085079379434
1653177600,2022-05-22 00:00:00,AGIX/BTC,0.00000215,0.00000217,0.00000211,0.00000215,248593.392,0.531928528624
1653091200,2022-05-21 00:00:00,AGIX/BTC,0.00000216,0.0000022,0.00000213,0.00000216,217514.60335879,0.470509329056968
1653004800,2022-05-20 00:00:00,AGIX/BTC,0.00000224,0.00000236,0.00000211,0.00000217,963407.29596614,2.1464284431039584
1652918400,2022-05-19 00:00:00,AGIX/BTC,0.00000221,0.00000254,0.00000211,0.00000224,1708247.18830845,4.0149206589598374
1652832000,2022-05-18 00:00:00,AGIX/BTC,0.00000217,0.00000232,0.00000215,0.00000223,727226.79953521,1.6201395883019186
1652745600,2022-05-17 00:00:00,AGIX/BTC,0.00000212,0.0000022,0.00000209,0.00000218,726804.70669923,1.5460010812193504
1652659200,2022-05-16 00:00:00,AGIX/BTC,0.00000219,0.00000223,0.00000208,0.00000213,511017.20518699,1.0879466543279877
1652572800,2022-05-15 00:00:00,AGIX/BTC,0.00000208,0.0000022,0.00000205,0.00000218,687355.87521864,1.4683811290679507
1652486400,2022-05-14 00:00:00,AGIX/BTC,0.00000206,0.00000212,0.00000198,0.00000206,359025.94977623,0.7398898106019422
1652400000,2022-05-13 00:00:00,AGIX/BTC,0.00000198,0.00000225,0.00000196,0.00000206,681101.34665392,1.4389290682479582
1652313600,2022-05-12 00:00:00,AGIX/BTC,0.00000218,0.00000223,0.00000194,0.00000196,1962801.81821292,4.0494099330228477
1652227200,2022-05-11 00:00:00,AGIX/BTC,0.00000259,0.00000262,0.00000219,0.00000219,2316136.30300258,5.4479570027795907
1652140800,2022-05-10 00:00:00,AGIX/BTC,0.00000238,0.00000271,0.0000023,0.00000258,1657636.41074873,4.2224772127209076
1652054400,2022-05-09 00:00:00,AGIX/BTC,0.00000257,0.00000261,0.00000235,0.00000238,1134870.12736566,2.8081785101159324
1651968000,2022-05-08 00:00:00,AGIX/BTC,0.00000261,0.00000264,0.00000252,0.00000257,171582.95305343,0.442393660691927
1651881600,2022-05-07 00:00:00,AGIX/BTC,0.00000262,0.00000266,0.00000256,0.00000261,138146.81841138,0.360051257928991
1651795200,2022-05-06 00:00:00,AGIX/BTC,0.00000267,0.00000267,0.00000258,0.0000026,340674.47011881,0.892303323204944
1651708800,2022-05-05 00:00:00,AGIX/BTC,0.00000279,0.00000287,0.00000257,0.00000265,543057.12372385,1.4624376573078573
1651622400,2022-05-04 00:00:00,AGIX/BTC,0.00000268,0.00000281,0.00000266,0.00000278,389419.82563341,1.0577716802498904
1651536000,2022-05-03 00:00:00,AGIX/BTC,0.00000268,0.00000272,0.00000266,0.00000269,97005.03654126,0.2605788606189894
1651449600,2022-05-02 00:00:00,AGIX/BTC,0.00000274,0.00000276,0.00000264,0.0000027,344488.29987507,0.9285561231839371
1651363200,2022-05-01 00:00:00,AGIX/BTC,0.00000267,0.0000029,0.00000266,0.00000275,889194.8165,2.501854571155
1651276800,2022-04-30 00:00:00,AGIX/BTC,0.00000265,0.00000271,0.00000265,0.00000267,248180.1230776,0.6637477333739605
1651190400,2022-04-29 00:00:00,AGIX/BTC,0.00000284,0.00000284,0.00000264,0.00000266,315643.78379918,0.8660848615419419
1651104000,2022-04-28 00:00:00,AGIX/BTC,0.00000276,0.00000291,0.00000274,0.00000283,410738.56828518,1.1633032668529107
1651017600,2022-04-27 00:00:00,AGIX/BTC,0.00000284,0.0000029,0.00000268,0.00000277,445302.01714656,1.2364620853479578
1650931200,2022-04-26 00:00:00,AGIX/BTC,0.00000308,0.00000309,0.00000282,0.00000284,488144.9934088,1.4273853338889528
1650844800,2022-04-25 00:00:00,AGIX/BTC,0.00000327,0.00000329,0.00000297,0.00000305,881521.50991392,2.7480602081489872
1650758400,2022-04-24 00:00:00,AGIX/BTC,0.00000344,0.00000345,0.00000327,0.00000328,249777.87912876,0.8380301333469636
1650672000,2022-04-23 00:00:00,AGIX/BTC,0.00000353,0.00000358,0.00000342,0.00000345,96278.15409247,0.3372074367379518
1650585600,2022-04-22 00:00:00,AGIX/BTC,0.00000362,0.00000368,0.00000349,0.00000353,228334.51300104,0.813615066112952
1650499200,2022-04-21 00:00:00,AGIX/BTC,0.00000364,0.0000037,0.00000353,0.00000363,169777.5052,0.614366123666
1650412800,2022-04-20 00:00:00,AGIX/BTC,0.00000376,0.00000385,0.00000361,0.00000365,238445.65222411,0.8821815118128899
1650326400,2022-04-19 00:00:00,AGIX/BTC,0.00000389,0.00000395,0.0000037,0.00000376,516580.12363318,1.9644791923959476
1650240000,2022-04-18 00:00:00,AGIX/BTC,0.00000388,0.00000395,0.00000353,0.0000039,574050.10513686,2.1225624523979281
1650153600,2022-04-17 00:00:00,AGIX/BTC,0.00000414,0.00000414,0.00000382,0.00000388,669767.67104142,2.637044276094972
1650067200,2022-04-16 00:00:00,AGIX/BTC,0.00000371,0.00000425,0.00000369,0.00000414,1054906.76965858,4.2430056835600182
1649980800,2022-04-15 00:00:00,AGIX/BTC,0.00000367,0.00000372,0.00000353,0.00000371,385990.17320789,1.4031110489269653
1649894400,2022-04-14 00:00:00,AGIX/BTC,0.00000378,0.00000397,0.00000366,0.00000368,589504.76679579,2.2370994374639097
1649808000,2022-04-13 00:00:00,AGIX/BTC,0.00000343,0.00000386,0.0000034,0.00000378,836885.20402692,3.007654918569877
1649721600,2022-04-12 00:00:00,AGIX/BTC,0.00000348,0.00000373,0.0000034,0.00000343,649651.4527306,2.3067610317018982
1649635200,2022-04-11 00:00:00,AGIX/BTC,0.0000036,0.00000362,0.00000335,0.00000349,1029184.03943396,3.5988109761979556
1649548800,2022-04-10 00:00:00,AGIX/BTC,0.00000341,0.0000037,0.00000336,0.00000359,405987.96088114,1.4361904744159396
1649462400,2022-04-09 00:00:00,AGIX/BTC,0.00000354,0.00000369,0.00000336,0.00000343,380437.33924125,1.3390930860938571
1649376000,2022-04-08 00:00:00,AGIX/BTC,0.00000359,0.00000393,0.00000352,0.00000353,1053795.23735861,3.9740869453358934
1649289600,2022-04-07 00:00:00,AGIX/BTC,0.00000334,0.00000375,0.00000325,0.0000036,696281.77617017,2.4449670454359625
1649203200,2022-04-06 00:00:00,AGIX/BTC,0.00000353,0.00000356,0.00000329,0.00000336,558623.26336017,1.8928605416449586
1649116800,2022-04-05 00:00:00,AGIX/BTC,0.00000362,0.00000368,0.00000351,0.00000353,306245.4990949,1.1007824632669724
1649030400,2022-04-04 00:00:00,AGIX/BTC,0.00000361,0.00000371,0.00000352,0.00000361,320727.50213992,1.1564777680897097
1648944000,2022-04-03 00:00:00,AGIX/BTC,0.00000345,0.00000378,0.0000034,0.00000362,846446.55775774,3.0576820952029139
1648857600,2022-04-02 00:00:00,AGIX/BTC,0.00000348,0.00000377,0.00000335,0.00000345,796154.46543118,2.8404116213978154
1648771200,2022-04-01 00:00:00,AGIX/BTC,0.00000304,0.00000365,0.00000287,0.00000346,1219967.99290671,3.9755509879228061
1648684800,2022-03-31 00:00:00,AGIX/BTC,0.00000313,0.00000313,0.00000285,0.00000304,890295.9002584,2.6875489188499033
1648598400,2022-03-30 00:00:00,AGIX/BTC,0.00000324,0.00000324,0.00000306,0.00000313,661206.70895023,2.0826482477488756
1648512000,2022-03-29 00:00:00,AGIX/BTC,0.00000332,0.00000344,0.00000316,0.00000323,679736.77398782,2.2673947658149212
1648425600,2022-03-28 00:00:00,AGIX/BTC,0.00000331,0.00000361,0.00000328,0.00000334,1309888.3499157,4.5041033422469088
1648339200,2022-03-27 00:00:00,AGIX/BTC,0.00000371,0.00000381,0.00000303,0.00000327,1697617.59209271,5.7612184744610224
1648252800,2022-03-26 00:00:00,AGIX/BTC,0.0000034,0.000004,0.00000318,0.00000372,1209548.90011623,4.3149315869129072
1648166400,2022-03-25 00:00:00,AGIX/BTC,0.00000301,0.00000443,0.00000299,0.00000341,5719661.00780441,21.4696813834403704
1648080000,2022-03-24 00:00:00,AGIX/BTC,0.00000262,0.00000347,0.00000261,0.000003,4869405.52286911,14.4271707867381011
1647993600,2022-03-23 00:00:00,AGIX/BTC,0.00000229,0.0000027,0.00000227,0.00000262,1190819.65036717,2.9984904278844597
1647907200,2022-03-22 00:00:00,AGIX/BTC,0.00000219,0.00000245,0.00000217,0.00000228,2847807.74180992,6.6414094124224014
1647820800,2022-03-21 00:00:00,AGIX/BTC,0.00000216,0.00000223,0.0000021,0.00000218,907777.47406635,1.955553382440989
1647734400,2022-03-20 00:00:00,AGIX/BTC,0.00000212,0.00000277,0.00000212,0.00000216,1321144.72519223,3.0871054324047763
1647648000,2022-03-19 00:00:00,AGIX/BTC,0.000002,0.00000224,0.00000198,0.00000211,522360.38936304,1.0902528223127168
1647561600,2022-03-18 00:00:00,AGIX/BTC,0.00000203,0.00000208,0.00000197,0.00000202,385127.27032474,0.774841945048944
1647475200,2022-03-17 00:00:00,AGIX/BTC,0.00000208,0.0000022,0.00000198,0.00000204,395728.13585725,0.8149356378559702
1647388800,2022-03-16 00:00:00,AGIX/BTC,0.00000211,0.00000214,0.00000202,0.00000206,581299.16908248,1.2093517327187036
1647302400,2022-03-15 00:00:00,AGIX/BTC,0.00000218,0.00000223,0.00000209,0.00000211,215568.98599253,0.4664223020308732
1647216000,2022-03-14 00:00:00,AGIX/BTC,0.00000233,0.00000233,0.00000217,0.00000218,248002.79387947,0.5577414736609863
1647129600,2022-03-13 00:00:00,AGIX/BTC,0.00000232,0.00000235,0.00000229,0.00000234,76830.99699914,0.1796010886209876
1647043200,2022-03-12 00:00:00,AGIX/BTC,0.00000228,0.00000236,0.00000225,0.00000233,215474.5782664,0.4964291771739542
1646956800,2022-03-11 00:00:00,AGIX/BTC,0.00000231,0.00000234,0.00000225,0.00000229,184131.03009786,0.4202290571489924
1646870400,2022-03-10 00:00:00,AGIX/BTC,0.00000218,0.00000233,0.00000216,0.00000228,224414.31962407,0.5103761416502811
1646784000,2022-03-09 00:00:00,AGIX/BTC,0.00000226,0.0000023,0.0000021,0.00000217,327984.50212114,0.7227822049549209
1646697600,2022-03-08 00:00:00,AGIX/BTC,0.00000229,0.00000231,0.00000224,0.00000225,162470.65121738,0.370660079058974
1646611200,2022-03-07 00:00:00,AGIX/BTC,0.00000234,0.00000237,0.00000224,0.00000229,320529.52017896,0.7338158468579574
1646524800,2022-03-06 00:00:00,AGIX/BTC,0.00000237,0.00000237,0.00000227,0.00000234,130532.36955448,0.302406298605959
1646438400,2022-03-05 00:00:00,AGIX/BTC,0.00000232,0.00000238,0.00000224,0.00000236,168081.40091658,0.393435655318969
1646352000,2022-03-04 00:00:00,AGIX/BTC,0.0000025,0.00000251,0.00000224,0.00000231,542378.41367322,1.2605050432159796
1646265600,2022-03-03 00:00:00,AGIX/BTC,0.00000257,0.00000263,0.00000243,0.0000025,476891.01117585,1.2009821716529715
1646179200,2022-03-02 00:00:00,AGIX/BTC,0.00000266,0.0000027,0.00000254,0.00000256,319931.23068014,0.8384596035431743
1646092800,2022-03-01 00:00:00,AGIX/BTC,0.00000277,0.0000031,0.00000262,0.00000266,508067.24582287,1.4085947174509506
1646006400,2022-02-28 00:00:00,AGIX/BTC,0.00000274,0.0000029,0.00000266,0.00000277,391846.1134317,1.0816006993668897
1645920000,2022-02-27 00:00:00,AGIX/BTC,0.00000273,0.00000281,0.0000026,0.00000274,378884.20041794,1.0315553839219762
1645833600,2022-02-26 00:00:00,AGIX/BTC,0.00000257,0.00000278,0.00000257,0.00000275,245082.75946143,0.6574483818139253
1645747200,2022-02-25 00:00:00,AGIX/BTC,0.00000251,0.00000259,0.00000248,0.00000258,528841.27657977,1.3373265026460204
1645660800,2022-02-24 00:00:00,AGIX/BTC,0.00000272,0.00000277,0.00000241,0.00000252,1064776.07728368,2.7300183138059701
1645574400,2022-02-23 00:00:00,AGIX/BTC,0.0000028,0.00000284,0.00000271,0.00000272,262207.95884331,0.7264393427749475
1645488000,2022-02-22 00:00:00,AGIX/BTC,0.00000276,0.00000286,0.00000265,0.00000278,260578.10769191,0.7229745616019423
1645401600,2022-02-21 00:00:00,AGIX/BTC,0.00000284,0.00000293,0.00000273,0.00000276,346481.68142059,0.9855923732462583
