https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume SOL
1663477200000,2022-09-18 05:00:00,SOL/USDT,33.559849,33.749888,33.527023,33.727827,185.35180314266216,5.49551571
1663473600000,2022-09-18 04:00:00,SOL/USDT,33.395296,33.586831,33.392235,33.549963,167.99380744141712,5.00727251
1663470000000,2022-09-18 03:00:00,SOL/USDT,33.650362,33.668712,33.278173,33.400249,388.1921865800436,11.62243391
1663466400000,2022-09-18 02:00:00,SOL/USDT,33.617115,33.692407,33.557789,33.661075,162.68397547499998,4.833
1663462800000,2022-09-18 01:00:00,SOL/USDT,33.669278,33.875153,33.56164,33.628728,159.03025471200002,4.729
1663459200000,2022-09-18 00:00:00,SOL/USDT,33.660274,33.783634,33.439959,33.669642,162.759049428,4.834
1663455600000,2022-09-17 23:00:00,SOL/USDT,33.58731,33.893221,33.583413,33.692118,184.57732549236823,5.47835329
1663452000000,2022-09-17 22:00:00,SOL/USDT,33.28513,33.63328,33.254679,33.58641,165.64770391026002,4.931986
1663448400000,2022-09-17 21:00:00,SOL/USDT,33.401255,33.406642,33.189933,33.243657,176.4320030137317,5.3072381
1663444800000,2022-09-17 20:00:00,SOL/USDT,33.281427,33.39508,33.218628,33.39508,165.73978204,4.963
1663441200000,2022-09-17 19:00:00,SOL/USDT,33.225523,33.274708,33.107227,33.271424,182.56030348800002,5.487
1663437600000,2022-09-17 18:00:00,SOL/USDT,33.245341,33.301068,33.191962,33.195952,142.808985504,4.302
1663434000000,2022-09-17 17:00:00,SOL/USDT,33.346257,33.535673,33.205465,33.246528,350.81736345599995,10.552
1663430400000,2022-09-17 16:00:00,SOL/USDT,33.294011,33.595312,33.275295,33.344295,663.2888985149219,19.89212543
1663426800000,2022-09-17 15:00:00,SOL/USDT,33.221371,33.323291,33.086085,33.303957,185.8820148757318,5.58137926
1663423200000,2022-09-17 14:00:00,SOL/USDT,32.818927,33.242028,32.799,33.242028,362.31574328776435,10.8993273
1663419600000,2022-09-17 13:00:00,SOL/USDT,32.789673,32.833405,32.729592,32.811937,172.68922443099999,5.263
1663416000000,2022-09-17 12:00:00,SOL/USDT,32.628418,32.828207,32.540851,32.804733,623.9160509278838,19.01908639
1663412400000,2022-09-17 11:00:00,SOL/USDT,32.821046,32.838989,32.634812,32.634812,194.01395734,5.945
1663408800000,2022-09-17 10:00:00,SOL/USDT,32.913739,32.969448,32.72524,32.806579,183.18205809086572,5.58369887
1663405200000,2022-09-17 09:00:00,SOL/USDT,32.91926,32.935631,32.840629,32.911212,252.53294149553233,7.67315836
1663401600000,2022-09-17 08:00:00,SOL/USDT,32.861641,32.937974,32.839199,32.908247,614.8345833841112,18.68329794
1663398000000,2022-09-17 07:00:00,SOL/USDT,32.677565,32.837592,32.598165,32.837571,3774.1452780460954,114.93375311
1663394400000,2022-09-17 06:00:00,SOL/USDT,32.692787,32.712742,32.545664,32.691794,151.820691336,4.644
1663390800000,2022-09-17 05:00:00,SOL/USDT,32.864932,32.864932,32.636694,32.701475,166.77059665460976,5.09978821
1663387200000,2022-09-17 04:00:00,SOL/USDT,32.692208,33.021635,32.692208,32.86393,378.0871614273523,11.50462411
1663383600000,2022-09-17 03:00:00,SOL/USDT,32.691646,32.753563,32.658693,32.658693,166.983897309,5.113
1663380000000,2022-09-17 02:00:00,SOL/USDT,32.888931,32.901892,32.64398,32.681364,166.34814276,5.09
1663376400000,2022-09-17 01:00:00,SOL/USDT,32.707268,32.869268,32.669419,32.853294,182.17151522999998,5.545
1663372800000,2022-09-17 00:00:00,SOL/USDT,32.257136,32.928065,32.235577,32.719815,380.32423386160497,11.623667
1663369200000,2022-09-16 23:00:00,SOL/USDT,32.073131,32.251158,32.065384,32.251158,169.80234686999998,5.265
1663365600000,2022-09-16 22:00:00,SOL/USDT,32.221471,32.300446,32.054419,32.054419,163.44548248100003,5.099
1663362000000,2022-09-16 21:00:00,SOL/USDT,32.321893,32.378994,32.161637,32.174307,156.656700783,4.869
1663358400000,2022-09-16 20:00:00,SOL/USDT,32.128929,32.343034,32.110125,32.283592,156.86597352799998,4.859
1663354800000,2022-09-16 19:00:00,SOL/USDT,31.954045,32.155041,31.921875,32.122403,4665.741381226755,145.24882778
1663351200000,2022-09-16 18:00:00,SOL/USDT,31.822831,31.996491,31.616148,31.945834,3506.299459162721,109.75764349
1663347600000,2022-09-16 17:00:00,SOL/USDT,31.9339,31.968776,31.536596,31.781357,157.540186649,4.957
1663344000000,2022-09-16 16:00:00,SOL/USDT,32.269962,32.269962,31.636267,31.925202,276.9351711340404,8.6745002
1663340400000,2022-09-16 15:00:00,SOL/USDT,32.307157,32.548538,32.100445,32.267177,4481.03659807239,138.87290475
1663336800000,2022-09-16 14:00:00,SOL/USDT,32.007524,32.435074,32.007524,32.278918,3359.1252433916025,104.0656085
1663333200000,2022-09-16 13:00:00,SOL/USDT,32.617573,32.793047,31.835914,31.94563,4075.7293978448474,127.58331571
1663329600000,2022-09-16 12:00:00,SOL/USDT,33.098289,33.098289,32.560388,32.626588,147.015405528,4.506
1663326000000,2022-09-16 11:00:00,SOL/USDT,32.893282,33.124056,32.82,33.055496,1820.4605259305465,55.07285463
1663322400000,2022-09-16 10:00:00,SOL/USDT,32.684765,32.962527,32.654881,32.90951,151.28501747,4.597
1663318800000,2022-09-16 09:00:00,SOL/USDT,32.368333,32.6865,32.368333,32.6865,3532.6935278019005,108.0780606
1663315200000,2022-09-16 08:00:00,SOL/USDT,32.805488,32.84129,32.385099,32.385099,933.0349574501695,28.81062545
1663311600000,2022-09-16 07:00:00,SOL/USDT,32.948465,33.002278,32.790371,32.817911,185.84782999300003,5.663
1663308000000,2022-09-16 06:00:00,SOL/USDT,32.924573,33.068682,32.837983,32.946202,195.04151584,5.92
1663304400000,2022-09-16 05:00:00,SOL/USDT,32.959723,33.057107,32.847182,32.921056,166.64638547200002,5.062
1663300800000,2022-09-16 04:00:00,SOL/USDT,32.855576,33.08485,32.85012,32.953742,153.72920643,4.665
1663297200000,2022-09-16 03:00:00,SOL/USDT,32.722588,32.895395,32.615342,32.860206,154.4429682,4.7
1663293600000,2022-09-16 02:00:00,SOL/USDT,33.002394,33.005597,32.569232,32.685783,1383.4814414571886,42.32670337
1663290000000,2022-09-16 01:00:00,SOL/USDT,33.211855,33.211855,32.924217,32.993059,138.26280315568766,4.19066335
1663286400000,2022-09-16 00:00:00,SOL/USDT,33.113495,33.210552,32.577312,33.210552,222.71406454359408,6.70612354
1663282800000,2022-09-15 23:00:00,SOL/USDT,33.022347,33.200951,32.81885,33.069788,149.77306985200002,4.529
1663279200000,2022-09-15 22:00:00,SOL/USDT,33.273096,33.281672,32.811595,33.050015,1818.4924713026019,55.02244012
1663275600000,2022-09-15 21:00:00,SOL/USDT,33.614486,33.654515,33.264546,33.28867,178.5293116259244,5.36306532
1663272000000,2022-09-15 20:00:00,SOL/USDT,33.470449,33.784382,33.451145,33.668055,171.194484362625,5.084775
1663268400000,2022-09-15 19:00:00,SOL/USDT,33.379421,33.518468,33.225252,33.447829,143.78415494077612,4.29875897
1663264800000,2022-09-15 18:00:00,SOL/USDT,33.435356,33.623777,33.270384,33.374714,218.84211246400622,6.55712323
1663261200000,2022-09-15 17:00:00,SOL/USDT,33.241571,33.601691,33.237954,33.424975,168.02734932500002,5.027
1663257600000,2022-09-15 16:00:00,SOL/USDT,32.947388,33.307261,32.826333,33.223897,2072.098365856613,62.36770978
1663254000000,2022-09-15 15:00:00,SOL/USDT,33.007369,33.226171,32.497829,32.921273,1498.4189763615927,45.51521979
1663250400000,2022-09-15 14:00:00,SOL/USDT,33.779254,33.961417,33.026966,33.026966,1443.7253265169009,43.71353174
1663246800000,2022-09-15 13:00:00,SOL/USDT,33.84626,33.868812,33.379906,33.800595,3765.048299696399,111.39000067
1663243200000,2022-09-15 12:00:00,SOL/USDT,33.921349,34.00332,33.571617,33.842922,194.61345086390713,5.75049196
1663239600000,2022-09-15 11:00:00,SOL/USDT,33.798561,33.987457,33.759589,33.926945,159.25307983000002,4.694
1663236000000,2022-09-15 10:00:00,SOL/USDT,33.788686,33.968999,33.752314,33.797736,243.38183284755144,7.20112829
1663232400000,2022-09-15 09:00:00,SOL/USDT,34.044136,34.044136,33.705526,33.764295,1425.7790180236009,42.22741858
1663228800000,2022-09-15 08:00:00,SOL/USDT,34.647374,34.734779,33.824988,33.992678,373.9427593009154,11.00068548
1663225200000,2022-09-15 07:00:00,SOL/USDT,33.870319,34.789997,33.845069,34.699362,1779.7238343494575,51.28981433
1663221600000,2022-09-15 06:00:00,SOL/USDT,33.346858,34.303224,32.824126,33.73138,1353.4840794986342,40.1253693
1663218000000,2022-09-15 05:00:00,SOL/USDT,33.08097,33.42839,33.055652,33.359825,2540.5172530337536,76.15499341
1663214400000,2022-09-15 04:00:00,SOL/USDT,33.061278,33.208118,32.942416,33.08982,373.16278972014305,11.27726865
1663210800000,2022-09-15 03:00:00,SOL/USDT,33.469316,33.469316,32.931428,33.087279,202.8963829133472,6.1321568
1663207200000,2022-09-15 02:00:00,SOL/USDT,33.866397,33.866397,33.387607,33.451027,356.4044659263126,10.65451491
1663203600000,2022-09-15 01:00:00,SOL/USDT,33.88653,33.896506,33.50506,33.884792,209.80250842427031,6.19164221
1663200000000,2022-09-15 00:00:00,SOL/USDT,34.109594,34.118155,33.803177,33.920017,102.20385405762477,3.01308381
1663196400000,2022-09-14 23:00:00,SOL/USDT,34.093653,34.178963,33.913132,34.098435,1398.5592081279872,41.01534889
1663192800000,2022-09-14 22:00:00,SOL/USDT,34.032547,34.319374,33.91006,34.099196,1386.746102928,40.668
1663189200000,2022-09-14 21:00:00,SOL/USDT,33.37141,34.09721,33.271565,34.09721,368.8174822090374,10.81664694
1663185600000,2022-09-14 20:00:00,SOL/USDT,33.491786,33.496953,33.328794,33.399301,166.161522475,4.975
1663182000000,2022-09-14 19:00:00,SOL/USDT,33.173659,33.494186,33.080335,33.494186,784.3781754817052,23.4183382
1663178400000,2022-09-14 18:00:00,SOL/USDT,33.344276,33.440104,32.788249,33.132244,2093.4275024579892,63.18399389
1663174800000,2022-09-14 17:00:00,SOL/USDT,33.367378,33.60857,33.325169,33.358261,325.77677859391304,9.76600005
1663171200000,2022-09-14 16:00:00,SOL/USDT,33.47396,33.519837,33.218562,33.357149,550.7097053111873,16.50949562
1663167600000,2022-09-14 15:00:00,SOL/USDT,33.494302,33.685186,33.452586,33.536602,769.4291271549505,22.94296623
1663164000000,2022-09-14 14:00:00,SOL/USDT,33.516612,33.616677,33.195175,33.495191,4896.3076956645045,146.17942306
1663160400000,2022-09-14 13:00:00,SOL/USDT,33.461747,33.61578,33.216742,33.516399,204.07435025942897,6.08879105
1663156800000,2022-09-14 12:00:00,SOL/USDT,33.239372,33.718527,32.971721,33.459049,947.1697022085659,28.30832706
1663153200000,2022-09-14 11:00:00,SOL/USDT,33.580894,33.580894,32.992565,33.207462,746.5368768448374,22.4809977
1663149600000,2022-09-14 10:00:00,SOL/USDT,33.494004,33.641029,33.470463,33.557849,202.48832899321349,6.03400799
1663146000000,2022-09-14 09:00:00,SOL/USDT,33.557087,33.60444,33.409518,33.474344,186.74559444178385,5.57876786
1663142400000,2022-09-14 08:00:00,SOL/USDT,33.141897,33.575522,33.031082,33.575522,1398.8064912814075,41.66149647
1663138800000,2022-09-14 07:00:00,SOL/USDT,33.454438,33.552026,32.882743,33.169168,1660.5394820273052,50.06274146
1663135200000,2022-09-14 06:00:00,SOL/USDT,33.803117,33.80389,33.313695,33.316122,1618.8527883974612,48.59067296
1663131600000,2022-09-14 05:00:00,SOL/USDT,33.865354,33.866527,33.761223,33.802903,669.8817703530227,19.81728523
1663128000000,2022-09-14 04:00:00,SOL/USDT,33.697665,33.897037,33.697665,33.87192,61.9987853735304,1.83038887
1663124400000,2022-09-14 03:00:00,SOL/USDT,33.734994,33.734994,33.585926,33.585926,80.24491105355868,2.38924218
1663120800000,2022-09-14 02:00:00,SOL/USDT,33.606087,33.606087,33.606087,33.606087,59.78550669533949,1.77900827
1663117200000,2022-09-14 01:00:00,SOL/USDT,33.328145,33.328145,33.328145,33.328145,24.70911709387195,0.74138891
1663113600000,2022-09-14 00:00:00,SOL/USDT,32.90561,33.10325,32.77851,33.10325,543.8657420650976,16.42937603
1663110000000,2022-09-13 23:00:00,SOL/USDT,33.378613,33.378613,32.973772,32.973772,518.6557622078284,15.72934277
1663106400000,2022-09-13 22:00:00,SOL/USDT,34.047969,34.185596,33.393072,33.393072,9611.02332140086,287.81488931
1663102800000,2022-09-13 21:00:00,SOL/USDT,34.047979,34.047979,34.047969,34.047969,851.1992250000001,25.0
1663095600000,2022-09-13 19:00:00,SOL/USDT,34.215483,34.35222,33.385284,34.221145,539.9143331232018,15.77721415
1663092000000,2022-09-13 18:00:00,SOL/USDT,34.950144,34.95625,34.209267,34.286785,660.9253284169666,19.27638676
1663088400000,2022-09-13 17:00:00,SOL/USDT,34.976307,35.280104,34.9264,34.959188,311.8577096155492,8.92062223
1663084800000,2022-09-13 16:00:00,SOL/USDT,34.670627,35.079734,34.625808,35.019535,243.2180603972757,6.94521102
1663081200000,2022-09-13 15:00:00,SOL/USDT,34.933651,35.053108,34.513613,34.743406,734.6144222032774,21.14399556
1663077600000,2022-09-13 14:00:00,SOL/USDT,35.420024,35.632849,34.674902,34.928161,954.4054838258472,27.32481346
1663074000000,2022-09-13 13:00:00,SOL/USDT,35.943414,36.029964,35.387305,35.448161,680.1792175579652,19.1879973
1663070400000,2022-09-13 12:00:00,SOL/USDT,38.512893,38.755013,35.706149,35.951571,10973.188710224542,305.22139659
1663066800000,2022-09-13 11:00:00,SOL/USDT,38.518446,38.784792,38.349529,38.465416,449.85096875734837,11.69494615
1663063200000,2022-09-13 10:00:00,SOL/USDT,38.333063,38.619858,38.22808,38.555187,2244.858895951791,58.22456252
1663059600000,2022-09-13 09:00:00,SOL/USDT,38.236061,38.634551,38.212183,38.378033,3578.310749892847,93.23851355
1663056000000,2022-09-13 08:00:00,SOL/USDT,38.54402,38.54402,38.173713,38.270005,186.91070442,4.884
1663052400000,2022-09-13 07:00:00,SOL/USDT,38.332145,38.64351,38.24892,38.560238,388.92206944965795,10.086091
1663048800000,2022-09-13 06:00:00,SOL/USDT,38.341707,38.869769,38.23555,38.286416,424.08914418957187,11.07675224
1663045200000,2022-09-13 05:00:00,SOL/USDT,38.222911,38.624268,38.166659,38.358109,2252.051321814465,58.71121858
1663041600000,2022-09-13 04:00:00,SOL/USDT,38.808049,38.917193,38.17878,38.217265,5441.856942019336,142.39263176
1663038000000,2022-09-13 03:00:00,SOL/USDT,37.844538,38.815872,37.815524,38.73958,4365.3250884150775,112.68385172
1663034400000,2022-09-13 02:00:00,SOL/USDT,37.187745,38.191643,37.031856,37.917833,245.0419682959695,6.46244653
1663030800000,2022-09-13 01:00:00,SOL/USDT,37.032755,37.197519,36.839034,37.185804,207.496674762588,5.579997
1663027200000,2022-09-13 00:00:00,SOL/USDT,37.458424,37.495522,36.709488,37.044652,660.6099653903556,17.83280257
1663023600000,2022-09-12 23:00:00,SOL/USDT,37.234342,37.524623,37.191735,37.437356,207.59013902,5.545
1663020000000,2022-09-12 22:00:00,SOL/USDT,37.401389,37.510563,37.199781,37.261422,172.035985374,4.617
1663016400000,2022-09-12 21:00:00,SOL/USDT,37.784115,37.786482,37.296705,37.430288,233.96419114151996,6.250665
1663012800000,2022-09-12 20:00:00,SOL/USDT,37.618025,37.794383,37.456121,37.794383,205.8780530503004,5.4473188
1663009200000,2022-09-12 19:00:00,SOL/USDT,37.680132,37.799989,37.549347,37.622951,547.1086734550943,14.54188624
1663005600000,2022-09-12 18:00:00,SOL/USDT,37.593714,37.741403,37.320784,37.663729,230.05005673199997,6.108
1663002000000,2022-09-12 17:00:00,SOL/USDT,37.278792,37.537215,37.123931,37.50471,214.97699772,5.732
1662998400000,2022-09-12 16:00:00,SOL/USDT,37.147963,37.422221,36.901403,37.244697,268.2269671964394,7.20174921
1662994800000,2022-09-12 15:00:00,SOL/USDT,37.553921,37.710862,36.856988,37.176177,661.5818341559141,17.79585443
1662991200000,2022-09-12 14:00:00,SOL/USDT,38.050535,38.199238,37.524845,37.575367,2601.5139030118125,69.23455739
1662987600000,2022-09-12 13:00:00,SOL/USDT,37.92138,38.297525,37.768832,38.050486,1658.5675575099322,43.58860377
1662984000000,2022-09-12 12:00:00,SOL/USDT,37.693048,38.060034,37.39888,37.919575,375.4136724452663,9.90026055
1662980400000,2022-09-12 11:00:00,SOL/USDT,37.996232,38.071846,37.563958,37.676231,503.80725417465044,13.3720184
1662976800000,2022-09-12 10:00:00,SOL/USDT,37.447782,38.072765,37.243102,38.072765,3243.919488554095,85.20314951
1662973200000,2022-09-12 09:00:00,SOL/USDT,36.132709,37.484532,36.060903,37.455503,14681.276887727765,391.96581842
1662969600000,2022-09-12 08:00:00,SOL/USDT,35.473646,36.118355,35.33656,36.062167,582.5221706075291,16.15327694
1662966000000,2022-09-12 07:00:00,SOL/USDT,34.847526,35.472226,34.847526,35.463623,448.30470156686494,12.641255
1662962400000,2022-09-12 06:00:00,SOL/USDT,34.782785,34.827998,34.611268,34.806566,231.2434834806002,6.64367417
1662958800000,2022-09-12 05:00:00,SOL/USDT,34.850837,34.913282,34.584406,34.781362,566.7569033745173,16.29484502
1662955200000,2022-09-12 04:00:00,SOL/USDT,34.922051,35.001618,34.791937,34.810172,941.0089076950927,27.03258426
1662951600000,2022-09-12 03:00:00,SOL/USDT,35.019769,35.161954,34.609509,34.90867,254.4075514933273,7.28780419
1662948000000,2022-09-12 02:00:00,SOL/USDT,35.859882,35.978487,34.867626,35.031187,587.6639052907498,16.77544941
1662944400000,2022-09-12 01:00:00,SOL/USDT,34.409397,36.249377,34.409397,35.859001,1349.3409702805632,37.62907311
1662940800000,2022-09-12 00:00:00,SOL/USDT,34.971357,34.971357,34.467708,34.467708,181.81715970000002,5.275
1662937200000,2022-09-11 23:00:00,SOL/USDT,34.842344,34.9896,34.579852,34.989546,191.357827074,5.469
1662933600000,2022-09-11 22:00:00,SOL/USDT,34.581136,34.987471,34.573277,34.797194,2777.7568981537565,79.82703715
1662930000000,2022-09-11 21:00:00,SOL/USDT,35.115133,35.203066,34.35767,34.550207,2921.0128609209605,84.54400464
1662926400000,2022-09-11 20:00:00,SOL/USDT,35.289256,35.532981,34.704937,35.127213,546.8176073223038,15.5667803
1662922800000,2022-09-11 19:00:00,SOL/USDT,35.331583,35.470065,35.168096,35.284986,498.58151897224843,14.13013226
1662919200000,2022-09-11 18:00:00,SOL/USDT,35.309491,35.452002,35.181841,35.310224,408.8554982669424,11.5789551
1662915600000,2022-09-11 17:00:00,SOL/USDT,35.8,35.855332,35.292271,35.30973,241.19001981986912,6.83069567
1662912000000,2022-09-11 16:00:00,SOL/USDT,35.35,35.963245,35.35,35.811156,359.91919148484607,10.05047677
1662908400000,2022-09-11 15:00:00,SOL/USDT,34.768344,35.237165,34.766966,35.216678,517.3567186047998,14.69067351
1662904800000,2022-09-11 14:00:00,SOL/USDT,34.808357,34.884084,34.764306,34.80724,829.1089023326721,23.8200128
1662901200000,2022-09-11 13:00:00,SOL/USDT,34.673946,34.825502,34.536691,34.82098,417.97549321854177,12.00355341
1662897600000,2022-09-11 12:00:00,SOL/USDT,34.740569,34.790149,34.639589,34.667753,186.33917237499998,5.375
1662894000000,2022-09-11 11:00:00,SOL/USDT,34.615176,34.798364,34.615176,34.769165,550.9178943717939,15.84501366
1662890400000,2022-09-11 10:00:00,SOL/USDT,34.490345,34.672819,34.490345,34.611532,159.662997116,4.613
1662886800000,2022-09-11 09:00:00,SOL/USDT,34.64035,34.748585,34.458429,34.476137,174.690586179,5.067
1662883200000,2022-09-11 08:00:00,SOL/USDT,34.585753,34.718612,34.546973,34.646613,243.33266008208943,7.02327411
1662879600000,2022-09-11 07:00:00,SOL/USDT,34.327238,34.611469,34.327238,34.611469,149.02641274856458,4.30569453
1662876000000,2022-09-11 06:00:00,SOL/USDT,34.711976,34.733264,34.061674,34.310128,385.6374622453501,11.23975586
1662872400000,2022-09-11 05:00:00,SOL/USDT,34.648667,34.771953,34.642227,34.693511,169.51249474600002,4.886
1662868800000,2022-09-11 04:00:00,SOL/USDT,34.774412,34.926693,34.646054,34.681209,179.69004111727,5.18119311
1662865200000,2022-09-11 03:00:00,SOL/USDT,35.101581,35.144617,34.666709,34.774761,172.934886453,4.973
1662861600000,2022-09-11 02:00:00,SOL/USDT,35.146237,35.304345,34.957512,35.123715,239.748748858372,6.82583687
1662858000000,2022-09-11 01:00:00,SOL/USDT,34.99182,35.271422,34.99182,35.12918,194.2643654,5.53
1662854400000,2022-09-11 00:00:00,SOL/USDT,35.059969,35.193432,34.933121,34.994509,176.28483033887275,5.03749975
1662850800000,2022-09-10 23:00:00,SOL/USDT,35.292129,35.395477,35.068078,35.088763,161.689019904,4.608
1662847200000,2022-09-10 22:00:00,SOL/USDT,34.882193,35.316468,34.882193,35.316468,183.74205921207442,5.20273033
1662843600000,2022-09-10 21:00:00,SOL/USDT,34.795612,35.0,34.683688,34.808598,502.1667020013534,14.4265133
1662840000000,2022-09-10 20:00:00,SOL/USDT,34.916905,34.951596,34.63126,34.767476,172.27284358,4.955
1662836400000,2022-09-10 19:00:00,SOL/USDT,34.888991,34.980146,34.78831,34.923269,178.4300435044572,5.10920222
1662832800000,2022-09-10 18:00:00,SOL/USDT,34.642856,34.963832,34.642856,34.862417,393.1991876972385,11.27859803
1662829200000,2022-09-10 17:00:00,SOL/USDT,34.724123,34.724123,34.553183,34.635191,160.46483990299998,4.633
1662825600000,2022-09-10 16:00:00,SOL/USDT,34.492335,34.79014,34.304854,34.730397,327.6655603940312,9.43454693
1662822000000,2022-09-10 15:00:00,SOL/USDT,34.332221,34.537113,34.332221,34.510289,268.7696076436167,7.78810075
1662818400000,2022-09-10 14:00:00,SOL/USDT,34.380276,34.556661,34.313099,34.339309,186.0168297476448,5.41702309
1662814800000,2022-09-10 13:00:00,SOL/USDT,34.743705,34.75461,34.286913,34.44783,163.8276151421145,4.75581815
1662811200000,2022-09-10 12:00:00,SOL/USDT,34.747798,34.86832,34.500078,34.735183,177.22710151653985,5.10223601
1662807600000,2022-09-10 11:00:00,SOL/USDT,34.708079,34.814956,34.64935,34.73242,898.3144580662776,25.86386028
1662804000000,2022-09-10 10:00:00,SOL/USDT,34.743483,34.743483,34.51779,34.701564,150.9518034,4.35
1662800400000,2022-09-10 09:00:00,SOL/USDT,34.639796,34.798118,34.620998,34.761465,308.42576076780045,8.87263413
1662796800000,2022-09-10 08:00:00,SOL/USDT,34.350728,34.695194,34.350728,34.607538,559.9767098914417,16.18077281
1662793200000,2022-09-10 07:00:00,SOL/USDT,35.092551,35.119069,34.297842,34.310055,343.48579221815424,10.01122826
1662789600000,2022-09-10 06:00:00,SOL/USDT,34.935581,35.097593,34.91962,35.020192,557.2043936272858,15.91094628
1662786000000,2022-09-10 05:00:00,SOL/USDT,34.716544,35.041861,34.639851,34.935746,265.62657920767083,7.60328917
1662782400000,2022-09-10 04:00:00,SOL/USDT,34.718615,34.992814,34.569548,34.681041,186.34123329300002,5.373
1662778800000,2022-09-10 03:00:00,SOL/USDT,34.911206,34.97841,34.697245,34.701016,218.15176148297337,6.28661021
1662775200000,2022-09-10 02:00:00,SOL/USDT,34.745588,34.942481,34.637382,34.899641,181.97980227751142,5.21437462
1662771600000,2022-09-10 01:00:00,SOL/USDT,34.724811,34.964398,34.676448,34.743637,268.7716445442515,7.73585231
1662768000000,2022-09-10 00:00:00,SOL/USDT,34.689198,34.720934,34.303484,34.7136,309.20415768576004,8.9072916
1662764400000,2022-09-09 23:00:00,SOL/USDT,34.672368,35.036182,34.296639,34.692644,208.572175728,6.012
1662760800000,2022-09-09 22:00:00,SOL/USDT,34.56207,34.872284,34.56207,34.667365,529.8970018591334,15.28518253
1662757200000,2022-09-09 21:00:00,SOL/USDT,34.806634,34.806634,34.481157,34.606235,165.07174094999996,4.77
1662753600000,2022-09-09 20:00:00,SOL/USDT,34.693792,34.82203,34.591136,34.80589,171.55823181,4.929
1662750000000,2022-09-09 19:00:00,SOL/USDT,34.438261,34.829059,34.438261,34.818427,149.545143965,4.295
1662746400000,2022-09-09 18:00:00,SOL/USDT,34.724011,34.724011,34.4006,34.500862,150.69571412478393,4.36788258
1662742800000,2022-09-09 17:00:00,SOL/USDT,35.082928,35.082928,34.445973,34.679547,203.28005818271717,5.86166994
1662739200000,2022-09-09 16:00:00,SOL/USDT,34.983254,35.081419,34.611835,35.081419,302.99856671719,8.63701
1662735600000,2022-09-09 15:00:00,SOL/USDT,35.199641,35.235231,34.892499,34.95262,330.5198327680284,9.45622482
1662732000000,2022-09-09 14:00:00,SOL/USDT,35.143307,35.290869,34.857363,35.189609,1458.9360700933034,41.45928618
1662728400000,2022-09-09 13:00:00,SOL/USDT,35.243916,35.32182,34.890866,35.107895,410.1393022083033,11.68225273
1662724800000,2022-09-09 12:00:00,SOL/USDT,35.358467,35.86725,35.295249,35.327683,205.31921846637445,5.81185068
1662721200000,2022-09-09 11:00:00,SOL/USDT,35.694059,35.74073,35.1568,35.395226,295.44807001049736,8.34711636
