https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XVS,Volume BTC
1660953600,2022-08-20 00:00:00,XVS/BTC,0.0002779,0.0003094,0.0002744,0.0002772,1880.7637,0.54171846706
1660867200,2022-08-19 00:00:00,XVS/BTC,0.0002714,0.0002815,0.0002517,0.0002783,1123.7269,0.29993874439
1660780800,2022-08-18 00:00:00,XVS/BTC,0.0002573,0.0002804,0.0002557,0.0002714,288.9495,0.07937262705
1660694400,2022-08-17 00:00:00,XVS/BTC,0.0002502,0.0002714,0.0002471,0.0002569,475.2574,0.12444720046
1660608000,2022-08-16 00:00:00,XVS/BTC,0.0002616,0.0002616,0.0002458,0.0002494,271.5028,0.0676930836
1660521600,2022-08-15 00:00:00,XVS/BTC,0.0002634,0.0002668,0.0002591,0.0002605,61.8758,0.01627867377
1660435200,2022-08-14 00:00:00,XVS/BTC,0.0002719,0.0002739,0.0002606,0.000264,93.2001,0.02493636573
1660348800,2022-08-13 00:00:00,XVS/BTC,0.0002738,0.0002751,0.0002691,0.0002732,249.3073,0.06793483445
1660262400,2022-08-12 00:00:00,XVS/BTC,0.0002763,0.0002763,0.0002698,0.0002726,3089.6713,0.84203155623
1660176000,2022-08-11 00:00:00,XVS/BTC,0.0002792,0.0002819,0.0002739,0.0002765,39.6007,0.01097756425
1660089600,2022-08-10 00:00:00,XVS/BTC,0.0002834,0.0002878,0.0002763,0.0002802,432.8635,0.12119803046
1660003200,2022-08-09 00:00:00,XVS/BTC,0.0002893,0.0002931,0.0002783,0.0002801,92.2315,0.02647591007
1659916800,2022-08-08 00:00:00,XVS/BTC,0.0002955,0.0003305,0.0002868,0.0002892,361.4337,0.10989383166
1659830400,2022-08-07 00:00:00,XVS/BTC,0.0002889,0.0002992,0.0002789,0.0002947,315.4545,0.09144969294
1659744000,2022-08-06 00:00:00,XVS/BTC,0.0002866,0.0003005,0.0002817,0.0002895,309.3047,0.09184851726
1659657600,2022-08-05 00:00:00,XVS/BTC,0.0002825,0.0002881,0.0002789,0.0002864,94.7641,0.02690182801
1659571200,2022-08-04 00:00:00,XVS/BTC,0.0002814,0.0002876,0.0002737,0.0002833,137.2057,0.03894737886
1659484800,2022-08-03 00:00:00,XVS/BTC,0.000285,0.0002887,0.0002785,0.0002817,232.9682,0.06619329679
1659398400,2022-08-02 00:00:00,XVS/BTC,0.0002788,0.0003061,0.0002705,0.0002852,1057.0909,0.30190390309
1659312000,2022-08-01 00:00:00,XVS/BTC,0.0002751,0.0002859,0.0002674,0.0002772,148.0456,0.04077689018
1659225600,2022-07-31 00:00:00,XVS/BTC,0.0002864,0.0003067,0.0002728,0.0002744,769.5348,0.23114280528
1659139200,2022-07-30 00:00:00,XVS/BTC,0.0003186,0.0003287,0.0002773,0.0002878,2517.1478,0.75571053039
1659052800,2022-07-29 00:00:00,XVS/BTC,0.0002335,0.0003639,0.0002281,0.0003201,4837.3302,1.44698638769
1658966400,2022-07-28 00:00:00,XVS/BTC,0.0002304,0.0002458,0.0002279,0.0002354,1384.459,0.329853504
1658880000,2022-07-27 00:00:00,XVS/BTC,0.000234,0.0002377,0.0002273,0.000231,110.7773,0.02590481948
1658793600,2022-07-26 00:00:00,XVS/BTC,0.0002393,0.0002405,0.0002296,0.0002343,173.0906,0.04053675241
1658707200,2022-07-25 00:00:00,XVS/BTC,0.0002359,0.0002437,0.0002316,0.000239,64.1504,0.01512158092
1658620800,2022-07-24 00:00:00,XVS/BTC,0.0002392,0.0002441,0.0002352,0.0002379,25.9429,0.006203926
1658534400,2022-07-23 00:00:00,XVS/BTC,0.000236,0.0002453,0.000235,0.0002417,1395.2538,0.3314090125
1658448000,2022-07-22 00:00:00,XVS/BTC,0.0002368,0.0002385,0.0002299,0.0002356,93.0294,0.02162342057
1658361600,2022-07-21 00:00:00,XVS/BTC,0.0002307,0.0002382,0.0002281,0.0002369,993.5024,0.23090051317
1658275200,2022-07-20 00:00:00,XVS/BTC,0.0002367,0.0002446,0.0002282,0.0002325,223.4511,0.0527812322
1658188800,2022-07-19 00:00:00,XVS/BTC,0.0002436,0.0002523,0.0002367,0.0002402,638.0778,0.15647304497
1658102400,2022-07-18 00:00:00,XVS/BTC,0.0002463,0.0002491,0.0002383,0.0002425,524.8284,0.12824193398
1658016000,2022-07-17 00:00:00,XVS/BTC,0.0002447,0.0002479,0.0002422,0.0002476,329.4654,0.08073155693
1657929600,2022-07-16 00:00:00,XVS/BTC,0.0002476,0.0002491,0.000244,0.0002452,216.9971,0.05337945903
1657843200,2022-07-15 00:00:00,XVS/BTC,0.0002522,0.0002523,0.0002446,0.0002471,401.6814,0.09966858991
1657756800,2022-07-14 00:00:00,XVS/BTC,0.0002503,0.0002583,0.0002448,0.0002522,711.5605,0.17926207476
1657670400,2022-07-13 00:00:00,XVS/BTC,0.00024,0.0002661,0.0002381,0.000252,939.7681,0.23439293637
1657584000,2022-07-12 00:00:00,XVS/BTC,0.0002409,0.0002448,0.0002405,0.0002406,1274.1611,0.30854686462
1657497600,2022-07-11 00:00:00,XVS/BTC,0.0002452,0.0002454,0.00024,0.0002413,462.4629,0.11230096478
1657411200,2022-07-10 00:00:00,XVS/BTC,0.0002438,0.0002475,0.0002382,0.0002436,209.1796,0.05117208263
1657324800,2022-07-09 00:00:00,XVS/BTC,0.0002392,0.0002497,0.0002392,0.0002437,174.2543,0.04249007992
1657238400,2022-07-08 00:00:00,XVS/BTC,0.0002418,0.0002458,0.000235,0.0002392,770.2467,0.1848168667
1657152000,2022-07-07 00:00:00,XVS/BTC,0.0002455,0.0002581,0.0002394,0.0002413,216.79949007,0.052901710518329
1657065600,2022-07-06 00:00:00,XVS/BTC,0.0002435,0.0002529,0.0002435,0.000247,164.5934,0.04123992361
1656979200,2022-07-05 00:00:00,XVS/BTC,0.0002482,0.0002515,0.0002422,0.0002438,72.32965309,0.017935602891935
1656892800,2022-07-04 00:00:00,XVS/BTC,0.0002433,0.0002741,0.0002428,0.0002479,1091.85521267,0.272176214360578
1656806400,2022-07-03 00:00:00,XVS/BTC,0.0002398,0.0002455,0.000233,0.0002434,242.01273967,0.057343723548153
1656720000,2022-07-02 00:00:00,XVS/BTC,0.0002439,0.0002442,0.0002377,0.0002398,461.68172876,0.110262816620184
1656633600,2022-07-01 00:00:00,XVS/BTC,0.0002434,0.0002884,0.0002398,0.0002433,1654.09573668,0.439698014857992
1656547200,2022-06-30 00:00:00,XVS/BTC,0.0002344,0.0002609,0.0002298,0.000243,912.48800802,0.217219515511692
1656460800,2022-06-29 00:00:00,XVS/BTC,0.0002315,0.0002426,0.0002295,0.0002381,1423.6566,0.33460189173
1656374400,2022-06-28 00:00:00,XVS/BTC,0.0002364,0.0002379,0.0002307,0.0002313,438.3245,0.10179217327
1656288000,2022-06-27 00:00:00,XVS/BTC,0.0002281,0.0002385,0.0002281,0.0002369,142.72138313,0.033277588788924
1656201600,2022-06-26 00:00:00,XVS/BTC,0.0002356,0.0002401,0.0002285,0.0002285,489.49699359,0.114297423679933
1656115200,2022-06-25 00:00:00,XVS/BTC,0.0002431,0.0002477,0.0002327,0.0002327,989.7346,0.2343013529
1656028800,2022-06-24 00:00:00,XVS/BTC,0.0002414,0.0002501,0.0002377,0.0002452,158.7091,0.038626808
1655942400,2022-06-23 00:00:00,XVS/BTC,0.000243,0.0002501,0.0002392,0.0002392,438.8632,0.10707456075
1655856000,2022-06-22 00:00:00,XVS/BTC,0.0002313,0.0002501,0.0002299,0.0002434,232.41844559,0.055487270708358
1655769600,2022-06-21 00:00:00,XVS/BTC,0.0002465,0.0002465,0.0002304,0.0002321,242.894,0.05765506255
1655683200,2022-06-20 00:00:00,XVS/BTC,0.0002105,0.0002655,0.0002097,0.0002477,3254.51439916,0.789679236282089
1655596800,2022-06-19 00:00:00,XVS/BTC,0.000215,0.0002242,0.0002076,0.0002099,7107.39016422,1.53737560937695
1655510400,2022-06-18 00:00:00,XVS/BTC,0.0002034,0.0002197,0.0001994,0.0002145,202.0551,0.04243736573
1655424000,2022-06-17 00:00:00,XVS/BTC,0.0001991,0.000203,0.0001965,0.000203,172.2869,0.0344113222
1655337600,2022-06-16 00:00:00,XVS/BTC,0.0001991,0.0002012,0.0001921,0.0001985,335.2306,0.06561640557
1655251200,2022-06-15 00:00:00,XVS/BTC,0.0001901,0.0002011,0.0001863,0.0001987,406.66721337,0.077859995176232
1655164800,2022-06-14 00:00:00,XVS/BTC,0.0001729,0.0001911,0.0001716,0.0001886,266.95562884,0.048130565125663
1655078400,2022-06-13 00:00:00,XVS/BTC,0.0001612,0.0001816,0.0001555,0.0001728,1417.78021887,0.239999127990793
1654992000,2022-06-12 00:00:00,XVS/BTC,0.0001566,0.000166,0.0001467,0.0001612,1068.3031,0.17234042921
1654905600,2022-06-11 00:00:00,XVS/BTC,0.0001604,0.0001644,0.0001537,0.0001566,384.67031388,0.060336122270624
1654819200,2022-06-10 00:00:00,XVS/BTC,0.000167,0.0001683,0.0001594,0.0001602,198.8714,0.03220688534
1654732800,2022-06-09 00:00:00,XVS/BTC,0.0001637,0.0001699,0.000162,0.0001662,509.5342438,0.0849290089744
1654646400,2022-06-08 00:00:00,XVS/BTC,0.0001892,0.0002155,0.0001627,0.0001633,8280.7983604,1.489254128329637
1654560000,2022-06-07 00:00:00,XVS/BTC,0.0001465,0.0002044,0.0001459,0.0001862,3479.26941874,0.597343737048806
1654473600,2022-06-06 00:00:00,XVS/BTC,0.000152,0.0001547,0.000145,0.0001465,793.81968872,0.117497313046058
1654387200,2022-06-05 00:00:00,XVS/BTC,0.0001577,0.0001577,0.0001509,0.0001512,58.4677,0.00895156026
1654300800,2022-06-04 00:00:00,XVS/BTC,0.0001546,0.0001593,0.0001518,0.0001582,279.339,0.04284104798
1654214400,2022-06-03 00:00:00,XVS/BTC,0.0001596,0.0001634,0.0001526,0.0001533,395.18565672,0.061186154181304
1654128000,2022-06-02 00:00:00,XVS/BTC,0.0001545,0.0001607,0.0001541,0.0001607,1300.8961,0.20294964806
1654041600,2022-06-01 00:00:00,XVS/BTC,0.0001584,0.0001584,0.0001516,0.0001553,65.3084,0.01015120725
1653955200,2022-05-31 00:00:00,XVS/BTC,0.000156,0.0001595,0.0001535,0.0001581,407.82308138,0.06403793915528
1653868800,2022-05-30 00:00:00,XVS/BTC,0.000158,0.000166,0.000154,0.0001568,257.3813,0.04065155472
1653782400,2022-05-29 00:00:00,XVS/BTC,0.0001524,0.0001639,0.0001524,0.000159,680.41692558,0.10861219342136
1653696000,2022-05-28 00:00:00,XVS/BTC,0.0001467,0.0001545,0.0001464,0.0001518,355.97591375,0.053563032283875
1653609600,2022-05-27 00:00:00,XVS/BTC,0.0001525,0.0001528,0.0001451,0.0001467,75.00378472,0.011151352728696
1653523200,2022-05-26 00:00:00,XVS/BTC,0.0001559,0.000157,0.0001465,0.0001512,5579.78365191,0.854956050923376
1653436800,2022-05-25 00:00:00,XVS/BTC,0.0001583,0.0001638,0.0001546,0.0001553,1822.2012,0.28676570221
1653350400,2022-05-24 00:00:00,XVS/BTC,0.0001602,0.0001642,0.0001556,0.0001589,124.35639801,0.019731171395829
1653264000,2022-05-23 00:00:00,XVS/BTC,0.0001625,0.0001671,0.0001582,0.0001616,531.89782542,0.087290149229048
1653177600,2022-05-22 00:00:00,XVS/BTC,0.000162,0.0001793,0.0001608,0.0001624,264.95485344,0.043951513201966
1653091200,2022-05-21 00:00:00,XVS/BTC,0.0001693,0.0001711,0.0001617,0.0001623,1313.56070859,0.215999396482166
1653004800,2022-05-20 00:00:00,XVS/BTC,0.0002022,0.0002022,0.0001625,0.0001683,1277.19328957,0.222107038119416
1652918400,2022-05-19 00:00:00,XVS/BTC,0.0001501,0.0002235,0.0001501,0.0001977,11740.83518454,2.222507026067626
1652832000,2022-05-18 00:00:00,XVS/BTC,0.000156,0.0001571,0.000149,0.0001505,255.643,0.03882021769
1652745600,2022-05-17 00:00:00,XVS/BTC,0.0001526,0.0001691,0.000152,0.0001552,1713.8529,0.27604984322
1652659200,2022-05-16 00:00:00,XVS/BTC,0.0001603,0.0001644,0.0001515,0.0001526,175.806,0.02749135146
1652572800,2022-05-15 00:00:00,XVS/BTC,0.0001527,0.0001648,0.0001514,0.0001588,194.35928316,0.030640115948859
1652486400,2022-05-14 00:00:00,XVS/BTC,0.0001447,0.0001524,0.0001422,0.0001524,577.82514886,0.086284881928316
1652400000,2022-05-13 00:00:00,XVS/BTC,0.0001248,0.0001547,0.0001243,0.0001457,786.58811584,0.11030516664968
1652313600,2022-05-12 00:00:00,XVS/BTC,0.0001259,0.0001358,0.0001198,0.000125,5452.41957088,0.688384419637004
1652227200,2022-05-11 00:00:00,XVS/BTC,0.0001725,0.0001747,0.0001024,0.000126,4563.56864015,0.635682293048957
1652140800,2022-05-10 00:00:00,XVS/BTC,0.0001668,0.0001804,0.0001447,0.000172,7263.4891,1.19276806012
1652054400,2022-05-09 00:00:00,XVS/BTC,0.000202,0.000204,0.0001728,0.0001728,1099.81405168,0.207530749605376
1651968000,2022-05-08 00:00:00,XVS/BTC,0.0002103,0.0002104,0.0001874,0.000203,1124.8294,0.22030393227
1651881600,2022-05-07 00:00:00,XVS/BTC,0.0002091,0.0002147,0.0002031,0.0002096,100.2004,0.02083596026
1651795200,2022-05-06 00:00:00,XVS/BTC,0.0002069,0.0002134,0.0002022,0.0002083,1263.6369,0.26080730182
1651708800,2022-05-05 00:00:00,XVS/BTC,0.0002152,0.0002161,0.0002027,0.0002075,417.11573274,0.087117784485
1651622400,2022-05-04 00:00:00,XVS/BTC,0.0002058,0.0002154,0.0002015,0.0002134,929.5962,0.19446398154
1651536000,2022-05-03 00:00:00,XVS/BTC,0.0002044,0.0002092,0.0002022,0.0002057,202.2657,0.04167734395
1651449600,2022-05-02 00:00:00,XVS/BTC,0.0002089,0.0002101,0.0001987,0.0002049,113.63443932,0.023188196189048
1651363200,2022-05-01 00:00:00,XVS/BTC,0.0002056,0.0002108,0.000193,0.0002084,969.3893,0.19710426896
1651276800,2022-04-30 00:00:00,XVS/BTC,0.0002412,0.0002457,0.0002035,0.0002035,1066.5758,0.23138303602
1651190400,2022-04-29 00:00:00,XVS/BTC,0.0002432,0.0002514,0.0002387,0.0002413,88.8067,0.02158911895
1651104000,2022-04-28 00:00:00,XVS/BTC,0.0002451,0.0002487,0.0002371,0.0002441,2085.2688,0.5037666593
1651017600,2022-04-27 00:00:00,XVS/BTC,0.0002489,0.0002527,0.0002426,0.0002471,213.3425,0.05258810259
1650931200,2022-04-26 00:00:00,XVS/BTC,0.0002475,0.0002524,0.000239,0.0002497,251.98597235,0.062456680468975
1650844800,2022-04-25 00:00:00,XVS/BTC,0.0002642,0.0002642,0.000244,0.0002475,840.3021,0.2093879242
1650758400,2022-04-24 00:00:00,XVS/BTC,0.0002761,0.0002792,0.0002633,0.0002633,395.66540858,0.107121743228346
1650672000,2022-04-23 00:00:00,XVS/BTC,0.0002821,0.0002886,0.0002693,0.0002768,367.4219,0.10211051398
1650585600,2022-04-22 00:00:00,XVS/BTC,0.0002555,0.0002901,0.0002544,0.000279,783.93921673,0.211979103656454
1650499200,2022-04-21 00:00:00,XVS/BTC,0.0002608,0.0002648,0.0002546,0.0002572,1220.33206041,0.31509158206824
1650412800,2022-04-20 00:00:00,XVS/BTC,0.0002593,0.000283,0.0002554,0.000262,611.5712109,0.16131243583816
1650326400,2022-04-19 00:00:00,XVS/BTC,0.0002495,0.0002712,0.0002469,0.0002589,435.93079928,0.112107823539928
1650240000,2022-04-18 00:00:00,XVS/BTC,0.000246,0.0002531,0.0002435,0.0002498,2368.9394,0.5818124923
1650153600,2022-04-17 00:00:00,XVS/BTC,0.0002497,0.0002519,0.0002449,0.0002449,226.04888132,0.056453174215442
1650067200,2022-04-16 00:00:00,XVS/BTC,0.0002528,0.0002541,0.0002473,0.0002495,254.18543096,0.063846303128111
1649980800,2022-04-15 00:00:00,XVS/BTC,0.0002482,0.0002558,0.000247,0.0002525,312.29697406,0.078814219309436
1649894400,2022-04-14 00:00:00,XVS/BTC,0.0002491,0.0002613,0.0002447,0.0002488,1197.6761,0.3006477412
1649808000,2022-04-13 00:00:00,XVS/BTC,0.000243,0.00025,0.0002403,0.0002477,521.68653143,0.126329092585777
1649721600,2022-04-12 00:00:00,XVS/BTC,0.0002368,0.0002528,0.0002349,0.0002409,679.3286,0.16316292771
1649635200,2022-04-11 00:00:00,XVS/BTC,0.0002529,0.0002557,0.0002349,0.0002349,1456.9916,0.35181300381
1649548800,2022-04-10 00:00:00,XVS/BTC,0.0002634,0.0002685,0.0002538,0.0002559,348.3585,0.09124146981
1649462400,2022-04-09 00:00:00,XVS/BTC,0.000262,0.0002695,0.0002613,0.0002644,850.47818603,0.228035700416328
1649376000,2022-04-08 00:00:00,XVS/BTC,0.0002756,0.000278,0.000261,0.000261,492.5802,0.13278922067
1649289600,2022-04-07 00:00:00,XVS/BTC,0.0002605,0.0003004,0.0002598,0.0002752,1246.46922024,0.34575943720484
1649203200,2022-04-06 00:00:00,XVS/BTC,0.0002814,0.0002814,0.0002562,0.0002632,1252.27733976,0.335871149315961
1649116800,2022-04-05 00:00:00,XVS/BTC,0.0002682,0.0002981,0.0002642,0.0002819,995.5487391,0.282328838619102
1649030400,2022-04-04 00:00:00,XVS/BTC,0.0002759,0.0002779,0.0002638,0.0002734,591.14541277,0.159646609634266
1648944000,2022-04-03 00:00:00,XVS/BTC,0.0002844,0.0002959,0.0002759,0.000279,678.6008,0.19317948524
1648857600,2022-04-02 00:00:00,XVS/BTC,0.0003422,0.0003636,0.0002837,0.0002866,1118.08578951,0.349134102783776
1648771200,2022-04-01 00:00:00,XVS/BTC,0.0002592,0.0003423,0.0002521,0.0003413,2303.24183553,0.661569418299809
1648684800,2022-03-31 00:00:00,XVS/BTC,0.0002398,0.0002761,0.0002387,0.0002604,436.72721531,0.112741027798719
1648598400,2022-03-30 00:00:00,XVS/BTC,0.000233,0.0002413,0.0002326,0.0002398,167.7601,0.04006580136
1648512000,2022-03-29 00:00:00,XVS/BTC,0.000228,0.0002379,0.000222,0.0002341,262.5052,0.06155526531
1648425600,2022-03-28 00:00:00,XVS/BTC,0.0002371,0.0002384,0.0002257,0.0002285,737.57266719,0.17081891003983
1648339200,2022-03-27 00:00:00,XVS/BTC,0.00023,0.0002402,0.0002266,0.0002365,490.9507919,0.11458798658868
1648252800,2022-03-26 00:00:00,XVS/BTC,0.0002274,0.0002348,0.0002215,0.00023,452.57145168,0.102693445699263
1648166400,2022-03-25 00:00:00,XVS/BTC,0.0002353,0.0002413,0.0002239,0.0002271,748.02287708,0.174603341955276
1648080000,2022-03-24 00:00:00,XVS/BTC,0.0002226,0.0002439,0.0002199,0.0002364,770.6841,0.175198651
1647993600,2022-03-23 00:00:00,XVS/BTC,0.0002217,0.0002235,0.000219,0.0002206,408.6545,0.09110059376
1647907200,2022-03-22 00:00:00,XVS/BTC,0.0002288,0.0002303,0.0002195,0.0002218,207.3653,0.04641022514
1647820800,2022-03-21 00:00:00,XVS/BTC,0.0002162,0.000237,0.0002156,0.0002274,618.5225938,0.14180849330974
1647734400,2022-03-20 00:00:00,XVS/BTC,0.0002166,0.0002282,0.0002137,0.0002166,180.47785341,0.039908067388807
1647648000,2022-03-19 00:00:00,XVS/BTC,0.000212,0.000229,0.0002074,0.0002177,1532.0079,0.32659694198
1647561600,2022-03-18 00:00:00,XVS/BTC,0.0002153,0.0002155,0.0002064,0.0002096,1847.9911,0.39168834538
1647475200,2022-03-17 00:00:00,XVS/BTC,0.0002092,0.0002245,0.0002086,0.000215,110.19701451,0.023985870709336
1647388800,2022-03-16 00:00:00,XVS/BTC,0.0002158,0.0002178,0.0002058,0.0002067,856.1105,0.18264070468
1647302400,2022-03-15 00:00:00,XVS/BTC,0.0002137,0.0002168,0.0002123,0.0002168,123.96267483,0.02660317095845
1647216000,2022-03-14 00:00:00,XVS/BTC,0.000218,0.0002181,0.0002105,0.0002137,72.4734,0.01550692221
1647129600,2022-03-13 00:00:00,XVS/BTC,0.0002216,0.0002248,0.0002169,0.0002178,290.513,0.06378246489
1647043200,2022-03-12 00:00:00,XVS/BTC,0.0002201,0.000229,0.0002193,0.0002229,41.4701,0.00929741309
1646956800,2022-03-11 00:00:00,XVS/BTC,0.0002149,0.000226,0.0002148,0.0002215,105.1996,0.02319864973
1646870400,2022-03-10 00:00:00,XVS/BTC,0.0002139,0.0002191,0.0002117,0.0002145,130.6698,0.0281895192
1646784000,2022-03-09 00:00:00,XVS/BTC,0.0002222,0.0002243,0.0002109,0.0002127,307.65988559,0.066329120322823
1646697600,2022-03-08 00:00:00,XVS/BTC,0.0002207,0.0002226,0.0002167,0.0002215,56.1968,0.01235763501
1646611200,2022-03-07 00:00:00,XVS/BTC,0.0002197,0.0002302,0.0002153,0.0002215,604.05232557,0.135354534457452
1646524800,2022-03-06 00:00:00,XVS/BTC,0.0002238,0.0002282,0.0002198,0.0002215,84.8529387,0.01887199458558
1646438400,2022-03-05 00:00:00,XVS/BTC,0.0002197,0.0002302,0.000217,0.0002251,123.2584289,0.027871744454338
1646352000,2022-03-04 00:00:00,XVS/BTC,0.0002197,0.0002336,0.000218,0.0002194,565.12807709,0.125722778737509
1646265600,2022-03-03 00:00:00,XVS/BTC,0.0002224,0.0002292,0.0002151,0.0002191,144.97859964,0.032173264351412
1646179200,2022-03-02 00:00:00,XVS/BTC,0.0002114,0.000261,0.0002053,0.0002231,1424.40831793,0.334145230217843
1646092800,2022-03-01 00:00:00,XVS/BTC,0.0002159,0.0002184,0.0002074,0.0002108,64.14251381,0.013691148415722
1646006400,2022-02-28 00:00:00,XVS/BTC,0.0002231,0.0002313,0.000213,0.000213,482.4031,0.10466826317
1645920000,2022-02-27 00:00:00,XVS/BTC,0.0002296,0.0002314,0.0002212,0.0002223,568.768,0.12798941407
1645833600,2022-02-26 00:00:00,XVS/BTC,0.000233,0.0002384,0.0002296,0.0002321,239.58481151,0.05607915408651
1645747200,2022-02-25 00:00:00,XVS/BTC,0.0002327,0.0002361,0.0002234,0.0002349,433.10509826,0.099470293487712
1645660800,2022-02-24 00:00:00,XVS/BTC,0.0002233,0.0002408,0.0002158,0.0002338,2008.36768079,0.454965342525025
1645574400,2022-02-23 00:00:00,XVS/BTC,0.0002267,0.0002323,0.0002218,0.0002241,223.20419295,0.05067262402824
1645488000,2022-02-22 00:00:00,XVS/BTC,0.0002333,0.0002333,0.0002212,0.0002271,676.377,0.15220859883
1645401600,2022-02-21 00:00:00,XVS/BTC,0.0002336,0.0002558,0.0002333,0.0002348,512.98260082,0.123150481944714
1645315200,2022-02-20 00:00:00,XVS/BTC,0.0002499,0.0002562,0.0002281,0.0002339,693.32366707,0.169899959088545
1645228800,2022-02-19 00:00:00,XVS/BTC,0.0002584,0.0002616,0.0002405,0.0002468,248.3435738,0.062494462717975
1645142400,2022-02-18 00:00:00,XVS/BTC,0.0002841,0.0002965,0.0002515,0.0002584,2327.19599287,0.637905224503756
1645056000,2022-02-17 00:00:00,XVS/BTC,0.0002696,0.0003322,0.0002667,0.0002815,4412.27233066,1.280507189160491
1644969600,2022-02-16 00:00:00,XVS/BTC,0.0002223,0.0002943,0.0002215,0.0002684,17611.64045445,4.572036544723573
1644883200,2022-02-15 00:00:00,XVS/BTC,0.0002241,0.0002282,0.0002176,0.0002225,604.30492061,0.133563614668932
1644796800,2022-02-14 00:00:00,XVS/BTC,0.000207,0.0002558,0.0002048,0.0002255,8194.04061097,1.845625871444128
1644710400,2022-02-13 00:00:00,XVS/BTC,0.0002133,0.0002146,0.0002049,0.0002064,191.86,0.03999939091
1644624000,2022-02-12 00:00:00,XVS/BTC,0.00021,0.0002167,0.0002083,0.0002121,151.787,0.03221426201
1644537600,2022-02-11 00:00:00,XVS/BTC,0.0002268,0.0002337,0.0002083,0.0002111,240.72378153,0.053123851249922
1644451200,2022-02-10 00:00:00,XVS/BTC,0.0002274,0.000236,0.0002213,0.0002255,169.9831159,0.03878314719725
1644364800,2022-02-09 00:00:00,XVS/BTC,0.0002218,0.0002337,0.0002204,0.0002278,404.84209912,0.092159680026368
