https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume LTC
1663545600000,2022-09-19 00:00:00,LTC/BTC,0.00271303,0.00276044,0.00271303,0.0027507,0.738970375184337,268.64811691
1663459200000,2022-09-18 00:00:00,LTC/BTC,0.00287437,0.00287561,0.0027,0.00271068,13.82112698560189,5098.76746263
1663372800000,2022-09-17 00:00:00,LTC/BTC,0.00282518,0.00291111,0.00280377,0.00287403,14.529594834230716,5055.4777905
1663286400000,2022-09-16 00:00:00,LTC/BTC,0.00285739,0.00288271,0.00279167,0.00282374,13.367757166343145,4734.06091437
1663200000000,2022-09-15 00:00:00,LTC/BTC,0.00296946,0.00299492,0.00284267,0.00285896,13.893657307233452,4859.68929514
1663113600000,2022-09-14 00:00:00,LTC/BTC,0.00293191,0.00300567,0.00289398,0.00297617,12.066834591898495,4054.48431773
1663027200000,2022-09-13 00:00:00,LTC/BTC,0.00274101,0.00303079,0.00271807,0.00292983,14.05435081313836,4796.98508553
1662940800000,2022-09-12 00:00:00,LTC/BTC,0.00284798,0.00285758,0.002727,0.00273898,13.537202232852833,4942.42463722
1662854400000,2022-09-11 00:00:00,LTC/BTC,0.00292302,0.00298727,0.0028487,0.0028487,14.11876981635344,4956.2150512
1662768000000,2022-09-10 00:00:00,LTC/BTC,0.00286456,0.00303714,0.00285,0.00292234,14.410596629529051,4931.18412968
1662681600000,2022-09-09 00:00:00,LTC/BTC,0.00299774,0.00302377,0.00284643,0.00286192,14.62444271506237,5110.01101186
1662595200000,2022-09-08 00:00:00,LTC/BTC,0.00296912,0.00301603,0.00293371,0.00300099,14.079732110929594,4691.69577737
1662508800000,2022-09-07 00:00:00,LTC/BTC,0.00287788,0.00300819,0.00284564,0.00297381,14.557606311963646,4895.2711545
1662422400000,2022-09-06 00:00:00,LTC/BTC,0.00305613,0.0031159,0.00287449,0.00287799,14.66610298313946,5095.95341997
1662336000000,2022-09-05 00:00:00,LTC/BTC,0.00304412,0.00308219,0.00301386,0.00304951,14.112360467682,4627.74690612
1662249600000,2022-09-04 00:00:00,LTC/BTC,0.00302871,0.00305613,0.00297427,0.0030445,15.491212443361594,5088.26160071
1662163200000,2022-09-03 00:00:00,LTC/BTC,0.00305582,0.00311531,0.00300672,0.00303272,14.668913879347189,4836.88368176
1662076800000,2022-09-02 00:00:00,LTC/BTC,0.00286081,0.0031116,0.00282582,0.00305686,15.85286264233088,5185.99564335
1661990400000,2022-09-01 00:00:00,LTC/BTC,0.00268429,0.00288169,0.00266802,0.00285848,14.421718537793646,5045.24031576
1661904000000,2022-08-31 00:00:00,LTC/BTC,0.00267484,0.00273735,0.00266301,0.00268425,13.004468002109949,4844.73055867
1661817600000,2022-08-30 00:00:00,LTC/BTC,0.00274842,0.00274967,0.00265,0.00267587,13.000900384876498,4858.56950632
1661731200000,2022-08-29 00:00:00,LTC/BTC,0.00273026,0.00281189,0.00268667,0.00275002,13.083374600115766,4757.55616327
1661644800000,2022-08-28 00:00:00,LTC/BTC,0.00264497,0.00278415,0.00263221,0.00272887,13.527553582042302,4957.19971345
1661558400000,2022-08-27 00:00:00,LTC/BTC,0.0026004,0.00265891,0.0025923,0.00264491,13.27759324213001,5020.05483821
1661472000000,2022-08-26 00:00:00,LTC/BTC,0.00262702,0.0026685,0.00258466,0.0026014,13.07684759411021,5026.85000158
1661385600000,2022-08-25 00:00:00,LTC/BTC,0.00264105,0.00265002,0.00259578,0.00262617,12.302791865876223,4684.68982049
1661299200000,2022-08-24 00:00:00,LTC/BTC,0.00265268,0.0026542,0.0026107,0.00263786,12.466505133773667,4725.99195324
1661212800000,2022-08-23 00:00:00,LTC/BTC,0.00267433,0.00268108,0.00257475,0.00265155,12.787347047744724,4822.59321821
1661126400000,2022-08-22 00:00:00,LTC/BTC,0.00258451,0.00258677,0.00255336,0.00255614,0.6685664081071135,261.55312624
1661040000000,2022-08-21 00:00:00,LTC/BTC,0.00255819,0.00258342,0.00254207,0.00258342,24.65085773402406,9541.947393
1660953600000,2022-08-20 00:00:00,LTC/BTC,0.0025895,0.0026342,0.00252738,0.00255755,12.436516825830246,4862.66811043
1660867200000,2022-08-19 00:00:00,LTC/BTC,0.00258869,0.002601,0.00253279,0.00258957,13.543398502777606,5229.97968882
1660780800000,2022-08-18 00:00:00,LTC/BTC,0.00259098,0.00262632,0.00256463,0.00258574,12.366939783498154,4782.74682818
1660694400000,2022-08-17 00:00:00,LTC/BTC,0.00256488,0.00267,0.00256001,0.00259105,13.21683657754156,5100.95774977
1660608000000,2022-08-16 00:00:00,LTC/BTC,0.00251821,0.00257681,0.00250741,0.00256482,11.838591415214548,4615.75916252
1660521600000,2022-08-15 00:00:00,LTC/BTC,0.00259782,0.0026164,0.0025011,0.00251777,12.205370110560784,4847.69065902
1660435200000,2022-08-14 00:00:00,LTC/BTC,0.00261033,0.0026804,0.00258527,0.00259873,13.637645839810254,5247.81175413
1660348800000,2022-08-13 00:00:00,LTC/BTC,0.0025783,0.002669,0.00256471,0.0026112,13.51075017042432,5174.1537111
1660262400000,2022-08-12 00:00:00,LTC/BTC,0.0025845,0.00259586,0.00256025,0.00257954,13.142110364817675,5094.74959288
1660176000000,2022-08-11 00:00:00,LTC/BTC,0.00257082,0.00259198,0.00251576,0.00258418,11.657688396475605,4511.17507158
1660089600000,2022-08-10 00:00:00,LTC/BTC,0.0025586,0.00260195,0.00253821,0.00257224,10.728136853458604,4170.73712152
1660003200000,2022-08-09 00:00:00,LTC/BTC,0.0026285,0.00263398,0.00261809,0.0026196,0.7342981787547,280.30927575
1659916800000,2022-08-08 00:00:00,LTC/BTC,0.0026365,0.00265004,0.00260182,0.00262981,13.11238159736959,4986.05663427
1659830400000,2022-08-07 00:00:00,LTC/BTC,0.00265101,0.00267828,0.00261859,0.00263568,12.973945976405703,4922.42835868
1659744000000,2022-08-06 00:00:00,LTC/BTC,0.00267947,0.002683,0.00263096,0.0026513,12.795331786857485,4826.05958845
1659657600000,2022-08-05 00:00:00,LTC/BTC,0.00263521,0.00268096,0.00262251,0.00267893,12.55049430992425,4684.890725
1659571200000,2022-08-04 00:00:00,LTC/BTC,0.00253124,0.00264229,0.00252648,0.00263636,13.130319082930077,4980.47272866
