https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX3L,Volume USDT
1659484800,2022-08-03 00:00:00,AVAX3L/USDT,0.001427,0.0017,0.00133,0.001471,356005734.66565687,554657.00640316573363
1659398400,2022-08-02 00:00:00,AVAX3L/USDT,0.001568,0.001644,0.001322,0.001424,388904736.5894605,564803.01996444065192
1659312000,2022-08-01 00:00:00,AVAX3L/USDT,0.001602,0.001717,0.001456,0.001568,271942211.3367114,426794.90124541650446
1659225600,2022-07-31 00:00:00,AVAX3L/USDT,0.001709,0.001928,0.001568,0.001605,238517124.565349,421988.49821799406745
1659139200,2022-07-30 00:00:00,AVAX3L/USDT,0.001777,0.002059,0.001663,0.001709,301795887.80526939,550085.98663319877307
1659052800,2022-07-29 00:00:00,AVAX3L/USDT,0.001721,0.001938,0.001563,0.001775,421436531.91832377,749463.69322725510054
1658966400,2022-07-28 00:00:00,AVAX3L/USDT,0.001566,0.001821,0.001385,0.001721,452767660.36477008,710382.67515955834605
1658880000,2022-07-27 00:00:00,AVAX3L/USDT,0.001147,0.001573,0.001053,0.00157,731471835.78312108,939567.26282805290566
1658793600,2022-07-26 00:00:00,AVAX3L/USDT,0.001195,0.001212,0.000951,0.001147,542958222.9230687,598657.18366068973442
1658707200,2022-07-25 00:00:00,AVAX3L/USDT,0.001814,0.001828,0.001188,0.001188,700646372.98248942,1012312.47463039145351
1658620800,2022-07-24 00:00:00,AVAX3L/USDT,0.001787,0.001965,0.00171,0.001815,458302498.04851144,848190.58633619850857
1658534400,2022-07-23 00:00:00,AVAX3L/USDT,0.001799,0.002029,0.001608,0.00178,544714556.37964169,987202.8978195161436
1658448000,2022-07-22 00:00:00,AVAX3L/USDT,0.002161,0.002297,0.001783,0.001788,689929212.03221368,1430278.98481123724752
1658361600,2022-07-21 00:00:00,AVAX3L/USDT,0.001834,0.0023,0.00163,0.002169,805594532.48607636,1604226.27941107571113
1658275200,2022-07-20 00:00:00,AVAX3L/USDT,0.002128,0.002527,0.001796,0.00184,805045493.19874816,1752923.89776955358066
1658188800,2022-07-19 00:00:00,AVAX3L/USDT,0.001943,0.002475,0.001715,0.002121,827099415.34933483,1679120.75367175776485
1658102400,2022-07-18 00:00:00,AVAX3L/USDT,0.001298,0.002031,0.001289,0.001945,889866976.47608843,1585421.30944715167151
1658016000,2022-07-17 00:00:00,AVAX3L/USDT,0.001415,0.001603,0.001282,0.001297,489312881.09372571,702340.88938031484902
1657929600,2022-07-16 00:00:00,AVAX3L/USDT,0.001106,0.001462,0.000977,0.001422,626529408.71194106,785540.16926237323236
1657843200,2022-07-15 00:00:00,AVAX3L/USDT,0.001171,0.001251,0.001057,0.001099,420345994.29813954,485719.44696830493525
1657756800,2022-07-14 00:00:00,AVAX3L/USDT,0.001029,0.001211,0.000849,0.001173,621739970.12556537,639372.14147214620403
1657670400,2022-07-13 00:00:00,AVAX3L/USDT,0.000747,0.001047,0.000691,0.001026,654180461.84831243,557295.18665969232617
1657584000,2022-07-12 00:00:00,AVAX3L/USDT,0.000827,0.000928,0.000735,0.000746,385463893.64798738,327068.82932092421117
1657497600,2022-07-11 00:00:00,AVAX3L/USDT,0.00113,0.001137,0.000815,0.000822,410675347.13097917,405698.86312021926938
1657411200,2022-07-10 00:00:00,AVAX3L/USDT,0.00127,0.00129,0.001056,0.001137,310735246.6208619,360572.50845670641106
1657324800,2022-07-09 00:00:00,AVAX3L/USDT,0.001247,0.001353,0.001211,0.001271,263079234.85262293,338160.74991850916622
1657238400,2022-07-08 00:00:00,AVAX3L/USDT,0.001353,0.001507,0.001174,0.001241,569872962.09886467,744915.37537521672721
1657152000,2022-07-07 00:00:00,AVAX3L/USDT,0.001145,0.001411,0.001093,0.001345,460122561.62625918,573252.70805779867926
1657065600,2022-07-06 00:00:00,AVAX3L/USDT,0.000967,0.0012,0.000927,0.001145,590540711.38383928,621240.41378298322502
1656979200,2022-07-05 00:00:00,AVAX3L/USDT,0.000949,0.001061,0.000755,0.000964,708930746.77356637,624605.20201080216394
1656892800,2022-07-04 00:00:00,AVAX3L/USDT,0.000769,0.000968,0.000724,0.000947,620822883.84335714,524499.86575792206885
1656806400,2022-07-03 00:00:00,AVAX3L/USDT,0.000733,0.000797,0.000667,0.000771,387382247.1929513,278606.0750907399929
1656720000,2022-07-02 00:00:00,AVAX3L/USDT,0.000706,0.000778,0.000682,0.000732,429984516.61836101,314683.42916824730405
1656633600,2022-07-01 00:00:00,AVAX3L/USDT,0.000831,0.000912,0.000661,0.000705,778311828.46571838,584109.76727219440803
1656547200,2022-06-30 00:00:00,AVAX3L/USDT,0.000953,0.000968,0.000656,0.000824,599500189.43186826,451351.03552749824886
1656460800,2022-06-29 00:00:00,AVAX3L/USDT,0.001015,0.001109,0.000856,0.000953,556171192.69977712,544910.25225512353565
1656374400,2022-06-28 00:00:00,AVAX3L/USDT,0.001236,0.001476,0.000995,0.00101,609575751.99561383,767305.97044352855444
1656288000,2022-06-27 00:00:00,AVAX3L/USDT,0.001321,0.001689,0.001206,0.001243,493596357.60360068,683147.89660565900133
1656201600,2022-06-26 00:00:00,AVAX3L/USDT,0.001708,0.001857,0.001295,0.001319,385639090.39880478,612438.98551086951139
1656115200,2022-06-25 00:00:00,AVAX3L/USDT,0.001488,0.001763,0.001366,0.001699,420219692.22350846,662139.58998020766759
1656028800,2022-06-24 00:00:00,AVAX3L/USDT,0.001123,0.00162,0.001071,0.001488,455936040.32003053,622285.89900266526541
1655942400,2022-06-23 00:00:00,AVAX3L/USDT,0.000794,0.001156,0.000787,0.001125,459279879.62466509,464098.38557599869666
1655856000,2022-06-22 00:00:00,AVAX3L/USDT,0.00092,0.001023,0.000773,0.000789,560523538.75897985,487832.28454598678224
1655769600,2022-06-21 00:00:00,AVAX3L/USDT,0.000959,0.00123,0.000878,0.000928,700696311.83288254,713631.83029683002358
1655683200,2022-06-20 00:00:00,AVAX3L/USDT,0.000825,0.001084,0.000693,0.000958,902892511.71852111,816188.95146758677906
1655596800,2022-06-19 00:00:00,AVAX3L/USDT,0.000648,0.000851,0.000502,0.000821,699676679.59358948,471667.39579272046071
1655510400,2022-06-18 00:00:00,AVAX3L/USDT,0.000889,0.000954,0.000522,0.00064,554144175.13609729,387962.55394352751023
1655424000,2022-06-17 00:00:00,AVAX3L/USDT,0.000851,0.001011,0.000796,0.000889,497052350.54724096,456122.52321341326879
1655337600,2022-06-16 00:00:00,AVAX3L/USDT,0.001418,0.001523,0.000805,0.000857,1031753900.32924413,1129310.23100385604428
1655251200,2022-06-15 00:00:00,AVAX3L/USDT,0.001074,0.001565,0.000707,0.001418,1116811260.69164986,1183540.46018788803913
1655164800,2022-06-14 00:00:00,AVAX3L/USDT,0.001009,0.00119,0.000761,0.001061,588241505.74967288,588838.22344786015053
1655078400,2022-06-13 00:00:00,AVAX3L/USDT,0.001332,0.0014,0.000754,0.001009,836107938.97370305,818885.75616976150983
1654992000,2022-06-12 00:00:00,AVAX3L/USDT,0.002126,0.002237,0.00132,0.001333,325987417.14134692,573137.79491746769383
1654905600,2022-06-11 00:00:00,AVAX3L/USDT,0.003055,0.003547,0.002073,0.002123,231136070.82898297,603714.24404784428982
1654819200,2022-06-10 00:00:00,AVAX3L/USDT,0.004256,0.004506,0.003,0.003034,196149392.47086725,722175.25473827804545
1654732800,2022-06-09 00:00:00,AVAX3L/USDT,0.004323,0.0048,0.003916,0.004243,105643953.34294062,458898.82165489278425
1654646400,2022-06-08 00:00:00,AVAX3L/USDT,0.004358,0.004816,0.00392,0.004307,184588709.25946908,788346.47742037818593
1654560000,2022-06-07 00:00:00,AVAX3L/USDT,0.005171,0.005312,0.0035,0.004364,488592041.33791107,2051272.05487695330687
1654473600,2022-06-06 00:00:00,AVAX3L/USDT,0.004237,0.006125,0.00417,0.005171,245882837.49671993,1306817.21303407853367
1654387200,2022-06-05 00:00:00,AVAX3L/USDT,0.004464,0.004794,0.004111,0.004225,159159160.33226856,705552.22234137851547
1654300800,2022-06-04 00:00:00,AVAX3L/USDT,0.003715,0.0045,0.0033,0.004438,170043676.82826123,653188.42400746770738
1654214400,2022-06-03 00:00:00,AVAX3L/USDT,0.004631,0.004675,0.003501,0.003683,147307391.80517387,566048.4207662788822
1654128000,2022-06-02 00:00:00,AVAX3L/USDT,0.004129,0.00477,0.003602,0.004645,136745519.18427375,577925.63614386610989
1654041600,2022-06-01 00:00:00,AVAX3L/USDT,0.005957,0.006353,0.003938,0.004129,123364016.04837763,644697.49609152959485
1653955200,2022-05-31 00:00:00,AVAX3L/USDT,0.006866,0.007928,0.005264,0.005941,202731898.03659542,1292941.66269097554391
1653868800,2022-05-30 00:00:00,AVAX3L/USDT,0.005843,0.007396,0.005321,0.006906,196291275.22641701,1275628.13205604778736
1653782400,2022-05-29 00:00:00,AVAX3L/USDT,0.00498,0.0064,0.00435,0.005823,188384610.37652437,1047292.78091769935018
1653696000,2022-05-28 00:00:00,AVAX3L/USDT,0.003912,0.005587,0.003697,0.004954,140863068.22666609,649134.02381238267193
1653609600,2022-05-27 00:00:00,AVAX3L/USDT,0.004563,0.004673,0.003272,0.0039,164960560.27806179,650646.57055696021871
1653523200,2022-05-26 00:00:00,AVAX3L/USDT,0.00767,0.008258,0.0041,0.00453,136390869.83868167,738513.67105208578678
1653436800,2022-05-25 00:00:00,AVAX3L/USDT,0.009322,0.01,0.007625,0.007678,47469068.76900022,404427.10240335652128
1653350400,2022-05-24 00:00:00,AVAX3L/USDT,0.009241,0.010059,0.00723,0.009322,55721868.94567549,491332.77957217803051
1653264000,2022-05-23 00:00:00,AVAX3L/USDT,0.012408,0.014,0.008898,0.009286,53352187.27497144,641132.09330774853971
1653177600,2022-05-22 00:00:00,AVAX3L/USDT,0.010563,0.013554,0.009637,0.01246,39514994.35218422,457143.38129636288727
1653091200,2022-05-21 00:00:00,AVAX3L/USDT,0.009464,0.011367,0.008801,0.010562,23385945.93804947,236735.15833292564009
1653004800,2022-05-20 00:00:00,AVAX3L/USDT,0.011122,0.01299,0.008248,0.009464,45969124.86745042,488199.2384368133746
1652918400,2022-05-19 00:00:00,AVAX3L/USDT,0.0102,0.013188,0.007839,0.011133,49695884.55697392,522985.8991924978277
1652832000,2022-05-18 00:00:00,AVAX3L/USDT,0.0177,0.019,0.01,0.01,20054438.18514397,272397.18853063153
1652745600,2022-05-17 00:00:00,AVAX3L/USDT,0.0151,0.0195,0.0144,0.0176,17284184.80752019,294548.241805587717
1652659200,2022-05-16 00:00:00,AVAX3L/USDT,0.0224,0.0224,0.0132,0.0151,20363703.92474875,336082.969184949023
1652572800,2022-05-15 00:00:00,AVAX3L/USDT,0.0184,0.0232,0.0148,0.0224,12762252.135248,239037.826993984291
1652486400,2022-05-14 00:00:00,AVAX3L/USDT,0.0156,0.0189,0.0117,0.0182,45935913.57103817,678941.414411015666
1652400000,2022-05-13 00:00:00,AVAX3L/USDT,0.013,0.0234,0.012,0.0156,45725153.28137401,816267.88387837585
1652313600,2022-05-12 00:00:00,AVAX3L/USDT,0.0157,0.0201,0.0053,0.0131,136712926.92641032,1677364.125390596283
1652227200,2022-05-11 00:00:00,AVAX3L/USDT,0.0635,0.0706,0.0094,0.0157,98425671.94891835,2201329.353462984684
1652140800,2022-05-10 00:00:00,AVAX3L/USDT,0.0515,0.0862,0.0467,0.0635,25880457.11587936,1810110.919401604066
1652054400,2022-05-09 00:00:00,AVAX3L/USDT,0.1106,0.1203,0.0504,0.0515,12789637.22708819,1027085.402221515655
1651968000,2022-05-08 00:00:00,AVAX3L/USDT,0.1377,0.141,0.1044,0.1107,6822425.68781249,829898.205203241694
1651881600,2022-05-07 00:00:00,AVAX3L/USDT,0.1521,0.1579,0.1238,0.1382,3471855.62376372,510416.040032445503
1651795200,2022-05-06 00:00:00,AVAX3L/USDT,0.1727,0.1755,0.1385,0.1525,4973432.78435836,774362.283067974484
1651708800,2022-05-05 00:00:00,AVAX3L/USDT,0.2747,0.2992,0.1535,0.1725,5516077.47996037,1134651.893066961327
1651622400,2022-05-04 00:00:00,AVAX3L/USDT,0.1986,0.2789,0.1954,0.2744,4913134.56797423,1131010.457222364108
1651536000,2022-05-03 00:00:00,AVAX3L/USDT,0.2065,0.2272,0.1836,0.1991,3961493.33123868,820327.194200558118
1651449600,2022-05-02 00:00:00,AVAX3L/USDT,0.1921,0.2259,0.1712,0.2061,4606456.18436163,916856.638155217429
1651363200,2022-05-01 00:00:00,AVAX3L/USDT,0.1779,0.233,0.1689,0.1914,3663821.93887735,728021.008509529983
1651276800,2022-04-30 00:00:00,AVAX3L/USDT,0.2518,0.2703,0.1546,0.1776,2932278.4277269,636109.331767115621
1651190400,2022-04-29 00:00:00,AVAX3L/USDT,0.3034,0.3137,0.236,0.2527,2147670.82538899,601287.529111606646
1651104000,2022-04-28 00:00:00,AVAX3L/USDT,0.3389,0.3542,0.2898,0.305,2001463.86376409,645555.541087216274
1651017600,2022-04-27 00:00:00,AVAX3L/USDT,0.3257,0.3714,0.3203,0.3407,1681220.95412785,579007.877171181194
1650931200,2022-04-26 00:00:00,AVAX3L/USDT,0.391,0.4051,0.3096,0.3252,2399464.27888706,847581.403691745374
1650844800,2022-04-25 00:00:00,AVAX3L/USDT,0.3704,0.3936,0.31,0.3905,2313895.32916536,817096.293509447463
1650758400,2022-04-24 00:00:00,AVAX3L/USDT,0.3937,0.4024,0.3662,0.3704,1389677.44035753,538264.35423501479
1650672000,2022-04-23 00:00:00,AVAX3L/USDT,0.4123,0.4187,0.3872,0.3913,1338402.09034222,546884.722535564174
1650585600,2022-04-22 00:00:00,AVAX3L/USDT,0.4274,0.4636,0.401,0.4128,1787128.74606762,767428.547986008686
1650499200,2022-04-21 00:00:00,AVAX3L/USDT,0.4888,0.5266,0.409,0.4297,2112279.56686754,1024332.359818851172
1650412800,2022-04-20 00:00:00,AVAX3L/USDT,0.5325,0.5511,0.4752,0.4884,2101509.12278778,1074544.416030102182
1650326400,2022-04-19 00:00:00,AVAX3L/USDT,0.4848,0.55,0.4661,0.532,2177305.53196693,1106152.88484344671
1650240000,2022-04-18 00:00:00,AVAX3L/USDT,0.4446,0.49,0.3802,0.4851,2125810.19386242,916533.496506854773
1650153600,2022-04-17 00:00:00,AVAX3L/USDT,0.4873,0.5067,0.4381,0.4449,826984.6133842,399622.437965014336
1650067200,2022-04-16 00:00:00,AVAX3L/USDT,0.4834,0.4965,0.4634,0.4889,937503.03867014,450768.382386921633
1649980800,2022-04-15 00:00:00,AVAX3L/USDT,0.471,0.5042,0.4346,0.4833,1581083.96818637,756810.067733430878
1649894400,2022-04-14 00:00:00,AVAX3L/USDT,0.5399,0.5753,0.46,0.4719,2425307.36739598,1260022.350251808805
1649808000,2022-04-13 00:00:00,AVAX3L/USDT,0.4736,0.5525,0.459,0.5417,2294518.10628594,1160264.378091436435
1649721600,2022-04-12 00:00:00,AVAX3L/USDT,0.4424,0.534,0.4326,0.4734,2778848.3931288,1331224.417380363685
1649635200,2022-04-11 00:00:00,AVAX3L/USDT,0.5879,0.6069,0.4077,0.4421,2243242.83000796,1101532.762051095462
1649548800,2022-04-10 00:00:00,AVAX3L/USDT,0.677,0.6971,0.5846,0.5896,1353151.20232739,893005.315854152132
1649462400,2022-04-09 00:00:00,AVAX3L/USDT,0.648,0.694,0.6221,0.6771,1394492.33828902,911504.42602914012
1649376000,2022-04-08 00:00:00,AVAX3L/USDT,0.7602,0.8296,0.6303,0.6487,2838917.07558452,2140206.401789024062
1649289600,2022-04-07 00:00:00,AVAX3L/USDT,0.6569,0.7793,0.6154,0.7561,2740245.79705323,1925609.687210193764
1649203200,2022-04-06 00:00:00,AVAX3L/USDT,0.8874,0.8944,0.65,0.6562,3116955.53672445,2405626.815487627381
1649116800,2022-04-05 00:00:00,AVAX3L/USDT,1.0424,1.0935,0.88,0.8921,2331193.4519689,2340793.966726941752
1649030400,2022-04-04 00:00:00,AVAX3L/USDT,1.1175,1.1203,0.8863,1.0424,2503422.31234408,2523812.313117325774
1648944000,2022-04-03 00:00:00,AVAX3L/USDT,1.056,1.1853,1.0058,1.1209,2446117.91634324,2718282.286812387203
1648857600,2022-04-02 00:00:00,AVAX3L/USDT,1.0791,1.2966,1.0427,1.056,2965304.58661626,3436696.537439871192
1648771200,2022-04-01 00:00:00,AVAX3L/USDT,1.1012,1.1796,0.8717,1.0789,3466181.12493952,3587464.190286704839
1648684800,2022-03-31 00:00:00,AVAX3L/USDT,1.0429,1.25,0.983,1.098,4142940.88347043,4626387.457597313881
1648598400,2022-03-30 00:00:00,AVAX3L/USDT,0.962,1.1945,0.86,1.0462,3942588.74479972,4026379.578723091774
1648512000,2022-03-29 00:00:00,AVAX3L/USDT,0.861,1.0558,0.8555,0.9618,3152091.69965086,3059707.820142589604
1648425600,2022-03-28 00:00:00,AVAX3L/USDT,0.8679,1.0399,0.8332,0.861,3677968.25236739,3442922.035918012628
1648339200,2022-03-27 00:00:00,AVAX3L/USDT,0.7679,0.8716,0.7274,0.8684,2007998.81731472,1571251.641418208658
1648252800,2022-03-26 00:00:00,AVAX3L/USDT,0.7121,0.7865,0.6869,0.7656,1932879.56716311,1445478.571119524533
1648166400,2022-03-25 00:00:00,AVAX3L/USDT,0.821,0.8317,0.6837,0.71,2739651.35759865,2088087.979396998453
1648080000,2022-03-24 00:00:00,AVAX3L/USDT,0.7802,0.8399,0.7255,0.8223,3080882.25814006,2428033.184921698978
1647993600,2022-03-23 00:00:00,AVAX3L/USDT,0.7332,0.8084,0.6895,0.7793,2826201.11724327,2131252.564538819193
1647907200,2022-03-22 00:00:00,AVAX3L/USDT,0.7956,0.8911,0.7208,0.7353,2960815.33333528,2425757.929931964609
1647820800,2022-03-21 00:00:00,AVAX3L/USDT,0.7594,0.9582,0.7191,0.7967,3825593.00607922,3174254.752457118293
1647734400,2022-03-20 00:00:00,AVAX3L/USDT,0.8948,0.907,0.7451,0.7595,3434951.45009838,2835362.595099725834
1647648000,2022-03-19 00:00:00,AVAX3L/USDT,0.7865,0.9741,0.7845,0.8949,3842588.8264695,3363868.724439490269
1647561600,2022-03-18 00:00:00,AVAX3L/USDT,0.6447,0.8205,0.5654,0.7864,4998557.47055777,3432614.195090453623
1647475200,2022-03-17 00:00:00,AVAX3L/USDT,0.5279,0.6849,0.5116,0.6444,4629546.02293528,2851751.208964647263
1647388800,2022-03-16 00:00:00,AVAX3L/USDT,0.4449,0.5352,0.4147,0.5268,4968973.61080228,2324277.678911598895
1647302400,2022-03-15 00:00:00,AVAX3L/USDT,0.4325,0.4888,0.3803,0.4437,4601716.07398756,1991593.982282408297
1647216000,2022-03-14 00:00:00,AVAX3L/USDT,0.4182,0.4782,0.3761,0.4324,3637865.5278217,1513475.698811330758
1647129600,2022-03-13 00:00:00,AVAX3L/USDT,0.4723,0.4975,0.4051,0.4178,3146531.44432686,1481792.234448320585
1647043200,2022-03-12 00:00:00,AVAX3L/USDT,0.4822,0.5299,0.4691,0.4739,3230519.68750963,1621951.974609403586
1646956800,2022-03-11 00:00:00,AVAX3L/USDT,0.5403,0.6104,0.4789,0.4836,6922315.38092501,3762529.161340447308
1646870400,2022-03-10 00:00:00,AVAX3L/USDT,0.6281,0.659,0.4878,0.5405,4772156.49091015,2600223.617083214941
1646784000,2022-03-09 00:00:00,AVAX3L/USDT,0.5323,0.6916,0.5209,0.628,5773444.78859786,3658944.557881974687
1646697600,2022-03-08 00:00:00,AVAX3L/USDT,0.5081,0.615,0.4951,0.5319,4692548.61792801,2506480.84142883104
1646611200,2022-03-07 00:00:00,AVAX3L/USDT,0.5228,0.61,0.4755,0.5082,5059957.68497579,2730225.08010761134
1646524800,2022-03-06 00:00:00,AVAX3L/USDT,0.626,0.6385,0.5138,0.5244,3731075.13538447,2181816.98822288307
1646438400,2022-03-05 00:00:00,AVAX3L/USDT,0.6048,0.6789,0.5498,0.626,3368526.79981616,2105924.330913885323
1646352000,2022-03-04 00:00:00,AVAX3L/USDT,0.6792,0.7697,0.5823,0.6044,5531789.02921207,3726561.25255571044
1646265600,2022-03-03 00:00:00,AVAX3L/USDT,0.8201,0.8477,0.6268,0.6794,4304904.87972236,3180045.483732222466
1646179200,2022-03-02 00:00:00,AVAX3L/USDT,0.9326,1.0255,0.7849,0.8177,4682595.36808102,4145838.028600084018
1646092800,2022-03-01 00:00:00,AVAX3L/USDT,0.861,1.053,0.8295,0.933,6116424.80835878,5695368.01799741635
1646006400,2022-02-28 00:00:00,AVAX3L/USDT,0.6258,0.8918,0.5475,0.8579,6461475.90887009,4565884.148001730642
1645920000,2022-02-27 00:00:00,AVAX3L/USDT,0.8296,0.8549,0.5661,0.6258,4971887.60486086,3533130.349486946149
1645833600,2022-02-26 00:00:00,AVAX3L/USDT,0.8015,0.9198,0.7182,0.8285,4229843.93033285,3433156.817527229418
1645747200,2022-02-25 00:00:00,AVAX3L/USDT,0.6814,0.8376,0.575,0.8007,5069277.93023865,3519383.900883309475
1645660800,2022-02-24 00:00:00,AVAX3L/USDT,0.6048,0.7849,0.3794,0.6817,8591053.90667333,4773265.51391109373
1645574400,2022-02-23 00:00:00,AVAX3L/USDT,0.6288,0.8363,0.5997,0.6039,4726717.28602655,3399436.681136011927
1645488000,2022-02-22 00:00:00,AVAX3L/USDT,0.5332,0.6402,0.4697,0.6271,4201150.78279253,2359692.964358322342
1645401600,2022-02-21 00:00:00,AVAX3L/USDT,0.7421,0.9178,0.5178,0.5309,4746799.01675279,3550704.408626062378
1645315200,2022-02-20 00:00:00,AVAX3L/USDT,1.0149,1.0389,0.7104,0.7417,2942574.87616395,2501494.850613085969
1645228800,2022-02-19 00:00:00,AVAX3L/USDT,0.9677,1.07,0.88,1.0153,2211462.03026369,2185426.328471975514
