https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume YFI
1663473600000,2022-09-18 04:00:00,YFI/BTC,0.45411523,0.45498594,0.45255249,0.45268799,0.0398859721216281,0.08810919
1663470000000,2022-09-18 03:00:00,YFI/BTC,0.45524952,0.45868329,0.45187464,0.45457387,0.050012380823993195,0.11002036
1663466400000,2022-09-18 02:00:00,YFI/BTC,0.4660788,0.4660788,0.45129258,0.45503947,0.040134481254,0.0882
1663462800000,2022-09-18 01:00:00,YFI/BTC,0.46309488,0.46656563,0.45990307,0.46377475,0.05259205665,0.1134
1663459200000,2022-09-18 00:00:00,YFI/BTC,0.4658402,0.4664622,0.46100404,0.46217922,0.040579335516,0.0878
1663455600000,2022-09-17 23:00:00,YFI/BTC,0.46297365,0.46579919,0.46186179,0.46439002,0.050479195174000006,0.1087
1663452000000,2022-09-17 22:00:00,YFI/BTC,0.46082059,0.46458035,0.46082059,0.46197147,0.04943094729,0.107
1663448400000,2022-09-17 21:00:00,YFI/BTC,0.4609207,0.46449092,0.46082559,0.46233064,0.054002507288668004,0.11680495
1663444800000,2022-09-17 20:00:00,YFI/BTC,0.45997816,0.46266465,0.45962201,0.46114798,0.047544356738,0.1031
1663441200000,2022-09-17 19:00:00,YFI/BTC,0.46136047,0.46151066,0.4586291,0.46053257,0.048171706822,0.1046
1663437600000,2022-09-17 18:00:00,YFI/BTC,0.45765562,0.46285523,0.45765562,0.46149038,0.043518542833999994,0.0943
1663434000000,2022-09-17 17:00:00,YFI/BTC,0.45743625,0.46305996,0.45743625,0.4576717,0.040824315640000004,0.0892
1663430400000,2022-09-17 16:00:00,YFI/BTC,0.45528988,0.46054862,0.45373307,0.45699143,0.033131878675,0.0725
1663426800000,2022-09-17 15:00:00,YFI/BTC,0.45508287,0.45673734,0.44878265,0.45298128,0.0554902068,0.1225
1663423200000,2022-09-17 14:00:00,YFI/BTC,0.44811182,0.4552381,0.44811182,0.45458181,0.032093475786,0.0706
1663419600000,2022-09-17 13:00:00,YFI/BTC,0.45079825,0.45497194,0.44862421,0.44991647,0.049985719817,0.1111
1663416000000,2022-09-17 12:00:00,YFI/BTC,0.45862087,0.45862087,0.45410359,0.45446036,0.032357577632,0.0712
1663412400000,2022-09-17 11:00:00,YFI/BTC,0.45557635,0.46156208,0.45557635,0.46089097,0.0522330132934044,0.11333052
1663408800000,2022-09-17 10:00:00,YFI/BTC,0.45117801,0.45543034,0.45100712,0.45493192,0.038032308512,0.0836
1663405200000,2022-09-17 09:00:00,YFI/BTC,0.44836161,0.45276524,0.44592747,0.45266486,0.046217082206,0.1021
1663401600000,2022-09-17 08:00:00,YFI/BTC,0.44555111,0.45247572,0.44524562,0.44885865,0.031599648960000004,0.0704
1663398000000,2022-09-17 07:00:00,YFI/BTC,0.445653,0.44624505,0.44257921,0.44624505,0.0299706698860455,0.06716191
1663394400000,2022-09-17 06:00:00,YFI/BTC,0.4471479,0.44971737,0.44556056,0.44562652,0.04523109178,0.1015
1663390800000,2022-09-17 05:00:00,YFI/BTC,0.44518968,0.45021468,0.44504192,0.44680917,0.04039154896799999,0.0904
1663387200000,2022-09-17 04:00:00,YFI/BTC,0.4447598,0.44859472,0.44411431,0.44747415,0.04555286847,0.1018
1663383600000,2022-09-17 03:00:00,YFI/BTC,0.44000742,0.44162603,0.44000742,0.44127507,0.034728348009,0.0787
1663380000000,2022-09-17 02:00:00,YFI/BTC,0.44269635,0.44468512,0.44067356,0.44067356,0.038823340636,0.0881
1663376400000,2022-09-17 01:00:00,YFI/BTC,0.43724337,0.44122452,0.43724337,0.44122452,0.050299595280000005,0.114
1663372800000,2022-09-17 00:00:00,YFI/BTC,0.43900606,0.44133873,0.43739067,0.43739067,0.027774307544999998,0.0635
1663369200000,2022-09-16 23:00:00,YFI/BTC,0.43852953,0.43994313,0.43827171,0.43855347,0.039513667647,0.0901
1663365600000,2022-09-16 22:00:00,YFI/BTC,0.43890407,0.43928169,0.43839543,0.43928169,0.028026171822,0.0638
1663362000000,2022-09-16 21:00:00,YFI/BTC,0.43952962,0.43973266,0.4360685,0.43860048,0.031579234559999995,0.072
1663358400000,2022-09-16 20:00:00,YFI/BTC,0.43701148,0.43982947,0.43662763,0.43982947,0.04794141223,0.109
1663354800000,2022-09-16 19:00:00,YFI/BTC,0.43739052,0.43955791,0.43716074,0.43765014,0.04682856498,0.107
1663351200000,2022-09-16 18:00:00,YFI/BTC,0.44170495,0.44170495,0.43750313,0.43750313,0.035379994366777405,0.08086798
1663347600000,2022-09-16 17:00:00,YFI/BTC,0.43938087,0.44488775,0.43888404,0.44100356,0.04255684354,0.0965
1663344000000,2022-09-16 16:00:00,YFI/BTC,0.439468,0.43960027,0.43473212,0.43960027,0.044003987027,0.1001
1663340400000,2022-09-16 15:00:00,YFI/BTC,0.44042532,0.4408969,0.43912641,0.44014648,0.0512058844312544,0.11633828
1663336800000,2022-09-16 14:00:00,YFI/BTC,0.43676859,0.44441019,0.43676859,0.44032004,0.034961411176000004,0.0794
1663333200000,2022-09-16 13:00:00,YFI/BTC,0.44199772,0.44199772,0.43782872,0.43782872,0.030083224486061603,0.06871003
1663329600000,2022-09-16 12:00:00,YFI/BTC,0.44267309,0.44321335,0.4404311,0.4414954,0.053618675944797994,0.12144787
1663326000000,2022-09-16 11:00:00,YFI/BTC,0.44024825,0.44436453,0.43928244,0.44343071,0.03636131822,0.082
1663322400000,2022-09-16 10:00:00,YFI/BTC,0.43509651,0.44233732,0.43509651,0.44001812,0.037049525704,0.0842
1663318800000,2022-09-16 09:00:00,YFI/BTC,0.43094853,0.43669877,0.43094853,0.43560693,0.038246288454,0.0878
1663315200000,2022-09-16 08:00:00,YFI/BTC,0.4376015,0.4376015,0.43027574,0.43080902,0.050620059849999996,0.1175
1663311600000,2022-09-16 07:00:00,YFI/BTC,0.43617345,0.43802193,0.4359583,0.43658965,0.047064364270000006,0.1078
1663308000000,2022-09-16 06:00:00,YFI/BTC,0.43366668,0.43676186,0.43290317,0.4359581,0.05466914574000001,0.1254
1663304400000,2022-09-16 05:00:00,YFI/BTC,0.43304901,0.43463732,0.43026488,0.43463732,0.045376136208000004,0.1044
1663300800000,2022-09-16 04:00:00,YFI/BTC,0.43405411,0.43651204,0.43230787,0.43230787,0.08323727924394289,0.19254167
1663297200000,2022-09-16 03:00:00,YFI/BTC,0.43317406,0.43492307,0.4318942,0.4343995,0.041441712299999996,0.0954
1663293600000,2022-09-16 02:00:00,YFI/BTC,0.4356536,0.4356536,0.43071112,0.4327383,0.06465110202,0.1494
1663290000000,2022-09-16 01:00:00,YFI/BTC,0.4341978,0.43711496,0.43295919,0.43365258,0.025975789542000003,0.0599
1663286400000,2022-09-16 00:00:00,YFI/BTC,0.43319996,0.43516848,0.42964966,0.43516848,0.045382698133272004,0.10428765
1663282800000,2022-09-15 23:00:00,YFI/BTC,0.43308683,0.43367848,0.43222439,0.43294347,0.030998752451999997,0.0716
1663279200000,2022-09-15 22:00:00,YFI/BTC,0.43595573,0.43595573,0.43066718,0.43426951,0.0553252103439183,0.12739833
1663275600000,2022-09-15 21:00:00,YFI/BTC,0.43668277,0.4369929,0.43392119,0.43656032,0.03317858432,0.076
1663272000000,2022-09-15 20:00:00,YFI/BTC,0.43637138,0.43735274,0.43501934,0.43715536,0.032524358784,0.0744
1663268400000,2022-09-15 19:00:00,YFI/BTC,0.43973709,0.44021194,0.43633868,0.43633868,0.03992498922,0.0915
1663264800000,2022-09-15 18:00:00,YFI/BTC,0.44225453,0.44225453,0.44000206,0.44000206,0.039776186224,0.0904
1663261200000,2022-09-15 17:00:00,YFI/BTC,0.44228598,0.44397311,0.44195472,0.44317649,0.034700719166999995,0.0783
1663257600000,2022-09-15 16:00:00,YFI/BTC,0.43948295,0.44157081,0.43847211,0.44157081,0.037259714037843304,0.08437993
1663254000000,2022-09-15 15:00:00,YFI/BTC,0.43712916,0.43943933,0.43708003,0.43943933,0.047749169990269,0.1086593
1663250400000,2022-09-15 14:00:00,YFI/BTC,0.44270412,0.44270412,0.43437455,0.438047,0.04401524729055,0.10048065
1663246800000,2022-09-15 13:00:00,YFI/BTC,0.44405962,0.44414631,0.43890313,0.44233999,0.032202351272,0.0728
1663243200000,2022-09-15 12:00:00,YFI/BTC,0.44044735,0.44585444,0.44044735,0.44485694,0.058142802058,0.1307
1663239600000,2022-09-15 11:00:00,YFI/BTC,0.43897957,0.44166236,0.43799113,0.4405098,0.04048285062,0.0919
1663236000000,2022-09-15 10:00:00,YFI/BTC,0.44111079,0.44303089,0.43837697,0.43879275,0.044186429925,0.1007
1663232400000,2022-09-15 09:00:00,YFI/BTC,0.44455222,0.44468707,0.44140514,0.44149646,0.047681617679999996,0.108
1663228800000,2022-09-15 08:00:00,YFI/BTC,0.4455221,0.4455221,0.44159572,0.44275965,0.052821226245000005,0.1193
1663225200000,2022-09-15 07:00:00,YFI/BTC,0.44552669,0.44967824,0.44402847,0.44789686,0.042729360444,0.0954
1663221600000,2022-09-15 06:00:00,YFI/BTC,0.44777768,0.44777768,0.43625575,0.44214558,0.0532071712504764,0.12033858
1663218000000,2022-09-15 05:00:00,YFI/BTC,0.44720729,0.45102493,0.44603467,0.44969525,0.032962661825,0.0733
1663214400000,2022-09-15 04:00:00,YFI/BTC,0.44362879,0.44610737,0.44335031,0.4458864,0.04686266064,0.1051
1663210800000,2022-09-15 03:00:00,YFI/BTC,0.44830103,0.44830103,0.44324886,0.44324886,0.036435056292,0.0822
1663207200000,2022-09-15 02:00:00,YFI/BTC,0.45078443,0.45078443,0.44626926,0.44903806,0.050337166526,0.1121
1663203600000,2022-09-15 01:00:00,YFI/BTC,0.45172659,0.45172659,0.44825733,0.451062,0.0506542626,0.1123
1663200000000,2022-09-15 00:00:00,YFI/BTC,0.45217797,0.45458114,0.44678596,0.45126212,0.048375299264,0.1072
1663196400000,2022-09-14 23:00:00,YFI/BTC,0.45439289,0.45545532,0.45291279,0.45424072,0.04238065917599999,0.0933
1663192800000,2022-09-14 22:00:00,YFI/BTC,0.45453143,0.45600976,0.45424078,0.45488593,0.047353625313,0.1041
1663189200000,2022-09-14 21:00:00,YFI/BTC,0.45531931,0.45635473,0.45456359,0.45493276,0.04553876927599999,0.1001
1663185600000,2022-09-14 20:00:00,YFI/BTC,0.45575619,0.45612939,0.45463359,0.45578657,0.047629696565,0.1045
1663182000000,2022-09-14 19:00:00,YFI/BTC,0.45553131,0.45730387,0.45481207,0.45633612,0.05293498992,0.116
1663178400000,2022-09-14 18:00:00,YFI/BTC,0.45128306,0.4570441,0.4499314,0.45626901,0.057216133854000005,0.1254
1663174800000,2022-09-14 17:00:00,YFI/BTC,0.449353,0.452061,0.449353,0.45127186,0.038222726542,0.0847
1663171200000,2022-09-14 16:00:00,YFI/BTC,0.45198466,0.45198466,0.44937412,0.44937412,0.042780416224,0.0952
1663167600000,2022-09-14 15:00:00,YFI/BTC,0.45321688,0.45321688,0.45072803,0.45244174,0.046239545827999995,0.1022
1663164000000,2022-09-14 14:00:00,YFI/BTC,0.45246134,0.45451081,0.45097408,0.45193921,0.050074864468,0.1108
1663160400000,2022-09-14 13:00:00,YFI/BTC,0.45228567,0.45358948,0.44881234,0.45272891,0.048849449388999995,0.1079
1663156800000,2022-09-14 12:00:00,YFI/BTC,0.45115464,0.45669247,0.44721345,0.45457914,0.0363663312,0.08
1663153200000,2022-09-14 11:00:00,YFI/BTC,0.45242522,0.45323693,0.45040863,0.45063413,0.044928222761,0.0997
1663149600000,2022-09-14 10:00:00,YFI/BTC,0.45056094,0.45322799,0.45056094,0.45257995,0.044533867080000004,0.0984
1663146000000,2022-09-14 09:00:00,YFI/BTC,0.44951489,0.45179902,0.44866481,0.45098892,0.04992447344400001,0.1107
1663142400000,2022-09-14 08:00:00,YFI/BTC,0.450646,0.450646,0.44745772,0.44851753,0.038258545309,0.0853
1663138800000,2022-09-14 07:00:00,YFI/BTC,0.45509141,0.45509141,0.45185259,0.45185259,0.039040063776,0.0864
1663135200000,2022-09-14 06:00:00,YFI/BTC,0.45336674,0.45604177,0.45100168,0.45436392,0.041710607856000004,0.0918
1663131600000,2022-09-14 05:00:00,YFI/BTC,0.45443625,0.45582025,0.45260561,0.45566749,0.041739142084,0.0916
1663128000000,2022-09-14 04:00:00,YFI/BTC,0.45653182,0.45653182,0.4548722,0.45489663,0.023745604086000002,0.0522
1663110000000,2022-09-13 23:00:00,YFI/BTC,0.44930775,0.44930775,0.4466042,0.4466042,0.03809533826,0.0853
1663106400000,2022-09-13 22:00:00,YFI/BTC,0.45859344,0.45859344,0.44044843,0.45013465,0.036738684742515,0.0816171
1663095600000,2022-09-13 19:00:00,YFI/BTC,0.45026477,0.45628445,0.45000504,0.45497981,0.055665332917704195,0.12234682
1663092000000,2022-09-13 18:00:00,YFI/BTC,0.44913153,0.45047274,0.44725794,0.44981208,0.0404830872,0.09
1663088400000,2022-09-13 17:00:00,YFI/BTC,0.44804134,0.44976468,0.44786938,0.44936914,0.035095729834,0.0781
1663084800000,2022-09-13 16:00:00,YFI/BTC,0.44438316,0.44776311,0.44419528,0.44776311,0.050507678808,0.1128
1663081200000,2022-09-13 15:00:00,YFI/BTC,0.44116175,0.44480202,0.44055116,0.44480202,0.0512363399139618,0.11518909
1663077600000,2022-09-13 14:00:00,YFI/BTC,0.4378763,0.44239559,0.43701081,0.44081784,0.047778059221113604,0.10838504
1663074000000,2022-09-13 13:00:00,YFI/BTC,0.44219707,0.44843454,0.43832012,0.43964595,0.039260383335,0.0893
1663070400000,2022-09-13 12:00:00,YFI/BTC,0.4466392,0.45282279,0.43982234,0.44026013,0.0721950316119471,0.16398267
1663066800000,2022-09-13 11:00:00,YFI/BTC,0.44408803,0.44792103,0.4427551,0.44637612,0.038522259156,0.0863
1663063200000,2022-09-13 10:00:00,YFI/BTC,0.44124016,0.44407949,0.44105998,0.4434277,0.04580608141,0.1033
1663059600000,2022-09-13 09:00:00,YFI/BTC,0.44738242,0.44738242,0.43994349,0.44172349,0.044349038396000004,0.1004
1663056000000,2022-09-13 08:00:00,YFI/BTC,0.44878346,0.44883691,0.44626094,0.44626094,0.042573293676,0.0954
1663052400000,2022-09-13 07:00:00,YFI/BTC,0.44179743,0.449224,0.44162972,0.44904375,0.051977415781125,0.11575134
1663048800000,2022-09-13 06:00:00,YFI/BTC,0.43225119,0.44296534,0.42988895,0.44180936,0.05849555926399999,0.1324
1663045200000,2022-09-13 05:00:00,YFI/BTC,0.4394654,0.44059154,0.42934227,0.43016933,0.035575003591,0.0827
1663041600000,2022-09-13 04:00:00,YFI/BTC,0.43636282,0.43930276,0.43579946,0.43901443,0.048598897401000006,0.1107
1663038000000,2022-09-13 03:00:00,YFI/BTC,0.44790884,0.44790884,0.43120635,0.43873167,0.055467397223589,0.1264267
1663034400000,2022-09-13 02:00:00,YFI/BTC,0.45282255,0.46524084,0.44037228,0.44224252,0.035114056087999994,0.0794
1663030800000,2022-09-13 01:00:00,YFI/BTC,0.43271163,0.43609,0.43000404,0.43298603,0.04026770079,0.093
1663027200000,2022-09-13 00:00:00,YFI/BTC,0.4360196,0.43744013,0.43167704,0.43744013,0.0526844931161634,0.12043818
1663023600000,2022-09-12 23:00:00,YFI/BTC,0.43793028,0.43823756,0.43615584,0.43637964,0.034735819344,0.0796
1663020000000,2022-09-12 22:00:00,YFI/BTC,0.43931845,0.44009121,0.43743404,0.43868438,0.045754780834,0.1043
1663016400000,2022-09-12 21:00:00,YFI/BTC,0.44204611,0.44314449,0.43874469,0.44045242,0.0530702089853324,0.12049022
1663012800000,2022-09-12 20:00:00,YFI/BTC,0.44451904,0.44451904,0.44241413,0.44272531,0.054588030723,0.1233
1663009200000,2022-09-12 19:00:00,YFI/BTC,0.44544908,0.44544908,0.44394549,0.44440754,0.047107199239999994,0.106
1663005600000,2022-09-12 18:00:00,YFI/BTC,0.44731598,0.44763543,0.44514595,0.44559858,0.0354294450641124,0.07950978
1663002000000,2022-09-12 17:00:00,YFI/BTC,0.44604579,0.44924939,0.44513829,0.44792249,0.060783081892999996,0.1357
1662998400000,2022-09-12 16:00:00,YFI/BTC,0.446,0.44640017,0.44116673,0.44603376,0.061154502383798395,0.13710734
1662994800000,2022-09-12 15:00:00,YFI/BTC,0.45228739,0.45228739,0.44633066,0.44645276,0.0618981928966544,0.13864444
1662991200000,2022-09-12 14:00:00,YFI/BTC,0.45643263,0.45704441,0.45190975,0.45482166,0.053080302946545,0.11670575
1662987600000,2022-09-12 13:00:00,YFI/BTC,0.45900499,0.45985643,0.4566486,0.45735382,0.044591997450000004,0.0975
1662984000000,2022-09-12 12:00:00,YFI/BTC,0.45965553,0.46165345,0.45668811,0.45840406,0.038689302664,0.0844
1662980400000,2022-09-12 11:00:00,YFI/BTC,0.46393461,0.46445489,0.45897492,0.46044504,0.0408379204122912,0.08869228
1662976800000,2022-09-12 10:00:00,YFI/BTC,0.46322629,0.46383024,0.46126317,0.46383024,0.051021326400000004,0.11
1662973200000,2022-09-12 09:00:00,YFI/BTC,0.46586452,0.46704121,0.46285942,0.46382291,0.044434234777999994,0.0958
1662969600000,2022-09-12 08:00:00,YFI/BTC,0.46318782,0.46576669,0.46159748,0.46542664,0.0577927379915592,0.12417153
1662966000000,2022-09-12 07:00:00,YFI/BTC,0.46743155,0.46774422,0.46227127,0.46292843,0.043885615164,0.0948
1662962400000,2022-09-12 06:00:00,YFI/BTC,0.4670599,0.46949603,0.46521952,0.46757551,0.055501213037,0.1187
1662958800000,2022-09-12 05:00:00,YFI/BTC,0.46990895,0.47378106,0.46544539,0.46544539,0.063672929352,0.1368
1662955200000,2022-09-12 04:00:00,YFI/BTC,0.46900473,0.48085256,0.46621757,0.4795495,0.053182039550000004,0.1109
1662951600000,2022-09-12 03:00:00,YFI/BTC,0.47055526,0.47753626,0.46616499,0.46675657,0.055684058801,0.1193
1662948000000,2022-09-12 02:00:00,YFI/BTC,0.46969553,0.47109057,0.4684272,0.47059846,0.038259654797999997,0.0813
1662944400000,2022-09-12 01:00:00,YFI/BTC,0.46341237,0.46884921,0.46253758,0.46884921,0.049979325786,0.1066
1662940800000,2022-09-12 00:00:00,YFI/BTC,0.46555456,0.46555456,0.46179649,0.46179649,0.051074691794,0.1106
1662937200000,2022-09-11 23:00:00,YFI/BTC,0.46713522,0.46832508,0.46460548,0.46832508,0.0758818650440052,0.16202819
1662933600000,2022-09-11 22:00:00,YFI/BTC,0.46422006,0.46823581,0.46422006,0.46783058,0.041262657156,0.0882
1662930000000,2022-09-11 21:00:00,YFI/BTC,0.47081854,0.47197948,0.46149759,0.46149759,0.0610585170995403,0.13230517
1662926400000,2022-09-11 20:00:00,YFI/BTC,0.47409733,0.47409733,0.47085344,0.4709461,0.044881163329999994,0.0953
1662922800000,2022-09-11 19:00:00,YFI/BTC,0.47286103,0.47392927,0.47270709,0.47298591,0.041528162898,0.0878
1662919200000,2022-09-11 18:00:00,YFI/BTC,0.47440533,0.47501479,0.47308793,0.4733518,0.050648642599999995,0.107
1662915600000,2022-09-11 17:00:00,YFI/BTC,0.47581932,0.476847,0.47340932,0.47493856,0.051958278464,0.1094
1662912000000,2022-09-11 16:00:00,YFI/BTC,0.47735143,0.47735143,0.47439419,0.47439419,0.040443902651480096,0.08525379
1662908400000,2022-09-11 15:00:00,YFI/BTC,0.47685091,0.4775741,0.47537396,0.4760736,0.052701347520000004,0.1107
1662904800000,2022-09-11 14:00:00,YFI/BTC,0.4773142,0.4773142,0.47349728,0.4768485,0.031879530033555,0.06685463
1662901200000,2022-09-11 13:00:00,YFI/BTC,0.4785248,0.4785248,0.47592697,0.47705315,0.048230073464999995,0.1011
1662897600000,2022-09-11 12:00:00,YFI/BTC,0.47835549,0.48003261,0.4768533,0.47818617,0.051070282956,0.1068
1662894000000,2022-09-11 11:00:00,YFI/BTC,0.47733073,0.47919801,0.47733073,0.47861318,0.05269531111800001,0.1101
1662890400000,2022-09-11 10:00:00,YFI/BTC,0.47585027,0.4778161,0.47585027,0.47695238,0.05093851418400001,0.1068
1662886800000,2022-09-11 09:00:00,YFI/BTC,0.47664597,0.4768548,0.47514041,0.47557273,0.055974910321,0.1177
1662883200000,2022-09-11 08:00:00,YFI/BTC,0.47920668,0.48120035,0.47639232,0.47695534,0.052035827594,0.1091
1662879600000,2022-09-11 07:00:00,YFI/BTC,0.47736824,0.48004342,0.47652639,0.48004342,0.052534391743685,0.10943675
1662876000000,2022-09-11 06:00:00,YFI/BTC,0.48194215,0.48399086,0.4707,0.47774793,0.0489578784188934,0.10247638
1662872400000,2022-09-11 05:00:00,YFI/BTC,0.48160594,0.48238269,0.48037967,0.48049163,0.029213891104000002,0.0608
1662868800000,2022-09-11 04:00:00,YFI/BTC,0.4833492,0.4833492,0.48171787,0.48211845,0.05775779031,0.1198
1662865200000,2022-09-11 03:00:00,YFI/BTC,0.48690604,0.48690604,0.48269295,0.48485136,0.038739623664,0.0799
1662861600000,2022-09-11 02:00:00,YFI/BTC,0.48342617,0.48691286,0.48218534,0.48691286,0.050152024579999996,0.103
1662858000000,2022-09-11 01:00:00,YFI/BTC,0.48585722,0.48811633,0.48395709,0.48395709,0.049508810307,0.1023
1662854400000,2022-09-11 00:00:00,YFI/BTC,0.48257743,0.48712914,0.48257743,0.48434851,0.0539109049410302,0.11130602
1662850800000,2022-09-10 23:00:00,YFI/BTC,0.48061426,0.48324792,0.48012023,0.48096713,0.038284983548,0.0796
1662847200000,2022-09-10 22:00:00,YFI/BTC,0.485323,0.485323,0.48039172,0.48116021,0.0425712558416146,0.08847626
1662843600000,2022-09-10 21:00:00,YFI/BTC,0.48350801,0.48676415,0.4825614,0.48591055,0.05024315087,0.1034
1662840000000,2022-09-10 20:00:00,YFI/BTC,0.47873833,0.48740871,0.47873833,0.48593127,0.041498530458000005,0.0854
1662836400000,2022-09-10 19:00:00,YFI/BTC,0.47891875,0.47907632,0.47827863,0.47856215,0.05761888286,0.1204
1662832800000,2022-09-10 18:00:00,YFI/BTC,0.47974683,0.47974683,0.47862278,0.47905936,0.043786025503999994,0.0914
1662829200000,2022-09-10 17:00:00,YFI/BTC,0.47816405,0.47944476,0.47816405,0.47902389,0.052836335067,0.1103
1662825600000,2022-09-10 16:00:00,YFI/BTC,0.48004492,0.48135591,0.47817948,0.47817948,0.048104855688,0.1006
1662822000000,2022-09-10 15:00:00,YFI/BTC,0.48061898,0.48129322,0.47926487,0.47929504,0.038391532704,0.0801
1662818400000,2022-09-10 14:00:00,YFI/BTC,0.48398335,0.48619039,0.47994915,0.48050923,0.057922384493812505,0.12054375
1662814800000,2022-09-10 13:00:00,YFI/BTC,0.4829153,0.48474665,0.48013799,0.48359928,0.054501638856,0.1127
1662811200000,2022-09-10 12:00:00,YFI/BTC,0.4840124,0.48437416,0.48108876,0.48234996,0.059425515072,0.1232
1662807600000,2022-09-10 11:00:00,YFI/BTC,0.48566698,0.48566698,0.48365931,0.48392465,0.051828330015,0.1071
1662804000000,2022-09-10 10:00:00,YFI/BTC,0.48516032,0.48774033,0.48339979,0.48447512,0.04529842372,0.0935
1662800400000,2022-09-10 09:00:00,YFI/BTC,0.48446908,0.48479591,0.4826442,0.48479591,0.036892968751,0.0761
1662796800000,2022-09-10 08:00:00,YFI/BTC,0.47874739,0.48353872,0.47874739,0.4793594,0.04908640256,0.1024
1662793200000,2022-09-10 07:00:00,YFI/BTC,0.48489488,0.48583082,0.47860242,0.47860242,0.064579212477618,0.1349329
1662789600000,2022-09-10 06:00:00,YFI/BTC,0.48112618,0.48672886,0.48112618,0.48508908,0.045549864612,0.0939
1662786000000,2022-09-10 05:00:00,YFI/BTC,0.47926007,0.48671263,0.47844355,0.48223154,0.0539929289958996,0.11196474
1662782400000,2022-09-10 04:00:00,YFI/BTC,0.48413076,0.48858436,0.47827936,0.48043865,0.049773444140000005,0.1036
1662778800000,2022-09-10 03:00:00,YFI/BTC,0.48787728,0.48787728,0.48275335,0.48392072,0.049021168936000004,0.1013
1662775200000,2022-09-10 02:00:00,YFI/BTC,0.48830477,0.48924892,0.4870185,0.4887065,0.042566336149999995,0.0871
1662771600000,2022-09-10 01:00:00,YFI/BTC,0.48827188,0.48979372,0.48565173,0.48865282,0.04417421492799999,0.0904
1662768000000,2022-09-10 00:00:00,YFI/BTC,0.48956293,0.48956293,0.48469466,0.48774143,0.052001332945738,0.1066166
1662764400000,2022-09-09 23:00:00,YFI/BTC,0.48848699,0.49139608,0.48195876,0.48957701,0.043474438488,0.0888
1662760800000,2022-09-09 22:00:00,YFI/BTC,0.49534251,0.49624546,0.48696915,0.48847168,0.05934930912,0.1215
1662757200000,2022-09-09 21:00:00,YFI/BTC,0.49171987,0.49444523,0.49002453,0.49444523,0.062102320887999996,0.1256
1662753600000,2022-09-09 20:00:00,YFI/BTC,0.49464912,0.4989616,0.49082995,0.49282154,0.069935688714475,0.14190875
1662750000000,2022-09-09 19:00:00,YFI/BTC,0.49036921,0.4983875,0.49015326,0.49367905,0.04502352936,0.0912
