https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETN,Volume USDT
1661731200,2022-08-29 00:00:00,ETN/USDT,0.0024,0.0025999,0.00236,0.0024924,10551813.42780046,25625.640771638768222
1661644800,2022-08-28 00:00:00,ETN/USDT,0.0024542,0.0025926,0.0023544,0.0024146,12927460.00585833,31702.4078826274405
1661558400,2022-08-27 00:00:00,ETN/USDT,0.0025362,0.00268,0.0024,0.0024542,16670746.37349553,41674.062511009944507
1661472000,2022-08-26 00:00:00,ETN/USDT,0.0027599,0.00291,0.0025,0.0025363,13024517.26310843,35274.76362254177844
1661385600,2022-08-25 00:00:00,ETN/USDT,0.0028201,0.0029379,0.0027424,0.0027497,9014695.49477197,25638.64005413209746
1661299200,2022-08-24 00:00:00,ETN/USDT,0.002731,0.0029,0.0026941,0.0028201,9398239.33704093,26511.284251580073403
1661212800,2022-08-23 00:00:00,ETN/USDT,0.0027151,0.0027849,0.002672,0.002731,7508120.67213243,20699.12502665081231
1661126400,2022-08-22 00:00:00,ETN/USDT,0.002708,0.0027152,0.0025812,0.0027152,8402893.1885596,22389.226272079556894
1661040000,2022-08-21 00:00:00,ETN/USDT,0.0026867,0.00275,0.0026682,0.002715,12467363.4055691,33657.684972391139119
1660953600,2022-08-20 00:00:00,ETN/USDT,0.0027033,0.0027439,0.002654,0.0026689,9586140.25581321,25872.187070018024483
1660867200,2022-08-19 00:00:00,ETN/USDT,0.00295,0.00295,0.0026797,0.0027016,16960278.21560371,47535.632519403222964
1660780800,2022-08-18 00:00:00,ETN/USDT,0.0030311,0.003074,0.002942,0.002959,8397058.46326117,25396.533604835831514
1660694400,2022-08-17 00:00:00,ETN/USDT,0.00314,0.0031999,0.00297,0.0030322,17858482.77506727,55033.332142005357962
1660608000,2022-08-16 00:00:00,ETN/USDT,0.0030679,0.0031999,0.003056,0.00314,14341504.58193139,44990.486632895730472
1660521600,2022-08-15 00:00:00,ETN/USDT,0.003231,0.00329,0.00303,0.0030561,21487719.66373303,67800.104470129177207
1660435200,2022-08-14 00:00:00,ETN/USDT,0.0031923,0.0032779,0.003147,0.003248,20612835.3782743,66704.618514600468776
1660348800,2022-08-13 00:00:00,ETN/USDT,0.003196,0.0033186,0.0031777,0.003193,16136761.48307366,52072.497261122712573
1660262400,2022-08-12 00:00:00,ETN/USDT,0.0032253,0.0033,0.0031,0.003196,19470400.04027852,61845.743682794615017
1660176000,2022-08-11 00:00:00,ETN/USDT,0.003259,0.0033,0.0032126,0.0032248,11049259.19361086,35918.329750950780205
1660089600,2022-08-10 00:00:00,ETN/USDT,0.0031626,0.003325,0.0031501,0.0032591,10781485.99864949,34990.36684188820217
1660003200,2022-08-09 00:00:00,ETN/USDT,0.003288,0.003376,0.0031421,0.0031758,13217065.73195433,42835.218891595211246
1659916800,2022-08-08 00:00:00,ETN/USDT,0.0031746,0.0033,0.0031334,0.003288,11500436.27171271,37149.79580499901338
1659830400,2022-08-07 00:00:00,ETN/USDT,0.0031248,0.0032439,0.0030777,0.0031746,9806939.44521525,30927.344108212010787
1659744000,2022-08-06 00:00:00,ETN/USDT,0.003208,0.0032083,0.0031009,0.0031077,4654910.72263935,14564.982368741547583
1659657600,2022-08-05 00:00:00,ETN/USDT,0.003061,0.003431,0.0030306,0.0032084,15272436.16962721,48103.286169304272391
1659571200,2022-08-04 00:00:00,ETN/USDT,0.003111,0.0031468,0.0030001,0.0030782,11151458.55549984,34268.563701454628518
1659484800,2022-08-03 00:00:00,ETN/USDT,0.003132,0.0031776,0.003091,0.0031088,6918035.32459169,21657.539517459280123
1659398400,2022-08-02 00:00:00,ETN/USDT,0.0031467,0.0031602,0.003086,0.003132,3704956.00592095,11595.901206803545996
1659312000,2022-08-01 00:00:00,ETN/USDT,0.00321,0.0033336,0.0031,0.003142,13156856.99819,42031.881524950330049
1659225600,2022-07-31 00:00:00,ETN/USDT,0.0032606,0.00342,0.003176,0.00321,10083216.21342199,32936.138906114691299
1659139200,2022-07-30 00:00:00,ETN/USDT,0.0033039,0.0034114,0.00324,0.003243,6423361.68084969,21316.469071343623636
1659052800,2022-07-29 00:00:00,ETN/USDT,0.0033426,0.0033723,0.0032576,0.0032841,7268083.76465595,24123.924114883977158
1658966400,2022-07-28 00:00:00,ETN/USDT,0.003261,0.003384,0.003194,0.0033472,10615187.07832934,34816.047470571640142
1658880000,2022-07-27 00:00:00,ETN/USDT,0.0031064,0.003278,0.00309,0.0032664,10262650.33537909,32521.327409343907735
1658793600,2022-07-26 00:00:00,ETN/USDT,0.0032499,0.0032672,0.003052,0.0031064,10128951.47760106,31978.5205477269288
1658707200,2022-07-25 00:00:00,ETN/USDT,0.0032716,0.003329,0.0031813,0.0032499,9806696.26336304,31916.277850863048041
1658620800,2022-07-24 00:00:00,ETN/USDT,0.00334,0.0033935,0.0032202,0.003268,5767988.69032859,19207.509365979166817
1658534400,2022-07-23 00:00:00,ETN/USDT,0.0034999,0.0034999,0.003212,0.0033396,17817486.9545164,59436.201294152620189
1658448000,2022-07-22 00:00:00,ETN/USDT,0.003469,0.0035639,0.0034336,0.0034992,7449812.40163188,26052.072005164635211
1658361600,2022-07-21 00:00:00,ETN/USDT,0.0035359,0.0035725,0.0033723,0.0034893,8733688.20769912,30136.622898122196242
1658275200,2022-07-20 00:00:00,ETN/USDT,0.003316,0.0036798,0.0032954,0.0035359,23202170.70388212,82217.203982407547919
1658188800,2022-07-19 00:00:00,ETN/USDT,0.0032155,0.003338,0.003112,0.003316,22909028.90474139,73858.865287290739244
1658102400,2022-07-18 00:00:00,ETN/USDT,0.0030771,0.003232,0.0030687,0.00323,14376712.20412439,45564.30876081520153
1658016000,2022-07-17 00:00:00,ETN/USDT,0.0031821,0.0032,0.0030709,0.0030771,7479538.27053153,23535.997664002982014
1657929600,2022-07-16 00:00:00,ETN/USDT,0.0031101,0.003214,0.0030426,0.003182,12083301.3483441,37889.114689993529342
1657843200,2022-07-15 00:00:00,ETN/USDT,0.0032468,0.003275,0.0030701,0.003122,32118820.74157018,101427.430950982130125
1657756800,2022-07-14 00:00:00,ETN/USDT,0.0025791,0.00404,0.0024707,0.0032599,112997783.20164985,381176.839550956165299
1657670400,2022-07-13 00:00:00,ETN/USDT,0.0025901,0.0026019,0.0024149,0.0025791,9922743.83526533,25098.097905921037545
1657584000,2022-07-12 00:00:00,ETN/USDT,0.0026316,0.002672,0.0025,0.00259,11307807.18411324,29191.276153295564835
1657497600,2022-07-11 00:00:00,ETN/USDT,0.002762,0.0028294,0.0026,0.002631,15618745.46357764,42483.3815296144242
1657411200,2022-07-10 00:00:00,ETN/USDT,0.0028756,0.0030425,0.0027341,0.002762,16149767.38619976,45535.567190172828017
1657324800,2022-07-09 00:00:00,ETN/USDT,0.0029385,0.0029419,0.0028541,0.002877,12987022.51263989,37589.46792810440278
1657238400,2022-07-08 00:00:00,ETN/USDT,0.0029964,0.0030399,0.002888,0.002924,11389237.79362021,33687.121849262416003
1657152000,2022-07-07 00:00:00,ETN/USDT,0.0028733,0.003,0.002822,0.0029978,12120756.33926164,35642.423514756772187
1657065600,2022-07-06 00:00:00,ETN/USDT,0.0028356,0.0028745,0.0027352,0.0028669,10369097.63382645,29173.129906888991996
1656979200,2022-07-05 00:00:00,ETN/USDT,0.0029263,0.0029336,0.0027341,0.0028356,11208736.77586955,31845.29492116976279
1656892800,2022-07-04 00:00:00,ETN/USDT,0.0029287,0.002998,0.00287,0.0029263,7622775.01733975,22433.843235223489628
1656806400,2022-07-03 00:00:00,ETN/USDT,0.0027885,0.003014,0.0027701,0.0029286,25670568.881209,74152.332256880707058
1656720000,2022-07-02 00:00:00,ETN/USDT,0.002887,0.0029216,0.0027601,0.0027885,11733272.954162,33008.749487627903882
1656633600,2022-07-01 00:00:00,ETN/USDT,0.0028995,0.00304,0.0028558,0.002887,20285604.3646039,59630.538005190321075
1656547200,2022-06-30 00:00:00,ETN/USDT,0.0029079,0.002921,0.0027514,0.0028995,21014036.30366142,59557.749292714424972
1656460800,2022-06-29 00:00:00,ETN/USDT,0.002854,0.00298,0.0026348,0.0028901,29157519.85274682,81687.794308859806737
1656374400,2022-06-28 00:00:00,ETN/USDT,0.0030538,0.003075,0.0027631,0.002854,18693079.01458198,54921.357575223863211
1656288000,2022-06-27 00:00:00,ETN/USDT,0.0031451,0.0032839,0.0029081,0.003054,22964482.6114041,70935.875271004291046
1656201600,2022-06-26 00:00:00,ETN/USDT,0.003431,0.0034344,0.003125,0.0031251,11675323.9782366,38304.080327391551745
1656115200,2022-06-25 00:00:00,ETN/USDT,0.0035237,0.0036168,0.00334,0.00343,17080188.37864164,59312.295229861140517
1656028800,2022-06-24 00:00:00,ETN/USDT,0.0035187,0.0036,0.003428,0.0035238,13869052.88215771,48829.612964582522384
1655942400,2022-06-23 00:00:00,ETN/USDT,0.0032315,0.0037725,0.0032315,0.0035187,28157736.68663012,97358.039290693911637
1655856000,2022-06-22 00:00:00,ETN/USDT,0.0035706,0.0035706,0.003227,0.0032315,16813952.2525799,56903.850607567305504
1655769600,2022-06-21 00:00:00,ETN/USDT,0.0036418,0.003898,0.0035358,0.0035706,32769284.80913206,121369.604134633022279
1655683200,2022-06-20 00:00:00,ETN/USDT,0.0034261,0.004086,0.0032954,0.0036418,83981317.76900457,311994.554648935001229
1655596800,2022-06-19 00:00:00,ETN/USDT,0.003095,0.00389,0.0028221,0.0034267,118008689.15521573,395740.730741253474024
1655510400,2022-06-18 00:00:00,ETN/USDT,0.0024504,0.00382,0.0024277,0.0030775,241631055.63486782,749997.855104682863568
1655424000,2022-06-17 00:00:00,ETN/USDT,0.0023001,0.0025191,0.0022789,0.002448,14082562.15794948,34035.78961341367141
1655337600,2022-06-16 00:00:00,ETN/USDT,0.002532,0.0026744,0.0023001,0.0023001,19035590.71978252,47631.814944567961516
1655251200,2022-06-15 00:00:00,ETN/USDT,0.0023346,0.002532,0.00222,0.002518,35930761.53489991,84338.533044536289239
1655164800,2022-06-14 00:00:00,ETN/USDT,0.0024157,0.0024402,0.00228,0.0023348,38149174.0696341,89136.161811981498659
1655078400,2022-06-13 00:00:00,ETN/USDT,0.0027818,0.0028047,0.0023821,0.0024154,28652217.86052428,72883.199390209046338
1654992000,2022-06-12 00:00:00,ETN/USDT,0.0029436,0.0029694,0.002768,0.0027818,11343872.57477707,32675.923461765315581
1654905600,2022-06-11 00:00:00,ETN/USDT,0.0031766,0.00321,0.002854,0.0029439,16800791.98075307,50628.330367680918215
1654819200,2022-06-10 00:00:00,ETN/USDT,0.0033113,0.003327,0.00314,0.0031771,7887853.6361466,25497.982185264240554
1654732800,2022-06-09 00:00:00,ETN/USDT,0.003301,0.0033491,0.0032321,0.003312,10412390.45361447,34359.290853399639237
1654646400,2022-06-08 00:00:00,ETN/USDT,0.003448,0.0034799,0.0032712,0.003316,20791670.56297983,70050.98831024012319
1654560000,2022-06-07 00:00:00,ETN/USDT,0.003547,0.0035478,0.0032645,0.003448,16708389.86967296,56351.180951864583299
1654473600,2022-06-06 00:00:00,ETN/USDT,0.0034739,0.0036836,0.0034422,0.003547,11957502.53009962,42604.541456861600195
1654387200,2022-06-05 00:00:00,ETN/USDT,0.0037087,0.0037088,0.0034311,0.003465,17838244.29188197,62727.939451580933369
1654300800,2022-06-04 00:00:00,ETN/USDT,0.00375,0.0037844,0.003687,0.003687,5046543.04402471,18835.267713833871992
1654214400,2022-06-03 00:00:00,ETN/USDT,0.003932,0.003976,0.003705,0.00375,10974781.256968,41887.754677943993443
1654128000,2022-06-02 00:00:00,ETN/USDT,0.0039768,0.004132,0.0037881,0.003934,19885619.34113333,77911.816656348907571
1654041600,2022-06-01 00:00:00,ETN/USDT,0.0038787,0.0044686,0.003768,0.003976,52127495.60909273,213236.549644377837405
1653955200,2022-05-31 00:00:00,ETN/USDT,0.003737,0.0041025,0.0037205,0.0038787,30501601.01516076,119142.776468402605606
1653868800,2022-05-30 00:00:00,ETN/USDT,0.0035222,0.00377,0.0035024,0.003736,19893682.17496947,72789.869950925978781
1653782400,2022-05-29 00:00:00,ETN/USDT,0.0034364,0.0035949,0.0033723,0.0035029,21637386.02003515,75387.926369925460284
1653696000,2022-05-28 00:00:00,ETN/USDT,0.0031744,0.003465,0.0031468,0.003431,25269024.6647647,85312.879814380485621
1653609600,2022-05-27 00:00:00,ETN/USDT,0.003274,0.0033255,0.003104,0.0031539,12424142.04469262,40015.668282151334487
1653523200,2022-05-26 00:00:00,ETN/USDT,0.0033909,0.003463,0.0031469,0.003274,20431340.21413464,67711.288702553895025
1653436800,2022-05-25 00:00:00,ETN/USDT,0.0031672,0.00342,0.003075,0.0033909,28915225.83550049,95046.256170301573648
1653350400,2022-05-24 00:00:00,ETN/USDT,0.0032316,0.0033083,0.0030403,0.0031898,13651647.33025403,43478.767139250335742
1653264000,2022-05-23 00:00:00,ETN/USDT,0.0033903,0.0034199,0.0031898,0.0032143,13257623.75734497,44062.69656262330405
1653177600,2022-05-22 00:00:00,ETN/USDT,0.003337,0.003425,0.0032743,0.003363,15886119.18810382,53200.814216418359143
1653091200,2022-05-21 00:00:00,ETN/USDT,0.003235,0.0033392,0.0031681,0.003312,7365652.58869107,23881.880894460150761
1653004800,2022-05-20 00:00:00,ETN/USDT,0.0034384,0.0034621,0.003159,0.0032599,14735849.48160063,48856.194956322234948
1652918400,2022-05-19 00:00:00,ETN/USDT,0.0033278,0.003482,0.0033003,0.003461,14843114.3310019,50369.457730938490897
1652832000,2022-05-18 00:00:00,ETN/USDT,0.003534,0.0036839,0.0033278,0.0033278,30913595.83540847,109233.891017643386742
1652745600,2022-05-17 00:00:00,ETN/USDT,0.0034055,0.0036,0.0033661,0.003534,15546532.90022395,54331.980455136652979
1652659200,2022-05-16 00:00:00,ETN/USDT,0.0037553,0.0038676,0.0033864,0.0034055,23674955.63803757,83873.818573743271477
1652572800,2022-05-15 00:00:00,ETN/USDT,0.0034,0.00381,0.003235,0.00376,23775220.26216205,84208.091078053739172
1652486400,2022-05-14 00:00:00,ETN/USDT,0.0034418,0.0036118,0.0031599,0.00342,41412214.74641741,138960.005133761639679
1652400000,2022-05-13 00:00:00,ETN/USDT,0.0035154,0.0037879,0.003397,0.0034453,36556512.30804539,130684.090667782485428
1652313600,2022-05-12 00:00:00,ETN/USDT,0.0039988,0.0040467,0.00305,0.0035159,94734118.31588417,325137.873621805899097
1652227200,2022-05-11 00:00:00,ETN/USDT,0.0044152,0.0044656,0.0037802,0.0039988,65048505.0448763,272597.372161583853627
1652140800,2022-05-10 00:00:00,ETN/USDT,0.00445,0.0047748,0.0044,0.0044152,29964444.24440931,135473.635044230781942
1652054400,2022-05-09 00:00:00,ETN/USDT,0.004607,0.004737,0.00445,0.00445,32171614.62160939,145364.390947845423892
1651968000,2022-05-08 00:00:00,ETN/USDT,0.0046819,0.00475,0.0046,0.004607,12037711.63385233,55732.698743129260951
1651881600,2022-05-07 00:00:00,ETN/USDT,0.0046912,0.004799,0.00465,0.0046819,8875789.95263689,41526.364530861884203
1651795200,2022-05-06 00:00:00,ETN/USDT,0.0047278,0.0048,0.0046601,0.0046911,10147629.31188638,47897.953793175127522
1651708800,2022-05-05 00:00:00,ETN/USDT,0.0050342,0.0051458,0.0047,0.0047234,17771563.16952682,87017.677336475437758
1651622400,2022-05-04 00:00:00,ETN/USDT,0.0047237,0.0051,0.0047,0.0050342,22063345.99077043,108250.883746032410574
1651536000,2022-05-03 00:00:00,ETN/USDT,0.0047631,0.0048919,0.0047,0.0047092,10758261.49802948,51045.800281864219018
1651449600,2022-05-02 00:00:00,ETN/USDT,0.0048515,0.0049238,0.00475,0.0047716,7101819.84709631,34002.584697311466136
1651363200,2022-05-01 00:00:00,ETN/USDT,0.00475,0.005,0.00475,0.0048517,15277889.34166048,74061.982054258102828
1651276800,2022-04-30 00:00:00,ETN/USDT,0.0048397,0.0050158,0.00475,0.0047699,14548749.8950529,70420.714978128245062
1651190400,2022-04-29 00:00:00,ETN/USDT,0.00489,0.0049079,0.0048,0.0048397,14720284.70103804,71109.02843910965393
1651104000,2022-04-28 00:00:00,ETN/USDT,0.0050366,0.005109,0.00485,0.00489,17210307.43930117,85140.829662994015817
1651017600,2022-04-27 00:00:00,ETN/USDT,0.004878,0.0051089,0.00485,0.0050124,15459542.93549596,76726.269393685033643
1650931200,2022-04-26 00:00:00,ETN/USDT,0.0051824,0.005292,0.00485,0.0048951,22181164.928857,110876.665722336127973
1650844800,2022-04-25 00:00:00,ETN/USDT,0.0051562,0.0052,0.0049001,0.0051682,16592027.55750983,83542.65101388723686
1650758400,2022-04-24 00:00:00,ETN/USDT,0.0051356,0.00521,0.0051013,0.0051562,5267177.14368699,27180.404124259677018
1650672000,2022-04-23 00:00:00,ETN/USDT,0.0052453,0.0052454,0.0050401,0.0051356,9645212.32120334,49674.473604908174804
1650585600,2022-04-22 00:00:00,ETN/USDT,0.0051341,0.0054855,0.0051,0.0052453,23561495.89905366,124324.909475042045546
1650499200,2022-04-21 00:00:00,ETN/USDT,0.0054387,0.0055514,0.0051,0.005134,21034647.31595359,112517.698047648304095
1650412800,2022-04-20 00:00:00,ETN/USDT,0.0053999,0.00565,0.0053363,0.0054387,9963311.31243706,54482.199038069151209
1650326400,2022-04-19 00:00:00,ETN/USDT,0.005443,0.0055956,0.0052465,0.0053903,15371774.10944464,83252.73976536727322
1650240000,2022-04-18 00:00:00,ETN/USDT,0.0052847,0.0057,0.0052141,0.005443,20630888.2501776,111251.354286512475263
1650153600,2022-04-17 00:00:00,ETN/USDT,0.0054569,0.0056759,0.0052,0.0052849,15366517.91691906,83398.78319526149856
1650067200,2022-04-16 00:00:00,ETN/USDT,0.0052747,0.00564,0.0052531,0.0054532,11683532.65400557,63902.77381631878351
1649980800,2022-04-15 00:00:00,ETN/USDT,0.0052528,0.0053517,0.0052,0.0052714,10349846.46499213,54566.201906728297747
1649894400,2022-04-14 00:00:00,ETN/USDT,0.0053501,0.0058189,0.005113,0.0052528,29000885.47723587,154979.09126402618662
1649808000,2022-04-13 00:00:00,ETN/USDT,0.0054314,0.005575,0.0051395,0.0053401,22051950.70789552,118520.66196885753249
1649721600,2022-04-12 00:00:00,ETN/USDT,0.005439,0.0056271,0.0053229,0.0054324,11624398.31630533,63448.358738910006916
1649635200,2022-04-11 00:00:00,ETN/USDT,0.005798,0.0060371,0.0053028,0.0054388,36035329.29851158,204416.700054281169462
1649548800,2022-04-10 00:00:00,ETN/USDT,0.006471,0.0066,0.0057522,0.0058,34582722.69889169,213051.635757281695508
1649462400,2022-04-09 00:00:00,ETN/USDT,0.0058638,0.0068412,0.0057652,0.006471,73639160.84711441,458104.626917513489985
1649376000,2022-04-08 00:00:00,ETN/USDT,0.0062156,0.0062738,0.0058114,0.0058462,20484975.5896883,124087.339218979705645
1649289600,2022-04-07 00:00:00,ETN/USDT,0.0062105,0.0065,0.006111,0.0062226,18985948.05240454,119112.212482661893501
1649203200,2022-04-06 00:00:00,ETN/USDT,0.0064637,0.00696,0.00619,0.0062105,21957883.66724604,141046.237255753204544
1649116800,2022-04-05 00:00:00,ETN/USDT,0.0065609,0.006903,0.00645,0.0064637,14082206.40104324,93384.76025465501331
1649030400,2022-04-04 00:00:00,ETN/USDT,0.00694,0.00699,0.0064802,0.0065609,16497397.11532574,110621.926001914390334
1648944000,2022-04-03 00:00:00,ETN/USDT,0.0066033,0.0071,0.0065,0.006944,22265869.2930305,152263.912793224444485
1648857600,2022-04-02 00:00:00,ETN/USDT,0.0064351,0.00709,0.0064111,0.0066268,41190657.5340539,279470.177401056841266
1648771200,2022-04-01 00:00:00,ETN/USDT,0.00619,0.0065899,0.0058681,0.0064352,26121466.25622532,162943.802242688303317
1648684800,2022-03-31 00:00:00,ETN/USDT,0.0061507,0.0070854,0.0061,0.00619,45431109.08234678,295904.875700133431981
1648598400,2022-03-30 00:00:00,ETN/USDT,0.005797,0.0061999,0.005797,0.0061728,23867920.07707474,141893.52195786637921
1648512000,2022-03-29 00:00:00,ETN/USDT,0.0059231,0.0061997,0.0057252,0.0058227,24019426.2761864,142467.335879159546704
1648425600,2022-03-28 00:00:00,ETN/USDT,0.00602,0.0062,0.0059,0.0059231,29334127.28894595,176293.867400231111766
1648339200,2022-03-27 00:00:00,ETN/USDT,0.0057655,0.0061264,0.0057381,0.0060592,17372456.06386057,103090.491547568992771
1648252800,2022-03-26 00:00:00,ETN/USDT,0.0058375,0.0059694,0.0057276,0.0057939,16492552.52186606,96209.565396266596682
1648166400,2022-03-25 00:00:00,ETN/USDT,0.0061956,0.0064639,0.0057992,0.0058375,18936287.23370635,114633.576248469755133
1648080000,2022-03-24 00:00:00,ETN/USDT,0.0062002,0.0064491,0.0060726,0.0062186,16865230.70849699,105166.519775375012731
1647993600,2022-03-23 00:00:00,ETN/USDT,0.0061754,0.00636,0.005992,0.0062223,16701430.29385405,102869.642465688671684
1647907200,2022-03-22 00:00:00,ETN/USDT,0.0058614,0.0064781,0.0058001,0.0061754,29565470.59584591,181614.812178337680084
1647820800,2022-03-21 00:00:00,ETN/USDT,0.0058715,0.0061197,0.0058,0.0058349,13454952.52818172,79183.062608903838944
1647734400,2022-03-20 00:00:00,ETN/USDT,0.0057755,0.0061,0.0056763,0.0058715,11010068.24008658,64448.698360468254978
1647648000,2022-03-19 00:00:00,ETN/USDT,0.0056141,0.006,0.0056141,0.0057755,23316103.62587296,135142.636354999014997
1647561600,2022-03-18 00:00:00,ETN/USDT,0.0051167,0.0057,0.0049537,0.0056147,23267521.68986837,123714.872688273343864
1647475200,2022-03-17 00:00:00,ETN/USDT,0.0051762,0.0053117,0.005,0.0051167,20437853.82400898,105915.022889081637611
1647388800,2022-03-16 00:00:00,ETN/USDT,0.00507,0.0052767,0.00494,0.0051763,16211810.55491084,81544.926920155057267
1647302400,2022-03-15 00:00:00,ETN/USDT,0.0051934,0.005266,0.00495,0.0050704,18736887.2581455,94618.323713457527148
1647216000,2022-03-14 00:00:00,ETN/USDT,0.0051606,0.0052715,0.0050121,0.0051805,15822095.13812466,81026.056039084972251
1647129600,2022-03-13 00:00:00,ETN/USDT,0.0051898,0.0055074,0.0051064,0.00516,11448741.24858988,60423.379021890141376
1647043200,2022-03-12 00:00:00,ETN/USDT,0.0050675,0.0052499,0.00504,0.00522,5804639.65665042,29726.507447942598574
1646956800,2022-03-11 00:00:00,ETN/USDT,0.0051785,0.0052591,0.005,0.0050676,13129531.95120896,67379.870883510847466
1646870400,2022-03-10 00:00:00,ETN/USDT,0.0055126,0.0055229,0.0051,0.005189,10419065.24551571,54709.299177827911764
1646784000,2022-03-09 00:00:00,ETN/USDT,0.0051619,0.0057081,0.0050243,0.0054837,38251792.97600365,204702.521613553780906
1646697600,2022-03-08 00:00:00,ETN/USDT,0.0052,0.0052658,0.0051,0.0051755,11022054.04174338,57278.421290407135758
1646611200,2022-03-07 00:00:00,ETN/USDT,0.0052569,0.0055403,0.0052,0.0052311,12527421.76186454,66515.789710045131913
1646524800,2022-03-06 00:00:00,ETN/USDT,0.0056361,0.0057,0.0052243,0.005257,14965009.87260457,81989.788891043490221
1646438400,2022-03-05 00:00:00,ETN/USDT,0.0053501,0.0057572,0.0053,0.0056,15987306.03865284,88035.929522017676927
1646352000,2022-03-04 00:00:00,ETN/USDT,0.0057,0.0057652,0.0053006,0.0053501,19913222.07803661,109869.547217671369783
1646265600,2022-03-03 00:00:00,ETN/USDT,0.0061236,0.0061397,0.0056095,0.0056999,16869186.33710185,99154.838251635007065
1646179200,2022-03-02 00:00:00,ETN/USDT,0.006176,0.00626,0.005998,0.0061236,12287698.93189828,75330.752077445576076
1646092800,2022-03-01 00:00:00,ETN/USDT,0.0064842,0.0070551,0.0060001,0.006176,38670596.39242145,247160.217231136497553
1646006400,2022-02-28 00:00:00,ETN/USDT,0.0060554,0.0067148,0.005998,0.0064511,19317277.8104384,120515.520107791551656
1645920000,2022-02-27 00:00:00,ETN/USDT,0.0063008,0.0064308,0.0060342,0.0060737,15701650.62768722,97642.101670713400999
1645833600,2022-02-26 00:00:00,ETN/USDT,0.0063838,0.0064545,0.0061733,0.0062902,7338004.9703026,46249.978522471090603
1645747200,2022-02-25 00:00:00,ETN/USDT,0.0061492,0.0064035,0.0061075,0.0063841,12590266.37715646,78864.181096132648518
1645660800,2022-02-24 00:00:00,ETN/USDT,0.00612,0.006566,0.0055432,0.0061298,46244771.18053969,272971.863799471650671
1645574400,2022-02-23 00:00:00,ETN/USDT,0.0064708,0.0068613,0.0061128,0.00612,17448482.97376674,112791.505576604684997
1645488000,2022-02-22 00:00:00,ETN/USDT,0.0066841,0.0066928,0.0061562,0.0065157,13614282.90012609,86784.66666345455414
1645401600,2022-02-21 00:00:00,ETN/USDT,0.006566,0.0072907,0.0065229,0.0067261,17224451.01167774,119042.330097778180502
1645315200,2022-02-20 00:00:00,ETN/USDT,0.0070583,0.0071,0.0064475,0.0065953,13714168.94769222,91212.599475590092328
1645228800,2022-02-19 00:00:00,ETN/USDT,0.0068513,0.0071,0.0067849,0.007063,16872555.68380934,117238.125494964057516
