https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATTER,Volume USDT
1659916800,2022-08-08 00:00:00,MATTER/USDT,0.2852,0.2886,0.2849,0.2874,95220.2808,27325.04060289
1659830400,2022-08-07 00:00:00,MATTER/USDT,0.2857,0.2882,0.2815,0.2852,52269.1368,14795.71495344
1659744000,2022-08-06 00:00:00,MATTER/USDT,0.2911,0.3025,0.285,0.2856,184686.5427,54394.76085198
1659657600,2022-08-05 00:00:00,MATTER/USDT,0.286,0.2916,0.286,0.2904,70819.07,20502.8723147
1659571200,2022-08-04 00:00:00,MATTER/USDT,0.2876,0.2891,0.2827,0.2861,38524.4722,11022.60297036
1659484800,2022-08-03 00:00:00,MATTER/USDT,0.3009,0.3013,0.285,0.2865,156747.6705,46147.52194067
1659398400,2022-08-02 00:00:00,MATTER/USDT,0.3014,0.3025,0.2939,0.3012,62913.7168,18769.87646245
1659312000,2022-08-01 00:00:00,MATTER/USDT,0.3104,0.3115,0.2994,0.3008,147002.68537986,44642.94951116765
1659225600,2022-07-31 00:00:00,MATTER/USDT,0.3121,0.3139,0.3089,0.31,58167.8639,18156.41266642
1659139200,2022-07-30 00:00:00,MATTER/USDT,0.3123,0.3139,0.3076,0.3121,65045.4185,20219.2143973
1659052800,2022-07-29 00:00:00,MATTER/USDT,0.3118,0.3133,0.3057,0.3123,67050.5715,20740.61527038
1658966400,2022-07-28 00:00:00,MATTER/USDT,0.3091,0.3152,0.3051,0.3118,78949.2166,24491.5605201
1658880000,2022-07-27 00:00:00,MATTER/USDT,0.2992,0.3093,0.2967,0.3091,303760.1144,91071.75761126
1658793600,2022-07-26 00:00:00,MATTER/USDT,0.2993,0.2993,0.2922,0.2989,118372.2253,34968.86057482
1658707200,2022-07-25 00:00:00,MATTER/USDT,0.3154,0.3155,0.2961,0.2965,397387.7111,119836.75254802
1658620800,2022-07-24 00:00:00,MATTER/USDT,0.3079,0.3164,0.304,0.315,357266.508,111328.60109084
1658534400,2022-07-23 00:00:00,MATTER/USDT,0.3065,0.3098,0.3004,0.3085,424003.9326,129867.04689692
1658448000,2022-07-22 00:00:00,MATTER/USDT,0.3066,0.3168,0.3018,0.3066,385694.0541,118463.01293065
1658361600,2022-07-21 00:00:00,MATTER/USDT,0.3016,0.3072,0.2959,0.3066,268295.5999,80786.51685599
1658275200,2022-07-20 00:00:00,MATTER/USDT,0.3099,0.3139,0.2995,0.3023,290929.8119,88345.86816916
1658188800,2022-07-19 00:00:00,MATTER/USDT,0.2902,0.3109,0.288,0.3067,803574.48150261,240598.874786746608
1658102400,2022-07-18 00:00:00,MATTER/USDT,0.2625,0.3399,0.26,0.2915,896797.78843242,251005.152058186181
1658016000,2022-07-17 00:00:00,MATTER/USDT,0.2584,0.2706,0.2566,0.2623,786776.57288519,205299.976143467552
1657929600,2022-07-16 00:00:00,MATTER/USDT,0.247,0.2626,0.2438,0.2578,964326.99977877,242151.290430257083
1657843200,2022-07-15 00:00:00,MATTER/USDT,0.2425,0.2524,0.2409,0.2473,863297.39509966,212339.653533578374
1657756800,2022-07-14 00:00:00,MATTER/USDT,0.2328,0.2463,0.231,0.2425,570720.03044148,136325.987902351503
1657670400,2022-07-13 00:00:00,MATTER/USDT,0.2284,0.2352,0.2274,0.2316,519783.3183583,120376.92353189115
1657584000,2022-07-12 00:00:00,MATTER/USDT,0.2293,0.2307,0.224,0.2283,814443.96442344,185695.696919159766
1657497600,2022-07-11 00:00:00,MATTER/USDT,0.2311,0.2331,0.2286,0.2303,727463.60477088,167688.584080301172
1657411200,2022-07-10 00:00:00,MATTER/USDT,0.2319,0.2335,0.228,0.2307,690400.0649,158885.71557363
1657324800,2022-07-09 00:00:00,MATTER/USDT,0.2296,0.2332,0.228,0.2324,712944.47411199,164947.738787207355
1657238400,2022-07-08 00:00:00,MATTER/USDT,0.2278,0.231,0.226,0.2301,710615.95073944,162419.67734321473
1657152000,2022-07-07 00:00:00,MATTER/USDT,0.2219,0.2282,0.22,0.2282,660403.45035811,148220.002873296223
1657065600,2022-07-06 00:00:00,MATTER/USDT,0.2181,0.2234,0.2151,0.2223,664268.28898908,145415.448878926887
1656979200,2022-07-05 00:00:00,MATTER/USDT,0.2122,0.2189,0.2081,0.2184,447010.58132059,95577.494673727484
1656892800,2022-07-04 00:00:00,MATTER/USDT,0.2064,0.2197,0.204,0.2125,632160.69281529,131543.595376037129
1656806400,2022-07-03 00:00:00,MATTER/USDT,0.2071,0.2112,0.2033,0.2064,682812.28636785,141099.474438764373
1656720000,2022-07-02 00:00:00,MATTER/USDT,0.1886,0.21,0.1878,0.2076,1045227.62684826,208447.247236333746
1656633600,2022-07-01 00:00:00,MATTER/USDT,0.1825,0.1892,0.1801,0.1888,907893.55984181,167490.672082009032
1656547200,2022-06-30 00:00:00,MATTER/USDT,0.182,0.1855,0.1777,0.1822,879847.5451,158449.91900275
1656460800,2022-06-29 00:00:00,MATTER/USDT,0.1817,0.1839,0.1804,0.1821,815271.4692,148584.51506483
1656374400,2022-06-28 00:00:00,MATTER/USDT,0.1944,0.1949,0.1812,0.182,859646.93694424,159224.034070308736
1656288000,2022-06-27 00:00:00,MATTER/USDT,0.1874,0.1959,0.187,0.1945,836863.49391752,160203.087600604784
1656201600,2022-06-26 00:00:00,MATTER/USDT,0.1868,0.1903,0.185,0.1885,692738.68945626,129986.308460179384
1656115200,2022-06-25 00:00:00,MATTER/USDT,0.1861,0.1869,0.1828,0.186,622139.86977953,114825.728568119191
1656028800,2022-06-24 00:00:00,MATTER/USDT,0.1852,0.1896,0.1844,0.1853,877838.99750244,163631.238935215102
1655942400,2022-06-23 00:00:00,MATTER/USDT,0.1822,0.1921,0.1784,0.1863,772026.37665237,141508.39692762637
1655856000,2022-06-22 00:00:00,MATTER/USDT,0.1864,0.1887,0.1789,0.1815,332128.3914,60938.78147604
1655769600,2022-06-21 00:00:00,MATTER/USDT,0.1846,0.1896,0.1825,0.1867,391548.12539411,72765.26267815857
1655683200,2022-06-20 00:00:00,MATTER/USDT,0.1823,0.1869,0.177,0.1848,310018.936,56371.94854282
1655596800,2022-06-19 00:00:00,MATTER/USDT,0.1793,0.1841,0.168,0.1835,750969.43202864,131188.445849198362
1655510400,2022-06-18 00:00:00,MATTER/USDT,0.1917,0.1944,0.1776,0.1793,842459.73037992,154758.62781951028
1655424000,2022-06-17 00:00:00,MATTER/USDT,0.1854,0.1932,0.1851,0.1917,177926.0909,33727.61355628
1655337600,2022-06-16 00:00:00,MATTER/USDT,0.192,0.2037,0.1839,0.1854,783866.04431165,148859.069734908559
1655251200,2022-06-15 00:00:00,MATTER/USDT,0.1982,0.2013,0.1725,0.1914,398259.19888387,74956.368346569808
1655164800,2022-06-14 00:00:00,MATTER/USDT,0.2055,0.2063,0.195,0.1982,350880.40117688,69828.94094213912
1655078400,2022-06-13 00:00:00,MATTER/USDT,0.2056,0.2108,0.195,0.205,324964.61356114,65455.902629297394
1654992000,2022-06-12 00:00:00,MATTER/USDT,0.2051,0.2105,0.2011,0.2057,195210.37569151,40048.971400655856
1654905600,2022-06-11 00:00:00,MATTER/USDT,0.2124,0.2128,0.2024,0.2049,146201.81810148,30129.148668693908
1654819200,2022-06-10 00:00:00,MATTER/USDT,0.2233,0.2234,0.2109,0.2124,469836.08356813,100854.283975945299
1654732800,2022-06-09 00:00:00,MATTER/USDT,0.2215,0.2234,0.2205,0.2231,46502.3943,10310.90765284
1654646400,2022-06-08 00:00:00,MATTER/USDT,0.2184,0.2217,0.2167,0.2215,429973.86892262,94177.01464711902
1654560000,2022-06-07 00:00:00,MATTER/USDT,0.2204,0.2225,0.2122,0.2184,568579.87117053,123116.287740058252
1654473600,2022-06-06 00:00:00,MATTER/USDT,0.2192,0.2241,0.2098,0.2204,694325.6546746,152438.977466347524
1654387200,2022-06-05 00:00:00,MATTER/USDT,0.2184,0.2211,0.2154,0.2193,444016.0131,96770.00762072
1654300800,2022-06-04 00:00:00,MATTER/USDT,0.2288,0.2406,0.2155,0.2184,704460.90631619,161992.059807044377
1654214400,2022-06-03 00:00:00,MATTER/USDT,0.2089,0.231,0.2086,0.2292,799786.76909531,179502.074397973795
1654128000,2022-06-02 00:00:00,MATTER/USDT,0.1996,0.2088,0.1984,0.2088,525324.78947653,106044.119403226287
1654041600,2022-06-01 00:00:00,MATTER/USDT,0.2001,0.2062,0.1953,0.2,676187.96112955,135126.086359654216
1653955200,2022-05-31 00:00:00,MATTER/USDT,0.2019,0.2035,0.1994,0.201,504268.4935,101611.5168173
1653868800,2022-05-30 00:00:00,MATTER/USDT,0.1958,0.2034,0.1955,0.203,544575.95061405,108354.849236876643
1653782400,2022-05-29 00:00:00,MATTER/USDT,0.1951,0.2,0.1908,0.1967,702172.49512874,136192.217801351106
1653696000,2022-05-28 00:00:00,MATTER/USDT,0.2203,0.2218,0.1818,0.1951,1328867.37990734,272578.785165812871
1653609600,2022-05-27 00:00:00,MATTER/USDT,0.2275,0.2275,0.2198,0.22,765287.71605202,171046.075580679652
1653523200,2022-05-26 00:00:00,MATTER/USDT,0.235,0.2368,0.2253,0.2269,749585.34329145,172096.970477122532
1653436800,2022-05-25 00:00:00,MATTER/USDT,0.2353,0.241,0.234,0.2358,621257.46784255,147213.949759538617
1653350400,2022-05-24 00:00:00,MATTER/USDT,0.2379,0.2399,0.2336,0.2354,601316.05577959,142302.160604919568
1653264000,2022-05-23 00:00:00,MATTER/USDT,0.2399,0.2427,0.2371,0.2386,808340.09060233,194486.143358964539
1653177600,2022-05-22 00:00:00,MATTER/USDT,0.241,0.2427,0.238,0.24,904336.19316037,217493.587496338245
1653091200,2022-05-21 00:00:00,MATTER/USDT,0.238,0.2427,0.2371,0.2417,879600.32384008,211208.21447050902
1653004800,2022-05-20 00:00:00,MATTER/USDT,0.2587,0.2719,0.2374,0.2398,886526.27402909,223303.340805394944
1652918400,2022-05-19 00:00:00,MATTER/USDT,0.2524,0.2596,0.2515,0.2575,476712.89174461,121706.583843373966
1652832000,2022-05-18 00:00:00,MATTER/USDT,0.2686,0.2696,0.2516,0.2523,580441.09448469,150543.201425378158
1652745600,2022-05-17 00:00:00,MATTER/USDT,0.2656,0.2709,0.2631,0.2687,364228.26372103,97507.899147763114
1652659200,2022-05-16 00:00:00,MATTER/USDT,0.2629,0.2667,0.2602,0.2656,146455.90012274,38663.768918991009
1652572800,2022-05-15 00:00:00,MATTER/USDT,0.2629,0.267,0.2591,0.263,305786.33432424,80330.467216620024
1652486400,2022-05-14 00:00:00,MATTER/USDT,0.2659,0.2694,0.2597,0.2635,332893.30072025,87863.054666565373
1652400000,2022-05-13 00:00:00,MATTER/USDT,0.2619,0.2733,0.2599,0.2667,386871.18462438,103738.887221964307
1652313600,2022-05-12 00:00:00,MATTER/USDT,0.2847,0.2862,0.2,0.2619,379709.22845376,99886.507711109412
1652227200,2022-05-11 00:00:00,MATTER/USDT,0.3508,0.3545,0.2282,0.2851,1014096.01478656,319888.34455912747
1652140800,2022-05-10 00:00:00,MATTER/USDT,0.3547,0.3645,0.3473,0.3506,466783.59252644,165136.389072313065
1652054400,2022-05-09 00:00:00,MATTER/USDT,0.3724,0.3745,0.3546,0.3565,551330.45955697,201475.954537997816
1651968000,2022-05-08 00:00:00,MATTER/USDT,0.3777,0.3788,0.3721,0.3724,245101.9947,91888.16603344
1651881600,2022-05-07 00:00:00,MATTER/USDT,0.3843,0.3862,0.3762,0.3777,299263.32513539,114377.662002707128
1651795200,2022-05-06 00:00:00,MATTER/USDT,0.3835,0.3851,0.3786,0.3835,317832.72457054,121155.795979982876
1651708800,2022-05-05 00:00:00,MATTER/USDT,0.4317,0.4404,0.3831,0.3836,756748.83004347,313024.44959161334
1651622400,2022-05-04 00:00:00,MATTER/USDT,0.4276,0.4368,0.4262,0.4324,505513.60462619,217807.074768970732
1651536000,2022-05-03 00:00:00,MATTER/USDT,0.4334,0.4355,0.4254,0.4284,623776.57716391,269140.296933136617
1651449600,2022-05-02 00:00:00,MATTER/USDT,0.4321,0.4354,0.4303,0.4334,435524.10220434,188578.470506535091
1651363200,2022-05-01 00:00:00,MATTER/USDT,0.44,0.4427,0.4004,0.432,643478.37111929,271997.886897672496
1651276800,2022-04-30 00:00:00,MATTER/USDT,0.4365,0.4628,0.4347,0.44,541471.99033567,242869.645685231866
1651190400,2022-04-29 00:00:00,MATTER/USDT,0.4121,0.4434,0.4101,0.4357,486855.34818058,207293.905175385611
1651104000,2022-04-28 00:00:00,MATTER/USDT,0.4016,0.4189,0.4,0.4119,627167.52267654,256259.741389646676
1651017600,2022-04-27 00:00:00,MATTER/USDT,0.2999,0.4806,0.2983,0.4013,2919069.38240553,1176735.147998013574
1650931200,2022-04-26 00:00:00,MATTER/USDT,0.2761,0.3083,0.2752,0.2999,1005439.89993506,291124.810746785397
1650844800,2022-04-25 00:00:00,MATTER/USDT,0.2743,0.2808,0.2664,0.2757,812837.54890978,222363.361128919995
1650758400,2022-04-24 00:00:00,MATTER/USDT,0.2868,0.2919,0.2631,0.2734,936036.69104362,261172.576799569701
1650672000,2022-04-23 00:00:00,MATTER/USDT,0.3013,0.3024,0.2866,0.2866,727204.50421293,213598.719614969949
1650585600,2022-04-22 00:00:00,MATTER/USDT,0.3016,0.303,0.2982,0.3018,911889.13197722,273998.685088757274
1650499200,2022-04-21 00:00:00,MATTER/USDT,0.3031,0.306,0.2962,0.3019,968847.3016439,293118.23747056669
1650412800,2022-04-20 00:00:00,MATTER/USDT,0.3185,0.3189,0.2988,0.3028,207404.70459848,63709.307704777254
1650326400,2022-04-19 00:00:00,MATTER/USDT,0.3191,0.3206,0.3156,0.3188,79751.87027244,25377.851312865341
1650240000,2022-04-18 00:00:00,MATTER/USDT,0.3397,0.3397,0.3113,0.3194,171528.71928716,55648.8371294321
1650153600,2022-04-17 00:00:00,MATTER/USDT,0.3398,0.3398,0.3388,0.339,2799.97802175,949.916709888475
1650067200,2022-04-16 00:00:00,MATTER/USDT,0.3416,0.3423,0.3394,0.3398,13366.30449743,4553.374769342534
1649980800,2022-04-15 00:00:00,MATTER/USDT,0.342,0.342,0.3383,0.3416,24314.68873276,8275.777674521787
1649894400,2022-04-14 00:00:00,MATTER/USDT,0.3457,0.3462,0.3402,0.3422,18800.30855803,6437.721936578971
1649808000,2022-04-13 00:00:00,MATTER/USDT,0.3398,0.3466,0.3391,0.3444,45025.42259137,15417.14060374991
1649721600,2022-04-12 00:00:00,MATTER/USDT,0.3377,0.3404,0.3365,0.3403,22639.59191602,7677.215139611023
1649635200,2022-04-11 00:00:00,MATTER/USDT,0.3552,0.3576,0.3359,0.3377,103116.73782973,35834.382120625716
1649548800,2022-04-10 00:00:00,MATTER/USDT,0.3598,0.3598,0.3553,0.3555,17578.47576244,6276.874426789904
1649462400,2022-04-09 00:00:00,MATTER/USDT,0.361,0.3623,0.3589,0.3598,16473.38389399,5932.237972063804
1649376000,2022-04-08 00:00:00,MATTER/USDT,0.3654,0.3657,0.3601,0.3606,21666.126646,7850.739422912143
1649289600,2022-04-07 00:00:00,MATTER/USDT,0.369,0.369,0.3605,0.3654,77190.78383798,28287.116952392841
1649203200,2022-04-06 00:00:00,MATTER/USDT,0.3798,0.3799,0.369,0.369,55321.10659133,20630.937168426435
1649116800,2022-04-05 00:00:00,MATTER/USDT,0.3851,0.3899,0.3798,0.3798,63127.44799712,24286.180540125276
1649030400,2022-04-04 00:00:00,MATTER/USDT,0.3822,0.3912,0.3773,0.3859,135882.07437782,52118.117184203288
1648944000,2022-04-03 00:00:00,MATTER/USDT,0.3815,0.3857,0.3792,0.3844,83249.88558299,31858.4762424651
1648857600,2022-04-02 00:00:00,MATTER/USDT,0.382,0.3899,0.3798,0.3815,75543.63151166,29055.500914750292
1648771200,2022-04-01 00:00:00,MATTER/USDT,0.3804,0.3821,0.3753,0.3813,50093.08389063,19044.218049188757
1648684800,2022-03-31 00:00:00,MATTER/USDT,0.388,0.3889,0.3782,0.3788,75818.90349105,29123.486230047345
1648598400,2022-03-30 00:00:00,MATTER/USDT,0.3901,0.3901,0.385,0.3867,35364.16116133,13684.676083531903
1648512000,2022-03-29 00:00:00,MATTER/USDT,0.385,0.393,0.3832,0.3921,71809.71950511,27961.464125485599
1648425600,2022-03-28 00:00:00,MATTER/USDT,0.3793,0.4101,0.3776,0.385,46741.37108758,18223.572331302612
1648339200,2022-03-27 00:00:00,MATTER/USDT,0.3806,0.3811,0.3748,0.3795,60280.52870705,22761.057368905134
1648252800,2022-03-26 00:00:00,MATTER/USDT,0.3799,0.3815,0.3776,0.3806,13112.52061797,4985.134043988375
1648166400,2022-03-25 00:00:00,MATTER/USDT,0.3795,0.3823,0.3781,0.3789,17366.14349234,6603.010699674427
1648080000,2022-03-24 00:00:00,MATTER/USDT,0.3803,0.3812,0.3777,0.3777,10513.76770314,3986.54042350632
1647993600,2022-03-23 00:00:00,MATTER/USDT,0.3782,0.3805,0.3745,0.3786,20274.67603416,7666.370396027264
1647907200,2022-03-22 00:00:00,MATTER/USDT,0.3776,0.3795,0.3762,0.3781,15769.49198412,5959.42440175736
1647820800,2022-03-21 00:00:00,MATTER/USDT,0.3667,0.3796,0.3667,0.379,76823.86174162,28687.861599239193
1647734400,2022-03-20 00:00:00,MATTER/USDT,0.3671,0.3693,0.3643,0.3663,19343.38055296,7089.482500424853
1647648000,2022-03-19 00:00:00,MATTER/USDT,0.3637,0.372,0.3609,0.3671,106903.42619595,39180.10418064628
1647561600,2022-03-18 00:00:00,MATTER/USDT,0.3578,0.3641,0.3576,0.3633,25541.40852489,9233.10113487108
1647475200,2022-03-17 00:00:00,MATTER/USDT,0.3574,0.36,0.3558,0.3577,10000.17636711,3584.682659432555
1647388800,2022-03-16 00:00:00,MATTER/USDT,0.351,0.3574,0.3492,0.3574,75958.08429211,26945.206169765454
1647302400,2022-03-15 00:00:00,MATTER/USDT,0.3467,0.3511,0.3459,0.3508,16241.04469033,5674.121223370147
1647216000,2022-03-14 00:00:00,MATTER/USDT,0.3482,0.3511,0.346,0.3483,27932.1503966,9731.27798319547
1647129600,2022-03-13 00:00:00,MATTER/USDT,0.3495,0.3517,0.3465,0.3465,23898.3914,8343.96117833
1647043200,2022-03-12 00:00:00,MATTER/USDT,0.3533,0.3548,0.3492,0.3492,12120.26286621,4258.377950717739
1646956800,2022-03-11 00:00:00,MATTER/USDT,0.3604,0.3627,0.3524,0.3544,65869.71163595,23577.053664639333
1646870400,2022-03-10 00:00:00,MATTER/USDT,0.3587,0.362,0.357,0.3608,55994.38210495,20112.947123297484
1646784000,2022-03-09 00:00:00,MATTER/USDT,0.3596,0.3646,0.3581,0.3589,70048.45152877,25285.642581753852
1646697600,2022-03-08 00:00:00,MATTER/USDT,0.3589,0.3623,0.3581,0.3593,28547.06903326,10280.385322057958
1646611200,2022-03-07 00:00:00,MATTER/USDT,0.3581,0.3639,0.3581,0.3594,73448.40309061,26497.224344900524
1646524800,2022-03-06 00:00:00,MATTER/USDT,0.3581,0.3596,0.3581,0.3581,29952.47938751,10726.617075223756
1646438400,2022-03-05 00:00:00,MATTER/USDT,0.3592,0.3626,0.3581,0.3581,25092.59913429,9027.495612634788
1646352000,2022-03-04 00:00:00,MATTER/USDT,0.3584,0.3601,0.358,0.3581,140156.21658854,50271.674281954049
1646265600,2022-03-03 00:00:00,MATTER/USDT,0.3601,0.3611,0.3585,0.3585,205496.15589171,74020.905349117192
1646179200,2022-03-02 00:00:00,MATTER/USDT,0.3603,0.3666,0.3595,0.3602,756418.14830185,274291.02535543561
1646092800,2022-03-01 00:00:00,MATTER/USDT,0.3569,0.3645,0.3569,0.3605,694057.04637642,250672.429037242168
1646006400,2022-02-28 00:00:00,MATTER/USDT,0.3495,0.3583,0.3457,0.3572,714635.7655908,249941.57919632129
1645920000,2022-02-27 00:00:00,MATTER/USDT,0.3728,0.3734,0.3485,0.3498,705024.13940771,258969.856026908727
1645833600,2022-02-26 00:00:00,MATTER/USDT,0.3717,0.3731,0.3709,0.3731,630463.10302285,234309.704956400394
1645747200,2022-02-25 00:00:00,MATTER/USDT,0.3703,0.3739,0.3701,0.3719,727870.8042059,270525.042621670935
1645660800,2022-02-24 00:00:00,MATTER/USDT,0.3744,0.3747,0.3554,0.3705,669563.49795829,242597.959082262531
1645574400,2022-02-23 00:00:00,MATTER/USDT,0.3738,0.3787,0.3726,0.3744,667807.44130598,251336.157719985653
1645488000,2022-02-22 00:00:00,MATTER/USDT,0.3797,0.38,0.3707,0.3739,661760.27526697,247141.868371647628
1645401600,2022-02-21 00:00:00,MATTER/USDT,0.3993,0.4036,0.3796,0.38,677969.69480206,268943.563751917591
1645315200,2022-02-20 00:00:00,MATTER/USDT,0.4018,0.4024,0.3993,0.3997,709044.87350324,284268.199224104887
1645228800,2022-02-19 00:00:00,MATTER/USDT,0.4051,0.4077,0.4008,0.4022,612569.72181759,247477.015473190601
1645142400,2022-02-18 00:00:00,MATTER/USDT,0.4109,0.4131,0.4045,0.4047,170930.55606809,69561.294000829358
1645056000,2022-02-17 00:00:00,MATTER/USDT,0.4186,0.4196,0.411,0.411,531829.67426648,221745.614450350971
1644969600,2022-02-16 00:00:00,MATTER/USDT,0.4178,0.4192,0.4164,0.419,583155.92373886,243596.381114930232
1644883200,2022-02-15 00:00:00,MATTER/USDT,0.4092,0.4183,0.4092,0.4182,542157.44020105,224951.477914886922
1644796800,2022-02-14 00:00:00,MATTER/USDT,0.4101,0.4106,0.4057,0.4092,294437.59900901,120389.82925676086
1644710400,2022-02-13 00:00:00,MATTER/USDT,0.4212,0.4219,0.41,0.4101,645341.19630984,268034.852713911565
1644624000,2022-02-12 00:00:00,MATTER/USDT,0.4253,0.4257,0.4208,0.4216,363695.32313067,153928.729103496272
1644537600,2022-02-11 00:00:00,MATTER/USDT,0.4332,0.4343,0.4233,0.4249,332267.99251783,142602.443896224077
1644451200,2022-02-10 00:00:00,MATTER/USDT,0.4539,0.4605,0.4321,0.4333,412976.07369636,185877.239511355748
1644364800,2022-02-09 00:00:00,MATTER/USDT,0.4486,0.4572,0.446,0.4544,356495.45642117,160412.376491743629
1644278400,2022-02-08 00:00:00,MATTER/USDT,0.4497,0.4541,0.4472,0.449,322036.64869801,144898.744418808454
1644192000,2022-02-07 00:00:00,MATTER/USDT,0.4458,0.4907,0.444,0.4501,349954.16034381,156818.241381827458
1644105600,2022-02-06 00:00:00,MATTER/USDT,0.4463,0.4479,0.4434,0.4452,287786.0689185,128304.7943369799
1644019200,2022-02-05 00:00:00,MATTER/USDT,0.443,0.4477,0.4422,0.447,401879.3209055,179258.830735443432
1643932800,2022-02-04 00:00:00,MATTER/USDT,0.4289,0.4851,0.4278,0.4436,160709.73760199,71049.769223095812
1643846400,2022-02-03 00:00:00,MATTER/USDT,0.4375,0.4391,0.4276,0.4282,161057.49254282,69842.326729256189
