https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WIN,Volume USDT
1661385600,2022-08-25 00:00:00,WIN/USDT,0.00012676,0.00012973,0.00012661,0.00012915,9574930281.91637916,1225546.2552778371996736
1661299200,2022-08-24 00:00:00,WIN/USDT,0.00012923,0.00012961,0.00012638,0.00012679,12563061178.38736501,1605251.0640316494481882
1661212800,2022-08-23 00:00:00,WIN/USDT,0.00012926,0.00012988,0.0001255,0.00012919,14423254310.05174983,1838986.0377280568280149
1661126400,2022-08-22 00:00:00,WIN/USDT,0.00013096,0.00013107,0.00012396,0.00012919,16498789803.73182719,2096718.1574093362227835
1661040000,2022-08-21 00:00:00,WIN/USDT,0.00012712,0.00013231,0.0001265,0.00013079,2101125156.40727115,270756.9370242041040407
1660953600,2022-08-20 00:00:00,WIN/USDT,0.00012781,0.00012989,0.00012459,0.00012702,20019946700.55243171,2559227.9967572932037008
1660867200,2022-08-19 00:00:00,WIN/USDT,0.00013949,0.00013959,0.00012741,0.00012774,17654542719.61766002,2346617.8430539278691313
1660780800,2022-08-18 00:00:00,WIN/USDT,0.00014467,0.00014619,0.00013922,0.00013951,19144985622.08166659,2744306.5621777071351863
1660694400,2022-08-17 00:00:00,WIN/USDT,0.00014684,0.0001493,0.00014068,0.00014472,17276899892.43535929,2510336.5672118957771496
1660608000,2022-08-16 00:00:00,WIN/USDT,0.00014704,0.00015143,0.0001464,0.00014683,15928704435.10418098,2358516.8173334943373705
1660521600,2022-08-15 00:00:00,WIN/USDT,0.00014568,0.000162,0.00014223,0.00014704,19081895915.39344594,2784729.5546092049092531
1660435200,2022-08-14 00:00:00,WIN/USDT,0.00014324,0.00015204,0.00014234,0.00014569,18244507020.45349015,2661026.1783962327920804
1660348800,2022-08-13 00:00:00,WIN/USDT,0.00014483,0.00014771,0.00014243,0.00014322,13192809156.01620384,1900451.879363330053826
1660262400,2022-08-12 00:00:00,WIN/USDT,0.00014155,0.00014527,0.00013991,0.00014482,12766694261.6651473,1813108.215082498808589
1660176000,2022-08-11 00:00:00,WIN/USDT,0.000143,0.00014663,0.00014084,0.0001415,14377255291.87469112,2068860.5495640529413384
1660089600,2022-08-10 00:00:00,WIN/USDT,0.0001359,0.00014315,0.00013399,0.00014299,15095536612.6411707,2088565.0360275563458925
1660003200,2022-08-09 00:00:00,WIN/USDT,0.00014326,0.00014458,0.00013487,0.000136,16688085302.96622384,2317763.1728229046245343
1659916800,2022-08-08 00:00:00,WIN/USDT,0.0001429,0.00014702,0.0001427,0.00014332,11646905695.64836879,1686933.05610023357617
1659830400,2022-08-07 00:00:00,WIN/USDT,0.00014485,0.0001458,0.00014111,0.00014293,11493174248.2199416,1646373.5324010199670849
1659744000,2022-08-06 00:00:00,WIN/USDT,0.00014763,0.00014941,0.00014422,0.00014491,11080326182.93329508,1631603.7701812314211301
1659657600,2022-08-05 00:00:00,WIN/USDT,0.00014612,0.000149,0.00014487,0.00014768,11701023964.05271785,1718709.7587119420703243
1659571200,2022-08-04 00:00:00,WIN/USDT,0.0001427,0.00014857,0.00014243,0.00014614,13278384787.49681195,1920511.9483290776129966
1659484800,2022-08-03 00:00:00,WIN/USDT,0.00014523,0.00015083,0.0001419,0.00014267,15111556659.50296123,2187630.9709860545123613
1659398400,2022-08-02 00:00:00,WIN/USDT,0.00013838,0.000178,0.0001358,0.0001453,30485253022.59028017,4652849.7436513644377056
1659312000,2022-08-01 00:00:00,WIN/USDT,0.00012987,0.00014199,0.00012961,0.00013847,15565252340.17530149,2085838.9731222971500126
1659225600,2022-07-31 00:00:00,WIN/USDT,0.00013118,0.00013452,0.00012774,0.00012995,12517484620.481089,1635019.8971040573164656
1659139200,2022-07-30 00:00:00,WIN/USDT,0.00012853,0.00013701,0.00012851,0.00013117,20344874379.56256959,2697298.8027995710943856
1659052800,2022-07-29 00:00:00,WIN/USDT,0.0001278,0.00013281,0.0001258,0.00012851,32694822096.83406522,4228217.8449802202759604
1658966400,2022-07-28 00:00:00,WIN/USDT,0.00012556,0.00012929,0.00012307,0.00012776,24692569499.47575136,3111165.3073952180818898
1658880000,2022-07-27 00:00:00,WIN/USDT,0.00011993,0.00012566,0.0001193,0.00012556,19649086993.64076288,2397203.8678120682876673
1658793600,2022-07-26 00:00:00,WIN/USDT,0.00011666,0.00012004,0.00011578,0.00011994,22634261801.32864371,2650424.495596239550277
1658707200,2022-07-25 00:00:00,WIN/USDT,0.000122,0.00012248,0.0001159,0.00011667,33881024014.5281672,4036040.4677331645688283
1658620800,2022-07-24 00:00:00,WIN/USDT,0.00012335,0.00012521,0.00012118,0.00012205,23265948739.68786745,2885229.3956434613134488
1658534400,2022-07-23 00:00:00,WIN/USDT,0.00012189,0.00012573,0.00012148,0.00012337,21921127975.70058162,2703095.1971787162812711
1658448000,2022-07-22 00:00:00,WIN/USDT,0.00012312,0.00012531,0.00012113,0.00012186,24071944473.63819337,2976442.2599768847343369
1658361600,2022-07-21 00:00:00,WIN/USDT,0.00012124,0.00012384,0.00011856,0.00012308,26258521361.42679622,3187186.3802475256442367
1658275200,2022-07-20 00:00:00,WIN/USDT,0.000129,0.00013019,0.00011987,0.00012118,28172793040.24257801,3568153.1294145971393695
1658188800,2022-07-19 00:00:00,WIN/USDT,0.00012371,0.00013807,0.00012222,0.00012902,21447282285.7384315,2714841.7110905025781195
1658102400,2022-07-18 00:00:00,WIN/USDT,0.00012084,0.0001269,0.00011937,0.00012376,21832534952.38727825,2672347.0323310075706955
1658016000,2022-07-17 00:00:00,WIN/USDT,0.00011637,0.00012732,0.00011551,0.00012084,22084781923.69046342,2636360.5708188280289424
1657929600,2022-07-16 00:00:00,WIN/USDT,0.00011494,0.00011755,0.00011275,0.00011633,14292261900.46638749,1650667.593637090404799
1657843200,2022-07-15 00:00:00,WIN/USDT,0.00011633,0.00011775,0.00011428,0.00011502,5955089412.73722464,691134.2070962526006924
1657756800,2022-07-14 00:00:00,WIN/USDT,0.0001163,0.00011848,0.00011246,0.00011629,5910964068.81666324,683765.0982468559710923
1657670400,2022-07-13 00:00:00,WIN/USDT,0.00013169,0.00013736,0.00011225,0.0001163,16790818372.8051419,2067359.8498982527980733
1657584000,2022-07-12 00:00:00,WIN/USDT,0.00010977,0.00014878,0.00010897,0.00013166,31008175206.72741997,3632942.0414783692117248
1657497600,2022-07-11 00:00:00,WIN/USDT,0.00011691,0.00011703,0.00010934,0.00010979,22522504156.61246393,2556835.1198085146674487
1657411200,2022-07-10 00:00:00,WIN/USDT,0.00012048,0.00012054,0.00011588,0.00011683,20158701409.17738979,2381554.3625605586580979
1657324800,2022-07-09 00:00:00,WIN/USDT,0.00011736,0.0001239,0.00011709,0.00012046,18410609491.93313488,2218489.4876852777214931
1657238400,2022-07-08 00:00:00,WIN/USDT,0.00011717,0.00011929,0.00011565,0.00011733,20001007378.61738801,2347038.1396986652971801
1657152000,2022-07-07 00:00:00,WIN/USDT,0.00011436,0.00011772,0.00011213,0.00011716,17627651933.87367485,2026039.9128345203243958
1657065600,2022-07-06 00:00:00,WIN/USDT,0.00011389,0.0001149,0.00011166,0.00011431,22581878262.95397191,2550797.2583695067792027
1656979200,2022-07-05 00:00:00,WIN/USDT,0.00011615,0.0001182,0.00011146,0.00011382,34919920560.08366441,3972147.2704713807106887
1656892800,2022-07-04 00:00:00,WIN/USDT,0.00011361,0.0001162,0.00011205,0.00011618,19561920978.09981131,2229275.387632724388387
1656806400,2022-07-03 00:00:00,WIN/USDT,0.00010945,0.00011439,0.00010734,0.00011355,19047691109.69526428,2092301.1799036958123779
1656720000,2022-07-02 00:00:00,WIN/USDT,0.00010986,0.00011037,0.0001082,0.00010943,24134318694.68026444,2639053.6804004728782236
1656633600,2022-07-01 00:00:00,WIN/USDT,0.00011225,0.00011429,0.00010938,0.00010992,41789653750.67679646,4649268.7629626188683401
1656547200,2022-06-30 00:00:00,WIN/USDT,0.00011176,0.00011461,0.00010588,0.0001124,20088433095.81069171,2204376.9017169599824579
1656460800,2022-06-29 00:00:00,WIN/USDT,0.00011363,0.00011549,0.00010921,0.00011175,19512343535.75666895,2187649.4539806262167058
1656374400,2022-06-28 00:00:00,WIN/USDT,0.00011997,0.00012331,0.00011294,0.0001136,22533728073.44111204,2666123.5823534724091986
1656288000,2022-06-27 00:00:00,WIN/USDT,0.00011799,0.00013326,0.00011761,0.00011997,21878379128.01981882,2653148.5442130282637373
1656201600,2022-06-26 00:00:00,WIN/USDT,0.00011902,0.00012208,0.0001178,0.00011799,18804408951.32777252,2248870.4296804447464082
1656115200,2022-06-25 00:00:00,WIN/USDT,0.00011785,0.00012247,0.00011547,0.00011903,20032242376.00240945,2368057.7735872625976449
1656028800,2022-06-24 00:00:00,WIN/USDT,0.00011454,0.0001195,0.00011432,0.00011781,23619047955.65669764,2762697.8823714307911625
1655942400,2022-06-23 00:00:00,WIN/USDT,0.00010892,0.0001148,0.00010859,0.00011453,27723244824.4971426,3091330.7419646432487843
1655856000,2022-06-22 00:00:00,WIN/USDT,0.00011347,0.00011382,0.00010845,0.00010891,33053706133.3861712,3664599.7230814039897505
1655769600,2022-06-21 00:00:00,WIN/USDT,0.00011113,0.00011789,0.00010982,0.00011342,34706206004.46486445,3957656.5654111050786443
1655683200,2022-06-20 00:00:00,WIN/USDT,0.00011007,0.00011274,0.00010562,0.00011106,28302274297.48720865,3095502.899772030846872
1655596800,2022-06-19 00:00:00,WIN/USDT,0.00010614,0.00011158,0.00010264,0.00010995,19227074601.82958528,2068678.3777790581993657
1655510400,2022-06-18 00:00:00,WIN/USDT,0.00011242,0.00011455,0.00010006,0.00010617,7104489931.1540233,757892.0564350452332557
1655424000,2022-06-17 00:00:00,WIN/USDT,0.00010777,0.00011323,0.00010689,0.00011236,10952422809.39061938,1209691.4695701361630777
1655337600,2022-06-16 00:00:00,WIN/USDT,0.00011509,0.00011795,0.00010631,0.00010772,24371933265.90575564,2723571.6280762354701858
1655251200,2022-06-15 00:00:00,WIN/USDT,0.0001145,0.00011594,0.00009904,0.00011505,38910010393.58817795,4185224.214046416377705
1655164800,2022-06-14 00:00:00,WIN/USDT,0.00011988,0.00012406,0.00010999,0.00011451,41165545798.35020321,4781309.1647363393815303
1655078400,2022-06-13 00:00:00,WIN/USDT,0.00013908,0.00014016,0.00011597,0.00012,32328648675.19675023,4006524.4163526852984863
1654992000,2022-06-12 00:00:00,WIN/USDT,0.00014142,0.00014419,0.0001366,0.00013908,16332791359.71263417,2290814.1109024877535844
1654905600,2022-06-11 00:00:00,WIN/USDT,0.00014635,0.00015052,0.00014053,0.00014104,11995212627.86291849,1755316.5510489947440454
1654819200,2022-06-10 00:00:00,WIN/USDT,0.00015103,0.00015234,0.00014533,0.00014646,14494510839.43157585,2160091.3072133476591923
1654732800,2022-06-09 00:00:00,WIN/USDT,0.00015499,0.00015764,0.00014938,0.000151,14924034808.34785692,2291541.853751786635104
1654646400,2022-06-08 00:00:00,WIN/USDT,0.00015253,0.00016331,0.0001514,0.00015498,22359973326.65494181,3518391.0548876318864768
1654560000,2022-06-07 00:00:00,WIN/USDT,0.00015318,0.00015544,0.00014771,0.00015243,19892156751.46183079,3019932.2724354610718123
1654473600,2022-06-06 00:00:00,WIN/USDT,0.00015097,0.00015866,0.00015055,0.00015317,15325081316.51356711,2367948.7155937058147837
1654387200,2022-06-05 00:00:00,WIN/USDT,0.00015074,0.00015472,0.00014782,0.00015097,13092968297.29921718,1983784.0846517418068661
1654300800,2022-06-04 00:00:00,WIN/USDT,0.00014985,0.00015152,0.000144,0.0001508,12699478657.87340204,1886487.8457621345291221
1654214400,2022-06-03 00:00:00,WIN/USDT,0.00015599,0.00015777,0.00014662,0.00014985,12812818915.85863465,1932615.6865423912062099
1654128000,2022-06-02 00:00:00,WIN/USDT,0.00015265,0.0001572,0.00014817,0.00015598,10439065311.18425403,1588310.2529164257486865
1654041600,2022-06-01 00:00:00,WIN/USDT,0.00016095,0.00017866,0.00015253,0.00015263,16829602436.65995477,2707578.4391328100502206
1653955200,2022-05-31 00:00:00,WIN/USDT,0.00015849,0.00016191,0.0001528,0.00016082,15666210109.68253018,2452439.9075021886204415
1653868800,2022-05-30 00:00:00,WIN/USDT,0.00014836,0.00015996,0.00014741,0.00015851,13880854630.52116253,2141680.2324672602736235
1653782400,2022-05-29 00:00:00,WIN/USDT,0.00014741,0.00015252,0.00014304,0.00014846,11500103512.41910263,1683298.7125376317375293
1653696000,2022-05-28 00:00:00,WIN/USDT,0.00014514,0.0001512,0.00014435,0.00014742,15673681519.62345195,2304586.876961298395784
1653609600,2022-05-27 00:00:00,WIN/USDT,0.00014852,0.00015244,0.00014198,0.00014491,24248035209.3141523,3566666.4351637565711361
1653523200,2022-05-26 00:00:00,WIN/USDT,0.00016402,0.00016752,0.00014572,0.0001485,17517805994.52105013,2694461.8358706486451252
1653436800,2022-05-25 00:00:00,WIN/USDT,0.00017115,0.00018019,0.00016067,0.00016401,18629134717.82043579,3097563.0658134031851517
1653350400,2022-05-24 00:00:00,WIN/USDT,0.00014696,0.00020876,0.00014681,0.00017118,36814722785.19043991,6430252.9256837173871373
1653264000,2022-05-23 00:00:00,WIN/USDT,0.00014553,0.00015908,0.00014382,0.00014695,20632145887.65753815,3076868.341732377183221
1653177600,2022-05-22 00:00:00,WIN/USDT,0.00014904,0.00014991,0.00014234,0.00014552,16204777406.62055685,2371940.9176899795649278
1653091200,2022-05-21 00:00:00,WIN/USDT,0.0001405,0.00014966,0.00013876,0.00014906,16938442626.54237524,2429323.1798735858923997
1653004800,2022-05-20 00:00:00,WIN/USDT,0.00014407,0.00014625,0.00013899,0.0001405,15226030022.0263977,2162247.3325892208747292
1652918400,2022-05-19 00:00:00,WIN/USDT,0.00013876,0.00014475,0.00013753,0.00014408,8966697430.59279173,1270323.8147792994091378
1652832000,2022-05-18 00:00:00,WIN/USDT,0.00014703,0.00014821,0.00013859,0.00013875,12188962449.32328025,1745423.6603104247675659
1652745600,2022-05-17 00:00:00,WIN/USDT,0.00013765,0.0001477,0.00013756,0.00014697,13784715422.17681645,1967094.1944000056751691
1652659200,2022-05-16 00:00:00,WIN/USDT,0.00014863,0.00014863,0.00013625,0.00013767,20635796491.92506024,2913674.1988487659464541
1652572800,2022-05-15 00:00:00,WIN/USDT,0.00014477,0.00014977,0.00013949,0.00014852,22622821717.48792534,3230511.2401270556834915
1652486400,2022-05-14 00:00:00,WIN/USDT,0.00014896,0.00015324,0.00013718,0.00014478,26503140468.57230316,3838446.8270825881704878
1652400000,2022-05-13 00:00:00,WIN/USDT,0.00013479,0.00016176,0.00013348,0.00014888,25256690393.66521806,3838686.2174112619624167
1652313600,2022-05-12 00:00:00,WIN/USDT,0.00015603,0.00016136,0.00013269,0.00013466,38832463947.39605359,5638821.4981958938046133
1652227200,2022-05-11 00:00:00,WIN/USDT,0.00020309,0.00021035,0.00013135,0.00015584,50500180518.39694073,8848525.3879447536692976
1652140800,2022-05-10 00:00:00,WIN/USDT,0.00019909,0.00021812,0.00019668,0.00020337,40059562138.213648,8393289.0048191768388058
1652054400,2022-05-09 00:00:00,WIN/USDT,0.00023396,0.00023422,0.00019681,0.00019897,18176034857.8760373,3896081.2172619235204977
1651968000,2022-05-08 00:00:00,WIN/USDT,0.00024,0.0002442,0.00023095,0.00023391,13378649718.13083308,3164863.4970574167571267
1651881600,2022-05-07 00:00:00,WIN/USDT,0.00024986,0.00025859,0.00023365,0.00023999,20457720860.5760449,5052560.0002388453018818
1651795200,2022-05-06 00:00:00,WIN/USDT,0.00024091,0.00025423,0.00023615,0.00024987,16788372894.31418363,4091979.4501528634828658
1651708800,2022-05-05 00:00:00,WIN/USDT,0.00026329,0.00026581,0.00023468,0.00024104,14472060460.0364711,3637090.1283686199438043
1651622400,2022-05-04 00:00:00,WIN/USDT,0.00024701,0.00026363,0.00024379,0.00026334,13586505541.49458583,3438951.1540673586338763
1651536000,2022-05-03 00:00:00,WIN/USDT,0.00024913,0.00025733,0.0002423,0.00024685,9409435950.83754426,2348240.925204969923021
1651449600,2022-05-02 00:00:00,WIN/USDT,0.00025793,0.00026231,0.00023915,0.00024902,10110638762.50019526,2535099.629930969296084
1651363200,2022-05-01 00:00:00,WIN/USDT,0.00024174,0.00026256,0.00023794,0.00025792,12023280665.90251882,3012823.7169211237798701
1651276800,2022-04-30 00:00:00,WIN/USDT,0.0002534,0.00025666,0.00024155,0.00024174,8787128263.23825726,2204291.6481519360580454
1651190400,2022-04-29 00:00:00,WIN/USDT,0.0002695,0.00027951,0.00025181,0.00025349,11199035540.24924151,2941712.898148625208707
1651104000,2022-04-28 00:00:00,WIN/USDT,0.00026749,0.00028383,0.00026405,0.00026961,10127122032.54081682,2730855.230140053500893
1651017600,2022-04-27 00:00:00,WIN/USDT,0.00026501,0.0002713,0.00026273,0.00026748,9639539925.28401679,2562397.2715041710130083
1650931200,2022-04-26 00:00:00,WIN/USDT,0.00028515,0.00028615,0.00026384,0.00026504,9428365298.8015281,2588874.1160980662734524
1650844800,2022-04-25 00:00:00,WIN/USDT,0.00028995,0.00028995,0.00027065,0.00028515,11985035507.86971362,3351084.4071010373326241
1650758400,2022-04-24 00:00:00,WIN/USDT,0.00030139,0.00030258,0.00028799,0.00028998,9217420992.50346585,2712685.530661344188969
1650672000,2022-04-23 00:00:00,WIN/USDT,0.00029772,0.00031268,0.0002973,0.00030168,8610541953.51491152,2619860.9338505967408442
1650585600,2022-04-22 00:00:00,WIN/USDT,0.00029875,0.00033119,0.00029647,0.00029778,15940146440.28562199,4883983.5982242200042995
1650499200,2022-04-21 00:00:00,WIN/USDT,0.00029152,0.00032761,0.0002908,0.00029874,18787320663.00363949,5672177.6104778846172826
1650412800,2022-04-20 00:00:00,WIN/USDT,0.00029494,0.00030574,0.00028859,0.00029124,12710792891.3425811,3744814.8999414300084864
1650326400,2022-04-19 00:00:00,WIN/USDT,0.0002866,0.00029584,0.00028534,0.0002952,13066239385.17771767,3794759.9573802009358703
1650240000,2022-04-18 00:00:00,WIN/USDT,0.00028507,0.00028711,0.00027587,0.00028661,13798680635.4978281,3882421.7447229519346709
1650153600,2022-04-17 00:00:00,WIN/USDT,0.00029282,0.00029546,0.00028409,0.00028511,10058748459.9103394,2936086.1397611722929583
1650067200,2022-04-16 00:00:00,WIN/USDT,0.00029637,0.0002973,0.00028979,0.00029275,9514277950.02905899,2786843.1773641157915129
1649980800,2022-04-15 00:00:00,WIN/USDT,0.00029334,0.00030096,0.00029204,0.00029631,9231752674.08944806,2742512.8416679712117995
1649894400,2022-04-14 00:00:00,WIN/USDT,0.00030188,0.0003093,0.00028848,0.00029342,12970490257.02678137,3863629.5435424463844994
1649808000,2022-04-13 00:00:00,WIN/USDT,0.00029358,0.00032708,0.00028954,0.00030189,15289812099.87238407,4617688.3410254196130214
1649721600,2022-04-12 00:00:00,WIN/USDT,0.0002792,0.000296,0.00027764,0.0002934,15279918245.48204499,4422820.688110793705641
1649635200,2022-04-11 00:00:00,WIN/USDT,0.00030929,0.00031025,0.00027791,0.00027908,15842162586.72310712,4626152.3349412833436306
1649548800,2022-04-10 00:00:00,WIN/USDT,0.00031616,0.00031955,0.00030885,0.0003091,11337997473.37185885,3558051.9756394669995655
1649462400,2022-04-09 00:00:00,WIN/USDT,0.00031074,0.0003198,0.00031027,0.00031624,17414209599.91837086,5469019.364067287490766
1649376000,2022-04-08 00:00:00,WIN/USDT,0.00032332,0.00032481,0.00030931,0.00031134,20768791009.13468823,6629474.4913437046249365
1649289600,2022-04-07 00:00:00,WIN/USDT,0.00031694,0.00032507,0.00031335,0.00032332,16699926673.74846117,5346861.2449960205378495
1649203200,2022-04-06 00:00:00,WIN/USDT,0.00035018,0.00035055,0.00031492,0.00031694,19045156267.76509154,6245768.3242381641165592
1649116800,2022-04-05 00:00:00,WIN/USDT,0.00035864,0.00036284,0.00035007,0.00035019,14037909880.12869666,5007103.8892735691814554
1649030400,2022-04-04 00:00:00,WIN/USDT,0.000368,0.00037082,0.00034964,0.00035893,16419556538.995448,5910000.5366911910831673
1648944000,2022-04-03 00:00:00,WIN/USDT,0.00036644,0.00037622,0.00035763,0.00036824,15697220530.62879579,5709592.3130135105715885
1648857600,2022-04-02 00:00:00,WIN/USDT,0.00037136,0.00039124,0.00036057,0.00036626,20066567111.64720149,7455247.6686975578245397
1648771200,2022-04-01 00:00:00,WIN/USDT,0.00037187,0.00037863,0.00035111,0.00037127,23150686166.9494944,8469071.3049381389148825
1648684800,2022-03-31 00:00:00,WIN/USDT,0.00034171,0.00044,0.00034117,0.00037137,31879954643.13889136,11883596.8774203058677681
1648598400,2022-03-30 00:00:00,WIN/USDT,0.00033225,0.0003482,0.0003235,0.00034157,16814781549.52962104,5687184.9591480977939821
1648512000,2022-03-29 00:00:00,WIN/USDT,0.00032972,0.00035041,0.00032716,0.00033227,11527942366.38746343,3905054.0450704097366331
1648425600,2022-03-28 00:00:00,WIN/USDT,0.00035174,0.00035679,0.00032799,0.00032972,13052641774.57703103,4511367.5514655936937277
1648339200,2022-03-27 00:00:00,WIN/USDT,0.00031301,0.00037087,0.00030869,0.00035226,17076863385.94034894,5660805.1750272868760639
1648252800,2022-03-26 00:00:00,WIN/USDT,0.00029775,0.0003133,0.00029675,0.00031302,10090145185.81443944,3051797.5809736105259787
1648166400,2022-03-25 00:00:00,WIN/USDT,0.00030701,0.00031499,0.00029622,0.00029778,16382451053.48977303,4987548.2980996274197714
1648080000,2022-03-24 00:00:00,WIN/USDT,0.00030085,0.00031841,0.00029664,0.00030702,16628679386.90104012,5070585.058770255249356
1647993600,2022-03-23 00:00:00,WIN/USDT,0.00029771,0.00031854,0.00028889,0.00030107,15586795856.03727467,4654922.1987649728520425
1647907200,2022-03-22 00:00:00,WIN/USDT,0.00027875,0.00032933,0.00027796,0.000298,21612552789.98239475,6392460.1678978863956794
1647820800,2022-03-21 00:00:00,WIN/USDT,0.00027229,0.00028844,0.00026751,0.00027888,20468365979.03194542,5614821.5664810038658653
1647734400,2022-03-20 00:00:00,WIN/USDT,0.00028686,0.00028688,0.00026901,0.00027229,10400036115.53185477,2854470.8169937126827636
1647648000,2022-03-19 00:00:00,WIN/USDT,0.00027157,0.00028754,0.00026732,0.00028704,18888520328.22635232,5236454.9894713110263906
1647561600,2022-03-18 00:00:00,WIN/USDT,0.00026738,0.00027157,0.00026205,0.00027157,16519388199.24277182,4385465.0075032417576566
1647475200,2022-03-17 00:00:00,WIN/USDT,0.00026722,0.000269,0.00026397,0.00026734,10783173060.23378688,2872212.5654683039826438
1647388800,2022-03-16 00:00:00,WIN/USDT,0.00026213,0.00026788,0.00025968,0.00026723,14355653893.67010127,3785689.222997707505191
1647302400,2022-03-15 00:00:00,WIN/USDT,0.00026125,0.0002686,0.00025688,0.00026231,13359566027.50107363,3479759.6837645700664832
1647216000,2022-03-14 00:00:00,WIN/USDT,0.00025858,0.00026304,0.00025692,0.00026134,10809328054.31617784,2806768.4913139450988469
1647129600,2022-03-13 00:00:00,WIN/USDT,0.00026611,0.00026768,0.00025832,0.00025859,11382001505.01301836,2988694.5550466293045196
1647043200,2022-03-12 00:00:00,WIN/USDT,0.00026008,0.00026669,0.0002589,0.0002661,11188122021.14844843,2939177.4258106043382193
1646956800,2022-03-11 00:00:00,WIN/USDT,0.00026562,0.00026957,0.00025962,0.00026003,17072705066.53374922,4506742.6787346607543732
1646870400,2022-03-10 00:00:00,WIN/USDT,0.0002774,0.00027829,0.00026196,0.00026564,15872850274.68145509,4280593.840093509592848
1646784000,2022-03-09 00:00:00,WIN/USDT,0.00026847,0.00028529,0.00026809,0.00027756,11961805620.98113318,3320714.0458032918560736
1646697600,2022-03-08 00:00:00,WIN/USDT,0.00026861,0.00027465,0.00026728,0.00026863,12222261037.6508778,3313385.6964801480605563
1646611200,2022-03-07 00:00:00,WIN/USDT,0.000273,0.00028021,0.00026483,0.00026831,15342188724.28355308,4176399.2256230919056346
1646524800,2022-03-06 00:00:00,WIN/USDT,0.00028554,0.00029198,0.00027242,0.00027276,12418857649.49552891,3472399.3881003324034423
1646438400,2022-03-05 00:00:00,WIN/USDT,0.00030394,0.00030421,0.00028334,0.00028566,12252280789.04540263,3563092.2697822486764188
1646352000,2022-03-04 00:00:00,WIN/USDT,0.00027352,0.00032582,0.00026708,0.00030454,27831344697.71197749,8071889.3022506750989902
