https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DATA,Volume USDT
1658793600,2022-07-26 00:00:00,DATA/USDT,0.03228,0.03259,0.03145,0.03239,267793.0588,8560.892606361
1658707200,2022-07-25 00:00:00,DATA/USDT,0.03444,0.03444,0.03228,0.03228,241625.6158,8049.800014916
1658620800,2022-07-24 00:00:00,DATA/USDT,0.03385,0.03531,0.03345,0.03448,345488.9589,11857.158828767
1658534400,2022-07-23 00:00:00,DATA/USDT,0.03315,0.03462,0.03303,0.0338,388549.3398,13174.433968194
1658448000,2022-07-22 00:00:00,DATA/USDT,0.03479,0.03578,0.03302,0.03323,559455.5361,19359.957938468
1658361600,2022-07-21 00:00:00,DATA/USDT,0.03336,0.03605,0.03228,0.03477,1262580.807,43615.49604849
1658275200,2022-07-20 00:00:00,DATA/USDT,0.03489,0.03565,0.0329,0.03336,1020390.58195588,35405.2393494896548
1658188800,2022-07-19 00:00:00,DATA/USDT,0.0352,0.0355,0.03391,0.03489,972768.56208457,33783.8935745849238
1658102400,2022-07-18 00:00:00,DATA/USDT,0.03349,0.03617,0.03349,0.03541,1659490.82366547,57453.0088439326876
1658016000,2022-07-17 00:00:00,DATA/USDT,0.03314,0.04083,0.03298,0.0335,6150249.97778998,225094.2937318411852
1657929600,2022-07-16 00:00:00,DATA/USDT,0.03118,0.03359,0.0311,0.03318,1096757.36867416,35697.2825150801604
1657843200,2022-07-15 00:00:00,DATA/USDT,0.03082,0.03207,0.03031,0.03111,382688.28679648,11959.7304950028136
1657756800,2022-07-14 00:00:00,DATA/USDT,0.0308,0.0389,0.0298,0.03079,7467287.01915521,247385.1201919511331
1657670400,2022-07-13 00:00:00,DATA/USDT,0.02797,0.0316,0.0265,0.0308,1685644.19273053,49276.3179149516275
1657584000,2022-07-12 00:00:00,DATA/USDT,0.0299,0.03022,0.0279,0.028,441433.89677677,12909.9470858504525
1657497600,2022-07-11 00:00:00,DATA/USDT,0.031,0.03237,0.0297,0.03006,1609177.14379046,50107.5957395773553
1657411200,2022-07-10 00:00:00,DATA/USDT,0.0314,0.03152,0.02993,0.0311,536743.01175348,16343.1468285824023
1657324800,2022-07-09 00:00:00,DATA/USDT,0.03122,0.03189,0.03094,0.0314,744851.26101474,23360.2061934021251
1657238400,2022-07-08 00:00:00,DATA/USDT,0.03022,0.03519,0.02965,0.0313,2078016.0639644,67135.8679303316609
1657152000,2022-07-07 00:00:00,DATA/USDT,0.02972,0.0312,0.0288,0.03031,1351830.17372794,40768.3160341392198
1657065600,2022-07-06 00:00:00,DATA/USDT,0.0278,0.03215,0.02755,0.02989,1967967.81275348,58593.0616350071958
1656979200,2022-07-05 00:00:00,DATA/USDT,0.02875,0.0297,0.02718,0.0278,470632.16768662,13309.1320994826308
1656892800,2022-07-04 00:00:00,DATA/USDT,0.02704,0.0297,0.0267,0.02887,505454.64152024,14171.6856669228057
1656806400,2022-07-03 00:00:00,DATA/USDT,0.02851,0.03162,0.0265,0.02707,3190201.5217768,93556.1977060062166
1656720000,2022-07-02 00:00:00,DATA/USDT,0.02682,0.0292,0.02575,0.02845,2535082.00039236,70854.3978475727194
1656633600,2022-07-01 00:00:00,DATA/USDT,0.02721,0.02808,0.02645,0.02689,937690.58523967,25407.8493917186438
1656547200,2022-06-30 00:00:00,DATA/USDT,0.02869,0.02882,0.02511,0.0273,2029726.0437453,54204.7953512031085
1656460800,2022-06-29 00:00:00,DATA/USDT,0.02829,0.03066,0.0257,0.02876,3248343.67569178,94018.4217059193982
1656374400,2022-06-28 00:00:00,DATA/USDT,0.0274,0.031,0.0261,0.02826,6391130.24691684,185737.0956470180793
1656288000,2022-06-27 00:00:00,DATA/USDT,0.0275,0.0298,0.02725,0.02745,955675.3565467,26722.8590054399682
1656201600,2022-06-26 00:00:00,DATA/USDT,0.02824,0.03452,0.0275,0.0275,5206361.93939267,157009.2252961067235
1656115200,2022-06-25 00:00:00,DATA/USDT,0.0273,0.029,0.0264,0.0283,584182.83849477,16078.0147053605279
1656028800,2022-06-24 00:00:00,DATA/USDT,0.02622,0.028,0.02617,0.0274,629224.24810995,16724.0452812204933
1655942400,2022-06-23 00:00:00,DATA/USDT,0.0243,0.02892,0.0243,0.0262,1285277.83581462,34128.7418452532087
1655856000,2022-06-22 00:00:00,DATA/USDT,0.0257,0.0258,0.02381,0.02418,660245.77534701,16222.9825025245183
1655769600,2022-06-21 00:00:00,DATA/USDT,0.0252,0.027,0.02514,0.0256,406712.15309004,10722.1466291114488
1655683200,2022-06-20 00:00:00,DATA/USDT,0.02497,0.0264,0.0242,0.0254,437653.07714927,11123.7796935470319
1655596800,2022-06-19 00:00:00,DATA/USDT,0.0237,0.02559,0.02251,0.02509,317320.22917044,7748.1781986043169
1655510400,2022-06-18 00:00:00,DATA/USDT,0.025,0.0255,0.022,0.02355,1032068.5990607,23450.6875802042237
1655424000,2022-06-17 00:00:00,DATA/USDT,0.0242,0.0256,0.024,0.02519,467544.97468053,11657.7705489371491
1655337600,2022-06-16 00:00:00,DATA/USDT,0.02671,0.0271,0.024,0.0241,549409.35373065,13899.0859190640315
1655251200,2022-06-15 00:00:00,DATA/USDT,0.0266,0.02699,0.0234,0.02661,1821516.78433484,45636.56385781462
1655164800,2022-06-14 00:00:00,DATA/USDT,0.0243,0.0283,0.0229,0.0266,4387040.56798535,113568.60235640926
1655078400,2022-06-13 00:00:00,DATA/USDT,0.0278,0.0278,0.0239,0.0243,990264.40261154,24848.809142140395
1654992000,2022-06-12 00:00:00,DATA/USDT,0.0304,0.0307,0.0277,0.0279,1238663.48777911,35946.906753923104
1654905600,2022-06-11 00:00:00,DATA/USDT,0.033,0.0354,0.0297,0.0303,2185377.19709806,72822.222939023102
1654819200,2022-06-10 00:00:00,DATA/USDT,0.0354,0.0357,0.033,0.0333,308802.96961331,10671.561391159758
1654732800,2022-06-09 00:00:00,DATA/USDT,0.0348,0.0387,0.0341,0.0351,604897.22593671,21860.895651418304
1654646400,2022-06-08 00:00:00,DATA/USDT,0.036,0.039,0.034,0.0349,1423040.51794865,52262.005556040619
1654560000,2022-06-07 00:00:00,DATA/USDT,0.0348,0.0377,0.0328,0.036,2991095.93217589,106126.818213946534
1654473600,2022-06-06 00:00:00,DATA/USDT,0.0349,0.0361,0.0336,0.0351,498038.0982218,17504.093065782963
1654387200,2022-06-05 00:00:00,DATA/USDT,0.034,0.0358,0.0324,0.0349,730070.3097359,24936.723631997558
1654300800,2022-06-04 00:00:00,DATA/USDT,0.0336,0.0341,0.0329,0.0339,1375426.39287054,46000.632805466009
1654214400,2022-06-03 00:00:00,DATA/USDT,0.0372,0.0392,0.0332,0.0334,2586176.55013461,91664.741902123557
1654128000,2022-06-02 00:00:00,DATA/USDT,0.0323,0.0391,0.032,0.0372,5554790.80141176,202694.199980139398
1654041600,2022-06-01 00:00:00,DATA/USDT,0.0357,0.0359,0.032,0.0323,508416.67887965,17294.99145804942
1653955200,2022-05-31 00:00:00,DATA/USDT,0.0358,0.037,0.0342,0.0356,1764543.1971128,63008.423615847423
1653868800,2022-05-30 00:00:00,DATA/USDT,0.033,0.0362,0.0329,0.0357,822706.59669271,28659.463040574818
1653782400,2022-05-29 00:00:00,DATA/USDT,0.032,0.0365,0.0287,0.0332,29209343.43821229,960289.63397321329
1653696000,2022-05-28 00:00:00,DATA/USDT,0.0314,0.0327,0.0308,0.032,429340.12434334,13626.059887299186
1653609600,2022-05-27 00:00:00,DATA/USDT,0.0334,0.0334,0.0306,0.0312,535048.73863658,17303.93227553928
1653523200,2022-05-26 00:00:00,DATA/USDT,0.036,0.0369,0.0321,0.0333,924321.62784836,31821.076230985458
1653436800,2022-05-25 00:00:00,DATA/USDT,0.036,0.0365,0.035,0.0359,772103.1355484,27577.620546599182
1653350400,2022-05-24 00:00:00,DATA/USDT,0.0339,0.0377,0.0332,0.036,1176135.39815303,41525.610682652513
1653264000,2022-05-23 00:00:00,DATA/USDT,0.0362,0.0367,0.0335,0.0335,1016207.90742382,36188.841727307373
1653177600,2022-05-22 00:00:00,DATA/USDT,0.0363,0.0368,0.0351,0.0359,920914.33348815,32913.868038427378
1653091200,2022-05-21 00:00:00,DATA/USDT,0.0366,0.0372,0.0347,0.0363,1378770.14223313,49466.715521465893
1653004800,2022-05-20 00:00:00,DATA/USDT,0.0369,0.0397,0.0347,0.0367,4215863.45141269,156661.518672691207
1652918400,2022-05-19 00:00:00,DATA/USDT,0.0312,0.0489,0.0293,0.0367,14533011.45306403,551777.270850266891
1652832000,2022-05-18 00:00:00,DATA/USDT,0.034,0.0365,0.0286,0.0312,2082240.06249606,67639.545118467127
1652745600,2022-05-17 00:00:00,DATA/USDT,0.0306,0.0359,0.0306,0.0339,1831195.98762109,62003.321900688725
1652659200,2022-05-16 00:00:00,DATA/USDT,0.0334,0.0334,0.0295,0.0307,1054866.8815951,32099.238866138602
1652572800,2022-05-15 00:00:00,DATA/USDT,0.0303,0.0345,0.0287,0.0334,4250818.93998458,133717.945440152666
1652486400,2022-05-14 00:00:00,DATA/USDT,0.0293,0.0312,0.0268,0.0298,1828469.37514177,53008.467276337873
1652400000,2022-05-13 00:00:00,DATA/USDT,0.0245,0.0341,0.0237,0.0294,3780980.61378435,109265.683188198995
1652313600,2022-05-12 00:00:00,DATA/USDT,0.0283,0.0297,0.022,0.0246,3057811.06681832,75442.847916241791
1652227200,2022-05-11 00:00:00,DATA/USDT,0.0411,0.042,0.0271,0.0281,2696925.34021237,90048.215053985664
1652140800,2022-05-10 00:00:00,DATA/USDT,0.0402,0.0475,0.0387,0.0409,1760201.8511096,75826.123430527631
1652054400,2022-05-09 00:00:00,DATA/USDT,0.0495,0.0498,0.0402,0.0403,1769001.47716327,79294.214649736152
1651968000,2022-05-08 00:00:00,DATA/USDT,0.051,0.0514,0.048,0.0492,1337718.72075701,66707.586510118769
1651881600,2022-05-07 00:00:00,DATA/USDT,0.0552,0.0565,0.05,0.051,3482435.39971818,189405.338595975709
1651795200,2022-05-06 00:00:00,DATA/USDT,0.062,0.0623,0.0535,0.0554,7698080.12619763,441307.210031843288
1651708800,2022-05-05 00:00:00,DATA/USDT,0.0662,0.0674,0.0608,0.0621,1236420.17134947,78652.461037706108
1651622400,2022-05-04 00:00:00,DATA/USDT,0.0626,0.0668,0.0626,0.0662,450602.04493175,28993.175571305913
1651536000,2022-05-03 00:00:00,DATA/USDT,0.0625,0.0658,0.062,0.0628,629560.74620686,40120.769860716014
1651449600,2022-05-02 00:00:00,DATA/USDT,0.0642,0.0647,0.0617,0.0625,415704.94792157,26307.717870447818
1651363200,2022-05-01 00:00:00,DATA/USDT,0.0626,0.067,0.0626,0.0641,674939.70734265,43385.460963707694
1651276800,2022-04-30 00:00:00,DATA/USDT,0.0643,0.0719,0.062,0.0626,2244543.71159709,151756.301976935894
1651190400,2022-04-29 00:00:00,DATA/USDT,0.0683,0.069,0.0636,0.0643,436177.01750027,28693.016829673186
1651104000,2022-04-28 00:00:00,DATA/USDT,0.0686,0.07,0.067,0.068,294326.11615094,20171.872526852747
1651017600,2022-04-27 00:00:00,DATA/USDT,0.0664,0.0745,0.0654,0.0686,1948073.93439758,135737.788656596419
1650931200,2022-04-26 00:00:00,DATA/USDT,0.0705,0.0715,0.0661,0.0661,330413.36288906,22771.673868225959
1650844800,2022-04-25 00:00:00,DATA/USDT,0.0709,0.0712,0.0669,0.0705,377529.86462045,26136.755462186259
1650758400,2022-04-24 00:00:00,DATA/USDT,0.0719,0.0732,0.0709,0.071,351228.14333358,25158.163315069305
1650672000,2022-04-23 00:00:00,DATA/USDT,0.0724,0.0736,0.0716,0.0719,287491.90280832,20836.166659952296
1650585600,2022-04-22 00:00:00,DATA/USDT,0.073,0.0745,0.0718,0.0725,323280.84045635,23586.65979484373
1650499200,2022-04-21 00:00:00,DATA/USDT,0.0762,0.0774,0.0716,0.0732,730812.30239286,54670.597999971604
1650412800,2022-04-20 00:00:00,DATA/USDT,0.0746,0.0792,0.0737,0.0763,1650195.80630852,126371.71481096805
1650326400,2022-04-19 00:00:00,DATA/USDT,0.0738,0.0755,0.0726,0.0746,682999.83444552,50603.738438152842
1650240000,2022-04-18 00:00:00,DATA/USDT,0.0725,0.0739,0.07,0.0738,544143.46073556,38990.167507938858
1650153600,2022-04-17 00:00:00,DATA/USDT,0.0754,0.0765,0.0724,0.0725,935932.90448534,70156.136480131981
1650067200,2022-04-16 00:00:00,DATA/USDT,0.0734,0.0786,0.0734,0.0756,1506650.40583977,114291.02787015467
1649980800,2022-04-15 00:00:00,DATA/USDT,0.0724,0.076,0.0716,0.0734,1084931.42779634,79586.458864187107
1649894400,2022-04-14 00:00:00,DATA/USDT,0.0759,0.0765,0.071,0.0725,817320.58678113,60035.740690002835
1649808000,2022-04-13 00:00:00,DATA/USDT,0.0728,0.0785,0.0719,0.076,928806.5345537,69149.959087078756
1649721600,2022-04-12 00:00:00,DATA/USDT,0.071,0.0755,0.0707,0.0728,1298340.94355047,94696.692168481819
1649635200,2022-04-11 00:00:00,DATA/USDT,0.0793,0.0794,0.0707,0.0709,1580433.94809316,116914.636427810166
1649548800,2022-04-10 00:00:00,DATA/USDT,0.0814,0.0834,0.079,0.0794,1174762.77714778,95634.977945483915
1649462400,2022-04-09 00:00:00,DATA/USDT,0.0785,0.0832,0.0783,0.0814,694993.72890943,56397.631962602247
1649376000,2022-04-08 00:00:00,DATA/USDT,0.0833,0.0874,0.0781,0.0785,2020458.45366798,168326.414100987308
1649289600,2022-04-07 00:00:00,DATA/USDT,0.0788,0.0962,0.0756,0.0833,5497879.47066929,478847.501792025786
1649203200,2022-04-06 00:00:00,DATA/USDT,0.0876,0.088,0.078,0.0786,3161345.54005111,260442.668404463904
1649116800,2022-04-05 00:00:00,DATA/USDT,0.0927,0.0976,0.0874,0.0876,3150109.76331492,292921.98599944153
1649030400,2022-04-04 00:00:00,DATA/USDT,0.1063,0.1335,0.0913,0.0929,17253797.87374519,1950517.707099689225
1648944000,2022-04-03 00:00:00,DATA/USDT,0.0853,0.1305,0.0839,0.1062,9442077.5382014,998461.567204829956
1648857600,2022-04-02 00:00:00,DATA/USDT,0.087,0.089,0.0844,0.0852,1456268.26860533,126754.2865128141
1648771200,2022-04-01 00:00:00,DATA/USDT,0.081,0.0874,0.0799,0.087,1175051.30407589,99344.03556820878
1648684800,2022-03-31 00:00:00,DATA/USDT,0.0829,0.0868,0.0804,0.0806,969246.36584463,80985.572863533763
1648598400,2022-03-30 00:00:00,DATA/USDT,0.0838,0.0841,0.0813,0.0831,1040831.74836718,86318.049257764635
1648512000,2022-03-29 00:00:00,DATA/USDT,0.0814,0.0853,0.0812,0.0835,991245.97084864,82512.076059865426
1648425600,2022-03-28 00:00:00,DATA/USDT,0.0825,0.0845,0.0801,0.0814,1043125.9784584,86388.230486585508
1648339200,2022-03-27 00:00:00,DATA/USDT,0.0797,0.0826,0.0785,0.0822,872088.81279755,70301.619725230736
1648252800,2022-03-26 00:00:00,DATA/USDT,0.0766,0.0814,0.0758,0.0798,491422.35353098,38732.558034584662
1648166400,2022-03-25 00:00:00,DATA/USDT,0.0778,0.0791,0.0761,0.0763,745555.67575915,57986.26577311148
1648080000,2022-03-24 00:00:00,DATA/USDT,0.078,0.0787,0.0764,0.0779,730235.43611951,56607.455319749906
1647993600,2022-03-23 00:00:00,DATA/USDT,0.0772,0.0781,0.0751,0.078,546796.62537999,41950.309510023131
1647907200,2022-03-22 00:00:00,DATA/USDT,0.0753,0.0788,0.0753,0.0774,650626.6476336,50346.569092592286
1647820800,2022-03-21 00:00:00,DATA/USDT,0.074,0.0767,0.0725,0.0753,567701.39359045,42364.342975875869
1647734400,2022-03-20 00:00:00,DATA/USDT,0.0735,0.08,0.0724,0.0742,1981201.55969031,150455.425415081008
1647648000,2022-03-19 00:00:00,DATA/USDT,0.0709,0.0748,0.0704,0.0737,1099773.55344578,80807.998066773345
1647561600,2022-03-18 00:00:00,DATA/USDT,0.0711,0.0717,0.0692,0.0706,638125.54683224,44944.25085760231
1647475200,2022-03-17 00:00:00,DATA/USDT,0.0708,0.0727,0.07,0.0713,546414.05614588,38962.479402420087
1647388800,2022-03-16 00:00:00,DATA/USDT,0.069,0.0712,0.0684,0.0707,648913.03539702,45172.659101931011
1647302400,2022-03-15 00:00:00,DATA/USDT,0.0709,0.0727,0.0686,0.069,1061247.85161267,74418.551481918464
1647216000,2022-03-14 00:00:00,DATA/USDT,0.0682,0.0769,0.0677,0.0705,2648629.7621406,189546.649962243721
1647129600,2022-03-13 00:00:00,DATA/USDT,0.0696,0.0724,0.0682,0.0682,384617.16131286,27029.191585999054
1647043200,2022-03-12 00:00:00,DATA/USDT,0.069,0.0705,0.0689,0.0699,469969.87672709,32806.1682249158
1646956800,2022-03-11 00:00:00,DATA/USDT,0.0705,0.0747,0.0682,0.069,2437085.23887274,175082.952407807651
1646870400,2022-03-10 00:00:00,DATA/USDT,0.0727,0.0727,0.0686,0.0707,617682.37488563,43397.131122128539
1646784000,2022-03-09 00:00:00,DATA/USDT,0.0714,0.0747,0.0711,0.0728,822708.93659505,60368.859498610672
1646697600,2022-03-08 00:00:00,DATA/USDT,0.071,0.0737,0.0701,0.071,975280.54941711,69837.681578488132
1646611200,2022-03-07 00:00:00,DATA/USDT,0.0698,0.0787,0.068,0.0709,2357143.74344731,168127.070391982915
1646524800,2022-03-06 00:00:00,DATA/USDT,0.0724,0.0725,0.0692,0.0698,627601.62349562,44730.618508319768
1646438400,2022-03-05 00:00:00,DATA/USDT,0.0735,0.0804,0.0719,0.0721,1979719.52463365,149412.756624278079
1646352000,2022-03-04 00:00:00,DATA/USDT,0.0714,0.0914,0.0693,0.0738,3172400.36898767,254514.282648575646
1646265600,2022-03-03 00:00:00,DATA/USDT,0.0737,0.0744,0.0702,0.0714,375532.01404544,27373.178169333038
1646179200,2022-03-02 00:00:00,DATA/USDT,0.0759,0.0764,0.073,0.0737,622959.11482548,46485.149131646484
1646092800,2022-03-01 00:00:00,DATA/USDT,0.0752,0.0774,0.0726,0.0762,839281.69287583,62938.182263655252
1646006400,2022-02-28 00:00:00,DATA/USDT,0.0687,0.0757,0.068,0.0752,609355.92098016,44124.18017936047
1645920000,2022-02-27 00:00:00,DATA/USDT,0.0759,0.0779,0.0682,0.0692,716861.18061396,52059.950304187583
1645833600,2022-02-26 00:00:00,DATA/USDT,0.0769,0.0794,0.0755,0.076,551699.63328972,42691.381234015883
1645747200,2022-02-25 00:00:00,DATA/USDT,0.0742,0.0775,0.0734,0.0765,673909.16812016,50977.485401208607
1645660800,2022-02-24 00:00:00,DATA/USDT,0.0822,0.0826,0.0631,0.0741,3899296.04840922,279753.664530970205
1645574400,2022-02-23 00:00:00,DATA/USDT,0.0862,0.09,0.08,0.0818,1842637.51894518,156025.93820450167
1645488000,2022-02-22 00:00:00,DATA/USDT,0.0793,0.099,0.077,0.086,7340945.43045945,644471.87516575376
1645401600,2022-02-21 00:00:00,DATA/USDT,0.0755,0.0932,0.0748,0.0791,4881489.61193673,412173.719698413143
1645315200,2022-02-20 00:00:00,DATA/USDT,0.0813,0.0813,0.074,0.0755,362470.88629163,27851.604680178254
1645228800,2022-02-19 00:00:00,DATA/USDT,0.0811,0.0833,0.0799,0.0813,316915.00758357,25813.310916437789
1645142400,2022-02-18 00:00:00,DATA/USDT,0.0839,0.0856,0.08,0.0811,877666.52758132,72252.315330847192
1645056000,2022-02-17 00:00:00,DATA/USDT,0.0926,0.0941,0.0823,0.0839,1233577.43185844,111226.553289048095
1644969600,2022-02-16 00:00:00,DATA/USDT,0.0891,0.0965,0.0863,0.0922,2140694.24121364,198354.707227736009
1644883200,2022-02-15 00:00:00,DATA/USDT,0.0847,0.09,0.0847,0.0888,757222.95416448,66889.786900517519
1644796800,2022-02-14 00:00:00,DATA/USDT,0.087,0.0906,0.0823,0.0847,1313771.3503941,112598.143890825531
1644710400,2022-02-13 00:00:00,DATA/USDT,0.0838,0.0927,0.0823,0.0871,1277160.35129316,110897.997257337212
1644624000,2022-02-12 00:00:00,DATA/USDT,0.0842,0.0871,0.0807,0.084,539213.58091049,45309.976710680993
1644537600,2022-02-11 00:00:00,DATA/USDT,0.0925,0.0997,0.0831,0.0847,1949182.50383578,181331.892328520881
1644451200,2022-02-10 00:00:00,DATA/USDT,0.089,0.0973,0.0851,0.0925,1318680.58771883,120286.830264767875
1644364800,2022-02-09 00:00:00,DATA/USDT,0.0881,0.0895,0.0861,0.089,628454.14396671,55390.657692704928
1644278400,2022-02-08 00:00:00,DATA/USDT,0.0884,0.0909,0.083,0.088,646355.42311142,56716.342927846649
1644192000,2022-02-07 00:00:00,DATA/USDT,0.0871,0.0999,0.0846,0.0883,1407450.54262637,126997.465641197566
1644105600,2022-02-06 00:00:00,DATA/USDT,0.0813,0.0984,0.0807,0.0872,5174052.84004821,472013.77609380894
1644019200,2022-02-05 00:00:00,DATA/USDT,0.0816,0.0839,0.0793,0.0811,833750.1846335,68013.157229483491
1643932800,2022-02-04 00:00:00,DATA/USDT,0.0761,0.0819,0.0755,0.0819,523116.66948564,41225.272223046633
1643846400,2022-02-03 00:00:00,DATA/USDT,0.0738,0.0782,0.0671,0.076,886008.58827567,65031.939092004948
1643760000,2022-02-02 00:00:00,DATA/USDT,0.0785,0.0797,0.0729,0.0739,755821.45986382,57925.410731835691
