https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume BTC
1661731200000,2022-08-29 00:00:00,BTC/KZT,8605938.63,9480209.96,7848050.89,9480209.96,27057960.40735812,2.85415202
1661644800000,2022-08-28 00:00:00,BTC/KZT,8673884.13,9832530.81,7100000.0,8102706.75,27035175.98470329,3.33656108
1661558400000,2022-08-27 00:00:00,BTC/KZT,10172774.55,10325463.13,7100000.0,8236561.21,23233181.853297874,2.82073808
1661472000000,2022-08-26 00:00:00,BTC/KZT,9437834.05,10402069.99,9244495.48,10229903.49,29704083.71820784,2.90365239
1661385600000,2022-08-25 00:00:00,BTC/KZT,9699630.51,10044211.22,9000000.0,9304202.48,26036246.60384311,2.7983319
1661299200000,2022-08-24 00:00:00,BTC/KZT,10134894.07,10139390.64,9250500.0,9965659.19,30352172.20817338,3.04567632
1661212800000,2022-08-23 00:00:00,BTC/KZT,10279653.29,10653725.54,9401324.04,9926852.48,30014737.349772066,3.02359055
1661126400000,2022-08-22 00:00:00,BTC/KZT,10137483.61,10440807.65,9862285.6,9862285.6,1418196.66928,0.1438
1661040000000,2022-08-21 00:00:00,BTC/KZT,10684004.19,11259541.48,9814245.48,10383423.65,29147936.51737735,2.80716048
1660953600000,2022-08-20 00:00:00,BTC/KZT,10507497.74,11217538.59,10186839.0,11095705.32,32767866.79847131,2.95320269
1660867200000,2022-08-19 00:00:00,BTC/KZT,11471610.79,11600047.31,10186839.0,10453280.44,32518107.233070586,3.11080406
1660780800000,2022-08-18 00:00:00,BTC/KZT,11448598.32,11961550.96,10882219.01,11357557.12,35236307.26249146,3.10245477
1660694400000,2022-08-17 00:00:00,BTC/KZT,11489964.14,11999973.64,10882219.01,11625520.08,31923044.31632524,2.74594548
1660608000000,2022-08-16 00:00:00,BTC/KZT,11558687.66,11759662.28,11200000.0,11422407.5,35844479.81420967,3.13808449
1660521600000,2022-08-15 00:00:00,BTC/KZT,11288792.66,11757414.13,11225828.32,11736770.11,35629313.02292699,3.0357
1660435200000,2022-08-14 00:00:00,BTC/KZT,11116143.58,11663481.61,11069302.27,11295922.88,32927423.842266414,2.91498306
1660348800000,2022-08-13 00:00:00,BTC/KZT,11064778.25,11482215.49,11063003.48,11242580.16,33135453.812849812,2.94731755
1660262400000,2022-08-12 00:00:00,BTC/KZT,11486955.51,11654020.34,10882219.01,11133299.16,32717929.132615056,2.93874517
1660176000000,2022-08-11 00:00:00,BTC/KZT,11350764.22,11664113.31,11219382.94,11652478.05,30901206.540795002,2.6519
1660089600000,2022-08-10 00:00:00,BTC/KZT,11535221.76,11663645.77,11221285.66,11340679.93,28961828.405233998,2.5538
1660003200000,2022-08-09 00:00:00,BTC/KZT,10951595.54,11021349.74,10945870.6,10992336.89,1525736.360332,0.1388
1659916800000,2022-08-08 00:00:00,BTC/KZT,10605207.8,11088987.0,9903595.69,10968160.92,33950999.19506571,3.09541403
1659830400000,2022-08-07 00:00:00,BTC/KZT,10920971.62,11085616.87,10335722.03,10662257.15,29438798.31779792,2.76102873
1659744000000,2022-08-06 00:00:00,BTC/KZT,10806090.22,11104357.67,9898988.0,10816730.31,34109616.030036576,3.15341282
1659657600000,2022-08-05 00:00:00,BTC/KZT,10346588.03,11338386.42,10038071.07,10546705.42,33664044.217353806,3.19190144
1659571200000,2022-08-04 00:00:00,BTC/KZT,10719743.21,11338202.47,9539858.79,10604797.02,29848328.184569314,2.81460627
1659484800000,2022-08-03 00:00:00,BTC/KZT,10258208.05,11338386.12,9300941.0,10903729.15,31804420.24941102,2.9168388
1659398400000,2022-08-02 00:00:00,BTC/KZT,11275057.07,11375937.9,9300940.0,10390513.41,31140024.24425046,2.99696685
1659312000000,2022-08-01 00:00:00,BTC/KZT,11399162.04,11668058.69,11000000.0,11200764.99,33760328.57938161,3.01410918
1659225600000,2022-07-31 00:00:00,BTC/KZT,11585958.57,11727024.43,11000000.0,11399107.57,33943835.62536751,2.97776255
1659139200000,2022-07-30 00:00:00,BTC/KZT,11530142.8,11699201.45,11301358.92,11389040.13,32253761.64816,2.832
1659052800000,2022-07-29 00:00:00,BTC/KZT,10799509.06,11999999.0,10409342.35,11447533.6,33828172.33641055,2.95506207
1658966400000,2022-07-28 00:00:00,BTC/KZT,11020955.45,11056860.6,9710009.0,10855440.4,31334090.524843708,2.88648727
1658880000000,2022-07-27 00:00:00,BTC/KZT,10642868.31,11020955.58,9710009.01,10447335.45,30481138.07341841,2.91759925
1658793600000,2022-07-26 00:00:00,BTC/KZT,10951552.13,11585189.69,9710009.0,10670213.01,33415056.521057144,3.13162038
1658707200000,2022-07-25 00:00:00,BTC/KZT,11195865.76,11585219.72,10581406.0,10962499.33,30649796.669762596,2.79587672
1658620800000,2022-07-24 00:00:00,BTC/KZT,11300731.4,11476001.74,11000000.0,11392710.17,35595170.95324913,3.12438133
1658534400000,2022-07-23 00:00:00,BTC/KZT,11175671.56,11409495.35,11000000.0,11331246.82,32279810.852934536,2.84874307
1658448000000,2022-07-22 00:00:00,BTC/KZT,11648730.88,12000000.0,11000000.0,11222250.39,32742344.890857175,2.91762737
1658361600000,2022-07-21 00:00:00,BTC/KZT,11736263.37,12725099.87,11000000.0,11591464.09,36534815.393118195,3.15187237
1658275200000,2022-07-20 00:00:00,BTC/KZT,12062829.41,12725101.74,10883467.07,11890562.07,34367291.550921,2.8903
1658188800000,2022-07-19 00:00:00,BTC/KZT,10679214.41,12477359.72,10278843.6,11831395.84,34173159.40643855,2.88834554
1658102400000,2022-07-18 00:00:00,BTC/KZT,9905596.35,10999999.0,9874255.6,10647180.71,31813128.293477416,2.98793917
1658016000000,2022-07-17 00:00:00,BTC/KZT,9871413.01,10084801.07,9610001.03,9976537.8,27214653.174300525,2.72786549
1657929600000,2022-07-16 00:00:00,BTC/KZT,9858703.22,9999998.91,9610000.06,9832231.04,28541123.264122307,2.90281251
1657843200000,2022-07-15 00:00:00,BTC/KZT,9760283.59,9999999.0,9730741.68,9795251.4,31026136.05596637,3.16746705
1657756800000,2022-07-14 00:00:00,BTC/KZT,9747197.47,9999998.0,9600000.01,9854954.23,30701540.502103876,3.11534075
1657670400000,2022-07-13 00:00:00,BTC/KZT,9788464.74,9890000.0,9600000.0,9663720.77,27535130.85450501,2.84933014
1657584000000,2022-07-12 00:00:00,BTC/KZT,9638933.38,11000000.0,9500000.33,9694562.34,24237560.472374693,2.5001191
1657497600000,2022-07-11 00:00:00,BTC/KZT,10116067.73,10955926.82,9500000.0,9693959.18,23194838.110436574,2.39271052
1657411200000,2022-07-10 00:00:00,BTC/KZT,9548582.86,15100000.0,9077639.28,10183153.91,23684244.431374278,2.32582603
1657324800000,2022-07-09 00:00:00,BTC/KZT,9792299.87,10000000.0,9113918.86,9262494.55,21366442.885854483,2.30676982
1657238400000,2022-07-08 00:00:00,BTC/KZT,9343607.01,10438065.6,8711111.02,9649049.55,24214849.201127414,2.50955797
1657152000000,2022-07-07 00:00:00,BTC/KZT,8349456.26,10225088.67,7508445.51,9769137.84,23236083.189874448,2.37851933
1657065600000,2022-07-06 00:00:00,BTC/KZT,9243061.43,9611111.0,3400000.0,7785432.88,18026920.232661866,2.31546794
1656979200000,2022-07-05 00:00:00,BTC/KZT,9098651.59,9611110.99,8566239.84,9109287.57,21744414.71154394,2.38705986
1656892800000,2022-07-04 00:00:00,BTC/KZT,8642151.98,9611111.0,8368707.53,8751942.54,21631112.314943988,2.47157842
1656806400000,2022-07-03 00:00:00,BTC/KZT,8775494.08,9064224.09,8211111.04,8705945.67,19912821.277129866,2.28726689
1656720000000,2022-07-02 00:00:00,BTC/KZT,8971154.27,9256892.37,8458187.47,9053645.79,21609732.20756444,2.38685417
1656633600000,2022-07-01 00:00:00,BTC/KZT,8864877.77,9264580.41,8458187.47,9074592.65,22640154.19609507,2.49489482
1656547200000,2022-06-30 00:00:00,BTC/KZT,9584132.82,9738063.32,8458187.47,8586448.05,20425442.621340003,2.3788
1656460800000,2022-06-29 00:00:00,BTC/KZT,9472005.93,9742380.63,8111111.01,9415238.91,22319615.75189972,2.37058411
1656374400000,2022-06-28 00:00:00,BTC/KZT,8851378.48,9622959.85,8851378.48,9607873.01,882963.5296189999,0.0919
1656288000000,2022-06-27 00:00:00,BTC/KZT,9069047.04,10488088.34,8001100.52,9141969.47,20602842.920420483,2.25365475
1656201600000,2022-06-26 00:00:00,BTC/KZT,9189240.28,11514065.51,8714329.04,9952838.18,24736784.012571998,2.4854
1656115200000,2022-06-25 00:00:00,BTC/KZT,8946292.13,9999864.52,8400000.0,9097282.63,21721324.82838953,2.38767176
1656028800000,2022-06-24 00:00:00,BTC/KZT,9545829.94,11509373.47,8372393.17,9503528.57,23009431.228529364,2.42114611
1655942400000,2022-06-23 00:00:00,BTC/KZT,9000000.01,11634050.59,8600115.01,9847870.78,9199787.918775836,0.93419056
1655769600000,2022-06-21 00:00:00,BTC/KZT,8600115.03,8600115.03,8600115.01,8600115.01,1453.8494424404998,0.00016905
1655683200000,2022-06-20 00:00:00,BTC/KZT,8000200.01,13836346.5,8000200,8500104,112106.93664456,0.01318889
1655596800000,2022-06-19 00:00:00,BTC/KZT,13836202.07,13836202.07,8000200.01,8000200.01,5136.7684224208,0.00064208
1655510400000,2022-06-18 00:00:00,BTC/KZT,13836341.96,13836341.96,8000100.04,8000100.04,54117.3167285832,0.00676458
1655337600000,2022-06-16 00:00:00,BTC/KZT,8000100.05,8000100.05,8000100.03,8000100.03,19605.845143521,0.0024507
1655251200000,2022-06-15 00:00:00,BTC/KZT,8612133.3,8612133.3,8000100.03,8000100.03,175293.3117963417,0.02191139
1655164800000,2022-06-14 00:00:00,BTC/KZT,8612133.3,8612133.31,8612133.29,8612133.3,45773.574610833006,0.00531501
1655078400000,2022-06-13 00:00:00,BTC/KZT,8612133.26,8612133.26,8612133.26,8612133.26,7387.918517091,0.00085785
1654992000000,2022-06-12 00:00:00,BTC/KZT,9000000,9999999,8888888.06,8900000.01,313663.8573524313,0.03524313
1654905600000,2022-06-11 00:00:00,BTC/KZT,13851109.67,13851109.67,11000000,11000000,2265.45,0.00020595
1654819200000,2022-06-10 00:00:00,BTC/KZT,8612135.02,8612135.02,8612135.01,8612135.01,19527.0688003239,0.00226739
1654732800000,2022-06-09 00:00:00,BTC/KZT,14111085.99,14111085.99,8612134,8700000.04,79939.515367538,0.00918845
1654560000000,2022-06-07 00:00:00,BTC/KZT,9000002.04,10000001.01,9000002.03,10000001.01,6290.6006353506,0.00062906
1654473600000,2022-06-06 00:00:00,BTC/KZT,12600112,12600112,12600112,12600112,302.27668688,2.399e-05
1654387200000,2022-06-05 00:00:00,BTC/KZT,11001000.01,12658310.99,8800008,12058312,317094.77783536,0.02629678
1654128000000,2022-06-02 00:00:00,BTC/KZT,14395332.63,14395332.63,10500001.03,10500001.03,4346.5804263787995,0.00041396
1654041600000,2022-06-01 00:00:00,BTC/KZT,6422942.01,14569999.98,6422942,10400000.01,934295.9608983615,0.08983615
1653955200000,2022-05-31 00:00:00,BTC/KZT,14894561.0,15579434.0,7561924,7561924,544336.93226208,0.07198392
1653868800000,2022-05-30 00:00:00,BTC/KZT,13254567,14894560,13254092,14887837,722104.46025426,0.04850298
1653782400000,2022-05-29 00:00:00,BTC/KZT,12100000,12900560,12100000,12897813,464838.4703013,0.0360401
1653696000000,2022-05-28 00:00:00,BTC/KZT,12299999,12299999,12100000,12100000,337092.932,0.02785892
1653609600000,2022-05-27 00:00:00,BTC/KZT,10901719,12000560,8888889,8888889,284453.15911122,0.03200098
1653523200000,2022-05-26 00:00:00,BTC/KZT,13000000,13128702,10733547,12270769,102985.74194013001,0.00839277
1653436800000,2022-05-25 00:00:00,BTC/KZT,10327618,10327619,10100524,10100524,11281.376260840001,0.00111691
1653350400000,2022-05-24 00:00:00,BTC/KZT,12143222,12145498,10000002,12082940,134348.0349308,0.01111882
1653264000000,2022-05-23 00:00:00,BTC/KZT,13089729,14999996,12000001,12100000,93925.28199999999,0.00776242
1653177600000,2022-05-22 00:00:00,BTC/KZT,13874584,15599963,12341082,13089748,198622.00358728002,0.01517386
1653091200000,2022-05-21 00:00:00,BTC/KZT,11888889,13898360,11888889,13897525,746171.7368245,0.05369098
1653004800000,2022-05-20 00:00:00,BTC/KZT,14999361,14999361,11600001,11700001,195183.62868236,0.01668236
1652918400000,2022-05-19 00:00:00,BTC/KZT,11290830,19000000,10667942,18699485,1241068.7378929,0.06636914
1652832000000,2022-05-18 00:00:00,BTC/KZT,12883902,19339999,11188905,11290830,383015.7775659,0.03392273
1652745600000,2022-05-17 00:00:00,BTC/KZT,12605164,13999971,11188888,13099618,35611.70452154,0.00271853
1652659200000,2022-05-16 00:00:00,BTC/KZT,13065800,13067962,10000003,13067962,167859.67072506,0.01284513
1652486400000,2022-05-14 00:00:00,BTC/KZT,12105910,13199948,10000003,11467685,41103.1646381,0.00358426
1652400000000,2022-05-13 00:00:00,BTC/KZT,10527420,13134032,10000003,10000003,11338.703401609999,0.00113387
1652313600000,2022-05-12 00:00:00,BTC/KZT,13619642,14011541,10451866,12105828,85537.48054068,0.00706581
1652227200000,2022-05-11 00:00:00,BTC/KZT,11592209,14012137,11164606,14012137,101487.52622771,0.00724283
1652140800000,2022-05-10 00:00:00,BTC/KZT,13381757,14506269,11051983,13395812,56787.258314160004,0.00423918
1652054400000,2022-05-09 00:00:00,BTC/KZT,14116762,14768019,10091565,13836807,40095.33074811,0.00289773
1651968000000,2022-05-08 00:00:00,BTC/KZT,12695441,15268792,8888888,15127389,358251.06196692,0.02368228
1651881600000,2022-05-07 00:00:00,BTC/KZT,13840854,15788923,12567137,12567137,42799.77280953,0.00340569
1651795200000,2022-05-06 00:00:00,BTC/KZT,16464840,17555111,12567136,12567136,28880.912255679996,0.00229813
1651708800000,2022-05-05 00:00:00,BTC/KZT,15154443,17190881,10000000,16049719,420178.11248182,0.02617978
1651622400000,2022-05-04 00:00:00,BTC/KZT,15096914,17291578,15096914,17093894,10955.64760354,0.00064091
1651536000000,2022-05-03 00:00:00,BTC/KZT,11500359,16000000,11500359,16000000,320729.28,0.02004558
1651449600000,2022-05-02 00:00:00,BTC/KZT,16982570,16982570,11491860,11491860,86611.275855,0.00753675
1651363200000,2022-05-01 00:00:00,BTC/KZT,16784994,16784994,16784994,16784994,384.04066272,2.288e-05
1651276800000,2022-04-30 00:00:00,BTC/KZT,18999191,18999191,18999191,18999191,33.62856807,1.77e-06
1651190400000,2022-04-29 00:00:00,BTC/KZT,14340001,19036376,14000000,14000000,59683.96000000001,0.00426314
1651104000000,2022-04-28 00:00:00,BTC/KZT,17337958,19516432,14333777,19516386,227239.23555485997,0.01164351
1651017600000,2022-04-27 00:00:00,BTC/KZT,16917321,17847687,16917321,17847687,822.0644632200001,4.606e-05
1650931200000,2022-04-26 00:00:00,BTC/KZT,17495339,17848793,15891740,17624425,3868.03255475,0.00021947
1650844800000,2022-04-25 00:00:00,BTC/KZT,16680562,17467790,16680562,17467790,28975.9194078,0.00165882
1650672000000,2022-04-23 00:00:00,BTC/KZT,16720958,19508818,14333781,17000000,18136.960000000003,0.00106688
1650585600000,2022-04-22 00:00:00,BTC/KZT,17130003,17712630,14333785,17712630,19759.3243965,0.00111555
1650412800000,2022-04-20 00:00:00,BTC/KZT,17840939,17840939,16755267,16755267,111955.51059327,0.00668181
1650326400000,2022-04-19 00:00:00,BTC/KZT,18000000,18493180,17766286,18493180,45997.5318186,0.00248727
1650240000000,2022-04-18 00:00:00,BTC/KZT,16802618,18492943,16799259,18492942,332560.61020962,0.01798311
1650153600000,2022-04-17 00:00:00,BTC/KZT,17609556,17609556,17609556,17609556,452.38949364,2.569e-05
1650067200000,2022-04-16 00:00:00,BTC/KZT,16809832,18492236,16755267,18492236,13350.4697802,0.00072195
1649980800000,2022-04-15 00:00:00,BTC/KZT,16801454,16801454,16755269,16755269,837.76345,5e-05
1649894400000,2022-04-14 00:00:00,BTC/KZT,17504862,17504862,16755268,16755268,34798.345898479995,0.00207686
1649808000000,2022-04-13 00:00:00,BTC/KZT,18287829,18465886,18287829,18465886,2855.7492699,0.00015465
1649721600000,2022-04-12 00:00:00,BTC/KZT,18254035,18465886,17500100,18465886,27524.3263773,0.00149055
1649635200000,2022-04-11 00:00:00,BTC/KZT,18703733,20000000,18254035,18254035,38567.67276905,0.00211283
1649462400000,2022-04-09 00:00:00,BTC/KZT,21391745,21391745,19510196,19510196,53076.70781016,0.00272046
1649376000000,2022-04-08 00:00:00,BTC/KZT,21393823,21393823,19510875,19510875,30844.35207,0.00158088
1649203200000,2022-04-06 00:00:00,BTC/KZT,21453757,21453757,21453757,21453757,9276.17545166,0.00043238
