https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MARS4,Volume USDT
1659916800,2022-08-08 00:00:00,MARS4/USDT,0.00208,0.00256,0.00206,0.00229,51669942.9475,115238.917055727
1659830400,2022-08-07 00:00:00,MARS4/USDT,0.00203,0.00214,0.002,0.00208,45546344.8821,93686.029253982
1659744000,2022-08-06 00:00:00,MARS4/USDT,0.00204,0.00219,0.0019,0.00203,50053642.2677,100554.520727003
1659657600,2022-08-05 00:00:00,MARS4/USDT,0.00215,0.00215,0.00198,0.00203,26179954.3532,53805.030322827
1659571200,2022-08-04 00:00:00,MARS4/USDT,0.00225,0.00227,0.00212,0.00215,25975164.7225,57262.448808925
1659484800,2022-08-03 00:00:00,MARS4/USDT,0.00218,0.00242,0.00216,0.00225,35486542.4312,81364.203994162
1659398400,2022-08-02 00:00:00,MARS4/USDT,0.00225,0.00225,0.002,0.00219,44170150.2577,92464.24793547
1659312000,2022-08-01 00:00:00,MARS4/USDT,0.00232,0.00232,0.00225,0.00226,26964973.9102,61853.191534451
1659225600,2022-07-31 00:00:00,MARS4/USDT,0.00228,0.00243,0.00225,0.00232,40522881.5596,93853.130883921
1659139200,2022-07-30 00:00:00,MARS4/USDT,0.00225,0.00231,0.00217,0.00228,41191331.3843,92336.307364581
1659052800,2022-07-29 00:00:00,MARS4/USDT,0.00238,0.00238,0.00216,0.00224,41575874.7813,93027.252550331
1658966400,2022-07-28 00:00:00,MARS4/USDT,0.00224,0.0024,0.00223,0.00238,27868716.9838,64294.981480788
1658880000,2022-07-27 00:00:00,MARS4/USDT,0.00187,0.00279,0.00186,0.00224,69988948.9443,150876.333056981
1658793600,2022-07-26 00:00:00,MARS4/USDT,0.00203,0.00204,0.00184,0.00188,27065013.61351307,51687.3291624510944
1658707200,2022-07-25 00:00:00,MARS4/USDT,0.00233,0.00234,0.002,0.00203,38973305.4709,85939.304617721
1658620800,2022-07-24 00:00:00,MARS4/USDT,0.00222,0.00236,0.00217,0.00232,26290653.3805,60347.858152782
1658534400,2022-07-23 00:00:00,MARS4/USDT,0.00238,0.00323,0.00201,0.0022,60434544.99311622,143138.8290940320112
1658448000,2022-07-22 00:00:00,MARS4/USDT,0.00229,0.00241,0.00223,0.00238,28331449.7909,65155.814618727
1658361600,2022-07-21 00:00:00,MARS4/USDT,0.00259,0.00262,0.00205,0.00228,43918240.36743881,98613.9733748237559
1658275200,2022-07-20 00:00:00,MARS4/USDT,0.00254,0.00266,0.00245,0.00259,27482320.41555325,68771.1280177670632
1658188800,2022-07-19 00:00:00,MARS4/USDT,0.00254,0.0026,0.00247,0.00254,35311340.92439221,88796.5150235681529
1658102400,2022-07-18 00:00:00,MARS4/USDT,0.00265,0.00266,0.0025,0.00254,23035803.85666571,59163.3172789378733
1658016000,2022-07-17 00:00:00,MARS4/USDT,0.00267,0.00272,0.00263,0.00265,37019598.31312921,99147.5570439734111
1657929600,2022-07-16 00:00:00,MARS4/USDT,0.00271,0.00271,0.0026,0.00267,37388290.6719474,99545.8098046467106
1657843200,2022-07-15 00:00:00,MARS4/USDT,0.00271,0.00287,0.00256,0.00271,31366212.654233,85203.515612472866
1657756800,2022-07-14 00:00:00,MARS4/USDT,0.00249,0.0029,0.00243,0.00271,34389825.23026045,91071.8585095573685
1657670400,2022-07-13 00:00:00,MARS4/USDT,0.00257,0.00258,0.00239,0.00249,38940815.8586,98429.526926834
1657584000,2022-07-12 00:00:00,MARS4/USDT,0.00252,0.00257,0.0025,0.00257,21128941.57089045,53633.4103723459177
1657497600,2022-07-11 00:00:00,MARS4/USDT,0.00258,0.00261,0.00248,0.00252,38793649.63619324,98050.2260560111199
1657411200,2022-07-10 00:00:00,MARS4/USDT,0.00272,0.00289,0.00239,0.00259,33643324.16112158,90705.6173282612329
1657324800,2022-07-09 00:00:00,MARS4/USDT,0.0027,0.00275,0.00266,0.00271,31881879.13659402,86516.9103282060512
1657238400,2022-07-08 00:00:00,MARS4/USDT,0.00277,0.00277,0.0026,0.0027,27171124.97715468,73745.4805415648665
1657152000,2022-07-07 00:00:00,MARS4/USDT,0.00269,0.00279,0.00265,0.00277,25968767.34511251,70281.9526933805547
1657065600,2022-07-06 00:00:00,MARS4/USDT,0.00278,0.00281,0.00263,0.00269,28079226.75702522,76162.1235271245758
1656979200,2022-07-05 00:00:00,MARS4/USDT,0.00277,0.00292,0.0027,0.00278,49980069.487339,138443.3413730654927
1656892800,2022-07-04 00:00:00,MARS4/USDT,0.00275,0.00277,0.0027,0.00277,28988140.70447477,79394.9023682608945
1656806400,2022-07-03 00:00:00,MARS4/USDT,0.0028,0.00285,0.00263,0.00272,33779012.95378668,92953.2273261000906
1656720000,2022-07-02 00:00:00,MARS4/USDT,0.00268,0.00283,0.00254,0.00283,32051140.288679,85998.3894740390494
1656633600,2022-07-01 00:00:00,MARS4/USDT,0.00288,0.00296,0.00264,0.00268,23397376.87061229,66990.8441701574677
1656547200,2022-06-30 00:00:00,MARS4/USDT,0.003,0.00302,0.00286,0.00288,32817361.53826666,96511.2754315628476
1656460800,2022-06-29 00:00:00,MARS4/USDT,0.00285,0.00305,0.00285,0.00302,40050785.3044688,119329.8512386155827
1656374400,2022-06-28 00:00:00,MARS4/USDT,0.00314,0.0033,0.00284,0.00285,28003585.91108219,87615.8972456622202
1656288000,2022-06-27 00:00:00,MARS4/USDT,0.00287,0.00333,0.00286,0.00315,41268368.60831139,124626.4828590300909
1656201600,2022-06-26 00:00:00,MARS4/USDT,0.00276,0.00311,0.00275,0.00287,41572454.09106313,123355.4297631585615
1656115200,2022-06-25 00:00:00,MARS4/USDT,0.00281,0.00315,0.00275,0.00276,43587478.20160865,126912.7775959882133
1656028800,2022-06-24 00:00:00,MARS4/USDT,0.00281,0.00289,0.00275,0.00281,32946562.49298905,93210.943873249884
1655942400,2022-06-23 00:00:00,MARS4/USDT,0.00285,0.00285,0.00272,0.00281,38357931.40684801,106425.3776768899929
1655856000,2022-06-22 00:00:00,MARS4/USDT,0.00309,0.00311,0.00276,0.00285,35871851.35079121,105603.92168122564
1655769600,2022-06-21 00:00:00,MARS4/USDT,0.00306,0.00314,0.00291,0.00309,37026688.63840457,112444.2178126542009
1655683200,2022-06-20 00:00:00,MARS4/USDT,0.00315,0.00333,0.00302,0.00307,39765642.08781546,124534.7629241915146
1655596800,2022-06-19 00:00:00,MARS4/USDT,0.00299,0.00368,0.00296,0.00315,38495873.96083419,119438.2584327965456
1655510400,2022-06-18 00:00:00,MARS4/USDT,0.00311,0.00315,0.00296,0.003,39769119.55002851,121103.839892004332
1655424000,2022-06-17 00:00:00,MARS4/USDT,0.00325,0.00336,0.0031,0.00311,35582750.3054702,113880.9690819745419
1655337600,2022-06-16 00:00:00,MARS4/USDT,0.0034,0.0035,0.00324,0.00328,33341525.43482686,111243.485171314961
1655251200,2022-06-15 00:00:00,MARS4/USDT,0.00348,0.00377,0.00288,0.00337,32172859.50233659,104921.3266637904292
1655164800,2022-06-14 00:00:00,MARS4/USDT,0.00325,0.00498,0.00313,0.00349,62042027.15885948,231794.475430817092
1655078400,2022-06-13 00:00:00,MARS4/USDT,0.00351,0.0036,0.00315,0.00325,45478956.2448304,152181.9968015172014
1654992000,2022-06-12 00:00:00,MARS4/USDT,0.00359,0.00386,0.00343,0.00352,39400609.39001992,140060.9462434061278
1654905600,2022-06-11 00:00:00,MARS4/USDT,0.00409,0.00409,0.00343,0.00359,41260423.86430491,152283.9984410203582
1654819200,2022-06-10 00:00:00,MARS4/USDT,0.00475,0.0053,0.00407,0.00412,35928331.92674507,165979.7847421381771
1654732800,2022-06-09 00:00:00,MARS4/USDT,0.00367,0.00961,0.00365,0.00478,125176142.37519375,611416.0120322799778
1654646400,2022-06-08 00:00:00,MARS4/USDT,0.00375,0.00384,0.00362,0.00366,35975189.00100675,133167.5389351705155
1654560000,2022-06-07 00:00:00,MARS4/USDT,0.00408,0.00408,0.00361,0.00375,36771904.83133036,140871.5507687458036
1654473600,2022-06-06 00:00:00,MARS4/USDT,0.00412,0.00481,0.00392,0.00408,38047104.92763394,162965.4577366050512
1654387200,2022-06-05 00:00:00,MARS4/USDT,0.00338,0.00511,0.00331,0.00412,78921263.55145956,325915.7525421857914
1654300800,2022-06-04 00:00:00,MARS4/USDT,0.0035,0.00355,0.00336,0.00339,28239967.09582449,97179.8676491910985
1654214400,2022-06-03 00:00:00,MARS4/USDT,0.00392,0.00396,0.0035,0.0035,42886684.69596342,162181.5867857451033
1654128000,2022-06-02 00:00:00,MARS4/USDT,0.00411,0.00416,0.00388,0.00391,44217534.31650026,180090.6590940494421
1654041600,2022-06-01 00:00:00,MARS4/USDT,0.00421,0.0044,0.0041,0.00411,60935753.2951098,259074.1426372516244
1653955200,2022-05-31 00:00:00,MARS4/USDT,0.00471,0.00502,0.00419,0.00422,47025230.90662633,217980.5080526146425
1653868800,2022-05-30 00:00:00,MARS4/USDT,0.00425,0.00487,0.00365,0.00474,54342557.49385371,229772.5963635449435
1653782400,2022-05-29 00:00:00,MARS4/USDT,0.00422,0.00471,0.00409,0.00425,58935293.56511068,256898.7785571053574
1653696000,2022-05-28 00:00:00,MARS4/USDT,0.00391,0.00421,0.00389,0.00418,60371710.32726498,239885.5258538630322
1653609600,2022-05-27 00:00:00,MARS4/USDT,0.00395,0.00397,0.00382,0.00391,62059731.8121323,241516.3423394888417
1653523200,2022-05-26 00:00:00,MARS4/USDT,0.00409,0.00412,0.00393,0.00395,63713779.91191167,256791.8920807837252
1653436800,2022-05-25 00:00:00,MARS4/USDT,0.00411,0.00447,0.00398,0.00409,40770461.59420483,170623.2229776907388
1653350400,2022-05-24 00:00:00,MARS4/USDT,0.00418,0.00419,0.00397,0.00409,53643310.67922575,218592.1168574253799
1653264000,2022-05-23 00:00:00,MARS4/USDT,0.00397,0.00438,0.00397,0.00418,59947163.08604182,249238.3266720706672
1653177600,2022-05-22 00:00:00,MARS4/USDT,0.00415,0.00427,0.00394,0.00397,61595717.76929006,253275.4774742812266
1653091200,2022-05-21 00:00:00,MARS4/USDT,0.00393,0.00442,0.00388,0.00415,42573664.87037503,178163.9996278259824
1653004800,2022-05-20 00:00:00,MARS4/USDT,0.00377,0.00395,0.00365,0.00392,64618321.94949803,244386.5694839373786
1652918400,2022-05-19 00:00:00,MARS4/USDT,0.00374,0.00394,0.00357,0.00374,49400375.02063464,182979.5622070991783
1652832000,2022-05-18 00:00:00,MARS4/USDT,0.00389,0.00425,0.00373,0.00374,57504530.95399628,227388.1228431717479
1652745600,2022-05-17 00:00:00,MARS4/USDT,0.00395,0.0041,0.00378,0.00389,57001179.0764014,225231.0256871166099
1652659200,2022-05-16 00:00:00,MARS4/USDT,0.00403,0.00411,0.00375,0.00394,39599452.38934482,155928.6297829618367
1652572800,2022-05-15 00:00:00,MARS4/USDT,0.0034,0.00413,0.0034,0.00406,64902567.55407577,228897.8264094592045
1652486400,2022-05-14 00:00:00,MARS4/USDT,0.00352,0.00352,0.00337,0.00338,74068963.95039515,253889.6314896186651
1652400000,2022-05-13 00:00:00,MARS4/USDT,0.00319,0.00361,0.00314,0.00352,59858157.54506512,202959.0107284096299
1652313600,2022-05-12 00:00:00,MARS4/USDT,0.00401,0.00401,0.00314,0.00317,48929714.67616711,162156.9715466197976
1652227200,2022-05-11 00:00:00,MARS4/USDT,0.00454,0.00462,0.00395,0.004,52791034.44909402,225227.9864129169399
1652140800,2022-05-10 00:00:00,MARS4/USDT,0.00464,0.00471,0.00442,0.00454,55334955.20210485,253337.0767767085937
1652054400,2022-05-09 00:00:00,MARS4/USDT,0.00516,0.0052,0.00464,0.00464,38568358.54738177,190527.408952081783
1651968000,2022-05-08 00:00:00,MARS4/USDT,0.0051,0.00533,0.00507,0.00516,47103906.19285506,240638.3053080289359
1651881600,2022-05-07 00:00:00,MARS4/USDT,0.0053,0.00557,0.00503,0.0051,46204680.17037617,240732.8874545900867
1651795200,2022-05-06 00:00:00,MARS4/USDT,0.00553,0.00575,0.0053,0.0053,42986359.70535275,236397.5865727127481
1651708800,2022-05-05 00:00:00,MARS4/USDT,0.0064,0.00651,0.00543,0.00553,42575099.72427129,257745.0181899954394
1651622400,2022-05-04 00:00:00,MARS4/USDT,0.00613,0.00642,0.00575,0.0064,39000811.88029521,236662.5049492043776
1651536000,2022-05-03 00:00:00,MARS4/USDT,0.00587,0.00638,0.00554,0.00611,40993989.98194993,251818.94196656983
1651449600,2022-05-02 00:00:00,MARS4/USDT,0.00667,0.0067,0.00591,0.00591,36611758.79263405,239063.634363128493
1651363200,2022-05-01 00:00:00,MARS4/USDT,0.00631,0.00672,0.00631,0.00669,34957491.70535334,227843.5714451637558
1651276800,2022-04-30 00:00:00,MARS4/USDT,0.00657,0.00666,0.00631,0.00631,39465845.2087644,256436.8305295826488
1651190400,2022-04-29 00:00:00,MARS4/USDT,0.00734,0.00738,0.00625,0.00657,37875695.97103965,257570.7974778548042
1651104000,2022-04-28 00:00:00,MARS4/USDT,0.00741,0.00771,0.0072,0.00733,34064274.10721142,252312.285355725934
1651017600,2022-04-27 00:00:00,MARS4/USDT,0.00792,0.00811,0.00742,0.00742,30727103.90180471,240017.8064872596886
1650931200,2022-04-26 00:00:00,MARS4/USDT,0.00846,0.00853,0.00786,0.00792,30583178.73249145,251273.3640000021542
1650844800,2022-04-25 00:00:00,MARS4/USDT,0.00784,0.00852,0.00751,0.00847,28657112.07999897,230858.5537941675865
1650758400,2022-04-24 00:00:00,MARS4/USDT,0.00811,0.0087,0.00779,0.00788,32021223.61677341,263148.9774495098152
1650672000,2022-04-23 00:00:00,MARS4/USDT,0.00827,0.00833,0.008,0.00809,29462559.75219594,239367.9189250012319
1650585600,2022-04-22 00:00:00,MARS4/USDT,0.00871,0.00879,0.0082,0.00823,30383422.85306234,258452.6878523899824
1650499200,2022-04-21 00:00:00,MARS4/USDT,0.00906,0.00912,0.00851,0.00872,29028370.07313218,255745.345657602009
1650412800,2022-04-20 00:00:00,MARS4/USDT,0.00933,0.00961,0.00874,0.0091,23211253.46483599,212698.3451652306632
1650326400,2022-04-19 00:00:00,MARS4/USDT,0.00901,0.01341,0.00891,0.00933,35640817.65396505,334513.873534657289
1650240000,2022-04-18 00:00:00,MARS4/USDT,0.00937,0.01054,0.00857,0.009,26950982.02953401,242804.2265645048314
1650153600,2022-04-17 00:00:00,MARS4/USDT,0.00869,0.01018,0.00854,0.00938,26303696.81010843,236307.3828053531145
1650067200,2022-04-16 00:00:00,MARS4/USDT,0.00913,0.00925,0.00843,0.0087,28370902.59621563,256835.7645958050011
1649980800,2022-04-15 00:00:00,MARS4/USDT,0.00924,0.00931,0.0091,0.00912,25006881.29020501,229320.5715133253922
1649894400,2022-04-14 00:00:00,MARS4/USDT,0.00961,0.00965,0.0091,0.00928,27325080.99254864,256189.101871758785
1649808000,2022-04-13 00:00:00,MARS4/USDT,0.00958,0.00995,0.00938,0.00962,22578323.04583458,216145.1178857770437
1649721600,2022-04-12 00:00:00,MARS4/USDT,0.00926,0.00981,0.00922,0.0096,23189358.76588519,219534.0910198317766
1649635200,2022-04-11 00:00:00,MARS4/USDT,0.01121,0.01193,0.0089,0.0093,21025798.50423445,213985.0564199532988
1649548800,2022-04-10 00:00:00,MARS4/USDT,0.01232,0.02,0.0107,0.01121,34268743.55598695,429279.5008544406207
1649462400,2022-04-09 00:00:00,MARS4/USDT,0.01124,0.01365,0.01085,0.01233,24100151.36275657,281676.921392658184
1649376000,2022-04-08 00:00:00,MARS4/USDT,0.01064,0.0117,0.00999,0.01122,20130212.00896333,215500.3988669693996
1649289600,2022-04-07 00:00:00,MARS4/USDT,0.01078,0.01086,0.01051,0.01064,23503568.02299138,250253.3808402814866
1649203200,2022-04-06 00:00:00,MARS4/USDT,0.01226,0.01226,0.01051,0.01072,23127132.37148136,265193.3247776746829
1649116800,2022-04-05 00:00:00,MARS4/USDT,0.01281,0.01307,0.01118,0.0123,20471190.72933268,257443.7301414519736
1649030400,2022-04-04 00:00:00,MARS4/USDT,0.01314,0.0132,0.01206,0.01282,19536935.72820269,243890.8844839325489
1648944000,2022-04-03 00:00:00,MARS4/USDT,0.01356,0.015,0.0128,0.01313,19280622.07183055,257751.2061505142434
1648857600,2022-04-02 00:00:00,MARS4/USDT,0.01286,0.01436,0.01283,0.01352,18373933.9568877,239940.0084926481035
1648771200,2022-04-01 00:00:00,MARS4/USDT,0.01255,0.01295,0.01185,0.01286,17171063.54411632,215182.4358109252446
1648684800,2022-03-31 00:00:00,MARS4/USDT,0.0128,0.01413,0.0125,0.01254,19677540.07663807,253962.7815574479411
1648598400,2022-03-30 00:00:00,MARS4/USDT,0.01299,0.01352,0.01271,0.01279,14817749.38953762,190891.4604740012113
1648512000,2022-03-29 00:00:00,MARS4/USDT,0.01246,0.01351,0.01207,0.01298,19393912.73055206,249725.5592132330839
1648425600,2022-03-28 00:00:00,MARS4/USDT,0.01131,0.0132,0.01112,0.01241,6922862.16166895,83645.8711746816363
1648339200,2022-03-27 00:00:00,MARS4/USDT,0.01055,0.01199,0.01035,0.01131,4995067.96166618,53519.1567878758323
1648252800,2022-03-26 00:00:00,MARS4/USDT,0.01062,0.01079,0.01045,0.01054,1228387.01399594,13039.9659544737088
1648166400,2022-03-25 00:00:00,MARS4/USDT,0.01042,0.01102,0.01021,0.01062,3936559.06526748,41612.089920996877
1648080000,2022-03-24 00:00:00,MARS4/USDT,0.0105,0.012,0.0101,0.01042,7064791.15205664,75240.0948957176295
1647993600,2022-03-23 00:00:00,MARS4/USDT,0.0106,0.01077,0.01009,0.01047,5009389.77063288,52424.9864429850194
1647907200,2022-03-22 00:00:00,MARS4/USDT,0.00987,0.01216,0.0097,0.01055,8568623.06391332,91195.4669411438912
1647820800,2022-03-21 00:00:00,MARS4/USDT,0.00957,0.01026,0.00951,0.00987,4205355.13456686,42098.1781043080631
1647734400,2022-03-20 00:00:00,MARS4/USDT,0.00963,0.00997,0.0091,0.00951,4469602.4677769,42485.6594278982287
1647648000,2022-03-19 00:00:00,MARS4/USDT,0.01006,0.01065,0.00937,0.00968,8210117.73743356,82314.6577475418226
1647561600,2022-03-18 00:00:00,MARS4/USDT,0.00945,0.01065,0.00935,0.01005,8064980.00161689,78787.6118921431049
1647475200,2022-03-17 00:00:00,MARS4/USDT,0.00943,0.01064,0.00921,0.00952,8716031.32123725,84157.9148573209971
1647388800,2022-03-16 00:00:00,MARS4/USDT,0.00922,0.00957,0.00915,0.00943,3404754.26193541,31686.0410991525768
1647302400,2022-03-15 00:00:00,MARS4/USDT,0.00994,0.01012,0.00874,0.00922,3310748.50353543,30843.0280799856392
1647216000,2022-03-14 00:00:00,MARS4/USDT,0.00998,0.01041,0.00965,0.00989,4602882.45793139,46185.0781044954222
1647129600,2022-03-13 00:00:00,MARS4/USDT,0.01031,0.01052,0.00991,0.00998,5661194.28307842,57327.8682476207876
1647043200,2022-03-12 00:00:00,MARS4/USDT,0.01053,0.01053,0.00926,0.01025,6876282.00197203,67198.5712784762585
1646956800,2022-03-11 00:00:00,MARS4/USDT,0.01113,0.01115,0.01034,0.01047,2872047.01165625,30760.2882653134788
1646870400,2022-03-10 00:00:00,MARS4/USDT,0.01168,0.0117,0.01096,0.01112,3159031.46195984,35608.9161499153784
1646784000,2022-03-09 00:00:00,MARS4/USDT,0.01171,0.01238,0.01154,0.01168,4755387.92670461,56432.3467369732015
1646697600,2022-03-08 00:00:00,MARS4/USDT,0.01187,0.0125,0.01162,0.0117,5653057.28626332,68558.7651507730647
1646611200,2022-03-07 00:00:00,MARS4/USDT,0.0126,0.01269,0.01116,0.01185,94155371.63459779,1125435.8214579956046
1646524800,2022-03-06 00:00:00,MARS4/USDT,0.01256,0.01329,0.01228,0.01262,60371376.6494672,769338.3518842554784
1646438400,2022-03-05 00:00:00,MARS4/USDT,0.01311,0.0133,0.01177,0.01256,35154047.74465414,442720.2820955206343
1646352000,2022-03-04 00:00:00,MARS4/USDT,0.0134,0.01395,0.01292,0.0131,25591738.96037255,344933.9620879814342
1646265600,2022-03-03 00:00:00,MARS4/USDT,0.01552,0.01581,0.01274,0.01347,33720075.69373412,482782.8076079272855
1646179200,2022-03-02 00:00:00,MARS4/USDT,0.01635,0.01731,0.0143,0.01552,20066678.81952828,320093.4603912979621
1646092800,2022-03-01 00:00:00,MARS4/USDT,0.01722,0.019,0.0153,0.01626,30450861.7445676,509732.5491020344001
1646006400,2022-02-28 00:00:00,MARS4/USDT,0.0128,0.0195,0.01147,0.01721,87108467.37863085,1418146.5366967926529
