https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WRX,Volume USDT
1663545600000.0,2022-09-19 00:00:00,WRX/USDT,0.19654,0.19654,0.19615,0.19623,10.0,1.9623
1663459200000.0,2022-09-18 00:00:00,WRX/USDT,0.21005,0.2101,0.19634,0.19654,40466.6731454157,7953.31994
1663372800000.0,2022-09-17 00:00:00,WRX/USDT,0.20347,0.24512,0.20008,0.21005,18581.636229469175,3903.07269
1663286400000.0,2022-09-16 00:00:00,WRX/USDT,0.20461,0.20575,0.1981,0.20347,916.5219442669681,186.48472
1663200000000.0,2022-09-15 00:00:00,WRX/USDT,0.21155,0.24199,0.20345,0.20461,207509.62924588242,42458.54524
1663113600000.0,2022-09-14 00:00:00,WRX/USDT,0.21099,0.21306,0.19787,0.21155,1788.7506026943986,378.41019
1663027200000.0,2022-09-13 00:00:00,WRX/USDT,0.21767,0.22506,0.20514,0.21099,17899.043366984217,3776.51916
1662940800000.0,2022-09-12 00:00:00,WRX/USDT,0.22272,0.2518,0.21452,0.21767,185414.513989066,40359.17726
1662854400000.0,2022-09-11 00:00:00,WRX/USDT,0.22998,0.28962,0.22197,0.22272,301366.6066361351,67120.37063
1662768000000.0,2022-09-10 00:00:00,WRX/USDT,0.18714,0.31315,0.18616,0.22998,477885.1921906253,109904.0365
1662681600000.0,2022-09-09 00:00:00,WRX/USDT,0.17971,0.19061,0.17971,0.18714,11920.244469381212,2230.75455
1662595200000.0,2022-09-08 00:00:00,WRX/USDT,0.18143,0.18337,0.17848,0.17971,4936.93339268822,887.2163
1662508800000.0,2022-09-07 00:00:00,WRX/USDT,0.17941,0.18254,0.174,0.18143,41624.9754175164,7552.01929
1662422400000.0,2022-09-06 00:00:00,WRX/USDT,0.188,0.19134,0.1794,0.17941,22004.238838414807,3947.78049
1662336000000.0,2022-09-05 00:00:00,WRX/USDT,0.19249,0.19303,0.18484,0.188,4753.807553191489,893.71582
1662249600000.0,2022-09-04 00:00:00,WRX/USDT,0.19092,0.19328,0.19037,0.19249,121.28380695101045,23.34592
1662163200000.0,2022-09-03 00:00:00,WRX/USDT,0.19036,0.19239,0.1893,0.19092,127.96454012151686,24.43099
1662076800000.0,2022-09-02 00:00:00,WRX/USDT,0.18882,0.19217,0.1856,0.19036,389.9238285354066,74.2259
1661990400000.0,2022-09-01 00:00:00,WRX/USDT,0.18899,0.18905,0.18485,0.18882,2547.3261836669844,480.98613
1661904000000.0,2022-08-31 00:00:00,WRX/USDT,0.19424,0.19976,0.18844,0.18899,2856.3356791364627,539.81888
1661817600000.0,2022-08-30 00:00:00,WRX/USDT,0.19482,0.20318,0.19333,0.19424,7215.885399505766,1401.61358
1661731200000.0,2022-08-29 00:00:00,WRX/USDT,0.19061,0.19498,0.18999,0.19482,3885.1980802792327,756.91429
1661644800000.0,2022-08-28 00:00:00,WRX/USDT,0.19051,0.19787,0.18908,0.19061,6949.22926394208,1324.59259
1661558400000.0,2022-08-27 00:00:00,WRX/USDT,0.19,0.1981,0.18776,0.19051,3422.1288646265284,651.94977
1661472000000.0,2022-08-26 00:00:00,WRX/USDT,0.20911,0.20965,0.18938,0.19,7774.875736842106,1477.22639
1661385600000.0,2022-08-25 00:00:00,WRX/USDT,0.2067,0.20989,0.20664,0.20911,5144.9233896035585,1075.85493
1661299200000.0,2022-08-24 00:00:00,WRX/USDT,0.20928,0.20928,0.20272,0.2067,548.8245766811805,113.44204
1661212800000.0,2022-08-23 00:00:00,WRX/USDT,0.20565,0.21493,0.20381,0.20928,17626.79252675841,3688.93514
1661126400000.0,2022-08-22 00:00:00,WRX/USDT,0.20866,0.20965,0.20314,0.20565,1126.3591539022611,231.63576
1661040000000.0,2022-08-21 00:00:00,WRX/USDT,0.20403,0.20982,0.20218,0.20866,2684.1089811176075,560.06618
1660953600000.0,2022-08-20 00:00:00,WRX/USDT,0.19811,0.21303,0.19808,0.20403,12311.332696172132,2511.88121
1660867200000.0,2022-08-19 00:00:00,WRX/USDT,0.22357,0.22446,0.19804,0.19811,47295.79067184897,9369.76909
1660780800000.0,2022-08-18 00:00:00,WRX/USDT,0.22738,0.24385,0.22357,0.22357,29807.27611039048,6664.01272
1660694400000.0,2022-08-17 00:00:00,WRX/USDT,0.23548,0.24088,0.22657,0.22738,4780.784105902014,1087.05469
1660608000000.0,2022-08-16 00:00:00,WRX/USDT,0.23578,0.24066,0.23354,0.23548,10195.669950738917,2400.87636
1660521600000.0,2022-08-15 00:00:00,WRX/USDT,0.23846,0.24401,0.23279,0.23578,6910.121681228264,1629.26849
1660435200000.0,2022-08-14 00:00:00,WRX/USDT,0.24119,0.24687,0.23614,0.23846,23091.638639604123,5506.43215
1660348800000.0,2022-08-13 00:00:00,WRX/USDT,0.24272,0.2503,0.23726,0.24119,30497.197562087982,7355.61908
1660262400000.0,2022-08-12 00:00:00,WRX/USDT,0.24137,0.24517,0.23425,0.24272,6201.981954515491,1505.34506
1660176000000.0,2022-08-11 00:00:00,WRX/USDT,0.2392,0.24774,0.2392,0.24137,62269.480299954426,15029.98446
1660089600000.0,2022-08-10 00:00:00,WRX/USDT,0.23073,0.24097,0.22402,0.2392,30177.63081103679,7218.48929
1660003200000.0,2022-08-09 00:00:00,WRX/USDT,0.2445,0.24729,0.22957,0.23073,72822.52268885712,16802.34066
1659916800000.0,2022-08-08 00:00:00,WRX/USDT,0.24303,0.25595,0.24303,0.2445,43935.65472392638,10742.26758
1659830400000.0,2022-08-07 00:00:00,WRX/USDT,0.24909,0.25068,0.23993,0.24303,9606.061515039295,2334.56113
1659744000000.0,2022-08-06 00:00:00,WRX/USDT,0.25965,0.26429,0.24482,0.24909,51075.86241920591,12722.48657
1659657600000.0,2022-08-05 00:00:00,WRX/USDT,0.27183,0.28844,0.25375,0.25965,69839.32932794146,18133.78186
1659571200000.0,2022-08-04 00:00:00,WRX/USDT,0.26203,0.27763,0.26202,0.27183,48873.3786925652,13285.25053
1659484800000.0,2022-08-03 00:00:00,WRX/USDT,0.26254,0.28022,0.25731,0.26203,2463.293897645308,645.4569
1659398400000.0,2022-08-02 00:00:00,WRX/USDT,0.26777,0.26925,0.25412,0.26254,19454.788984535688,5107.6603
1659312000000.0,2022-08-01 00:00:00,WRX/USDT,0.27236,0.27524,0.26542,0.26777,9967.170146020839,2668.90915
1659225600000.0,2022-07-31 00:00:00,WRX/USDT,0.27124,0.2896,0.27008,0.27236,10493.703737700103,2858.06515
1659139200000.0,2022-07-30 00:00:00,WRX/USDT,0.26135,0.28803,0.26133,0.27124,34253.19329744875,9290.83615
1659052800000.0,2022-07-29 00:00:00,WRX/USDT,0.25873,0.27174,0.25152,0.26135,29891.828199732157,7812.2293
1658966400000.0,2022-07-28 00:00:00,WRX/USDT,0.2517,0.26975,0.24526,0.25873,48410.72565995439,12525.30705
1658880000000.0,2022-07-27 00:00:00,WRX/USDT,0.23532,0.25271,0.23417,0.2517,14028.170798569727,3530.89059
1658793600000.0,2022-07-26 00:00:00,WRX/USDT,0.23384,0.23837,0.22489,0.23532,61800.98678395376,14543.00821
1658707200000.0,2022-07-25 00:00:00,WRX/USDT,0.25112,0.25224,0.23275,0.23287,18459.847296775024,4298.74464
1658620800000.0,2022-07-24 00:00:00,WRX/USDT,0.25278,0.26253,0.24925,0.25112,2330.1726266326855,585.15295
1658534400000.0,2022-07-23 00:00:00,WRX/USDT,0.25648,0.26586,0.24414,0.25278,17450.55217976106,4411.15058
1658448000000.0,2022-07-22 00:00:00,WRX/USDT,0.26359,0.27442,0.25648,0.25648,24294.887242669996,6231.15268
1658361600000.0,2022-07-21 00:00:00,WRX/USDT,0.25467,0.27808,0.24872,0.26359,93706.73219773133,24700.15754
1658275200000.0,2022-07-20 00:00:00,WRX/USDT,0.2522,0.32054,0.24682,0.25467,192273.8275415243,48966.37566
1658188800000.0,2022-07-19 00:00:00,WRX/USDT,0.25123,0.25818,0.23975,0.2522,8918.303172085647,2249.19606
1658102400000.0,2022-07-18 00:00:00,WRX/USDT,0.2248,0.25725,0.22479,0.25123,80037.75886637741,20107.88616
1658016000000.0,2022-07-17 00:00:00,WRX/USDT,0.23922,0.247,0.2242,0.2248,110338.33861209964,24804.05852
1657929600000.0,2022-07-16 00:00:00,WRX/USDT,0.22794,0.25862,0.21625,0.23922,258299.72644427724,61790.46056
1657843200000.0,2022-07-15 00:00:00,WRX/USDT,0.22833,0.23416,0.2242,0.22794,104296.63086777221,23773.37404
1657756800000.0,2022-07-14 00:00:00,WRX/USDT,0.23653,0.26895,0.22277,0.22833,148344.85393947354,33871.5805
1657670400000.0,2022-07-13 00:00:00,WRX/USDT,0.20474,0.30213,0.20014,0.23653,658223.5829704478,155689.62408
1657584000000.0,2022-07-12 00:00:00,WRX/USDT,0.21483,0.21483,0.20214,0.20474,18355.808000390738,3758.16813
1657497600000.0,2022-07-11 00:00:00,WRX/USDT,0.222,0.22281,0.21295,0.21483,690.0141041753944,148.23573
