https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EXRD,Volume USDT
1660953600,2022-08-20 00:00:00,EXRD/USDT,0.05964,0.06108,0.05869,0.0596,828101.7388,49593.571013836
1660867200,2022-08-19 00:00:00,EXRD/USDT,0.06037,0.0607,0.05867,0.05937,1240704.60433371,73934.9912110446659
1660780800,2022-08-18 00:00:00,EXRD/USDT,0.06122,0.06204,0.05992,0.06037,1437755.5653,87349.586582766
1660694400,2022-08-17 00:00:00,EXRD/USDT,0.0622,0.0634,0.06021,0.06124,1375193.199,84184.645267558
1660608000,2022-08-16 00:00:00,EXRD/USDT,0.06389,0.06402,0.0617,0.0621,1267668.0294,79820.1751425
1660521600,2022-08-15 00:00:00,EXRD/USDT,0.06467,0.06501,0.06356,0.06377,351365.9938,22566.096545496
1660435200,2022-08-14 00:00:00,EXRD/USDT,0.0642,0.06532,0.06381,0.06469,803462.2181,51908.778354034
1660348800,2022-08-13 00:00:00,EXRD/USDT,0.06407,0.06508,0.063,0.06419,418146.3305,26803.132356335
1660262400,2022-08-12 00:00:00,EXRD/USDT,0.06376,0.0649,0.06303,0.06415,524364.9005,33505.249737561
1660176000,2022-08-11 00:00:00,EXRD/USDT,0.06307,0.0657,0.063,0.06368,930216.6097,59863.986522412
1660089600,2022-08-10 00:00:00,EXRD/USDT,0.06215,0.06467,0.062,0.06312,900222.0715,56728.272603879
1660003200,2022-08-09 00:00:00,EXRD/USDT,0.06331,0.06351,0.062,0.06206,689368.8658,42913.679440241
1659916800,2022-08-08 00:00:00,EXRD/USDT,0.06191,0.06405,0.06139,0.06314,476829.1154,29889.854058957
1659830400,2022-08-07 00:00:00,EXRD/USDT,0.06331,0.06333,0.06092,0.06178,334336.1624,20792.052227631
1659744000,2022-08-06 00:00:00,EXRD/USDT,0.06088,0.06372,0.06049,0.06323,688031.0276,43098.650437015
1659657600,2022-08-05 00:00:00,EXRD/USDT,0.05992,0.062,0.0599,0.06088,401891.2843,24399.484584788
1659571200,2022-08-04 00:00:00,EXRD/USDT,0.06138,0.06239,0.0599,0.06005,715419.3537,43414.118403696
1659484800,2022-08-03 00:00:00,EXRD/USDT,0.06153,0.06294,0.061,0.06117,548091.7343,33811.652287776
1659398400,2022-08-02 00:00:00,EXRD/USDT,0.06251,0.06262,0.06029,0.06149,731914.0993,44949.759991659
1659312000,2022-08-01 00:00:00,EXRD/USDT,0.06322,0.06487,0.0625,0.06251,793449.3331,50358.338734022
1659225600,2022-07-31 00:00:00,EXRD/USDT,0.0633,0.065,0.06251,0.06316,394290.7279,25215.842004406
1659139200,2022-07-30 00:00:00,EXRD/USDT,0.06188,0.0659,0.06109,0.06344,926280.1243,59214.680499347
1659052800,2022-07-29 00:00:00,EXRD/USDT,0.06415,0.06483,0.0613,0.06198,659345.4069,41698.200316837
1658966400,2022-07-28 00:00:00,EXRD/USDT,0.06248,0.06485,0.06123,0.06425,480175.773,30211.174030555
1658880000,2022-07-27 00:00:00,EXRD/USDT,0.05998,0.06325,0.0585,0.0624,1350342.858,82792.436883078
1658793600,2022-07-26 00:00:00,EXRD/USDT,0.06216,0.06494,0.05806,0.06,8022011.4765,494097.805114055
1658707200,2022-07-25 00:00:00,EXRD/USDT,0.06344,0.06698,0.0615,0.06222,3466892.3207,220694.920035362
1658620800,2022-07-24 00:00:00,EXRD/USDT,0.06191,0.0674,0.0614,0.06379,948606.1523,60974.068711662
1658534400,2022-07-23 00:00:00,EXRD/USDT,0.06538,0.0658,0.06,0.06178,1575602.5555,98981.781694484
1658448000,2022-07-22 00:00:00,EXRD/USDT,0.06445,0.06724,0.064,0.06559,704484.7837,46247.25034436
1658361600,2022-07-21 00:00:00,EXRD/USDT,0.06473,0.06765,0.06305,0.06443,1278596.1375,82979.779968501
1658275200,2022-07-20 00:00:00,EXRD/USDT,0.06835,0.07083,0.06369,0.06483,681915.21818919,45765.7590488303675
1658188800,2022-07-19 00:00:00,EXRD/USDT,0.06716,0.07321,0.0654,0.06841,1713583.83919527,118950.9541549766174
1658102400,2022-07-18 00:00:00,EXRD/USDT,0.06204,0.0686,0.06189,0.06716,995917.11710878,66216.2085157128903
1658016000,2022-07-17 00:00:00,EXRD/USDT,0.06335,0.06751,0.062,0.06202,1367752.36783734,88234.746256850019
1657929600,2022-07-16 00:00:00,EXRD/USDT,0.06264,0.06479,0.06201,0.06338,379434.80883117,24131.8965207808221
1657843200,2022-07-15 00:00:00,EXRD/USDT,0.06193,0.06822,0.0608,0.06271,1276269.15652833,81496.8760289185113
1657756800,2022-07-14 00:00:00,EXRD/USDT,0.0622,0.0643,0.06072,0.06193,912821.17921778,56636.3192196034162
1657670400,2022-07-13 00:00:00,EXRD/USDT,0.06177,0.068,0.0601,0.0622,1095225.54808243,67542.1988998117541
1657584000,2022-07-12 00:00:00,EXRD/USDT,0.06255,0.06343,0.06151,0.06194,593952.61638661,36970.8213912402335
1657497600,2022-07-11 00:00:00,EXRD/USDT,0.06412,0.0651,0.0625,0.0625,361851.05134123,23007.4425977797693
1657411200,2022-07-10 00:00:00,EXRD/USDT,0.06311,0.07121,0.06308,0.06416,1412153.71246848,92998.6713104377142
1657324800,2022-07-09 00:00:00,EXRD/USDT,0.06407,0.06435,0.0631,0.0631,346715.76873402,21929.7032632213482
1657238400,2022-07-08 00:00:00,EXRD/USDT,0.06512,0.06592,0.0631,0.06404,1210323.79570575,77937.395077145911
1657152000,2022-07-07 00:00:00,EXRD/USDT,0.06248,0.06613,0.06169,0.06504,912477.10041457,58754.0621816637478
1657065600,2022-07-06 00:00:00,EXRD/USDT,0.06299,0.06328,0.06163,0.06269,444891.76466595,27745.5642619591588
1656979200,2022-07-05 00:00:00,EXRD/USDT,0.06219,0.06447,0.0609,0.06292,564358.29557634,35557.4923582853018
1656892800,2022-07-04 00:00:00,EXRD/USDT,0.06091,0.06264,0.06,0.06205,724043.27301035,44191.3089152337139
1656806400,2022-07-03 00:00:00,EXRD/USDT,0.06132,0.06353,0.06042,0.0609,538805.72179567,32991.2097135548513
1656720000,2022-07-02 00:00:00,EXRD/USDT,0.06294,0.0637,0.06006,0.06134,1460045.50709624,89498.594669207484
1656633600,2022-07-01 00:00:00,EXRD/USDT,0.06409,0.06706,0.06256,0.06307,864095.04573812,55363.8493517221568
1656547200,2022-06-30 00:00:00,EXRD/USDT,0.06467,0.06482,0.0615,0.06414,1004551.29740582,63445.6954315097076
1656460800,2022-06-29 00:00:00,EXRD/USDT,0.06455,0.0666,0.06332,0.06467,950796.4349022,61964.5412946785284
1656374400,2022-06-28 00:00:00,EXRD/USDT,0.06695,0.0672,0.06445,0.0649,499953.7937514,32938.2550444117106
1656288000,2022-06-27 00:00:00,EXRD/USDT,0.06755,0.0685,0.06509,0.06695,1176868.86769875,77904.4380160456032
1656201600,2022-06-26 00:00:00,EXRD/USDT,0.06726,0.06906,0.06671,0.06755,424279.57009492,28716.5299224192417
1656115200,2022-06-25 00:00:00,EXRD/USDT,0.06904,0.07078,0.0665,0.06732,661421.11578499,45328.0848922398814
1656028800,2022-06-24 00:00:00,EXRD/USDT,0.06595,0.0714,0.0652,0.06926,1325820.88918002,89848.3488120114099
1655942400,2022-06-23 00:00:00,EXRD/USDT,0.06236,0.06679,0.06236,0.06597,1415544.70275138,91577.8514288580343
1655856000,2022-06-22 00:00:00,EXRD/USDT,0.06666,0.0676,0.0623,0.06261,652538.21090249,42793.1773154919618
1655769600,2022-06-21 00:00:00,EXRD/USDT,0.06761,0.0707,0.06668,0.06668,905892.26083926,62448.2127153306301
1655683200,2022-06-20 00:00:00,EXRD/USDT,0.06856,0.07008,0.066,0.06764,956019.1113151,65188.1474369731263
1655596800,2022-06-19 00:00:00,EXRD/USDT,0.0628,0.0709,0.0628,0.06856,2170363.27496353,146476.053057613179
1655510400,2022-06-18 00:00:00,EXRD/USDT,0.0635,0.06547,0.0601,0.06275,1763508.569799,109504.8016069122912
1655424000,2022-06-17 00:00:00,EXRD/USDT,0.06114,0.0658,0.0611,0.06364,750118.31362921,47583.8805029078834
1655337600,2022-06-16 00:00:00,EXRD/USDT,0.0692,0.07054,0.0611,0.0611,2595896.49184592,172275.4149562099659
1655251200,2022-06-15 00:00:00,EXRD/USDT,0.0625,0.07241,0.056,0.0694,3406086.34564388,211848.9644719829913
1655164800,2022-06-14 00:00:00,EXRD/USDT,0.0607,0.0667,0.0583,0.0626,3390665.48295271,210684.336811859794
1655078400,2022-06-13 00:00:00,EXRD/USDT,0.07,0.07,0.0545,0.0607,4462857.5471736,279201.762003395504
1654992000,2022-06-12 00:00:00,EXRD/USDT,0.073,0.0738,0.068,0.0697,1348651.27298988,94371.279312618795
1654905600,2022-06-11 00:00:00,EXRD/USDT,0.0772,0.0792,0.0715,0.073,1579924.92898805,117583.266661074266
1654819200,2022-06-10 00:00:00,EXRD/USDT,0.0797,0.0815,0.0762,0.0772,1123836.19484834,88458.038866569103
1654732800,2022-06-09 00:00:00,EXRD/USDT,0.0787,0.0811,0.0772,0.0793,861795.50535632,68732.123232631054
1654646400,2022-06-08 00:00:00,EXRD/USDT,0.074,0.0796,0.0736,0.0785,2675016.63090518,205887.737753332753
1654560000,2022-06-07 00:00:00,EXRD/USDT,0.0813,0.0815,0.0731,0.074,3425467.35157852,265587.288212618977
1654473600,2022-06-06 00:00:00,EXRD/USDT,0.0806,0.0829,0.0778,0.0813,1509682.85642906,121419.296162979302
1654387200,2022-06-05 00:00:00,EXRD/USDT,0.0827,0.0827,0.0752,0.0807,4868490.50947898,380689.582958225299
1654300800,2022-06-04 00:00:00,EXRD/USDT,0.0829,0.0836,0.0796,0.0827,681006.81900529,55464.870333413178
1654214400,2022-06-03 00:00:00,EXRD/USDT,0.0834,0.086,0.0786,0.083,1167583.89157797,95821.160220096256
1654128000,2022-06-02 00:00:00,EXRD/USDT,0.085,0.0868,0.0805,0.0832,1685969.33722215,139638.700396433993
1654041600,2022-06-01 00:00:00,EXRD/USDT,0.0854,0.0935,0.0827,0.085,3609733.80000948,315949.160796983243
1653955200,2022-05-31 00:00:00,EXRD/USDT,0.0873,0.0957,0.0824,0.0854,3589611.05551937,312892.28783515035
1653868800,2022-05-30 00:00:00,EXRD/USDT,0.0833,0.0889,0.083,0.0872,1238815.37296424,106582.327669616109
1653782400,2022-05-29 00:00:00,EXRD/USDT,0.0804,0.0853,0.0792,0.0832,924126.0275945,75771.746351478806
1653696000,2022-05-28 00:00:00,EXRD/USDT,0.0821,0.0844,0.0798,0.0804,1015012.64895061,83136.012029482366
1653609600,2022-05-27 00:00:00,EXRD/USDT,0.0873,0.0876,0.078,0.082,3750833.60757728,306159.43858512816
1653523200,2022-05-26 00:00:00,EXRD/USDT,0.0894,0.0945,0.0858,0.087,2086333.45271454,185839.533992293653
1653436800,2022-05-25 00:00:00,EXRD/USDT,0.0889,0.0923,0.0864,0.0893,2176650.11309268,195087.362777202008
1653350400,2022-05-24 00:00:00,EXRD/USDT,0.0903,0.0967,0.0863,0.0889,3033944.70356213,275308.571605520153
1653264000,2022-05-23 00:00:00,EXRD/USDT,0.0866,0.097,0.084,0.0903,2693036.90816138,238483.919095464434
1653177600,2022-05-22 00:00:00,EXRD/USDT,0.0837,0.0877,0.0832,0.0866,1017424.09827268,87168.870642281704
1653091200,2022-05-21 00:00:00,EXRD/USDT,0.0836,0.0875,0.0815,0.0836,1251651.90310066,105199.753874840482
1653004800,2022-05-20 00:00:00,EXRD/USDT,0.0849,0.0886,0.08,0.0835,1673503.02668041,141226.325292722907
1652918400,2022-05-19 00:00:00,EXRD/USDT,0.0846,0.087,0.0805,0.0848,1519827.10840296,126952.973325111414
1652832000,2022-05-18 00:00:00,EXRD/USDT,0.0878,0.0904,0.0825,0.0844,2606416.5936043,222533.927453832832
1652745600,2022-05-17 00:00:00,EXRD/USDT,0.0873,0.0912,0.0835,0.0879,1972706.18906503,172209.410827577243
1652659200,2022-05-16 00:00:00,EXRD/USDT,0.0921,0.093,0.082,0.0873,2271965.48215399,195904.476305617811
1652572800,2022-05-15 00:00:00,EXRD/USDT,0.0887,0.093,0.0857,0.0924,2124875.36785746,190079.222160916202
1652486400,2022-05-14 00:00:00,EXRD/USDT,0.0873,0.0938,0.0818,0.089,4226164.44532583,367163.617859973772
1652400000,2022-05-13 00:00:00,EXRD/USDT,0.0793,0.0999,0.0777,0.0877,6542933.19869883,583827.517974240012
1652313600,2022-05-12 00:00:00,EXRD/USDT,0.0853,0.096,0.071,0.0794,14895453.63866052,1206824.931920909446
1652227200,2022-05-11 00:00:00,EXRD/USDT,0.1031,0.1081,0.0843,0.0854,8583478.86745797,812998.785029257645
1652140800,2022-05-10 00:00:00,EXRD/USDT,0.0962,0.11,0.0948,0.1031,5724211.65615327,585581.477279988758
1652054400,2022-05-09 00:00:00,EXRD/USDT,0.111,0.1123,0.0939,0.0961,6898046.04203105,702755.562652888454
1651968000,2022-05-08 00:00:00,EXRD/USDT,0.1121,0.1208,0.1051,0.1108,6251259.72332006,694277.261465288441
1651881600,2022-05-07 00:00:00,EXRD/USDT,0.1172,0.122,0.1102,0.1124,3626806.91452529,415679.336844387493
1651795200,2022-05-06 00:00:00,EXRD/USDT,0.1136,0.121,0.11,0.1175,2801902.0090964,322428.025286605793
1651708800,2022-05-05 00:00:00,EXRD/USDT,0.1238,0.131,0.11,0.1139,8810854.15747066,1068807.883185430149
1651622400,2022-05-04 00:00:00,EXRD/USDT,0.1133,0.1296,0.1124,0.1239,2659416.96854554,322131.173751145297
1651536000,2022-05-03 00:00:00,EXRD/USDT,0.1106,0.1174,0.1084,0.1135,2499970.12830784,280919.768755620137
1651449600,2022-05-02 00:00:00,EXRD/USDT,0.1135,0.1147,0.1093,0.1106,1819774.33865203,202576.455644534696
1651363200,2022-05-01 00:00:00,EXRD/USDT,0.1134,0.1161,0.1102,0.1138,1597274.731402,180624.847683655429
1651276800,2022-04-30 00:00:00,EXRD/USDT,0.1153,0.1168,0.1096,0.1134,2216990.43534964,250619.734882670253
1651190400,2022-04-29 00:00:00,EXRD/USDT,0.123,0.1243,0.1147,0.1151,1445686.5272984,173176.110620071719
1651104000,2022-04-28 00:00:00,EXRD/USDT,0.1263,0.1275,0.1205,0.123,1983209.64840823,245388.220540096313
1651017600,2022-04-27 00:00:00,EXRD/USDT,0.1249,0.1281,0.1201,0.1263,1406961.87591665,172941.631684589033
1650931200,2022-04-26 00:00:00,EXRD/USDT,0.1247,0.1302,0.1232,0.1248,2144887.09193878,270899.604410427975
1650844800,2022-04-25 00:00:00,EXRD/USDT,0.1301,0.1301,0.1212,0.1248,2439299.78814703,304260.602735254901
1650758400,2022-04-24 00:00:00,EXRD/USDT,0.1281,0.1315,0.1247,0.1301,1387835.49411151,177681.224368056259
1650672000,2022-04-23 00:00:00,EXRD/USDT,0.129,0.131,0.1272,0.128,655615.71919829,84532.689275697545
1650585600,2022-04-22 00:00:00,EXRD/USDT,0.1321,0.1361,0.1289,0.1293,2250125.94713163,297353.52555210929
1650499200,2022-04-21 00:00:00,EXRD/USDT,0.1326,0.1407,0.1315,0.132,2127790.94501562,289889.175379923075
1650412800,2022-04-20 00:00:00,EXRD/USDT,0.1361,0.1401,0.1314,0.1327,2817431.94562015,380796.504251421082
1650326400,2022-04-19 00:00:00,EXRD/USDT,0.1413,0.1449,0.1361,0.1363,1227568.51449986,172499.035772315588
1650240000,2022-04-18 00:00:00,EXRD/USDT,0.14,0.145,0.1285,0.1415,3562080.85944599,480854.089934185302
1650153600,2022-04-17 00:00:00,EXRD/USDT,0.1393,0.1452,0.1378,0.1403,1322396.03939494,187113.139306949112
1650067200,2022-04-16 00:00:00,EXRD/USDT,0.1377,0.1412,0.1358,0.1392,1211451.72192401,167056.501176396375
1649980800,2022-04-15 00:00:00,EXRD/USDT,0.1354,0.1411,0.1331,0.138,1301415.17674706,178886.693757510681
1649894400,2022-04-14 00:00:00,EXRD/USDT,0.1378,0.1392,0.1327,0.1354,1085962.83174209,147501.696222428158
1649808000,2022-04-13 00:00:00,EXRD/USDT,0.133,0.1387,0.1304,0.1378,2591359.60641439,345775.89978433728
1649721600,2022-04-12 00:00:00,EXRD/USDT,0.1323,0.1395,0.1293,0.1332,2706385.23559878,363839.633397562598
1649635200,2022-04-11 00:00:00,EXRD/USDT,0.1372,0.1391,0.13,0.1323,6160036.09749811,829817.701825421028
1649548800,2022-04-10 00:00:00,EXRD/USDT,0.1406,0.1426,0.1368,0.137,1224987.50789219,171914.117655843892
1649462400,2022-04-09 00:00:00,EXRD/USDT,0.139,0.1438,0.1345,0.1408,2019679.76101176,280291.909142130178
1649376000,2022-04-08 00:00:00,EXRD/USDT,0.1394,0.1496,0.137,0.139,3431045.14739953,493397.21951244659
1649289600,2022-04-07 00:00:00,EXRD/USDT,0.1308,0.1405,0.13,0.1397,1762943.43484142,238662.317306565036
1649203200,2022-04-06 00:00:00,EXRD/USDT,0.1423,0.1456,0.1268,0.1308,5248701.49558514,713518.25238182589
1649116800,2022-04-05 00:00:00,EXRD/USDT,0.1502,0.1539,0.1407,0.1421,3907803.56290678,575780.314016643503
1649030400,2022-04-04 00:00:00,EXRD/USDT,0.1512,0.156,0.1465,0.1504,3449394.04538473,520574.956740119389
1648944000,2022-04-03 00:00:00,EXRD/USDT,0.1471,0.1531,0.146,0.1512,1803338.95665069,269420.692909788392
1648857600,2022-04-02 00:00:00,EXRD/USDT,0.1505,0.156,0.1444,0.1471,2139564.08244838,323168.027560582979
1648771200,2022-04-01 00:00:00,EXRD/USDT,0.1462,0.1545,0.144,0.1506,2120052.23730727,316383.578768109121
1648684800,2022-03-31 00:00:00,EXRD/USDT,0.1583,0.1627,0.145,0.1461,2752405.6996832,426175.502575688262
1648598400,2022-03-30 00:00:00,EXRD/USDT,0.1564,0.1612,0.1543,0.1586,2311467.75779551,361843.140901891454
1648512000,2022-03-29 00:00:00,EXRD/USDT,0.1563,0.1663,0.1522,0.1564,3340506.18240513,530414.754144682609
1648425600,2022-03-28 00:00:00,EXRD/USDT,0.1573,0.1669,0.1518,0.1565,2612541.15251599,419703.902719761718
1648339200,2022-03-27 00:00:00,EXRD/USDT,0.1473,0.1596,0.141,0.1573,2046562.53878679,303246.907861868571
1648252800,2022-03-26 00:00:00,EXRD/USDT,0.1486,0.1514,0.145,0.1475,1299152.22124961,192296.426406615608
1648166400,2022-03-25 00:00:00,EXRD/USDT,0.1462,0.1543,0.146,0.1487,2102688.99850809,315030.801679232651
1648080000,2022-03-24 00:00:00,EXRD/USDT,0.1656,0.1696,0.1405,0.1462,6472416.50221533,1000869.460053172342
1647993600,2022-03-23 00:00:00,EXRD/USDT,0.1465,0.1734,0.1431,0.1658,5279853.29894359,834488.297233471633
1647907200,2022-03-22 00:00:00,EXRD/USDT,0.1291,0.151,0.1273,0.1463,3899825.5007732,544280.388078161796
1647820800,2022-03-21 00:00:00,EXRD/USDT,0.1225,0.1292,0.1204,0.129,1285366.4327138,159724.38819483984
1647734400,2022-03-20 00:00:00,EXRD/USDT,0.1223,0.125,0.12,0.1225,1695428.5089475,207054.224372050401
1647648000,2022-03-19 00:00:00,EXRD/USDT,0.1286,0.1313,0.1181,0.1226,4169911.97961545,522018.976978644643
1647561600,2022-03-18 00:00:00,EXRD/USDT,0.1296,0.1297,0.121,0.1288,1753901.28536585,220783.078270239464
1647475200,2022-03-17 00:00:00,EXRD/USDT,0.1237,0.1321,0.1214,0.1296,1946415.74356465,245714.779505054309
1647388800,2022-03-16 00:00:00,EXRD/USDT,0.1177,0.1275,0.1136,0.1232,2773750.65222635,333997.868962320428
1647302400,2022-03-15 00:00:00,EXRD/USDT,0.1161,0.1184,0.107,0.1177,4729838.64718031,530347.750247485189
1647216000,2022-03-14 00:00:00,EXRD/USDT,0.1191,0.1236,0.1084,0.1164,2694447.42197791,314614.738888569809
1647129600,2022-03-13 00:00:00,EXRD/USDT,0.1194,0.1263,0.119,0.1191,2098650.55433093,257605.697340858468
1647043200,2022-03-12 00:00:00,EXRD/USDT,0.1213,0.1222,0.117,0.1194,805705.35429966,96069.333916851645
1646956800,2022-03-11 00:00:00,EXRD/USDT,0.1209,0.1253,0.1162,0.1213,2675583.71701485,322404.520423457732
1646870400,2022-03-10 00:00:00,EXRD/USDT,0.1196,0.1286,0.113,0.1212,4067794.66062246,487709.093907248659
1646784000,2022-03-09 00:00:00,EXRD/USDT,0.1218,0.1299,0.116,0.1196,3366316.38531006,419011.025943410225
1646697600,2022-03-08 00:00:00,EXRD/USDT,0.1306,0.1341,0.1161,0.1218,5275088.22748092,647164.384774127329
1646611200,2022-03-07 00:00:00,EXRD/USDT,0.135,0.1375,0.1268,0.1306,3991019.75219127,527169.96509447667
1646524800,2022-03-06 00:00:00,EXRD/USDT,0.142,0.1437,0.131,0.135,2659788.27262639,363216.600527145356
1646438400,2022-03-05 00:00:00,EXRD/USDT,0.1282,0.1459,0.1268,0.1424,3774980.13437296,521805.514062565072
1646352000,2022-03-04 00:00:00,EXRD/USDT,0.1332,0.1448,0.1251,0.1279,4708100.75642222,628641.046727426872
1646265600,2022-03-03 00:00:00,EXRD/USDT,0.1383,0.1433,0.1265,0.1329,2627087.97531086,353927.910805404297
1646179200,2022-03-02 00:00:00,EXRD/USDT,0.1417,0.1483,0.1375,0.1383,3529062.03426056,500997.019996766696
1646092800,2022-03-01 00:00:00,EXRD/USDT,0.1495,0.158,0.1356,0.1421,7051398.68515843,1058375.867192294451
1646006400,2022-02-28 00:00:00,EXRD/USDT,0.1378,0.1598,0.1293,0.1492,6837063.92466189,992834.436661682085
1645920000,2022-02-27 00:00:00,EXRD/USDT,0.1481,0.1646,0.1276,0.1377,6180958.86588176,882243.970386837581
1645833600,2022-02-26 00:00:00,EXRD/USDT,0.128,0.1562,0.1274,0.1481,5203883.99779446,729383.728122662437
1645747200,2022-02-25 00:00:00,EXRD/USDT,0.1106,0.1403,0.1048,0.1285,5826881.60952227,691237.383416907225
1645660800,2022-02-24 00:00:00,EXRD/USDT,0.1222,0.1222,0.0938,0.1104,9572799.89648532,993591.726080335477
1645574400,2022-02-23 00:00:00,EXRD/USDT,0.1305,0.1335,0.1162,0.122,4952752.7974442,606648.708420151051
1645488000,2022-02-22 00:00:00,EXRD/USDT,0.1181,0.133,0.1125,0.131,4049443.31429679,493530.542472437029
1645401600,2022-02-21 00:00:00,EXRD/USDT,0.1338,0.138,0.1075,0.118,6784798.06208283,861207.075230854517
1645315200,2022-02-20 00:00:00,EXRD/USDT,0.1473,0.1538,0.1275,0.1333,5242366.58073648,718219.300346384687
1645228800,2022-02-19 00:00:00,EXRD/USDT,0.1488,0.1558,0.1444,0.1473,2344072.44458756,350109.644520331609
1645142400,2022-02-18 00:00:00,EXRD/USDT,0.1613,0.1654,0.1451,0.1493,4793266.42465731,743869.024363898962
1645056000,2022-02-17 00:00:00,EXRD/USDT,0.1769,0.1772,0.159,0.1608,2938390.04701182,489219.62536789252
1644969600,2022-02-16 00:00:00,EXRD/USDT,0.1825,0.1828,0.171,0.1761,1927281.99642022,339351.897609245176
1644883200,2022-02-15 00:00:00,EXRD/USDT,0.1725,0.1845,0.1707,0.1825,2035511.92916988,364639.094530597285
1644796800,2022-02-14 00:00:00,EXRD/USDT,0.1738,0.1781,0.1653,0.173,2456505.37608748,414736.829741598173
1644710400,2022-02-13 00:00:00,EXRD/USDT,0.1774,0.1918,0.171,0.1747,2403814.77282527,434678.194146763989
1644624000,2022-02-12 00:00:00,EXRD/USDT,0.1756,0.1845,0.17,0.1769,1805312.80779217,318762.426286641181
1644537600,2022-02-11 00:00:00,EXRD/USDT,0.1894,0.1983,0.1745,0.175,2826770.82999142,522251.074094980054
1644451200,2022-02-10 00:00:00,EXRD/USDT,0.2055,0.2163,0.1849,0.1891,4605390.34907692,918976.023269974977
1644364800,2022-02-09 00:00:00,EXRD/USDT,0.2022,0.214,0.1924,0.2055,2902168.61164704,589200.364828698335
1644278400,2022-02-08 00:00:00,EXRD/USDT,0.1909,0.228,0.1868,0.2022,8221263.91473595,1674628.477257803492
1644192000,2022-02-07 00:00:00,EXRD/USDT,0.1681,0.1962,0.1666,0.1907,5865892.43006315,1049346.309926486667
