https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume BTC
1661990400,2022-09-01 00:00:00,ENJ/BTC,0.00002575,0.00002594,0.000025,0.00002566,6455.624,0.163592353095
1661904000,2022-08-31 00:00:00,ENJ/BTC,0.00002613,0.00002651,0.0000257,0.00002578,13378.7476,0.348046404761
1661817600,2022-08-30 00:00:00,ENJ/BTC,0.00002596,0.00002627,0.00002555,0.00002603,4843.1811,0.125349819793
1661731200,2022-08-29 00:00:00,ENJ/BTC,0.00002504,0.000026,0.00002479,0.00002593,5208.866,0.132576502955
1661644800,2022-08-28 00:00:00,ENJ/BTC,0.00002535,0.00002585,0.00002492,0.00002502,17287.5939,0.438324265122
1661558400,2022-08-27 00:00:00,ENJ/BTC,0.00002512,0.00002549,0.00002494,0.00002536,6775.9326,0.171438673058
1661472000,2022-08-26 00:00:00,ENJ/BTC,0.00002646,0.00002671,0.00002468,0.00002513,14652.4833,0.376658787319
1661385600,2022-08-25 00:00:00,ENJ/BTC,0.00002631,0.00002679,0.00002598,0.00002648,6105.1646,0.161182510851
1661299200,2022-08-24 00:00:00,ENJ/BTC,0.00002637,0.00002663,0.00002614,0.00002636,3312.6841,0.087474241308
1661212800,2022-08-23 00:00:00,ENJ/BTC,0.00002577,0.00002649,0.0000255,0.00002649,7609.5627,0.19824366015
1661126400,2022-08-22 00:00:00,ENJ/BTC,0.00002655,0.00002655,0.00002514,0.00002579,7900.4981,0.203424308202
1661040000,2022-08-21 00:00:00,ENJ/BTC,0.00002638,0.00002684,0.00002614,0.00002655,4826.2382,0.127982922619
1660953600,2022-08-20 00:00:00,ENJ/BTC,0.00002688,0.00002707,0.00002592,0.00002635,12521.115,0.332138968621
1660867200,2022-08-19 00:00:00,ENJ/BTC,0.0000266,0.00002716,0.00002539,0.00002694,49115.3086,1.274736561525
1660780800,2022-08-18 00:00:00,ENJ/BTC,0.00002759,0.00002791,0.00002623,0.00002657,26485.4162,0.712924223877
1660694400,2022-08-17 00:00:00,ENJ/BTC,0.00002814,0.00002856,0.00002737,0.00002758,17228.822,0.481768961519
1660608000,2022-08-16 00:00:00,ENJ/BTC,0.00002825,0.00002862,0.000028,0.00002817,9757.8553,0.275589270766
1660521600,2022-08-15 00:00:00,ENJ/BTC,0.0000287,0.000029,0.00002804,0.00002823,21109.5267,0.602239488891
1660435200,2022-08-14 00:00:00,ENJ/BTC,0.00002875,0.0000304,0.00002812,0.00002873,45627.26,1.333387937644
1660348800,2022-08-13 00:00:00,ENJ/BTC,0.00002884,0.00002918,0.0000286,0.00002872,3432.1367,0.098938161862
1660262400,2022-08-12 00:00:00,ENJ/BTC,0.00002889,0.00002914,0.00002856,0.00002884,4915.5183,0.141780686648
1660176000,2022-08-11 00:00:00,ENJ/BTC,0.00002923,0.00002936,0.00002817,0.00002891,23150.8491,0.659281953018
1660089600,2022-08-10 00:00:00,ENJ/BTC,0.00002893,0.00002937,0.00002872,0.0000292,15221.4888,0.442940594578
1660003200,2022-08-09 00:00:00,ENJ/BTC,0.00002935,0.00002967,0.00002829,0.00002892,17710.0936,0.51022264369
1659916800,2022-08-08 00:00:00,ENJ/BTC,0.00002939,0.00003055,0.00002897,0.00002938,17684.2734,0.524254825348
1659830400,2022-08-07 00:00:00,ENJ/BTC,0.00002953,0.00002971,0.00002903,0.00002942,6386.009,0.187644943135
1659744000,2022-08-06 00:00:00,ENJ/BTC,0.00003036,0.00003045,0.00002933,0.00002953,7999.4781,0.238777526316
1659657600,2022-08-05 00:00:00,ENJ/BTC,0.00003019,0.00003046,0.00002923,0.00003044,15672.2333,0.468488964013
1659571200,2022-08-04 00:00:00,ENJ/BTC,0.00002757,0.0000319,0.00002757,0.00003017,134517.5525,3.988170645292
1659484800,2022-08-03 00:00:00,ENJ/BTC,0.00002651,0.00002845,0.00002614,0.00002756,38087.3132,1.035319936966
1659398400,2022-08-02 00:00:00,ENJ/BTC,0.00002762,0.00002786,0.00002627,0.0000264,16918.6447,0.452732753272
1659312000,2022-08-01 00:00:00,ENJ/BTC,0.00002623,0.00003073,0.00002619,0.00002762,71570.7173,2.021669789824
1659225600,2022-07-31 00:00:00,ENJ/BTC,0.0000266,0.00002764,0.00002611,0.0000263,25112.1641,0.6718847376
1659139200,2022-07-30 00:00:00,ENJ/BTC,0.00002542,0.00002882,0.00002539,0.00002659,53585.6923,1.453595524542
1659052800,2022-07-29 00:00:00,ENJ/BTC,0.00002567,0.00002644,0.00002505,0.00002537,22237.9969,0.570903022486
1658966400,2022-07-28 00:00:00,ENJ/BTC,0.00002602,0.00002639,0.00002528,0.00002566,26224.9394,0.675932520405
1658880000,2022-07-27 00:00:00,ENJ/BTC,0.00002607,0.00002609,0.00002517,0.00002601,13353.0923,0.343152319749
1658793600,2022-07-26 00:00:00,ENJ/BTC,0.00002489,0.00002623,0.00002473,0.00002607,15962.2467,0.406930802703
1658707200,2022-07-25 00:00:00,ENJ/BTC,0.0000259,0.00002619,0.00002482,0.00002485,12943.4327,0.330125802086
1658620800,2022-07-24 00:00:00,ENJ/BTC,0.00002646,0.00002671,0.00002577,0.00002587,8092.8113,0.212344095415
1658534400,2022-07-23 00:00:00,ENJ/BTC,0.00002604,0.00002697,0.00002591,0.00002639,9351.3122,0.246937363346
1658448000,2022-07-22 00:00:00,ENJ/BTC,0.00002661,0.00002732,0.00002587,0.00002614,9364.3079,0.248266822343
1658361600,2022-07-21 00:00:00,ENJ/BTC,0.00002561,0.00002712,0.00002522,0.0000266,21465.3634,0.563719878126
1658275200,2022-07-20 00:00:00,ENJ/BTC,0.00002662,0.00002918,0.00002419,0.00002563,67345.03784373,1.8257439765166602
1658188800,2022-07-19 00:00:00,ENJ/BTC,0.00002553,0.00002806,0.00002507,0.00002664,70586.16755061,1.8516429005401619
1658102400,2022-07-18 00:00:00,ENJ/BTC,0.00002398,0.00002602,0.00002396,0.00002543,34642.8433025,0.8684171474599534
1658016000,2022-07-17 00:00:00,ENJ/BTC,0.00002431,0.00002466,0.00002372,0.00002396,11498.07794181,0.27673097893965
1657929600,2022-07-16 00:00:00,ENJ/BTC,0.00002413,0.0000255,0.00002374,0.00002429,26976.97540113,0.658468098677815
1657843200,2022-07-15 00:00:00,ENJ/BTC,0.00002438,0.00002479,0.00002402,0.00002413,8265.73662723,0.2007936058822714
1657756800,2022-07-14 00:00:00,ENJ/BTC,0.00002394,0.00002439,0.00002359,0.00002438,10950.20415721,0.2613166922509146
1657670400,2022-07-13 00:00:00,ENJ/BTC,0.00002395,0.00002451,0.00002141,0.00002398,54949.8709,1.290206229104
1657584000,2022-07-12 00:00:00,ENJ/BTC,0.00002401,0.00002519,0.00002383,0.00002394,12102.1529,0.295417484941
1657497600,2022-07-11 00:00:00,ENJ/BTC,0.00002521,0.00002546,0.00002357,0.00002402,23688.45311057,0.5747698011468023
1657411200,2022-07-10 00:00:00,ENJ/BTC,0.00002574,0.00002588,0.000025,0.00002525,13535.9832,0.342012633599
1657324800,2022-07-09 00:00:00,ENJ/BTC,0.00002471,0.00002614,0.00002468,0.00002578,14132.7951,0.360905998309
1657238400,2022-07-08 00:00:00,ENJ/BTC,0.00002565,0.00002573,0.00002448,0.0000246,18866.7229,0.469995542142
1657152000,2022-07-07 00:00:00,ENJ/BTC,0.00002629,0.00002716,0.0000252,0.00002559,34303.70661648,0.9052068586874535
1657065600,2022-07-06 00:00:00,ENJ/BTC,0.00002666,0.00002699,0.00002611,0.00002627,19494.81959434,0.5173058370279722
1656979200,2022-07-05 00:00:00,ENJ/BTC,0.00002571,0.00002806,0.00002569,0.00002666,54572.96347553,1.4706073336887381
1656892800,2022-07-04 00:00:00,ENJ/BTC,0.0000248,0.0000262,0.00002452,0.00002567,68703.229,1.740354206272
1656806400,2022-07-03 00:00:00,ENJ/BTC,0.0000248,0.00002506,0.00002226,0.0000248,88822.60564131,2.1593068854507878
1656720000,2022-07-02 00:00:00,ENJ/BTC,0.00002482,0.00002535,0.000024,0.00002474,68163.18748347,1.6786563823219583
1656633600,2022-07-01 00:00:00,ENJ/BTC,0.00002549,0.00002581,0.00002453,0.00002484,42479.830945,1.0607300960646087
1656547200,2022-06-30 00:00:00,ENJ/BTC,0.00002596,0.0000263,0.00002443,0.00002554,51243.77886122,1.292848020668412
1656460800,2022-06-29 00:00:00,ENJ/BTC,0.0000262,0.00002661,0.00002317,0.00002595,192246.27190021,4.9630336747356271
1656374400,2022-06-28 00:00:00,ENJ/BTC,0.00002757,0.00002855,0.00002591,0.00002624,64440.56655638,1.7810122389168059
1656288000,2022-06-27 00:00:00,ENJ/BTC,0.00002609,0.00002867,0.00002603,0.00002756,87814.15021946,2.4368568967328958
1656201600,2022-06-26 00:00:00,ENJ/BTC,0.00002726,0.00002804,0.00002604,0.00002617,47704.2068,1.297248450466
1656115200,2022-06-25 00:00:00,ENJ/BTC,0.00002559,0.00002932,0.00002517,0.00002725,93944.74373566,2.5615228916945537
1656028800,2022-06-24 00:00:00,ENJ/BTC,0.00002482,0.00002596,0.00002446,0.00002561,25085.37528171,0.63379891517045
1655942400,2022-06-23 00:00:00,ENJ/BTC,0.00002321,0.00002665,0.00002321,0.00002474,88325.8985134,2.2164023664484754
1655856000,2022-06-22 00:00:00,ENJ/BTC,0.00002266,0.00002347,0.00002226,0.00002322,37328.295664,0.86140982140292
1655769600,2022-06-21 00:00:00,ENJ/BTC,0.00002235,0.00002405,0.00002196,0.00002261,52235.44011519,1.200805588096811
1655683200,2022-06-20 00:00:00,ENJ/BTC,0.00002144,0.00002271,0.0000214,0.00002233,24806.57682762,0.5495699921577794
1655596800,2022-06-19 00:00:00,ENJ/BTC,0.00002173,0.00002234,0.00002124,0.00002146,27756.15509958,0.6056227773020486
1655510400,2022-06-18 00:00:00,ENJ/BTC,0.00002148,0.00002222,0.00002099,0.00002173,61089.75060259,1.3155824177727524
1655424000,2022-06-17 00:00:00,ENJ/BTC,0.00002091,0.00002169,0.00002083,0.00002147,12065.64841906,0.2569943723888694
1655337600,2022-06-16 00:00:00,ENJ/BTC,0.00002147,0.0000216,0.00002031,0.00002092,26231.79492972,0.5497543158359836
1655251200,2022-06-15 00:00:00,ENJ/BTC,0.00002047,0.00002173,0.00001992,0.00002144,35111.25206538,0.7352388920805546
1655164800,2022-06-14 00:00:00,ENJ/BTC,0.00002003,0.00002233,0.00001939,0.00002047,98653.05456002,2.0520768763827308
1655078400,2022-06-13 00:00:00,ENJ/BTC,0.00001845,0.00002018,0.00001713,0.00002003,42876.27517882,0.7986911851398586
1654992000,2022-06-12 00:00:00,ENJ/BTC,0.00001896,0.00001914,0.00001791,0.00001833,24264.83430281,0.4481036511038726
1654905600,2022-06-11 00:00:00,ENJ/BTC,0.00001998,0.00002042,0.00001858,0.00001892,18471.62326217,0.3570482746307513
1654819200,2022-06-10 00:00:00,ENJ/BTC,0.00002067,0.00002084,0.00001977,0.00002,28024.13576088,0.565334045767952
1654732800,2022-06-09 00:00:00,ENJ/BTC,0.00002052,0.00002128,0.0000202,0.00002065,18525.74017879,0.3817620823608154
1654646400,2022-06-08 00:00:00,ENJ/BTC,0.00002014,0.00002067,0.00002007,0.00002052,9821.2223,0.199982667241
1654560000,2022-06-07 00:00:00,ENJ/BTC,0.0000208,0.00002111,0.00002006,0.00002012,7636.31866718,0.1572895229839696
1654473600,2022-06-06 00:00:00,ENJ/BTC,0.00002107,0.0000215,0.00002031,0.00002078,16466.80873301,0.3442292994198314
1654387200,2022-06-05 00:00:00,ENJ/BTC,0.00002084,0.00002128,0.0000205,0.0000211,12780.39455551,0.266897141097159
1654300800,2022-06-04 00:00:00,ENJ/BTC,0.00002059,0.00002097,0.00002025,0.00002083,10523.90148838,0.2175474416406159
1654214400,2022-06-03 00:00:00,ENJ/BTC,0.00002135,0.00002136,0.00002043,0.00002062,9307.03287008,0.1934194848857071
1654128000,2022-06-02 00:00:00,ENJ/BTC,0.0000213,0.00002156,0.00002092,0.00002134,14859.34825579,0.3143384580148162
1654041600,2022-06-01 00:00:00,ENJ/BTC,0.00002191,0.00002226,0.00002118,0.00002129,27569.74844551,0.5922517707517434
1653955200,2022-05-31 00:00:00,ENJ/BTC,0.00002118,0.00002267,0.00002116,0.00002191,45457.68542962,0.999159696397792
1653868800,2022-05-30 00:00:00,ENJ/BTC,0.0000208,0.00002127,0.00002063,0.00002114,37000.21164846,0.7793789457476844
1653782400,2022-05-29 00:00:00,ENJ/BTC,0.00002064,0.00002085,0.00002013,0.0000208,24949.7533,0.513578169988
1653696000,2022-05-28 00:00:00,ENJ/BTC,0.00002065,0.00002115,0.00002029,0.00002061,24135.708,0.4988459049191
1653609600,2022-05-27 00:00:00,ENJ/BTC,0.00002145,0.0000218,0.00002037,0.00002065,62847.6476828,1.3189596973224412
1653523200,2022-05-26 00:00:00,ENJ/BTC,0.0000231,0.00002382,0.00002122,0.00002141,88710.13710297,2.0177413963977122
1653436800,2022-05-25 00:00:00,ENJ/BTC,0.00002308,0.00002327,0.0000222,0.00002303,33879.09144147,0.7629133681198178
1653350400,2022-05-24 00:00:00,ENJ/BTC,0.00002319,0.00002358,0.00002232,0.00002314,20187.23041176,0.4619489078019528
1653264000,2022-05-23 00:00:00,ENJ/BTC,0.00002365,0.00002452,0.00002303,0.00002317,21013.6643911,0.503385330488913
1653177600,2022-05-22 00:00:00,ENJ/BTC,0.00002341,0.00002422,0.0000232,0.00002371,26668.36724475,0.6334039930258989
1653091200,2022-05-21 00:00:00,ENJ/BTC,0.00002283,0.00002352,0.00002246,0.00002337,26725.982309,0.61507530624085
1653004800,2022-05-20 00:00:00,ENJ/BTC,0.00002301,0.0000234,0.0000224,0.00002278,72125.81641085,1.6486112809729695
1652918400,2022-05-19 00:00:00,ENJ/BTC,0.00002256,0.00002354,0.00002178,0.00002302,52929.78198865,1.1979764191796725
1652832000,2022-05-18 00:00:00,ENJ/BTC,0.00002434,0.00002501,0.00002245,0.00002246,40238.86091464,0.9422205650047555
1652745600,2022-05-17 00:00:00,ENJ/BTC,0.00002358,0.00002456,0.00002351,0.00002429,15321.70702093,0.3689372863528548
1652659200,2022-05-16 00:00:00,ENJ/BTC,0.00002464,0.00002464,0.00002312,0.00002357,25485.43525263,0.6079964785179625
1652572800,2022-05-15 00:00:00,ENJ/BTC,0.0000248,0.00002492,0.0000221,0.0000247,111965.00578361,2.6825620967165444
1652486400,2022-05-14 00:00:00,ENJ/BTC,0.00002304,0.00002614,0.00002165,0.00002477,100246.55693554,2.4010591514251474
1652400000,2022-05-13 00:00:00,ENJ/BTC,0.00001992,0.00002492,0.00001992,0.00002303,107376.87229937,2.5162032535442474
1652313600,2022-05-12 00:00:00,ENJ/BTC,0.00002135,0.00002228,0.00001804,0.00001999,108315.69167708,2.1619036951641473
1652227200,2022-05-11 00:00:00,ENJ/BTC,0.00002627,0.00002716,0.00002022,0.00002131,167190.91393365,3.9084411571991148
1652140800,2022-05-10 00:00:00,ENJ/BTC,0.00002548,0.00002808,0.00002479,0.00002627,89569.41844835,2.3861528342310412
1652054400,2022-05-09 00:00:00,ENJ/BTC,0.00002814,0.00002869,0.00002529,0.00002541,78355.89494886,2.0861450493210645
1651968000,2022-05-08 00:00:00,ENJ/BTC,0.00002804,0.00002872,0.00002767,0.00002814,44754.60577191,1.262371964138621
1651881600,2022-05-07 00:00:00,ENJ/BTC,0.00002912,0.00002925,0.00002625,0.00002804,119247.30441634,3.3644655595956303
1651795200,2022-05-06 00:00:00,ENJ/BTC,0.0000292,0.00002979,0.00002842,0.00002907,59613.71609229,1.7308078775645895
1651708800,2022-05-05 00:00:00,ENJ/BTC,0.00002979,0.0000303,0.00002833,0.0000292,63115.62478247,1.859875402294809
1651622400,2022-05-04 00:00:00,ENJ/BTC,0.00002824,0.00002995,0.00002787,0.00002976,45300.0922962,1.3012869794074864
1651536000,2022-05-03 00:00:00,ENJ/BTC,0.00002781,0.00002927,0.00002753,0.00002824,36883.53510062,1.0484144316067619
1651449600,2022-05-02 00:00:00,ENJ/BTC,0.00002849,0.00002884,0.00002664,0.00002778,32330.9883608,0.890981370956763
1651363200,2022-05-01 00:00:00,ENJ/BTC,0.0000281,0.0000292,0.00002732,0.00002847,62023.17105718,1.7554700803026467
1651276800,2022-04-30 00:00:00,ENJ/BTC,0.00003133,0.00003162,0.00002675,0.00002817,54847.82946486,1.5984545343053189
1651190400,2022-04-29 00:00:00,ENJ/BTC,0.00003262,0.00003268,0.00003085,0.00003129,37013.61559283,1.1727243212024612
1651104000,2022-04-28 00:00:00,ENJ/BTC,0.00003327,0.0000334,0.00003221,0.00003265,15659.90184207,0.5125043549682985
1651017600,2022-04-27 00:00:00,ENJ/BTC,0.0000335,0.00003404,0.00003291,0.00003328,15701.37009574,0.5247439871798697
1650931200,2022-04-26 00:00:00,ENJ/BTC,0.00003418,0.00003503,0.00003322,0.00003345,35305.5875986,1.206409458199958
1650844800,2022-04-25 00:00:00,ENJ/BTC,0.00003518,0.00003522,0.00003344,0.00003403,28717.28222292,0.9772821250786358
1650758400,2022-04-24 00:00:00,ENJ/BTC,0.00003567,0.00003583,0.00003472,0.00003514,14435.69791285,0.5085949898373073
1650672000,2022-04-23 00:00:00,ENJ/BTC,0.00003625,0.0000364,0.00003544,0.00003565,11199.71578827,0.4023949420564678
1650585600,2022-04-22 00:00:00,ENJ/BTC,0.0000356,0.00003658,0.0000356,0.00003629,14346.04206593,0.5186165022067045
1650499200,2022-04-21 00:00:00,ENJ/BTC,0.00003667,0.00003703,0.0000353,0.0000356,70166.51036188,2.5117676332547743
1650412800,2022-04-20 00:00:00,ENJ/BTC,0.00003661,0.00003813,0.0000359,0.00003664,74564.77431755,2.740824343235999
1650326400,2022-04-19 00:00:00,ENJ/BTC,0.00003556,0.00003684,0.00003524,0.00003653,29689.07014495,1.0749609911584436
1650240000,2022-04-18 00:00:00,ENJ/BTC,0.00003588,0.00003616,0.0000348,0.00003555,53416.71231553,1.8883026225436727
1650153600,2022-04-17 00:00:00,ENJ/BTC,0.00003731,0.0000376,0.00003577,0.00003584,12727.0499998,0.4672041117713902
1650067200,2022-04-16 00:00:00,ENJ/BTC,0.00003764,0.00003791,0.00003674,0.00003727,16589.51120355,0.6189333626302356
1649980800,2022-04-15 00:00:00,ENJ/BTC,0.00003821,0.00003826,0.00003706,0.00003757,16355.03877113,0.6141448393363075
1649894400,2022-04-14 00:00:00,ENJ/BTC,0.0000386,0.00003902,0.00003743,0.00003821,21422.93137696,0.817309073175303
1649808000,2022-04-13 00:00:00,ENJ/BTC,0.00003886,0.00003925,0.00003825,0.00003863,36521.9234025,1.4153521096682005
1649721600,2022-04-12 00:00:00,ENJ/BTC,0.00003798,0.00003983,0.00003798,0.00003878,105685.90535426,4.1138270264313949
1649635200,2022-04-11 00:00:00,ENJ/BTC,0.00003945,0.00003949,0.0000367,0.00003797,79814.19726113,3.0111606255533148
1649548800,2022-04-10 00:00:00,ENJ/BTC,0.00004213,0.0000423,0.00003945,0.00003945,101012.67748251,4.1248472242543279
1649462400,2022-04-09 00:00:00,ENJ/BTC,0.00003908,0.000043,0.00003908,0.00004225,326240.38794806,13.4930674715046306
1649376000,2022-04-08 00:00:00,ENJ/BTC,0.0000385,0.00004046,0.00003818,0.00003907,103628.08065492,4.0798265077848607
1649289600,2022-04-07 00:00:00,ENJ/BTC,0.00003526,0.00003994,0.00003456,0.00003849,157686.22158742,5.9093513187674108
1649203200,2022-04-06 00:00:00,ENJ/BTC,0.00003736,0.00003736,0.00003501,0.00003526,147542.14729141,5.3358223116464318
1649116800,2022-04-05 00:00:00,ENJ/BTC,0.00003815,0.00003876,0.00003714,0.00003736,96649.91152256,3.6670661815260123
1649030400,2022-04-04 00:00:00,ENJ/BTC,0.00004036,0.00004056,0.00003738,0.00003807,71741.04929701,2.8112283223485086
1648944000,2022-04-03 00:00:00,ENJ/BTC,0.00004052,0.00004084,0.00003942,0.00004043,50316.81168786,2.0229787831322198
1648857600,2022-04-02 00:00:00,ENJ/BTC,0.00004016,0.00004164,0.0000394,0.00004046,146065.23702448,5.9634227436135506
1648771200,2022-04-01 00:00:00,ENJ/BTC,0.00003946,0.00004113,0.00003903,0.00004018,141841.04395974,5.7273214100632952
1648684800,2022-03-31 00:00:00,ENJ/BTC,0.00003808,0.00004185,0.00003791,0.00003945,296614.15761775,11.8073557157261612
1648598400,2022-03-30 00:00:00,ENJ/BTC,0.00003693,0.00003885,0.00003577,0.00003818,96769.15345518,3.6266994235469583
1648512000,2022-03-29 00:00:00,ENJ/BTC,0.00003633,0.00003807,0.00003618,0.00003693,112572.64659718,4.1745619178289727
1648425600,2022-03-28 00:00:00,ENJ/BTC,0.00003828,0.00003916,0.00003584,0.00003636,115116.75050578,4.3693078173992053
1648339200,2022-03-27 00:00:00,ENJ/BTC,0.00003726,0.00003989,0.00003694,0.00003828,77796.62844237,2.9758582953407434
1648252800,2022-03-26 00:00:00,ENJ/BTC,0.00003643,0.00003727,0.00003597,0.0000372,45439.01149651,1.6779757643027653
1648166400,2022-03-25 00:00:00,ENJ/BTC,0.00003828,0.00003828,0.00003568,0.00003643,46123.7703912,1.7132307533791836
1648080000,2022-03-24 00:00:00,ENJ/BTC,0.00003569,0.00003909,0.00003569,0.00003831,67636.94958689,2.5730395478679642
1647993600,2022-03-23 00:00:00,ENJ/BTC,0.00003442,0.00003684,0.00003426,0.00003569,23517.2427722,0.8361814463377005
1647907200,2022-03-22 00:00:00,ENJ/BTC,0.00003501,0.00003517,0.00003429,0.00003442,15221.89272234,0.5269274181947167
1647820800,2022-03-21 00:00:00,ENJ/BTC,0.00003499,0.00003583,0.00003458,0.00003501,13663.60282343,0.4803585587343164
1647734400,2022-03-20 00:00:00,ENJ/BTC,0.00003582,0.00003586,0.00003438,0.00003491,36291.03245368,1.2667735411203364
1647648000,2022-03-19 00:00:00,ENJ/BTC,0.00003473,0.00003688,0.00003458,0.00003579,55838.18724049,1.9986469919072918
1647561600,2022-03-18 00:00:00,ENJ/BTC,0.0000343,0.00003479,0.00003385,0.00003466,9018.5676,0.308803084232
1647475200,2022-03-17 00:00:00,ENJ/BTC,0.00003463,0.00003534,0.0000341,0.0000343,22835.86190637,0.7915043433342728
1647388800,2022-03-16 00:00:00,ENJ/BTC,0.00003369,0.0000347,0.00003282,0.0000346,51295.67534661,1.7326681426987296
1647302400,2022-03-15 00:00:00,ENJ/BTC,0.00003351,0.0000339,0.00003328,0.00003367,10516.16428902,0.3534543640320717
1647216000,2022-03-14 00:00:00,ENJ/BTC,0.00003431,0.00003437,0.00003328,0.00003348,7414.02571579,0.2502053116715649
1647129600,2022-03-13 00:00:00,ENJ/BTC,0.00003395,0.0000355,0.00003388,0.00003433,26767.96241471,0.9340205365478737
1647043200,2022-03-12 00:00:00,ENJ/BTC,0.00003374,0.00003442,0.00003368,0.00003394,12755.88398798,0.4331432766262563
1646956800,2022-03-11 00:00:00,ENJ/BTC,0.00003371,0.00003446,0.00003343,0.00003376,38458.32401192,1.3061497548366093
1646870400,2022-03-10 00:00:00,ENJ/BTC,0.0000332,0.00003408,0.00003271,0.00003379,14740.8512,0.491976981157
1646784000,2022-03-09 00:00:00,ENJ/BTC,0.00003456,0.000035,0.00003276,0.00003321,24681.4270102,0.8313911978224568
1646697600,2022-03-08 00:00:00,ENJ/BTC,0.00003439,0.00003499,0.00003408,0.00003456,17257.13518943,0.5950010500134586
1646611200,2022-03-07 00:00:00,ENJ/BTC,0.00003494,0.00003564,0.0000344,0.0000344,21083.67613867,0.7364256869580998
1646524800,2022-03-06 00:00:00,ENJ/BTC,0.00003598,0.00003738,0.00003492,0.00003494,15213.92798207,0.5476013660680261
1646438400,2022-03-05 00:00:00,ENJ/BTC,0.00003471,0.00003684,0.00003421,0.00003604,16152.95290194,0.5770847952434788
1646352000,2022-03-04 00:00:00,ENJ/BTC,0.0000349,0.00003515,0.0000341,0.00003473,9215.46022527,0.3193407967963251
1646265600,2022-03-03 00:00:00,ENJ/BTC,0.00003526,0.00003548,0.00003437,0.00003485,13752.08578989,0.4805366952213902
1646179200,2022-03-02 00:00:00,ENJ/BTC,0.00003597,0.00003636,0.000035,0.00003521,21344.9022,0.756872489979
1646092800,2022-03-01 00:00:00,ENJ/BTC,0.00003623,0.00003677,0.00003502,0.00003597,28906.1912966,1.0390583075602845
1646006400,2022-02-28 00:00:00,ENJ/BTC,0.00003647,0.00003675,0.00003499,0.00003621,43116.48772641,1.5481928658983701
1645920000,2022-02-27 00:00:00,ENJ/BTC,0.00003687,0.00003759,0.00003604,0.0000365,28246.65185389,1.041202622824107
1645833600,2022-02-26 00:00:00,ENJ/BTC,0.00003697,0.00003782,0.00003662,0.00003684,17407.25661354,0.6496754048937402
1645747200,2022-02-25 00:00:00,ENJ/BTC,0.00003541,0.000037,0.00003464,0.00003698,24525.17196767,0.8752533706594977
1645660800,2022-02-24 00:00:00,ENJ/BTC,0.00003714,0.00003764,0.00003372,0.0000354,71057.88043482,2.4861266720565166
1645574400,2022-02-23 00:00:00,ENJ/BTC,0.00003846,0.00003931,0.00003708,0.00003716,22511.35008653,0.8621204689706975
1645488000,2022-02-22 00:00:00,ENJ/BTC,0.00003739,0.00003894,0.00003673,0.00003848,22116.12122178,0.8361576851347643
1645401600,2022-02-21 00:00:00,ENJ/BTC,0.00003993,0.0000416,0.00003733,0.00003744,39121.11391161,1.5573318256902173
1645315200,2022-02-20 00:00:00,ENJ/BTC,0.0000414,0.0000414,0.00003908,0.00003993,30318.77113549,1.2118747570659057
