https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume BTC
1663462800,2022-09-18 01:00:00,LINK/BTC,0.0004016,0.00040378,0.0004016,0.00040258,95.9815,0.038640122549
1663459200,2022-09-18 00:00:00,LINK/BTC,0.00040234,0.00040687,0.00039865,0.00040156,1955.9938,0.78905087469
1663455600,2022-09-17 23:00:00,LINK/BTC,0.00040109,0.00040429,0.00040055,0.00040234,603.4845,0.242901253403
1663452000,2022-09-17 22:00:00,LINK/BTC,0.00039726,0.00040113,0.00039571,0.00040113,633.6568,0.252045174968
1663448400,2022-09-17 21:00:00,LINK/BTC,0.00040126,0.00040215,0.00039732,0.00039732,451.2837,0.180410634791
1663444800,2022-09-17 20:00:00,LINK/BTC,0.00040102,0.00040322,0.00040026,0.00040222,726.0553,0.291567507629
1663441200,2022-09-17 19:00:00,LINK/BTC,0.00039786,0.0004016,0.00039761,0.00040111,289.3,0.115671111842
1663437600,2022-09-17 18:00:00,LINK/BTC,0.00039717,0.00039862,0.00039697,0.00039794,69.5789,0.027631300421
1663434000,2022-09-17 17:00:00,LINK/BTC,0.00039699,0.0004016,0.00039698,0.00039707,1115.9544,0.446139500687
1663430400,2022-09-17 16:00:00,LINK/BTC,0.0003965,0.00039785,0.00039531,0.00039699,541.4446,0.214774118295
1663426800,2022-09-17 15:00:00,LINK/BTC,0.00039919,0.00040058,0.00039576,0.000396,1783.193,0.712889338612
1663423200,2022-09-17 14:00:00,LINK/BTC,0.00039524,0.00039961,0.00039448,0.00039891,904.3154,0.359881841929
1663419600,2022-09-17 13:00:00,LINK/BTC,0.00039629,0.00039637,0.00039428,0.00039528,415.0089,0.163885213842
1663416000,2022-09-17 12:00:00,LINK/BTC,0.00039571,0.00039883,0.0003957,0.00039611,1104.1349,0.437554161212
1663412400,2022-09-17 11:00:00,LINK/BTC,0.00039801,0.00039803,0.00039568,0.00039571,637.7414,0.252804692414
1663408800,2022-09-17 10:00:00,LINK/BTC,0.0004015,0.00040157,0.00039718,0.00039776,401.7336,0.159931889469
1663405200,2022-09-17 09:00:00,LINK/BTC,0.00039959,0.00040263,0.000398,0.00040151,563.422,0.225541624347
1663401600,2022-09-17 08:00:00,LINK/BTC,0.00040313,0.00040457,0.0003993,0.00039958,4072.6525,1.640411779023
1663398000,2022-09-17 07:00:00,LINK/BTC,0.0004031,0.00040695,0.00040182,0.00040299,769.9097,0.311258570072
1663394400,2022-09-17 06:00:00,LINK/BTC,0.00040076,0.00040429,0.00040057,0.00040311,818.9297,0.329375949284
1663390800,2022-09-17 05:00:00,LINK/BTC,0.00039383,0.00040231,0.00039279,0.00040071,3505.301,1.393343550573
1663387200,2022-09-17 04:00:00,LINK/BTC,0.0003921,0.00039467,0.00039207,0.0003939,544.631,0.214400344828
1663383600,2022-09-17 03:00:00,LINK/BTC,0.00039068,0.00039272,0.00039068,0.0003921,218.3569,0.085610005771
1663380000,2022-09-17 02:00:00,LINK/BTC,0.00038951,0.00039172,0.00038948,0.00039023,830.4323,0.324257727871
1663376400,2022-09-17 01:00:00,LINK/BTC,0.00038469,0.00038966,0.0003834,0.00038966,613.5901,0.237238981538
1663372800,2022-09-17 00:00:00,LINK/BTC,0.00038644,0.00038929,0.0003845,0.00038468,552.665,0.214163599084
1663369200,2022-09-16 23:00:00,LINK/BTC,0.00038525,0.00038727,0.00038524,0.00038644,181.5878,0.070129205588
1663365600,2022-09-16 22:00:00,LINK/BTC,0.00038711,0.00038889,0.00038526,0.00038526,185.2726,0.071749750336
1663362000,2022-09-16 21:00:00,LINK/BTC,0.00038293,0.00038731,0.0003826,0.00038655,355.6646,0.136952453832
1663358400,2022-09-16 20:00:00,LINK/BTC,0.00038665,0.00038666,0.00038289,0.00038289,606.9213,0.233727074729
1663354800,2022-09-16 19:00:00,LINK/BTC,0.00038895,0.00038951,0.00038649,0.00038649,1479.0137,0.575180866537
1663351200,2022-09-16 18:00:00,LINK/BTC,0.00039094,0.00039121,0.00038834,0.00038889,387.2493,0.150891112405
1663347600,2022-09-16 17:00:00,LINK/BTC,0.00039113,0.00039395,0.00038972,0.00039116,261.9747,0.102673945088
1663344000,2022-09-16 16:00:00,LINK/BTC,0.0003935,0.00039455,0.00038924,0.00039135,489.0406,0.191654114777
1663340400,2022-09-16 15:00:00,LINK/BTC,0.00039251,0.00039372,0.00039195,0.00039343,119.0459,0.046719099011
1663336800,2022-09-16 14:00:00,LINK/BTC,0.0003917,0.00039445,0.00039124,0.0003933,363.7836,0.142928450646
1663333200,2022-09-16 13:00:00,LINK/BTC,0.00038982,0.00039205,0.0003858,0.00039205,906.7817,0.352728517701
1663329600,2022-09-16 12:00:00,LINK/BTC,0.00038998,0.00039189,0.00038893,0.00038957,602.7987,0.235306730967
1663326000,2022-09-16 11:00:00,LINK/BTC,0.00038911,0.00039117,0.00038727,0.00038988,1845.8075,0.720552239007
1663322400,2022-09-16 10:00:00,LINK/BTC,0.00038289,0.00038972,0.0003826,0.00038881,950.1295,0.368296394103
1663318800,2022-09-16 09:00:00,LINK/BTC,0.00038019,0.00038564,0.0003801,0.00038264,559.5938,0.214903822908
1663315200,2022-09-16 08:00:00,LINK/BTC,0.00038444,0.00038608,0.00037973,0.0003802,589.5759,0.225047270603
1663311600,2022-09-16 07:00:00,LINK/BTC,0.00038159,0.00038608,0.00038159,0.00038454,479.0706,0.184381162457
1663308000,2022-09-16 06:00:00,LINK/BTC,0.00038024,0.00038332,0.00037958,0.00038171,308.0706,0.117723920345
1663304400,2022-09-16 05:00:00,LINK/BTC,0.00037785,0.00038138,0.00037766,0.00038033,143.0323,0.054285518387
1663300800,2022-09-16 04:00:00,LINK/BTC,0.00038134,0.0003818,0.00037749,0.00037749,142.3791,0.053926530696
1663297200,2022-09-16 03:00:00,LINK/BTC,0.00037973,0.00038206,0.00037942,0.00038169,366.4611,0.13944594151
1663293600,2022-09-16 02:00:00,LINK/BTC,0.00038171,0.00038176,0.00037667,0.00037958,906.3144,0.343204995212
1663290000,2022-09-16 01:00:00,LINK/BTC,0.00038495,0.00038531,0.00038072,0.00038163,423.7576,0.161910055058
1663286400,2022-09-16 00:00:00,LINK/BTC,0.00038248,0.00038729,0.00038078,0.00038539,1446.4492,0.555637897534
1663282800,2022-09-15 23:00:00,LINK/BTC,0.00037999,0.00038488,0.00037788,0.00038441,1183.021,0.45226597669
1663279200,2022-09-15 22:00:00,LINK/BTC,0.00037923,0.00038096,0.00037612,0.00037945,2042.8127,0.774220658891
1663275600,2022-09-15 21:00:00,LINK/BTC,0.00037229,0.0003806,0.00037142,0.00037922,2299.2554,0.865979448582
1663272000,2022-09-15 20:00:00,LINK/BTC,0.0003699,0.0003735,0.0003699,0.00037262,513.3254,0.191121760842
1663268400,2022-09-15 19:00:00,LINK/BTC,0.00036975,0.00037127,0.00036893,0.00037022,149.1504,0.055056799507
1663264800,2022-09-15 18:00:00,LINK/BTC,0.00036842,0.00037196,0.00036839,0.00036991,787.0015,0.29107623461
1663261200,2022-09-15 17:00:00,LINK/BTC,0.00036539,0.00036941,0.00036431,0.00036879,538.8851,0.198128949485
1663257600,2022-09-15 16:00:00,LINK/BTC,0.00036355,0.00036596,0.00036185,0.00036558,494.3335,0.179923503608
1663254000,2022-09-15 15:00:00,LINK/BTC,0.00036049,0.00036355,0.0003587,0.00036355,877.0404,0.315853225227
1663250400,2022-09-15 14:00:00,LINK/BTC,0.0003631,0.00036432,0.000359,0.00036055,476.5665,0.171910777172
1663246800,2022-09-15 13:00:00,LINK/BTC,0.00036387,0.00036424,0.00036226,0.00036315,81.6704,0.029645558961
1663243200,2022-09-15 12:00:00,LINK/BTC,0.00036336,0.00036432,0.00036227,0.0003642,254.2151,0.092505991441
1663239600,2022-09-15 11:00:00,LINK/BTC,0.00035984,0.00036331,0.00035981,0.00036331,449.2564,0.162587489766
1663236000,2022-09-15 10:00:00,LINK/BTC,0.00036333,0.00036406,0.00035948,0.00035985,505.5187,0.182628557569
1663232400,2022-09-15 09:00:00,LINK/BTC,0.00036387,0.00036507,0.00036312,0.00036347,15.3309,0.005580063154
1663228800,2022-09-15 08:00:00,LINK/BTC,0.00036668,0.00036668,0.00036317,0.00036376,436.4144,0.158964696346
1663225200,2022-09-15 07:00:00,LINK/BTC,0.00036612,0.00036856,0.00036503,0.00036668,361.0032,0.132598703781
1663221600,2022-09-15 06:00:00,LINK/BTC,0.0003613,0.00036719,0.0003574,0.0003664,1778.8557,0.645206274142
1663218000,2022-09-15 05:00:00,LINK/BTC,0.00035882,0.00036243,0.00035822,0.00036208,588.1755,0.212420742283
1663214400,2022-09-15 04:00:00,LINK/BTC,0.00035965,0.00035968,0.00035689,0.0003586,288.3495,0.103194651506
1663210800,2022-09-15 03:00:00,LINK/BTC,0.00036034,0.00036038,0.00035712,0.00035934,1579.2394,0.56646248424
1663207200,2022-09-15 02:00:00,LINK/BTC,0.00036538,0.00036548,0.0003582,0.00036018,1184.3587,0.427942658351
1663203600,2022-09-15 01:00:00,LINK/BTC,0.00036684,0.00036694,0.00036427,0.00036544,89.9337,0.032902020574
1663200000,2022-09-15 00:00:00,LINK/BTC,0.00036875,0.00036912,0.00036242,0.00036662,1945.8519,0.711610445533
1663196400,2022-09-14 23:00:00,LINK/BTC,0.00036894,0.00036969,0.00036763,0.00036868,1061.4131,0.391283013801
1663192800,2022-09-14 22:00:00,LINK/BTC,0.00036974,0.00037119,0.00036864,0.0003696,118.037,0.043661062137
1663189200,2022-09-14 21:00:00,LINK/BTC,0.00037147,0.00037204,0.00036866,0.00036926,249.7535,0.092242891163
1663185600,2022-09-14 20:00:00,LINK/BTC,0.0003715,0.00037178,0.00037001,0.00037153,228.8845,0.085015943567
1663182000,2022-09-14 19:00:00,LINK/BTC,0.00037063,0.00037177,0.00036918,0.00037128,282.2891,0.104501258866
1663178400,2022-09-14 18:00:00,LINK/BTC,0.0003674,0.00037322,0.00036664,0.00037066,1669.8495,0.620659167768
1663174800,2022-09-14 17:00:00,LINK/BTC,0.0003649,0.00037183,0.0003644,0.00036769,1786.0714,0.657483343776
1663171200,2022-09-14 16:00:00,LINK/BTC,0.00036821,0.0003695,0.00036466,0.00036466,692.1489,0.253512260579
1663167600,2022-09-14 15:00:00,LINK/BTC,0.0003642,0.00036906,0.0003642,0.00036785,369.7973,0.13596677713
1663164000,2022-09-14 14:00:00,LINK/BTC,0.00036357,0.00036596,0.00036294,0.00036427,204.2166,0.074500532421
1663160400,2022-09-14 13:00:00,LINK/BTC,0.00036223,0.00036438,0.00036089,0.0003638,400.7203,0.145198660761
1663156800,2022-09-14 12:00:00,LINK/BTC,0.00035978,0.0003663,0.00035737,0.00036259,1123.7058,0.408337373583
1663153200,2022-09-14 11:00:00,LINK/BTC,0.00035816,0.00035996,0.00035773,0.00035996,231.3472,0.08315852662
1663149600,2022-09-14 10:00:00,LINK/BTC,0.00035686,0.00035851,0.0003561,0.00035809,133.6538,0.0477965846
1663146000,2022-09-14 09:00:00,LINK/BTC,0.00035713,0.00035912,0.00035615,0.00035656,197.2152,0.070595156097
1663142400,2022-09-14 08:00:00,LINK/BTC,0.00035526,0.00035889,0.00035326,0.00035664,394.0968,0.14063572645
1663138800,2022-09-14 07:00:00,LINK/BTC,0.00035483,0.00035609,0.00035265,0.00035528,392.858,0.139214705932
1663135200,2022-09-14 06:00:00,LINK/BTC,0.00035596,0.00035708,0.00035448,0.00035475,744.4821,0.264907365965
1663131600,2022-09-14 05:00:00,LINK/BTC,0.00035664,0.00035748,0.00035568,0.00035599,46.1599,0.016441676098
1663128000,2022-09-14 04:00:00,LINK/BTC,0.00035661,0.00035782,0.00035611,0.00035665,326.0565,0.116553993876
1663124400,2022-09-14 03:00:00,LINK/BTC,0.00035284,0.0003571,0.00035158,0.00035685,485.8225,0.172614677163
1663120800,2022-09-14 02:00:00,LINK/BTC,0.00035106,0.00035282,0.00034927,0.00035282,263.6267,0.092350587599
1663117200,2022-09-14 01:00:00,LINK/BTC,0.00035114,0.00035181,0.00035003,0.00035159,239.1356,0.083850503594
1663113600,2022-09-14 00:00:00,LINK/BTC,0.00034853,0.0003512,0.00034694,0.0003512,122.423,0.042707557847
1663110000,2022-09-13 23:00:00,LINK/BTC,0.00035056,0.00035109,0.0003482,0.0003482,510.5911,0.178431850961
1663106400,2022-09-13 22:00:00,LINK/BTC,0.0003551,0.0003551,0.00035059,0.00035059,244.0947,0.086165025058
1663102800,2022-09-13 21:00:00,LINK/BTC,0.00035498,0.00035664,0.00035434,0.00035662,350.947,0.12487451271
1663099200,2022-09-13 20:00:00,LINK/BTC,0.00035512,0.00035667,0.00035387,0.00035489,376.3379,0.133897177111
1663095600,2022-09-13 19:00:00,LINK/BTC,0.00035097,0.0003559,0.00035062,0.00035535,1405.658,0.497413219582
1663092000,2022-09-13 18:00:00,LINK/BTC,0.00034918,0.00035168,0.00034741,0.00035143,1587.0441,0.55404464207
1663088400,2022-09-13 17:00:00,LINK/BTC,0.00034869,0.00034966,0.00034839,0.00034931,849.4707,0.296678702195
1663084800,2022-09-13 16:00:00,LINK/BTC,0.00034544,0.00034868,0.0003452,0.00034868,736.2332,0.254872509899
1663081200,2022-09-13 15:00:00,LINK/BTC,0.00034409,0.00034544,0.00034323,0.000345,1735.7356,0.596564466345
1663077600,2022-09-13 14:00:00,LINK/BTC,0.00034291,0.00034482,0.00034258,0.00034377,306.7368,0.105447481234
1663074000,2022-09-13 13:00:00,LINK/BTC,0.00034508,0.00034508,0.00034211,0.00034259,709.1174,0.243186047899
1663070400,2022-09-13 12:00:00,LINK/BTC,0.0003504,0.0003525,0.00034332,0.00034474,3816.8425,1.322177462934
1663066800,2022-09-13 11:00:00,LINK/BTC,0.00034561,0.00035035,0.00034527,0.00035035,614.8708,0.214198765497
1663063200,2022-09-13 10:00:00,LINK/BTC,0.00034544,0.00034653,0.00034392,0.00034561,791.806,0.273218563373
1663059600,2022-09-13 09:00:00,LINK/BTC,0.00034873,0.00034934,0.000345,0.00034563,407.5603,0.141003088425
1663056000,2022-09-13 08:00:00,LINK/BTC,0.00035002,0.00035097,0.00034859,0.00034859,34.3912,0.01203283251
1663052400,2022-09-13 07:00:00,LINK/BTC,0.00034561,0.00035107,0.00034556,0.00035052,357.9345,0.125095839325
1663048800,2022-09-13 06:00:00,LINK/BTC,0.00034464,0.00034655,0.00034433,0.00034558,20.2098,0.006984732344
1663045200,2022-09-13 05:00:00,LINK/BTC,0.00034515,0.00034637,0.00034425,0.00034464,13.6695,0.00472299943
1663041600,2022-09-13 04:00:00,LINK/BTC,0.00034633,0.00034681,0.00034476,0.0003451,30.0219,0.010360327303
