https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume USDT
1663329600000,2022-09-16 12:00:00,USDT/GBP,0.87662385,0.87778258,0.874838,0.87651319,560.09192841,639.0
1663326000000,2022-09-16 11:00:00,USDT/GBP,0.87495033,0.87751374,0.87420394,0.87529177,576.81727643,659.0
1663322400000,2022-09-16 10:00:00,USDT/GBP,0.87545546,0.87999999,0.8745965,0.87573975,465.51798495732476,531.5711488
1663318800000,2022-09-16 09:00:00,USDT/GBP,0.87824832,0.87890434,0.87560958,0.87705977,642.88481141,733.0
1663315200000,2022-09-16 08:00:00,USDT/GBP,0.87706968,0.882,0.8763638,0.87958324,623.8399063988824,709.24487647
1663311600000,2022-09-16 07:00:00,USDT/GBP,0.87342571,0.88,0.872612,0.87823151,711.5121198694743,810.16464539
1663308000000,2022-09-16 06:00:00,USDT/GBP,0.87389695,0.8770877,0.87137753,0.87245447,639.708016867037,733.22796646
1663304400000,2022-09-16 05:00:00,USDT/GBP,0.87115708,0.87381668,0.86985783,0.87172094,437.60391188,502.0
1663300800000,2022-09-16 04:00:00,USDT/GBP,0.87080055,0.87385417,0.86974405,0.87323,590.3034799999999,676.0
1663297200000,2022-09-16 03:00:00,USDT/GBP,0.87098268,0.87388508,0.86967917,0.87388508,444.80750572,509.0
1663293600000,2022-09-16 02:00:00,USDT/GBP,0.87122636,0.8770877,0.86967569,0.87051643,486.8987822327112,559.32176057
1663290000000,2022-09-16 01:00:00,USDT/GBP,0.8735173,0.87402398,0.86974199,0.87221938,582.64254584,668.0
1663286400000,2022-09-16 00:00:00,USDT/GBP,0.87262341,0.87403174,0.8700356,0.87118816,557.5604224,640.0
1663282800000,2022-09-15 23:00:00,USDT/GBP,0.87176925,0.87414942,0.86984051,0.8711848,654.2597848,751.0
1663279200000,2022-09-15 22:00:00,USDT/GBP,0.87237048,0.87387486,0.86973415,0.87143125,470.572875,540.0
1663275600000,2022-09-15 21:00:00,USDT/GBP,0.87105647,0.87336568,0.86981733,0.87266463,479.9655465,550.0
1663272000000,2022-09-15 20:00:00,USDT/GBP,0.87242581,0.87398491,0.8663894,0.87168463,512.6090805817854,588.06713224
1663268400000,2022-09-15 19:00:00,USDT/GBP,0.86994411,0.87406866,0.86993421,0.86993421,494.12263128,568.0
1663264800000,2022-09-15 18:00:00,USDT/GBP,0.87106268,0.8770877,0.86656206,0.87178761,811.7029573972942,931.07879498
1663261200000,2022-09-15 17:00:00,USDT/GBP,0.87088053,0.8731928,0.86868906,0.87242809,563.58854614,646.0
1663257600000,2022-09-15 16:00:00,USDT/GBP,0.8700243,0.87394252,0.86955808,0.87203974,592.11498346,679.0
1663254000000,2022-09-15 15:00:00,USDT/GBP,0.87312915,0.87679167,0.86850374,0.87068734,517.7709745674155,594.66923519
1663250400000,2022-09-15 14:00:00,USDT/GBP,0.86991458,0.87323206,0.86723945,0.87000216,538.5313370399999,619.0
1663246800000,2022-09-15 13:00:00,USDT/GBP,0.87133883,0.87331917,0.86711972,0.86874338,484.75880603999997,558.0
1663243200000,2022-09-15 12:00:00,USDT/GBP,0.87034119,0.87324276,0.86745305,0.87083297,471.12063677000003,541.0
1663239600000,2022-09-15 11:00:00,USDT/GBP,0.86896805,0.87191013,0.86789867,0.86955,493.9044,568.0
1663236000000,2022-09-15 10:00:00,USDT/GBP,0.86849956,0.87273455,0.86774042,0.86961681,600.90521571,691.0
1663232400000,2022-09-15 09:00:00,USDT/GBP,0.86649578,0.87160761,0.86649578,0.87160761,444.51988109999996,510.0
1663228800000,2022-09-15 08:00:00,USDT/GBP,0.86637701,0.87021896,0.86589197,0.86843702,577.5106183,665.0
1663225200000,2022-09-15 07:00:00,USDT/GBP,0.86772857,0.87119027,0.86586365,0.86649787,519.03222413,599.0
1663221600000,2022-09-15 06:00:00,USDT/GBP,0.86830301,0.87092121,0.86338342,0.86742173,564.716595235705,651.02887754
1663218000000,2022-09-15 05:00:00,USDT/GBP,0.86958813,0.87077605,0.86535388,0.86743075,523.928173,604.0
1663214400000,2022-09-15 04:00:00,USDT/GBP,0.86742568,0.8703766,0.86537159,0.86814773,616.3848883000001,710.0
1663210800000,2022-09-15 03:00:00,USDT/GBP,0.8691518,0.87035283,0.86538338,0.86656137,500.87247186,578.0
1663207200000,2022-09-15 02:00:00,USDT/GBP,0.86704189,0.87343768,0.86517196,0.86858705,606.7120156683567,698.50456056
1663203600000,2022-09-15 01:00:00,USDT/GBP,0.86535127,0.87067349,0.86535127,0.86914579,459.77812291000004,529.0
1663200000000,2022-09-15 00:00:00,USDT/GBP,0.86564583,0.86945023,0.86468102,0.86753,496.22716,572.0
1663196400000,2022-09-14 23:00:00,USDT/GBP,0.86603824,0.86924912,0.86462606,0.86720872,587.9675121600001,678.0
1663192800000,2022-09-14 22:00:00,USDT/GBP,0.86539041,0.86948321,0.86104665,0.86646998,721.2681719967769,832.42142099
1663189200000,2022-09-14 21:00:00,USDT/GBP,0.86608683,0.86964094,0.86497224,0.86944564,639.91199104,736.0
1663185600000,2022-09-14 20:00:00,USDT/GBP,0.8679053,0.86965266,0.86488416,0.86762241,505.82386503,583.0
1663182000000,2022-09-14 19:00:00,USDT/GBP,0.8677272,0.87042353,0.86428326,0.86677566,541.7347874999999,625.0
1663178400000,2022-09-14 18:00:00,USDT/GBP,0.8654884,0.87251293,0.86411276,0.86850221,764.4315345263377,880.17223874
1663174800000,2022-09-14 17:00:00,USDT/GBP,0.86558483,0.86784074,0.86278965,0.86633873,580.4469491,670.0
1663171200000,2022-09-14 16:00:00,USDT/GBP,0.86676544,0.86759706,0.86277482,0.86277482,557.35253372,646.0
1663167600000,2022-09-14 15:00:00,USDT/GBP,0.86413545,0.86631941,0.86202224,0.86215026,459.52608857999996,533.0
1663164000000,2022-09-14 14:00:00,USDT/GBP,0.86582113,0.87272137,0.86311466,0.86362539,600.6857149988145,695.53966564
1663160400000,2022-09-14 13:00:00,USDT/GBP,0.8656205,0.86810436,0.86310072,0.86440337,639.6584938,740.0
1663156800000,2022-09-14 12:00:00,USDT/GBP,0.86767286,0.86867947,0.859445,0.867451,890.872177,1027.0
1663153200000,2022-09-14 11:00:00,USDT/GBP,0.86421913,0.868603,0.86337767,0.86437706,518.6262360000001,600.0
1663149600000,2022-09-14 10:00:00,USDT/GBP,0.86718025,0.86836415,0.86323563,0.86571405,476.14272750000003,550.0
1663146000000,2022-09-14 09:00:00,USDT/GBP,0.86778513,0.86912995,0.8644751,0.86617018,503.24487458,581.0
1663142400000,2022-09-14 08:00:00,USDT/GBP,0.86919201,0.86919201,0.8642088,0.86592993,476.2614615,550.0
1663138800000,2022-09-14 07:00:00,USDT/GBP,0.87051625,0.87198894,0.86615089,0.86925786,484.17662802,557.0
1663135200000,2022-09-14 06:00:00,USDT/GBP,0.86644742,0.87343513,0.86644742,0.87213251,466.59089285,535.0
1663131600000,2022-09-14 05:00:00,USDT/GBP,0.86862813,0.87109407,0.86638395,0.87081106,526.8406913,605.0
1663128000000,2022-09-14 04:00:00,USDT/GBP,0.86951455,0.87023509,0.86615192,0.86751643,313.17343123,361.0
1663110000000,2022-09-13 23:00:00,USDT/GBP,0.86971598,0.87310929,0.86861498,0.87225857,493.69835062,566.0
1663106400000,2022-09-13 22:00:00,USDT/GBP,0.8646325,0.87328669,0.8646325,0.87328669,411.4747065865606,471.17940912
1663095600000,2022-09-13 19:00:00,USDT/GBP,0.86948705,0.87628467,0.86581312,0.86836079,822.0974637052688,946.72338177
1663092000000,2022-09-13 18:00:00,USDT/GBP,0.86737021,0.86948705,0.86498367,0.8671392,544.6711838734692,628.12427794
1663088400000,2022-09-13 17:00:00,USDT/GBP,0.86500768,0.86742213,0.86442509,0.86742213,399.88160193,461.0
1663084800000,2022-09-13 16:00:00,USDT/GBP,0.86626755,0.86948705,0.86261611,0.86624825,606.2539665694002,699.86169273
1663081200000,2022-09-13 15:00:00,USDT/GBP,0.86526312,0.86730693,0.86382989,0.86611913,679.03739792,784.0
1663077600000,2022-09-13 14:00:00,USDT/GBP,0.86948703,0.86948705,0.86201422,0.86589483,739.535435561977,854.07073693
1663074000000,2022-09-13 13:00:00,USDT/GBP,0.86595508,0.86948703,0.86251153,0.86264901,420.0487005376909,486.92886176
1663070400000,2022-09-13 12:00:00,USDT/GBP,0.85598813,0.86932037,0.85042814,0.86413109,683.6299720333677,791.11836149
1663066800000,2022-09-13 11:00:00,USDT/GBP,0.8559457,0.85623433,0.85082345,0.85285285,516.915172020552,606.10124246
1663063200000,2022-09-13 10:00:00,USDT/GBP,0.85603215,0.85774212,0.85373721,0.85533786,497.80663452,582.0
1663059600000,2022-09-13 09:00:00,USDT/GBP,0.85478263,0.8573359,0.85356043,0.85427439,620.20320714,726.0
1663056000000,2022-09-13 08:00:00,USDT/GBP,0.85639125,0.85714608,0.85340496,0.85675226,611.72111364,714.0
1663052400000,2022-09-13 07:00:00,USDT/GBP,0.85355051,0.85741665,0.85355051,0.854752,466.694592,546.0
1663048800000,2022-09-13 06:00:00,USDT/GBP,0.85564741,0.8573282,0.85073837,0.85440156,544.525664296392,637.3182
1663045200000,2022-09-13 05:00:00,USDT/GBP,0.85898194,0.85898891,0.85435585,0.85494274,515.53047222,603.0
1663041600000,2022-09-13 04:00:00,USDT/GBP,0.85728599,0.85857929,0.85030791,0.85814226,551.8742877373651,643.10349631
1663038000000,2022-09-13 03:00:00,USDT/GBP,0.85645302,0.85816047,0.85364692,0.8553451,555.9743149999999,650.0
1663034400000,2022-09-13 02:00:00,USDT/GBP,0.8633036,0.8633036,0.84983003,0.85743756,1038.029857239906,1210.61859856
1663030800000,2022-09-13 01:00:00,USDT/GBP,0.85632988,0.85801138,0.85353347,0.85562708,552.73509368,646.0
1663027200000,2022-09-13 00:00:00,USDT/GBP,0.85522297,0.86137843,0.85347619,0.85626711,553.1583787336499,646.01147501
1663023600000,2022-09-12 23:00:00,USDT/GBP,0.85878027,0.85882313,0.85403551,0.85485655,559.93104025,655.0
1663020000000,2022-09-12 22:00:00,USDT/GBP,0.85796371,0.85892329,0.85472266,0.85486263,547.1120831999999,640.0
1663016400000,2022-09-12 21:00:00,USDT/GBP,0.85470946,0.8589574,0.85418716,0.8589574,600.4112226,699.0
1663012800000,2022-09-12 20:00:00,USDT/GBP,0.85532099,0.85907649,0.85443431,0.85445472,619.479672,725.0
1663009200000,2022-09-12 19:00:00,USDT/GBP,0.85548988,0.85944638,0.85490478,0.85565603,589.54700467,689.0
1663005600000,2022-09-12 18:00:00,USDT/GBP,0.85570301,0.85841212,0.85353577,0.85552749,558.65945097,653.0
1663002000000,2022-09-12 17:00:00,USDT/GBP,0.85409609,0.85794735,0.85008501,0.85766855,555.020973177879,647.12757997
1662998400000,2022-09-12 16:00:00,USDT/GBP,0.85587858,0.86123286,0.85358117,0.85739087,634.6061361381122,740.15966153
1662994800000,2022-09-12 15:00:00,USDT/GBP,0.85390284,0.85737207,0.85342083,0.85393975,573.847512,672.0
1662991200000,2022-09-12 14:00:00,USDT/GBP,0.85470831,0.86121661,0.85347801,0.85405605,524.5365567059691,614.17111524
1662987600000,2022-09-12 13:00:00,USDT/GBP,0.85384842,0.86387244,0.85384842,0.85517223,578.4085705262937,676.36500606
1662984000000,2022-09-12 12:00:00,USDT/GBP,0.854611,0.85858418,0.85387581,0.85536888,585.0723139199999,684.0
1662980400000,2022-09-12 11:00:00,USDT/GBP,0.85750479,0.85922711,0.8509631,0.85631517,547.5072223034466,639.3758297
1662976800000,2022-09-12 10:00:00,USDT/GBP,0.85871847,0.85975052,0.8548222,0.85863159,540.07927011,629.0
1662973200000,2022-09-12 09:00:00,USDT/GBP,0.85405208,0.85917428,0.85405208,0.85493655,602.73026775,705.0
1662969600000,2022-09-12 08:00:00,USDT/GBP,0.85411118,0.85856753,0.85411118,0.85423784,498.02066072,583.0
1662966000000,2022-09-12 07:00:00,USDT/GBP,0.86084564,0.86084564,0.85404686,0.8571739,542.5910787,633.0
1662962400000,2022-09-12 06:00:00,USDT/GBP,0.86173622,0.8637113,0.85801145,0.85827024,512.38733328,597.0
1662958800000,2022-09-12 05:00:00,USDT/GBP,0.86038083,0.86425426,0.85987833,0.86425426,622.2630672,720.0
1662955200000,2022-09-12 04:00:00,USDT/GBP,0.85924861,0.86422016,0.85897045,0.86076504,583.59869712,678.0
1662951600000,2022-09-12 03:00:00,USDT/GBP,0.86321035,0.86377464,0.8589077,0.86120706,510.69578658,593.0
1662948000000,2022-09-12 02:00:00,USDT/GBP,0.86211329,0.86697323,0.85872964,0.86380007,539.0700339818683,624.06806008
1662944400000,2022-09-12 01:00:00,USDT/GBP,0.86406116,0.86434053,0.85867979,0.86310078,636.10527486,737.0
1662940800000,2022-09-12 00:00:00,USDT/GBP,0.85983808,0.86413083,0.85948858,0.86261134,554.6590916199999,643.0
1662937200000,2022-09-11 23:00:00,USDT/GBP,0.8630111,0.86404607,0.85927049,0.85927049,436.50940892,508.0
1662933600000,2022-09-11 22:00:00,USDT/GBP,0.86240096,0.86416541,0.85851909,0.86023317,578.93692341,673.0
1662930000000,2022-09-11 21:00:00,USDT/GBP,0.85912096,0.86301986,0.85808814,0.86010616,667.44238016,776.0
1662926400000,2022-09-11 20:00:00,USDT/GBP,0.86375467,0.86409848,0.85847087,0.86098081,560.49850731,651.0
1662922800000,2022-09-11 19:00:00,USDT/GBP,0.86565596,0.86909358,0.8574876,0.86433927,558.1315031006095,645.73197409
1662919200000,2022-09-11 18:00:00,USDT/GBP,0.86236721,0.86576854,0.86112783,0.86217568,534.5489216,620.0
1662915600000,2022-09-11 17:00:00,USDT/GBP,0.86479217,0.86582148,0.8574876,0.86417769,561.7624046304783,650.05427834
1662912000000,2022-09-11 16:00:00,USDT/GBP,0.86226796,0.8656431,0.86131974,0.86430976,512.53568768,593.0
1662908400000,2022-09-11 15:00:00,USDT/GBP,0.86233794,0.86549803,0.86107555,0.86260531,600.37329576,696.0
1662904800000,2022-09-11 14:00:00,USDT/GBP,0.86384101,0.8657156,0.85747752,0.86543746,540.2321021691258,624.23008841
1662901200000,2022-09-11 13:00:00,USDT/GBP,0.86496553,0.86571441,0.86110623,0.86343687,619.08423579,717.0
1662897600000,2022-09-11 12:00:00,USDT/GBP,0.86399653,0.86565931,0.86108867,0.86254519,498.55111982,578.0
1662894000000,2022-09-11 11:00:00,USDT/GBP,0.86265501,0.86579879,0.86106831,0.86308353,472.10669091,547.0
1662890400000,2022-09-11 10:00:00,USDT/GBP,0.86530934,0.86944467,0.86107761,0.86514247,884.8543863148116,1022.78458982
1662886800000,2022-09-11 09:00:00,USDT/GBP,0.86382936,0.86569694,0.86117234,0.86186776,480.92221008,558.0
1662883200000,2022-09-11 08:00:00,USDT/GBP,0.86468685,0.8650414,0.86123847,0.86433373,483.16255507,559.0
1662879600000,2022-09-11 07:00:00,USDT/GBP,0.86225752,0.86569699,0.86116077,0.86208459,527.59576908,612.0
1662876000000,2022-09-11 06:00:00,USDT/GBP,0.8622139,0.86582228,0.86118447,0.86318522,503.23698326,583.0
1662872400000,2022-09-11 05:00:00,USDT/GBP,0.86206792,0.86576591,0.86118442,0.86498586,547.53604938,633.0
1662868800000,2022-09-11 04:00:00,USDT/GBP,0.86382031,0.86565915,0.86133849,0.86206786,512.06830884,594.0
1662865200000,2022-09-11 03:00:00,USDT/GBP,0.86364547,0.86547649,0.86111876,0.86121925,537.400812,624.0
1662861600000,2022-09-11 02:00:00,USDT/GBP,0.86506554,0.86554594,0.86178349,0.86328267,431.641335,500.0
1662858000000,2022-09-11 01:00:00,USDT/GBP,0.86389828,0.86579423,0.86126852,0.86379871,589.9745189299999,683.0
1662854400000,2022-09-11 00:00:00,USDT/GBP,0.86436176,0.8657382,0.86116264,0.86116264,643.28849208,747.0
1662850800000,2022-09-10 23:00:00,USDT/GBP,0.8631488,0.8657713,0.86110055,0.86330164,677.6917874,785.0
1662847200000,2022-09-10 22:00:00,USDT/GBP,0.86171479,0.86580748,0.86137603,0.86334589,569.8082873999999,660.0
1662843600000,2022-09-10 21:00:00,USDT/GBP,0.86284796,0.86575625,0.86142246,0.865075,602.957275,697.0
1662840000000,2022-09-10 20:00:00,USDT/GBP,0.86184368,0.8658462,0.86117882,0.86296096,529.85802944,614.0
1662836400000,2022-09-10 19:00:00,USDT/GBP,0.86228813,0.86578498,0.86129675,0.86167686,496.32587136,576.0
1662832800000,2022-09-10 18:00:00,USDT/GBP,0.86443348,0.86585415,0.86111489,0.86541847,543.48279916,628.0
1662829200000,2022-09-10 17:00:00,USDT/GBP,0.86242213,0.86578196,0.86129356,0.86421083,617.91074345,715.0
1662825600000,2022-09-10 16:00:00,USDT/GBP,0.8657644,0.8657644,0.86107963,0.86490577,494.72610044,572.0
1662822000000,2022-09-10 15:00:00,USDT/GBP,0.86568982,0.86568982,0.86136661,0.86281196,599.6543122,695.0
1662818400000,2022-09-10 14:00:00,USDT/GBP,0.86466165,0.8657557,0.86117202,0.86130444,571.9061481599999,664.0
1662814800000,2022-09-10 13:00:00,USDT/GBP,0.86191277,0.86582467,0.86108857,0.86194306,505.96057622,587.0
1662811200000,2022-09-10 12:00:00,USDT/GBP,0.86254052,0.86562716,0.86123071,0.8613117,563.2978518,654.0
1662807600000,2022-09-10 11:00:00,USDT/GBP,0.86488436,0.86576465,0.86106723,0.86149312,541.87917248,629.0
1662804000000,2022-09-10 10:00:00,USDT/GBP,0.86547357,0.8694631,0.85747752,0.86536368,841.4286508598487,972.34107498
1662800400000,2022-09-10 09:00:00,USDT/GBP,0.86572415,0.86574901,0.86116907,0.86420337,655.93035783,759.0
1662796800000,2022-09-10 08:00:00,USDT/GBP,0.8621986,0.86570679,0.86113601,0.86146389,558.22860072,648.0
1662793200000,2022-09-10 07:00:00,USDT/GBP,0.86483186,0.86584454,0.86118249,0.86558125,528.0045625,610.0
1662789600000,2022-09-10 06:00:00,USDT/GBP,0.86191424,0.86551051,0.85756328,0.86407418,604.3328832934452,699.3993077
1662786000000,2022-09-10 05:00:00,USDT/GBP,0.86170175,0.86584674,0.86121939,0.86216087,622.48014814,722.0
1662782400000,2022-09-10 04:00:00,USDT/GBP,0.86430998,0.86559652,0.86119395,0.86404078,594.46005664,688.0
1662778800000,2022-09-10 03:00:00,USDT/GBP,0.86450933,0.8658653,0.86109141,0.86167702,479.09242312000003,556.0
1662775200000,2022-09-10 02:00:00,USDT/GBP,0.8632436,0.86561685,0.861099,0.86321474,522.2449177,605.0
1662771600000,2022-09-10 01:00:00,USDT/GBP,0.86727872,0.8694001,0.85753636,0.86207029,932.152656493348,1081.29542023
1662768000000,2022-09-10 00:00:00,USDT/GBP,0.86599506,0.87105627,0.85748518,0.86507907,570.0639649499574,658.97324848
1662764400000,2022-09-09 23:00:00,USDT/GBP,0.86711156,0.87074526,0.86395161,0.8704153,521.3787647,599.0
1662760800000,2022-09-09 22:00:00,USDT/GBP,0.86378366,0.87108077,0.86145297,0.86611248,572.50034928,661.0
1662757200000,2022-09-09 21:00:00,USDT/GBP,0.86512558,0.87091929,0.86366939,0.86976819,567.95862807,653.0
1662753600000,2022-09-09 20:00:00,USDT/GBP,0.86368761,0.87066996,0.86125004,0.86423575,567.80288775,657.0
1662750000000,2022-09-09 19:00:00,USDT/GBP,0.86492077,0.87076164,0.86232574,0.86232574,528.6056786199999,613.0
1662746400000,2022-09-09 18:00:00,USDT/GBP,0.86176506,0.87121443,0.85793301,0.86439073,587.9964643356979,680.2438341
1662742800000,2022-09-09 17:00:00,USDT/GBP,0.86753199,0.86753199,0.86107854,0.86245855,581.2970627000001,674.0
1662739200000,2022-09-09 16:00:00,USDT/GBP,0.8621174,0.8704572,0.86111243,0.8648452,471.34063399999997,545.0
1662735600000,2022-09-09 15:00:00,USDT/GBP,0.86679154,0.8690598,0.86151833,0.86524491,460.31029212000004,532.0
1662732000000,2022-09-09 14:00:00,USDT/GBP,0.86603555,0.87114907,0.86158639,0.86583217,527.29179153,609.0
1662728400000,2022-09-09 13:00:00,USDT/GBP,0.86456736,0.86689255,0.8586698,0.86237998,635.1589079990188,736.51861445
1662724800000,2022-09-09 12:00:00,USDT/GBP,0.86595144,0.86808948,0.86238444,0.86543954,540.03427296,624.0
