https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NGL,Volume BTC
1658448000,2022-07-22 00:00:00,NGL/BTC,0.00001048,0.00001055,0.00000983,0.00000992,3522.8498,0.035245425377
1658361600,2022-07-21 00:00:00,NGL/BTC,0.00000954,0.00001151,0.0000094,0.00001003,6151.5395,0.062522077546
1658275200,2022-07-20 00:00:00,NGL/BTC,0.00001016,0.00001016,0.00000928,0.00000944,4039.211,0.039296340677
1658188800,2022-07-19 00:00:00,NGL/BTC,0.00001078,0.00001081,0.0000101,0.00001011,2625.3128,0.027526360923
1658102400,2022-07-18 00:00:00,NGL/BTC,0.00001169,0.000012,0.00001028,0.00001061,6606.8541,0.072218182768
1658016000,2022-07-17 00:00:00,NGL/BTC,0.00001314,0.00001339,0.00001124,0.00001165,23515.2223,0.285541855077
1657929600,2022-07-16 00:00:00,NGL/BTC,0.00000952,0.00001999,0.00000943,0.0000131,32912.1223,0.45728149165
1657843200,2022-07-15 00:00:00,NGL/BTC,0.00000943,0.00000953,0.00000901,0.00000912,2119.8315,0.019677283487
1657756800,2022-07-14 00:00:00,NGL/BTC,0.00001014,0.00001053,0.00000919,0.00000942,2885.5657,0.027362278829
1657670400,2022-07-13 00:00:00,NGL/BTC,0.00001049,0.00001069,0.00000977,0.00000999,2752.3009,0.027632024647
1657584000,2022-07-12 00:00:00,NGL/BTC,0.00000995,0.00001125,0.00000964,0.00001049,7979.0598,0.083169644294
1657497600,2022-07-11 00:00:00,NGL/BTC,0.00001092,0.00001096,0.0000099,0.00000992,1669.8183,0.017416194646
1657411200,2022-07-10 00:00:00,NGL/BTC,0.00000957,0.00001242,0.00000953,0.00001094,11724.5691,0.129387315247
1657324800,2022-07-09 00:00:00,NGL/BTC,0.00000967,0.00000968,0.00000941,0.00000953,3609.6196,0.034372332836
1657238400,2022-07-08 00:00:00,NGL/BTC,0.00000979,0.00001012,0.00000948,0.00000961,6148.9678,0.059791343029
1657152000,2022-07-07 00:00:00,NGL/BTC,0.00001071,0.00001086,0.0000098,0.0000098,2502.1681,0.025574716582
1657065600,2022-07-06 00:00:00,NGL/BTC,0.00001117,0.00001136,0.00001057,0.00001085,1350.8681,0.01467323786
1656979200,2022-07-05 00:00:00,NGL/BTC,0.00001161,0.00001161,0.00001091,0.00001091,2009.0286,0.022366721844
1656892800,2022-07-04 00:00:00,NGL/BTC,0.00001163,0.00001187,0.00001124,0.00001165,1584.2621,0.017956952535
1656806400,2022-07-03 00:00:00,NGL/BTC,0.00001157,0.00001213,0.0000114,0.00001163,360.2357,0.00420923179
1656720000,2022-07-02 00:00:00,NGL/BTC,0.00001201,0.00001242,0.00001162,0.00001209,381.7177,0.004525564951
1656633600,2022-07-01 00:00:00,NGL/BTC,0.00001113,0.00001241,0.0000109,0.0000119,2024.1979,0.023754226373
1656547200,2022-06-30 00:00:00,NGL/BTC,0.00001184,0.00001235,0.00001156,0.00001169,1373.7338,0.016284101176
1656460800,2022-06-29 00:00:00,NGL/BTC,0.00001125,0.00001162,0.00001122,0.00001155,313.5427,0.00361827283
1656374400,2022-06-28 00:00:00,NGL/BTC,0.00001114,0.00001258,0.00001102,0.00001136,3599.2472,0.042409097212
1656288000,2022-06-27 00:00:00,NGL/BTC,0.00001007,0.00001281,0.00001007,0.00001136,3933.6245,0.044832452558
1656201600,2022-06-26 00:00:00,NGL/BTC,0.00001,0.00001028,0.00000997,0.00000997,181.8141,0.001845297744
1656115200,2022-06-25 00:00:00,NGL/BTC,0.00001025,0.00001033,0.00000996,0.00001014,295.4203,0.003004224964
1656028800,2022-06-24 00:00:00,NGL/BTC,0.00001008,0.00001067,0.00000978,0.00001027,10157.791,0.107045194636
1655942400,2022-06-23 00:00:00,NGL/BTC,0.00001037,0.00001046,0.0000097,0.00000998,1221.42,0.012330433989
1655856000,2022-06-22 00:00:00,NGL/BTC,0.00001045,0.00001067,0.00001011,0.00001035,1996.4038,0.020839606406
1655769600,2022-06-21 00:00:00,NGL/BTC,0.00001092,0.00001092,0.00001004,0.00001041,2846.0871,0.029732759982
1655683200,2022-06-20 00:00:00,NGL/BTC,0.0000112,0.00001157,0.00001071,0.00001071,9007.621,0.099765348176
1655596800,2022-06-19 00:00:00,NGL/BTC,0.00001141,0.00001186,0.00001099,0.00001099,761.6376,0.00851258532
1655510400,2022-06-18 00:00:00,NGL/BTC,0.00001132,0.00001219,0.0000108,0.00001097,1941.5874,0.021904150127
1655424000,2022-06-17 00:00:00,NGL/BTC,0.00001121,0.00001137,0.00001099,0.00001137,113.4387,0.001273138106
1655337600,2022-06-16 00:00:00,NGL/BTC,0.0000105,0.00001174,0.0000105,0.00001111,5714.3544,0.06398919889
1655251200,2022-06-15 00:00:00,NGL/BTC,0.00001059,0.00001133,0.00001048,0.00001048,11674.4571,0.12979279373
1655164800,2022-06-14 00:00:00,NGL/BTC,0.00001045,0.00001091,0.00000973,0.00001084,3501.9611,0.037050943991
1655078400,2022-06-13 00:00:00,NGL/BTC,0.00000826,0.00001143,0.00000781,0.00001009,11509.7937,0.111499182165
1654992000,2022-06-12 00:00:00,NGL/BTC,0.00000753,0.0000083,0.00000745,0.00000799,670.104,0.005208580508
1654905600,2022-06-11 00:00:00,NGL/BTC,0.00000818,0.00000818,0.00000759,0.00000785,560.4374,0.004359174231
1654819200,2022-06-10 00:00:00,NGL/BTC,0.00000799,0.00000834,0.0000079,0.00000805,305.1765,0.002436066939
1654732800,2022-06-09 00:00:00,NGL/BTC,0.00000841,0.00000872,0.00000792,0.00000831,1151.705,0.009517013877
1654646400,2022-06-08 00:00:00,NGL/BTC,0.00000814,0.00000891,0.00000766,0.00000774,1766.83712653,0.0144606841149946
1654560000,2022-06-07 00:00:00,NGL/BTC,0.00001048,0.00001101,0.00000816,0.00000831,19840.98044559,0.1829730920038418
1654473600,2022-06-06 00:00:00,NGL/BTC,0.00001143,0.00001289,0.00000958,0.0000109,36921.16092111,0.4005038885169627
1654387200,2022-06-05 00:00:00,NGL/BTC,0.00001259,0.00001259,0.00001141,0.00001143,663.32909984,0.0079510757999856
1654300800,2022-06-04 00:00:00,NGL/BTC,0.00001315,0.00001362,0.00001265,0.00001275,7099.04064801,0.0956291912277729
1654214400,2022-06-03 00:00:00,NGL/BTC,0.00001257,0.0000131,0.0000123,0.00001264,324.39526467,0.0042044879699019
1654128000,2022-06-02 00:00:00,NGL/BTC,0.00001266,0.00001312,0.00001195,0.00001218,48477.9203,0.6117150516
1654041600,2022-06-01 00:00:00,NGL/BTC,0.000012,0.0000127,0.000012,0.0000124,163.17983409,0.0020165981688976
1653955200,2022-05-31 00:00:00,NGL/BTC,0.00001271,0.00001299,0.00001178,0.00001208,311.4358,0.003911678397
1653868800,2022-05-30 00:00:00,NGL/BTC,0.00001248,0.00001284,0.0000122,0.00001272,230.58573185,0.0028786913528562
1653782400,2022-05-29 00:00:00,NGL/BTC,0.00001208,0.00001269,0.00001171,0.00001246,387.7723109,0.004797887832994
1653696000,2022-05-28 00:00:00,NGL/BTC,0.00001255,0.0000128,0.0000118,0.0000128,130.8095,0.001619108075
1653609600,2022-05-27 00:00:00,NGL/BTC,0.00001175,0.0000138,0.00001118,0.00001282,733.01768804,0.0087946660066805
1653523200,2022-05-26 00:00:00,NGL/BTC,0.00001298,0.00001314,0.00001182,0.00001182,1427.7541,0.017798648871
1653436800,2022-05-25 00:00:00,NGL/BTC,0.00001203,0.00001364,0.00001165,0.00001292,2822.09622741,0.0357617501688724
1653350400,2022-05-24 00:00:00,NGL/BTC,0.0000166,0.0000166,0.00001008,0.00001186,4903.5967,0.071519599418
1653264000,2022-05-23 00:00:00,NGL/BTC,0.00001524,0.00001974,0.00001524,0.00001638,3870.9555,0.068556091465
1653177600,2022-05-22 00:00:00,NGL/BTC,0.0000154,0.00001807,0.00001519,0.00001535,112.1825,0.001762124281
1653091200,2022-05-21 00:00:00,NGL/BTC,0.00001592,0.00001676,0.00001554,0.00001652,214.6112,0.003454449448
1653004800,2022-05-20 00:00:00,NGL/BTC,0.00001594,0.00001693,0.00001592,0.00001664,459.36863644,0.007397776013836
1652918400,2022-05-19 00:00:00,NGL/BTC,0.00001706,0.00001716,0.00001602,0.00001657,190.546,0.003219252357
1652832000,2022-05-18 00:00:00,NGL/BTC,0.0000169,0.00001812,0.0000169,0.00001744,291.9964,0.005029718034
1652745600,2022-05-17 00:00:00,NGL/BTC,0.00001759,0.00001766,0.00001689,0.00001754,837.93176468,0.0143451217299044
1652659200,2022-05-16 00:00:00,NGL/BTC,0.00001614,0.00001787,0.00001614,0.00001729,2596.3243972,0.045115603401992
1652572800,2022-05-15 00:00:00,NGL/BTC,0.00001696,0.00001851,0.00001354,0.00001638,1459.15792335,0.0240157504049145
1652486400,2022-05-14 00:00:00,NGL/BTC,0.0000164,0.00001883,0.00001633,0.00001633,1116.5543,0.018505915203
1652400000,2022-05-13 00:00:00,NGL/BTC,0.00001516,0.00003,0.00001506,0.00001673,6861.99823267,0.1242023907085165
1652313600,2022-05-12 00:00:00,NGL/BTC,0.00001586,0.00002029,0.00001111,0.00001605,7223.39633626,0.1122024574473473
1652227200,2022-05-11 00:00:00,NGL/BTC,0.00001694,0.00002028,0.00001426,0.00001651,1894.32318243,0.030891621173852
1652140800,2022-05-10 00:00:00,NGL/BTC,0.00001638,0.00001677,0.00001451,0.00001557,523.60209535,0.008163275819818
1652054400,2022-05-09 00:00:00,NGL/BTC,0.00001545,0.000017,0.0000146,0.00001633,877.37961099,0.0133640894538571
1651968000,2022-05-08 00:00:00,NGL/BTC,0.00001594,0.00001594,0.00001481,0.00001531,1293.5988,0.019773203863
1651881600,2022-05-07 00:00:00,NGL/BTC,0.00001519,0.00001961,0.00001473,0.00001558,1491.37569486,0.0237753907028628
1651795200,2022-05-06 00:00:00,NGL/BTC,0.00001577,0.00001623,0.0000151,0.0000151,361.2363,0.005541957952
1651708800,2022-05-05 00:00:00,NGL/BTC,0.00001572,0.00001604,0.0000151,0.00001558,4843.6265096,0.075902549601896
1651622400,2022-05-04 00:00:00,NGL/BTC,0.00001676,0.00001731,0.00001406,0.00001521,6782.8914234,0.099660209180998
1651536000,2022-05-03 00:00:00,NGL/BTC,0.00001538,0.00002506,0.00001465,0.00001658,1143.30128065,0.0189860385548195
1651449600,2022-05-02 00:00:00,NGL/BTC,0.00001523,0.00001635,0.00001493,0.00001523,3692.49037346,0.0564348823288578
1651363200,2022-05-01 00:00:00,NGL/BTC,0.00001653,0.00001653,0.00001498,0.00001538,971.83885713,0.014748452437853
1651276800,2022-04-30 00:00:00,NGL/BTC,0.00001687,0.00002638,0.000016,0.00001604,854.3592,0.014775739681
1651190400,2022-04-29 00:00:00,NGL/BTC,0.00001587,0.00001685,0.00001563,0.00001685,102.8816,0.001658773423
1651104000,2022-04-28 00:00:00,NGL/BTC,0.00001579,0.00001766,0.00001539,0.00001563,482.21217192,0.007903179330832
1651017600,2022-04-27 00:00:00,NGL/BTC,0.00001569,0.00001608,0.00001483,0.00001487,90.09470872,0.001386530829852
1650931200,2022-04-26 00:00:00,NGL/BTC,0.00001605,0.00001635,0.00001506,0.00001592,380.57432752,0.005840551771952
1650844800,2022-04-25 00:00:00,NGL/BTC,0.0000172,0.00001721,0.00001605,0.00001616,48.8518,0.000806465866
1650758400,2022-04-24 00:00:00,NGL/BTC,0.00001793,0.00001793,0.00001689,0.00001765,30.82731528,0.0005416413809704
1650672000,2022-04-23 00:00:00,NGL/BTC,0.00001821,0.00001821,0.00001593,0.00001703,40.062506,0.00069525346096
1650585600,2022-04-22 00:00:00,NGL/BTC,0.00001746,0.00002348,0.00001737,0.00001798,256.6554,0.004877927218
1650499200,2022-04-21 00:00:00,NGL/BTC,0.00001778,0.00001931,0.00001643,0.00001931,1239.2134,0.021703590183
1650412800,2022-04-20 00:00:00,NGL/BTC,0.00001832,0.00001867,0.00001768,0.00001867,84.8115,0.001541274018
1650326400,2022-04-19 00:00:00,NGL/BTC,0.00001842,0.00002254,0.00001797,0.00001818,22497.8068,0.427715104348
1650240000,2022-04-18 00:00:00,NGL/BTC,0.00001957,0.0000201,0.00001876,0.00001876,315.761,0.006198915841
1650153600,2022-04-17 00:00:00,NGL/BTC,0.00001948,0.00002094,0.00001919,0.00002013,447.6391,0.009158129474
1650067200,2022-04-16 00:00:00,NGL/BTC,0.00001813,0.0000205,0.00001805,0.0000195,4482.20310909,0.0870223516959825
1649980800,2022-04-15 00:00:00,NGL/BTC,0.00001743,0.00001887,0.00001742,0.00001878,268.9873,0.004848325006
1649894400,2022-04-14 00:00:00,NGL/BTC,0.0000169,0.00001785,0.00001634,0.00001744,303.2839738,0.005320701379902
1649808000,2022-04-13 00:00:00,NGL/BTC,0.00001691,0.00001785,0.00001668,0.00001668,2540.63611692,0.0430491484547695
1649721600,2022-04-12 00:00:00,NGL/BTC,0.00001834,0.00001874,0.00001768,0.00001776,470.75338118,0.0086124609759704
1649635200,2022-04-11 00:00:00,NGL/BTC,0.00001918,0.00001935,0.00001799,0.00001823,930.8901,0.017761076971
1649548800,2022-04-10 00:00:00,NGL/BTC,0.0000212,0.00002154,0.0000169,0.00001927,3014.29025646,0.0569790549509468
1649462400,2022-04-09 00:00:00,NGL/BTC,0.00002192,0.00002192,0.00002018,0.00002047,640.07351965,0.013021235263794
1649376000,2022-04-08 00:00:00,NGL/BTC,0.00002146,0.00002232,0.0000211,0.00002176,251.14169855,0.005411654491636
1649289600,2022-04-07 00:00:00,NGL/BTC,0.00002324,0.00002324,0.00002078,0.00002078,1773.7736,0.038569192664
1649203200,2022-04-06 00:00:00,NGL/BTC,0.00002229,0.00002307,0.00002175,0.00002293,2000.76254456,0.0455289755667864
1649116800,2022-04-05 00:00:00,NGL/BTC,0.00002294,0.00002307,0.00002085,0.00002228,1053.64679407,0.0236500652468796
1649030400,2022-04-04 00:00:00,NGL/BTC,0.00002455,0.00002456,0.00002163,0.00002163,2341.0545,0.053308111878
1648944000,2022-04-03 00:00:00,NGL/BTC,0.00002408,0.00002463,0.00002349,0.00002417,556.26469972,0.0134085188498056
1648857600,2022-04-02 00:00:00,NGL/BTC,0.00002569,0.00002588,0.00002404,0.00002404,2426.78273616,0.0587738066739104
1648771200,2022-04-01 00:00:00,NGL/BTC,0.00002224,0.00002606,0.00002195,0.0000257,1994.00956084,0.0478947186018092
1648684800,2022-03-31 00:00:00,NGL/BTC,0.00002496,0.00002534,0.00002137,0.00002255,3331.38630562,0.0765315400657132
1648598400,2022-03-30 00:00:00,NGL/BTC,0.00002309,0.00002507,0.00002253,0.00002482,4670.47101697,0.113844757191792
1648512000,2022-03-29 00:00:00,NGL/BTC,0.00002142,0.00002708,0.00002104,0.00002306,39979.91733513,0.9334314312455742
1648425600,2022-03-28 00:00:00,NGL/BTC,0.00001554,0.00002547,0.00001506,0.00002184,4321.66541242,0.0859278594278162
1648339200,2022-03-27 00:00:00,NGL/BTC,0.00001533,0.0000163,0.00001515,0.00001545,3228.7339,0.050939321924
1648252800,2022-03-26 00:00:00,NGL/BTC,0.00001646,0.00001732,0.00001488,0.00001534,2138.66270729,0.0343073849857603
1648166400,2022-03-25 00:00:00,NGL/BTC,0.00001609,0.00001689,0.00001606,0.00001659,484.11006999,0.0079906400099317
1648080000,2022-03-24 00:00:00,NGL/BTC,0.00001476,0.00001662,0.00001448,0.00001662,7061.11639121,0.1095722305299273
1647993600,2022-03-23 00:00:00,NGL/BTC,0.00001422,0.0000157,0.00001416,0.00001514,2718.06669792,0.0405711490379234
1647907200,2022-03-22 00:00:00,NGL/BTC,0.0000135,0.00001486,0.00001272,0.00001436,14290.3818372,0.1960732342559303
1647820800,2022-03-21 00:00:00,NGL/BTC,0.00001308,0.00001378,0.00001275,0.00001342,3990.9195,0.052055212568
1647734400,2022-03-20 00:00:00,NGL/BTC,0.00001464,0.00001465,0.000013,0.000013,5702.61869762,0.082016335051966
1647648000,2022-03-19 00:00:00,NGL/BTC,0.00001277,0.00001801,0.0000123,0.00001508,25596.85852971,0.3850807356440843
1647561600,2022-03-18 00:00:00,NGL/BTC,0.00001085,0.00001617,0.00001085,0.00001302,7214.7039,0.090108261642
1647475200,2022-03-17 00:00:00,NGL/BTC,0.00001054,0.00001088,0.0000103,0.00001077,331.0075,0.003450400992
1647388800,2022-03-16 00:00:00,NGL/BTC,0.00001161,0.00001304,0.00001063,0.00001063,13174.3378,0.153027139954
1647302400,2022-03-15 00:00:00,NGL/BTC,0.00001284,0.00001382,0.00001128,0.00001148,323.49560344,0.0039710076626431
1647216000,2022-03-14 00:00:00,NGL/BTC,0.00001348,0.00001392,0.00001284,0.00001284,128.9447,0.001759849963
1647129600,2022-03-13 00:00:00,NGL/BTC,0.00001368,0.00001378,0.00001209,0.00001358,1603.3655,0.021783367421
1647043200,2022-03-12 00:00:00,NGL/BTC,0.00001466,0.00001487,0.00001364,0.00001378,1091.7539,0.015477127538
1646956800,2022-03-11 00:00:00,NGL/BTC,0.00001497,0.00001574,0.00001486,0.00001491,127.82471569,0.0019731899189606
1646870400,2022-03-10 00:00:00,NGL/BTC,0.0000151,0.00001566,0.0000151,0.0000155,75.3619,0.001157283675
1646784000,2022-03-09 00:00:00,NGL/BTC,0.00001607,0.00001607,0.00001446,0.00001478,576.1969,0.008627927722
1646697600,2022-03-08 00:00:00,NGL/BTC,0.00001849,0.00001849,0.0000158,0.00001605,1256.41099643,0.0208420719625596
1646611200,2022-03-07 00:00:00,NGL/BTC,0.00001689,0.00001866,0.00001645,0.00001866,123.8571,0.002236499481
1646524800,2022-03-06 00:00:00,NGL/BTC,0.00001643,0.00001813,0.00001638,0.00001703,958.8291,0.016459673589
1646438400,2022-03-05 00:00:00,NGL/BTC,0.00001648,0.00001666,0.000016,0.00001666,619.3928,0.009972534643
1646352000,2022-03-04 00:00:00,NGL/BTC,0.00001894,0.00001894,0.00001595,0.00001606,1805.5672,0.030458083801
1646265600,2022-03-03 00:00:00,NGL/BTC,0.00001918,0.0000202,0.00001821,0.00001939,621.85902914,0.0119132851739656
1646179200,2022-03-02 00:00:00,NGL/BTC,0.00001692,0.00001994,0.00001692,0.00001994,6440.9312444,0.1204864947873736
1646092800,2022-03-01 00:00:00,NGL/BTC,0.00001577,0.00001666,0.00001569,0.00001598,446.1075,0.007394558739
1646006400,2022-02-28 00:00:00,NGL/BTC,0.00001636,0.00001834,0.00001401,0.0000149,6679.25310711,0.1037909665541523
1645920000,2022-02-27 00:00:00,NGL/BTC,0.00001673,0.00001712,0.00001592,0.00001691,463.503,0.007656815688
1645833600,2022-02-26 00:00:00,NGL/BTC,0.00001865,0.00001932,0.00001701,0.00001758,2404.76274269,0.0431628966218381
1645747200,2022-02-25 00:00:00,NGL/BTC,0.00001814,0.00001968,0.00001807,0.00001877,550.55326218,0.0104196263629774
1645660800,2022-02-24 00:00:00,NGL/BTC,0.00002251,0.00002439,0.00001884,0.00001884,3361.66977055,0.0765891198042754
1645574400,2022-02-23 00:00:00,NGL/BTC,0.00002371,0.00002542,0.00002141,0.00002278,4805.86582269,0.1112647936853004
1645488000,2022-02-22 00:00:00,NGL/BTC,0.00002109,0.0000367,0.00002109,0.00002305,9985.32228673,0.2504392732878383
1645401600,2022-02-21 00:00:00,NGL/BTC,0.00001926,0.00002657,0.00001926,0.00002243,2643.07191368,0.0566543713248424
1645315200,2022-02-20 00:00:00,NGL/BTC,0.00002012,0.00002071,0.00001906,0.00001976,126.35837368,0.0024958580559168
1645228800,2022-02-19 00:00:00,NGL/BTC,0.00002065,0.00002225,0.00001993,0.00002059,1256.5716,0.026617022934
1645142400,2022-02-18 00:00:00,NGL/BTC,0.00002441,0.00002552,0.00002102,0.0000214,2382.63611944,0.0531913141808738
1645056000,2022-02-17 00:00:00,NGL/BTC,0.00002741,0.00002852,0.00002409,0.00002409,856.3946537,0.022575872342752
1644969600,2022-02-16 00:00:00,NGL/BTC,0.00002804,0.00002858,0.00002651,0.00002761,109.40236732,0.0030608121544958
1644883200,2022-02-15 00:00:00,NGL/BTC,0.00003031,0.00003071,0.00002775,0.00002893,1004.21463732,0.0280913704678552
1644796800,2022-02-14 00:00:00,NGL/BTC,0.00003191,0.00003228,0.00003031,0.00003061,982.30008288,0.0311610156668776
1644710400,2022-02-13 00:00:00,NGL/BTC,0.00003341,0.00003447,0.00003202,0.00003308,59.08665895,0.001989751869689
1644624000,2022-02-12 00:00:00,NGL/BTC,0.00003603,0.0000362,0.00003285,0.00003318,452.1482,0.015748483887
1644537600,2022-02-11 00:00:00,NGL/BTC,0.00003775,0.00004006,0.00003614,0.00003627,599.45628854,0.0227435457679124
