https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HORD,Volume USDT
1659052800,2022-07-29 00:00:00,HORD/USDT,0.01009,0.0177,0.01001,0.01233,32051427.9367,452006.447338416
1658966400,2022-07-28 00:00:00,HORD/USDT,0.0085,0.0108,0.0081,0.01002,4703880.5482,45401.423751517
1658880000,2022-07-27 00:00:00,HORD/USDT,0.00812,0.00885,0.00801,0.0085,1596280.1436,13398.751399317
1658793600,2022-07-26 00:00:00,HORD/USDT,0.0089,0.0092,0.008,0.00812,1875067.172,16175.692056616
1658707200,2022-07-25 00:00:00,HORD/USDT,0.00896,0.00979,0.0078,0.0089,6814685.0695,59708.841706317
1658620800,2022-07-24 00:00:00,HORD/USDT,0.00905,0.0098,0.00808,0.00897,6913920.6658,62371.810405757
1658534400,2022-07-23 00:00:00,HORD/USDT,0.00913,0.01084,0.009,0.00905,12169564.6316,118313.940785718
1658448000,2022-07-22 00:00:00,HORD/USDT,0.00968,0.00968,0.009,0.00913,2391692.9666,22198.690429412
1658361600,2022-07-21 00:00:00,HORD/USDT,0.01061,0.01072,0.00959,0.00968,3740063.7741,37353.50040447
1658275200,2022-07-20 00:00:00,HORD/USDT,0.01148,0.01243,0.01023,0.01063,6354548.1145,73372.503231809
1658188800,2022-07-19 00:00:00,HORD/USDT,0.01095,0.01169,0.01094,0.01145,3647668.1019,41486.569677911
1658102400,2022-07-18 00:00:00,HORD/USDT,0.01103,0.01107,0.01069,0.01092,1115152.9646,12117.421263179
1658016000,2022-07-17 00:00:00,HORD/USDT,0.01095,0.01108,0.0108,0.01102,764370.7331,8368.775934532
1657929600,2022-07-16 00:00:00,HORD/USDT,0.01129,0.01129,0.01075,0.01104,1431746.4769,15701.489816339
1657843200,2022-07-15 00:00:00,HORD/USDT,0.01129,0.01196,0.01104,0.01129,4518459.784,52072.367132432
1657756800,2022-07-14 00:00:00,HORD/USDT,0.01292,0.01391,0.01074,0.01129,13909288.6617,168993.181524311
1657670400,2022-07-13 00:00:00,HORD/USDT,0.01275,0.01298,0.01254,0.01292,830673.9531,10606.647728498
1657584000,2022-07-12 00:00:00,HORD/USDT,0.01264,0.01287,0.01257,0.01271,363685.2528,4622.07427255
1657497600,2022-07-11 00:00:00,HORD/USDT,0.01281,0.01297,0.01259,0.01259,612167.3965,7840.059511935
1657411200,2022-07-10 00:00:00,HORD/USDT,0.01383,0.01426,0.01251,0.01281,1886505.2024,25578.353912842
1657324800,2022-07-09 00:00:00,HORD/USDT,0.01433,0.01441,0.01361,0.01385,429655.792,6050.441670134
1657238400,2022-07-08 00:00:00,HORD/USDT,0.01523,0.0157,0.01415,0.01433,503006.9601,7419.535601294
1657152000,2022-07-07 00:00:00,HORD/USDT,0.01426,0.01597,0.01399,0.01505,1117363.87211797,16668.7844319717266
1657065600,2022-07-06 00:00:00,HORD/USDT,0.0143,0.01461,0.014,0.01426,206383.04391095,2944.1329052126646
1656979200,2022-07-05 00:00:00,HORD/USDT,0.01518,0.01534,0.014,0.0143,909947.8178702,13141.5447317033422
1656892800,2022-07-04 00:00:00,HORD/USDT,0.01344,0.01575,0.01344,0.01518,1604922.05001111,23547.3044138516904
1656806400,2022-07-03 00:00:00,HORD/USDT,0.0137,0.01393,0.01331,0.01345,311307.09869422,4242.6287681949296
1656720000,2022-07-02 00:00:00,HORD/USDT,0.0137,0.01419,0.01337,0.0137,411523.95253794,5694.527706403359
1656633600,2022-07-01 00:00:00,HORD/USDT,0.01452,0.015,0.01363,0.0139,706249.28382256,10130.6593397635901
1656547200,2022-06-30 00:00:00,HORD/USDT,0.01482,0.01501,0.01413,0.0145,288891.42977041,4191.1816866498541
1656460800,2022-06-29 00:00:00,HORD/USDT,0.01518,0.01542,0.01466,0.01482,294755.99049732,4422.9128290688044
1656374400,2022-06-28 00:00:00,HORD/USDT,0.01622,0.0163,0.015,0.015,716858.43153985,11149.6499405388055
1656288000,2022-06-27 00:00:00,HORD/USDT,0.01646,0.01662,0.01612,0.01622,125717.55663007,2050.1641668236754
1656201600,2022-06-26 00:00:00,HORD/USDT,0.01619,0.01999,0.01617,0.01646,3014831.97007255,53123.016715618129
1656115200,2022-06-25 00:00:00,HORD/USDT,0.01543,0.01702,0.01527,0.01619,532351.16657425,8515.0973050229407
1656028800,2022-06-24 00:00:00,HORD/USDT,0.016,0.01604,0.01534,0.01555,634864.5900412,9915.3718202975402
1655942400,2022-06-23 00:00:00,HORD/USDT,0.01614,0.01615,0.01575,0.01598,356823.23973144,5692.9800821946348
1655856000,2022-06-22 00:00:00,HORD/USDT,0.01539,0.0169,0.015,0.01614,2497054.39581082,40305.6057725333042
1655769600,2022-06-21 00:00:00,HORD/USDT,0.01605,0.0161,0.01518,0.01539,1205057.14851834,18724.0087153338396
1655683200,2022-06-20 00:00:00,HORD/USDT,0.01635,0.01635,0.016,0.01605,403594.84419483,6521.0076826193701
1655596800,2022-06-19 00:00:00,HORD/USDT,0.016,0.01654,0.01584,0.0165,904772.73115716,14667.3944410922979
1655510400,2022-06-18 00:00:00,HORD/USDT,0.01731,0.01758,0.01583,0.016,1323097.0778296,22012.4486634439099
1655424000,2022-06-17 00:00:00,HORD/USDT,0.01702,0.01736,0.01699,0.01736,149157.62048532,2558.8013422442
1655337600,2022-06-16 00:00:00,HORD/USDT,0.01722,0.01786,0.01703,0.01703,1034724.02707145,17948.7554874304725
1655251200,2022-06-15 00:00:00,HORD/USDT,0.01764,0.0181,0.01674,0.01719,1104012.28868083,18955.0099546724956
1655164800,2022-06-14 00:00:00,HORD/USDT,0.01682,0.01849,0.01659,0.01783,2314704.19025131,39962.0515401495169
1655078400,2022-06-13 00:00:00,HORD/USDT,0.01751,0.01751,0.01656,0.01665,563221.72269652,9549.3803168763626
1654992000,2022-06-12 00:00:00,HORD/USDT,0.01772,0.01777,0.0174,0.01751,337054.07657339,5916.7376803135637
1654905600,2022-06-11 00:00:00,HORD/USDT,0.01854,0.01865,0.01753,0.01755,914544.14548617,16453.7605300065387
1654819200,2022-06-10 00:00:00,HORD/USDT,0.01918,0.01923,0.01854,0.01854,1176989.61592129,22181.3746329173699
1654732800,2022-06-09 00:00:00,HORD/USDT,0.02023,0.02024,0.0185,0.01925,1572409.63486766,30442.3742697178872
1654646400,2022-06-08 00:00:00,HORD/USDT,0.02007,0.02798,0.01872,0.02021,8890791.47063189,195116.0328132442645
1654560000,2022-06-07 00:00:00,HORD/USDT,0.01876,0.02255,0.01774,0.01994,6134531.69100528,123013.6752588427744
1654473600,2022-06-06 00:00:00,HORD/USDT,0.01764,0.02398,0.01716,0.01877,11622263.49042682,233430.1200737721883
1654387200,2022-06-05 00:00:00,HORD/USDT,0.0175,0.0211,0.01512,0.0176,14034689.63884559,254883.1403809507523
1654300800,2022-06-04 00:00:00,HORD/USDT,0.01627,0.0187,0.01615,0.01734,2450738.57737373,43228.9552398780444
1654214400,2022-06-03 00:00:00,HORD/USDT,0.0172,0.01764,0.01611,0.01675,684212.44217626,11511.6278781388817
1654128000,2022-06-02 00:00:00,HORD/USDT,0.01619,0.01872,0.01594,0.01703,18557990.67809871,309183.6278279503816
1654041600,2022-06-01 00:00:00,HORD/USDT,0.01695,0.01745,0.01599,0.01674,256888.60088052,4282.9080438378993
1653955200,2022-05-31 00:00:00,HORD/USDT,0.0185,0.01904,0.01665,0.01694,401115.79238717,7044.6457893831971
1653868800,2022-05-30 00:00:00,HORD/USDT,0.01648,0.01962,0.01648,0.01808,896915.38729729,15890.3201136020663
1653782400,2022-05-29 00:00:00,HORD/USDT,0.01648,0.01759,0.0157,0.01648,566170.38984471,9302.7856419570786
1653696000,2022-05-28 00:00:00,HORD/USDT,0.01723,0.01791,0.0161,0.01614,581451.45023324,9733.5777689174325
1653609600,2022-05-27 00:00:00,HORD/USDT,0.01557,0.02012,0.01483,0.01684,945124.48061573,15468.5218147155217
1653523200,2022-05-26 00:00:00,HORD/USDT,0.01685,0.0185,0.0154,0.01584,858684.66082761,14254.0695573101827
1653436800,2022-05-25 00:00:00,HORD/USDT,0.01694,0.01849,0.01627,0.01693,509879.46820506,8837.2115668527577
1653350400,2022-05-24 00:00:00,HORD/USDT,0.01728,0.01728,0.0159,0.01664,603621.81731051,9906.0466463775888
1653264000,2022-05-23 00:00:00,HORD/USDT,0.01838,0.01933,0.01649,0.01749,1610692.66841345,28954.1744132341983
1653177600,2022-05-22 00:00:00,HORD/USDT,0.01818,0.0249,0.0176,0.01866,3946232.64988358,80186.8114561765178
1653091200,2022-05-21 00:00:00,HORD/USDT,0.0176,0.02699,0.01724,0.01815,8377242.48567726,172460.8148353252631
1653004800,2022-05-20 00:00:00,HORD/USDT,0.01794,0.01794,0.01628,0.01749,1094424.44745464,18905.571819486238
1652918400,2022-05-19 00:00:00,HORD/USDT,0.01651,0.01899,0.01554,0.01794,1015544.82450909,17334.4138186180123
1652832000,2022-05-18 00:00:00,HORD/USDT,0.0176,0.02018,0.01616,0.01617,2456496.48552608,43778.9611234009203
1652745600,2022-05-17 00:00:00,HORD/USDT,0.01572,0.01939,0.01544,0.01825,2203754.53897002,37921.825125491622
1652659200,2022-05-16 00:00:00,HORD/USDT,0.01576,0.01628,0.01512,0.01572,424897.05406058,6564.4451374686057
1652572800,2022-05-15 00:00:00,HORD/USDT,0.01435,0.01888,0.01435,0.01593,1123212.23166089,18061.5012112197245
1652486400,2022-05-14 00:00:00,HORD/USDT,0.01432,0.01566,0.014,0.01491,838875.03082751,11958.2014287947552
1652400000,2022-05-13 00:00:00,HORD/USDT,0.01252,0.017,0.01204,0.01432,2176672.22696871,32058.472016856002
1652313600,2022-05-12 00:00:00,HORD/USDT,0.01397,0.01739,0.01187,0.01263,2224543.81081645,29634.8238916666312
1652227200,2022-05-11 00:00:00,HORD/USDT,0.02021,0.02149,0.01213,0.01397,5231040.98369911,84059.5658469245669
1652140800,2022-05-10 00:00:00,HORD/USDT,0.02093,0.024,0.0199,0.0202,1947388.57319959,40339.0150958940676
1652054400,2022-05-09 00:00:00,HORD/USDT,0.02562,0.02577,0.02093,0.02093,1502555.29661777,35246.0311452753119
1651968000,2022-05-08 00:00:00,HORD/USDT,0.03099,0.03122,0.02469,0.02559,3533793.61915797,96676.500603797551
1651881600,2022-05-07 00:00:00,HORD/USDT,0.02703,0.038,0.02541,0.03117,8497405.38884385,264790.5402017165112
1651795200,2022-05-06 00:00:00,HORD/USDT,0.03113,0.03187,0.02639,0.02705,1859651.38253809,53694.3384618486686
1651708800,2022-05-05 00:00:00,HORD/USDT,0.03068,0.03732,0.02916,0.03113,7356664.8761994,242283.969123568165
1651622400,2022-05-04 00:00:00,HORD/USDT,0.02953,0.03186,0.02713,0.03068,2106784.7849513,62902.3335246624556
1651536000,2022-05-03 00:00:00,HORD/USDT,0.02749,0.03355,0.02722,0.02936,4504353.62172855,136607.8629879420431
1651449600,2022-05-02 00:00:00,HORD/USDT,0.028,0.02974,0.02743,0.02756,664688.37944215,18914.2233138387099
1651363200,2022-05-01 00:00:00,HORD/USDT,0.02795,0.02834,0.02741,0.0278,346399.04642845,9613.6401101985294
1651276800,2022-04-30 00:00:00,HORD/USDT,0.02899,0.02919,0.02795,0.02795,505695.38289875,14476.396287244817
1651190400,2022-04-29 00:00:00,HORD/USDT,0.03039,0.03048,0.02878,0.02899,619856.31687152,18260.422678884857
1651104000,2022-04-28 00:00:00,HORD/USDT,0.03099,0.03154,0.02854,0.03039,1592126.11255729,48237.9181482797473
1651017600,2022-04-27 00:00:00,HORD/USDT,0.03309,0.03361,0.03059,0.03099,1204754.70850102,38915.5845222515866
1650931200,2022-04-26 00:00:00,HORD/USDT,0.03661,0.03806,0.0326,0.03309,1875767.97952869,65944.4233766568076
1650844800,2022-04-25 00:00:00,HORD/USDT,0.03788,0.0386,0.03501,0.03643,1426380.06016133,52723.3493262579577
1650758400,2022-04-24 00:00:00,HORD/USDT,0.03878,0.03985,0.03702,0.0381,1063086.7178457,40518.7284869321022
1650672000,2022-04-23 00:00:00,HORD/USDT,0.04203,0.0445,0.03701,0.03878,3553110.73492759,141293.7323447595758
1650585600,2022-04-22 00:00:00,HORD/USDT,0.03565,0.04826,0.03533,0.04203,8416711.78722175,354911.0516575030753
1650499200,2022-04-21 00:00:00,HORD/USDT,0.03562,0.043,0.03531,0.03548,1511800.82186665,56187.9074679695503
1650412800,2022-04-20 00:00:00,HORD/USDT,0.03684,0.03809,0.03472,0.03543,1160116.30272625,42174.3861157874899
1650326400,2022-04-19 00:00:00,HORD/USDT,0.03584,0.03778,0.03576,0.03707,1421895.55005075,52356.2178339767762
1650240000,2022-04-18 00:00:00,HORD/USDT,0.03604,0.03678,0.035,0.03584,737609.84916223,26476.4298354791178
1650153600,2022-04-17 00:00:00,HORD/USDT,0.03796,0.03999,0.035,0.03604,1360804.75556811,50711.9703586633704
1650067200,2022-04-16 00:00:00,HORD/USDT,0.04317,0.04327,0.03557,0.03774,4066240.78553931,154914.2941018863594
1649980800,2022-04-15 00:00:00,HORD/USDT,0.03497,0.04838,0.03413,0.04314,7679138.16586559,317062.6298567682866
1649894400,2022-04-14 00:00:00,HORD/USDT,0.03649,0.0368,0.0338,0.03497,1289532.33061804,45800.913587000992
1649808000,2022-04-13 00:00:00,HORD/USDT,0.03816,0.03925,0.03421,0.03641,2451616.48721633,88801.2448121350049
1649721600,2022-04-12 00:00:00,HORD/USDT,0.03883,0.03962,0.0361,0.03803,1118376.90673222,42287.5648556014999
1649635200,2022-04-11 00:00:00,HORD/USDT,0.04195,0.04298,0.03815,0.03868,1008189.86577532,40144.2026676150425
1649548800,2022-04-10 00:00:00,HORD/USDT,0.04192,0.04496,0.04079,0.04195,783721.83796469,33460.9734096527676
1649462400,2022-04-09 00:00:00,HORD/USDT,0.04011,0.0426,0.03957,0.04192,356459.48842136,14654.5766898857651
1649376000,2022-04-08 00:00:00,HORD/USDT,0.04182,0.044,0.03964,0.04,949564.71220337,40177.4723648649014
1649289600,2022-04-07 00:00:00,HORD/USDT,0.0448,0.04498,0.03926,0.04182,1109928.6175179,46552.612002471517
1649203200,2022-04-06 00:00:00,HORD/USDT,0.04888,0.04963,0.04479,0.04481,2212279.44449044,103819.9272147683416
1649116800,2022-04-05 00:00:00,HORD/USDT,0.0558,0.0558,0.04683,0.04888,3970753.34812175,198718.3054977508759
1649030400,2022-04-04 00:00:00,HORD/USDT,0.06014,0.06014,0.05482,0.05582,911060.84909461,51934.2061930623678
1648944000,2022-04-03 00:00:00,HORD/USDT,0.06231,0.06412,0.05982,0.06014,696468.63803999,42731.3402868202097
1648857600,2022-04-02 00:00:00,HORD/USDT,0.06339,0.06537,0.06222,0.06222,635424.73918365,40525.965755660888
1648771200,2022-04-01 00:00:00,HORD/USDT,0.06432,0.0658,0.06227,0.06333,819990.36218287,52356.1158182170896
1648684800,2022-03-31 00:00:00,HORD/USDT,0.06756,0.07287,0.06329,0.06468,1399538.88048237,94209.611212853739
1648598400,2022-03-30 00:00:00,HORD/USDT,0.079,0.0841,0.06719,0.06759,6335554.29195543,477012.3181772285304
1648512000,2022-03-29 00:00:00,HORD/USDT,0.05373,0.1018,0.051,0.079,19265336.14499572,1580013.1411442193665
1648425600,2022-03-28 00:00:00,HORD/USDT,0.05101,0.0594,0.05073,0.05373,1026103.89337056,55201.6825304964303
1648339200,2022-03-27 00:00:00,HORD/USDT,0.05251,0.0531,0.05035,0.051,647138.54830014,33259.4414727893462
1648252800,2022-03-26 00:00:00,HORD/USDT,0.04826,0.06033,0.04793,0.05251,4115741.56886559,225614.3465318445592
1648166400,2022-03-25 00:00:00,HORD/USDT,0.04744,0.04938,0.04713,0.04829,658286.82450219,31807.9482289290784
1648080000,2022-03-24 00:00:00,HORD/USDT,0.0459,0.04859,0.0456,0.04777,355339.52556044,16800.6649826883925
1647993600,2022-03-23 00:00:00,HORD/USDT,0.04641,0.04707,0.04516,0.046,304039.7317065,13977.2489323883657
1647907200,2022-03-22 00:00:00,HORD/USDT,0.04284,0.04993,0.04284,0.04676,1506570.23016386,69946.703697231949
1647820800,2022-03-21 00:00:00,HORD/USDT,0.04308,0.0453,0.04181,0.04284,446464.12586727,19500.0566906204754
1647734400,2022-03-20 00:00:00,HORD/USDT,0.04458,0.04541,0.04307,0.04307,251580.27760618,11124.9375575768991
1647648000,2022-03-19 00:00:00,HORD/USDT,0.04639,0.0488,0.0445,0.04458,338496.02181887,15602.0562440942569
1647561600,2022-03-18 00:00:00,HORD/USDT,0.04208,0.051,0.04018,0.04609,1793458.16913353,82370.6596534391101
1647475200,2022-03-17 00:00:00,HORD/USDT,0.03942,0.04641,0.03919,0.04208,861607.64244735,36332.1278773023848
1647388800,2022-03-16 00:00:00,HORD/USDT,0.03944,0.04025,0.03574,0.03942,1188739.24008899,45540.6022720820706
1647302400,2022-03-15 00:00:00,HORD/USDT,0.03602,0.06,0.03549,0.0398,7985243.03654066,366020.4417743805148
1647216000,2022-03-14 00:00:00,HORD/USDT,0.036,0.03769,0.03465,0.03649,1564379.20413362,56857.3793428795113
1647129600,2022-03-13 00:00:00,HORD/USDT,0.04395,0.04512,0.036,0.03626,1519645.54873923,61207.298344770922
1647043200,2022-03-12 00:00:00,HORD/USDT,0.04717,0.04796,0.042,0.04395,816558.98739376,36395.8331798649981
1646956800,2022-03-11 00:00:00,HORD/USDT,0.04789,0.04876,0.04639,0.04717,158866.1013159,7592.5492614895703
1646870400,2022-03-10 00:00:00,HORD/USDT,0.05253,0.05341,0.04588,0.04789,620691.82332665,30457.0955330656642
1646784000,2022-03-09 00:00:00,HORD/USDT,0.05,0.05406,0.04973,0.05253,318247.12256672,16500.1830412373543
1646697600,2022-03-08 00:00:00,HORD/USDT,0.05271,0.0538,0.04981,0.05,142976.82445337,7362.1200782258035
1646611200,2022-03-07 00:00:00,HORD/USDT,0.05484,0.05633,0.05,0.05287,477555.62204944,25340.9192483911086
1646524800,2022-03-06 00:00:00,HORD/USDT,0.05824,0.05909,0.05438,0.05441,396635.75849651,22364.8186589048154
1646438400,2022-03-05 00:00:00,HORD/USDT,0.05696,0.05927,0.05556,0.05824,595547.58659815,34311.6201279662686
1646352000,2022-03-04 00:00:00,HORD/USDT,0.06302,0.06748,0.05524,0.05696,1161591.69979178,69427.4808998592959
1646265600,2022-03-03 00:00:00,HORD/USDT,0.05116,0.065,0.05107,0.06302,3479171.92025057,204465.673772688489
1646179200,2022-03-02 00:00:00,HORD/USDT,0.05176,0.05276,0.04901,0.05107,526324.83518958,26600.3325641388656
1646092800,2022-03-01 00:00:00,HORD/USDT,0.05249,0.057,0.04901,0.05203,1228434.3278554,63811.442806736865
1646006400,2022-02-28 00:00:00,HORD/USDT,0.04802,0.05564,0.048,0.05195,1431187.9295114,73283.2895011424951
1645920000,2022-02-27 00:00:00,HORD/USDT,0.05055,0.09744,0.048,0.04801,5003909.52287381,273982.7049808525657
1645833600,2022-02-26 00:00:00,HORD/USDT,0.04676,0.0537,0.04601,0.05055,1483653.94655951,74172.3155216126661
1645747200,2022-02-25 00:00:00,HORD/USDT,0.04635,0.04949,0.04557,0.04664,409985.48343512,19173.1925751452759
1645660800,2022-02-24 00:00:00,HORD/USDT,0.05335,0.05378,0.04214,0.04628,2274750.45043957,108912.0498881704688
1645574400,2022-02-23 00:00:00,HORD/USDT,0.05132,0.055,0.05078,0.05335,890642.47895124,47367.7201264862103
1645488000,2022-02-22 00:00:00,HORD/USDT,0.05427,0.05674,0.04865,0.05115,1095753.44355599,56934.7859449474357
1645401600,2022-02-21 00:00:00,HORD/USDT,0.05368,0.05626,0.04696,0.05427,1939385.46607225,98900.8977686056311
1645315200,2022-02-20 00:00:00,HORD/USDT,0.05599,0.05733,0.0525,0.05368,527171.72452105,28978.2457456848021
1645228800,2022-02-19 00:00:00,HORD/USDT,0.0569,0.05791,0.05588,0.05591,273887.52705192,15601.2854469844672
1645142400,2022-02-18 00:00:00,HORD/USDT,0.06389,0.06394,0.05651,0.05763,598524.19741737,35808.3295157576372
1645056000,2022-02-17 00:00:00,HORD/USDT,0.06868,0.06937,0.06285,0.06438,395340.27734055,26464.3523748298107
1644969600,2022-02-16 00:00:00,HORD/USDT,0.07096,0.07097,0.0675,0.06905,699922.13135096,48534.0418915502097
1644883200,2022-02-15 00:00:00,HORD/USDT,0.06834,0.07791,0.0675,0.07096,1477663.49092622,107130.8299689082127
1644796800,2022-02-14 00:00:00,HORD/USDT,0.07315,0.078,0.06595,0.06873,703804.3354582,49788.4074605633677
1644710400,2022-02-13 00:00:00,HORD/USDT,0.07271,0.07784,0.06822,0.07246,496145.71905348,35696.5969701546758
1644624000,2022-02-12 00:00:00,HORD/USDT,0.07528,0.07818,0.06901,0.07271,627605.92462612,46289.2518959907622
1644537600,2022-02-11 00:00:00,HORD/USDT,0.08383,0.08759,0.07514,0.07585,1144787.89028054,94341.6524309064584
1644451200,2022-02-10 00:00:00,HORD/USDT,0.09756,0.10682,0.0805,0.084,1106001.09877217,102497.0781974638898
1644364800,2022-02-09 00:00:00,HORD/USDT,0.1026,0.106,0.08583,0.09756,2902370.1143068,269492.1126281593102
1644278400,2022-02-08 00:00:00,HORD/USDT,0.08488,0.13,0.08484,0.102,8271728.44004619,917915.2874504633591
1644192000,2022-02-07 00:00:00,HORD/USDT,0.07175,0.08711,0.07111,0.08489,819664.91515215,64383.3132715178237
1644105600,2022-02-06 00:00:00,HORD/USDT,0.06712,0.07363,0.06601,0.07238,284592.33248783,19576.7840069744913
1644019200,2022-02-05 00:00:00,HORD/USDT,0.06381,0.077,0.0617,0.06712,781303.64668688,52062.4834218216026
