https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DCR,Volume BTC
1660262400,2022-08-12 00:00:00,DCR/BTC,0.0014588,0.00150567,0.0014508,0.00145119,106.5905,0.157252278304
1660176000,2022-08-11 00:00:00,DCR/BTC,0.00150515,0.00153046,0.00144465,0.00145872,469.9315,0.70187768941
1660089600,2022-08-10 00:00:00,DCR/BTC,0.00151881,0.00172308,0.00150294,0.00150453,1996.4511,3.214842444228
1660003200,2022-08-09 00:00:00,DCR/BTC,0.001573,0.00158284,0.00147044,0.00151118,987.0511,1.517757159672
1659916800,2022-08-08 00:00:00,DCR/BTC,0.00170157,0.00170309,0.00155015,0.00156745,1148.1981,1.836655542279
1659830400,2022-08-07 00:00:00,DCR/BTC,0.00178209,0.0018385,0.00168925,0.00171112,1578.1443,2.804580588944
1659744000,2022-08-06 00:00:00,DCR/BTC,0.0022775,0.00243942,0.00167501,0.00177412,6946.6597,14.104302670153
1659657600,2022-08-05 00:00:00,DCR/BTC,0.00118786,0.003,0.00117435,0.00227782,6803.3619,13.293948678436
1659571200,2022-08-04 00:00:00,DCR/BTC,0.00116299,0.00118843,0.00114506,0.00118839,135.8637,0.159873348644
1659484800,2022-08-03 00:00:00,DCR/BTC,0.00117081,0.00118333,0.00113554,0.00116251,215.6248,0.251102893555
1659398400,2022-08-02 00:00:00,DCR/BTC,0.00116419,0.00117937,0.00114156,0.00117792,485.0145,0.565936280402
1659312000,2022-08-01 00:00:00,DCR/BTC,0.00117685,0.00119534,0.00113916,0.00116748,987.5451,1.150909128701
1659225600,2022-07-31 00:00:00,DCR/BTC,0.00116351,0.00119506,0.00114855,0.00116959,284.8724,0.334692825647
1659139200,2022-07-30 00:00:00,DCR/BTC,0.00117984,0.00120686,0.00114745,0.00116354,432.7862,0.515184707674
1659052800,2022-07-29 00:00:00,DCR/BTC,0.0011042,0.00121433,0.0011032,0.00117409,744.62,0.862766466386
1658966400,2022-07-28 00:00:00,DCR/BTC,0.00110823,0.0011344,0.00107962,0.001105,921.6177,1.029353736956
1658880000,2022-07-27 00:00:00,DCR/BTC,0.00111623,0.00112569,0.00107962,0.0011072,284.0993,0.31469132737
1658793600,2022-07-26 00:00:00,DCR/BTC,0.00113056,0.00115333,0.00108473,0.00111364,710.5343,0.796865472702
1658707200,2022-07-25 00:00:00,DCR/BTC,0.0011273,0.00113056,0.00110467,0.00113054,776.1706,0.875350067685
1658620800,2022-07-24 00:00:00,DCR/BTC,0.00110715,0.00112905,0.00109536,0.00112262,879.9937,0.986023293957
1658534400,2022-07-23 00:00:00,DCR/BTC,0.001079,0.00113057,0.001079,0.00110651,545.296,0.604071565509
1658448000,2022-07-22 00:00:00,DCR/BTC,0.00108676,0.00110522,0.00106346,0.00107791,176.4741,0.190893778249
1658361600,2022-07-21 00:00:00,DCR/BTC,0.00105229,0.00110495,0.00102798,0.0010793,665.8909,0.719323581297
1658275200,2022-07-20 00:00:00,DCR/BTC,0.00110301,0.00110522,0.00102871,0.00104829,348.0597,0.366264512079
1658188800,2022-07-19 00:00:00,DCR/BTC,0.00112334,0.00117059,0.00107078,0.00108801,427.0984,0.483002276612
1658102400,2022-07-18 00:00:00,DCR/BTC,0.0011651,0.00120604,0.00110666,0.00112245,373.8849,0.428631128526
1658016000,2022-07-17 00:00:00,DCR/BTC,0.00110229,0.00117677,0.00108723,0.00116212,250.6899,0.281479722251
1657929600,2022-07-16 00:00:00,DCR/BTC,0.00108623,0.00112157,0.00107929,0.00110121,176.1069,0.193619947339
1657843200,2022-07-15 00:00:00,DCR/BTC,0.00110632,0.00113057,0.00107826,0.00108623,254.3837,0.280711225784
1657756800,2022-07-14 00:00:00,DCR/BTC,0.0011569,0.00115814,0.00108328,0.00110708,489.0458,0.543615462072
1657670400,2022-07-13 00:00:00,DCR/BTC,0.00107975,0.00165169,0.00107462,0.0011569,5408.9361,7.038980144787
1657584000,2022-07-12 00:00:00,DCR/BTC,0.00109222,0.00109769,0.00107461,0.00108176,106.8278,0.115777728144
1657497600,2022-07-11 00:00:00,DCR/BTC,0.00110295,0.00113524,0.00108301,0.00109089,390.7144,0.43675525088
1657411200,2022-07-10 00:00:00,DCR/BTC,0.00106808,0.00112994,0.00104495,0.00110317,311.2275,0.341391901484
1657324800,2022-07-09 00:00:00,DCR/BTC,0.00107935,0.00109219,0.00105086,0.00106365,127.7885,0.136523723535
1657238400,2022-07-08 00:00:00,DCR/BTC,0.00105583,0.00107992,0.00101657,0.00106986,705.3008,0.742747995559
1657152000,2022-07-07 00:00:00,DCR/BTC,0.00106878,0.0011488,0.00104485,0.00105922,772.54207978,0.8300824527075137
1657065600,2022-07-06 00:00:00,DCR/BTC,0.00108901,0.00113544,0.0010622,0.00107399,383.25822646,0.4200770446929364
1656979200,2022-07-05 00:00:00,DCR/BTC,0.00115121,0.00118665,0.00106205,0.00108473,274.2011669,0.3064480332785155
1656892800,2022-07-04 00:00:00,DCR/BTC,0.00116156,0.00119186,0.00113381,0.00115183,128.40281001,0.1480454577038054
1656806400,2022-07-03 00:00:00,DCR/BTC,0.00115307,0.00119718,0.00112603,0.00117391,503.33260848,0.5845078766012896
1656720000,2022-07-02 00:00:00,DCR/BTC,0.001143,0.00118336,0.00111703,0.0011351,258.72846946,0.2991362425261404
1656633600,2022-07-01 00:00:00,DCR/BTC,0.00113853,0.00119718,0.00110361,0.00114775,561.68036493,0.6445751735261349
1656547200,2022-06-30 00:00:00,DCR/BTC,0.00113172,0.00117017,0.00111446,0.00113559,725.38950377,0.8301596543779517
1656460800,2022-06-29 00:00:00,DCR/BTC,0.0011488,0.00118115,0.0011253,0.00113507,527.62488448,0.605791769670552
1656374400,2022-06-28 00:00:00,DCR/BTC,0.00120792,0.00121,0.00111334,0.00115253,952.17923399,1.0936385544470077
1656288000,2022-06-27 00:00:00,DCR/BTC,0.00121218,0.00123339,0.00114964,0.00121,1313.85949338,1.54576187291253
1656201600,2022-06-26 00:00:00,DCR/BTC,0.00120888,0.00128591,0.0012,0.00121634,1057.76483929,1.3002443192010558
1656115200,2022-06-25 00:00:00,DCR/BTC,0.00116596,0.00121937,0.00115957,0.00120304,353.49373335,0.4218682188190793
1656028800,2022-06-24 00:00:00,DCR/BTC,0.00114696,0.00119153,0.00114448,0.00116598,594.44392228,0.6916862136765478
1655942400,2022-06-23 00:00:00,DCR/BTC,0.00115053,0.00133233,0.00114169,0.00114658,1120.57165662,1.340641007633906
1655856000,2022-06-22 00:00:00,DCR/BTC,0.00113613,0.00116213,0.00111439,0.00114955,237.53737331,0.270066729696484
1655769600,2022-06-21 00:00:00,DCR/BTC,0.00112304,0.00116501,0.00111448,0.00113613,239.2423237,0.2735460222183265
1655683200,2022-06-20 00:00:00,DCR/BTC,0.00111963,0.00117108,0.00111443,0.00112304,420.74145132,0.4776552818718256
1655596800,2022-06-19 00:00:00,DCR/BTC,0.00113895,0.00117454,0.00111301,0.00111963,1003.20706403,1.1387416097035691
1655510400,2022-06-18 00:00:00,DCR/BTC,0.00112582,0.00114366,0.00108174,0.00113615,670.74042264,0.7524715920518126
1655424000,2022-06-17 00:00:00,DCR/BTC,0.00110547,0.00114868,0.0010826,0.00111664,426.15877669,0.4795192963888022
1655337600,2022-06-16 00:00:00,DCR/BTC,0.0011465,0.00115134,0.00108258,0.0011042,736.82234316,0.8129707319847374
1655251200,2022-06-15 00:00:00,DCR/BTC,0.001147,0.00122119,0.00112313,0.00114879,1178.29086961,1.3596644199807347
1655164800,2022-06-14 00:00:00,DCR/BTC,0.00111165,0.00115331,0.0010898,0.001147,3756.48338986,4.2316296430096769
1655078400,2022-06-13 00:00:00,DCR/BTC,0.001108,0.0011488,0.00103731,0.00111612,3265.00968074,3.6391540262949552
1654992000,2022-06-12 00:00:00,DCR/BTC,0.00106428,0.00114313,0.0010467,0.00110307,867.40380192,0.9589275319786868
1654905600,2022-06-11 00:00:00,DCR/BTC,0.00109537,0.00111454,0.00102626,0.00107133,241.62028255,0.259202039121457
1654819200,2022-06-10 00:00:00,DCR/BTC,0.00112501,0.00114214,0.001095,0.00109501,320.75636746,0.357085511774589
1654732800,2022-06-09 00:00:00,DCR/BTC,0.00112132,0.00126877,0.001093,0.00111565,1543.88599072,1.7764269313513633
1654646400,2022-06-08 00:00:00,DCR/BTC,0.00116285,0.00118693,0.00112126,0.00112162,373.71706534,0.4291937943030982
1654560000,2022-06-07 00:00:00,DCR/BTC,0.00111884,0.00132839,0.00107905,0.0011681,3376.64351293,4.0466592265890806
1654473600,2022-06-06 00:00:00,DCR/BTC,0.00115745,0.00116382,0.00110548,0.0011189,163.0361,0.185997071261
1654387200,2022-06-05 00:00:00,DCR/BTC,0.00116389,0.00118577,0.00115709,0.00115889,95.38201122,0.1116435324827542
1654300800,2022-06-04 00:00:00,DCR/BTC,0.001161,0.00117653,0.00115502,0.00116349,53.21415441,0.061905796462933
1654214400,2022-06-03 00:00:00,DCR/BTC,0.00117575,0.00118968,0.0011426,0.001161,221.43997753,0.25743047712763
1654128000,2022-06-02 00:00:00,DCR/BTC,0.00117404,0.00119343,0.00114347,0.00117957,584.15779939,0.6774754280046258
1654041600,2022-06-01 00:00:00,DCR/BTC,0.00114172,0.00118615,0.00112685,0.00117404,239.13713707,0.2765923086943096
1653955200,2022-05-31 00:00:00,DCR/BTC,0.00118696,0.00123268,0.00108705,0.00114172,1908.59105621,2.2062648604279943
1653868800,2022-05-30 00:00:00,DCR/BTC,0.00119025,0.0012061,0.0011562,0.00117959,80.13196888,0.0944881801673512
1653782400,2022-05-29 00:00:00,DCR/BTC,0.001179,0.00124602,0.00112671,0.00119343,1386.87273743,1.6176909398540576
1653696000,2022-05-28 00:00:00,DCR/BTC,0.00120537,0.00122148,0.00114182,0.001179,319.889,0.375574544052
1653609600,2022-05-27 00:00:00,DCR/BTC,0.00122992,0.00125205,0.00118401,0.00120537,1094.78420068,1.3256566551293476
1653523200,2022-05-26 00:00:00,DCR/BTC,0.00120767,0.00126057,0.00117001,0.00121834,777.3586639,0.9493336291499506
1653436800,2022-05-25 00:00:00,DCR/BTC,0.00125354,0.00127027,0.00115569,0.00120867,1582.6382,1.905591242266
1653350400,2022-05-24 00:00:00,DCR/BTC,0.00127531,0.00128927,0.00123,0.00125373,367.2461,0.458765331775
1653264000,2022-05-23 00:00:00,DCR/BTC,0.00127644,0.00130787,0.001271,0.00127531,70.26369565,0.0903007802938311
1653177600,2022-05-22 00:00:00,DCR/BTC,0.0012858,0.00132165,0.001271,0.00127531,65.87175639,0.0845310083153424
1653091200,2022-05-21 00:00:00,DCR/BTC,0.00128773,0.00131587,0.001271,0.00128231,198.22163522,0.255846212920382
1653004800,2022-05-20 00:00:00,DCR/BTC,0.00130328,0.00139538,0.00127103,0.00128768,847.31823272,1.1230596095215751
1652918400,2022-05-19 00:00:00,DCR/BTC,0.001268,0.00139127,0.00123,0.0012928,1722.13127478,2.2487533159569007
1652832000,2022-05-18 00:00:00,DCR/BTC,0.00125857,0.00139331,0.00123,0.001268,1556.42852715,2.0162673771216619
1652745600,2022-05-17 00:00:00,DCR/BTC,0.00128349,0.0013446,0.00122796,0.00126582,377.72657025,0.4778367017068502
1652659200,2022-05-16 00:00:00,DCR/BTC,0.00126556,0.00139895,0.00120095,0.00128349,1231.5121346,1.6083134179959103
1652572800,2022-05-15 00:00:00,DCR/BTC,0.00112162,0.00137,0.00109539,0.00126388,2785.21388763,3.4029555691722413
1652486400,2022-05-14 00:00:00,DCR/BTC,0.00112292,0.00116734,0.00108936,0.00112361,249.55883688,0.279071486976096
1652400000,2022-05-13 00:00:00,DCR/BTC,0.00110097,0.00122712,0.00105272,0.00112292,892.66969212,1.0133993445020125
1652313600,2022-05-12 00:00:00,DCR/BTC,0.00115732,0.00123397,0.0010153,0.00109832,1571.79693467,1.7613283111478946
1652227200,2022-05-11 00:00:00,DCR/BTC,0.00141021,0.00148097,0.00101556,0.00117226,2294.7091578,2.7246593158860769
1652140800,2022-05-10 00:00:00,DCR/BTC,0.00141452,0.00146701,0.001368,0.00144118,1109.7954866,1.5703846392957658
1652054400,2022-05-09 00:00:00,DCR/BTC,0.00144303,0.00146717,0.001385,0.00141452,358.6237401,0.502163764746102
1651968000,2022-05-08 00:00:00,DCR/BTC,0.00144198,0.00147713,0.00142625,0.00144533,542.82399138,0.7838324456798914
1651881600,2022-05-07 00:00:00,DCR/BTC,0.00143171,0.0015492,0.00140075,0.00144219,691.92895547,1.0064910509100588
1651795200,2022-05-06 00:00:00,DCR/BTC,0.00141656,0.00143424,0.00139881,0.00142581,190.32637168,0.2692252903800688
1651708800,2022-05-05 00:00:00,DCR/BTC,0.00146338,0.00147924,0.00139667,0.0014213,425.14441238,0.6092841349762112
1651622400,2022-05-04 00:00:00,DCR/BTC,0.0014526,0.00148343,0.00140355,0.001463,1167.48575985,1.6801982574865595
1651536000,2022-05-03 00:00:00,DCR/BTC,0.00145587,0.00151855,0.00139517,0.0014526,1000.51367805,1.4562600293297247
1651449600,2022-05-02 00:00:00,DCR/BTC,0.00149462,0.00151198,0.00143079,0.00145521,383.33793184,0.5640485538536884
1651363200,2022-05-01 00:00:00,DCR/BTC,0.00147134,0.00154251,0.00146023,0.00149837,204.44401645,0.3051195891690758
1651276800,2022-04-30 00:00:00,DCR/BTC,0.00148835,0.00158323,0.00145603,0.00146728,208.2013,0.312860574466
1651190400,2022-04-29 00:00:00,DCR/BTC,0.00149494,0.00161757,0.00146432,0.00148876,537.16302986,0.8299382260673153
1651104000,2022-04-28 00:00:00,DCR/BTC,0.00150896,0.0015559,0.00148294,0.00148567,374.01851748,0.5626482427197024
1651017600,2022-04-27 00:00:00,DCR/BTC,0.0015437,0.00159375,0.00151123,0.0015163,194.29608549,0.3006766464109179
1650931200,2022-04-26 00:00:00,DCR/BTC,0.00152714,0.00158488,0.00150001,0.0015437,401.13479747,0.616671535737487
1650844800,2022-04-25 00:00:00,DCR/BTC,0.00157811,0.00162264,0.0015334,0.00153507,730.30989714,1.1413475948467836
1650758400,2022-04-24 00:00:00,DCR/BTC,0.00159153,0.001721,0.00154028,0.00157727,715.4531428,1.1761209468709273
1650672000,2022-04-23 00:00:00,DCR/BTC,0.001609,0.00162837,0.00155653,0.00159023,668.45639235,1.0589360479723449
1650585600,2022-04-22 00:00:00,DCR/BTC,0.00167548,0.00184548,0.00160739,0.001612,1076.64080119,1.8582514427410391
1650499200,2022-04-21 00:00:00,DCR/BTC,0.00148304,0.00189624,0.00141755,0.00166451,2520.94858149,4.1493358811873888
1650412800,2022-04-20 00:00:00,DCR/BTC,0.00153403,0.001566,0.00147222,0.00148695,404.83259377,0.6101454757292923
1650326400,2022-04-19 00:00:00,DCR/BTC,0.00157736,0.00174111,0.00152421,0.00153874,866.35151699,1.3951560908950522
1650240000,2022-04-18 00:00:00,DCR/BTC,0.00150779,0.0021,0.00150779,0.00157034,5073.40508444,9.1413991831457079
1650153600,2022-04-17 00:00:00,DCR/BTC,0.00140124,0.0015777,0.00138865,0.00151571,612.21796118,0.9019737790866283
1650067200,2022-04-16 00:00:00,DCR/BTC,0.00138778,0.00141998,0.0013787,0.00139802,215.27905181,0.302481914072979
1649980800,2022-04-15 00:00:00,DCR/BTC,0.00135891,0.00139685,0.00134573,0.00138779,422.60096432,0.5819575362462896
1649894400,2022-04-14 00:00:00,DCR/BTC,0.00137513,0.0013832,0.00134205,0.00135398,349.0826,0.474149541014
1649808000,2022-04-13 00:00:00,DCR/BTC,0.00138043,0.00138337,0.0013113,0.00137891,512.36981659,0.6946016413262738
1649721600,2022-04-12 00:00:00,DCR/BTC,0.00134679,0.00138334,0.00130795,0.00137834,233.20103227,0.3164611251292923
1649635200,2022-04-11 00:00:00,DCR/BTC,0.00138983,0.00141255,0.0013,0.00134695,1177.5939409,1.5684810704518854
1649548800,2022-04-10 00:00:00,DCR/BTC,0.00136583,0.00140443,0.00135922,0.00139183,316.80616975,0.4365658376217749
1649462400,2022-04-09 00:00:00,DCR/BTC,0.00134022,0.00137895,0.00129853,0.00136688,171.89998083,0.2312799709320066
1649376000,2022-04-08 00:00:00,DCR/BTC,0.00133679,0.0013547,0.00130783,0.001345,64.49813657,0.0861187656735076
1649289600,2022-04-07 00:00:00,DCR/BTC,0.00135157,0.00140778,0.00133077,0.00133966,174.03453776,0.2381055563780978
1649203200,2022-04-06 00:00:00,DCR/BTC,0.00136523,0.00137865,0.00128137,0.00135515,623.03087003,0.8410893068204703
1649116800,2022-04-05 00:00:00,DCR/BTC,0.00138155,0.00143988,0.00136165,0.00136523,550.38660095,0.7641255338414762
1649030400,2022-04-04 00:00:00,DCR/BTC,0.00141328,0.00142494,0.00135957,0.001373,369.92394536,0.5123746868322782
1648944000,2022-04-03 00:00:00,DCR/BTC,0.00140057,0.00141442,0.00138311,0.00140769,318.61643973,0.446287061170289
1648857600,2022-04-02 00:00:00,DCR/BTC,0.0013717,0.00141488,0.00136694,0.00139981,191.97732339,0.2665339321000269
1648771200,2022-04-01 00:00:00,DCR/BTC,0.0013446,0.00148665,0.00132562,0.00137344,943.62200968,1.3094510644273949
1648684800,2022-03-31 00:00:00,DCR/BTC,0.00137606,0.00140313,0.00131489,0.00134296,1637.37737843,2.24757983779822
1648598400,2022-03-30 00:00:00,DCR/BTC,0.00140941,0.00143097,0.00131701,0.00137542,828.12819456,1.1355467532927655
1648512000,2022-03-29 00:00:00,DCR/BTC,0.00137132,0.00141404,0.00136169,0.0014054,250.82639705,0.3469496719318931
1648425600,2022-03-28 00:00:00,DCR/BTC,0.0013921,0.00142767,0.00136671,0.00137232,393.55407651,0.5504500106870799
1648339200,2022-03-27 00:00:00,DCR/BTC,0.001375,0.00144631,0.0013654,0.00139546,454.09258104,0.6329318515179192
1648252800,2022-03-26 00:00:00,DCR/BTC,0.00135325,0.00137878,0.00134797,0.0013745,167.78678915,0.22925549511184
1648166400,2022-03-25 00:00:00,DCR/BTC,0.00133854,0.00136329,0.00131834,0.0013533,510.31494698,0.6808780549559984
1648080000,2022-03-24 00:00:00,DCR/BTC,0.00137999,0.00139516,0.00132605,0.0013304,341.03472303,0.4628864822398192
1647993600,2022-03-23 00:00:00,DCR/BTC,0.00135787,0.00141487,0.00133575,0.00137796,310.153,0.428001258
1647907200,2022-03-22 00:00:00,DCR/BTC,0.00138936,0.00141054,0.00130623,0.00135774,1031.12117146,1.4065454715649967
1647820800,2022-03-21 00:00:00,DCR/BTC,0.00135779,0.00148535,0.00134259,0.00138936,716.99207143,1.0182706990703704
1647734400,2022-03-20 00:00:00,DCR/BTC,0.00128072,0.00148,0.00127486,0.00137678,1304.84898299,1.7518246080558371
1647648000,2022-03-19 00:00:00,DCR/BTC,0.00128554,0.00147227,0.00127165,0.00128504,1136.91870293,1.5346368019236326
1647561600,2022-03-18 00:00:00,DCR/BTC,0.00129757,0.00130331,0.00126969,0.00128609,404.55686092,0.519962139277074
1647475200,2022-03-17 00:00:00,DCR/BTC,0.00132472,0.00140506,0.00124659,0.00129555,512.98338339,0.6720468694478177
1647388800,2022-03-16 00:00:00,DCR/BTC,0.00124959,0.00174865,0.00122407,0.00131982,1773.93449904,2.5740585919972589
1647302400,2022-03-15 00:00:00,DCR/BTC,0.00128935,0.00129726,0.0012,0.00124537,1546.73923167,1.9446264065461974
1647216000,2022-03-14 00:00:00,DCR/BTC,0.00134166,0.00137119,0.00126983,0.00128935,767.8516759,0.9976615498932604
1647129600,2022-03-13 00:00:00,DCR/BTC,0.00137337,0.00137661,0.00121068,0.00134166,3612.30960109,4.7694964451072878
1647043200,2022-03-12 00:00:00,DCR/BTC,0.00136937,0.00139,0.00136018,0.00137994,170.9295314,0.2348129799809305
1646956800,2022-03-11 00:00:00,DCR/BTC,0.00137413,0.00138407,0.00133353,0.00137315,474.65799113,0.6451439378252066
1646870400,2022-03-10 00:00:00,DCR/BTC,0.001328,0.00145,0.001328,0.0013679,632.75722801,0.8724715587248934
1646784000,2022-03-09 00:00:00,DCR/BTC,0.00135211,0.00140001,0.001297,0.00133,1781.21115434,2.4153977688404293
1646697600,2022-03-08 00:00:00,DCR/BTC,0.00139628,0.00141675,0.00132794,0.00135125,324.94982283,0.439477970501989
1646611200,2022-03-07 00:00:00,DCR/BTC,0.00139137,0.00141004,0.00132492,0.00139057,1213.3902,1.657836284664
1646524800,2022-03-06 00:00:00,DCR/BTC,0.00140979,0.00142513,0.00135735,0.00139087,267.4031,0.372438329351
1646438400,2022-03-05 00:00:00,DCR/BTC,0.00144116,0.001465,0.00136395,0.00141031,180.5352,0.254656323536
1646352000,2022-03-04 00:00:00,DCR/BTC,0.00140958,0.00145874,0.00138973,0.00144926,1150.01619984,1.629412397236096
1646265600,2022-03-03 00:00:00,DCR/BTC,0.00141533,0.00145,0.00138234,0.00140395,582.73733371,0.8221342245167385
1646179200,2022-03-02 00:00:00,DCR/BTC,0.0014103,0.00144103,0.00135895,0.00141902,596.06311212,0.832264806788322
1646092800,2022-03-01 00:00:00,DCR/BTC,0.00142738,0.00146498,0.00137926,0.0014049,501.90838319,0.7085112940858515
1646006400,2022-02-28 00:00:00,DCR/BTC,0.0014489,0.00149996,0.00142,0.00143089,330.90706166,0.4821798981962186
1645920000,2022-02-27 00:00:00,DCR/BTC,0.00147219,0.00149177,0.00142437,0.00144525,162.4989,0.235615956463
1645833600,2022-02-26 00:00:00,DCR/BTC,0.00142745,0.00149959,0.00142407,0.00147163,147.9094,0.21513736183
1645747200,2022-02-25 00:00:00,DCR/BTC,0.00135614,0.00145455,0.00133983,0.00141617,211.68313174,0.2929777949763267
1645660800,2022-02-24 00:00:00,DCR/BTC,0.00145456,0.00146749,0.0013134,0.00135863,328.41656869,0.441813081345626
1645574400,2022-02-23 00:00:00,DCR/BTC,0.00143557,0.00147478,0.00141079,0.00145452,190.37135977,0.2742185757012447
1645488000,2022-02-22 00:00:00,DCR/BTC,0.00136714,0.00144002,0.00134473,0.00142718,615.4161455,0.85120770939445
1645401600,2022-02-21 00:00:00,DCR/BTC,0.00145764,0.00151049,0.0013683,0.00136884,219.138766,0.3140277962296184
1645315200,2022-02-20 00:00:00,DCR/BTC,0.00146961,0.00148868,0.00143358,0.00146321,250.7637639,0.364594449243378
1645228800,2022-02-19 00:00:00,DCR/BTC,0.00146086,0.00156,0.00141431,0.00147084,320.7432,0.468231666999
1645142400,2022-02-18 00:00:00,DCR/BTC,0.00151936,0.00154104,0.00142561,0.00146126,1459.9835879,2.137990932701462
1645056000,2022-02-17 00:00:00,DCR/BTC,0.00153821,0.00155741,0.00149055,0.00151852,394.94412191,0.6006757623922695
1644969600,2022-02-16 00:00:00,DCR/BTC,0.00155473,0.00156552,0.00151737,0.00153309,78.847,0.121401084895
1644883200,2022-02-15 00:00:00,DCR/BTC,0.00163463,0.00165199,0.001511,0.00155477,1286.08670375,1.9930445330685535
1644796800,2022-02-14 00:00:00,DCR/BTC,0.00152105,0.0017144,0.00151707,0.00163204,1335.85663647,2.1574288893607795
1644710400,2022-02-13 00:00:00,DCR/BTC,0.00154717,0.00159788,0.00149297,0.00152264,838.34823685,1.2829631020196454
