https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT
1660953600000.0,2022-08-20 00:00:00,BCH/USDT,114.575,118.225,111.15,114.675,6045.260722694572,693240.273375
1660867200000.0,2022-08-19 00:00:00,BCH/USDT,129.2,129.2,113.425,114.575,16253.877411739035,1862288.00445
1660780800000.0,2022-08-18 00:00:00,BCH/USDT,133.8,136.3,127.525,129.2,4664.717851780187,602681.54645
1660694400000.0,2022-08-17 00:00:00,BCH/USDT,136.4,144.9,132.45,133.8,6551.808380979072,876631.961375
1660608000000.0,2022-08-16 00:00:00,BCH/USDT,137.2,138.5,134.675,136.4,5426.094659640763,740119.311575
1660521600000.0,2022-08-15 00:00:00,BCH/USDT,139.375,143.35,133.725,137.2,16088.14703516764,2207293.773225
1660435200000.0,2022-08-14 00:00:00,BCH/USDT,144.2,147.675,138.2,139.375,11390.456473721973,1587544.871025
1660348800000.0,2022-08-13 00:00:00,BCH/USDT,143.025,147.05,142.475,144.2,11029.534768550626,1590458.913625
1660262400000.0,2022-08-12 00:00:00,BCH/USDT,142.925,143.45,138.575,143.025,7908.979773291383,1131181.832075
1660176000000.0,2022-08-11 00:00:00,BCH/USDT,142.25,148.825,141.825,142.925,12365.559682350882,1767347.6176
1660089600000.0,2022-08-10 00:00:00,BCH/USDT,134.65,143.475,131.4,142.25,9814.71994973638,1396143.91285
1660003200000.0,2022-08-09 00:00:00,BCH/USDT,143.575,144.4,133.325,134.65,6221.155259747493,837678.555725
1659916800000.0,2022-08-08 00:00:00,BCH/USDT,141.05,148.075,140.3,143.575,5010.86544454118,719435.0062
1659830400000.0,2022-08-07 00:00:00,BCH/USDT,141.325,143.825,137.975,141.05,2369.599966323998,334232.07525
1659744000000.0,2022-08-06 00:00:00,BCH/USDT,142.0,143.625,139.2,141.325,5703.953796391297,806111.270275
1659657600000.0,2022-08-05 00:00:00,BCH/USDT,134.375,142.15,134.025,142.0,9929.679670246478,1410014.513175
1659571200000.0,2022-08-04 00:00:00,BCH/USDT,133.75,138.475,132.425,134.375,4954.506101953489,665761.75745
1659484800000.0,2022-08-03 00:00:00,BCH/USDT,133.75,143.05,130.325,133.75,7587.605618317757,1014842.25145
1659398400000.0,2022-08-02 00:00:00,BCH/USDT,137.85,138.975,128.75,133.75,10478.547031962617,1401505.665525
1659312000000.0,2022-08-01 00:00:00,BCH/USDT,139.3,142.15,134.15,137.85,8498.295816829888,1171490.07835
1659225600000.0,2022-07-31 00:00:00,BCH/USDT,145.45,150.475,138.575,139.3,9325.246295405599,1299006.80895
1659139200000.0,2022-07-30 00:00:00,BCH/USDT,151.775,154.675,143.2,145.45,15553.445984702648,2262248.718475
1659052800000.0,2022-07-29 00:00:00,BCH/USDT,155.875,164.75,147.225,151.775,54136.26170762642,8216531.120675
1658966400000.0,2022-07-28 00:00:00,BCH/USDT,127.275,159.825,127.25,155.875,39431.50309879712,6146385.545525
1658880000000.0,2022-07-27 00:00:00,BCH/USDT,118.925,127.45,116.275,127.275,4727.390023571007,601678.56525
1658793600000.0,2022-07-26 00:00:00,BCH/USDT,117.95,119.025,113.65,118.925,6214.425274752995,739050.5258
1658707200000.0,2022-07-25 00:00:00,BCH/USDT,131.95,133.1,117.725,117.95,9345.357625476896,1102284.931925
1658620800000.0,2022-07-24 00:00:00,BCH/USDT,122.4,134.925,122.4,131.95,4468.726628457749,589648.478625
1658534400000.0,2022-07-23 00:00:00,BCH/USDT,123.325,127.125,118.225,122.4,13605.023058415032,1665254.82235
1658448000000.0,2022-07-22 00:00:00,BCH/USDT,123.05,129.35,119.85,123.325,20441.40879181026,2520936.73925
1658361600000.0,2022-07-21 00:00:00,BCH/USDT,121.8,124.2,117.55,123.05,16747.97709914669,2060838.58205
1658275200000.0,2022-07-20 00:00:00,BCH/USDT,128.325,131.225,119.95,121.8,13415.481875821019,1634005.692475
1658188800000.0,2022-07-19 00:00:00,BCH/USDT,121.575,129.475,115.95,128.375,7077.216278286271,908537.639725
1658102400000.0,2022-07-18 00:00:00,BCH/USDT,110.375,122.15,110.15,121.575,5304.422417026527,644885.15535
1658016000000.0,2022-07-17 00:00:00,BCH/USDT,109.525,116.3,107.65,110.375,10143.137220158551,1119548.770675
1657929600000.0,2022-07-16 00:00:00,BCH/USDT,106.15,110.85,103.9,109.525,7127.619702351061,780652.5479
1657843200000.0,2022-07-15 00:00:00,BCH/USDT,103.075,107.025,101.925,106.15,12418.639025435703,1318238.53255
1657756800000.0,2022-07-14 00:00:00,BCH/USDT,102.525,104.15,98.8,103.075,7906.97877176813,815011.8369
1657670400000.0,2022-07-13 00:00:00,BCH/USDT,97.225,102.65,95.475,102.525,8645.411682272616,886370.832725
1657584000000.0,2022-07-12 00:00:00,BCH/USDT,99.0,101.1,96.825,97.225,14311.98217125225,1391482.4666
1657497600000.0,2022-07-11 00:00:00,BCH/USDT,106.85,107.425,98.675,99.0,11881.633716161617,1176281.7379
1657411200000.0,2022-07-10 00:00:00,BCH/USDT,111.5,111.575,105.45,106.85,7088.501304866636,757406.364425
1657324800000.0,2022-07-09 00:00:00,BCH/USDT,108.425,113.175,108.4,111.5,32175.007180941706,3587513.300675
1657238400000.0,2022-07-08 00:00:00,BCH/USDT,111.7,113.55,107.0,108.425,33743.73760825456,3658664.750175
1657152000000.0,2022-07-07 00:00:00,BCH/USDT,106.1,112.475,105.2,111.65,26949.97413166144,3008964.6118
1657065600000.0,2022-07-06 00:00:00,BCH/USDT,104.125,107.35,102.95,106.1,32623.909332704996,3461396.7802
1656979200000.0,2022-07-05 00:00:00,BCH/USDT,108.175,108.625,101.8,104.125,8379.052530612245,872468.84475
1656892800000.0,2022-07-04 00:00:00,BCH/USDT,105.6,108.55,102.475,108.175,10931.136890917494,1182475.733175
1656806400000.0,2022-07-03 00:00:00,BCH/USDT,106.6,107.975,101.775,105.6,13061.514685842803,1379295.950825
1656720000000.0,2022-07-02 00:00:00,BCH/USDT,101.35,107.175,100.575,106.6,8379.47809521576,893252.36495
1656633600000.0,2022-07-01 00:00:00,BCH/USDT,103.225,106.375,98.35,101.325,15871.237745867258,1608153.1646
1656547200000.0,2022-06-30 00:00:00,BCH/USDT,104.675,104.9,97.575,103.225,12745.01186437394,1315603.8497
1656460800000.0,2022-06-29 00:00:00,BCH/USDT,103.3,108.0,101.5,104.675,6255.4155486028185,654785.62255
1656374400000.0,2022-06-28 00:00:00,BCH/USDT,111.45,112.9,102.4,103.3,18176.276973620523,1877609.411375
1656288000000.0,2022-06-27 00:00:00,BCH/USDT,113.175,117.125,110.275,111.45,8913.98461799013,993463.585675
1656201600000.0,2022-06-26 00:00:00,BCH/USDT,115.625,119.55,112.625,113.175,7300.950253589574,826285.04495
1656115200000.0,2022-06-25 00:00:00,BCH/USDT,113.975,116.225,110.95,115.625,20134.467453405407,2328047.7993
1656028800000.0,2022-06-24 00:00:00,BCH/USDT,116.4,120.925,113.45,113.975,14742.206818600573,1680243.02215
1655942400000.0,2022-06-23 00:00:00,BCH/USDT,112.9,118.325,111.95,116.4,2861.2724667096218,333052.115125
1655856000000.0,2022-06-22 00:00:00,BCH/USDT,119.45,119.475,112.525,112.9,7875.060455934455,889094.325475
1655769600000.0,2022-06-21 00:00:00,BCH/USDT,118.75,123.075,113.9,119.45,8129.142233361238,971026.039775
1655683200000.0,2022-06-20 00:00:00,BCH/USDT,120.6,124.55,116.3,118.75,15896.038609263158,1887654.58485
1655596800000.0,2022-06-19 00:00:00,BCH/USDT,115.35,123.55,111.125,120.6,10528.398061359867,1269724.8062
1655510400000.0,2022-06-18 00:00:00,BCH/USDT,121.4,125.4,109.3,115.35,16007.058807975727,1846414.2335
1655424000000.0,2022-06-17 00:00:00,BCH/USDT,109.375,122.125,106.875,121.4,14426.017359761121,1751318.507475
1655337600000.0,2022-06-16 00:00:00,BCH/USDT,127.925,130.975,107.275,109.375,24787.842449828568,2711170.26795
1655251200000.0,2022-06-15 00:00:00,BCH/USDT,126.15,131.45,110.4,127.925,10157.784911471566,1299434.6348
1655164800000.0,2022-06-14 00:00:00,BCH/USDT,126.875,134.45,117.7,126.15,11848.3057627824,1494663.771975
1655078400000.0,2022-06-13 00:00:00,BCH/USDT,145.95,148.775,123.65,126.875,9618.504801379311,1220347.796675
1654992000000.0,2022-06-12 00:00:00,BCH/USDT,156.7,158.525,145.925,145.95,4695.939599520384,685372.38455
1654905600000.0,2022-06-11 00:00:00,BCH/USDT,167.55,169.7,154.8,156.7,3917.9218109444805,613938.347775
1654819200000.0,2022-06-10 00:00:00,BCH/USDT,175.675,177.225,166.125,167.55,3353.854727991644,561938.359675
1654732800000.0,2022-06-09 00:00:00,BCH/USDT,176.825,180.65,172.575,175.675,1816.59116735449,319129.653325
1654646400000.0,2022-06-08 00:00:00,BCH/USDT,182.125,182.975,175.05,176.825,2140.1190400113105,378426.54925
1654560000000.0,2022-06-07 00:00:00,BCH/USDT,185.675,188.05,173.275,182.125,2876.558959917639,523893.300575
1654473600000.0,2022-06-06 00:00:00,BCH/USDT,179.925,189.1,179.175,185.675,2540.182649656658,471648.413475
1654387200000.0,2022-06-05 00:00:00,BCH/USDT,188.65,190.325,178.1,179.925,1644.1407385021537,295822.022375
1654300800000.0,2022-06-04 00:00:00,BCH/USDT,182.975,189.8,180.175,188.65,511.55812165385635,96505.43965
1654214400000.0,2022-06-03 00:00:00,BCH/USDT,189.025,191.725,180.275,182.975,592.8135105888783,108470.0521
1654128000000.0,2022-06-02 00:00:00,BCH/USDT,185.925,189.675,182.575,189.025,1441.0805663272054,272400.25405
1654041600000.0,2022-06-01 00:00:00,BCH/USDT,204.925,210.65,184.2,185.925,4078.603004033884,758314.263525
1653955200000.0,2022-05-31 00:00:00,BCH/USDT,196.925,207.175,192.0,204.925,7966.063467610101,1632445.5561
1653868800000.0,2022-05-30 00:00:00,BCH/USDT,185.15,199.175,184.65,196.925,1571.183545131395,309405.319625
1653782400000.0,2022-05-29 00:00:00,BCH/USDT,178.775,186.225,175.5,185.15,1466.707980826357,271560.98265
1653696000000.0,2022-05-28 00:00:00,BCH/USDT,174.8,180.425,173.175,178.775,912.2221830513215,163082.520775
1653609600000.0,2022-05-27 00:00:00,BCH/USDT,179.3,184.825,171.7,174.8,2270.9454207665904,396961.25955
1653523200000.0,2022-05-26 00:00:00,BCH/USDT,190.05,192.775,172.575,179.3,1026.5173315672057,184054.55755
1653436800000.0,2022-05-25 00:00:00,BCH/USDT,195.7,201.225,189.5,190.05,2037.8304226519338,387289.671825
1653350400000.0,2022-05-24 00:00:00,BCH/USDT,191.85,197.3,183.4,195.7,1905.2587399080228,372859.1354
1653264000000.0,2022-05-23 00:00:00,BCH/USDT,198.075,207.9,189.1,191.85,3281.5894572582747,629572.937375
1653177600000.0,2022-05-22 00:00:00,BCH/USDT,192.2,202.3,190.4,198.075,1930.1932896630065,382323.03585
1653091200000.0,2022-05-21 00:00:00,BCH/USDT,189.925,196.075,186.625,192.2,1138.9648016389178,218909.034875
1653004800000.0,2022-05-20 00:00:00,BCH/USDT,196.6,200.5,186.25,189.925,3105.139107147558,589743.544925
1652918400000.0,2022-05-19 00:00:00,BCH/USDT,186.975,198.8,180.825,196.6,3567.505749109868,701371.630275
1652832000000.0,2022-05-18 00:00:00,BCH/USDT,207.025,209.2,186.425,186.975,2573.947741542987,481263.878975
1652745600000.0,2022-05-17 00:00:00,BCH/USDT,197.35,215.3,194.8,207.025,5223.282353459726,1081350.029225
1652659200000.0,2022-05-16 00:00:00,BCH/USDT,214.9,214.9,195.825,197.35,2711.8308586268054,535179.81995
1652572800000.0,2022-05-15 00:00:00,BCH/USDT,208.7,215.925,202.75,214.9,5931.551266984644,1274690.367275
1652486400000.0,2022-05-14 00:00:00,BCH/USDT,202.2,236.975,186.7,208.7,20387.17803533781,4254804.055975
1652400000000.0,2022-05-13 00:00:00,BCH/USDT,193.875,221.8,191.85,202.2,23002.357280415432,4651076.6421
1652313600000.0,2022-05-12 00:00:00,BCH/USDT,194.425,226.7,157.075,193.875,7825.448230818827,1517158.77575
1652227200000.0,2022-05-11 00:00:00,BCH/USDT,231.85,249.975,183.95,194.425,9725.702816124469,1890919.770025
1652140800000.0,2022-05-10 00:00:00,BCH/USDT,217.675,243.9,210.7,231.85,4138.056295773129,959408.352175
1652054400000.0,2022-05-09 00:00:00,BCH/USDT,261.6,266.275,215.3,217.675,3942.5231319627883,858188.72275
1651968000000.0,2022-05-08 00:00:00,BCH/USDT,268.175,269.6,260.275,261.6,576.2316391437308,150742.1968
1651881600000.0,2022-05-07 00:00:00,BCH/USDT,275.075,277.45,263.725,268.175,330.31984907243407,88583.525525
1651795200000.0,2022-05-06 00:00:00,BCH/USDT,277.35,277.825,265.475,275.075,1125.195124511497,309513.048875
1651708800000.0,2022-05-05 00:00:00,BCH/USDT,300.125,302.375,272.7,277.35,1018.4799573643411,282475.416175
1651622400000.0,2022-05-04 00:00:00,BCH/USDT,279.4,300.225,278.175,300.125,1315.4895201999168,394811.29225
1651536000000.0,2022-05-03 00:00:00,BCH/USDT,285.175,289.5,276.4,279.4,516.5022859699355,144310.7387
1651449600000.0,2022-05-02 00:00:00,BCH/USDT,284.2,289.975,279.825,285.175,902.601913386517,257399.50065
1651363200000.0,2022-05-01 00:00:00,BCH/USDT,277.975,287.7,273.075,284.2,873.6863818613654,248301.669725
1651276800000.0,2022-04-30 00:00:00,BCH/USDT,294.925,297.975,267.75,277.975,902.4868346973648,250868.777875
1651190400000.0,2022-04-29 00:00:00,BCH/USDT,306.325,309.05,291.0,294.925,514.0384240908705,151602.782225
1651104000000.0,2022-04-28 00:00:00,BCH/USDT,307.25,312.25,303.375,306.325,392.675931037297,120286.454575
1651017600000.0,2022-04-27 00:00:00,BCH/USDT,296.325,309.3,293.775,307.25,1366.0919831570382,419731.761825
1650931200000.0,2022-04-26 00:00:00,BCH/USDT,314.725,321.8,291.7,296.325,1997.0300348434998,591769.925075
1650844800000.0,2022-04-25 00:00:00,BCH/USDT,307.425,315.7,299.95,314.725,2141.01918357296,673832.26255
1650758400000.0,2022-04-24 00:00:00,BCH/USDT,312.725,314.85,307.25,307.425,851.0283542327397,261627.3918
1650672000000.0,2022-04-23 00:00:00,BCH/USDT,321.2,324.075,311.2,312.725,1035.0096581661203,323673.39535
1650585600000.0,2022-04-22 00:00:00,BCH/USDT,315.675,334.675,314.325,321.2,2713.624428860523,871616.16655
1650499200000.0,2022-04-21 00:00:00,BCH/USDT,330.325,345.55,311.5,315.675,2072.5460707214697,654250.980875
1650412800000.0,2022-04-20 00:00:00,BCH/USDT,340.5,344.525,329.05,330.3,2371.4703127459884,783296.6443
1650326400000.0,2022-04-19 00:00:00,BCH/USDT,340.425,342.8,332.5,340.5,2798.3986018355363,952854.723925
1650240000000.0,2022-04-18 00:00:00,BCH/USDT,328.125,340.775,312.875,340.425,2683.7804091943894,913625.9458
1650153600000.0,2022-04-17 00:00:00,BCH/USDT,342.925,348.9,327.475,328.125,1833.1899415619048,601515.449575
1650067200000.0,2022-04-16 00:00:00,BCH/USDT,340.975,347.575,339.2,342.925,2071.914350076547,710511.2285
1649980800000.0,2022-04-15 00:00:00,BCH/USDT,337.5,344.975,333.25,340.975,2629.0730957548203,896448.198825
1649894400000.0,2022-04-14 00:00:00,BCH/USDT,341.0,353.15,332.7,337.5,3435.3942811111115,1159445.569875
1649808000000.0,2022-04-13 00:00:00,BCH/USDT,304.85,349.225,301.45,341.0,8721.06707771261,2973883.8735
1649721600000.0,2022-04-12 00:00:00,BCH/USDT,294.7,307.425,293.325,304.85,2186.7925355912744,666643.704475
1649635200000.0,2022-04-11 00:00:00,BCH/USDT,319.95,320.85,290.825,294.7,2218.750559212759,653865.7898
1649548800000.0,2022-04-10 00:00:00,BCH/USDT,325.775,332.375,318.525,319.95,2049.600314736678,655769.6207
1649462400000.0,2022-04-09 00:00:00,BCH/USDT,323.025,327.65,321.7,325.775,1573.3504793185482,512558.2524
1649376000000.0,2022-04-08 00:00:00,BCH/USDT,336.025,338.475,320.85,323.025,3054.169038387122,986572.953625
1649289600000.0,2022-04-07 00:00:00,BCH/USDT,330.875,339.975,326.475,336.025,1867.7454483297374,627609.164275
1649203200000.0,2022-04-06 00:00:00,BCH/USDT,365.25,367.825,329.3,330.875,3660.9827098602186,1211327.654125
1649116800000.0,2022-04-05 00:00:00,BCH/USDT,375.95,382.075,365.1,365.25,2142.3451986310747,782491.5838
1649030400000.0,2022-04-04 00:00:00,BCH/USDT,378.625,379.525,362.825,375.95,2047.8858604202687,769902.689225
1648944000000.0,2022-04-03 00:00:00,BCH/USDT,372.425,381.3,368.375,378.625,1281.489868009244,485204.101275
1648857600000.0,2022-04-02 00:00:00,BCH/USDT,376.975,382.875,370.3,372.425,1403.2537747868698,522606.787075
1648771200000.0,2022-04-01 00:00:00,BCH/USDT,384.45,389.5,363.3,376.975,3110.0417698786387,1172407.9962
1648684800000.0,2022-03-31 00:00:00,BCH/USDT,380.025,391.15,362.575,384.45,6746.322664195604,2593623.74825
1648598400000.0,2022-03-30 00:00:00,BCH/USDT,373.1,386.575,363.0,380.025,5651.066623774752,2147546.5937
1648512000000.0,2022-03-29 00:00:00,BCH/USDT,367.975,387.275,366.5,373.1,4681.097437550255,1746517.45395
1648425600000.0,2022-03-28 00:00:00,BCH/USDT,376.5,385.725,363.375,367.975,5690.8128412256265,2094076.85525
1648339200000.0,2022-03-27 00:00:00,BCH/USDT,361.775,377.0,354.9,376.5,2354.495230743692,886467.454375
1648252800000.0,2022-03-26 00:00:00,BCH/USDT,364.875,366.25,356.775,361.775,2516.841338608251,910530.275275
1648166400000.0,2022-03-25 00:00:00,BCH/USDT,366.05,374.175,352.95,364.875,7583.362484618019,2766979.386575
1648080000000.0,2022-03-24 00:00:00,BCH/USDT,363.95,367.95,351.825,366.05,5454.3835697309105,1996577.1057
1647993600000.0,2022-03-23 00:00:00,BCH/USDT,375.375,384.35,353.45,363.95,8618.71100350323,3136779.869725
1647907200000.0,2022-03-22 00:00:00,BCH/USDT,335.05,386.275,334.525,375.375,9968.731228504828,3742012.4849
1647820800000.0,2022-03-21 00:00:00,BCH/USDT,327.375,340.4,320.55,335.05,3720.592133338308,1246584.394275
1647734400000.0,2022-03-20 00:00:00,BCH/USDT,327.975,332.375,315.85,327.375,3213.364685757923,1051975.264
1647648000000.0,2022-03-19 00:00:00,BCH/USDT,305.7,328.45,305.55,327.975,1849.836082856925,606699.989275
1647561600000.0,2022-03-18 00:00:00,BCH/USDT,296.3,306.45,290.75,305.7,2549.03256681387,779239.255675
1647475200000.0,2022-03-17 00:00:00,BCH/USDT,299.7,301.25,294.425,296.3,1380.9006787040162,409160.8711
1647388800000.0,2022-03-16 00:00:00,BCH/USDT,289.425,302.325,286.475,299.7,3302.9061863530196,989880.98405
1647302400000.0,2022-03-15 00:00:00,BCH/USDT,289.6,292.575,281.75,289.425,2056.2049676081883,595117.12275
1647216000000.0,2022-03-14 00:00:00,BCH/USDT,279.75,289.9,277.6,289.6,2223.813392783149,644016.35855
1647129600000.0,2022-03-13 00:00:00,BCH/USDT,290.975,295.825,278.1,279.75,2173.1285208221625,607932.7037
1647043200000.0,2022-03-12 00:00:00,BCH/USDT,287.85,294.1,287.6,290.975,1616.9689794655897,470497.5488
1646956800000.0,2022-03-11 00:00:00,BCH/USDT,289.5,294.8,281.275,287.85,2918.8460170227545,840189.826
1646870400000.0,2022-03-10 00:00:00,BCH/USDT,307.325,308.725,283.625,289.5,3666.1466290155445,1061349.4491
1646784000000.0,2022-03-09 00:00:00,BCH/USDT,284.75,318.0,283.75,307.325,3245.538635076873,997435.161025
1646697600000.0,2022-03-08 00:00:00,BCH/USDT,274.075,289.475,272.3,284.75,2410.3296705882353,686341.3737
1646611200000.0,2022-03-07 00:00:00,BCH/USDT,282.125,290.95,270.275,274.075,2933.3099629663416,803946.9281
1646524800000.0,2022-03-06 00:00:00,BCH/USDT,294.2,296.225,281.525,282.125,2622.928252459016,739993.633225
1646438400000.0,2022-03-05 00:00:00,BCH/USDT,290.3,295.275,283.475,294.2,2715.6991823589397,798958.69945
1646352000000.0,2022-03-04 00:00:00,BCH/USDT,315.125,315.35,286.175,290.3,3459.0711937650703,1004168.36755
1646265600000.0,2022-03-03 00:00:00,BCH/USDT,320.175,321.7,305.775,315.125,2946.217855771519,928426.9018
1646179200000.0,2022-03-02 00:00:00,BCH/USDT,328.45,331.3,318.3,320.175,3557.6537256968845,1139071.781625
1646092800000.0,2022-03-01 00:00:00,BCH/USDT,339.15,343.8,320.65,328.45,4256.2608804232,1397968.886175
1646006400000.0,2022-02-28 00:00:00,BCH/USDT,304.0,339.15,300.775,339.15,3283.577282323456,1113625.2353
1645920000000.0,2022-02-27 00:00:00,BCH/USDT,315.25,321.5,299.525,304.0,2363.7061913651314,718566.682175
1645833600000.0,2022-02-26 00:00:00,BCH/USDT,308.7,324.0,307.1,315.25,3593.928637430611,1132986.00295
1645747200000.0,2022-02-25 00:00:00,BCH/USDT,300.725,312.025,290.475,308.7,5775.019096290897,1782748.395025
1645660800000.0,2022-02-24 00:00:00,BCH/USDT,288.55,309.575,259.875,300.725,10687.619887272425,3214034.4906
1645574400000.0,2022-02-23 00:00:00,BCH/USDT,293.525,304.85,287.2,288.55,2990.189815110033,862819.27115
1645488000000.0,2022-02-22 00:00:00,BCH/USDT,283.15,295.25,275.9,293.525,3884.2217112682056,1140116.1778
1645401600000.0,2022-02-21 00:00:00,BCH/USDT,302.9,310.425,282.825,283.15,3825.2930946494794,1083131.73975
1645315200000.0,2022-02-20 00:00:00,BCH/USDT,312.075,312.4,296.95,302.9,2053.916130983823,622131.196075
1645228800000.0,2022-02-19 00:00:00,BCH/USDT,310.275,316.0,305.525,312.075,1971.1493265240726,615146.426075
1645142400000.0,2022-02-18 00:00:00,BCH/USDT,312.95,318.95,306.6,310.275,3115.079845137378,966531.39895
1645056000000.0,2022-02-17 00:00:00,BCH/USDT,334.225,336.3,309.55,312.95,3744.1551252596264,1171733.34645
1644969600000.0,2022-02-16 00:00:00,BCH/USDT,343.125,343.325,329.075,334.225,2716.6678865285357,907978.324375
1644883200000.0,2022-02-15 00:00:00,BCH/USDT,330.55,344.6,328.95,343.125,2500.077952204007,857839.24735
1644796800000.0,2022-02-14 00:00:00,BCH/USDT,333.775,337.625,318.55,330.55,2469.4683793677204,816282.7728
1644710400000.0,2022-02-13 00:00:00,BCH/USDT,330.275,339.8,324.6,333.775,2656.395403864879,886638.375925
1644624000000.0,2022-02-12 00:00:00,BCH/USDT,320.65,330.275,312.575,330.275,2808.232251986981,927488.907025
1644537600000.0,2022-02-11 00:00:00,BCH/USDT,340.875,341.725,317.125,320.65,4039.0839539996887,1295132.26985
1644451200000.0,2022-02-10 00:00:00,BCH/USDT,345.925,362.7,336.35,340.875,4561.223416721672,1554807.032175
1644364800000.0,2022-02-09 00:00:00,BCH/USDT,335.125,347.5,328.475,345.925,4175.636527715545,1444457.06585
1644278400000.0,2022-02-08 00:00:00,BCH/USDT,343.075,355.55,325.15,335.125,5090.6644713166725,1706008.93095
1644192000000.0,2022-02-07 00:00:00,BCH/USDT,324.725,343.725,318.15,343.05,3023.495037603848,1037209.97265
1644105600000.0,2022-02-06 00:00:00,BCH/USDT,320.525,327.85,312.4,324.725,1743.8927813534526,566285.583425
1644019200000.0,2022-02-05 00:00:00,BCH/USDT,306.15,329.025,302.775,320.525,1732.64128500117,555354.847875
1643932800000.0,2022-02-04 00:00:00,BCH/USDT,281.15,306.9,276.475,306.15,1709.5922097827863,523391.655025
1643846400000.0,2022-02-03 00:00:00,BCH/USDT,277.95,281.35,271.2,281.15,1008.0664872843678,283417.8929
1643760000000.0,2022-02-02 00:00:00,BCH/USDT,288.125,296.55,276.675,277.95,749.6282523835223,208359.17275
1643673600000.0,2022-02-01 00:00:00,BCH/USDT,285.375,290.7,282.725,288.125,583.9593610412147,168253.2909
1643587200000.0,2022-01-31 00:00:00,BCH/USDT,289.65,290.25,278.2,285.375,2802.139623740692,799660.595125
1643500800000.0,2022-01-30 00:00:00,BCH/USDT,298.5,302.075,287.875,289.65,643.1381753840843,186284.9725
