https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REAP,Volume USDT
1663390800,2022-09-17 05:00:00,REAP/USDT,0.017079,0.01708,0.016318,0.016642,138905.1391,2307.1885498123
1663387200,2022-09-17 04:00:00,REAP/USDT,0.016586,0.0202,0.016225,0.016955,1034034.5322,18511.8896024598
1663383600,2022-09-17 03:00:00,REAP/USDT,0.016221,0.016697,0.016208,0.016565,1399302.5171,23092.017247898
1663380000,2022-09-17 02:00:00,REAP/USDT,0.016215,0.016297,0.016137,0.016157,9326.116,151.2665734024
1663376400,2022-09-17 01:00:00,REAP/USDT,0.016119,0.01641,0.016068,0.016297,1460238.9159,23789.8216545722
1663372800,2022-09-17 00:00:00,REAP/USDT,0.015866,0.016401,0.015866,0.016129,29354.8255,475.1747110643
1663369200,2022-09-16 23:00:00,REAP/USDT,0.015932,0.015962,0.015866,0.015898,10632.2127,169.205123492
1663365600,2022-09-16 22:00:00,REAP/USDT,0.01596,0.01596,0.015801,0.015901,11871.2386,188.4631391685
1663362000,2022-09-16 21:00:00,REAP/USDT,0.015899,0.015982,0.015866,0.015959,926279.1165,14749.2605088346
1663358400,2022-09-16 20:00:00,REAP/USDT,0.015972,0.016406,0.015868,0.015896,54001.6602,861.7178139347
1663354800,2022-09-16 19:00:00,REAP/USDT,0.015813,0.016397,0.01573,0.015967,48288.0139,780.4873980945
1663351200,2022-09-16 18:00:00,REAP/USDT,0.015945,0.015966,0.015674,0.015792,1318316.1185,20831.8542526392
1663347600,2022-09-16 17:00:00,REAP/USDT,0.016088,0.016213,0.015892,0.015961,14827.8806,237.9936832987
1663344000,2022-09-16 16:00:00,REAP/USDT,0.016184,0.016215,0.016,0.016215,1674829.8613,27008.5005137596
1663340400,2022-09-16 15:00:00,REAP/USDT,0.016264,0.016382,0.016058,0.016156,11392.2413,184.9755669594
1663336800,2022-09-16 14:00:00,REAP/USDT,0.016289,0.016373,0.016216,0.016309,11874.0972,193.6501423879
1663333200,2022-09-16 13:00:00,REAP/USDT,0.015939,0.016497,0.015812,0.016357,29186.2279,475.3000764265
1663329600,2022-09-16 12:00:00,REAP/USDT,0.015098,0.016399,0.015051,0.0159,77650.9603,1234.0234451669
1663326000,2022-09-16 11:00:00,REAP/USDT,0.014944,0.015145,0.014942,0.015096,27063.8562,408.8987734245
1663322400,2022-09-16 10:00:00,REAP/USDT,0.015477,0.015484,0.014613,0.014957,172537.5048,2602.1254574763
1663318800,2022-09-16 09:00:00,REAP/USDT,0.015249,0.015413,0.015249,0.015402,12629.6865,193.9701111022
1663315200,2022-09-16 08:00:00,REAP/USDT,0.015593,0.015626,0.015199,0.015256,30691.9891,469.7697806138
1663311600,2022-09-16 07:00:00,REAP/USDT,0.015794,0.015799,0.0155,0.015611,51538.7584,802.291945536
1663308000,2022-09-16 06:00:00,REAP/USDT,0.015836,0.016,0.0155,0.015774,1204000.4982,18939.4349034232
1663304400,2022-09-16 05:00:00,REAP/USDT,0.015897,0.01604,0.015645,0.015737,24421.5598,387.0301970569
1663300800,2022-09-16 04:00:00,REAP/USDT,0.016146,0.016215,0.01573,0.015886,92980.4097,1468.8173584011
1663297200,2022-09-16 03:00:00,REAP/USDT,0.015671,0.016223,0.015584,0.016164,994425.2008,15579.3030457341
1663293600,2022-09-16 02:00:00,REAP/USDT,0.015649,0.015718,0.015583,0.015659,817766.9777,12816.8141027932
1663290000,2022-09-16 01:00:00,REAP/USDT,0.015728,0.015731,0.01563,0.015718,2200179.7725,34460.4207392044
1663286400,2022-09-16 00:00:00,REAP/USDT,0.015765,0.015765,0.015765,0.015765,0,0
1663282800,2022-09-15 23:00:00,REAP/USDT,0.015786,0.015857,0.015354,0.015765,1963714.6774,30858.4843052848
1663279200,2022-09-15 22:00:00,REAP/USDT,0.015636,0.015786,0.015636,0.015786,7050.4619,110.5568982508
1663275600,2022-09-15 21:00:00,REAP/USDT,0.01605,0.01605,0.015491,0.015491,93880.0785,1471.8583992875
1663272000,2022-09-15 20:00:00,REAP/USDT,0.015883,0.016224,0.015883,0.016132,14431.9848,232.9627683279
1663268400,2022-09-15 19:00:00,REAP/USDT,0.016,0.016033,0.015516,0.015796,45165.8401,706.7458865492
1663264800,2022-09-15 18:00:00,REAP/USDT,0.016132,0.016132,0.016132,0.016132,28.7522,0.4638304904
1663261200,2022-09-15 17:00:00,REAP/USDT,0.016155,0.016155,0.016002,0.016132,14254.6263,229.0647864794
1663257600,2022-09-15 16:00:00,REAP/USDT,0.016295,0.016587,0.016155,0.016155,50824.5482,835.3306486697
1663254000,2022-09-15 15:00:00,REAP/USDT,0.0163,0.0163,0.016133,0.016133,6538.2626,105.5658103718
1663250400,2022-09-15 14:00:00,REAP/USDT,0.016897,0.017079,0.016135,0.016385,65857.6812,1090.6435854366
1663246800,2022-09-15 13:00:00,REAP/USDT,0.016514,0.0172,0.016224,0.016782,87741.8053,1473.2909648995
1663243200,2022-09-15 12:00:00,REAP/USDT,0.01642,0.016555,0.016415,0.016546,447387.0779,7399.0974214977
1663239600,2022-09-15 11:00:00,REAP/USDT,0.016401,0.016771,0.016305,0.016515,18826.115,310.3522553227
1663236000,2022-09-15 10:00:00,REAP/USDT,0.016365,0.016468,0.016081,0.016388,47591.6792,775.8114474485
1663232400,2022-09-15 09:00:00,REAP/USDT,0.016584,0.016662,0.016223,0.016383,46602.1692,761.896488935
1663228800,2022-09-15 08:00:00,REAP/USDT,0.016499,0.016684,0.016366,0.016659,25730.1522,425.395235618
1663225200,2022-09-15 07:00:00,REAP/USDT,0.016235,0.016499,0.016223,0.016498,19949.6207,324.8141305144
1663221600,2022-09-15 06:00:00,REAP/USDT,0.016454,0.016532,0.016224,0.01638,687535.9755,11266.04627983
1663218000,2022-09-15 05:00:00,REAP/USDT,0.016418,0.016554,0.016385,0.016433,1261890.3232,20747.4628797497
1663214400,2022-09-15 04:00:00,REAP/USDT,0.016558,0.01659,0.016406,0.016417,685149.7305,11342.6889127301
1663210800,2022-09-15 03:00:00,REAP/USDT,0.016652,0.016716,0.016557,0.016581,19547.7716,324.6105994526
1663207200,2022-09-15 02:00:00,REAP/USDT,0.016751,0.016772,0.016589,0.01663,508661.4334,8478.8632162714
1663203600,2022-09-15 01:00:00,REAP/USDT,0.016754,0.016772,0.016644,0.016763,935600.5836,15690.2601055002
1663200000,2022-09-15 00:00:00,REAP/USDT,0.016632,0.016771,0.016604,0.016706,36996.7023,617.2206591696
1663196400,2022-09-14 23:00:00,REAP/USDT,0.01665,0.016812,0.016529,0.016602,729093.7027,12133.6850564511
1663192800,2022-09-14 22:00:00,REAP/USDT,0.016801,0.016806,0.01665,0.016727,35603.6194,594.6909778365
1663189200,2022-09-14 21:00:00,REAP/USDT,0.017031,0.017166,0.016687,0.016744,182541.7646,3059.6970768486
1663185600,2022-09-14 20:00:00,REAP/USDT,0.016852,0.01759,0.016589,0.017014,61605.9612,1051.3601674061
1663182000,2022-09-14 19:00:00,REAP/USDT,0.016303,0.017721,0.015949,0.016833,377451.6812,6212.7841661206
1663178400,2022-09-14 18:00:00,REAP/USDT,0.016869,0.016869,0.0163,0.016328,254201.322,4180.4869520979
1663174800,2022-09-14 17:00:00,REAP/USDT,0.017014,0.017133,0.01688,0.01688,6140.8256,104.4362549151
1663171200,2022-09-14 16:00:00,REAP/USDT,0.016507,0.017894,0.016364,0.017015,2296188.2313,38330.1325868555
1663167600,2022-09-14 15:00:00,REAP/USDT,0.0164,0.016661,0.016385,0.016545,650793.9615,10756.8325256823
1663164000,2022-09-14 14:00:00,REAP/USDT,0.016486,0.0166,0.016381,0.016395,33295.1495,547.2702165087
1663160400,2022-09-14 13:00:00,REAP/USDT,0.01647,0.016704,0.016391,0.016485,66697.708,1099.2829082014
1663156800,2022-09-14 12:00:00,REAP/USDT,0.016721,0.016741,0.016489,0.016489,46272.1062,769.5685062726
1663153200,2022-09-14 11:00:00,REAP/USDT,0.016939,0.017098,0.016407,0.016722,66509.0353,1105.7520476374
1663149600,2022-09-14 10:00:00,REAP/USDT,0.017075,0.017075,0.016772,0.016861,19032.9638,322.8775342507
1663146000,2022-09-14 09:00:00,REAP/USDT,0.016978,0.017079,0.016869,0.01707,85792.9411,1455.1674446819
1663142400,2022-09-14 08:00:00,REAP/USDT,0.017439,0.017721,0.01697,0.01699,102618.4315,1759.5608894742
1663138800,2022-09-14 07:00:00,REAP/USDT,0.017494,0.017705,0.016903,0.017403,77969.4612,1336.0627818873
1663135200,2022-09-14 06:00:00,REAP/USDT,0.017453,0.017603,0.017087,0.017499,31518.6384,547.3212024475
1663131600,2022-09-14 05:00:00,REAP/USDT,0.018252,0.018403,0.016844,0.017445,1475846.6209,26665.4446389374
1663128000,2022-09-14 04:00:00,REAP/USDT,0.017602,0.018315,0.017601,0.018193,44961.0009,814.901539761
1663124400,2022-09-14 03:00:00,REAP/USDT,0.017683,0.017894,0.017399,0.017603,740839.1306,13126.9837503627
1663120800,2022-09-14 02:00:00,REAP/USDT,0.017835,0.017851,0.017398,0.017697,484599.3665,8600.0414920405
1663117200,2022-09-14 01:00:00,REAP/USDT,0.017885,0.017916,0.017398,0.017736,595350.2521,10631.2948424658
1663113600,2022-09-14 00:00:00,REAP/USDT,0.017941,0.01809,0.017688,0.017871,41151.0903,733.4052773949
1663110000,2022-09-13 23:00:00,REAP/USDT,0.018,0.018097,0.017895,0.017989,8112.6968,145.8394487519
1663106400,2022-09-13 22:00:00,REAP/USDT,0.01799,0.018,0.017886,0.017998,45253.6151,813.5003093821
1663102800,2022-09-13 21:00:00,REAP/USDT,0.01867,0.01867,0.017979,0.017995,56980.4876,1036.1176581505
1663099200,2022-09-13 20:00:00,REAP/USDT,0.018512,0.019073,0.01816,0.018779,145537.5694,2705.5758813321
1663095600,2022-09-13 19:00:00,REAP/USDT,0.018495,0.018507,0.01816,0.018507,197462.2004,3597.74100342
1663092000,2022-09-13 18:00:00,REAP/USDT,0.018081,0.018505,0.018056,0.018403,39482.1099,722.5690504707
1663088400,2022-09-13 17:00:00,REAP/USDT,0.018198,0.018847,0.018061,0.018067,1969919.8279,36288.9896973567
1663084800,2022-09-13 16:00:00,REAP/USDT,0.017992,0.018847,0.017992,0.018199,29577.9639,545.5829283023
1663081200,2022-09-13 15:00:00,REAP/USDT,0.018341,0.018494,0.017967,0.017993,36508.5105,665.6932606297
1663077600,2022-09-13 14:00:00,REAP/USDT,0.018012,0.019177,0.017916,0.018286,918406.534,16884.4412826942
1663074000,2022-09-13 13:00:00,REAP/USDT,0.018381,0.0184,0.017785,0.017944,159001.7584,2885.1467243154
1663070400,2022-09-13 12:00:00,REAP/USDT,0.019739,0.01976,0.01797,0.018544,784756.1952,15298.2705536244
1663066800,2022-09-13 11:00:00,REAP/USDT,0.019768,0.01987,0.019669,0.019706,8708.6063,172.0551284954
1663063200,2022-09-13 10:00:00,REAP/USDT,0.019848,0.019962,0.019625,0.019672,19814.6984,392.0987074647
1663059600,2022-09-13 09:00:00,REAP/USDT,0.019883,0.020253,0.01957,0.019744,54546.2774,1089.1148881467
1663056000,2022-09-13 08:00:00,REAP/USDT,0.020071,0.020071,0.019619,0.019884,81740.9407,1634.437674992
1663052400,2022-09-13 07:00:00,REAP/USDT,0.020099,0.020194,0.019601,0.020047,697453.0966,14006.9455783833
1663048800,2022-09-13 06:00:00,REAP/USDT,0.020069,0.020192,0.020057,0.02017,8299.3184,166.9373897618
1663045200,2022-09-13 05:00:00,REAP/USDT,0.02,0.020171,0.019896,0.020166,1022007.2019,20336.293065526
1663041600,2022-09-13 04:00:00,REAP/USDT,0.020082,0.0201,0.0198,0.019943,317851.6153,6377.6292025659
1663038000,2022-09-13 03:00:00,REAP/USDT,0.020278,0.02042,0.01987,0.020083,20804.7116,419.6434910156
1663034400,2022-09-13 02:00:00,REAP/USDT,0.020397,0.020428,0.019909,0.020426,751191.8036,15199.2227968805
1663030800,2022-09-13 01:00:00,REAP/USDT,0.020309,0.020612,0.02024,0.020404,874951.0828,17832.0447110193
1663027200,2022-09-13 00:00:00,REAP/USDT,0.020353,0.020611,0.0203,0.020351,35559.3864,728.6719715468
1663023600,2022-09-12 23:00:00,REAP/USDT,0.020152,0.020427,0.02001,0.020348,26469.8371,538.9506609247
1663020000,2022-09-12 22:00:00,REAP/USDT,0.019971,0.020171,0.0197,0.02009,23888.7771,476.1217984274
1663016400,2022-09-12 21:00:00,REAP/USDT,0.02031,0.020314,0.019553,0.01987,53413.9312,1058.8069695018
1663012800,2022-09-12 20:00:00,REAP/USDT,0.019884,0.020316,0.019869,0.020308,70934.3348,1431.6014591101
1663009200,2022-09-12 19:00:00,REAP/USDT,0.020024,0.020063,0.019491,0.019869,86373.8292,1712.6724870294
1663005600,2022-09-12 18:00:00,REAP/USDT,0.020181,0.02036,0.01929,0.020009,121427.0497,2426.0841615893
1663002000,2022-09-12 17:00:00,REAP/USDT,0.020099,0.020176,0.019731,0.019981,1857504.9367,37050.8355715819
1662998400,2022-09-12 16:00:00,REAP/USDT,0.020341,0.020341,0.01973,0.02016,266771.7035,5388.5462086279
1662994800,2022-09-12 15:00:00,REAP/USDT,0.020453,0.021034,0.019423,0.020346,158264.2335,3161.1744523997
1662991200,2022-09-12 14:00:00,REAP/USDT,0.020711,0.020856,0.020227,0.02042,48160.2989,978.7368117979
1662987600,2022-09-12 13:00:00,REAP/USDT,0.020806,0.020879,0.020183,0.02056,92302.695,1873.0993021578
1662984000,2022-09-12 12:00:00,REAP/USDT,0.021236,0.021245,0.020289,0.020726,84507.2241,1746.5565440067
1662980400,2022-09-12 11:00:00,REAP/USDT,0.020803,0.021237,0.020799,0.021221,413348.0325,8670.2906412481
1662976800,2022-09-12 10:00:00,REAP/USDT,0.020822,0.021196,0.020125,0.020849,93410.6599,1940.5339703633
1662973200,2022-09-12 09:00:00,REAP/USDT,0.021176,0.02175,0.0205,0.020775,141695.9863,2964.4707769415
1662969600,2022-09-12 08:00:00,REAP/USDT,0.021698,0.021829,0.021084,0.021299,448861.702,9678.3093213751
1662966000,2022-09-12 07:00:00,REAP/USDT,0.021751,0.021935,0.021714,0.021714,22392.1032,488.2022346469
1662962400,2022-09-12 06:00:00,REAP/USDT,0.022151,0.022372,0.021114,0.021752,158675.1157,3432.1838996643
1662958800,2022-09-12 05:00:00,REAP/USDT,0.022357,0.022817,0.021701,0.022151,154339.5055,3461.7546343166
1662955200,2022-09-12 04:00:00,REAP/USDT,0.02184,0.022374,0.021714,0.022352,949070.5353,20890.4116182074
1662951600,2022-09-12 03:00:00,REAP/USDT,0.021959,0.021962,0.0215,0.021612,48765.5329,1053.9725729342
1662948000,2022-09-12 02:00:00,REAP/USDT,0.021776,0.021963,0.0215,0.021958,899066.8051,19572.73646092
1662944400,2022-09-12 01:00:00,REAP/USDT,0.021612,0.022082,0.0215,0.021774,24670.0739,534.5102167254
1662940800,2022-09-12 00:00:00,REAP/USDT,0.021662,0.021668,0.0215,0.021572,113492.114,2443.3980976197
1662937200,2022-09-11 23:00:00,REAP/USDT,0.021815,0.022248,0.021534,0.021646,49070.91,1075.4371131386
1662933600,2022-09-11 22:00:00,REAP/USDT,0.021618,0.022086,0.021509,0.021707,54902.4714,1196.2569617917
1662930000,2022-09-11 21:00:00,REAP/USDT,0.021714,0.021861,0.021505,0.021689,54636.5685,1189.2396800978
1662926400,2022-09-11 20:00:00,REAP/USDT,0.022016,0.022126,0.021379,0.021713,43461.6281,943.4004997345
1662922800,2022-09-11 19:00:00,REAP/USDT,0.022223,0.022511,0.02167,0.022034,127439.5488,2807.8718946557
1662919200,2022-09-11 18:00:00,REAP/USDT,0.022826,0.022943,0.021184,0.022293,474344.0086,10455.9884706841
1662915600,2022-09-11 17:00:00,REAP/USDT,0.023737,0.024579,0.022801,0.022904,170592.0954,4017.0856710428
1662912000,2022-09-11 16:00:00,REAP/USDT,0.02417,0.028,0.022484,0.023691,1917943.6498,49116.3614646742
1662908400,2022-09-11 15:00:00,REAP/USDT,0.022526,0.024499,0.021966,0.024181,284725.1523,6584.2508943296
1662904800,2022-09-11 14:00:00,REAP/USDT,0.022339,0.0229,0.022163,0.022524,86207.4963,1937.4083331972
1662901200,2022-09-11 13:00:00,REAP/USDT,0.022298,0.022812,0.021739,0.022322,98070.0718,2171.9419624397
1662897600,2022-09-11 12:00:00,REAP/USDT,0.022224,0.022996,0.022002,0.022373,121432.6773,2751.2930092695
1662894000,2022-09-11 11:00:00,REAP/USDT,0.022233,0.022817,0.022223,0.022254,26114.2416,581.8419917182
1662890400,2022-09-11 10:00:00,REAP/USDT,0.022215,0.022248,0.022207,0.022246,57436.6177,1275.6933591929
1662886800,2022-09-11 09:00:00,REAP/USDT,0.022328,0.023199,0.021936,0.022229,134391.0226,2999.0002127429
1662883200,2022-09-11 08:00:00,REAP/USDT,0.022256,0.023199,0.021784,0.022323,132363.6858,2983.938220324
1662879600,2022-09-11 07:00:00,REAP/USDT,0.022133,0.022319,0.021852,0.022024,403950.4254,8991.2157146633
1662876000,2022-09-11 06:00:00,REAP/USDT,0.021953,0.022319,0.021953,0.022192,76026.6593,1693.1630687895
1662872400,2022-09-11 05:00:00,REAP/USDT,0.02226,0.022282,0.021588,0.021932,61909.1054,1353.4711933504
1662868800,2022-09-11 04:00:00,REAP/USDT,0.022923,0.023199,0.022,0.02226,163753.2866,3628.0183902278
1662865200,2022-09-11 03:00:00,REAP/USDT,0.021561,0.023199,0.020675,0.022661,645528.0004,13679.8812674339
1662861600,2022-09-11 02:00:00,REAP/USDT,0.022087,0.022148,0.021494,0.02157,18374.0833,400.9066465078
1662858000,2022-09-11 01:00:00,REAP/USDT,0.022228,0.022313,0.021609,0.022049,648572.4962,14254.4334223485
1662854400,2022-09-11 00:00:00,REAP/USDT,0.022249,0.022391,0.021501,0.022316,46026.232,1008.7125004495
1662850800,2022-09-10 23:00:00,REAP/USDT,0.022714,0.022714,0.021936,0.022267,284754.3992,6368.6399388325
1662847200,2022-09-10 22:00:00,REAP/USDT,0.023002,0.023199,0.022361,0.022739,34172.047,774.2737729813
1662843600,2022-09-10 21:00:00,REAP/USDT,0.022351,0.023258,0.022351,0.022938,145854.6368,3291.4218580573
1662840000,2022-09-10 20:00:00,REAP/USDT,0.02177,0.022702,0.0212,0.02234,89811.562,1990.5472447154
1662836400,2022-09-10 19:00:00,REAP/USDT,0.024896,0.0255,0.021,0.021662,813658.8411,19012.006559613
1662832800,2022-09-10 18:00:00,REAP/USDT,0.020642,0.0285,0.020642,0.0248,1741931.8993,43398.4780993834
1662829200,2022-09-10 17:00:00,REAP/USDT,0.020441,0.020642,0.020171,0.020642,56789.2967,1159.402194549
1662825600,2022-09-10 16:00:00,REAP/USDT,0.020375,0.020438,0.020249,0.020436,21532.3661,438.544913858
1662822000,2022-09-10 15:00:00,REAP/USDT,0.020114,0.020642,0.019911,0.020436,2860320.8873,58151.0518754348
1662818400,2022-09-10 14:00:00,REAP/USDT,0.020257,0.020299,0.019901,0.020118,55028.866,1105.4776672112
1662814800,2022-09-10 13:00:00,REAP/USDT,0.020714,0.020731,0.020258,0.020258,22139.2222,453.551377688
1662811200,2022-09-10 12:00:00,REAP/USDT,0.020658,0.02088,0.020319,0.020685,99023.5306,2043.4311487198
1662807600,2022-09-10 11:00:00,REAP/USDT,0.020365,0.020708,0.020147,0.02069,95320.8325,1943.902019772
1662804000,2022-09-10 10:00:00,REAP/USDT,0.020353,0.020425,0.0199,0.020377,75824.1512,1537.6625948653
1662800400,2022-09-10 09:00:00,REAP/USDT,0.020539,0.020701,0.0199,0.020209,48541.9736,981.4172828035
1662796800,2022-09-10 08:00:00,REAP/USDT,0.020486,0.020723,0.02,0.020522,55320.105,1130.8057987881
1662793200,2022-09-10 07:00:00,REAP/USDT,0.020039,0.02085,0.019964,0.020548,122172.1635,2494.1079970051
1662789600,2022-09-10 06:00:00,REAP/USDT,0.020974,0.020974,0.0199,0.020126,244383.2761,5003.0821746467
1662786000,2022-09-10 05:00:00,REAP/USDT,0.021363,0.02146,0.020245,0.020948,64417.9591,1340.4596357244
1662782400,2022-09-10 04:00:00,REAP/USDT,0.021209,0.021494,0.020881,0.021427,37472.7779,797.6772957264
1662778800,2022-09-10 03:00:00,REAP/USDT,0.021596,0.021677,0.021053,0.021254,155322.3427,3322.3242038201
1662775200,2022-09-10 02:00:00,REAP/USDT,0.021762,0.021886,0.021504,0.021661,58070.7409,1254.3601740163
1662771600,2022-09-10 01:00:00,REAP/USDT,0.02178,0.022349,0.021536,0.021797,49006.4476,1076.2166037541
1662768000,2022-09-10 00:00:00,REAP/USDT,0.021577,0.0219,0.021344,0.021751,198642.0775,4280.9088543818
1662764400,2022-09-09 23:00:00,REAP/USDT,0.021864,0.0219,0.021328,0.021546,2348189.6821,50970.825108935
1662760800,2022-09-09 22:00:00,REAP/USDT,0.021743,0.021899,0.021303,0.021723,22913.4922,493.4744743585
1662757200,2022-09-09 21:00:00,REAP/USDT,0.021377,0.021899,0.02075,0.021783,73221.9366,1570.1043665072
1662753600,2022-09-09 20:00:00,REAP/USDT,0.021868,0.022304,0.020735,0.021378,87013.572,1880.2670553411
1662750000,2022-09-09 19:00:00,REAP/USDT,0.020407,0.02253,0.020288,0.021934,99557.0973,2144.5695699023
1662746400,2022-09-09 18:00:00,REAP/USDT,0.019825,0.0215,0.019362,0.020273,1141096.9228,22773.9666051137
1662742800,2022-09-09 17:00:00,REAP/USDT,0.019088,0.019999,0.019036,0.019798,119569.3559,2326.9124409858
1662739200,2022-09-09 16:00:00,REAP/USDT,0.019992,0.020002,0.018874,0.019065,160851.2267,3092.9226689022
1662735600,2022-09-09 15:00:00,REAP/USDT,0.020457,0.020527,0.019506,0.020052,304401.0518,6125.1684267272
1662732000,2022-09-09 14:00:00,REAP/USDT,0.020433,0.020598,0.020102,0.02046,101757.5615,2056.9041728664
1662728400,2022-09-09 13:00:00,REAP/USDT,0.020959,0.021,0.02,0.020435,2281931.998,46597.8612330927
1662724800,2022-09-09 12:00:00,REAP/USDT,0.020645,0.021052,0.02047,0.021043,27920.8716,580.8629584005
1662721200,2022-09-09 11:00:00,REAP/USDT,0.021133,0.021133,0.0206,0.020707,21110.5551,438.7039820256
1662717600,2022-09-09 10:00:00,REAP/USDT,0.020864,0.021203,0.020825,0.021124,20280.8674,427.4099034274
1662714000,2022-09-09 09:00:00,REAP/USDT,0.020954,0.021224,0.020612,0.02094,51589.4908,1084.3068572241
1662710400,2022-09-09 08:00:00,REAP/USDT,0.021363,0.021363,0.020946,0.021017,17973.582,378.6286036515
1662706800,2022-09-09 07:00:00,REAP/USDT,0.021068,0.021384,0.02089,0.021358,18662.7355,395.0788214627
1662703200,2022-09-09 06:00:00,REAP/USDT,0.021468,0.02149,0.020896,0.020896,75919.7027,1608.5787352545
1662699600,2022-09-09 05:00:00,REAP/USDT,0.021321,0.021542,0.021318,0.02145,35848.5408,768.544797239
1662696000,2022-09-09 04:00:00,REAP/USDT,0.021248,0.021543,0.0212,0.021325,66725.812,1429.0337553415
1662692400,2022-09-09 03:00:00,REAP/USDT,0.021057,0.02128,0.021008,0.021207,10142.7929,214.4029251589
1662688800,2022-09-09 02:00:00,REAP/USDT,0.020829,0.021489,0.020455,0.021129,65048.6189,1368.9758186047
1662685200,2022-09-09 01:00:00,REAP/USDT,0.021293,0.021293,0.02083,0.02083,59114.3867,1246.4966514321
1662681600,2022-09-09 00:00:00,REAP/USDT,0.021391,0.021497,0.021224,0.021224,10811.2839,231.3074989743
1662678000,2022-09-08 23:00:00,REAP/USDT,0.021476,0.021494,0.021319,0.021384,9488.7214,203.3446856075
1662674400,2022-09-08 22:00:00,REAP/USDT,0.021387,0.021492,0.021298,0.021401,488419.6078,10463.8961000408
1662670800,2022-09-08 21:00:00,REAP/USDT,0.02147,0.021487,0.021342,0.021345,2028832.2265,43566.3027526198
1662667200,2022-09-08 20:00:00,REAP/USDT,0.021423,0.021472,0.021295,0.021471,9753.8658,208.6746156326
1662663600,2022-09-08 19:00:00,REAP/USDT,0.02148,0.021838,0.021258,0.02135,38103.345,813.1461820474
1662660000,2022-09-08 18:00:00,REAP/USDT,0.021574,0.021923,0.021258,0.021464,92461.3786,1999.366713219
1662656400,2022-09-08 17:00:00,REAP/USDT,0.021277,0.021636,0.021258,0.021506,1053152.1609,22719.0874617261
1662652800,2022-09-08 16:00:00,REAP/USDT,0.021245,0.021351,0.021076,0.021346,24045.4201,511.4821827589
1662649200,2022-09-08 15:00:00,REAP/USDT,0.021267,0.021493,0.020838,0.021252,665079.6339,14147.8873843616
1662645600,2022-09-08 14:00:00,REAP/USDT,0.021303,0.021437,0.021157,0.021224,17783.7169,379.4399116131
1662642000,2022-09-08 13:00:00,REAP/USDT,0.021255,0.021536,0.021219,0.021367,14706.3944,313.9792211645
1662638400,2022-09-08 12:00:00,REAP/USDT,0.021415,0.021626,0.021054,0.021263,20890.2799,446.301786675
1662634800,2022-09-08 11:00:00,REAP/USDT,0.020698,0.0215,0.02066,0.021419,46383.5056,980.8441760109
1662631200,2022-09-08 10:00:00,REAP/USDT,0.021144,0.021494,0.020612,0.02076,33246.6944,696.0431765539
1662627600,2022-09-08 09:00:00,REAP/USDT,0.021249,0.021298,0.020893,0.021044,38911.0552,817.4528567473
