https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAR,Volume BTC
1660262400,2022-08-12 00:00:00,DAR/BTC,0.00001443,0.00001476,0.00001417,0.00001443,1482.5702,0.02130820886
1660176000,2022-08-11 00:00:00,DAR/BTC,0.00001474,0.00001474,0.00001421,0.00001435,773.9015,0.011133042035
1660089600,2022-08-10 00:00:00,DAR/BTC,0.00001455,0.00001479,0.00001434,0.00001473,15807.5675,0.228731510806
1660003200,2022-08-09 00:00:00,DAR/BTC,0.00001488,0.00001515,0.00001444,0.00001458,6062.9191,0.089066602326
1659916800,2022-08-08 00:00:00,DAR/BTC,0.00001502,0.00001534,0.00001462,0.00001483,2175.7998,0.03241189235
1659830400,2022-08-07 00:00:00,DAR/BTC,0.00001513,0.0000152,0.00001496,0.00001507,462.43,0.006956702813
1659744000,2022-08-06 00:00:00,DAR/BTC,0.00001488,0.00001528,0.00001476,0.00001513,6970.5322,0.104576838765
1659657600,2022-08-05 00:00:00,DAR/BTC,0.00001488,0.00001504,0.00001474,0.00001483,6826.1394,0.101592602427
1659571200,2022-08-04 00:00:00,DAR/BTC,0.00001469,0.00001503,0.00001458,0.00001484,2720.8918,0.04048522281
1659484800,2022-08-03 00:00:00,DAR/BTC,0.00001466,0.00001495,0.00001421,0.00001464,6647.8178,0.097404896914
1659398400,2022-08-02 00:00:00,DAR/BTC,0.00001464,0.00001493,0.00001408,0.00001451,14494.533,0.211049437901
1659312000,2022-08-01 00:00:00,DAR/BTC,0.00001452,0.00001511,0.00001428,0.0000146,9696.9233,0.140162868449
1659225600,2022-07-31 00:00:00,DAR/BTC,0.00001368,0.00001609,0.00001365,0.00001458,77599.8154,1.165717676868
1659139200,2022-07-30 00:00:00,DAR/BTC,0.00001375,0.00001478,0.00001355,0.00001364,42510.5507,0.600732737291
1659052800,2022-07-29 00:00:00,DAR/BTC,0.00001381,0.0000142,0.00001338,0.00001363,35705.7039,0.491286188792
1658966400,2022-07-28 00:00:00,DAR/BTC,0.00001299,0.00001429,0.00001279,0.00001379,38044.8067,0.519568685575
1658880000,2022-07-27 00:00:00,DAR/BTC,0.00001332,0.0000135,0.0000129,0.00001299,42937.4558,0.558299953815
1658793600,2022-07-26 00:00:00,DAR/BTC,0.00001312,0.00001344,0.00001295,0.00001322,5166.4997,0.067686392685
1658707200,2022-07-25 00:00:00,DAR/BTC,0.00001349,0.00001375,0.00001321,0.00001321,43672.8634,0.5920336758
1658620800,2022-07-24 00:00:00,DAR/BTC,0.00001338,0.00001413,0.00001333,0.00001358,14385.8085,0.198768869471
1658534400,2022-07-23 00:00:00,DAR/BTC,0.00001317,0.00001371,0.0000131,0.00001345,3630.0452,0.048219745724
1658448000,2022-07-22 00:00:00,DAR/BTC,0.00001316,0.00001349,0.000013,0.00001318,9905.3067,0.131203574505
1658361600,2022-07-21 00:00:00,DAR/BTC,0.00001312,0.00001348,0.00001284,0.00001321,4058.994,0.053509893549
1658275200,2022-07-20 00:00:00,DAR/BTC,0.0000137,0.00001417,0.00001284,0.00001313,13088.4591,0.176847136426
1658188800,2022-07-19 00:00:00,DAR/BTC,0.00001404,0.00001495,0.00001363,0.0000137,45369.0792,0.656364301731
1658102400,2022-07-18 00:00:00,DAR/BTC,0.00001417,0.00001488,0.0000139,0.00001401,42210.9159,0.60485934497
1658016000,2022-07-17 00:00:00,DAR/BTC,0.00001375,0.00001454,0.00001367,0.00001407,13042.476,0.184467210801
1657929600,2022-07-16 00:00:00,DAR/BTC,0.00001378,0.00001402,0.00001354,0.00001375,9723.8708,0.133745484036
1657843200,2022-07-15 00:00:00,DAR/BTC,0.00001385,0.00001434,0.00001351,0.00001374,15828.653,0.221025961341
1657756800,2022-07-14 00:00:00,DAR/BTC,0.00001378,0.00001441,0.0000136,0.00001368,26252.3424,0.368304564772
1657670400,2022-07-13 00:00:00,DAR/BTC,0.00001401,0.00001413,0.00001343,0.00001381,9554.4808,0.13080637587
1657584000,2022-07-12 00:00:00,DAR/BTC,0.00001396,0.00001441,0.00001379,0.00001404,3159.6833,0.044031561729
1657497600,2022-07-11 00:00:00,DAR/BTC,0.0000139,0.00001501,0.00001369,0.00001396,17594.2963,0.251235912898
1657411200,2022-07-10 00:00:00,DAR/BTC,0.00001411,0.00001432,0.00001369,0.00001386,3336.2636,0.046372552553
1657324800,2022-07-09 00:00:00,DAR/BTC,0.00001401,0.0000143,0.00001374,0.00001401,2575.1344,0.036065780893
1657238400,2022-07-08 00:00:00,DAR/BTC,0.00001416,0.00001429,0.00001362,0.00001383,14459.0552,0.201638388169
1657152000,2022-07-07 00:00:00,DAR/BTC,0.00001454,0.00001513,0.00001402,0.00001426,18374.79414736,0.2685678382087264
1657065600,2022-07-06 00:00:00,DAR/BTC,0.00001412,0.00001517,0.00001399,0.00001459,18696.4674,0.272138908273
1656979200,2022-07-05 00:00:00,DAR/BTC,0.00001483,0.00001506,0.0000141,0.0000141,4873.02969968,0.0709460645867648
1656892800,2022-07-04 00:00:00,DAR/BTC,0.00001514,0.00001564,0.00001479,0.00001479,34989.78154778,0.5347478344257842
1656806400,2022-07-03 00:00:00,DAR/BTC,0.00001475,0.00001519,0.00001461,0.00001511,6819.2707,0.101419525502
1656720000,2022-07-02 00:00:00,DAR/BTC,0.00001456,0.00001488,0.00001435,0.00001475,11186.20346259,0.1648342999339507
1656633600,2022-07-01 00:00:00,DAR/BTC,0.00001451,0.00001492,0.00001432,0.00001453,2737.94581198,0.0400990098299862
1656547200,2022-06-30 00:00:00,DAR/BTC,0.00001497,0.00001514,0.00001452,0.00001458,2803.4139168,0.041326861502952
1656460800,2022-06-29 00:00:00,DAR/BTC,0.00001477,0.00001533,0.00001462,0.00001495,3507.8442,0.052351984876
1656374400,2022-06-28 00:00:00,DAR/BTC,0.00001534,0.00001589,0.00001461,0.00001482,19641.7274,0.299106099748
1656288000,2022-06-27 00:00:00,DAR/BTC,0.00001511,0.00001594,0.00001487,0.00001524,17673.53605717,0.2699853453327013
1656201600,2022-06-26 00:00:00,DAR/BTC,0.00001584,0.00001702,0.00001499,0.00001504,55050.69333895,0.8779430555259265
1656115200,2022-06-25 00:00:00,DAR/BTC,0.000015,0.00001634,0.00001461,0.00001583,70307.94466138,1.0877362852514749
1656028800,2022-06-24 00:00:00,DAR/BTC,0.00001445,0.00001566,0.00001445,0.00001501,11289.2255,0.16919134865
1655942400,2022-06-23 00:00:00,DAR/BTC,0.00001434,0.00001506,0.00001423,0.00001445,9986.4849,0.146622458031
1655856000,2022-06-22 00:00:00,DAR/BTC,0.00001436,0.00001458,0.00001383,0.00001426,15754.27594858,0.223926245153564
1655769600,2022-06-21 00:00:00,DAR/BTC,0.0000143,0.00001472,0.00001417,0.00001432,15508.3479,0.224157932153
1655683200,2022-06-20 00:00:00,DAR/BTC,0.00001413,0.00001457,0.00001402,0.00001434,10361.5655,0.147262671317
1655596800,2022-06-19 00:00:00,DAR/BTC,0.00001463,0.000015,0.00001399,0.00001415,7240.90998745,0.1038754236179452
1655510400,2022-06-18 00:00:00,DAR/BTC,0.000015,0.00001507,0.00001409,0.00001459,17029.06639984,0.2490682426785674
1655424000,2022-06-17 00:00:00,DAR/BTC,0.00001446,0.0000151,0.00001441,0.00001505,11056.14557835,0.1634909268538585
1655337600,2022-06-16 00:00:00,DAR/BTC,0.00001468,0.00001483,0.00001394,0.00001439,24972.31371188,0.3584018750779832
1655251200,2022-06-15 00:00:00,DAR/BTC,0.0000143,0.00001514,0.00001338,0.00001468,52516.38580809,0.7495077609596835
1655164800,2022-06-14 00:00:00,DAR/BTC,0.00001284,0.00001483,0.00001211,0.00001418,87630.8405344,1.2239414497565043
1655078400,2022-06-13 00:00:00,DAR/BTC,0.00001177,0.00001354,0.00001114,0.00001293,90426.85258329,1.1055564673326606
1654992000,2022-06-12 00:00:00,DAR/BTC,0.0000125,0.00001262,0.00001117,0.00001169,26363.09493772,0.3110340529669292
1654905600,2022-06-11 00:00:00,DAR/BTC,0.0000136,0.00001431,0.00001231,0.00001248,25789.98,0.333933289875
1654819200,2022-06-10 00:00:00,DAR/BTC,0.00001388,0.00001405,0.00001341,0.00001361,8256.5184,0.112887830406
1654732800,2022-06-09 00:00:00,DAR/BTC,0.00001388,0.00001426,0.00001376,0.0000139,5160.74609446,0.0719835058749996
1654646400,2022-06-08 00:00:00,DAR/BTC,0.00001339,0.00001432,0.00001328,0.00001385,21130.93567997,0.2926788148926987
1654560000,2022-06-07 00:00:00,DAR/BTC,0.00001402,0.00001495,0.00001332,0.00001341,48102.49453778,0.6796339772758742
1654473600,2022-06-06 00:00:00,DAR/BTC,0.0000141,0.00001433,0.00001359,0.00001405,7095.65703617,0.0993036304058641
1654387200,2022-06-05 00:00:00,DAR/BTC,0.00001445,0.00001448,0.00001403,0.00001407,3070.1085,0.043351514732
1654300800,2022-06-04 00:00:00,DAR/BTC,0.00001398,0.0000153,0.00001374,0.0000144,36569.0407,0.542430465848
1654214400,2022-06-03 00:00:00,DAR/BTC,0.00001429,0.00001434,0.00001364,0.00001408,3443.9581,0.048468521542
1654128000,2022-06-02 00:00:00,DAR/BTC,0.00001429,0.0000145,0.00001379,0.00001431,16160.8063,0.228421428404
1654041600,2022-06-01 00:00:00,DAR/BTC,0.00001481,0.00001528,0.00001403,0.00001431,62930.57816342,0.9108724943158584
1653955200,2022-05-31 00:00:00,DAR/BTC,0.00001562,0.00001586,0.00001416,0.00001474,18461.0261,0.272850912754
1653868800,2022-05-30 00:00:00,DAR/BTC,0.00001528,0.00001577,0.00001481,0.00001545,20604.16944356,0.314697137086892
1653782400,2022-05-29 00:00:00,DAR/BTC,0.00001448,0.0000161,0.00001416,0.00001539,8344.2485,0.125154659574
1653696000,2022-05-28 00:00:00,DAR/BTC,0.00001439,0.00001461,0.00001405,0.0000146,3264.06809357,0.0472135958648936
1653609600,2022-05-27 00:00:00,DAR/BTC,0.00001439,0.00001483,0.00001385,0.00001431,11804.99370009,0.1702846350499144
1653523200,2022-05-26 00:00:00,DAR/BTC,0.0000161,0.00001622,0.00001405,0.00001432,15076.91038935,0.2263654268008475
1653436800,2022-05-25 00:00:00,DAR/BTC,0.00001631,0.0000164,0.00001584,0.00001588,3852.3659,0.061925672423
1653350400,2022-05-24 00:00:00,DAR/BTC,0.00001632,0.00001722,0.00001579,0.00001643,9474.7289,0.154524289357
1653264000,2022-05-23 00:00:00,DAR/BTC,0.00001685,0.00001735,0.00001596,0.00001622,9603.8284,0.159823963425
1653177600,2022-05-22 00:00:00,DAR/BTC,0.000018,0.00001896,0.0000168,0.00001694,30223.40135534,0.5285791373339354
1653091200,2022-05-21 00:00:00,DAR/BTC,0.00001621,0.00001983,0.00001607,0.00001784,64302.83397333,1.1482161132168762
1653004800,2022-05-20 00:00:00,DAR/BTC,0.00001555,0.00001658,0.00001481,0.00001607,43520.2675,0.686854915117
1652918400,2022-05-19 00:00:00,DAR/BTC,0.00001483,0.00001622,0.0000145,0.00001546,40476.04881528,0.6142739678848146
1652832000,2022-05-18 00:00:00,DAR/BTC,0.00001603,0.00001654,0.00001462,0.00001476,70136.4033,1.073277910299
1652745600,2022-05-17 00:00:00,DAR/BTC,0.00001418,0.00001734,0.00001418,0.00001598,141560.56573632,2.2796527332458416
1652659200,2022-05-16 00:00:00,DAR/BTC,0.00001506,0.00001518,0.00001379,0.00001405,92985.67592484,1.3153925091257369
1652572800,2022-05-15 00:00:00,DAR/BTC,0.00001562,0.00001562,0.00001416,0.00001506,30650.48086044,0.4489741031349516
1652486400,2022-05-14 00:00:00,DAR/BTC,0.00001405,0.00001601,0.00001339,0.00001548,23041.1509,0.333340814241
1652400000,2022-05-13 00:00:00,DAR/BTC,0.00001491,0.00001852,0.00001384,0.00001417,106326.51103401,1.7818308494917513
1652313600,2022-05-12 00:00:00,DAR/BTC,0.00001277,0.0000167,0.00001084,0.00001492,171809.87749875,2.4447497047054561
1652227200,2022-05-11 00:00:00,DAR/BTC,0.00002316,0.00002344,0.00001011,0.00001272,324311.93536799,4.3465478710772336
1652140800,2022-05-10 00:00:00,DAR/BTC,0.00002375,0.00002561,0.00002181,0.00002296,20706.02451641,0.4972872875284981
1652054400,2022-05-09 00:00:00,DAR/BTC,0.00002873,0.00002892,0.00002342,0.00002342,24633.44725819,0.6433512339439228
1651968000,2022-05-08 00:00:00,DAR/BTC,0.00002898,0.0000297,0.00002827,0.00002827,15902.9646,0.463746424494
1651881600,2022-05-07 00:00:00,DAR/BTC,0.00003211,0.00003252,0.00002884,0.00002947,8864.9909,0.270522497793
1651795200,2022-05-06 00:00:00,DAR/BTC,0.00003352,0.00003352,0.00002947,0.00003239,17036.61751084,0.5464469915532028
1651708800,2022-05-05 00:00:00,DAR/BTC,0.00003654,0.00003771,0.00003193,0.00003344,48564.0682872,1.6611438693778108
1651622400,2022-05-04 00:00:00,DAR/BTC,0.00003763,0.00004323,0.0000353,0.00003677,78401.28072201,3.0627823965713211
1651536000,2022-05-03 00:00:00,DAR/BTC,0.00003088,0.00003962,0.00003074,0.00003788,87575.03453758,3.1589249734583799
1651449600,2022-05-02 00:00:00,DAR/BTC,0.00003447,0.000035,0.00003001,0.00003082,72425.50115292,2.3467637775926816
1651363200,2022-05-01 00:00:00,DAR/BTC,0.00003054,0.00003534,0.00002994,0.00003422,63143.594,2.07329947437
1651276800,2022-04-30 00:00:00,DAR/BTC,0.00003719,0.00003993,0.00002977,0.0000299,98650.08429261,3.5209100120277225
1651190400,2022-04-29 00:00:00,DAR/BTC,0.00004356,0.00005548,0.00003466,0.00003657,254760.93747928,11.0009003203968903
1651104000,2022-04-28 00:00:00,DAR/BTC,0.00002413,0.00004749,0.0000237,0.00004267,114872.3536129,4.4898616106536695
1651017600,2022-04-27 00:00:00,DAR/BTC,0.00002511,0.00002591,0.00002401,0.00002408,15128.50108693,0.3765340376916883
1650931200,2022-04-26 00:00:00,DAR/BTC,0.00002676,0.00002676,0.00002475,0.00002505,24350.75479987,0.6216883400347072
1650844800,2022-04-25 00:00:00,DAR/BTC,0.00002676,0.00002703,0.00002504,0.00002688,46366.33,1.213396330338
1650758400,2022-04-24 00:00:00,DAR/BTC,0.00002739,0.00002832,0.00002616,0.00002698,11364.1927,0.307260001827
1650672000,2022-04-23 00:00:00,DAR/BTC,0.00002669,0.00002954,0.00002608,0.00002719,34143.08959137,0.9611598259050706
1650585600,2022-04-22 00:00:00,DAR/BTC,0.00002561,0.00002667,0.00002526,0.00002638,23396.65813991,0.6043023057164103
1650499200,2022-04-21 00:00:00,DAR/BTC,0.00002723,0.00002812,0.00002541,0.00002569,29720.34304783,0.7910844624409308
1650412800,2022-04-20 00:00:00,DAR/BTC,0.00002031,0.00002927,0.00002031,0.00002719,102819.42381479,2.8974580707595117
