https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NMR,Volume BTC
1658800800,2022-07-26 02:00:00,NMR/BTC,0.00086645,0.00088899,0.00086645,0.00088899,0.01942039,21.98454239
1658799000,2022-07-26 01:30:00,NMR/BTC,0.00085771,0.00085771,0.00085771,0.00085771,0.01651409,19.25370073
1658797200,2022-07-26 01:00:00,NMR/BTC,0.00090677,0.00090677,0.00088813,0.00088813,0.05332688,59.30135378
1658795400,2022-07-26 00:30:00,NMR/BTC,0.00088948,0.00089517,0.00088948,0.00089517,0.02515624,28.17290657
1658793600,2022-07-26 00:00:00,NMR/BTC,0.00085074,0.00088,0.00084779,0.00084779,0.00603534,6.96730375
1658790000,2022-07-25 23:00:00,NMR/BTC,0.00081599,0.00081599,0.00081599,0.00081599,0.00479316,5.87405096
1658786400,2022-07-25 22:00:00,NMR/BTC,0.00079576,0.00080196,0.00079576,0.00080196,0.00939202,11.74810192
1658782800,2022-07-25 21:00:00,NMR/BTC,0.00077446,0.00077446,0.00077446,0.00077446,0.00100005,1.29128897
1658779200,2022-07-25 20:00:00,NMR/BTC,0.00080948,0.00080948,0.00080131,0.00080131,0.00136186,1.68500422
1658777400,2022-07-25 19:30:00,NMR/BTC,0.0008134,0.00084048,0.00080948,0.00080948,0.01149142,13.92701015
1658775600,2022-07-25 19:00:00,NMR/BTC,0.00082421,0.00082421,0.00082421,0.00082421,0.00023045,0.27960919
1658768400,2022-07-25 17:00:00,NMR/BTC,0.00080543,0.00080543,0.00080523,0.00080523,0.00652104,8.09735594
1658766600,2022-07-25 16:30:00,NMR/BTC,0.00080693,0.00080693,0.00080693,0.00080693,0.00026844,0.33268065
1658764800,2022-07-25 16:00:00,NMR/BTC,0.00080583,0.0008198,0.00080583,0.00080693,0.01239168,15.26105519
1658763000,2022-07-25 15:30:00,NMR/BTC,0.00080582,0.00080615,0.00079809,0.00080583,0.00614556,7.64147977
1658761200,2022-07-25 15:00:00,NMR/BTC,0.00079488,0.00079488,0.00079488,0.00079488,0.00010214,0.12850098
1658755800,2022-07-25 13:30:00,NMR/BTC,0.0007519,0.00075554,0.0007519,0.00075554,0.02812989,37.25787965
1658754000,2022-07-25 13:00:00,NMR/BTC,0.0007519,0.0007519,0.0007519,0.0007519,0.00035063,0.46633704
1658745000,2022-07-25 10:30:00,NMR/BTC,0.00081344,0.00081344,0.00081344,0.00081344,0.00022325,0.274464
1658739600,2022-07-25 09:00:00,NMR/BTC,0.00084325,0.00084325,0.00080835,0.00081344,0.02002557,24.68618166
1658737800,2022-07-25 08:30:00,NMR/BTC,0.00080072,0.00090421,0.00080072,0.00084325,0.04318156,50.59916844
1658736000,2022-07-25 08:00:00,NMR/BTC,0.00072503,0.00080072,0.00072503,0.00080072,0.01242786,16.55140145
1658734200,2022-07-25 07:30:00,NMR/BTC,0.00070546,0.00070546,0.00070546,0.00070546,0.000101,0.143169
1658730600,2022-07-25 06:30:00,NMR/BTC,0.00070547,0.00070547,0.00070546,0.00070546,0.00075306,1.06748585
1658725200,2022-07-25 05:00:00,NMR/BTC,0.00070546,0.00070547,0.00070546,0.00070547,0.01093916,15.50635528
1658698200,2022-07-24 21:30:00,NMR/BTC,0.00072396,0.00072396,0.00072396,0.00072396,0.00010099,0.13951047
1658689200,2022-07-24 19:00:00,NMR/BTC,0.00072503,0.00072503,0.00072396,0.00072396,0.00041436,0.57192793
1658676600,2022-07-24 15:30:00,NMR/BTC,0.00070976,0.00070976,0.00070976,0.00070976,0.00010099,0.14230162
1658674800,2022-07-24 15:00:00,NMR/BTC,0.00070976,0.00070976,0.00070976,0.00070976,0.00010099,0.14230162
1658665800,2022-07-24 12:30:00,NMR/BTC,0.00070993,0.00070993,0.00070976,0.00070976,0.00950973,13.39611104
1658664000,2022-07-24 12:00:00,NMR/BTC,0.00070868,0.00072412,0.00070868,0.00072412,0.02231677,31.44270143
1658662200,2022-07-24 11:30:00,NMR/BTC,0.00070905,0.00070939,0.00062133,0.00070939,0.04417212,63.23396585
1658660400,2022-07-24 11:00:00,NMR/BTC,0.00070978,0.00071472,0.00070978,0.00071472,0.00485382,6.83561849
1658635200,2022-07-24 04:00:00,NMR/BTC,0.00076479,0.00076479,0.00076479,0.00076479,0.000101,0.1320624
1658620800,2022-07-24 00:00:00,NMR/BTC,0.00074778,0.00076479,0.00074778,0.00076479,0.02347284,31.32830401
1658599200,2022-07-23 18:00:00,NMR/BTC,0.0007221,0.0007221,0.0007221,0.0007221,0.00490287,6.78975205
1658554200,2022-07-23 05:30:00,NMR/BTC,0.00078127,0.00078127,0.00074797,0.00074797,0.0300082,40.01488973
1658552400,2022-07-23 05:00:00,NMR/BTC,0.00078127,0.00078127,0.00078127,0.00078127,0.00019133,0.2449
1658550600,2022-07-23 04:30:00,NMR/BTC,0.00078127,0.00078127,0.00078127,0.00078127,0.00035482,0.45415853
1658514600,2022-07-22 18:30:00,NMR/BTC,0.00078127,0.00078127,0.00078127,0.00078127,0.00012601,0.1612979
1658491200,2022-07-22 12:00:00,NMR/BTC,0.00076721,0.00076721,0.00076721,0.00076721,0.00037978,0.495018
1658484000,2022-07-22 10:00:00,NMR/BTC,0.00077524,0.00077525,0.00077524,0.00077525,0.00054693,0.70550524
1658475000,2022-07-22 07:30:00,NMR/BTC,0.00084103,0.00084103,0.00084103,0.00084103,0.00022839,0.27155988
1658473200,2022-07-22 07:00:00,NMR/BTC,0.00078785,0.00078785,0.000773,0.000773,0.00198316,2.55034906
1658471400,2022-07-22 06:30:00,NMR/BTC,0.00079468,0.00079468,0.00079468,0.00079468,0.00045626,0.57415425
1658467800,2022-07-22 05:30:00,NMR/BTC,0.00080317,0.00080756,0.00080317,0.00080756,0.00276231,3.4256412
1658451600,2022-07-22 01:00:00,NMR/BTC,0.00087376,0.00087379,0.00086415,0.00086417,0.01882476,21.69801739
1658449800,2022-07-22 00:30:00,NMR/BTC,0.00087376,0.00087376,0.00087376,0.00087376,0.00199306,2.28101774
1658448000,2022-07-22 00:00:00,NMR/BTC,0.00086622,0.00087799,0.00084795,0.00087799,0.07002033,81.12599588
1658446200,2022-07-21 23:30:00,NMR/BTC,0.00083919,0.00083919,0.00082769,0.00082769,0.00064238,0.7707623
1658444400,2022-07-21 23:00:00,NMR/BTC,0.00082463,0.00082611,0.00082463,0.00082611,0.01877391,22.74606354
1658437200,2022-07-21 21:00:00,NMR/BTC,0.0008,0.00080577,0.0008,0.00080577,0.02039657,25.32948842
1658419200,2022-07-21 16:00:00,NMR/BTC,0.00084796,0.00084796,0.00084796,0.00084796,0.00023652,0.27893136
1658415600,2022-07-21 15:00:00,NMR/BTC,0.00085952,0.00085952,0.00085952,0.00085952,0.00115921,1.34868278
1658413800,2022-07-21 14:30:00,NMR/BTC,0.0009063,0.0009063,0.0009063,0.0009063,0.0084454,9.31855725
1658410200,2022-07-21 13:30:00,NMR/BTC,0.00085899,0.00085899,0.00085704,0.00085704,0.02320631,27.07050597
1658406600,2022-07-21 12:30:00,NMR/BTC,0.00087289,0.00087289,0.00085847,0.00085899,0.02168845,25.23872666
1658404800,2022-07-21 12:00:00,NMR/BTC,0.00091353,0.00091353,0.00089464,0.00089464,0.00212964,2.36498474
1658403000,2022-07-21 11:30:00,NMR/BTC,0.00094413,0.00094413,0.00091353,0.00091353,0.00535604,5.82501641
1658401200,2022-07-21 11:00:00,NMR/BTC,0.00094037,0.0009561,0.00094037,0.00094413,0.02995007,31.67810448
1658399400,2022-07-21 10:30:00,NMR/BTC,0.00088108,0.00094314,0.00085491,0.00094037,0.02322974,25.63393837
1658397600,2022-07-21 10:00:00,NMR/BTC,0.00088998,0.00088998,0.00088108,0.00088108,0.00147774,1.66748846
1658394000,2022-07-21 09:00:00,NMR/BTC,0.00084173,0.00084241,0.00081469,0.00081469,0.02122652,25.84974203
1658392200,2022-07-21 08:30:00,NMR/BTC,0.00083716,0.00087135,0.00083716,0.00084575,0.11799227,137.36240627
1658390400,2022-07-21 08:00:00,NMR/BTC,0.00082427,0.00085,0.00082427,0.00084063,0.02478219,29.97420988
1658388600,2022-07-21 07:30:00,NMR/BTC,0.00082391,0.00082391,0.00082391,0.00082391,0.00013676,0.16599808
1658386800,2022-07-21 07:00:00,NMR/BTC,0.00079254,0.00084101,0.0007793,0.0008326,0.0324175,40.85150472
1658385000,2022-07-21 06:30:00,NMR/BTC,0.00081263,0.00081263,0.0008045,0.0008045,0.02084877,25.66123772
1658383200,2022-07-21 06:00:00,NMR/BTC,0.00076518,0.00076518,0.00074836,0.00074836,0.0390416,52.14589338
1658381400,2022-07-21 05:30:00,NMR/BTC,0.00077847,0.00079435,0.00077847,0.00077847,0.0425873,54.04686186
1658379600,2022-07-21 05:00:00,NMR/BTC,0.0008258,0.0008258,0.00079042,0.00079042,0.04341154,53.82925433
1658377800,2022-07-21 04:30:00,NMR/BTC,0.00082822,0.00085505,0.00080783,0.0008258,0.09648745,114.10333385
1658376000,2022-07-21 04:00:00,NMR/BTC,0.00070027,0.00084504,0.00070027,0.00083659,0.12453182,161.56563143
1658374200,2022-07-21 03:30:00,NMR/BTC,0.00065775,0.000699,0.00065775,0.00068669,0.07437298,109.40477159
1658372400,2022-07-21 03:00:00,NMR/BTC,0.00065122,0.00065176,0.00065122,0.00065176,0.0107541,16.50704217
1658334600,2022-07-20 16:30:00,NMR/BTC,0.00062133,0.00063716,0.00062132,0.00062132,0.01663954,26.65324666
1658332800,2022-07-20 16:00:00,NMR/BTC,0.00062663,0.00062663,0.00062132,0.00062132,0.00159513,2.55
1658323800,2022-07-20 13:30:00,NMR/BTC,0.00062663,0.00062663,0.00062663,0.00062663,0.00161043,2.57
1658322000,2022-07-20 13:00:00,NMR/BTC,0.00062663,0.00062663,0.00062663,0.00062663,0.00054758,0.87384923
1658309400,2022-07-20 09:30:00,NMR/BTC,0.00065252,0.00065252,0.00065252,0.00065252,0.00013642,0.20907647
1658307600,2022-07-20 09:00:00,NMR/BTC,0.00065551,0.000677,0.00065551,0.00066105,0.00189593,2.8422517
1658304000,2022-07-20 08:00:00,NMR/BTC,0.00063504,0.00063611,0.00063504,0.00063611,0.00091522,1.44
1658300400,2022-07-20 07:00:00,NMR/BTC,0.0006279,0.0006279,0.00062663,0.00062663,0.00147468,2.35236491
1658298600,2022-07-20 06:30:00,NMR/BTC,0.00063104,0.00063106,0.00063082,0.00063082,0.03954025,62.664787
1658295000,2022-07-20 05:30:00,NMR/BTC,0.00065084,0.00065084,0.00065084,0.00065084,0.00020176,0.31
1658284200,2022-07-20 02:30:00,NMR/BTC,0.00063953,0.00063953,0.00063953,0.00063953,0.00391896,6.12788813
1658280600,2022-07-20 01:30:00,NMR/BTC,0.00065093,0.00065093,0.00065093,0.00065093,0.00067129,1.03128911
1658246400,2022-07-19 16:00:00,NMR/BTC,0.00063988,0.00063988,0.0006392,0.0006392,0.00878078,13.72546896
1658244600,2022-07-19 15:30:00,NMR/BTC,0.0006392,0.0006392,0.0006392,0.0006392,0.00024289,0.38
1658242800,2022-07-19 15:00:00,NMR/BTC,0.00065921,0.00065921,0.0006392,0.0006392,0.00401741,6.22966763
1658241000,2022-07-19 14:30:00,NMR/BTC,0.00065921,0.00065921,0.00065921,0.00065921,0.00085237,1.29302284
1658230200,2022-07-19 11:30:00,NMR/BTC,0.00068437,0.00068437,0.00068437,0.00068437,0.00011655,0.17030262
1658188800,2022-07-19 00:00:00,NMR/BTC,0.00065,0.00065,0.00065,0.00065,0.00033798,0.5199735
1658185200,2022-07-18 23:00:00,NMR/BTC,0.00067352,0.00067352,0.00067352,0.00067352,0.000101,0.14995843
1658183400,2022-07-18 22:30:00,NMR/BTC,0.00067352,0.00067352,0.00067352,0.00067352,0.000101,0.14995843
1658179800,2022-07-18 21:30:00,NMR/BTC,0.00067352,0.00067352,0.00067352,0.00067352,0.00010302,0.15295846
1658178000,2022-07-18 21:00:00,NMR/BTC,0.00068009,0.00068009,0.00067631,0.00067631,0.00045299,0.6669319
1658163600,2022-07-18 17:00:00,NMR/BTC,0.00065907,0.00065907,0.00065907,0.00065907,0.00037476,0.56861942
1658161800,2022-07-18 16:30:00,NMR/BTC,0.00068195,0.00068195,0.00066031,0.00066031,0.00188511,2.78798719
1658151000,2022-07-18 13:30:00,NMR/BTC,0.00066304,0.00066304,0.00066304,0.00066304,0.00218124,3.28976009
1658140200,2022-07-18 10:30:00,NMR/BTC,0.00067119,0.00067119,0.00065907,0.00066031,0.01746867,26.31582721
1658138400,2022-07-18 10:00:00,NMR/BTC,0.00069508,0.0007021,0.00069508,0.0007021,0.00047471,0.67762427
1658136600,2022-07-18 09:30:00,NMR/BTC,0.00069938,0.0007021,0.00069938,0.0007021,0.00048896,0.69857045
1658131200,2022-07-18 08:00:00,NMR/BTC,0.00067885,0.00067885,0.00066528,0.00066528,0.00066756,1.00040666
1658129400,2022-07-18 07:30:00,NMR/BTC,0.00070644,0.00070644,0.00070644,0.00070644,0.00070644,1.0
1658124000,2022-07-18 06:00:00,NMR/BTC,0.00067885,0.00067885,0.00067885,0.00067885,0.00046516,0.68521916
1658055600,2022-07-17 11:00:00,NMR/BTC,0.00067885,0.00067885,0.00067885,0.00067885,0.00012521,0.18444532
1658046600,2022-07-17 08:30:00,NMR/BTC,0.00068231,0.00068231,0.00068103,0.00068103,0.00722648,10.59395364
1658044800,2022-07-17 08:00:00,NMR/BTC,0.00068231,0.00068232,0.00068231,0.00068231,0.00599495,8.78626038
1657992600,2022-07-16 17:30:00,NMR/BTC,0.00068833,0.00068833,0.00068833,0.00068833,0.00127167,1.84747738
1657985400,2022-07-16 15:30:00,NMR/BTC,0.00068833,0.00068833,0.00068833,0.00068833,0.00224369,3.25962434
1657980000,2022-07-16 14:00:00,NMR/BTC,0.000692,0.000692,0.000692,0.000692,0.000202,0.29190752
1657978200,2022-07-16 13:30:00,NMR/BTC,0.00069155,0.000692,0.00069155,0.000692,0.00245705,3.55153186
1657963800,2022-07-16 09:30:00,NMR/BTC,0.00069899,0.00069899,0.00069899,0.00069899,0.00034789,0.49770383
1657962000,2022-07-16 09:00:00,NMR/BTC,0.00069899,0.00069899,0.00069899,0.00069899,0.00031364,0.44870456
1657960200,2022-07-16 08:30:00,NMR/BTC,0.00069899,0.00069899,0.00069899,0.00069899,0.00032581,0.4661154
1657895400,2022-07-15 14:30:00,NMR/BTC,0.00069899,0.00069899,0.00069899,0.00069899,0.000101,0.1444942
1657890000,2022-07-15 13:00:00,NMR/BTC,0.00070001,0.00070001,0.00069899,0.00069899,0.02097053,29.95883376
1657877400,2022-07-15 09:30:00,NMR/BTC,0.0007,0.0007,0.0007,0.0007,0.00075019,1.07170875
1657861200,2022-07-15 05:00:00,NMR/BTC,0.00073593,0.00073593,0.00073593,0.00073593,0.00049921,0.67834349
1657821600,2022-07-14 18:00:00,NMR/BTC,0.00073593,0.00073593,0.00073593,0.00073593,0.00027433,0.37277196
1657785600,2022-07-14 08:00:00,NMR/BTC,0.00073593,0.00073593,0.00073593,0.00073593,0.00246414,3.34834275
1657776600,2022-07-14 05:30:00,NMR/BTC,0.00074695,0.00076144,0.00074695,0.00076144,0.02824849,37.34837178
1657751400,2022-07-13 22:30:00,NMR/BTC,0.000735,0.000735,0.000735,0.000735,0.00168447,2.29179614
1657719000,2022-07-13 13:30:00,NMR/BTC,0.000735,0.000735,0.000735,0.000735,0.0002989,0.40667724
1657717200,2022-07-13 13:00:00,NMR/BTC,0.000735,0.000735,0.000735,0.000735,0.00477005,6.48986395
1657704600,2022-07-13 09:30:00,NMR/BTC,0.00076296,0.00076296,0.00076296,0.00076296,0.00047779,0.62624112
1657679400,2022-07-13 02:30:00,NMR/BTC,0.00079979,0.00079979,0.00079979,0.00079979,0.000101,0.12628315
1657666800,2022-07-12 23:00:00,NMR/BTC,0.0007964,0.00079979,0.0007964,0.00079979,0.00082833,1.03789016
1657648800,2022-07-12 18:00:00,NMR/BTC,0.00076296,0.00076296,0.00076296,0.00076296,0.00011708,0.15345599
1657636200,2022-07-12 14:30:00,NMR/BTC,0.00077666,0.00077666,0.00077666,0.00077666,0.0005,0.64378236
1657603800,2022-07-12 05:30:00,NMR/BTC,0.00077234,0.00077533,0.00077234,0.00077533,0.00053515,0.69156664
1657591200,2022-07-12 02:00:00,NMR/BTC,0.00077932,0.00077932,0.00077831,0.00077831,0.00038971,0.50040004
1657578600,2022-07-11 22:30:00,NMR/BTC,0.00075,0.00075308,0.00075,0.00075308,0.0007017,0.93457771
1657569600,2022-07-11 20:00:00,NMR/BTC,0.00078585,0.00078585,0.00078585,0.00078585,0.0001006,0.1280215
1657553400,2022-07-11 15:30:00,NMR/BTC,0.00078893,0.00078893,0.00078893,0.00078893,0.00015664,0.1985566
1657533600,2022-07-11 10:00:00,NMR/BTC,0.00079188,0.00079188,0.0007898,0.0007898,0.00167377,2.11639824
1657524600,2022-07-11 07:30:00,NMR/BTC,0.00086726,0.00086726,0.00086726,0.00086726,0.00017808,0.20534034
1657522800,2022-07-11 07:00:00,NMR/BTC,0.00083781,0.00087044,0.00083781,0.00086726,0.02927258,33.78044066
1657521000,2022-07-11 06:30:00,NMR/BTC,0.00078008,0.00083325,0.00078008,0.00083325,0.02528858,31.52217095
1657510200,2022-07-11 03:30:00,NMR/BTC,0.00076305,0.00076305,0.00076305,0.00076305,0.00011863,0.15547098
1657467000,2022-07-10 15:30:00,NMR/BTC,0.00078796,0.00078998,0.00076345,0.00076345,0.01169977,15.06355995
1657452600,2022-07-10 11:30:00,NMR/BTC,0.00074114,0.00074114,0.00074114,0.00074114,0.00591962,7.98718191
1657447200,2022-07-10 10:00:00,NMR/BTC,0.00079592,0.00079592,0.00079592,0.00079592,0.0005,0.62820384
1657440000,2022-07-10 08:00:00,NMR/BTC,0.00077782,0.00077782,0.00074114,0.00074154,0.00088377,1.16343692
1657431000,2022-07-10 05:30:00,NMR/BTC,0.00075,0.00075245,0.00075,0.00075,0.00111912,1.49026435
1657414800,2022-07-10 01:00:00,NMR/BTC,0.00078418,0.00078418,0.00078418,0.00078418,0.000101,0.12879696
1657413000,2022-07-10 00:30:00,NMR/BTC,0.00078505,0.00078505,0.00078418,0.00078418,0.0009142,1.16480741
1657411200,2022-07-10 00:00:00,NMR/BTC,0.00078505,0.00078505,0.00078505,0.00078505,0.00046272,0.58942026
1657369800,2022-07-09 12:30:00,NMR/BTC,0.00078988,0.00078988,0.00078988,0.00078988,0.00029468,0.37307787
1657364400,2022-07-09 11:00:00,NMR/BTC,0.00079392,0.00079392,0.00078988,0.00078988,0.03126373,39.51350673
1657348200,2022-07-09 06:30:00,NMR/BTC,0.0008,0.0008,0.0008,0.0008,0.000104,0.13
1657346400,2022-07-09 06:00:00,NMR/BTC,0.00080395,0.00080395,0.00080395,0.00080395,0.00024683,0.30702668
1657344600,2022-07-09 05:30:00,NMR/BTC,0.00082317,0.00082317,0.00082317,0.00082317,0.00015416,0.18727602
1657341000,2022-07-09 04:30:00,NMR/BTC,0.00081866,0.00082317,0.00081866,0.00082317,0.0002173,0.2647062
1657339200,2022-07-09 04:00:00,NMR/BTC,0.00081056,0.00081056,0.00081056,0.00081056,0.00023686,0.29222045
1657335600,2022-07-09 03:00:00,NMR/BTC,0.00083101,0.00083101,0.00083101,0.00083101,0.00083368,1.00322151
1657333800,2022-07-09 02:30:00,NMR/BTC,0.00083101,0.00084744,0.00083101,0.00084744,0.02811086,33.49939398
1657332000,2022-07-09 02:00:00,NMR/BTC,0.00081588,0.00081588,0.00081588,0.00081588,0.00010159,0.1245226
1657326600,2022-07-09 00:30:00,NMR/BTC,0.00077648,0.00095,0.00077648,0.00082298,0.0736421,88.8786047
1657323000,2022-07-08 23:30:00,NMR/BTC,0.00076744,0.00076744,0.00076744,0.00076744,0.00010049,0.13095486
1657319400,2022-07-08 22:30:00,NMR/BTC,0.00074891,0.00074891,0.00074891,0.00074891,0.01459899,19.49366113
1657314000,2022-07-08 21:00:00,NMR/BTC,0.0007503,0.0007503,0.0007503,0.0007503,0.00248429,3.3110649
1657312200,2022-07-08 20:30:00,NMR/BTC,0.00075031,0.00075031,0.00075031,0.00075031,0.00023189,0.30907198
1657308600,2022-07-08 19:30:00,NMR/BTC,0.00075458,0.00075458,0.00075458,0.00075458,0.01470952,19.49366113
1657296000,2022-07-08 16:00:00,NMR/BTC,0.00075476,0.00075476,0.00075476,0.00075476,0.0164452,21.78866113
1657294200,2022-07-08 15:30:00,NMR/BTC,0.00076093,0.00076093,0.00076093,0.00076093,0.00010099,0.13273231
1657290600,2022-07-08 14:30:00,NMR/BTC,0.00076547,0.00076547,0.00076547,0.00076547,0.00011831,0.1545639
1657276200,2022-07-08 10:30:00,NMR/BTC,0.00076093,0.00076093,0.00076093,0.00076093,0.01657964,21.78866113
1657270800,2022-07-08 09:00:00,NMR/BTC,0.0007503,0.0007503,0.0007503,0.0007503,0.00013655,0.18199671
1657261800,2022-07-08 06:30:00,NMR/BTC,0.00077708,0.00077712,0.00077708,0.00077712,0.00580635,7.47200193
1657256400,2022-07-08 05:00:00,NMR/BTC,0.00075518,0.00075518,0.00075485,0.00075485,0.01283613,16.9980396
1657254600,2022-07-08 04:30:00,NMR/BTC,0.00075485,0.00075485,0.00075485,0.00075485,0.0070944,9.39842815
1657247400,2022-07-08 02:30:00,NMR/BTC,0.00075901,0.00075901,0.00075662,0.00075662,0.02428962,32.05181864
1657238400,2022-07-08 00:00:00,NMR/BTC,0.00076942,0.00076942,0.0007694,0.0007694,0.02056041,26.72237824
1657231200,2022-07-07 22:00:00,NMR/BTC,0.00075805,0.00075805,0.00075647,0.00075647,0.0209557,27.68833377
1657229400,2022-07-07 21:30:00,NMR/BTC,0.00075805,0.00075805,0.00075805,0.00075805,0.01535905,20.26126943
1657227600,2022-07-07 21:00:00,NMR/BTC,0.00075647,0.00075647,0.00075647,0.00075647,0.00046299,0.61205335
1657225800,2022-07-07 20:30:00,NMR/BTC,0.00075766,0.00075766,0.0007548,0.00075647,0.02855034,37.79297495
1657220400,2022-07-07 19:00:00,NMR/BTC,0.00078364,0.00078364,0.00078274,0.00078274,0.01636844,20.90333467
1657218600,2022-07-07 18:30:00,NMR/BTC,0.00078274,0.00078274,0.00078274,0.00078274,0.00699739,8.93961978
1657213200,2022-07-07 17:00:00,NMR/BTC,0.00081823,0.00081823,0.00081271,0.00081271,0.00020598,0.25259156
1657209600,2022-07-07 16:00:00,NMR/BTC,0.00082617,0.00083448,0.00082617,0.0008265,0.00126542,1.52785222
1657206000,2022-07-07 15:00:00,NMR/BTC,0.00079971,0.00079971,0.00079971,0.00079971,0.00761065,9.51676504
1657204200,2022-07-07 14:30:00,NMR/BTC,0.0008,0.0008,0.00079971,0.00079971,0.00680994,8.51338339
1657182600,2022-07-07 08:30:00,NMR/BTC,0.00080799,0.000808,0.00080799,0.00080799,0.00359217,4.4458117
1657175400,2022-07-07 06:30:00,NMR/BTC,0.00083308,0.00083308,0.00083308,0.00083308,0.00110959,1.33192024
1657170000,2022-07-07 05:00:00,NMR/BTC,0.00083308,0.00083308,0.00083308,0.00083308,0.00025435,0.30531336
1657166400,2022-07-07 04:00:00,NMR/BTC,0.00083363,0.00083363,0.00083308,0.00083308,0.00357079,4.28443147
1657116000,2022-07-06 14:00:00,NMR/BTC,0.00087074,0.00087074,0.00087039,0.00087039,0.02138396,24.56385954
1657112400,2022-07-06 13:00:00,NMR/BTC,0.00088415,0.00088415,0.00087909,0.00087939,0.01358062,15.44703992
1657110600,2022-07-06 12:30:00,NMR/BTC,0.00088664,0.00090961,0.00088664,0.00090447,0.06340125,70.43415399
1657108800,2022-07-06 12:00:00,NMR/BTC,0.00088,0.00088725,0.00088,0.00088725,0.00147974,1.67984883
1657107000,2022-07-06 11:30:00,NMR/BTC,0.00086567,0.00086567,0.00086567,0.00086567,0.02599999,30.03453972
1657094400,2022-07-06 08:00:00,NMR/BTC,0.0008605,0.0008605,0.0008605,0.0008605,0.00017541,0.20385822
1657090800,2022-07-06 07:00:00,NMR/BTC,0.0008605,0.0008605,0.0008605,0.0008605,0.01102275,12.80971525
1657083600,2022-07-06 05:00:00,NMR/BTC,0.00086691,0.00086691,0.00086691,0.00086691,0.00657354,7.58273638
