https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume ETH
1661212800,2022-08-23 00:00:00,MKR/ETH,0.5171,0.5413,0.5126,0.5182,10.0648,5.31833797
1661126400,2022-08-22 00:00:00,MKR/ETH,0.5191,0.5498,0.5135,0.5186,15.887,8.42259465
1661040000,2022-08-21 00:00:00,MKR/ETH,0.5212,0.5264,0.5134,0.5196,4.3614,2.28067443
1660953600,2022-08-20 00:00:00,MKR/ETH,0.52,0.5264,0.5088,0.5238,5.253,2.73428202
1660867200,2022-08-19 00:00:00,MKR/ETH,0.4856,0.5152,0.4763,0.5148,17.3329,8.61501294
1660780800,2022-08-18 00:00:00,MKR/ETH,0.5072,0.5131,0.4707,0.4824,11.052,5.45392237
1660694400,2022-08-17 00:00:00,MKR/ETH,0.5212,0.5277,0.5058,0.5119,1.3296,0.68254947
1660608000,2022-08-16 00:00:00,MKR/ETH,0.5257,0.536,0.5186,0.524,11.973,6.30126416
1660521600,2022-08-15 00:00:00,MKR/ETH,0.5262,0.5352,0.5173,0.5217,3.8513,2.04996051
1660435200,2022-08-14 00:00:00,MKR/ETH,0.5405,0.5425,0.5266,0.5266,10.6285,5.68800906
1660348800,2022-08-13 00:00:00,MKR/ETH,0.5543,0.5721,0.5375,0.5375,13.6175,7.5407412
1660262400,2022-08-12 00:00:00,MKR/ETH,0.57,0.575,0.5518,0.5518,1.5033,0.85176466
1660176000,2022-08-11 00:00:00,MKR/ETH,0.6,0.6438,0.5609,0.5726,55.5193,33.34152069
1660089600,2022-08-10 00:00:00,MKR/ETH,0.6285,0.635,0.596,0.6001,8.591,5.29437357
1660003200,2022-08-09 00:00:00,MKR/ETH,0.6416,0.6442,0.6263,0.6291,2.7894,1.76110059
1659916800,2022-08-08 00:00:00,MKR/ETH,0.6628,0.6662,0.6389,0.6441,3.8738,2.52065149
1659830400,2022-08-07 00:00:00,MKR/ETH,0.6432,0.668,0.6383,0.6646,16.4901,10.70329462
1659744000,2022-08-06 00:00:00,MKR/ETH,0.6441,0.6559,0.6396,0.6408,8.3463,5.37226602
1659657600,2022-08-05 00:00:00,MKR/ETH,0.6517,0.6634,0.6389,0.6428,7.2292,4.74004351
1659571200,2022-08-04 00:00:00,MKR/ETH,0.6412,0.6634,0.6397,0.6562,11.8564,7.72002544
1659484800,2022-08-03 00:00:00,MKR/ETH,0.6357,0.6551,0.6357,0.6433,1.7565,1.1425655
1659398400,2022-08-02 00:00:00,MKR/ETH,0.6467,0.6538,0.6405,0.6406,0.4169,0.26965275
1659312000,2022-08-01 00:00:00,MKR/ETH,0.6565,0.6645,0.6456,0.6535,0.7169,0.47419972
1659225600,2022-07-31 00:00:00,MKR/ETH,0.6617,0.6846,0.645,0.6559,3.8224,2.52368633
1659139200,2022-07-30 00:00:00,MKR/ETH,0.6658,0.6819,0.6587,0.6587,3.4238,2.29255217
1659052800,2022-07-29 00:00:00,MKR/ETH,0.6512,0.6722,0.6304,0.6627,7.5981,4.84338378
1658966400,2022-07-28 00:00:00,MKR/ETH,0.6164,0.6456,0.6105,0.6434,9.4913,5.92237695
1658880000,2022-07-27 00:00:00,MKR/ETH,0.6361,0.6366,0.6111,0.6202,0.124,0.07784022
1658793600,2022-07-26 00:00:00,MKR/ETH,0.6203,0.6351,0.6183,0.6314,2.1282,1.34062016
1658707200,2022-07-25 00:00:00,MKR/ETH,0.6171,0.6277,0.6082,0.6182,5.3418,3.30292694
1658620800,2022-07-24 00:00:00,MKR/ETH,0.6144,0.6201,0.6072,0.6191,0.2228,0.1372644
1658534400,2022-07-23 00:00:00,MKR/ETH,0.62,0.6215,0.6057,0.615,0.0798,0.04928418
1658448000,2022-07-22 00:00:00,MKR/ETH,0.6201,0.628,0.6121,0.6168,0.1813,0.11197598
1658361600,2022-07-21 00:00:00,MKR/ETH,0.6403,0.6491,0.6175,0.6245,5.4044,3.43518452
1658275200,2022-07-20 00:00:00,MKR/ETH,0.6747,0.675,0.6348,0.6432,10.2776,6.60916496
1658188800,2022-07-19 00:00:00,MKR/ETH,0.6687,0.6789,0.6613,0.6706,5.895,3.95297675
1658102400,2022-07-18 00:00:00,MKR/ETH,0.6997,0.7017,0.6641,0.6641,2.7836,1.91019685
1658016000,2022-07-17 00:00:00,MKR/ETH,0.7093,0.7137,0.6915,0.6953,13.2151,9.24103559
1657929600,2022-07-16 00:00:00,MKR/ETH,0.7434,0.7487,0.6768,0.7093,8.1698,5.7189155
1657843200,2022-07-15 00:00:00,MKR/ETH,0.7492,0.7573,0.7328,0.739,0.6009,0.45347436
1657756800,2022-07-14 00:00:00,MKR/ETH,0.7612,0.769,0.7446,0.7458,0.3859,0.29468831
1657670400,2022-07-13 00:00:00,MKR/ETH,0.7914,0.8023,0.7633,0.7677,1.7817,1.38473432
1657584000,2022-07-12 00:00:00,MKR/ETH,0.7875,0.8196,0.7875,0.7954,7.0234,5.62862026
1657497600,2022-07-11 00:00:00,MKR/ETH,0.804,0.8171,0.7857,0.7917,4.6949,3.74437961
1657411200,2022-07-10 00:00:00,MKR/ETH,0.8199,0.826,0.8058,0.8075,0.5657,0.45900251
1657324800,2022-07-09 00:00:00,MKR/ETH,0.7931,0.8238,0.7931,0.8218,1.8714,1.52307314
1657238400,2022-07-08 00:00:00,MKR/ETH,0.7938,0.8045,0.7779,0.7934,4.7009,3.74566891
1657152000,2022-07-07 00:00:00,MKR/ETH,0.8368,0.8533,0.783,0.7965,4.9211,3.96479152
1657065600,2022-07-06 00:00:00,MKR/ETH,0.8204,0.8707,0.8204,0.8368,3.1412,2.64451481
1656979200,2022-07-05 00:00:00,MKR/ETH,0.821,0.8385,0.8146,0.8224,1.964,1.62222409
1656892800,2022-07-04 00:00:00,MKR/ETH,0.8438,0.85,0.8176,0.8205,1.97747457,1.664328760616
1656806400,2022-07-03 00:00:00,MKR/ETH,0.8492,0.8552,0.8322,0.838,0.8795,0.7386025
1656720000,2022-07-02 00:00:00,MKR/ETH,0.8393,0.8607,0.8385,0.8523,1.9626673,1.68076200291
1656633600,2022-07-01 00:00:00,MKR/ETH,0.8521,0.8573,0.8268,0.8429,7.76456859,6.490929622505
1656547200,2022-06-30 00:00:00,MKR/ETH,0.8267,0.8561,0.8146,0.8452,6.1819,5.12279977
1656460800,2022-06-29 00:00:00,MKR/ETH,0.8356,0.8562,0.8224,0.8315,9.95744214,8.378057771394
1656374400,2022-06-28 00:00:00,MKR/ETH,0.8381,0.8453,0.8192,0.827,11.0197,9.13084192
1656288000,2022-06-27 00:00:00,MKR/ETH,0.8334,0.8639,0.8334,0.8446,13.6092,11.64341921
1656201600,2022-06-26 00:00:00,MKR/ETH,0.8393,0.8708,0.8333,0.8333,11.05573196,9.388196835912
1656115200,2022-06-25 00:00:00,MKR/ETH,0.8531,0.8774,0.8333,0.8333,10.153,8.66815054
1656028800,2022-06-24 00:00:00,MKR/ETH,0.856,0.8682,0.8404,0.8679,26.5453655,22.833117652064
1655942400,2022-06-23 00:00:00,MKR/ETH,0.838,0.8631,0.8305,0.852,21.90563511,18.514924775505
1655856000,2022-06-22 00:00:00,MKR/ETH,0.8173,0.8586,0.811,0.8472,3.8513,3.2647623
1655769600,2022-06-21 00:00:00,MKR/ETH,0.801,0.8224,0.7915,0.8146,5.2181,4.20325519
1655683200,2022-06-20 00:00:00,MKR/ETH,0.7986,0.8405,0.7971,0.8007,2.32466808,1.89312587904
1655596800,2022-06-19 00:00:00,MKR/ETH,0.7358,0.7998,0.7306,0.7976,6.8228,5.23123579
1655510400,2022-06-18 00:00:00,MKR/ETH,0.7031,0.7538,0.6928,0.7358,9.11497619,6.564237139664
1655424000,2022-06-17 00:00:00,MKR/ETH,0.6942,0.7194,0.6899,0.7154,5.3725,3.78990071
1655337600,2022-06-16 00:00:00,MKR/ETH,0.6621,0.6905,0.6597,0.6859,0.8363471,0.562535386327
1655251200,2022-06-15 00:00:00,MKR/ETH,0.6483,0.6921,0.6467,0.6706,9.4801,6.39212451
1655164800,2022-06-14 00:00:00,MKR/ETH,0.6284,0.6664,0.6275,0.6502,5.1929198,3.35693075632
1655078400,2022-06-13 00:00:00,MKR/ETH,0.6315,0.6425,0.5992,0.6285,21.4099,13.27706952
1654992000,2022-06-12 00:00:00,MKR/ETH,0.64,0.6504,0.626,0.6315,12.2582,7.79586623
1654905600,2022-06-11 00:00:00,MKR/ETH,0.6277,0.6502,0.6277,0.6428,37.88766957,24.253296517876
1654819200,2022-06-10 00:00:00,MKR/ETH,0.6348,0.6353,0.6121,0.628,15.7337,9.87506201
1654732800,2022-06-09 00:00:00,MKR/ETH,0.6408,0.6448,0.6277,0.6313,1.208,0.77240231
1654646400,2022-06-08 00:00:00,MKR/ETH,0.6407,0.6459,0.6357,0.6428,0.4246,0.27215739
1654560000,2022-06-07 00:00:00,MKR/ETH,0.6515,0.662,0.636,0.6395,11.7727,7.70233522
1654473600,2022-06-06 00:00:00,MKR/ETH,0.6564,0.6564,0.635,0.6488,1.72778528,1.11737556368
1654387200,2022-06-05 00:00:00,MKR/ETH,0.6516,0.6657,0.6428,0.6559,2.699,1.78246545
1654300800,2022-06-04 00:00:00,MKR/ETH,0.6442,0.6609,0.639,0.6526,2.6786,1.7380136
1654214400,2022-06-03 00:00:00,MKR/ETH,0.6522,0.6609,0.6344,0.6423,4.554,2.93575406
1654128000,2022-06-02 00:00:00,MKR/ETH,0.6637,0.6738,0.6465,0.6552,5.4431,3.57642238
1654041600,2022-06-01 00:00:00,MKR/ETH,0.6807,0.685,0.6571,0.6607,8.6633,5.74669528
1653955200,2022-05-31 00:00:00,MKR/ETH,0.6838,0.688,0.6607,0.6779,24.9347707,16.7116840481
1653868800,2022-05-30 00:00:00,MKR/ETH,0.6594,0.6962,0.6553,0.6911,15.8379,10.88696971
1653782400,2022-05-29 00:00:00,MKR/ETH,0.6751,0.6827,0.6556,0.6556,12.7163,8.52219698
1653696000,2022-05-28 00:00:00,MKR/ETH,0.6502,0.6922,0.644,0.6781,4.8699,3.34162668
1653609600,2022-05-27 00:00:00,MKR/ETH,0.642,0.6693,0.6335,0.6489,14.638,9.46956173
1653523200,2022-05-26 00:00:00,MKR/ETH,0.6515,0.6576,0.6318,0.6446,12.9235,8.28789258
1653436800,2022-05-25 00:00:00,MKR/ETH,0.6538,0.655,0.6377,0.6476,25.23315905,16.19262388336
1653350400,2022-05-24 00:00:00,MKR/ETH,0.6585,0.6668,0.6434,0.6488,5.74412392,3.740609899856
1653264000,2022-05-23 00:00:00,MKR/ETH,0.6984,0.7028,0.6569,0.6601,26.51035322,17.882220455288
1653177600,2022-05-22 00:00:00,MKR/ETH,0.7031,0.7146,0.6948,0.7005,29.03862807,20.422992123035
1653091200,2022-05-21 00:00:00,MKR/ETH,0.7096,0.7195,0.6951,0.709,0.7726,0.54332105
1653004800,2022-05-20 00:00:00,MKR/ETH,0.7083,0.7354,0.7046,0.7134,6.88678546,4.939688041305
1652918400,2022-05-19 00:00:00,MKR/ETH,0.7482,0.7511,0.6966,0.7031,29.5884,21.32718474
1652832000,2022-05-18 00:00:00,MKR/ETH,0.7524,0.7603,0.7296,0.7481,9.95290263,7.448180960894
1652745600,2022-05-17 00:00:00,MKR/ETH,0.7541,0.8179,0.7385,0.7573,30.05158923,23.221599407794
1652659200,2022-05-16 00:00:00,MKR/ETH,0.7322,0.7998,0.7238,0.7555,31.74395514,24.03059128046
1652572800,2022-05-15 00:00:00,MKR/ETH,0.7585,0.8069,0.7031,0.7318,23.4612983,17.76292569956
1652486400,2022-05-14 00:00:00,MKR/ETH,0.6868,0.8067,0.6812,0.7608,34.9624,26.38323956
1652400000,2022-05-13 00:00:00,MKR/ETH,0.6816,0.8371,0.6505,0.6868,31.1244,22.94051076
1652313600,2022-05-12 00:00:00,MKR/ETH,0.5387,0.6888,0.5223,0.6834,14.89605933,8.880509667956
1652227200,2022-05-11 00:00:00,MKR/ETH,0.5196,0.9357,0.5156,0.5392,332.25622705,236.404952594519
1652140800,2022-05-10 00:00:00,MKR/ETH,0.4693,0.5227,0.4637,0.52,23.34390772,11.85450965896
1652054400,2022-05-09 00:00:00,MKR/ETH,0.4794,0.4822,0.4433,0.4726,45.7295,21.3179593
1651968000,2022-05-08 00:00:00,MKR/ETH,0.4785,0.4919,0.4664,0.4746,10.3552,4.92852246
1651881600,2022-05-07 00:00:00,MKR/ETH,0.494,0.5033,0.4762,0.4792,0.92073877,0.448054118904
1651795200,2022-05-06 00:00:00,MKR/ETH,0.5007,0.5072,0.4948,0.4965,0.9777,0.49187
1651708800,2022-05-05 00:00:00,MKR/ETH,0.5069,0.5175,0.4976,0.5015,2.02025319,1.018047814959
1651622400,2022-05-04 00:00:00,MKR/ETH,0.5027,0.5153,0.4964,0.5082,0.56230009,0.286868775855
1651536000,2022-05-03 00:00:00,MKR/ETH,0.5201,0.5294,0.4994,0.5036,0.6183,0.31651714
1651449600,2022-05-02 00:00:00,MKR/ETH,0.5131,0.5283,0.5062,0.5269,2.61400599,1.352723286131
1651363200,2022-05-01 00:00:00,MKR/ETH,0.5327,0.5459,0.5104,0.5125,1.8337,0.98315135
1651276800,2022-04-30 00:00:00,MKR/ETH,0.5542,0.5612,0.511,0.5251,18.7927,9.90855392
1651190400,2022-04-29 00:00:00,MKR/ETH,0.5602,0.5602,0.5417,0.5495,7.2528,3.9843379
1651104000,2022-04-28 00:00:00,MKR/ETH,0.5739,0.5847,0.5483,0.5591,1.3186,0.73825681
1651017600,2022-04-27 00:00:00,MKR/ETH,0.5801,0.5874,0.5696,0.5768,1.13832704,0.653344996768
1650931200,2022-04-26 00:00:00,MKR/ETH,0.5811,0.6058,0.5766,0.5801,3.95746837,2.296964164943
1650844800,2022-04-25 00:00:00,MKR/ETH,0.5906,0.6068,0.5794,0.5834,2.5826,1.52644077
1650758400,2022-04-24 00:00:00,MKR/ETH,0.592,0.6049,0.5885,0.5901,3.63866622,2.172039627952
1650672000,2022-04-23 00:00:00,MKR/ETH,0.5811,0.6016,0.5811,0.5892,1.39963215,0.829205795464
1650585600,2022-04-22 00:00:00,MKR/ETH,0.5809,0.5987,0.5755,0.5826,1.6617,0.9863787
1650499200,2022-04-21 00:00:00,MKR/ETH,0.5861,0.5958,0.5741,0.5743,1.4336,0.84202088
1650412800,2022-04-20 00:00:00,MKR/ETH,0.597,0.6082,0.5829,0.5871,1.9142,1.13790613
1650326400,2022-04-19 00:00:00,MKR/ETH,0.5928,0.61,0.5884,0.6039,2.87215656,1.723613343674
1650240000,2022-04-18 00:00:00,MKR/ETH,0.6013,0.6117,0.58,0.5923,0.4152,0.24480875
1650153600,2022-04-17 00:00:00,MKR/ETH,0.6243,0.6256,0.595,0.5999,1.4667,0.89705772
1650067200,2022-04-16 00:00:00,MKR/ETH,0.6388,0.6388,0.6149,0.6149,14.7981,9.38923813
1649980800,2022-04-15 00:00:00,MKR/ETH,0.6343,0.6623,0.6278,0.646,9.4124,6.15528926
1649894400,2022-04-14 00:00:00,MKR/ETH,0.6266,0.6555,0.6083,0.6303,36.9714,22.87328276
1649808000,2022-04-13 00:00:00,MKR/ETH,0.6105,0.6304,0.5972,0.6204,1.2446,0.76126021
1649721600,2022-04-12 00:00:00,MKR/ETH,0.6052,0.6245,0.6052,0.6106,12.80212143,7.900631466606
1649635200,2022-04-11 00:00:00,MKR/ETH,0.6304,0.643,0.6055,0.6083,26.1405,16.25301748
1649548800,2022-04-10 00:00:00,MKR/ETH,0.6395,0.6412,0.6306,0.6315,0.47043966,0.299355734298
1649462400,2022-04-09 00:00:00,MKR/ETH,0.6319,0.6461,0.6309,0.6415,0.5152,0.3307966
1649376000,2022-04-08 00:00:00,MKR/ETH,0.6376,0.6517,0.63,0.6343,3.6125,2.3010384
1649289600,2022-04-07 00:00:00,MKR/ETH,0.6429,0.6459,0.6319,0.6362,5.38029354,3.431393826517
1649203200,2022-04-06 00:00:00,MKR/ETH,0.6768,0.6807,0.644,0.644,9.2264,6.16186357
1649116800,2022-04-05 00:00:00,MKR/ETH,0.6903,0.7126,0.6677,0.6721,11.5226,7.90104812
1649030400,2022-04-04 00:00:00,MKR/ETH,0.6429,0.6937,0.64,0.6937,24.711,16.672499
1648944000,2022-04-03 00:00:00,MKR/ETH,0.6451,0.669,0.6405,0.6438,7.89,5.1343057
1648857600,2022-04-02 00:00:00,MKR/ETH,0.6599,0.669,0.6415,0.6447,18.3808,12.07644322
1648771200,2022-04-01 00:00:00,MKR/ETH,0.6385,0.6748,0.6244,0.658,14.6742,9.57371081
1648684800,2022-03-31 00:00:00,MKR/ETH,0.6408,0.6574,0.6172,0.6367,11.27395898,7.17160848842
1648598400,2022-03-30 00:00:00,MKR/ETH,0.6333,0.6729,0.6189,0.6442,25.3194,16.4687679
1648512000,2022-03-29 00:00:00,MKR/ETH,0.6105,0.6434,0.6101,0.6211,8.0827,5.02805004
1648425600,2022-03-28 00:00:00,MKR/ETH,0.6229,0.6499,0.612,0.6139,10.1404,6.36784639
1648339200,2022-03-27 00:00:00,MKR/ETH,0.6383,0.6412,0.6229,0.6239,9.51560598,5.981273157466
1648252800,2022-03-26 00:00:00,MKR/ETH,0.6464,0.6492,0.6315,0.6396,4.0415,2.58509836
1648166400,2022-03-25 00:00:00,MKR/ETH,0.6432,0.6539,0.6301,0.6463,24.6187,15.76304838
1648080000,2022-03-24 00:00:00,MKR/ETH,0.6551,0.6721,0.6462,0.6462,7.2815,4.78306167
1647993600,2022-03-23 00:00:00,MKR/ETH,0.6843,0.6878,0.6537,0.6558,4.6252,3.08749612
1647907200,2022-03-22 00:00:00,MKR/ETH,0.6895,0.7001,0.6766,0.6862,3.7577,2.57801348
1647820800,2022-03-21 00:00:00,MKR/ETH,0.7,0.7005,0.6837,0.6915,9.0998,6.29737117
1647734400,2022-03-20 00:00:00,MKR/ETH,0.6966,0.7209,0.6894,0.6941,6.6881,4.68169734
1647648000,2022-03-19 00:00:00,MKR/ETH,0.6915,0.7098,0.6914,0.698,18.7092,13.09420061
1647561600,2022-03-18 00:00:00,MKR/ETH,0.7345,0.7438,0.6915,0.6919,57.5608,41.50648347
1647475200,2022-03-17 00:00:00,MKR/ETH,0.6979,0.7449,0.6955,0.73,44.5963,32.57788402
1647388800,2022-03-16 00:00:00,MKR/ETH,0.6799,0.7266,0.6644,0.698,71.6191,49.44657828
1647302400,2022-03-15 00:00:00,MKR/ETH,0.6915,0.7035,0.6797,0.6801,49.5003,34.44239773
1647216000,2022-03-14 00:00:00,MKR/ETH,0.6693,0.6954,0.6648,0.6939,32.8128,22.3511475
1647129600,2022-03-13 00:00:00,MKR/ETH,0.6755,0.6878,0.6654,0.6698,17.0366,11.47829374
1647043200,2022-03-12 00:00:00,MKR/ETH,0.6825,0.6929,0.6753,0.6753,28.5098,19.50110507
1646956800,2022-03-11 00:00:00,MKR/ETH,0.6766,0.6878,0.6692,0.6857,35.6314,24.13208047
1646870400,2022-03-10 00:00:00,MKR/ETH,0.6954,0.7191,0.6772,0.679,70.02,49.03072929
1646784000,2022-03-09 00:00:00,MKR/ETH,0.6766,0.711,0.6661,0.6966,24.4416,16.63242071
1646697600,2022-03-08 00:00:00,MKR/ETH,0.6961,0.7083,0.6741,0.6791,58.85264721,40.895897379753
1646611200,2022-03-07 00:00:00,MKR/ETH,0.6741,0.7035,0.6741,0.7001,11.1996,7.77670741
1646524800,2022-03-06 00:00:00,MKR/ETH,0.6911,0.7041,0.6747,0.6747,10.29387114,7.14479027735
1646438400,2022-03-05 00:00:00,MKR/ETH,0.684,0.7005,0.6751,0.6934,16.5592,11.42839678
1646352000,2022-03-04 00:00:00,MKR/ETH,0.7239,0.7292,0.684,0.684,25.43120465,18.037062975915
1646265600,2022-03-03 00:00:00,MKR/ETH,0.6741,0.7318,0.6533,0.72,22.36568718,15.234845538806
1646179200,2022-03-02 00:00:00,MKR/ETH,0.659,0.6804,0.6535,0.6742,13.0249,8.7453097
1646092800,2022-03-01 00:00:00,MKR/ETH,0.6736,0.6816,0.6607,0.662,2.0249,1.35362392
1646006400,2022-02-28 00:00:00,MKR/ETH,0.689,0.7005,0.6558,0.6708,35.5689,24.29859859
1645920000,2022-02-27 00:00:00,MKR/ETH,0.697,0.7051,0.6797,0.6929,45.2112,31.37624999
1645833600,2022-02-26 00:00:00,MKR/ETH,0.7181,0.7266,0.6941,0.6988,21.3861,15.39702989
1645747200,2022-02-25 00:00:00,MKR/ETH,0.7271,0.7556,0.7151,0.7219,7.5232,5.54035799
1645660800,2022-02-24 00:00:00,MKR/ETH,0.6719,0.7351,0.6526,0.7279,13.4329,9.11349683
1645574400,2022-02-23 00:00:00,MKR/ETH,0.6876,0.6899,0.6731,0.6731,5.23214702,3.576582598388
1645488000,2022-02-22 00:00:00,MKR/ETH,0.6539,0.6933,0.6505,0.6865,15.6793,10.62464573
1645401600,2022-02-21 00:00:00,MKR/ETH,0.674,0.6779,0.6483,0.6494,1.445,0.95354707
1645315200,2022-02-20 00:00:00,MKR/ETH,0.6921,0.6967,0.6719,0.6799,56.4898,38.9282977
1645228800,2022-02-19 00:00:00,MKR/ETH,0.6802,0.6933,0.6766,0.6919,30.0596,20.58611406
1645142400,2022-02-18 00:00:00,MKR/ETH,0.681,0.6914,0.679,0.6837,52.1557,35.76137591
1645056000,2022-02-17 00:00:00,MKR/ETH,0.6801,0.6884,0.6678,0.6818,67.269,45.7077403
1644969600,2022-02-16 00:00:00,MKR/ETH,0.6615,0.6889,0.659,0.6827,127.4195,85.16536527
1644883200,2022-02-15 00:00:00,MKR/ETH,0.6635,0.6668,0.6462,0.6603,101.0767,66.39560217
1644796800,2022-02-14 00:00:00,MKR/ETH,0.6689,0.6737,0.6558,0.6601,88.6849,58.93163654
1644710400,2022-02-13 00:00:00,MKR/ETH,0.6842,0.6933,0.6687,0.6708,52.4606,35.9325872
1644624000,2022-02-12 00:00:00,MKR/ETH,0.6885,0.6934,0.6773,0.6821,29.569,20.29767075
1644537600,2022-02-11 00:00:00,MKR/ETH,0.6847,0.6911,0.6683,0.6901,6.8794,4.68262909
1644451200,2022-02-10 00:00:00,MKR/ETH,0.6933,0.7228,0.6808,0.688,2.0855,1.44829321
1644364800,2022-02-09 00:00:00,MKR/ETH,0.7086,0.7108,0.6925,0.6928,0.0573,0.03994519
1644278400,2022-02-08 00:00:00,MKR/ETH,0.719,0.7279,0.7035,0.7106,2.2556,1.59997677
1644192000,2022-02-07 00:00:00,MKR/ETH,0.7334,0.737,0.7086,0.7151,0.5847,0.41896552
1644105600,2022-02-06 00:00:00,MKR/ETH,0.7483,0.7642,0.732,0.732,1.532,1.14258321
1644019200,2022-02-05 00:00:00,MKR/ETH,0.7595,0.7705,0.7395,0.7453,0.81517261,0.617412736005
1643932800,2022-02-04 00:00:00,MKR/ETH,0.8502,0.8635,0.7612,0.7615,1.5208,1.2209527
1643846400,2022-02-03 00:00:00,MKR/ETH,0.7964,0.8919,0.7964,0.8517,7.0987,6.00730715
1643760000,2022-02-02 00:00:00,MKR/ETH,0.7862,0.8256,0.7857,0.7955,3.70074147,2.977823481192
1643673600,2022-02-01 00:00:00,MKR/ETH,0.7914,0.8016,0.7815,0.7875,0.47322534,0.37680474598
1643587200,2022-01-31 00:00:00,MKR/ETH,0.7708,0.8055,0.7708,0.7977,2.56840055,2.0199325379
1643500800,2022-01-30 00:00:00,MKR/ETH,0.7533,0.7711,0.7424,0.7626,1.4210004,1.06805888844
1643414400,2022-01-29 00:00:00,MKR/ETH,0.7308,0.753,0.7306,0.7491,1.7003,1.26907264
1643328000,2022-01-28 00:00:00,MKR/ETH,0.7345,0.7513,0.7239,0.7373,9.9036,7.32360974
1643241600,2022-01-27 00:00:00,MKR/ETH,0.6875,0.7456,0.6852,0.7294,6.22891137,4.412923369261
1643155200,2022-01-26 00:00:00,MKR/ETH,0.7343,0.7461,0.6838,0.6987,33.18689826,23.920021574262
1643068800,2022-01-25 00:00:00,MKR/ETH,0.7957,0.809,0.7367,0.749,23.87196835,18.011843428625
1642982400,2022-01-24 00:00:00,MKR/ETH,0.7359,0.8283,0.7359,0.7927,5.81206041,4.521922541543
1642896000,2022-01-23 00:00:00,MKR/ETH,0.7493,0.7704,0.7306,0.7358,2.6388,1.98041231
1642809600,2022-01-22 00:00:00,MKR/ETH,0.7132,0.7944,0.7024,0.7517,88.14516237,66.390468334825
1642723200,2022-01-21 00:00:00,MKR/ETH,0.6315,0.7098,0.6306,0.6987,4.1772,2.79269043
1642636800,2022-01-20 00:00:00,MKR/ETH,0.6425,0.6442,0.6251,0.6336,0.638,0.40602991
1642550400,2022-01-19 00:00:00,MKR/ETH,0.651,0.6643,0.6409,0.641,1.3803,0.89665166
1642464000,2022-01-18 00:00:00,MKR/ETH,0.6532,0.6669,0.6483,0.6508,2.2703,1.49065618
