https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CARD,Volume USDT
1661990400,2022-09-01 00:00:00,CARD/USDT,0.00168,0.001789,0.001658,0.001762,18512137.0654,31441.7261269021
1661904000,2022-08-31 00:00:00,CARD/USDT,0.00164,0.001734,0.001625,0.001679,16068952.62238097,26952.62624700367561
1661817600,2022-08-30 00:00:00,CARD/USDT,0.001692,0.001801,0.00161,0.001634,19302186.49275158,32763.02519982961285
1661731200,2022-08-29 00:00:00,CARD/USDT,0.001672,0.001761,0.001615,0.001685,23290987.19801035,38834.08341112965951
1661644800,2022-08-28 00:00:00,CARD/USDT,0.001653,0.001699,0.00161,0.001675,21364970.83632022,35168.95635166177809
1661558400,2022-08-27 00:00:00,CARD/USDT,0.001701,0.001732,0.00161,0.001664,52717640.48115587,87129.03945068874373
1661472000,2022-08-26 00:00:00,CARD/USDT,0.0019,0.00193,0.0017,0.001713,17817227.58714607,32347.01738054644369
1661385600,2022-08-25 00:00:00,CARD/USDT,0.001855,0.00195,0.001798,0.001902,25332578.56122993,47098.56778970513558
1661299200,2022-08-24 00:00:00,CARD/USDT,0.001843,0.001918,0.001741,0.00186,18370047.73702206,33657.63245496050017
1661212800,2022-08-23 00:00:00,CARD/USDT,0.001759,0.00208,0.001736,0.001843,26633202.30429048,49170.085088608602
1661126400,2022-08-22 00:00:00,CARD/USDT,0.00181,0.001828,0.0017,0.001757,24556017.28622185,42982.99596466378386
1661040000,2022-08-21 00:00:00,CARD/USDT,0.001772,0.001889,0.00175,0.001811,29993041.96301141,54238.19966938269562
1660953600,2022-08-20 00:00:00,CARD/USDT,0.001783,0.001813,0.001718,0.001775,24725672.66628202,43873.44311740283168
1660867200,2022-08-19 00:00:00,CARD/USDT,0.002114,0.002254,0.001769,0.00177,39268349.46281427,76241.16203561892185
1660780800,2022-08-18 00:00:00,CARD/USDT,0.002123,0.002158,0.002098,0.002116,24546120.25586028,52212.05025272065876
1660694400,2022-08-17 00:00:00,CARD/USDT,0.002174,0.00227,0.002107,0.00213,27544813.87890487,60292.40233869854077
1660608000,2022-08-16 00:00:00,CARD/USDT,0.002202,0.002358,0.00216,0.002182,37745279.27540828,84317.53820043282617
1660521600,2022-08-15 00:00:00,CARD/USDT,0.002211,0.00226,0.00214,0.002206,21833412.09203522,47991.77398164698029
1660435200,2022-08-14 00:00:00,CARD/USDT,0.002295,0.002327,0.00218,0.00221,18994530.01086773,42689.52687208483621
1660348800,2022-08-13 00:00:00,CARD/USDT,0.002206,0.002309,0.002166,0.002304,18057526.38987851,40539.06149198684738
1660262400,2022-08-12 00:00:00,CARD/USDT,0.002205,0.002254,0.002147,0.002218,18930691.48214076,41743.42074780976655
1660176000,2022-08-11 00:00:00,CARD/USDT,0.002196,0.00233,0.002153,0.002221,28292550.99831091,62541.58427880934552
1660089600,2022-08-10 00:00:00,CARD/USDT,0.002084,0.0022,0.002021,0.002188,19447600.49537906,40907.73738100803516
1660003200,2022-08-09 00:00:00,CARD/USDT,0.002288,0.002396,0.002014,0.002097,35787427.42622067,78011.78505886239902
1659916800,2022-08-08 00:00:00,CARD/USDT,0.002136,0.0027,0.002133,0.002289,83581051.5430435,197330.19549848839633
1659830400,2022-08-07 00:00:00,CARD/USDT,0.002072,0.002198,0.002043,0.002143,18644556.63735439,39447.08284748694092
1659744000,2022-08-06 00:00:00,CARD/USDT,0.002175,0.002235,0.00203,0.002081,16245572.57450741,34834.70616683620269
1659657600,2022-08-05 00:00:00,CARD/USDT,0.002056,0.002229,0.002017,0.002187,18810098.92353119,39800.47048138665579
1659571200,2022-08-04 00:00:00,CARD/USDT,0.002175,0.002295,0.002034,0.002059,24475313.68501455,51860.41936635660014
1659484800,2022-08-03 00:00:00,CARD/USDT,0.002058,0.002345,0.001983,0.002165,55995341.42268919,121946.75112079024288
1659398400,2022-08-02 00:00:00,CARD/USDT,0.002058,0.002126,0.001914,0.002058,17415452.85246047,34959.87444412256763
1659312000,2022-08-01 00:00:00,CARD/USDT,0.002185,0.002258,0.001874,0.002065,32316646.76093436,66754.6976904269645
1659225600,2022-07-31 00:00:00,CARD/USDT,0.002229,0.002249,0.002111,0.002191,15286188.53570707,33286.31575442989442
1659139200,2022-07-30 00:00:00,CARD/USDT,0.002325,0.00236,0.002121,0.002221,30358478.01238444,68195.5659302107843
1659052800,2022-07-29 00:00:00,CARD/USDT,0.002492,0.002593,0.002226,0.002334,44411702.0210722,106688.51256051216109
1658966400,2022-07-28 00:00:00,CARD/USDT,0.002046,0.00277,0.002037,0.002488,131343345.82545391,313490.14964679380713
1658880000,2022-07-27 00:00:00,CARD/USDT,0.001902,0.002189,0.001869,0.002059,27460330.14817369,54548.39807838956069
1658793600,2022-07-26 00:00:00,CARD/USDT,0.001947,0.001959,0.001827,0.001897,79664010.66513537,152235.28612194363197
1658707200,2022-07-25 00:00:00,CARD/USDT,0.00199,0.00219,0.001893,0.001959,71929218.8315528,145296.5841195847939
1658620800,2022-07-24 00:00:00,CARD/USDT,0.001952,0.002086,0.001941,0.001998,21407724.33103913,42793.17076432115115
1658534400,2022-07-23 00:00:00,CARD/USDT,0.001898,0.002028,0.001876,0.001958,22062903.39274761,42763.64131546400063
1658448000,2022-07-22 00:00:00,CARD/USDT,0.002001,0.002199,0.001872,0.001909,51822223.64723951,106179.01168222490556
1658361600,2022-07-21 00:00:00,CARD/USDT,0.002027,0.002099,0.001912,0.002012,44810684.20822091,89210.4293510008929
1658275200,2022-07-20 00:00:00,CARD/USDT,0.002177,0.002237,0.001968,0.002023,45746581.58385995,96768.01455805521337
1658188800,2022-07-19 00:00:00,CARD/USDT,0.002157,0.002286,0.002015,0.002186,45085661.68858869,95702.30949445484548
1658102400,2022-07-18 00:00:00,CARD/USDT,0.001998,0.002169,0.00195,0.002165,23985539.67080367,49057.4841047171958
1658016000,2022-07-17 00:00:00,CARD/USDT,0.001988,0.00231,0.001925,0.001998,25281356.32448155,50851.24110372258023
1657929600,2022-07-16 00:00:00,CARD/USDT,0.001887,0.002072,0.00185,0.001988,27715326.3955573,53906.57701953752157
1657843200,2022-07-15 00:00:00,CARD/USDT,0.001898,0.002046,0.001885,0.001894,20780943.42443369,40259.71122831970067
1657756800,2022-07-14 00:00:00,CARD/USDT,0.001804,0.001981,0.001789,0.001907,25556159.75380888,47206.62983303224614
1657670400,2022-07-13 00:00:00,CARD/USDT,0.001784,0.001855,0.00172,0.001812,16404335.12221284,29163.37741061590492
1657584000,2022-07-12 00:00:00,CARD/USDT,0.001883,0.001899,0.00172,0.001798,32016827.17828674,58520.29135224563064
1657497600,2022-07-11 00:00:00,CARD/USDT,0.002005,0.00208,0.001876,0.001891,29611725.57909269,58095.92868651309656
1657411200,2022-07-10 00:00:00,CARD/USDT,0.001977,0.002115,0.001976,0.001995,29068269.64271251,58296.8118175771306
1657324800,2022-07-09 00:00:00,CARD/USDT,0.001987,0.00208,0.00197,0.00198,21879448.27248667,44050.71201701008507
1657238400,2022-07-08 00:00:00,CARD/USDT,0.002042,0.002104,0.001953,0.001996,26890462.95304813,54208.71245405863486
1657152000,2022-07-07 00:00:00,CARD/USDT,0.002042,0.00279,0.00195,0.002054,71800137.72405065,156835.43312971947732
1657065600,2022-07-06 00:00:00,CARD/USDT,0.001891,0.002069,0.00183,0.002052,28918751.64158899,54846.02760096225108
1656979200,2022-07-05 00:00:00,CARD/USDT,0.001868,0.001959,0.00182,0.001902,21300953.06967927,39972.21417321388145
1656892800,2022-07-04 00:00:00,CARD/USDT,0.001779,0.001898,0.001754,0.001876,38615349.30485066,69495.29560325293288
1656806400,2022-07-03 00:00:00,CARD/USDT,0.001772,0.001833,0.001716,0.001791,24321262.8420438,43209.19039382550445
1656720000,2022-07-02 00:00:00,CARD/USDT,0.001768,0.00185,0.001696,0.001784,29405829.07077786,52099.76620992741051
1656633600,2022-07-01 00:00:00,CARD/USDT,0.00175,0.001841,0.001664,0.001776,34424681.20309832,60488.03245911470044
1656547200,2022-06-30 00:00:00,CARD/USDT,0.001826,0.001835,0.001651,0.001759,33453289.05046087,57821.71434269697165
1656460800,2022-06-29 00:00:00,CARD/USDT,0.00179,0.001948,0.001769,0.001831,51884523.69474243,95276.54262352207717
1656374400,2022-06-28 00:00:00,CARD/USDT,0.001753,0.001961,0.001699,0.00179,54225100.02475702,98019.59538106084837
1656288000,2022-06-27 00:00:00,CARD/USDT,0.001805,0.001892,0.00173,0.001763,25283047.09569516,45383.55003603823973
1656201600,2022-06-26 00:00:00,CARD/USDT,0.00189,0.001899,0.001747,0.001818,24725090.65491993,44766.66216700482535
1656115200,2022-06-25 00:00:00,CARD/USDT,0.001876,0.001961,0.00178,0.001897,23211150.09528228,43573.51218331050624
1656028800,2022-06-24 00:00:00,CARD/USDT,0.00191,0.001983,0.001791,0.001889,35474412.1490883,66177.10153823307389
1655942400,2022-06-23 00:00:00,CARD/USDT,0.001718,0.001953,0.001717,0.001923,39086341.72914235,70170.73879056775138
1655856000,2022-06-22 00:00:00,CARD/USDT,0.001789,0.001798,0.00165,0.001727,40434325.26696093,69999.97380679207133
1655769600,2022-06-21 00:00:00,CARD/USDT,0.001926,0.001937,0.00178,0.001799,37893729.20671054,70485.81382234157555
1655683200,2022-06-20 00:00:00,CARD/USDT,0.001941,0.001989,0.001848,0.001932,35013379.03962151,67383.09429506403159
1655596800,2022-06-19 00:00:00,CARD/USDT,0.001706,0.002046,0.00165,0.001955,47689700.00010389,84032.04572620080838
1655510400,2022-06-18 00:00:00,CARD/USDT,0.001799,0.001828,0.001617,0.001695,157128305.58511277,265054.35606934844472
1655424000,2022-06-17 00:00:00,CARD/USDT,0.001774,0.001901,0.00172,0.001812,26202224.45976258,46745.47078545573518
1655337600,2022-06-16 00:00:00,CARD/USDT,0.00196,0.002053,0.001718,0.001789,32086518.24425811,58641.50434620972364
1655251200,2022-06-15 00:00:00,CARD/USDT,0.001879,0.002039,0.001719,0.001969,82599061.06681824,147617.10347543777205
1655164800,2022-06-14 00:00:00,CARD/USDT,0.001925,0.002039,0.001813,0.001878,32272539.6873051,61650.62512283816302
1655078400,2022-06-13 00:00:00,CARD/USDT,0.002252,0.002267,0.001901,0.001925,80806490.09548845,167301.87049802495034
1654992000,2022-06-12 00:00:00,CARD/USDT,0.002171,0.002486,0.00212,0.00224,62405804.12903923,139961.28281474694182
1654905600,2022-06-11 00:00:00,CARD/USDT,0.002471,0.0025,0.002136,0.002186,33119120.43039466,76845.41534558621781
1654819200,2022-06-10 00:00:00,CARD/USDT,0.002596,0.0032,0.002332,0.002461,56358719.09557949,142537.05659036368803
1654732800,2022-06-09 00:00:00,CARD/USDT,0.002718,0.002737,0.002446,0.002611,26258644.86765679,68274.65222174015722
1654646400,2022-06-08 00:00:00,CARD/USDT,0.002529,0.00295,0.002499,0.002735,40816124.42283003,111769.43588470574677
1654560000,2022-06-07 00:00:00,CARD/USDT,0.00301,0.0033,0.002362,0.00254,189578840.11581958,519922.18789051737725
1654473600,2022-06-06 00:00:00,CARD/USDT,0.001977,0.00517,0.00195,0.00301,319447108.57142061,965135.52515113646669
1654387200,2022-06-05 00:00:00,CARD/USDT,0.001929,0.002223,0.0019,0.001964,31936687.30095681,62266.00176636526021
1654300800,2022-06-04 00:00:00,CARD/USDT,0.002085,0.002126,0.001892,0.00194,33377103.58250344,67376.80383765802709
1654214400,2022-06-03 00:00:00,CARD/USDT,0.002068,0.002263,0.00196,0.002097,31604287.86282937,66652.91401937212007
1654128000,2022-06-02 00:00:00,CARD/USDT,0.002072,0.002312,0.001985,0.002078,33355635.71083952,69403.92311606997885
1654041600,2022-06-01 00:00:00,CARD/USDT,0.002321,0.00246,0.001872,0.002059,52570898.83352623,115008.79570712564478
1653955200,2022-05-31 00:00:00,CARD/USDT,0.002268,0.002893,0.002181,0.002337,45087274.67786202,107021.75832837201888
1653868800,2022-05-30 00:00:00,CARD/USDT,0.002004,0.002366,0.00196,0.002279,48553385.45472636,103980.60645627985833
1653782400,2022-05-29 00:00:00,CARD/USDT,0.001844,0.002128,0.001835,0.001991,30790369.22397084,58584.21726150048791
1653696000,2022-05-28 00:00:00,CARD/USDT,0.00181,0.001918,0.0018,0.001856,13992168.255236,25857.00963576455295
1653609600,2022-05-27 00:00:00,CARD/USDT,0.00195,0.001983,0.0018,0.001821,12810462.39452379,23846.86540757702918
1653523200,2022-05-26 00:00:00,CARD/USDT,0.001976,0.002097,0.001845,0.001941,24276711.34779904,47740.55684464768925
1653436800,2022-05-25 00:00:00,CARD/USDT,0.00182,0.00314,0.0018,0.001964,64475366.43007584,139814.43057193724657
1653350400,2022-05-24 00:00:00,CARD/USDT,0.001821,0.001935,0.0018,0.001806,8419647.98177334,15465.74755265817815
1653264000,2022-05-23 00:00:00,CARD/USDT,0.001849,0.001974,0.0018,0.001807,14682145.43058361,27403.82297509992841
1653177600,2022-05-22 00:00:00,CARD/USDT,0.001837,0.00223,0.001754,0.001861,20118504.33280212,38410.0208090727178
1653091200,2022-05-21 00:00:00,CARD/USDT,0.001865,0.002011,0.00175,0.001841,28235895.8137232,52045.27705640832
1653004800,2022-05-20 00:00:00,CARD/USDT,0.001749,0.00201,0.001729,0.001861,65384281.77578228,119513.67840875148976
1652918400,2022-05-19 00:00:00,CARD/USDT,0.00169,0.001849,0.001613,0.00174,110080950.61067745,185631.08316301797517
1652832000,2022-05-18 00:00:00,CARD/USDT,0.001817,0.001886,0.001688,0.001704,67635888.16327896,119803.49684876076993
1652745600,2022-05-17 00:00:00,CARD/USDT,0.001836,0.002015,0.001798,0.001806,14973251.39071915,27736.78615023138561
1652659200,2022-05-16 00:00:00,CARD/USDT,0.001888,0.002338,0.0018,0.00185,31377556.75984475,59739.33613358025816
1652572800,2022-05-15 00:00:00,CARD/USDT,0.001871,0.0019,0.001771,0.001876,12024596.71931442,22066.42348188265424
1652486400,2022-05-14 00:00:00,CARD/USDT,0.001855,0.0019,0.00161,0.001871,113864305.6843891,204143.34276295583323
1652400000,2022-05-13 00:00:00,CARD/USDT,0.00163,0.00193,0.001585,0.001843,9199347.33780224,16456.81221008521319
1652313600,2022-05-12 00:00:00,CARD/USDT,0.002009,0.002089,0.00151,0.00163,108336183.98180905,192877.72047302011817
1652227200,2022-05-11 00:00:00,CARD/USDT,0.002455,0.002696,0.002005,0.002023,201583768.8786448,436728.93763882929533
1652140800,2022-05-10 00:00:00,CARD/USDT,0.002446,0.002696,0.002438,0.002442,5733988.7823298,14578.66719073855221
1652054400,2022-05-09 00:00:00,CARD/USDT,0.002856,0.002859,0.002439,0.002447,187769121.69978855,491232.38909360012423
1651968000,2022-05-08 00:00:00,CARD/USDT,0.002921,0.003042,0.002791,0.002842,67019731.61374115,192792.33103249867882
1651881600,2022-05-07 00:00:00,CARD/USDT,0.002941,0.00307,0.002899,0.002914,20197316.16305624,59974.49646138583628
1651795200,2022-05-06 00:00:00,CARD/USDT,0.003057,0.003155,0.002917,0.002941,50248636.16950157,150979.50903997228099
1651708800,2022-05-05 00:00:00,CARD/USDT,0.003365,0.0037,0.00303,0.003058,94407818.62260839,297953.11495615988042
1651622400,2022-05-04 00:00:00,CARD/USDT,0.003275,0.004219,0.003211,0.003379,82859008.08756413,288332.30828832731085
1651536000,2022-05-03 00:00:00,CARD/USDT,0.00329,0.003328,0.003229,0.003262,13936698.59442063,45619.57747418261212
1651449600,2022-05-02 00:00:00,CARD/USDT,0.003569,0.003605,0.003288,0.00331,46994907.81393357,160142.21861946628072
1651363200,2022-05-01 00:00:00,CARD/USDT,0.003664,0.004057,0.00348,0.003569,88098514.60114546,338535.07809688438906
1651276800,2022-04-30 00:00:00,CARD/USDT,0.003503,0.00434,0.003502,0.003651,61970633.61978993,237424.01421933877983
1651190400,2022-04-29 00:00:00,CARD/USDT,0.003602,0.003831,0.003423,0.003519,48560445.75866124,176381.13466477861821
1651104000,2022-04-28 00:00:00,CARD/USDT,0.003571,0.003743,0.0035,0.0036,49047627.68078319,177055.60318782991148
1651017600,2022-04-27 00:00:00,CARD/USDT,0.003599,0.00381,0.00346,0.003571,41316059.70325423,148776.98841262738766
1650931200,2022-04-26 00:00:00,CARD/USDT,0.003888,0.00391,0.003583,0.003587,20018174.29379006,73840.18700428678106
1650844800,2022-04-25 00:00:00,CARD/USDT,0.003902,0.00391,0.003589,0.003895,57161141.46265427,212291.69960050581765
1650758400,2022-04-24 00:00:00,CARD/USDT,0.004031,0.004049,0.003833,0.003911,97608688.30254118,382710.68344569538358
1650672000,2022-04-23 00:00:00,CARD/USDT,0.00422,0.004695,0.00401,0.004035,90532966.95371183,379559.83708797059364
1650585600,2022-04-22 00:00:00,CARD/USDT,0.004092,0.0046,0.00374,0.004228,114901634.05091095,474058.70085429122377
1650499200,2022-04-21 00:00:00,CARD/USDT,0.004328,0.004384,0.004013,0.004081,51671587.56688494,216398.82826108971043
1650412800,2022-04-20 00:00:00,CARD/USDT,0.00453,0.004686,0.00424,0.0043,82955552.85516191,364013.35041828036759
1650326400,2022-04-19 00:00:00,CARD/USDT,0.005073,0.005097,0.0045,0.004553,44495872.69994693,212348.74914758010633
1650240000,2022-04-18 00:00:00,CARD/USDT,0.005089,0.005133,0.004869,0.00505,23315813.8826731,115857.58997345654535
1650153600,2022-04-17 00:00:00,CARD/USDT,0.005153,0.005179,0.00488,0.005078,42980246.60612992,216428.79388839124895
1650067200,2022-04-16 00:00:00,CARD/USDT,0.00518,0.00521,0.005136,0.005136,9157815.1534653,47456.23910925637847
1649980800,2022-04-15 00:00:00,CARD/USDT,0.005084,0.00521,0.00494,0.00518,18381160.19380664,94687.92302428796544
1649894400,2022-04-14 00:00:00,CARD/USDT,0.005307,0.00536,0.005084,0.005084,2520371.13125315,13323.37227040343098
1649808000,2022-04-13 00:00:00,CARD/USDT,0.005204,0.00554,0.005158,0.00531,20869655.52249739,114399.20858945772675
1649721600,2022-04-12 00:00:00,CARD/USDT,0.005269,0.00536,0.005167,0.005203,3502879.09836764,18407.87608017295838
1649635200,2022-04-11 00:00:00,CARD/USDT,0.005764,0.005788,0.0051,0.00527,24463954.91347276,138283.05504704130244
1649548800,2022-04-10 00:00:00,CARD/USDT,0.005951,0.005961,0.00574,0.00577,2973589.70956439,17275.72673795658829
1649462400,2022-04-09 00:00:00,CARD/USDT,0.005868,0.006,0.005826,0.005943,17569459.12853195,103390.74753829215753
1649376000,2022-04-08 00:00:00,CARD/USDT,0.006,0.00603,0.00573,0.005865,3197108.89532291,18772.33211731793445
1649289600,2022-04-07 00:00:00,CARD/USDT,0.005496,0.006094,0.005446,0.006,20072799.86812047,112578.79398418421184
1649203200,2022-04-06 00:00:00,CARD/USDT,0.005826,0.00584,0.00522,0.005496,5245144.49744908,29046.01616314216846
1649116800,2022-04-05 00:00:00,CARD/USDT,0.006386,0.00641,0.00561,0.00581,8103101.85417948,48983.55072153039539
1649030400,2022-04-04 00:00:00,CARD/USDT,0.006498,0.006586,0.00627,0.006388,6925116.09361084,44520.0449115498268
1648944000,2022-04-03 00:00:00,CARD/USDT,0.006426,0.006521,0.00632,0.006498,2485130.53296391,15868.20605945893996
1648857600,2022-04-02 00:00:00,CARD/USDT,0.006481,0.006888,0.00632,0.006426,3392749.56852779,22350.55563055119471
1648771200,2022-04-01 00:00:00,CARD/USDT,0.005984,0.007113,0.005881,0.006481,21335023.66211161,133129.54577174738595
1648684800,2022-03-31 00:00:00,CARD/USDT,0.006013,0.00615,0.005705,0.00598,19058505.88673172,113886.85484617325456
1648598400,2022-03-30 00:00:00,CARD/USDT,0.006131,0.006141,0.006008,0.006008,4679153.73729507,28206.85513975957766
1648512000,2022-03-29 00:00:00,CARD/USDT,0.00601,0.0066,0.0059,0.006144,16748824.01797745,102585.33346388147859
1648425600,2022-03-28 00:00:00,CARD/USDT,0.005844,0.006625,0.00572,0.006009,35357799.15591221,218387.93729543226362
1648339200,2022-03-27 00:00:00,CARD/USDT,0.005522,0.005861,0.0055,0.00582,4610304.35263316,26145.82483632882197
1648252800,2022-03-26 00:00:00,CARD/USDT,0.00567,0.005676,0.00532,0.005522,10481625.17192123,58260.07916095449007
1648166400,2022-03-25 00:00:00,CARD/USDT,0.00564,0.006066,0.00552,0.00564,12098619.26206337,70216.94532766338866
1648080000,2022-03-24 00:00:00,CARD/USDT,0.00513,0.005727,0.0051,0.00564,15184259.54018076,82291.86759935403551
1647993600,2022-03-23 00:00:00,CARD/USDT,0.00554,0.0058,0.005021,0.00513,23000437.55038694,122234.84323239714347
1647907200,2022-03-22 00:00:00,CARD/USDT,0.004886,0.00592,0.00486,0.00554,28494650.49820797,155869.77220147854522
1647820800,2022-03-21 00:00:00,CARD/USDT,0.00473,0.005235,0.004701,0.004886,8879557.05940967,43455.23284423508311
1647734400,2022-03-20 00:00:00,CARD/USDT,0.005362,0.00539,0.004573,0.00473,23890461.34933642,118965.09811340122827
1647648000,2022-03-19 00:00:00,CARD/USDT,0.00468,0.00635,0.00457,0.00536,57645992.66215991,307969.09565542779254
1647561600,2022-03-18 00:00:00,CARD/USDT,0.00441,0.004681,0.004361,0.00468,3781014.93401769,17037.3457030984505
1647475200,2022-03-17 00:00:00,CARD/USDT,0.00429,0.00449,0.004238,0.00441,3675385.95405772,16033.4406628356624
1647388800,2022-03-16 00:00:00,CARD/USDT,0.0043,0.004439,0.00417,0.00429,8626381.07671148,37088.68353837445352
1647302400,2022-03-15 00:00:00,CARD/USDT,0.004132,0.00485,0.003881,0.0043,20562885.20662402,88665.57016129299735
1647216000,2022-03-14 00:00:00,CARD/USDT,0.00422,0.004899,0.004014,0.004132,34130809.10747122,144263.31317270478646
1647129600,2022-03-13 00:00:00,CARD/USDT,0.00389,0.005,0.003701,0.00424,57207895.02687179,243122.44124709997245
1647043200,2022-03-12 00:00:00,CARD/USDT,0.00376,0.00413,0.003653,0.00387,4675572.53253106,17887.51124614163338
1646956800,2022-03-11 00:00:00,CARD/USDT,0.00397,0.00401,0.00306,0.00378,6750494.74874722,24249.16345794034238
1646870400,2022-03-10 00:00:00,CARD/USDT,0.00402,0.004049,0.00386,0.00399,1643648.1985412,6500.1061591469157
1646784000,2022-03-09 00:00:00,CARD/USDT,0.00396,0.0045,0.00387,0.00404,9821918.77398358,40721.8042913017434
1646697600,2022-03-08 00:00:00,CARD/USDT,0.00386,0.004103,0.00384,0.00396,3622653.02506427,14436.6570869969238
1646611200,2022-03-07 00:00:00,CARD/USDT,0.00403,0.00412,0.003858,0.00388,2491831.65593349,9924.65270930803983
1646524800,2022-03-06 00:00:00,CARD/USDT,0.004192,0.004255,0.004,0.00403,2804249.93958237,11537.7724341403918
1646438400,2022-03-05 00:00:00,CARD/USDT,0.00425,0.00441,0.00405,0.00419,4900959.22072504,20794.31201561010847
1646352000,2022-03-04 00:00:00,CARD/USDT,0.00462,0.00464,0.0042,0.00423,6470322.12405267,28607.3903375464106
1646265600,2022-03-03 00:00:00,CARD/USDT,0.005,0.00503,0.00461,0.00464,6976442.24681541,33364.4253503497372
1646179200,2022-03-02 00:00:00,CARD/USDT,0.00504,0.00513,0.00473,0.005,6623984.52355843,32861.5883584658464
1646092800,2022-03-01 00:00:00,CARD/USDT,0.00475,0.0051,0.00471,0.00504,5173431.51316444,25740.9416459102685
1646006400,2022-02-28 00:00:00,CARD/USDT,0.00437,0.00494,0.00427,0.00475,4892475.44815666,22679.8672990891998
1645920000,2022-02-27 00:00:00,CARD/USDT,0.00442,0.00454,0.00433,0.00437,1452263.34124333,6414.9624941355762
1645833600,2022-02-26 00:00:00,CARD/USDT,0.00419,0.0048,0.00417,0.00443,5820516.12024535,26571.1924902538173
1645747200,2022-02-25 00:00:00,CARD/USDT,0.00416,0.00432,0.00415,0.00419,2778308.06751464,11736.5399145577538
1645660800,2022-02-24 00:00:00,CARD/USDT,0.00412,0.00418,0.00337,0.00415,15351300.28349498,59272.5625462253502
1645574400,2022-02-23 00:00:00,CARD/USDT,0.00413,0.0043,0.004,0.00411,6677241.0188462,27648.8833849945559
1645488000,2022-02-22 00:00:00,CARD/USDT,0.00395,0.00493,0.0039,0.00413,25684424.92350908,110552.2687999996849
1645401600,2022-02-21 00:00:00,CARD/USDT,0.00394,0.00409,0.00382,0.00395,3806875.93309407,15134.7080052078709
1645315200,2022-02-20 00:00:00,CARD/USDT,0.00418,0.0042,0.00391,0.00395,3407582.76981998,13695.1316703714622
1645228800,2022-02-19 00:00:00,CARD/USDT,0.00435,0.00438,0.00414,0.00419,4751314.43954447,20419.5520379118469
1645142400,2022-02-18 00:00:00,CARD/USDT,0.00457,0.00468,0.00434,0.00435,4567472.69471896,20481.864750862986
1645056000,2022-02-17 00:00:00,CARD/USDT,0.00511,0.00514,0.00449,0.00457,8034226.44599662,38104.9539134487301
1644969600,2022-02-16 00:00:00,CARD/USDT,0.00526,0.00529,0.00496,0.00511,6120153.36490047,31305.0332674507027
1644883200,2022-02-15 00:00:00,CARD/USDT,0.00502,0.00528,0.00496,0.00526,10700557.50658583,54159.713165413096
1644796800,2022-02-14 00:00:00,CARD/USDT,0.0045,0.00537,0.00432,0.00502,26186259.37972028,126531.3382509983565
1644710400,2022-02-13 00:00:00,CARD/USDT,0.00445,0.00457,0.00435,0.0045,2168071.02812481,9649.515533264185
1644624000,2022-02-12 00:00:00,CARD/USDT,0.00463,0.00466,0.00436,0.00442,5330431.22440638,23983.5686972784455
1644537600,2022-02-11 00:00:00,CARD/USDT,0.00489,0.00492,0.00459,0.00466,4205487.02354704,20117.1856107557464
1644451200,2022-02-10 00:00:00,CARD/USDT,0.0053,0.00531,0.00442,0.00489,10899628.07273624,53599.6402102456141
