https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI,Volume USDT
1663545600000.0,2022-09-19 00:00:00,SUSHI/USDT,1.0281,1.0386,1.0273,1.038,232.7801541425819,241.6258
1663542000000.0,2022-09-18 23:00:00,SUSHI/USDT,1.0462,1.0503,1.0208,1.0281,1799.1399182958858,1849.69575
1663538400000.0,2022-09-18 22:00:00,SUSHI/USDT,1.0474,1.0474,1.0315,1.0462,522.9973236474862,547.1598
1663534800000.0,2022-09-18 21:00:00,SUSHI/USDT,1.0819,1.0838,0.9829,1.0475,16187.03904534606,16955.9234
1663531200000.0,2022-09-18 20:00:00,SUSHI/USDT,1.0994,1.1,1.0804,1.0822,623.9323600073923,675.2196
1663527600000.0,2022-09-18 19:00:00,SUSHI/USDT,1.0965,1.1012,1.0913,1.0994,23.410496634527927,25.7375
1663524000000.0,2022-09-18 18:00:00,SUSHI/USDT,1.0926,1.1013,1.0898,1.0965,197.94487004103965,217.04655
1663520400000.0,2022-09-18 17:00:00,SUSHI/USDT,1.1104,1.1104,1.0901,1.0926,161.6186619073769,176.58455
1663516800000.0,2022-09-18 16:00:00,SUSHI/USDT,1.1188,1.1218,1.1022,1.1104,104.21753422190201,115.72315
1663513200000.0,2022-09-18 15:00:00,SUSHI/USDT,1.1213,1.1248,1.1174,1.1188,20.053628888094387,22.436
1663509600000.0,2022-09-18 14:00:00,SUSHI/USDT,1.1327,1.1327,1.1155,1.1213,137.37139926870597,154.03455
1663506000000.0,2022-09-18 13:00:00,SUSHI/USDT,1.1349,1.1351,1.1304,1.1327,0.0,0.0
1663502400000.0,2022-09-18 12:00:00,SUSHI/USDT,1.1333,1.135,1.1244,1.1349,930.4356330954269,1055.9514
1663498800000.0,2022-09-18 11:00:00,SUSHI/USDT,1.1357,1.1384,1.13,1.1333,8212.627812582723,9307.3711
1663495200000.0,2022-09-18 10:00:00,SUSHI/USDT,1.1301,1.1418,1.1265,1.1357,46.96064101435238,53.3332
1663491600000.0,2022-09-18 09:00:00,SUSHI/USDT,1.1567,1.1567,1.1299,1.1301,927.8515175648172,1048.565
1663488000000.0,2022-09-18 08:00:00,SUSHI/USDT,1.1528,1.1567,1.1528,1.1567,560.0591337425434,647.8204
1663484400000.0,2022-09-18 07:00:00,SUSHI/USDT,1.1597,1.1603,1.1528,1.1528,9.499999999999998,10.9516
1663480800000.0,2022-09-18 06:00:00,SUSHI/USDT,1.1593,1.163,1.1576,1.1597,3.0071570233681126,3.4874
1663477200000.0,2022-09-18 05:00:00,SUSHI/USDT,1.1581,1.1607,1.1581,1.1593,123.88462865522298,143.61945
1663473600000.0,2022-09-18 04:00:00,SUSHI/USDT,1.159,1.1592,1.1581,1.1581,0.0,0.0
1663470000000.0,2022-09-18 03:00:00,SUSHI/USDT,1.159,1.1609,1.1547,1.159,0.0,0.0
1663466400000.0,2022-09-18 02:00:00,SUSHI/USDT,1.169,1.1721,1.1503,1.159,70.89555651423642,82.16795
1663462800000.0,2022-09-18 01:00:00,SUSHI/USDT,1.1632,1.1721,1.1632,1.169,186.1919589392643,217.6584
1663459200000.0,2022-09-18 00:00:00,SUSHI/USDT,1.1804,1.1806,1.1623,1.1632,34.69605398899587,40.35845
1663455600000.0,2022-09-17 23:00:00,SUSHI/USDT,1.1723,1.1826,1.1705,1.1804,1337.6862504235853,1579.00485
1663452000000.0,2022-09-17 22:00:00,SUSHI/USDT,1.1705,1.1729,1.1685,1.1723,0.0,0.0
1663448400000.0,2022-09-17 21:00:00,SUSHI/USDT,1.1697,1.1747,1.1676,1.1705,40.48111917983768,47.38315
1663444800000.0,2022-09-17 20:00:00,SUSHI/USDT,1.1602,1.1706,1.1588,1.1697,21.948149098059332,25.67275
1663441200000.0,2022-09-17 19:00:00,SUSHI/USDT,1.1582,1.161,1.1551,1.1602,0.9987071194621618,1.1587
1663437600000.0,2022-09-17 18:00:00,SUSHI/USDT,1.158,1.1586,1.1564,1.1582,101.91132792263858,118.0337
1663434000000.0,2022-09-17 17:00:00,SUSHI/USDT,1.1566,1.1594,1.1562,1.158,0.0,0.0
1663430400000.0,2022-09-17 16:00:00,SUSHI/USDT,1.1511,1.1596,1.1509,1.1566,21.984177762407054,25.4269
1663426800000.0,2022-09-17 15:00:00,SUSHI/USDT,1.1501,1.1511,1.1456,1.1511,0.999391886022066,1.1504
1663423200000.0,2022-09-17 14:00:00,SUSHI/USDT,1.1342,1.1496,1.1342,1.1494,548.3645815207935,630.29025
1663419600000.0,2022-09-17 13:00:00,SUSHI/USDT,1.131,1.1352,1.1299,1.1342,577.477032269441,654.97445
1663416000000.0,2022-09-17 12:00:00,SUSHI/USDT,1.1272,1.132,1.1269,1.131,11.494606542882405,13.0004
1663412400000.0,2022-09-17 11:00:00,SUSHI/USDT,1.1251,1.1285,1.1251,1.1272,1.0,1.1272
1663408800000.0,2022-09-17 10:00:00,SUSHI/USDT,1.1288,1.129,1.1213,1.1251,124.64127633099281,140.2339
1663405200000.0,2022-09-17 09:00:00,SUSHI/USDT,1.129,1.1304,1.1283,1.1288,0.0,0.0
1663401600000.0,2022-09-17 08:00:00,SUSHI/USDT,1.1362,1.1428,1.1284,1.129,7645.768334809566,8632.07245
1663398000000.0,2022-09-17 07:00:00,SUSHI/USDT,1.1309,1.1362,1.1309,1.1362,106.18504664671713,120.64745
1663394400000.0,2022-09-17 06:00:00,SUSHI/USDT,1.1295,1.1326,1.1292,1.1309,0.0,0.0
1663390800000.0,2022-09-17 05:00:00,SUSHI/USDT,1.1402,1.1403,1.1274,1.1295,69.52536520584329,78.5289
1663387200000.0,2022-09-17 04:00:00,SUSHI/USDT,1.1347,1.1418,1.1347,1.1402,142.47474127346078,162.4497
1663383600000.0,2022-09-17 03:00:00,SUSHI/USDT,1.1342,1.1357,1.1342,1.1347,136.5,154.88655
1663380000000.0,2022-09-17 02:00:00,SUSHI/USDT,1.1423,1.1438,1.1342,1.1342,2246.061629342267,2547.4831
1663376400000.0,2022-09-17 01:00:00,SUSHI/USDT,1.1357,1.1433,1.1357,1.1423,52.92532609647203,60.4566
1663372800000.0,2022-09-17 00:00:00,SUSHI/USDT,1.1333,1.1496,1.1333,1.1357,4431.165052390596,5032.47415
1663369200000.0,2022-09-16 23:00:00,SUSHI/USDT,1.1343,1.1345,1.1285,1.1333,36.99452925086032,41.9259
1663365600000.0,2022-09-16 22:00:00,SUSHI/USDT,1.1365,1.1399,1.1343,1.1343,132.79203032707397,150.626
1663362000000.0,2022-09-16 21:00:00,SUSHI/USDT,1.1381,1.145,1.1353,1.1365,368.22072151341837,418.48285
1663358400000.0,2022-09-16 20:00:00,SUSHI/USDT,1.1323,1.1381,1.1299,1.1381,90.99455232404887,103.5609
1663354800000.0,2022-09-16 19:00:00,SUSHI/USDT,1.1237,1.1362,1.1223,1.1323,589.7411021814007,667.76385
1663351200000.0,2022-09-16 18:00:00,SUSHI/USDT,1.1231,1.1275,1.1148,1.1237,20.46222301325977,22.9934
1663347600000.0,2022-09-16 17:00:00,SUSHI/USDT,1.1211,1.1253,1.1113,1.1231,61.72664945240851,69.3252
1663344000000.0,2022-09-16 16:00:00,SUSHI/USDT,1.1334,1.1334,1.1133,1.1211,102.61350459370261,115.04
1663340400000.0,2022-09-16 15:00:00,SUSHI/USDT,1.1301,1.1342,1.1277,1.1334,87.0,98.6058
