https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STC,Volume BTC
1661558400,2022-08-27 00:00:00,STC/BTC,0.0000002077,0.0000002109,0.000000203,0.000000203,6732971.7327,1.38439444260082
1661472000,2022-08-26 00:00:00,STC/BTC,0.000000194,0.000000209,0.0000001901,0.0000002077,7125595.8074,1.39274270073263
1661385600,2022-08-25 00:00:00,STC/BTC,0.0000001964,0.0000001972,0.0000001926,0.000000197,10012154.3585,1.93846869112059
1661299200,2022-08-24 00:00:00,STC/BTC,0.0000002077,0.0000002077,0.0000001966,0.0000001966,6868803.4049,1.41289767716757
1661212800,2022-08-23 00:00:00,STC/BTC,0.0000002167,0.0000002189,0.0000002042,0.0000002042,6059441.082,1.31871031938412
1661126400,2022-08-22 00:00:00,STC/BTC,0.0000002216,0.0000002523,0.0000002139,0.0000002182,7177626.1947,1.61874101452996
1661040000,2022-08-21 00:00:00,STC/BTC,0.0000002058,0.0000002218,0.000000203,0.0000002182,8528972.9062,1.73781106543578
1660953600,2022-08-20 00:00:00,STC/BTC,0.0000002158,0.0000002158,0.0000002042,0.0000002057,6175074.2734,1.28331334040643
1660867200,2022-08-19 00:00:00,STC/BTC,0.0000002042,0.0000002174,0.0000002021,0.000000216,7833754.0821,1.62665925005869
1660780800,2022-08-18 00:00:00,STC/BTC,0.000000198,0.0000002076,0.0000001951,0.0000001997,8192934.5817,1.63455462060944
1660694400,2022-08-17 00:00:00,STC/BTC,0.0000001829,0.0000002057,0.0000001752,0.0000002048,7228812.6351,1.31525700879285
1660608000,2022-08-16 00:00:00,STC/BTC,0.0000001933,0.0000001983,0.0000001814,0.0000001848,9228288.7426,1.73334190369122
1660521600,2022-08-15 00:00:00,STC/BTC,0.0000001818,0.0000001984,0.0000001761,0.0000001899,5670702.3006,1.0734078760669
1660435200,2022-08-14 00:00:00,STC/BTC,0.0000001817,0.0000001901,0.0000001736,0.0000001817,7505578.2983,1.34529369617012
1660348800,2022-08-13 00:00:00,STC/BTC,0.0000001932,0.0000001937,0.0000001756,0.0000001823,8253451.8757,1.58477410195363
1660262400,2022-08-12 00:00:00,STC/BTC,0.0000002041,0.00000021,0.0000001921,0.0000001937,6672068.5194,1.34474620870926
1660176000,2022-08-11 00:00:00,STC/BTC,0.0000002064,0.0000002098,0.0000001955,0.000000201,7055003.2406,1.43552902446083
1660089600,2022-08-10 00:00:00,STC/BTC,0.0000002141,0.0000002169,0.0000002036,0.0000002057,8554482.4887,1.82390455635109
1660003200,2022-08-09 00:00:00,STC/BTC,0.0000002099,0.0000002163,0.0000002038,0.0000002104,10510098.9705,2.16992601021631
1659916800,2022-08-08 00:00:00,STC/BTC,0.0000002154,0.0000002164,0.0000002088,0.0000002099,10657498.0549,2.25963218213712
1659830400,2022-08-07 00:00:00,STC/BTC,0.0000002195,0.0000002213,0.0000002145,0.000000216,6958762.886,1.50985161334358
1659744000,2022-08-06 00:00:00,STC/BTC,0.0000002163,0.000000221,0.0000002149,0.0000002189,7445386.7558,1.60810356513048
1659657600,2022-08-05 00:00:00,STC/BTC,0.0000002228,0.0000002235,0.0000002159,0.0000002194,12694789.5376,2.78192669796135
1659571200,2022-08-04 00:00:00,STC/BTC,0.0000002138,0.0000002275,0.0000002098,0.0000002228,14111144.9679,2.97175747615205
1659484800,2022-08-03 00:00:00,STC/BTC,0.0000002193,0.0000002208,0.0000002067,0.000000216,7019891.6958,1.51148389732312
1659398400,2022-08-02 00:00:00,STC/BTC,0.0000002273,0.0000002338,0.0000002161,0.0000002186,5570137.7548,1.28289100292546
1659312000,2022-08-01 00:00:00,STC/BTC,0.0000002354,0.0000002372,0.0000002244,0.0000002267,7452647.3343,1.73479057525225
1659225600,2022-07-31 00:00:00,STC/BTC,0.0000002364,0.0000002376,0.0000002295,0.000000236,6531153.3906,1.49946227677396
1659139200,2022-07-30 00:00:00,STC/BTC,0.0000002313,0.0000002424,0.0000002264,0.0000002364,6525846.8042,1.50502211757136
1659052800,2022-07-29 00:00:00,STC/BTC,0.0000002424,0.0000002532,0.000000232,0.0000002353,7504489.0104,1.82973553361659
1658966400,2022-07-28 00:00:00,STC/BTC,0.0000002558,0.0000002626,0.0000002393,0.0000002448,6423819.5343,1.65429440220062
1658880000,2022-07-27 00:00:00,STC/BTC,0.0000002739,0.0000002748,0.0000002572,0.0000002621,7263460.3671,1.97394682221494
1658793600,2022-07-26 00:00:00,STC/BTC,0.0000002772,0.0000002787,0.0000002726,0.0000002726,7024078.8239,1.95537640038377
1658707200,2022-07-25 00:00:00,STC/BTC,0.0000002729,0.0000002857,0.0000002716,0.0000002771,7355762.1304,2.07439505027985
1658620800,2022-07-24 00:00:00,STC/BTC,0.0000002795,0.0000002833,0.0000002711,0.0000002744,6008448.4582,1.68148325578283
1658534400,2022-07-23 00:00:00,STC/BTC,0.0000002834,0.0000002902,0.0000002795,0.0000002811,7170141.6669,2.06376562824695
1658448000,2022-07-22 00:00:00,STC/BTC,0.0000002869,0.0000002905,0.0000002801,0.0000002834,10284547.9078,2.92298961652335
1658361600,2022-07-21 00:00:00,STC/BTC,0.00000028,0.0000002989,0.0000002792,0.0000002884,8322404.1878,2.39707365564583
1658275200,2022-07-20 00:00:00,STC/BTC,0.0000002843,0.0000002872,0.0000002738,0.0000002801,1999764.6945,0.55788967993505
1658188800,2022-07-19 00:00:00,STC/BTC,0.0000002824,0.0000002971,0.0000002795,0.000000286,7496570.79055467,2.14735851833641831
1658102400,2022-07-18 00:00:00,STC/BTC,0.0000003059,0.0000003067,0.0000002807,0.0000002807,7851175.8797,2.30252731104325
1658016000,2022-07-17 00:00:00,STC/BTC,0.0000003064,0.0000003083,0.0000002987,0.0000003059,4801792.16514362,1.456619570846888046
1657929600,2022-07-16 00:00:00,STC/BTC,0.0000002983,0.0000003084,0.0000002921,0.0000003068,5060535.0288,1.52116308381016
1657843200,2022-07-15 00:00:00,STC/BTC,0.0000003051,0.0000003063,0.000000296,0.000000298,5596067.3114,1.68556361978913
1657756800,2022-07-14 00:00:00,STC/BTC,0.0000002819,0.000000308,0.0000002771,0.0000003032,6938848.52567625,2.00062634955615962
1657670400,2022-07-13 00:00:00,STC/BTC,0.0000002891,0.0000002989,0.0000002819,0.0000002819,6514221.33662432,1.901962656366989296
1657584000,2022-07-12 00:00:00,STC/BTC,0.0000002669,0.0000003047,0.0000002666,0.0000002891,2851954.98531064,0.79176709820156684
1657497600,2022-07-11 00:00:00,STC/BTC,0.0000002648,0.0000002919,0.0000002492,0.0000002669,15220826.74868936,4.08501802960331316
1657411200,2022-07-10 00:00:00,STC/BTC,0.0000002283,0.0000003012,0.0000002283,0.0000002664,11794983.45142369,2.944524219709447824
1657324800,2022-07-09 00:00:00,STC/BTC,0.0000002301,0.0000002338,0.0000002246,0.0000002284,5311005.4674,1.20199219951809
1657238400,2022-07-08 00:00:00,STC/BTC,0.0000002199,0.0000002306,0.0000002159,0.0000002301,6020903.38390918,1.345962541785538352
1657152000,2022-07-07 00:00:00,STC/BTC,0.0000002395,0.0000002395,0.0000002218,0.0000002261,529471.8492,0.12440652943112
1657065600,2022-07-06 00:00:00,STC/BTC,0.000000241,0.000000244,0.0000002357,0.0000002357,6113025.7728,1.46817892061732
1656979200,2022-07-05 00:00:00,STC/BTC,0.0000002387,0.0000002492,0.0000002357,0.0000002421,7165677.975,1.74719373925139
1656892800,2022-07-04 00:00:00,STC/BTC,0.0000002435,0.000000251,0.0000002387,0.0000002387,8042472.92523669,2.003118374303501134
1656806400,2022-07-03 00:00:00,STC/BTC,0.0000002439,0.0000002498,0.0000002424,0.0000002435,4978396.79816331,1.233551006428008866
1656720000,2022-07-02 00:00:00,STC/BTC,0.0000002438,0.0000002471,0.0000002419,0.0000002448,4148817.34918329,1.018725038632229366
1656633600,2022-07-01 00:00:00,STC/BTC,0.0000002501,0.000000252,0.0000002417,0.0000002453,5845823.1158,1.45152274672406
1656547200,2022-06-30 00:00:00,STC/BTC,0.0000002424,0.0000002561,0.00000024,0.0000002501,5439499.8284,1.37024680949044
1656460800,2022-06-29 00:00:00,STC/BTC,0.0000002447,0.000000245,0.0000002364,0.00000024,4431365.8379,1.08021643162102
1656374400,2022-06-28 00:00:00,STC/BTC,0.0000002401,0.0000002447,0.0000002308,0.0000002408,6149502.9919,1.44566494593213
1656288000,2022-06-27 00:00:00,STC/BTC,0.0000002382,0.0000002459,0.0000002338,0.0000002444,7131320.5675,1.6831950602062
1656201600,2022-06-26 00:00:00,STC/BTC,0.0000002364,0.000000244,0.0000002323,0.0000002376,7318630.7786,1.7457339904612
1656115200,2022-06-25 00:00:00,STC/BTC,0.000000245,0.0000002453,0.0000002376,0.0000002376,5524195.663,1.31895116588777
1656028800,2022-06-24 00:00:00,STC/BTC,0.0000002357,0.0000002483,0.0000002357,0.0000002435,8158521.8322,2.00471559399022
1655942400,2022-06-23 00:00:00,STC/BTC,0.0000002534,0.000000254,0.0000002327,0.0000002363,7698553.4168,1.92107207710794
1655856000,2022-06-22 00:00:00,STC/BTC,0.0000002456,0.0000002537,0.0000002444,0.0000002519,7589622.2306,1.89484715941957
1655769600,2022-06-21 00:00:00,STC/BTC,0.0000002549,0.0000002552,0.0000002384,0.0000002456,11604753.91799311,2.836735254227179194
1655683200,2022-06-20 00:00:00,STC/BTC,0.0000002477,0.0000002579,0.0000002474,0.0000002534,8567298.2814,2.16664892193307
1655596800,2022-06-19 00:00:00,STC/BTC,0.0000002685,0.0000003045,0.0000002477,0.0000002492,10072591.6067,2.69411913095365
1655510400,2022-06-18 00:00:00,STC/BTC,0.0000002558,0.0000002778,0.0000002227,0.0000002669,20447283.78442425,5.091539759671196203
1655424000,2022-06-17 00:00:00,STC/BTC,0.0000002732,0.0000003174,0.0000002513,0.0000002558,12887808.77748738,3.391845587422251163
1655337600,2022-06-16 00:00:00,STC/BTC,0.0000001953,0.0000004797,0.0000001945,0.0000002705,16007677.89765589,3.774364494011392419
1655251200,2022-06-15 00:00:00,STC/BTC,0.0000001976,0.0000002146,0.0000001931,0.0000001964,12330763.97067878,2.55041320020252844
1655164800,2022-06-14 00:00:00,STC/BTC,0.0000001845,0.0000002095,0.0000001797,0.0000001965,14187565.81416538,2.625583498776948774
1655078400,2022-06-13 00:00:00,STC/BTC,0.00000015,0.0000002027,0.0000001491,0.0000001845,20742767.86591979,3.392534553046348895
1654992000,2022-06-12 00:00:00,STC/BTC,0.0000001446,0.0000001504,0.0000001446,0.0000001498,9938514.01773085,1.47561347018030984
1654905600,2022-06-11 00:00:00,STC/BTC,0.0000001409,0.0000001454,0.0000001403,0.0000001444,10441228.8922,1.48945895047583
1654819200,2022-06-10 00:00:00,STC/BTC,0.0000001341,0.0000001448,0.0000001325,0.0000001418,15262433.6469,2.1535792641839
1654732800,2022-06-09 00:00:00,STC/BTC,0.0000001335,0.0000001361,0.0000001323,0.000000134,12355360.95490967,1.637512838931530615
1654646400,2022-06-08 00:00:00,STC/BTC,0.0000001335,0.0000001377,0.0000001327,0.0000001335,11371814.79149033,1.552137485141209385
1654560000,2022-06-07 00:00:00,STC/BTC,0.0000001328,0.0000001406,0.0000001328,0.0000001335,2567835.8249667,0.35124617106279115
1654473600,2022-06-06 00:00:00,STC/BTC,0.0000001371,0.0000001371,0.0000001327,0.0000001327,14374651.70954789,1.917604968589941205
1654387200,2022-06-05 00:00:00,STC/BTC,0.0000001381,0.0000001391,0.0000001369,0.0000001371,8907936.1664,1.23713636852187
1654300800,2022-06-04 00:00:00,STC/BTC,0.0000001383,0.0000001391,0.0000001375,0.0000001381,8813014.2795,1.22391815535347
1654214400,2022-06-03 00:00:00,STC/BTC,0.0000001381,0.00000014,0.0000001359,0.0000001383,9307508.7799,1.27338632887679
1654128000,2022-06-02 00:00:00,STC/BTC,0.000000142,0.000000142,0.0000001381,0.0000001381,9808429.7822,1.38208449578334
1654041600,2022-06-01 00:00:00,STC/BTC,0.0000001353,0.000000143,0.0000001323,0.0000001419,11009564.3845,1.47744067024798
1653955200,2022-05-31 00:00:00,STC/BTC,0.0000001331,0.0000001377,0.0000001325,0.0000001353,13376384.85037802,1.790514702396080066
1653868800,2022-05-30 00:00:00,STC/BTC,0.0000001474,0.0000001474,0.0000001323,0.0000001323,12295430.06802198,1.740414590217499934
1653782400,2022-05-29 00:00:00,STC/BTC,0.0000001388,0.000000148,0.0000001369,0.0000001465,11516845.13355984,1.605303987872571464
1653696000,2022-05-28 00:00:00,STC/BTC,0.0000001438,0.0000001438,0.0000001383,0.0000001385,9648025.53814016,1.380879319959788536
1653609600,2022-05-27 00:00:00,STC/BTC,0.0000001401,0.0000001438,0.0000001391,0.0000001438,10414039.5591,1.47058512170311
1653523200,2022-05-26 00:00:00,STC/BTC,0.000000146,0.0000001496,0.0000001401,0.0000001401,11353535.64159947,1.664602873355820818
1653436800,2022-05-25 00:00:00,STC/BTC,0.0000001452,0.000000147,0.0000001441,0.0000001454,12777153.5623,1.85795379804644
1653350400,2022-05-24 00:00:00,STC/BTC,0.0000001437,0.0000001494,0.0000001415,0.0000001445,17938250.96219473,2.588082815125859342
1653264000,2022-05-23 00:00:00,STC/BTC,0.0000001448,0.0000001448,0.0000001411,0.0000001437,11120003.4531,1.60192777857615
1653177600,2022-05-22 00:00:00,STC/BTC,0.0000001431,0.0000001448,0.0000001399,0.0000001448,11233079.1016,1.61559922466395
1653091200,2022-05-21 00:00:00,STC/BTC,0.0000001441,0.0000001476,0.0000001427,0.0000001431,13536992.47438778,1.957755919668859554
1653004800,2022-05-20 00:00:00,STC/BTC,0.0000001381,0.00000015,0.0000001367,0.0000001441,16890958.44472932,2.367814223128170408
1652918400,2022-05-19 00:00:00,STC/BTC,0.0000001445,0.0000001446,0.0000001375,0.0000001383,12613583.5579,1.81077291060418
1652832000,2022-05-18 00:00:00,STC/BTC,0.0000001431,0.0000001458,0.0000001423,0.0000001445,12149230.7893,1.74280168100132
1652745600,2022-05-17 00:00:00,STC/BTC,0.0000001412,0.0000001458,0.0000001393,0.0000001431,13078156.38,1.84851352259113
1652659200,2022-05-16 00:00:00,STC/BTC,0.000000132,0.0000001457,0.000000132,0.000000141,16404598.62798629,2.23566183281285208
1652572800,2022-05-15 00:00:00,STC/BTC,0.0000001377,0.0000001382,0.0000001313,0.0000001313,14267420.43161371,1.93919809199265792
1652486400,2022-05-14 00:00:00,STC/BTC,0.0000001361,0.000000143,0.0000001309,0.0000001379,16386269.3439,2.21867376212105
1652400000,2022-05-13 00:00:00,STC/BTC,0.000000144,0.0000001442,0.0000001311,0.0000001367,4529078.3853,0.61300017424742
1652313600,2022-05-12 00:00:00,STC/BTC,0.0000001393,0.0000001567,0.0000001311,0.000000144,15757057.67763118,2.220494498210120523
1652227200,2022-05-11 00:00:00,STC/BTC,0.0000001371,0.0000001521,0.0000001295,0.0000001395,32817331.2248453,4.473867363770637498
1652140800,2022-05-10 00:00:00,STC/BTC,0.0000001371,0.000000144,0.0000001269,0.0000001377,23370535.81405,3.03853863456291
1652054400,2022-05-09 00:00:00,STC/BTC,0.0000001243,0.0000001414,0.0000001243,0.0000001371,25716939.618,3.33421712100212
1651968000,2022-05-08 00:00:00,STC/BTC,0.0000001163,0.0000001229,0.0000001151,0.0000001229,15003444.4128,1.74105947751187
1651881600,2022-05-07 00:00:00,STC/BTC,0.0000001146,0.0000001168,0.0000001143,0.0000001159,15400794.1966,1.76380304612618
1651795200,2022-05-06 00:00:00,STC/BTC,0.0000001157,0.0000001168,0.0000001146,0.0000001151,11024655.7726,1.27960638043364
1651708800,2022-05-05 00:00:00,STC/BTC,0.000000108,0.0000001176,0.0000001075,0.0000001159,9166796.53253449,1.01018866947793084
1651622400,2022-05-04 00:00:00,STC/BTC,0.0000001152,0.000000116,0.0000001068,0.0000001074,8550211.85986551,0.96666193742389916
1651536000,2022-05-03 00:00:00,STC/BTC,0.000000113,0.0000001164,0.0000001127,0.0000001152,5910337.5211,0.67944003471525
1651449600,2022-05-02 00:00:00,STC/BTC,0.0000001139,0.0000001152,0.000000112,0.0000001125,6184870.3298,0.70399176216633
1651363200,2022-05-01 00:00:00,STC/BTC,0.0000001148,0.0000001156,0.0000001129,0.0000001139,5792329.2117,0.66510477413996
1651276800,2022-04-30 00:00:00,STC/BTC,0.0000001167,0.0000001167,0.0000001125,0.0000001148,6334197.235,0.72603187402487
1651190400,2022-04-29 00:00:00,STC/BTC,0.0000001145,0.000000118,0.0000001143,0.0000001167,5903721.00320239,0.683141260151910586
1651104000,2022-04-28 00:00:00,STC/BTC,0.0000001153,0.0000001161,0.0000001131,0.000000115,7189558.0134,0.82998589637352
1651017600,2022-04-27 00:00:00,STC/BTC,0.0000001177,0.0000001177,0.0000001149,0.0000001153,6605295.19509761,0.761060953184269414
1650931200,2022-04-26 00:00:00,STC/BTC,0.000000112,0.0000001201,0.0000001095,0.0000001177,9123866.30193709,1.026581601835560842
1650844800,2022-04-25 00:00:00,STC/BTC,0.0000001154,0.0000001178,0.0000001113,0.0000001113,8049574.99366291,0.937199221151439158
1650758400,2022-04-24 00:00:00,STC/BTC,0.0000001178,0.0000001187,0.0000001149,0.0000001149,6138557.5357,0.72549984805771
1650672000,2022-04-23 00:00:00,STC/BTC,0.0000001162,0.0000001181,0.0000001159,0.0000001176,6057579.5082,0.7032301258396
1650585600,2022-04-22 00:00:00,STC/BTC,0.0000001123,0.0000001161,0.0000001117,0.0000001159,6028678.0056,0.68201018172823
1650499200,2022-04-21 00:00:00,STC/BTC,0.0000001108,0.000000113,0.0000001,0.0000001129,7115551.9112,0.76867396601751
1650412800,2022-04-20 00:00:00,STC/BTC,0.0000001122,0.0000001127,0.0000001102,0.0000001102,5318956.1992761,0.592082874159729278
1650326400,2022-04-19 00:00:00,STC/BTC,0.0000001151,0.0000001187,0.000000112,0.0000001147,6186896.04316958,0.733006516570798418
1650240000,2022-04-18 00:00:00,STC/BTC,0.000000121,0.0000001224,0.0000001135,0.0000001135,5219501.6856,0.6213830498004
1650153600,2022-04-17 00:00:00,STC/BTC,0.0000001198,0.0000001213,0.0000001176,0.0000001199,5066200.2091,0.6057315579533
1650067200,2022-04-16 00:00:00,STC/BTC,0.0000001211,0.0000001213,0.0000001186,0.0000001195,5009026.1334,0.60707922128345
1649980800,2022-04-15 00:00:00,STC/BTC,0.0000001218,0.0000001257,0.0000001195,0.0000001204,5335783.3406235,0.669433674017148222
1649894400,2022-04-14 00:00:00,STC/BTC,0.0000001233,0.0000001251,0.0000001189,0.0000001223,5833073.43014052,0.709694897236329648
1649808000,2022-04-13 00:00:00,STC/BTC,0.0000001264,0.0000001298,0.0000001191,0.0000001231,8556877.04356759,1.083805656403927582
1649721600,2022-04-12 00:00:00,STC/BTC,0.000000115,0.0000001283,0.0000001136,0.0000001246,6137908.63949285,0.725300222818998757
1649635200,2022-04-11 00:00:00,STC/BTC,0.0000001022,0.000000115,0.0000001022,0.0000001133,8202003.359,0.85460212945936
1649548800,2022-04-10 00:00:00,STC/BTC,0.0000001014,0.0000001025,0.0000000991,0.0000001025,6380484.0339,0.65314854177407
1649462400,2022-04-09 00:00:00,STC/BTC,0.0000001043,0.0000001061,0.0000001015,0.0000001025,8113030.16278048,0.8348559935454692
1649376000,2022-04-08 00:00:00,STC/BTC,0.000000103,0.0000001076,0.0000001014,0.0000001025,6242920.5416,0.66821743839674
1649289600,2022-04-07 00:00:00,STC/BTC,0.0000001037,0.0000001071,0.0000001036,0.0000001038,8084002.41727642,0.852810508560909384
1649203200,2022-04-06 00:00:00,STC/BTC,0.0000001026,0.0000001052,0.0000001022,0.0000001052,6169548.4271,0.63940369232423
1649116800,2022-04-05 00:00:00,STC/BTC,0.0000001005,0.0000001027,0.0000000985,0.0000001027,6344911.8162,0.63322356498026
1649030400,2022-04-04 00:00:00,STC/BTC,0.0000001019,0.0000001189,0.0000000992,0.0000001006,8251873.6325,0.84242097961743
1648944000,2022-04-03 00:00:00,STC/BTC,0.0000001027,0.0000001027,0.0000000984,0.0000001008,6455892.3795,0.64825896617663
1648857600,2022-04-02 00:00:00,STC/BTC,0.0000001007,0.0000001016,0.0000000976,0.0000001015,493631.78268843,0.049225637081099529
1648771200,2022-04-01 00:00:00,STC/BTC,0.0000001008,0.0000001049,0.0000000999,0.0000001019,6212922.5948,0.64358415992532
1648684800,2022-03-31 00:00:00,STC/BTC,0.0000000999,0.0000001028,0.0000000975,0.0000001025,6544818.3538,0.66214119719117
1648598400,2022-03-30 00:00:00,STC/BTC,0.0000000989,0.0000001003,0.0000000971,0.0000000983,4117026.8816,0.40115479436708
1648512000,2022-03-29 00:00:00,STC/BTC,0.0000000983,0.0000001007,0.0000000964,0.000000098,6108770.62509433,0.599261110333868873
1648425600,2022-03-28 00:00:00,STC/BTC,0.0000000994,0.0000001025,0.0000000967,0.0000000998,6185726.47828596,0.632761132236797967
1648339200,2022-03-27 00:00:00,STC/BTC,0.0000001043,0.0000001059,0.0000001002,0.0000001015,6158739.4733,0.61777569495962
1648252800,2022-03-26 00:00:00,STC/BTC,0.0000001015,0.0000001061,0.0000001011,0.000000104,4085125.5787,0.43173563065247
1648166400,2022-03-25 00:00:00,STC/BTC,0.0000001058,0.0000001072,0.0000001024,0.0000001034,6284894.22487649,0.651490541609869044
1648080000,2022-03-24 00:00:00,STC/BTC,0.0000001104,0.0000001104,0.0000001047,0.0000001048,9892596.34384189,1.04550533072014748
1647993600,2022-03-23 00:00:00,STC/BTC,0.0000000971,0.0000001191,0.0000000949,0.0000001149,10984039.60001903,1.102991184211218757
1647907200,2022-03-22 00:00:00,STC/BTC,0.0000001017,0.0000001022,0.0000000922,0.0000000989,16949634.5711,1.65431819091346
1647820800,2022-03-21 00:00:00,STC/BTC,0.0000001025,0.0000001079,0.0000001013,0.0000001018,5829754.31008286,0.614878576567308552
1647734400,2022-03-20 00:00:00,STC/BTC,0.0000001003,0.0000001079,0.0000001,0.0000001037,5825545.80257578,0.592606274057999462
1647648000,2022-03-19 00:00:00,STC/BTC,0.0000001026,0.0000001039,0.0000000988,0.0000001008,5010428.58851645,0.507905723316719415
1647561600,2022-03-18 00:00:00,STC/BTC,0.0000001057,0.0000001074,0.0000001013,0.0000001028,6907767.12481348,0.736962226921389588
1647475200,2022-03-17 00:00:00,STC/BTC,0.0000001127,0.0000001139,0.0000000964,0.0000001068,18095825.0996993,1.89429644115654979
1647388800,2022-03-16 00:00:00,STC/BTC,0.0000001147,0.0000001194,0.0000001101,0.000000113,5061182.633,0.56778821781801
1647302400,2022-03-15 00:00:00,STC/BTC,0.0000001158,0.0000001196,0.0000001137,0.0000001161,5579837.36738354,0.649783833175638994
1647216000,2022-03-14 00:00:00,STC/BTC,0.000000123,0.0000001238,0.0000001133,0.0000001133,5163360.7459346,0.616779249439307331
1647129600,2022-03-13 00:00:00,STC/BTC,0.0000001207,0.000000125,0.0000001191,0.000000125,5327351.03877678,0.650193981721100906
1647043200,2022-03-12 00:00:00,STC/BTC,0.0000001204,0.0000001245,0.0000001201,0.0000001207,5222074.18012322,0.641137581815639094
1646956800,2022-03-11 00:00:00,STC/BTC,0.0000001211,0.0000001227,0.0000001183,0.000000121,5330371.7603,0.64940546101153
1646870400,2022-03-10 00:00:00,STC/BTC,0.0000001116,0.000000126,0.0000001116,0.000000121,6309177.4352,0.77639737854016
1646784000,2022-03-09 00:00:00,STC/BTC,0.0000001211,0.0000001211,0.0000001109,0.0000001138,8411068.69777225,0.95005488033363888
1646697600,2022-03-08 00:00:00,STC/BTC,0.0000001176,0.0000001257,0.0000001166,0.0000001257,7443197.2801,0.91612144619482
1646611200,2022-03-07 00:00:00,STC/BTC,0.0000001344,0.0000001365,0.000000118,0.0000001193,7267832.07656814,0.921098253601747745
1646524800,2022-03-06 00:00:00,STC/BTC,0.000000133,0.000000145,0.0000001313,0.0000001314,5927814.94771575,0.799088519970568925
1646438400,2022-03-05 00:00:00,STC/BTC,0.0000001248,0.0000001521,0.0000001226,0.000000133,5331153.8652779,0.727416010243286672
1646352000,2022-03-04 00:00:00,STC/BTC,0.0000001166,0.0000001233,0.0000001166,0.0000001219,5169082.4572,0.61363152712701
1646265600,2022-03-03 00:00:00,STC/BTC,0.0000001203,0.0000001207,0.0000001146,0.0000001146,6277329.4949,0.72905170572261
1646179200,2022-03-02 00:00:00,STC/BTC,0.0000001131,0.0000001187,0.0000001131,0.0000001177,299635.8884,0.03400264823943
1646092800,2022-03-01 00:00:00,STC/BTC,0.0000001185,0.0000001185,0.0000001131,0.0000001131,945585.6869,0.10712385312511
1646006400,2022-02-28 00:00:00,STC/BTC,0.0000001192,0.000000135,0.000000115,0.0000001181,489397.44005365,0.05988209392282939
1645920000,2022-02-27 00:00:00,STC/BTC,0.0000001171,0.000000122,0.0000001142,0.0000001204,2041054.27247277,0.239388460676700475
1645833600,2022-02-26 00:00:00,STC/BTC,0.000000117,0.000000121,0.0000001139,0.0000001159,239355.93242723,0.027612226855239525
