https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume USD
1663545600000.0,2022-09-19 00:00:00,WBTC/USD,19408.0,19467.0,19390.0,19461.0,1.263976311597554,24598.243
1663542000000.0,2022-09-18 23:00:00,WBTC/USD,19439.0,19515.0,19375.0,19408.0,0.6015687242374279,11675.2458
1663538400000.0,2022-09-18 22:00:00,WBTC/USD,19455.0,19479.0,19327.0,19439.0,0.6355596995730233,12354.645
1663534800000.0,2022-09-18 21:00:00,WBTC/USD,19718.0,19718.0,19406.0,19455.0,3.3773053713698276,65705.476
1663531200000.0,2022-09-18 20:00:00,WBTC/USD,19716.0,19742.0,19677.0,19718.0,0.052262222334922406,1030.5065
1663527600000.0,2022-09-18 19:00:00,WBTC/USD,19631.0,19735.0,19597.0,19716.0,0.28228432744978693,5565.5178
1663524000000.0,2022-09-18 18:00:00,WBTC/USD,19628.0,19704.0,19561.0,19630.0,0.6211702445236883,12193.5719
1663520400000.0,2022-09-18 17:00:00,WBTC/USD,19734.0,19753.0,19605.0,19628.0,1.3827219839005502,27140.0671
1663516800000.0,2022-09-18 16:00:00,WBTC/USD,19804.0,19865.0,19655.0,19734.0,1.0382722103982973,20489.2638
1663513200000.0,2022-09-18 15:00:00,WBTC/USD,19794.0,19863.0,19768.0,19804.0,0.011404049686931933,225.8458
1663509600000.0,2022-09-18 14:00:00,WBTC/USD,19954.0,19954.0,19727.0,19799.0,0.5470859386837719,10831.7545
1663506000000.0,2022-09-18 13:00:00,WBTC/USD,19990.0,20001.0,19944.0,19954.0,0.0057050265610905085,113.8381
1663502400000.0,2022-09-18 12:00:00,WBTC/USD,19913.0,20018.0,19861.0,19990.0,0.006281635817908955,125.5699
1663498800000.0,2022-09-18 11:00:00,WBTC/USD,19893.0,19938.0,19877.0,19913.0,0.02852175965449706,567.9538
1663495200000.0,2022-09-18 10:00:00,WBTC/USD,19839.0,20036.0,19794.0,19893.0,0.4685650480068366,9321.1645
1663491600000.0,2022-09-18 09:00:00,WBTC/USD,20038.0,20070.0,19826.0,19839.0,0.2747354453349463,5450.4765
1663488000000.0,2022-09-18 08:00:00,WBTC/USD,20051.0,20079.0,20026.0,20038.0,0.006705983631100909,134.3745
1663484400000.0,2022-09-18 07:00:00,WBTC/USD,20040.0,20082.0,20030.0,20051.0,0.007102797865443121,142.4182
1663480800000.0,2022-09-18 06:00:00,WBTC/USD,20068.0,20084.0,20037.0,20040.0,0.006104421157684631,122.3326
1663477200000.0,2022-09-18 05:00:00,WBTC/USD,20010.0,20081.0,20002.0,20068.0,0.009486979270480367,190.3847
1663473600000.0,2022-09-18 04:00:00,WBTC/USD,19990.0,20029.0,19962.0,20010.0,0.005797851074462769,116.015
1663470000000.0,2022-09-18 03:00:00,WBTC/USD,20029.0,20029.0,19946.0,19990.0,0.07959638319159579,1591.1317
1663466400000.0,2022-09-18 02:00:00,WBTC/USD,19991.0,20041.0,19991.0,20029.0,0.01799827749762844,360.4875
1663462800000.0,2022-09-18 01:00:00,WBTC/USD,19973.0,20042.0,19970.0,19991.0,0.006206392876794558,124.072
1663459200000.0,2022-09-18 00:00:00,WBTC/USD,20111.0,20111.0,19955.0,19973.0,0.033967230761528064,678.4275
1663455600000.0,2022-09-17 23:00:00,WBTC/USD,20118.0,20135.0,20096.0,20111.0,0.05776104122122221,1161.6323
1663452000000.0,2022-09-17 22:00:00,WBTC/USD,20024.0,20127.0,20017.0,20118.0,0.0073912068794114725,148.6963
1663448400000.0,2022-09-17 21:00:00,WBTC/USD,20066.0,20079.0,19960.0,20024.0,0.016518088294047144,330.7582
1663444800000.0,2022-09-17 20:00:00,WBTC/USD,20012.0,20082.0,19983.0,20066.0,0.09936086913186484,1993.7752
1663441200000.0,2022-09-17 19:00:00,WBTC/USD,20075.0,20075.0,19983.0,20012.0,0.06774384369378374,1355.6898
1663437600000.0,2022-09-17 18:00:00,WBTC/USD,20080.0,20096.0,20029.0,20075.0,0.4702896787048568,9441.0653
1663434000000.0,2022-09-17 17:00:00,WBTC/USD,20122.0,20175.0,20043.0,20080.0,0.528424656374502,10610.7671
1663430400000.0,2022-09-17 16:00:00,WBTC/USD,19961.0,20169.0,19944.0,20122.0,0.3017637908756585,6072.091
1663426800000.0,2022-09-17 15:00:00,WBTC/USD,19918.0,20010.0,19882.0,19961.0,14.338025955613446,286201.3361
1663423200000.0,2022-09-17 14:00:00,WBTC/USD,19900.0,19952.0,19884.0,19918.0,0.831928371322422,16570.3493
1663419600000.0,2022-09-17 13:00:00,WBTC/USD,19860.0,19900.0,19850.0,19900.0,1.661773633165829,33069.2953
1663416000000.0,2022-09-17 12:00:00,WBTC/USD,19809.0,19872.0,19755.0,19860.0,6.20831718529708,123297.1793
1663412400000.0,2022-09-17 11:00:00,WBTC/USD,19857.0,19864.0,19809.0,19809.0,0.22560807713665504,4469.0704
1663408800000.0,2022-09-17 10:00:00,WBTC/USD,19872.0,19894.0,19817.0,19857.0,0.04207903510097195,835.5634
1663405200000.0,2022-09-17 09:00:00,WBTC/USD,19868.0,19905.0,19857.0,19872.0,1.0584945652173912,21034.404
1663401600000.0,2022-09-17 08:00:00,WBTC/USD,19838.0,19882.0,19838.0,19868.0,0.006599562109925509,131.1201
1663398000000.0,2022-09-17 07:00:00,WBTC/USD,19828.0,19853.0,19792.0,19838.0,0.11756784454078031,2332.3109
1663394400000.0,2022-09-17 06:00:00,WBTC/USD,19846.0,19869.0,19781.0,19828.0,0.01911324389751866,378.9774
1663390800000.0,2022-09-17 05:00:00,WBTC/USD,19934.0,19934.0,19821.0,19846.0,1.0890033558399677,21612.3606
1663387200000.0,2022-09-17 04:00:00,WBTC/USD,19877.0,19976.0,19877.0,19934.0,0.46405914016253635,9250.5549
1663383600000.0,2022-09-17 03:00:00,WBTC/USD,19900.0,19915.0,19871.0,19877.0,0.25324749710720934,5033.8005
1663380000000.0,2022-09-17 02:00:00,WBTC/USD,19998.0,19998.0,19862.0,19900.0,0.19438015577889448,3868.1651
1663376400000.0,2022-09-17 01:00:00,WBTC/USD,19944.0,20046.0,19944.0,19998.0,0.41387947294729466,8276.7617
1663372800000.0,2022-09-17 00:00:00,WBTC/USD,19795.0,20053.0,19763.0,19944.0,2.5647435068190934,51151.2445
1663369200000.0,2022-09-16 23:00:00,WBTC/USD,19715.0,19797.0,19695.0,19790.0,1.6032643708943912,31728.6019
1663365600000.0,2022-09-16 22:00:00,WBTC/USD,19731.0,19764.0,19700.0,19715.0,0.2606751306112098,5139.2102
1663362000000.0,2022-09-16 21:00:00,WBTC/USD,19745.0,19805.0,19700.0,19731.0,0.052122604024124476,1028.4311
1663358400000.0,2022-09-16 20:00:00,WBTC/USD,19607.0,19745.0,19607.0,19745.0,0.45380402633578126,8960.3605
1663354800000.0,2022-09-16 19:00:00,WBTC/USD,19554.0,19634.0,19543.0,19607.0,0.006693543122354261,131.2403
1663351200000.0,2022-09-16 18:00:00,WBTC/USD,19431.0,19570.0,19382.0,19554.0,0.13631291295898537,2665.4627
1663347600000.0,2022-09-16 17:00:00,WBTC/USD,19524.0,19536.0,19334.0,19431.0,2.319170233132623,45063.7968
1663344000000.0,2022-09-16 16:00:00,WBTC/USD,19651.0,19651.0,19402.0,19524.0,0.6688284265519361,13058.2062
1663340400000.0,2022-09-16 15:00:00,WBTC/USD,19665.0,19736.0,19579.0,19651.0,1.2783762912828864,25121.3725
1663336800000.0,2022-09-16 14:00:00,WBTC/USD,19502.0,19782.0,19502.0,19665.0,0.3315420289855073,6519.774
1663333200000.0,2022-09-16 13:00:00,WBTC/USD,19690.0,19766.0,19431.0,19502.0,0.1461657676135781,2850.5248
1663329600000.0,2022-09-16 12:00:00,WBTC/USD,19862.0,19864.0,19671.0,19690.0,0.2613485576434738,5145.9531
1663326000000.0,2022-09-16 11:00:00,WBTC/USD,19790.0,19885.0,19767.0,19862.0,2.1372897543047022,42450.8491
1663322400000.0,2022-09-16 10:00:00,WBTC/USD,19755.0,19833.0,19738.0,19790.0,0.007096755937342092,140.4448
1663318800000.0,2022-09-16 09:00:00,WBTC/USD,19682.0,19780.0,19674.0,19755.0,0.22249139458364972,4395.3175
1663315200000.0,2022-09-16 08:00:00,WBTC/USD,19726.0,19746.0,19609.0,19682.0,0.06134893303526065,1207.4697
1663311600000.0,2022-09-16 07:00:00,WBTC/USD,19757.0,19788.0,19716.0,19726.0,0.012411953766602453,244.8382
1663308000000.0,2022-09-16 06:00:00,WBTC/USD,19742.0,19809.0,19729.0,19757.0,0.13452938705269019,2657.8971
1663304400000.0,2022-09-16 05:00:00,WBTC/USD,19809.0,19829.0,19737.0,19742.0,0.019650005065342924,387.9304
1663300800000.0,2022-09-16 04:00:00,WBTC/USD,19735.0,19852.0,19735.0,19809.0,0.7805649098894443,15462.2103
1663297200000.0,2022-09-16 03:00:00,WBTC/USD,19736.0,19767.0,19682.0,19735.0,0.0064950240689130995,128.1793
1663293600000.0,2022-09-16 02:00:00,WBTC/USD,19718.0,19756.0,19666.0,19736.0,0.47424986826104587,9359.7954
1663290000000.0,2022-09-16 01:00:00,WBTC/USD,19777.0,19800.0,19703.0,19718.0,0.009820149102343037,193.6337
1663286400000.0,2022-09-16 00:00:00,WBTC/USD,19688.0,19781.0,19574.0,19777.0,9.926149415988268,196309.457
1663282800000.0,2022-09-15 23:00:00,WBTC/USD,19726.0,19740.0,19608.0,19688.0,2.415742736692401,47561.143
1663279200000.0,2022-09-15 22:00:00,WBTC/USD,19814.0,19814.0,19600.0,19726.0,2.1009242928115177,41442.8326
1663275600000.0,2022-09-15 21:00:00,WBTC/USD,19841.0,19876.0,19778.0,19814.0,0.31174501867366505,6176.9158
1663272000000.0,2022-09-15 20:00:00,WBTC/USD,19781.0,19842.0,19747.0,19841.0,0.05664575374225089,1123.9084
1663268400000.0,2022-09-15 19:00:00,WBTC/USD,19754.0,19827.0,19673.0,19781.0,0.7765991810323037,15361.9084
1663264800000.0,2022-09-15 18:00:00,WBTC/USD,19824.0,19863.0,19728.0,19754.0,0.0075149286220512306,148.4499
1663261200000.0,2022-09-15 17:00:00,WBTC/USD,19857.0,19936.0,19788.0,19824.0,0.48514245863599675,9617.4641
1663257600000.0,2022-09-15 16:00:00,WBTC/USD,19720.0,19859.0,19647.0,19857.0,0.4017994913632472,7978.5325
1663254000000.0,2022-09-15 15:00:00,WBTC/USD,19696.0,19831.0,19500.0,19720.0,20.34883049188641,401278.9373
1663250400000.0,2022-09-15 14:00:00,WBTC/USD,20116.0,20159.0,19638.0,19696.0,3.824661225629569,75330.5275
1663246800000.0,2022-09-15 13:00:00,WBTC/USD,20116.0,20136.0,19965.0,20116.0,0.6111275750646252,12293.4423
1663243200000.0,2022-09-15 12:00:00,WBTC/USD,20146.0,20183.0,20070.0,20116.0,0.8513150626367072,17125.0538
1663239600000.0,2022-09-15 11:00:00,WBTC/USD,20144.0,20190.0,20074.0,20146.0,0.2810134815844336,5661.2976
1663236000000.0,2022-09-15 10:00:00,WBTC/USD,20130.0,20205.0,20100.0,20144.0,0.41098218824463856,8278.8252
1663232400000.0,2022-09-15 09:00:00,WBTC/USD,20149.0,20188.0,20059.0,20130.0,4.901681231992052,98670.8432
1663228800000.0,2022-09-15 08:00:00,WBTC/USD,20199.0,20223.0,20036.0,20149.0,0.3081504541168296,6208.9235
1663225200000.0,2022-09-15 07:00:00,WBTC/USD,20095.0,20329.0,20087.0,20199.0,0.47686938462300116,9632.2847
1663221600000.0,2022-09-15 06:00:00,WBTC/USD,20139.0,20300.0,19996.0,20095.0,0.6095335556108485,12248.5768
1663218000000.0,2022-09-15 05:00:00,WBTC/USD,20033.0,20184.0,20014.0,20139.0,0.012888643924723173,259.5644
1663214400000.0,2022-09-15 04:00:00,WBTC/USD,20031.0,20093.0,19965.0,20033.0,0.3290309738930764,6591.4775
1663210800000.0,2022-09-15 03:00:00,WBTC/USD,20105.0,20108.0,19927.0,20031.0,0.21031065847935698,4212.7328
1663207200000.0,2022-09-15 02:00:00,WBTC/USD,20197.0,20197.0,20017.0,20105.0,1.9089929967669734,38380.3042
1663203600000.0,2022-09-15 01:00:00,WBTC/USD,20159.0,20197.0,19966.0,20197.0,0.23425126999059265,4731.1729
1663200000000.0,2022-09-15 00:00:00,WBTC/USD,20235.0,20276.0,20157.0,20159.0,0.8495589860608166,17126.2596
1663196400000.0,2022-09-14 23:00:00,WBTC/USD,20304.0,20317.0,20201.0,20235.0,0.4725742673585372,9562.5403
1663192800000.0,2022-09-14 22:00:00,WBTC/USD,20221.0,20385.0,20151.0,20304.0,0.018503009259259257,375.6851
1663189200000.0,2022-09-14 21:00:00,WBTC/USD,19947.0,20231.0,19860.0,20221.0,0.4320346224222343,8736.1721
1663185600000.0,2022-09-14 20:00:00,WBTC/USD,19958.0,19989.0,19900.0,19947.0,0.10500645209805987,2094.5637
1663182000000.0,2022-09-14 19:00:00,WBTC/USD,19788.0,20000.0,19726.0,19958.0,0.5707319470888866,11390.6682
1663178400000.0,2022-09-14 18:00:00,WBTC/USD,20102.0,20127.0,19642.0,19788.0,1.821199247018395,36037.8907
1663174800000.0,2022-09-14 17:00:00,WBTC/USD,20143.0,20237.0,20102.0,20102.0,0.31531463535966575,6338.4548
1663171200000.0,2022-09-14 16:00:00,WBTC/USD,20182.0,20217.0,20121.0,20143.0,0.6838379883830611,13774.5486
1663167600000.0,2022-09-14 15:00:00,WBTC/USD,20287.0,20318.0,20182.0,20182.0,0.22129202754930138,4466.1157
1663164000000.0,2022-09-14 14:00:00,WBTC/USD,20301.0,20307.0,20112.0,20287.0,0.2185670133583083,4434.069
1663160400000.0,2022-09-14 13:00:00,WBTC/USD,20307.0,20376.0,20194.0,20301.0,0.721743963351559,14652.1242
1663156800000.0,2022-09-14 12:00:00,WBTC/USD,20227.0,20330.0,20078.0,20307.0,3.901506111193185,79227.8846
1663153200000.0,2022-09-14 11:00:00,WBTC/USD,20345.0,20368.0,20093.0,20227.0,0.3286822267266525,6648.2554
1663149600000.0,2022-09-14 10:00:00,WBTC/USD,20343.0,20378.0,20317.0,20345.0,0.00010011304988940772,2.0368
1663146000000.0,2022-09-14 09:00:00,WBTC/USD,20383.0,20401.0,20316.0,20343.0,0.2710733225188025,5514.4446
1663142400000.0,2022-09-14 08:00:00,WBTC/USD,20234.0,20409.0,20213.0,20383.0,0.22050560270813915,4494.5657
