https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SON,Volume USDT
1657843200,2022-07-15 00:00:00,SON/USDT,0.000884,0.000917,0.000818,0.000829,45606941.51457274,38724.85203325422207
1657756800,2022-07-14 00:00:00,SON/USDT,0.000872,0.000889,0.000848,0.000884,40369358.45009148,34824.30984121198334
1657670400,2022-07-13 00:00:00,SON/USDT,0.000854,0.000874,0.000838,0.000872,40273675.59610465,34490.214091194899
1657584000,2022-07-12 00:00:00,SON/USDT,0.000882,0.000885,0.000846,0.000853,43448576.6552,37478.3571747844
1657497600,2022-07-11 00:00:00,SON/USDT,0.000919,0.000924,0.000874,0.000882,48037273.98457057,43643.58922072029497
1657411200,2022-07-10 00:00:00,SON/USDT,0.001001,0.001004,0.00089,0.000919,200884678.61777517,190470.27291409964596
1657324800,2022-07-09 00:00:00,SON/USDT,0.000993,0.001014,0.000986,0.001001,74719874.03365089,74573.20765721779178
1657238400,2022-07-08 00:00:00,SON/USDT,0.001042,0.00108,0.000985,0.000993,57146958.31477308,58331.99825062379924
1657152000,2022-07-07 00:00:00,SON/USDT,0.001019,0.001047,0.001002,0.001043,71327974.26021685,73052.95567720383185
1657065600,2022-07-06 00:00:00,SON/USDT,0.001014,0.00103,0.001001,0.00103,49931368.56487974,50486.30374218479072
1656979200,2022-07-05 00:00:00,SON/USDT,0.001029,0.001033,0.001004,0.001014,49735776.65801228,50635.49009727999928
1656892800,2022-07-04 00:00:00,SON/USDT,0.001029,0.001034,0.001009,0.00103,56029542.4197604,57280.4897412584912
1656806400,2022-07-03 00:00:00,SON/USDT,0.001033,0.001042,0.001011,0.001029,91194347.49259705,93380.31605410418353
1656720000,2022-07-02 00:00:00,SON/USDT,0.001036,0.001041,0.001027,0.001032,60774288.82141885,62800.46897791828515
1656633600,2022-07-01 00:00:00,SON/USDT,0.001073,0.001078,0.001031,0.001036,50184848.50722293,52521.35459108299943
1656547200,2022-06-30 00:00:00,SON/USDT,0.001079,0.00108,0.001012,0.001073,53292442.56055748,55801.6095848608918
1656460800,2022-06-29 00:00:00,SON/USDT,0.00112,0.001124,0.001067,0.001079,44270938.28628589,48352.74341453709311
1656374400,2022-06-28 00:00:00,SON/USDT,0.001162,0.001166,0.001117,0.00112,53232862.4928,60613.938431834
1656288000,2022-06-27 00:00:00,SON/USDT,0.001199,0.001215,0.001155,0.001161,45717181.85004217,54356.36712871664431
1656201600,2022-06-26 00:00:00,SON/USDT,0.001224,0.001234,0.001197,0.001199,49079543.8485,59598.9990403334
1656115200,2022-06-25 00:00:00,SON/USDT,0.00123,0.00124,0.001203,0.001224,50389530.79937067,61675.24333951684627
1656028800,2022-06-24 00:00:00,SON/USDT,0.001166,0.001286,0.001165,0.001229,57791134.87331731,71403.89655870084877
1655942400,2022-06-23 00:00:00,SON/USDT,0.001155,0.001172,0.001132,0.001166,52572373.70993958,60521.14303464449196
1655856000,2022-06-22 00:00:00,SON/USDT,0.0012,0.001203,0.001149,0.001154,40589088.002,47523.4634760946
1655769600,2022-06-21 00:00:00,SON/USDT,0.00117,0.001225,0.001164,0.0012,36256897.83892765,43313.73987144498875
1655683200,2022-06-20 00:00:00,SON/USDT,0.001181,0.001188,0.001151,0.00117,40482062.81247808,47308.73525145949744
1655596800,2022-06-19 00:00:00,SON/USDT,0.001123,0.001191,0.001102,0.001182,44840498.32114029,51197.54554390707941
1655510400,2022-06-18 00:00:00,SON/USDT,0.001203,0.001213,0.001084,0.001123,27268040.02047368,31417.4059084557952
1655424000,2022-06-17 00:00:00,SON/USDT,0.001197,0.001246,0.001194,0.001203,27119051.66166342,33011.00167508369188
1655337600,2022-06-16 00:00:00,SON/USDT,0.001299,0.001307,0.001187,0.001197,32461390.33110176,39919.68460588697992
1655251200,2022-06-15 00:00:00,SON/USDT,0.001241,0.001324,0.001186,0.001297,22967789.13079297,28174.38667506918355
1655164800,2022-06-14 00:00:00,SON/USDT,0.001266,0.001277,0.001214,0.001241,29519120.89823468,36801.24967856086149
1655078400,2022-06-13 00:00:00,SON/USDT,0.001596,0.001607,0.00125,0.001264,50743853.66109656,69061.4155257284808
1654992000,2022-06-12 00:00:00,SON/USDT,0.00166,0.001666,0.00158,0.001595,31534842.7875,50990.0572581796
1654905600,2022-06-11 00:00:00,SON/USDT,0.001759,0.001766,0.001653,0.00166,31902874.55494289,54788.00558151068196
1654819200,2022-06-10 00:00:00,SON/USDT,0.001832,0.001844,0.001752,0.001759,40825955.6984488,73692.28989452326468
1654732800,2022-06-09 00:00:00,SON/USDT,0.001867,0.00187,0.001813,0.001833,31782867.9041,58698.0379622551
1654646400,2022-06-08 00:00:00,SON/USDT,0.001921,0.001934,0.001847,0.001866,29001955.23423657,54650.86922487688606
1654560000,2022-06-07 00:00:00,SON/USDT,0.001901,0.001953,0.001847,0.001921,41490570.63798264,78456.81972727346364
1654473600,2022-06-06 00:00:00,SON/USDT,0.001871,0.001923,0.001865,0.001901,31724045.98456234,60205.88512867439677
1654387200,2022-06-05 00:00:00,SON/USDT,0.001828,0.001888,0.001811,0.00187,33080041.38292463,61133.29705183818572
1654300800,2022-06-04 00:00:00,SON/USDT,0.001805,0.001834,0.00179,0.001827,30715094.56507581,55763.91367025703813
1654214400,2022-06-03 00:00:00,SON/USDT,0.001882,0.001898,0.001786,0.001804,32383274.21338225,59552.15778277788424
1654128000,2022-06-02 00:00:00,SON/USDT,0.001897,0.001898,0.00185,0.001882,29694974.2205042,55621.64649537804072
1654041600,2022-06-01 00:00:00,SON/USDT,0.002088,0.002092,0.001879,0.001896,38729778.44162808,77266.71969006506614
1653955200,2022-05-31 00:00:00,SON/USDT,0.002047,0.002103,0.002036,0.002089,36384121.20019467,75267.98164113671752
1653868800,2022-05-30 00:00:00,SON/USDT,0.00209,0.002151,0.001992,0.002048,39054869.18472476,80128.66168295386137
1653782400,2022-05-29 00:00:00,SON/USDT,0.002135,0.002147,0.002068,0.002089,45213785.71424939,95566.46106318308817
1653696000,2022-05-28 00:00:00,SON/USDT,0.002116,0.002159,0.00211,0.002136,35540202.28532339,75847.50618306803537
1653609600,2022-05-27 00:00:00,SON/USDT,0.002188,0.002242,0.002094,0.002113,41918419.52880629,91548.56542942582746
1653523200,2022-05-26 00:00:00,SON/USDT,0.002204,0.002219,0.002093,0.002189,45479549.64405773,98289.33128148515732
1653436800,2022-05-25 00:00:00,SON/USDT,0.002243,0.002288,0.00219,0.002203,59052364.691063,132756.87801417175376
1653350400,2022-05-24 00:00:00,SON/USDT,0.00209,0.002266,0.002086,0.002247,57301161.12101902,124618.23082904045729
1653264000,2022-05-23 00:00:00,SON/USDT,0.002069,0.002135,0.002056,0.00209,46940622.18212418,98305.75356356870877
1653177600,2022-05-22 00:00:00,SON/USDT,0.002124,0.002199,0.002027,0.00207,59340000.53656123,126561.40549774042794
1653091200,2022-05-21 00:00:00,SON/USDT,0.002015,0.002143,0.001995,0.002123,47396884.1428332,98864.87191778030564
1653004800,2022-05-20 00:00:00,SON/USDT,0.001968,0.002061,0.001959,0.002016,50245599.85581453,101401.29376307733587
1652918400,2022-05-19 00:00:00,SON/USDT,0.001849,0.001993,0.001818,0.001967,47732595.07974878,91879.02591582855236
1652832000,2022-05-18 00:00:00,SON/USDT,0.002049,0.002065,0.001847,0.001848,42443255.95665163,83536.34474951163552
1652745600,2022-05-17 00:00:00,SON/USDT,0.002003,0.002075,0.001982,0.002049,37854268.94730207,76808.38408727599908
1652659200,2022-05-16 00:00:00,SON/USDT,0.002051,0.002092,0.001961,0.002,41712235.13014245,83511.63904646602766
1652572800,2022-05-15 00:00:00,SON/USDT,0.001974,0.002053,0.001952,0.00205,43065227.11033352,85685.07077990868326
1652486400,2022-05-14 00:00:00,SON/USDT,0.002058,0.002099,0.001904,0.001973,44408062.27261199,88666.13772407660572
1652400000,2022-05-13 00:00:00,SON/USDT,0.00176,0.002142,0.001726,0.00206,44980143.0611551,90038.6244044913683
1652313600,2022-05-12 00:00:00,SON/USDT,0.001877,0.001952,0.00156,0.00176,49036076.84749549,86687.15994128304976
1652227200,2022-05-11 00:00:00,SON/USDT,0.002356,0.002376,0.001746,0.001877,59926904.77838644,128624.45656351067397
1652140800,2022-05-10 00:00:00,SON/USDT,0.002258,0.002388,0.002182,0.002357,62071317.60474298,145111.62775555027792
1652054400,2022-05-09 00:00:00,SON/USDT,0.002527,0.002551,0.002242,0.002251,68685503.72346427,165558.00101690583218
1651968000,2022-05-08 00:00:00,SON/USDT,0.002558,0.002574,0.002507,0.002527,63643147.27675043,160994.81488856305138
1651881600,2022-05-07 00:00:00,SON/USDT,0.00263,0.002637,0.002535,0.002559,69838874.03077642,181798.6134812617846
1651795200,2022-05-06 00:00:00,SON/USDT,0.002614,0.002654,0.002575,0.00263,66467019.81639696,174418.11309177651839
1651708800,2022-05-05 00:00:00,SON/USDT,0.002711,0.002757,0.00258,0.002614,67883541.50297143,181440.26217452657814
1651622400,2022-05-04 00:00:00,SON/USDT,0.002603,0.002723,0.0026,0.002711,80161207.41074933,211611.87523475147063
1651536000,2022-05-03 00:00:00,SON/USDT,0.002618,0.002642,0.002588,0.002603,79145240.77045363,207401.05386531357067
1651449600,2022-05-02 00:00:00,SON/USDT,0.002574,0.002657,0.00257,0.002618,71617164.24797645,187095.51343478737677
1651363200,2022-05-01 00:00:00,SON/USDT,0.002537,0.002592,0.002503,0.002574,72163636.66653533,184212.63451494812179
1651276800,2022-04-30 00:00:00,SON/USDT,0.002604,0.002662,0.002525,0.002538,76649142.4326898,200274.23029590396125
1651190400,2022-04-29 00:00:00,SON/USDT,0.002665,0.002684,0.002555,0.002603,83916023.74742503,220637.83003827194542
1651104000,2022-04-28 00:00:00,SON/USDT,0.002614,0.002679,0.002574,0.002665,90768313.85829383,239644.07759496092007
1651017600,2022-04-27 00:00:00,SON/USDT,0.002588,0.002631,0.002576,0.002613,98986312.06138485,258042.19763765475823
1650931200,2022-04-26 00:00:00,SON/USDT,0.002702,0.002758,0.002558,0.002589,127751263.41638685,340130.63232134851194
1650844800,2022-04-25 00:00:00,SON/USDT,0.002669,0.002729,0.002546,0.002702,158466395.25321731,417900.51384487677624
1650758400,2022-04-24 00:00:00,SON/USDT,0.002709,0.0143,0.002515,0.00267,350366718.19168387,1320413.7243291918864
1650672000,2022-04-23 00:00:00,SON/USDT,0.002699,0.002764,0.002665,0.002708,188761113.40217254,512165.51208877261712
1650585600,2022-04-22 00:00:00,SON/USDT,0.002734,0.002752,0.00266,0.002699,203616588.38844986,553820.39061840511654
1650499200,2022-04-21 00:00:00,SON/USDT,0.002858,0.002912,0.002714,0.002736,201520453.63684879,569203.24630017560336
1650412800,2022-04-20 00:00:00,SON/USDT,0.002717,0.003002,0.002711,0.002867,190660804.49633885,543876.08555670310872
1650326400,2022-04-19 00:00:00,SON/USDT,0.002705,0.002804,0.002648,0.002717,112358330.06778496,304515.75705789684125
1650240000,2022-04-18 00:00:00,SON/USDT,0.002752,0.002762,0.002659,0.002703,214443159.61600309,585430.19782839564965
1650153600,2022-04-17 00:00:00,SON/USDT,0.002768,0.002806,0.002685,0.002752,224840975.3114698,619387.91601821976298
1650067200,2022-04-16 00:00:00,SON/USDT,0.002756,0.002835,0.002705,0.002768,200401619.06591324,555653.14541012537386
1649980800,2022-04-15 00:00:00,SON/USDT,0.002715,0.002783,0.002647,0.002754,64911484.96171992,179266.15413193866155
1649894400,2022-04-14 00:00:00,SON/USDT,0.002855,0.002914,0.002685,0.002714,122489878.03144375,347426.61711404399597
1649808000,2022-04-13 00:00:00,SON/USDT,0.002806,0.002855,0.002787,0.002844,171208566.29647669,482000.89538894494299
1649721600,2022-04-12 00:00:00,SON/USDT,0.002836,0.002906,0.002732,0.002807,145811109.63809206,407879.65622178713106
1649635200,2022-04-11 00:00:00,SON/USDT,0.002853,0.003018,0.002761,0.002837,196030186.38786909,559719.84811956048334
1649548800,2022-04-10 00:00:00,SON/USDT,0.002821,0.002931,0.00273,0.00285,173973201.27270959,493016.68857295761736
1649462400,2022-04-09 00:00:00,SON/USDT,0.002848,0.002862,0.002712,0.002821,106453287.64304478,297228.06525898758212
1649376000,2022-04-08 00:00:00,SON/USDT,0.003003,0.003036,0.002571,0.002847,293001534.62098109,857148.64958041211104
1649289600,2022-04-07 00:00:00,SON/USDT,0.002763,0.003121,0.002707,0.002997,455439768.37340206,1346368.19748294042383
1649203200,2022-04-06 00:00:00,SON/USDT,0.002503,0.003306,0.002468,0.002763,264810831.72296457,718534.58426816555151
1649116800,2022-04-05 00:00:00,SON/USDT,0.002497,0.002639,0.002427,0.002498,69826130.20359294,175217.16334433974012
1649030400,2022-04-04 00:00:00,SON/USDT,0.002363,0.0025,0.00231,0.002497,50525825.52490489,122011.76503266373461
1648944000,2022-04-03 00:00:00,SON/USDT,0.002375,0.002455,0.002335,0.002367,30038916.16817424,71728.02114569659357
1648857600,2022-04-02 00:00:00,SON/USDT,0.002393,0.002439,0.002335,0.002362,19583856.21958473,46666.77255695642726
1648771200,2022-04-01 00:00:00,SON/USDT,0.002487,0.0025,0.002377,0.002394,16477887.70467808,40390.31074398034091
1648684800,2022-03-31 00:00:00,SON/USDT,0.002573,0.002625,0.00241,0.002487,31299492.6669925,79155.30192854582818
1648598400,2022-03-30 00:00:00,SON/USDT,0.002499,0.002699,0.002482,0.002573,38681948.41645557,100342.45489474495743
1648512000,2022-03-29 00:00:00,SON/USDT,0.002556,0.002758,0.00231,0.002486,37601767.70080092,93335.76439061418038
1648425600,2022-03-28 00:00:00,SON/USDT,0.002425,0.002611,0.002348,0.002557,18916671.33915098,47111.0940335324305
1648339200,2022-03-27 00:00:00,SON/USDT,0.002525,0.002595,0.00236,0.002412,12390893.3984746,30345.42298455832708
1648252800,2022-03-26 00:00:00,SON/USDT,0.002614,0.002649,0.002134,0.00254,24166202.37705656,59753.53903547560992
1648166400,2022-03-25 00:00:00,SON/USDT,0.00256,0.003034,0.002513,0.0026,36381207.68345868,99080.64533823603228
1648080000,2022-03-24 00:00:00,SON/USDT,0.002752,0.0028,0.002438,0.002551,50665303.70737971,133390.69220099200241
1647993600,2022-03-23 00:00:00,SON/USDT,0.002932,0.002989,0.002692,0.00274,39903118.93245707,113099.5832263033445
1647907200,2022-03-22 00:00:00,SON/USDT,0.002791,0.00311,0.002726,0.002944,70240686.45836661,203906.47174225535178
1647820800,2022-03-21 00:00:00,SON/USDT,0.002849,0.002992,0.002593,0.00279,83816603.6675949,235120.30075126930465
1647734400,2022-03-20 00:00:00,SON/USDT,0.00289,0.002975,0.002815,0.002848,26834621.37456702,77421.77962878678867
1647648000,2022-03-19 00:00:00,SON/USDT,0.00291,0.0031,0.002778,0.00289,83290369.97728102,244248.47911794449702
1647561600,2022-03-18 00:00:00,SON/USDT,0.002744,0.003457,0.002411,0.00291,178040077.79024937,513931.08811235565479
1647475200,2022-03-17 00:00:00,SON/USDT,0.002945,0.00338,0.002326,0.002735,197942215.96903384,571559.58708384666345
1647388800,2022-03-16 00:00:00,SON/USDT,0.001834,0.00377,0.001834,0.002945,449196012.52593419,1498576.60863745369113
