https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IBVOL,Volume BTC
1652832000000.0,2022-05-18 00:00:00,IBVOL/BTC,0.0584,0.0584,0.0584,0.0584,0.0,0.0
1652828400000.0,2022-05-17 23:00:00,IBVOL/BTC,0.0571,0.0584,0.0571,0.0584,0.0027827054794520543,0.00016251
1652824800000.0,2022-05-17 22:00:00,IBVOL/BTC,0.0574,0.0574,0.0571,0.0571,0.0001,5.71e-06
1652821200000.0,2022-05-17 21:00:00,IBVOL/BTC,0.05795,0.05795,0.0574,0.0574,0.00020017421602787456,1.149e-05
1652817600000.0,2022-05-17 20:00:00,IBVOL/BTC,0.05775,0.05795,0.0573,0.05795,0.0028706643658326144,0.000166355
1652814000000.0,2022-05-17 19:00:00,IBVOL/BTC,0.05835,0.05835,0.05775,0.05775,0.00020034632034632033,1.157e-05
1652810400000.0,2022-05-17 18:00:00,IBVOL/BTC,0.0577,0.05835,0.0577,0.05835,0.0018926306769494429,0.000110435
1652806800000.0,2022-05-17 17:00:00,IBVOL/BTC,0.0577,0.0577,0.0577,0.0577,0.0,0.0
1652803200000.0,2022-05-17 16:00:00,IBVOL/BTC,0.0577,0.0577,0.0577,0.0577,0.0,0.0
1652799600000.0,2022-05-17 15:00:00,IBVOL/BTC,0.0577,0.0577,0.0577,0.0577,0.0,0.0
1652796000000.0,2022-05-17 14:00:00,IBVOL/BTC,0.0574,0.0577,0.0574,0.0577,0.0015999999999999999,9.232e-05
1652792400000.0,2022-05-17 13:00:00,IBVOL/BTC,0.05675,0.0581,0.05675,0.0574,0.010375261324041811,0.00059554
1652788800000.0,2022-05-17 12:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652785200000.0,2022-05-17 11:00:00,IBVOL/BTC,0.05665,0.05675,0.05665,0.05675,9.999999999999999e-05,5.675e-06
1652781600000.0,2022-05-17 10:00:00,IBVOL/BTC,0.05625,0.05665,0.05625,0.05665,0.0001,5.665e-06
1652778000000.0,2022-05-17 09:00:00,IBVOL/BTC,0.05625,0.05625,0.05625,0.05625,0.0,0.0
1652774400000.0,2022-05-17 08:00:00,IBVOL/BTC,0.05645,0.05645,0.05625,0.05625,0.0001,5.625e-06
1652770800000.0,2022-05-17 07:00:00,IBVOL/BTC,0.05645,0.05645,0.05645,0.05645,0.0,0.0
1652767200000.0,2022-05-17 06:00:00,IBVOL/BTC,0.05645,0.05645,0.05645,0.05645,0.0,0.0
1652763600000.0,2022-05-17 05:00:00,IBVOL/BTC,0.05665,0.05665,0.05645,0.05645,0.004399999999999999,0.00024838
1652760000000.0,2022-05-17 04:00:00,IBVOL/BTC,0.05665,0.05665,0.05665,0.05665,0.0,0.0
1652756400000.0,2022-05-17 03:00:00,IBVOL/BTC,0.05675,0.05675,0.05665,0.05665,0.0001,5.665e-06
1652752800000.0,2022-05-17 02:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652749200000.0,2022-05-17 01:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652745600000.0,2022-05-17 00:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652742000000.0,2022-05-16 23:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652738400000.0,2022-05-16 22:00:00,IBVOL/BTC,0.05675,0.05675,0.05675,0.05675,0.0,0.0
1652734800000.0,2022-05-16 21:00:00,IBVOL/BTC,0.0571,0.0571,0.05675,0.05675,9.999999999999999e-05,5.675e-06
1652731200000.0,2022-05-16 20:00:00,IBVOL/BTC,0.0571,0.0571,0.0571,0.0571,0.0,0.0
1652727600000.0,2022-05-16 19:00:00,IBVOL/BTC,0.0571,0.0571,0.0571,0.0571,0.0,0.0
1652724000000.0,2022-05-16 18:00:00,IBVOL/BTC,0.0571,0.0571,0.0571,0.0571,0.0,0.0
1652720400000.0,2022-05-16 17:00:00,IBVOL/BTC,0.05825,0.05825,0.0571,0.0571,0.0026238178633975484,0.00014982
1652716800000.0,2022-05-16 16:00:00,IBVOL/BTC,0.0588,0.0588,0.05825,0.05825,0.002406008583690987,0.00014015
1652713200000.0,2022-05-16 15:00:00,IBVOL/BTC,0.0587,0.0592,0.0587,0.0588,0.0018057823129251703,0.00010618
1652709600000.0,2022-05-16 14:00:00,IBVOL/BTC,0.0588,0.0588,0.0587,0.0587,0.0010015332197614991,5.879e-05
1652706000000.0,2022-05-16 13:00:00,IBVOL/BTC,0.05835,0.05935,0.05835,0.0588,0.010284778911564625,0.000604745
1652702400000.0,2022-05-16 12:00:00,IBVOL/BTC,0.05835,0.05835,0.05835,0.05835,0.0,0.0
1652698800000.0,2022-05-16 11:00:00,IBVOL/BTC,0.05835,0.05835,0.05835,0.05835,0.0,0.0
1652695200000.0,2022-05-16 10:00:00,IBVOL/BTC,0.05935,0.05935,0.05835,0.05835,0.0025095115681233932,0.00014643
1652691600000.0,2022-05-16 09:00:00,IBVOL/BTC,0.05935,0.05935,0.05935,0.05935,0.0,0.0
1652688000000.0,2022-05-16 08:00:00,IBVOL/BTC,0.0593,0.05975,0.0593,0.05935,0.0006032855939342881,3.5805e-05
1652684400000.0,2022-05-16 07:00:00,IBVOL/BTC,0.05935,0.0594,0.05925,0.0593,0.001200168634064081,7.117e-05
1652680800000.0,2022-05-16 06:00:00,IBVOL/BTC,0.05865,0.05935,0.05865,0.05935,0.0012898904802021904,7.6555e-05
1652677200000.0,2022-05-16 05:00:00,IBVOL/BTC,0.05885,0.05895,0.05865,0.05865,0.0,0.0
1652673600000.0,2022-05-16 04:00:00,IBVOL/BTC,0.0589,0.05895,0.05885,0.05885,0.0,0.0
1652670000000.0,2022-05-16 03:00:00,IBVOL/BTC,0.0587,0.05895,0.0587,0.0589,0.0002000848896434635,1.1785e-05
1652666400000.0,2022-05-16 02:00:00,IBVOL/BTC,0.0584,0.0587,0.0584,0.0587,9.999999999999999e-05,5.87e-06
1652662800000.0,2022-05-16 01:00:00,IBVOL/BTC,0.058,0.0584,0.058,0.0584,0.00019940068493150685,1.1645e-05
1652659200000.0,2022-05-16 00:00:00,IBVOL/BTC,0.058,0.058,0.058,0.058,0.0001,5.8e-06
1652655600000.0,2022-05-15 23:00:00,IBVOL/BTC,0.05775,0.058,0.05775,0.058,0.0,0.0
1652652000000.0,2022-05-15 22:00:00,IBVOL/BTC,0.05835,0.05855,0.0574,0.05775,0.003136969696969697,0.00018116
1652648400000.0,2022-05-15 21:00:00,IBVOL/BTC,0.0584,0.0584,0.05835,0.05835,0.0001,5.835e-06
1652644800000.0,2022-05-15 20:00:00,IBVOL/BTC,0.05955,0.05955,0.0584,0.0584,0.00030162671232876714,1.7615e-05
1652641200000.0,2022-05-15 19:00:00,IBVOL/BTC,0.05955,0.05955,0.05955,0.05955,0.0,0.0
1652637600000.0,2022-05-15 18:00:00,IBVOL/BTC,0.05955,0.05955,0.05955,0.05955,0.0,0.0
1652634000000.0,2022-05-15 17:00:00,IBVOL/BTC,0.05955,0.05955,0.05955,0.05955,0.0,0.0
1652630400000.0,2022-05-15 16:00:00,IBVOL/BTC,0.05955,0.05955,0.05955,0.05955,0.0,0.0
1652626800000.0,2022-05-15 15:00:00,IBVOL/BTC,0.05945,0.05955,0.05945,0.05955,0.027200000000000002,0.00161976
1652623200000.0,2022-05-15 14:00:00,IBVOL/BTC,0.05815,0.05945,0.05815,0.05945,0.004496131202691337,0.000267295
1652619600000.0,2022-05-15 13:00:00,IBVOL/BTC,0.05645,0.05815,0.05645,0.05815,0.0138737747205503,0.00080676
1652616000000.0,2022-05-15 12:00:00,IBVOL/BTC,0.0574,0.0574,0.05645,0.05645,0.004752347209920283,0.00026827
1652612400000.0,2022-05-15 11:00:00,IBVOL/BTC,0.0585,0.0585,0.0574,0.0574,0.010798954703832752,0.00061986
1652608800000.0,2022-05-15 10:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652605200000.0,2022-05-15 09:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652601600000.0,2022-05-15 08:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652598000000.0,2022-05-15 07:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652594400000.0,2022-05-15 06:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652590800000.0,2022-05-15 05:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652587200000.0,2022-05-15 04:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652583600000.0,2022-05-15 03:00:00,IBVOL/BTC,0.0585,0.0585,0.0585,0.0585,0.0,0.0
1652580000000.0,2022-05-15 02:00:00,IBVOL/BTC,0.0587,0.0587,0.0585,0.0585,9.999999999999999e-05,5.85e-06
1652576400000.0,2022-05-15 01:00:00,IBVOL/BTC,0.0573,0.05935,0.0573,0.0587,0.01741967632027257,0.001022535
1652572800000.0,2022-05-15 00:00:00,IBVOL/BTC,0.0574,0.0574,0.0573,0.0573,0.005700000000000001,0.00032661
1652569200000.0,2022-05-14 23:00:00,IBVOL/BTC,0.0571,0.0574,0.0571,0.0574,0.0001,5.74e-06
1652565600000.0,2022-05-14 22:00:00,IBVOL/BTC,0.0558,0.0574,0.0558,0.0571,0.0005970227670753065,3.409e-05
1652562000000.0,2022-05-14 21:00:00,IBVOL/BTC,0.0561,0.0561,0.0558,0.0558,9.999999999999999e-05,5.58e-06
1652558400000.0,2022-05-14 20:00:00,IBVOL/BTC,0.05545,0.0561,0.05545,0.0561,0.00019946524064171124,1.119e-05
