https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLCL,Volume USDT
1661472000,2022-08-26 00:00:00,SLCL/USDT,0.0585,0.0595,0.0577,0.0578,91491.9022,5361.23720223
1661385600,2022-08-25 00:00:00,SLCL/USDT,0.0581,0.0592,0.0571,0.0582,172548.9551,10053.30381158
1661299200,2022-08-24 00:00:00,SLCL/USDT,0.0596,0.0608,0.0572,0.0578,181442.3723,10656.45429313
1661212800,2022-08-23 00:00:00,SLCL/USDT,0.0605,0.0606,0.0592,0.0596,54790.545,3278.47030468
1661126400,2022-08-22 00:00:00,SLCL/USDT,0.0609,0.0619,0.0596,0.0605,73860.3427,4500.16585351
1661040000,2022-08-21 00:00:00,SLCL/USDT,0.0618,0.0633,0.0601,0.0609,278568.4681,17113.95817088
1660953600,2022-08-20 00:00:00,SLCL/USDT,0.0612,0.0637,0.0603,0.0615,244139.8222,15112.51196606
1660867200,2022-08-19 00:00:00,SLCL/USDT,0.0645,0.066,0.0601,0.0612,546440.2541,34165.90960082
1660780800,2022-08-18 00:00:00,SLCL/USDT,0.0706,0.071,0.0639,0.0648,511105.0567,34011.78810286
1660694400,2022-08-17 00:00:00,SLCL/USDT,0.0687,0.0722,0.0681,0.071,207908.3271,14652.15731617
1660608000,2022-08-16 00:00:00,SLCL/USDT,0.07,0.0731,0.0674,0.0687,334366.1339,23467.8091787
1660521600,2022-08-15 00:00:00,SLCL/USDT,0.0718,0.0735,0.0691,0.07,206774.296,14689.19765404
1660435200,2022-08-14 00:00:00,SLCL/USDT,0.0803,0.0806,0.0699,0.0714,1188325.0481,89317.20037479
1660348800,2022-08-13 00:00:00,SLCL/USDT,0.0852,0.0853,0.0784,0.0803,764564.0287,62143.03939084
1660262400,2022-08-12 00:00:00,SLCL/USDT,0.078,0.0922,0.0775,0.0856,2505410.4849,215329.16251524
1660176000,2022-08-11 00:00:00,SLCL/USDT,0.0801,0.0803,0.077,0.078,431788.5245,33965.25861179
1660089600,2022-08-10 00:00:00,SLCL/USDT,0.0779,0.0831,0.0773,0.0802,930752.1181,74521.12413285
1660003200,2022-08-09 00:00:00,SLCL/USDT,0.0796,0.08,0.0778,0.0779,132553.1615,10454.18948187
1659916800,2022-08-08 00:00:00,SLCL/USDT,0.0862,0.0865,0.0796,0.0797,355425.2739,29310.92363153
1659830400,2022-08-07 00:00:00,SLCL/USDT,0.0869,0.0869,0.0855,0.0862,121381.8647,10441.71836534
1659744000,2022-08-06 00:00:00,SLCL/USDT,0.088,0.088,0.0869,0.0869,48845.2874,4268.42458656
1659657600,2022-08-05 00:00:00,SLCL/USDT,0.0897,0.0904,0.0878,0.088,106109.8972,9441.56571376
1659571200,2022-08-04 00:00:00,SLCL/USDT,0.0896,0.0942,0.0818,0.0897,380426.5198,33820.09811736
1659484800,2022-08-03 00:00:00,SLCL/USDT,0.0968,0.1164,0.0873,0.09,2120514.244,208074.7111087
1659398400,2022-08-02 00:00:00,SLCL/USDT,0.0962,0.0976,0.0936,0.0965,292308.0653,27927.8208709
1659312000,2022-08-01 00:00:00,SLCL/USDT,0.097,0.098,0.0957,0.0963,24589.4748,2377.32696252
1659225600,2022-07-31 00:00:00,SLCL/USDT,0.0987,0.0998,0.097,0.097,79058.7157,7766.88477043
1659139200,2022-07-30 00:00:00,SLCL/USDT,0.0985,0.1,0.0974,0.0982,90151.7415,8927.67109921
1659052800,2022-07-29 00:00:00,SLCL/USDT,0.099,0.1017,0.0978,0.0985,211484.98232862,21097.270410249104
1658966400,2022-07-28 00:00:00,SLCL/USDT,0.0982,0.1105,0.0947,0.0993,913156.7338,93254.41485196
1658880000,2022-07-27 00:00:00,SLCL/USDT,0.1007,0.1011,0.0963,0.0983,169046.3739,16740.24501898
1658793600,2022-07-26 00:00:00,SLCL/USDT,0.103,0.103,0.1007,0.1008,725059.6821,73512.10867002
1658707200,2022-07-25 00:00:00,SLCL/USDT,0.1251,0.1251,0.1017,0.1032,1942497.6331,213754.85273794
1658620800,2022-07-24 00:00:00,SLCL/USDT,0.102,0.1401,0.0996,0.1252,3428520.2365,406421.47059335
1658534400,2022-07-23 00:00:00,SLCL/USDT,0.0952,0.1052,0.0939,0.1017,2126670.2648,209908.54359722
1658448000,2022-07-22 00:00:00,SLCL/USDT,0.0965,0.098,0.0952,0.0952,744890.5903,71922.97962066
1658361600,2022-07-21 00:00:00,SLCL/USDT,0.1002,0.101,0.0966,0.0968,720700.3791,70873.47389735
1658275200,2022-07-20 00:00:00,SLCL/USDT,0.1084,0.1095,0.099,0.1002,888718.3863,93577.02500275
1658188800,2022-07-19 00:00:00,SLCL/USDT,0.113,0.1131,0.1083,0.1084,456786.5917,50272.86079169
1658102400,2022-07-18 00:00:00,SLCL/USDT,0.1192,0.1193,0.1125,0.113,228154.3372,26532.96234876
1658016000,2022-07-17 00:00:00,SLCL/USDT,0.1261,0.1261,0.1193,0.1193,203059.942,24774.82495563
1657929600,2022-07-16 00:00:00,SLCL/USDT,0.1242,0.1273,0.123,0.1261,259495.9062,32442.2538936
1657843200,2022-07-15 00:00:00,SLCL/USDT,0.1282,0.1383,0.1244,0.1244,511632.6114,66195.64982717
1657756800,2022-07-14 00:00:00,SLCL/USDT,0.1359,0.1375,0.1269,0.1282,359709.7687,47357.2075703
1657670400,2022-07-13 00:00:00,SLCL/USDT,0.1478,0.1546,0.1353,0.1359,2078049.5108,300158.58951435
1657584000,2022-07-12 00:00:00,SLCL/USDT,0.124,0.365,0.1216,0.1476,4148270.04381909,702241.357392138716
1657497600,2022-07-11 00:00:00,SLCL/USDT,0.124,0.134,0.1216,0.1239,536911.9047,68058.16652536
1657411200,2022-07-10 00:00:00,SLCL/USDT,0.123,0.1274,0.123,0.124,119275.6715,14912.21660982673
1657324800,2022-07-09 00:00:00,SLCL/USDT,0.125,0.1251,0.1231,0.1236,25982.4714,3216.51019743
1657238400,2022-07-08 00:00:00,SLCL/USDT,0.1252,0.1254,0.1234,0.1248,39599.8566,4913.8933744
1657152000,2022-07-07 00:00:00,SLCL/USDT,0.1266,0.1303,0.1248,0.1252,56569.34096031,7190.520558829062
1657065600,2022-07-06 00:00:00,SLCL/USDT,0.1281,0.1304,0.1205,0.1264,400907.60313537,50628.917973986605
1656979200,2022-07-05 00:00:00,SLCL/USDT,0.1328,0.1334,0.1273,0.1275,50472.01061572,6520.864045875956
1656892800,2022-07-04 00:00:00,SLCL/USDT,0.1309,0.1335,0.13,0.1334,35416.99330716,4677.077014985399
1656806400,2022-07-03 00:00:00,SLCL/USDT,0.1342,0.1342,0.1289,0.1302,43035.82644312,5626.630088057917
1656720000,2022-07-02 00:00:00,SLCL/USDT,0.1332,0.1353,0.1308,0.1349,44423.51157923,5899.912278301407
1656633600,2022-07-01 00:00:00,SLCL/USDT,0.1337,0.1375,0.1319,0.1332,72896.29039618,9805.280967920408
1656547200,2022-06-30 00:00:00,SLCL/USDT,0.1487,0.1487,0.1332,0.1332,120715.35911628,17110.628706623924
1656460800,2022-06-29 00:00:00,SLCL/USDT,0.1589,0.1589,0.1486,0.1487,126634.9407383,19425.644652177156
1656374400,2022-06-28 00:00:00,SLCL/USDT,0.1631,0.1637,0.159,0.159,111236.8917,17919.52459639
1656288000,2022-06-27 00:00:00,SLCL/USDT,0.1678,0.1691,0.1628,0.1638,153930.72869292,25608.385809759864
1656201600,2022-06-26 00:00:00,SLCL/USDT,0.172,0.1721,0.1678,0.1678,58339.73322377,9903.789005827777
1656115200,2022-06-25 00:00:00,SLCL/USDT,0.1757,0.1758,0.1721,0.1721,45100.38587321,7816.716005527375
1656028800,2022-06-24 00:00:00,SLCL/USDT,0.1805,0.1813,0.1749,0.1757,76123.13260849,13531.729370606348
1655942400,2022-06-23 00:00:00,SLCL/USDT,0.1945,0.1945,0.17,0.1807,192719.47052854,35959.54505709805
1655856000,2022-06-22 00:00:00,SLCL/USDT,0.1945,0.1945,0.1936,0.1938,5410.38599768,1050.35885904876
1655769600,2022-06-21 00:00:00,SLCL/USDT,0.1963,0.1963,0.1917,0.1945,87096.17161294,16923.587661005826
1655683200,2022-06-20 00:00:00,SLCL/USDT,0.2026,0.2026,0.1957,0.1963,110710.49019712,22010.404005474415
1655596800,2022-06-19 00:00:00,SLCL/USDT,0.2048,0.206,0.1993,0.2029,147479.05038817,29924.995260766407
1655510400,2022-06-18 00:00:00,SLCL/USDT,0.2123,0.2123,0.2026,0.2048,102088.50419855,21266.119767606152
1655424000,2022-06-17 00:00:00,SLCL/USDT,0.2218,0.2219,0.2123,0.2123,120633.04502843,26174.447416224384
1655337600,2022-06-16 00:00:00,SLCL/USDT,0.2273,0.229,0.2221,0.2221,69835.05578364,15707.126682875011
1655251200,2022-06-15 00:00:00,SLCL/USDT,0.232,0.2362,0.2261,0.2273,135005.84528103,31324.090438188273
1655164800,2022-06-14 00:00:00,SLCL/USDT,0.234,0.234,0.2318,0.232,19781.82381221,4611.153969920451
1655078400,2022-06-13 00:00:00,SLCL/USDT,0.2437,0.2447,0.2333,0.234,111666.85944882,26654.436545293673
1654992000,2022-06-12 00:00:00,SLCL/USDT,0.2551,0.2551,0.2436,0.2437,116855.87990244,29093.39759282902
1654905600,2022-06-11 00:00:00,SLCL/USDT,0.2621,0.2621,0.2553,0.2553,71976.42220519,18610.29697689813
1654819200,2022-06-10 00:00:00,SLCL/USDT,0.2688,0.2701,0.2618,0.2621,68477.62761524,18159.617680167216
1654732800,2022-06-09 00:00:00,SLCL/USDT,0.2771,0.2771,0.267,0.2688,78421.74293675,21358.290230675291
1654646400,2022-06-08 00:00:00,SLCL/USDT,0.2879,0.2922,0.2765,0.2776,1187622.6072932,341822.216928490955
1654560000,2022-06-07 00:00:00,SLCL/USDT,0.2858,0.2942,0.2845,0.2853,731593.02111692,211234.269252041336
1654473600,2022-06-06 00:00:00,SLCL/USDT,0.2929,0.2992,0.2773,0.2848,144487.58140992,41573.410457295692
1654387200,2022-06-05 00:00:00,SLCL/USDT,0.293,0.3023,0.2891,0.2992,78787.75333911,23324.958080211516
1654300800,2022-06-04 00:00:00,SLCL/USDT,0.2986,0.3041,0.2836,0.2929,57588.42180016,17233.203487712879
1654214400,2022-06-03 00:00:00,SLCL/USDT,0.3056,0.3056,0.2961,0.2971,54681.15674537,16419.832184007692
1654128000,2022-06-02 00:00:00,SLCL/USDT,0.3173,0.3177,0.3041,0.3056,133271.27733594,41564.986701747975
1654041600,2022-06-01 00:00:00,SLCL/USDT,0.3222,0.3232,0.3161,0.3173,134633.66769715,43018.312936458039
1653955200,2022-05-31 00:00:00,SLCL/USDT,0.3271,0.3276,0.3216,0.3234,33750.97304151,10948.837944697542
1653868800,2022-05-30 00:00:00,SLCL/USDT,0.3266,0.3312,0.3255,0.3271,37325.64051509,12219.541808295104
1653782400,2022-05-29 00:00:00,SLCL/USDT,0.3324,0.3324,0.3265,0.3276,33038.96823973,10900.451439639386
1653696000,2022-05-28 00:00:00,SLCL/USDT,0.3382,0.3382,0.3324,0.3324,42090.53577808,14125.952427308992
1653609600,2022-05-27 00:00:00,SLCL/USDT,0.3437,0.3437,0.3377,0.3391,37885.67583219,12916.487305647479
1653523200,2022-05-26 00:00:00,SLCL/USDT,0.3506,0.3518,0.3434,0.3438,60089.55056353,20869.784350227805
1653436800,2022-05-25 00:00:00,SLCL/USDT,0.3604,0.3609,0.3507,0.3507,98666.32924868,35094.99880562584
1653350400,2022-05-24 00:00:00,SLCL/USDT,0.3649,0.3687,0.3543,0.3619,209744.80772694,75936.343969427953
1653264000,2022-05-23 00:00:00,SLCL/USDT,0.3609,0.3762,0.3546,0.3649,156544.30953314,57147.839826196348
1653177600,2022-05-22 00:00:00,SLCL/USDT,0.3775,0.3775,0.358,0.3595,113121.24564036,41488.716693000847
1653091200,2022-05-21 00:00:00,SLCL/USDT,0.3861,0.3861,0.3755,0.3776,71098.08386198,27056.212150452993
1653004800,2022-05-20 00:00:00,SLCL/USDT,0.4006,0.4006,0.3849,0.3861,108050.19220798,42468.546175255928
1652918400,2022-05-19 00:00:00,SLCL/USDT,0.4202,0.4202,0.4006,0.4006,211024.51074059,86895.092482903681
1652832000,2022-05-18 00:00:00,SLCL/USDT,0.4308,0.4308,0.4202,0.4202,55898.81219488,23763.264671647856
1652745600,2022-05-17 00:00:00,SLCL/USDT,0.4391,0.4396,0.4293,0.4308,53396.09765116,23185.4771275588
1652659200,2022-05-16 00:00:00,SLCL/USDT,0.4493,0.4493,0.4309,0.4396,50860.24454222,22556.53698849818
1652572800,2022-05-15 00:00:00,SLCL/USDT,0.4599,0.4599,0.4495,0.4495,47369.30561489,21559.327085321524
1652486400,2022-05-14 00:00:00,SLCL/USDT,0.4732,0.4744,0.4585,0.4599,58888.81102238,27438.711672590502
1652400000,2022-05-13 00:00:00,SLCL/USDT,0.4856,0.4885,0.4695,0.4732,52374.36330803,25053.162388756017
1652313600,2022-05-12 00:00:00,SLCL/USDT,0.5173,0.5173,0.4824,0.4824,187597.30080948,94135.967766254428
1652227200,2022-05-11 00:00:00,SLCL/USDT,0.5528,0.5528,0.5136,0.5173,158597.02888324,84435.444115941536
1652140800,2022-05-10 00:00:00,SLCL/USDT,0.5781,0.579,0.5511,0.5528,117748.15635057,66804.565877244709
1652054400,2022-05-09 00:00:00,SLCL/USDT,0.6022,0.603,0.5782,0.5788,84165.98926493,49691.697333486958
1651968000,2022-05-08 00:00:00,SLCL/USDT,0.6175,0.6175,0.6029,0.603,56304.97857547,34349.458356074138
1651881600,2022-05-07 00:00:00,SLCL/USDT,0.6318,0.6318,0.6168,0.6176,50994.365121,31860.372747145593
1651795200,2022-05-06 00:00:00,SLCL/USDT,0.6606,0.6619,0.6318,0.6318,125102.2273084,80796.408573222123
1651708800,2022-05-05 00:00:00,SLCL/USDT,0.675,0.6755,0.6596,0.6606,76187.23038921,50846.661606876113
1651622400,2022-05-04 00:00:00,SLCL/USDT,0.6982,0.7033,0.6751,0.6751,189684.65394896,131447.541126641906
1651536000,2022-05-03 00:00:00,SLCL/USDT,0.7172,0.7214,0.698,0.6986,133079.89833487,94196.118423352261
1651449600,2022-05-02 00:00:00,SLCL/USDT,0.7347,0.7347,0.7156,0.7173,66768.61792308,48379.208764104144
1651363200,2022-05-01 00:00:00,SLCL/USDT,0.7496,0.7496,0.7289,0.7347,45909.87496735,34014.524709750492
1651276800,2022-04-30 00:00:00,SLCL/USDT,0.7863,0.7882,0.7496,0.7496,113403.63415879,87107.838979512197
1651190400,2022-04-29 00:00:00,SLCL/USDT,0.8072,0.8072,0.7842,0.7849,72984.63397401,58088.438436647583
1651104000,2022-04-28 00:00:00,SLCL/USDT,0.8629,0.8637,0.8072,0.8072,181692.73648978,151753.185896393776
1651017600,2022-04-27 00:00:00,SLCL/USDT,0.8941,0.8941,0.8594,0.8594,167520.64362371,147036.103180690356
1650931200,2022-04-26 00:00:00,SLCL/USDT,0.8967,0.9007,0.888,0.8941,83453.45802085,74626.459182291028
1650844800,2022-04-25 00:00:00,SLCL/USDT,0.9443,0.9454,0.8969,0.8969,135737.70622944,124961.214802542883
1650758400,2022-04-24 00:00:00,SLCL/USDT,0.9558,0.9573,0.9264,0.9442,106389.38762011,100800.974268615766
1650672000,2022-04-23 00:00:00,SLCL/USDT,0.9779,0.9803,0.9544,0.9557,57045.03534769,55225.325592432745
1650585600,2022-04-22 00:00:00,SLCL/USDT,1.0237,1.034,0.9779,0.9791,149038.52653663,149893.168037854974
1650499200,2022-04-21 00:00:00,SLCL/USDT,1.0285,1.043,1.0224,1.0226,59461.74720568,61235.880349935794
1650412800,2022-04-20 00:00:00,SLCL/USDT,1.042,1.0426,1.0229,1.0284,71076.99805108,73389.570388861475
1650326400,2022-04-19 00:00:00,SLCL/USDT,1.0737,1.0743,1.039,1.039,118494.58370457,124996.608303718754
1650240000,2022-04-18 00:00:00,SLCL/USDT,1.0948,1.1123,1.0715,1.0715,147516.0549432,161657.992022788727
1650153600,2022-04-17 00:00:00,SLCL/USDT,1.0935,1.0992,1.088,1.0948,34941.96650756,38197.59550449657
1650067200,2022-04-16 00:00:00,SLCL/USDT,1.1092,1.1138,1.0914,1.0936,71523.48772543,78949.737831102339
1649980800,2022-04-15 00:00:00,SLCL/USDT,1.1522,1.1577,1.1078,1.1092,2877594.25276679,3313478.264005411567
1649894400,2022-04-14 00:00:00,SLCL/USDT,1.2465,1.2499,1.1518,1.1522,1953032.42844072,2364290.271483819428
1649808000,2022-04-13 00:00:00,SLCL/USDT,1.266,1.2773,1.2231,1.2463,1022016.35836514,1285023.853809664545
1649721600,2022-04-12 00:00:00,SLCL/USDT,1.2416,1.2813,1.2255,1.2649,1984478.26907952,2485548.443194060415
1649635200,2022-04-11 00:00:00,SLCL/USDT,1.3297,1.3381,1.2384,1.2415,1054445.18703406,1361387.480524075082
1649548800,2022-04-10 00:00:00,SLCL/USDT,1.2967,1.3345,1.2801,1.3297,680636.30476633,887819.972857999775
1649462400,2022-04-09 00:00:00,SLCL/USDT,1.3987,1.4314,1.2928,1.2967,1024267.14598573,1398350.498756649148
1649376000,2022-04-08 00:00:00,SLCL/USDT,0.5,1.6164,0.5,1.399,4358306.64876697,6238420.498061223132
