https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFUND,Volume USDT
1660262400,2022-08-12 00:00:00,SFUND/USDT,2.7943,2.95,2.6765,2.8566,568869.47460472,1567101.374151356872
1660176000,2022-08-11 00:00:00,SFUND/USDT,2.9474,3.0487,2.7901,2.7952,641142.63854473,1861996.453957061673
1660089600,2022-08-10 00:00:00,SFUND/USDT,2.916,3.3,2.7922,2.9451,610004.25425034,1771963.431341442115
1660003200,2022-08-09 00:00:00,SFUND/USDT,2.989,2.9981,2.8353,2.9131,600428.42701959,1739929.961588283478
1659916800,2022-08-08 00:00:00,SFUND/USDT,2.935,3.0893,2.8925,2.989,609649.68788876,1812069.047255879268
1659830400,2022-08-07 00:00:00,SFUND/USDT,2.8648,3.0176,2.7406,2.9375,604977.52727321,1751917.946165593893
1659744000,2022-08-06 00:00:00,SFUND/USDT,2.9844,3.0999,2.8512,2.8712,633212.02619387,1864360.551401439684
1659657600,2022-08-05 00:00:00,SFUND/USDT,2.8714,3.1399,2.8573,2.9766,602895.76084217,1791363.826635888113
1659571200,2022-08-04 00:00:00,SFUND/USDT,2.7065,2.91,2.6489,2.8719,566883.32520063,1563137.520229723513
1659484800,2022-08-03 00:00:00,SFUND/USDT,2.3025,2.895,2.2763,2.7159,660600.55522826,1679680.971989950679
1659398400,2022-08-02 00:00:00,SFUND/USDT,2.2098,2.3204,2.1328,2.3023,744527.89477463,1650839.38401591772
1659312000,2022-08-01 00:00:00,SFUND/USDT,2.3576,2.3986,2.17,2.209,803026.01678141,1839157.902569955801
1659225600,2022-07-31 00:00:00,SFUND/USDT,2.1586,2.5199,2.1586,2.3578,758543.98895023,1798984.134525802074
1659139200,2022-07-30 00:00:00,SFUND/USDT,2.0732,2.4484,2.0278,2.1597,844932.89373435,1787803.555177138871
1659052800,2022-07-29 00:00:00,SFUND/USDT,1.8056,2.1,1.7856,2.0732,892005.69878494,1681472.692508528336
1658966400,2022-07-28 00:00:00,SFUND/USDT,1.7299,1.8499,1.7213,1.8002,1001870.23510137,1759810.359973349517
1658880000,2022-07-27 00:00:00,SFUND/USDT,1.5667,1.81,1.5666,1.7295,994902.37191244,1601420.364147129555
1658793600,2022-07-26 00:00:00,SFUND/USDT,1.6524,1.6555,1.5211,1.5656,1140268.11769194,1777818.325957522482
1658707200,2022-07-25 00:00:00,SFUND/USDT,1.7444,1.7477,1.6525,1.6567,1088585.7530698,1846484.48340803493
1658620800,2022-07-24 00:00:00,SFUND/USDT,1.7316,1.7908,1.7078,1.7443,967307.58423312,1690935.549248124483
1658534400,2022-07-23 00:00:00,SFUND/USDT,1.7566,1.7958,1.6944,1.7307,994302.95411057,1736424.864910160377
1658448000,2022-07-22 00:00:00,SFUND/USDT,1.7941,1.8307,1.7341,1.7568,1007608.52429188,1797101.986453494202
1658361600,2022-07-21 00:00:00,SFUND/USDT,1.6825,1.7999,1.628,1.7878,1012290.5572648,1718678.612718881545
1658275200,2022-07-20 00:00:00,SFUND/USDT,1.7875,1.8287,1.6081,1.6824,1014465.92627685,1805811.189739545702
1658188800,2022-07-19 00:00:00,SFUND/USDT,1.6798,1.7987,1.6551,1.7865,1008613.01069982,1718544.855162753663
1658102400,2022-07-18 00:00:00,SFUND/USDT,1.5003,1.6889,1.4928,1.6767,1075189.09562369,1735146.886754560201
1658016000,2022-07-17 00:00:00,SFUND/USDT,1.5225,1.549,1.485,1.4964,1204417.50905928,1828631.241997672907
1657929600,2022-07-16 00:00:00,SFUND/USDT,1.4852,1.524,1.4228,1.5216,1182394.02647017,1742575.532390804633
1657843200,2022-07-15 00:00:00,SFUND/USDT,1.4616,1.5066,1.448,1.4866,1207482.92623802,1776239.973402625896
1657756800,2022-07-14 00:00:00,SFUND/USDT,1.4349,1.5075,1.4042,1.4609,1120379.63860362,1621340.107975506481
1657670400,2022-07-13 00:00:00,SFUND/USDT,1.3121,1.4461,1.31,1.4358,1245339.72931737,1714435.928638697145
1657584000,2022-07-12 00:00:00,SFUND/USDT,1.2957,1.3599,1.2878,1.313,1164268.98483465,1533399.610437429856
1657497600,2022-07-11 00:00:00,SFUND/USDT,1.2882,1.4917,1.2664,1.2955,1328784.47044859,1715922.24969811682
1657411200,2022-07-10 00:00:00,SFUND/USDT,1.3203,1.3418,1.2643,1.2888,1387253.00565756,1788022.392682369421
1657324800,2022-07-09 00:00:00,SFUND/USDT,1.3069,1.3418,1.3,1.3202,1295388.99329146,1709473.725172595714
1657238400,2022-07-08 00:00:00,SFUND/USDT,1.2791,1.3238,1.2644,1.3001,1378597.429003,1772679.360297187199
1657152000,2022-07-07 00:00:00,SFUND/USDT,1.2248,1.2969,1.2177,1.2793,1326366.82743705,1655511.015759274538
1657065600,2022-07-06 00:00:00,SFUND/USDT,1.1705,1.2397,1.1599,1.2214,1478644.82210534,1780364.590630917082
1656979200,2022-07-05 00:00:00,SFUND/USDT,1.1814,1.2189,1.1396,1.1651,1516432.28438689,1779022.573323480878
1656892800,2022-07-04 00:00:00,SFUND/USDT,1.1292,1.182,1.122,1.182,1526527.91081533,1738375.113959574859
1656806400,2022-07-03 00:00:00,SFUND/USDT,1.1254,1.1313,1.1088,1.1287,1610882.40167178,1803951.570433748589
1656720000,2022-07-02 00:00:00,SFUND/USDT,1.1455,1.1459,1.1174,1.1251,1489751.55319277,1678913.620183210525
1656633600,2022-07-01 00:00:00,SFUND/USDT,1.1222,1.222,1.1222,1.144,1455932.1404571,1671877.570278476921
1656547200,2022-06-30 00:00:00,SFUND/USDT,1.1413,1.16,1.0723,1.1203,1608428.44041162,1783642.816663734499
1656460800,2022-06-29 00:00:00,SFUND/USDT,1.1794,1.18,1.111,1.147,1571947.89225029,1782539.978119079116
1656374400,2022-06-28 00:00:00,SFUND/USDT,1.2065,1.2745,1.1701,1.1793,1450318.39146396,1747042.433379243158
1656288000,2022-06-27 00:00:00,SFUND/USDT,1.2362,1.2692,1.1934,1.2097,1488928.20551088,1832962.21460310585
1656201600,2022-06-26 00:00:00,SFUND/USDT,1.2369,1.2903,1.2244,1.2372,1401036.08519303,1746483.35302108846
1656115200,2022-06-25 00:00:00,SFUND/USDT,1.27,1.2938,1.2243,1.2364,1452774.06328769,1821014.650120127505
1656028800,2022-06-24 00:00:00,SFUND/USDT,1.1497,1.3002,1.126,1.2635,1411042.40262817,1678974.649205711578
1655942400,2022-06-23 00:00:00,SFUND/USDT,1.0673,1.2581,1.0673,1.149,1520516.78960684,1679809.473274502161
1655856000,2022-06-22 00:00:00,SFUND/USDT,1.0949,1.1036,1.0373,1.0705,1530447.84678445,1635788.141073201446
1655769600,2022-06-21 00:00:00,SFUND/USDT,1.0417,1.1237,1.0404,1.089,1519696.61854256,1646171.96928743263
1655683200,2022-06-20 00:00:00,SFUND/USDT,1.0394,1.0699,0.9857,1.045,1728182.23333296,1781371.163812604694
1655596800,2022-06-19 00:00:00,SFUND/USDT,0.9684,1.07,0.9219,1.0441,1711251.66907088,1679773.483858720953
1655510400,2022-06-18 00:00:00,SFUND/USDT,1.0512,1.0796,0.9,0.9603,1849212.39933143,1810696.466168306164
1655424000,2022-06-17 00:00:00,SFUND/USDT,0.9924,1.0899,0.9861,1.0506,1703740.01294845,1743726.390257350443
1655337600,2022-06-16 00:00:00,SFUND/USDT,1.0954,1.1012,0.9836,0.9909,1811177.7621391,1892266.481420090462
1655251200,2022-06-15 00:00:00,SFUND/USDT,1.0357,1.1114,0.9208,1.0944,1642844.38855801,1642469.209573026464
1655164800,2022-06-14 00:00:00,SFUND/USDT,1.0596,1.113,0.969,1.0346,1715852.0287822,1786172.695969336844
1655078400,2022-06-13 00:00:00,SFUND/USDT,1.1781,1.1933,0.9243,1.0597,1763177.38371452,1877866.583341623213
1654992000,2022-06-12 00:00:00,SFUND/USDT,1.2578,1.2814,1.1666,1.1747,1410869.2670539,1694604.083668549681
1654905600,2022-06-11 00:00:00,SFUND/USDT,1.3292,1.3303,1.228,1.2579,1441961.59687174,1866526.932704385286
1654819200,2022-06-10 00:00:00,SFUND/USDT,1.3593,1.3732,1.3274,1.3291,1194600.25732967,1614768.817428439179
1654732800,2022-06-09 00:00:00,SFUND/USDT,1.3694,1.3841,1.35,1.365,1318400.99138256,1796803.549048069992
1654646400,2022-06-08 00:00:00,SFUND/USDT,1.4094,1.4301,1.3608,1.3687,1310846.49186042,1824770.785444300726
1654560000,2022-06-07 00:00:00,SFUND/USDT,1.4495,1.4509,1.3395,1.3977,1284385.59628697,1779107.127249074729
1654473600,2022-06-06 00:00:00,SFUND/USDT,1.4704,1.5506,1.4349,1.4507,1241880.57957591,1851060.973472520409
1654387200,2022-06-05 00:00:00,SFUND/USDT,1.4855,1.5149,1.441,1.4709,1224442.06751391,1791116.852428332889
1654300800,2022-06-04 00:00:00,SFUND/USDT,1.4706,1.4939,1.4522,1.4829,1162387.06870768,1708188.017999082821
1654214400,2022-06-03 00:00:00,SFUND/USDT,1.5238,1.5434,1.4691,1.4747,1230857.59263518,1845478.117048351407
1654128000,2022-06-02 00:00:00,SFUND/USDT,1.4847,1.5238,1.4605,1.5163,990871.97404874,1475697.540187500926
1654041600,2022-06-01 00:00:00,SFUND/USDT,1.5937,1.6125,1.46,1.4847,1227556.97495766,1891256.525657784688
1653955200,2022-05-31 00:00:00,SFUND/USDT,1.601,1.651,1.5621,1.5948,1129326.85932604,1805707.473698389984
1653868800,2022-05-30 00:00:00,SFUND/USDT,1.5179,1.64,1.5057,1.6112,1128829.54447778,1773967.922212005524
1653782400,2022-05-29 00:00:00,SFUND/USDT,1.5731,1.5809,1.4832,1.5175,1179436.2601469,1792037.442700062097
1653696000,2022-05-28 00:00:00,SFUND/USDT,1.5252,1.6059,1.4958,1.565,1152775.27742053,1763152.20294250934
1653609600,2022-05-27 00:00:00,SFUND/USDT,1.5554,1.5801,1.4725,1.5248,1147343.96552376,1758302.059598565775
1653523200,2022-05-26 00:00:00,SFUND/USDT,1.7787,1.8109,1.5551,1.5551,1132374.54624764,1901761.166554293136
1653436800,2022-05-25 00:00:00,SFUND/USDT,1.7387,1.86,1.7191,1.7764,1012377.96974112,1792781.677490639732
1653350400,2022-05-24 00:00:00,SFUND/USDT,1.7118,1.7996,1.6869,1.7396,993530.82564285,1719503.474951958176
1653264000,2022-05-23 00:00:00,SFUND/USDT,1.7333,1.878,1.7021,1.7215,1052444.86604046,1832543.348628691808
1653177600,2022-05-22 00:00:00,SFUND/USDT,1.7334,1.7664,1.673,1.7327,1036703.1782141,1780643.226555609055
1653091200,2022-05-21 00:00:00,SFUND/USDT,1.7011,1.7481,1.6701,1.7359,1026761.99276969,1748303.246062880496
1653004800,2022-05-20 00:00:00,SFUND/USDT,1.6964,1.7787,1.618,1.7009,1009535.00690316,1708002.342298186889
1652918400,2022-05-19 00:00:00,SFUND/USDT,1.6379,1.7677,1.6156,1.6999,1010720.7380491,1687170.922838059169
1652832000,2022-05-18 00:00:00,SFUND/USDT,1.7342,1.8,1.6277,1.6383,1011657.62087568,1727361.789844062306
1652745600,2022-05-17 00:00:00,SFUND/USDT,1.6528,1.7704,1.6329,1.7333,960086.41532528,1633934.37446328914
1652659200,2022-05-16 00:00:00,SFUND/USDT,1.7793,1.8292,1.6114,1.6539,1080493.98870947,1826707.652109140438
1652572800,2022-05-15 00:00:00,SFUND/USDT,1.6165,1.805,1.5551,1.7794,925575.03004753,1526720.39812746771
1652486400,2022-05-14 00:00:00,SFUND/USDT,1.6005,1.6614,1.5001,1.6106,1155192.80809101,1831278.004883244623
1652400000,2022-05-13 00:00:00,SFUND/USDT,1.3964,1.8786,1.3833,1.6084,974515.78321944,1560720.517327295133
1652313600,2022-05-12 00:00:00,SFUND/USDT,1.5201,1.6101,1.1802,1.3905,1317380.18385615,1848349.032822284758
1652227200,2022-05-11 00:00:00,SFUND/USDT,2.0498,2.1259,1.4406,1.5302,1009306.53901361,1839421.948488709401
1652140800,2022-05-10 00:00:00,SFUND/USDT,1.9907,2.2755,1.8888,2.0685,859999.71622814,1815359.996353833415
1652054400,2022-05-09 00:00:00,SFUND/USDT,2.3844,2.4511,1.9921,2.0071,880991.24469857,1970774.435667948265
1651968000,2022-05-08 00:00:00,SFUND/USDT,2.5551,2.5898,2.3761,2.3842,710531.90883363,1752740.641016335756
1651881600,2022-05-07 00:00:00,SFUND/USDT,2.661,2.6706,2.537,2.5556,599203.73629326,1575989.391392211028
1651795200,2022-05-06 00:00:00,SFUND/USDT,2.7164,2.8125,2.63,2.6633,674323.10213613,1802942.576107680758
1651708800,2022-05-05 00:00:00,SFUND/USDT,2.9719,3.05,2.6011,2.7143,662203.87944757,1874973.833092753015
1651622400,2022-05-04 00:00:00,SFUND/USDT,2.8077,3.293,2.7504,2.9719,604717.12425359,1742401.060297327601
1651536000,2022-05-03 00:00:00,SFUND/USDT,3.0267,3.0587,2.7854,2.8046,635012.53672234,1856202.812556346547
1651449600,2022-05-02 00:00:00,SFUND/USDT,2.9953,3.1259,2.9672,3.0261,593162.93583713,1790459.479919898789
1651363200,2022-05-01 00:00:00,SFUND/USDT,2.9533,3.1019,2.9047,2.9999,573005.27508994,1716073.783771704639
1651276800,2022-04-30 00:00:00,SFUND/USDT,3.1758,3.2659,2.9457,2.9533,612482.11719624,1941323.814606779195
1651190400,2022-04-29 00:00:00,SFUND/USDT,3.4082,3.4458,3.13,3.1894,560439.71675889,1833085.716619288283
1651104000,2022-04-28 00:00:00,SFUND/USDT,3.1811,3.5554,3.1404,3.4079,521469.50079487,1697485.57651658721
1651017600,2022-04-27 00:00:00,SFUND/USDT,3.2233,3.2821,3.1405,3.1817,518372.48493235,1657851.69269489059
1650931200,2022-04-26 00:00:00,SFUND/USDT,3.4984,3.5104,3.1969,3.218,549443.58598461,1862201.748898974975
1650844800,2022-04-25 00:00:00,SFUND/USDT,3.5207,3.5832,3.234,3.4947,466733.57300104,1591243.03354228032
1650758400,2022-04-24 00:00:00,SFUND/USDT,3.6885,3.7108,3.4504,3.5207,511568.20930191,1816263.246326905608
1650672000,2022-04-23 00:00:00,SFUND/USDT,3.7143,3.78,3.6172,3.6909,487191.6719234,1802104.887030584774
1650585600,2022-04-22 00:00:00,SFUND/USDT,3.7757,3.8961,3.65,3.703,487027.07141625,1832682.124153836273
1650499200,2022-04-21 00:00:00,SFUND/USDT,3.9321,4.0193,3.7724,3.7724,477168.21444105,1876813.810446521714
1650412800,2022-04-20 00:00:00,SFUND/USDT,3.9919,4.1906,3.89,3.9343,427926.027048,1704156.118268971118
1650326400,2022-04-19 00:00:00,SFUND/USDT,3.9495,4.1675,3.914,3.99,446952.92653692,1778317.455990190669
1650240000,2022-04-18 00:00:00,SFUND/USDT,3.9717,4.1058,3.7002,3.9559,452677.42312807,1758218.725825401141
1650153600,2022-04-17 00:00:00,SFUND/USDT,4.0675,4.1908,3.9659,3.9784,418353.61297867,1712178.00401326925
1650067200,2022-04-16 00:00:00,SFUND/USDT,4.1063,4.2002,4,4.0753,441716.87183589,1800468.32552245878
1649980800,2022-04-15 00:00:00,SFUND/USDT,3.8951,4.3106,3.8704,4.1227,436674.02627074,1753867.837774748334
1649894400,2022-04-14 00:00:00,SFUND/USDT,4.1056,4.2311,3.8629,3.8972,461646.01264214,1858232.906569112012
1649808000,2022-04-13 00:00:00,SFUND/USDT,4.0663,4.5214,3.9363,4.1109,445105.42722336,1806958.355980865154
1649721600,2022-04-12 00:00:00,SFUND/USDT,3.8679,4.1636,3.803,4.0538,446058.89524614,1783989.94694925617
1649635200,2022-04-11 00:00:00,SFUND/USDT,4.335,4.3381,3.793,3.8904,463185.49612647,1889233.919119292921
1649548800,2022-04-10 00:00:00,SFUND/USDT,4.4085,4.4821,4.3,4.3385,409171.67005086,1800595.681272922036
1649462400,2022-04-09 00:00:00,SFUND/USDT,4.3844,4.5544,4.3501,4.4102,366302.04166464,1619384.575243539513
1649376000,2022-04-08 00:00:00,SFUND/USDT,4.6117,4.8,4.3156,4.3765,414330.39657681,1885722.82057624117
1649289600,2022-04-07 00:00:00,SFUND/USDT,4.4533,4.6717,4.4048,4.6117,389829.34557076,1773209.841566495954
1649203200,2022-04-06 00:00:00,SFUND/USDT,4.7726,4.7732,4.3804,4.4537,385098.06379798,1779376.524870712171
1649116800,2022-04-05 00:00:00,SFUND/USDT,4.7981,5.0059,4.7002,4.7749,378160.81635667,1834698.869042116999
1649030400,2022-04-04 00:00:00,SFUND/USDT,4.9153,4.9783,4.5788,4.8316,372909.39635356,1777621.899686881424
1648944000,2022-04-03 00:00:00,SFUND/USDT,4.9278,5.057,4.75,4.9147,360945.88930358,1771970.890600117238
1648857600,2022-04-02 00:00:00,SFUND/USDT,5.2603,5.4328,4.8991,4.9001,369575.84916673,1906787.489294711954
1648771200,2022-04-01 00:00:00,SFUND/USDT,5.2115,5.3384,4.9736,5.2612,353267.61177504,1810563.298539816828
1648684800,2022-03-31 00:00:00,SFUND/USDT,5.407,5.5049,5,5.2115,347629.28618698,1848737.097860656505
1648598400,2022-03-30 00:00:00,SFUND/USDT,5.0974,5.5178,5.0301,5.4107,329955.56453881,1736831.538896835326
1648512000,2022-03-29 00:00:00,SFUND/USDT,5.27,5.9,5.08,5.0931,329134.1469782,1752595.713579308487
1648425600,2022-03-28 00:00:00,SFUND/USDT,4.9467,5.8483,4.9352,5.27,344528.75192415,1789880.909671042284
1648339200,2022-03-27 00:00:00,SFUND/USDT,4.6378,4.95,4.4778,4.95,386270.49118804,1787752.26113675332
1648252800,2022-03-26 00:00:00,SFUND/USDT,4.6065,4.8976,4.5464,4.635,389881.41236637,1799880.75680712385
1648166400,2022-03-25 00:00:00,SFUND/USDT,4.7062,4.7299,4.5762,4.6277,358556.95752146,1671161.246081908076
1648080000,2022-03-24 00:00:00,SFUND/USDT,4.6851,4.7559,4.6,4.7095,386535.59250096,1814402.272226736869
1647993600,2022-03-23 00:00:00,SFUND/USDT,4.807,4.8073,4.5571,4.6795,395121.14682562,1859584.699889365065
1647907200,2022-03-22 00:00:00,SFUND/USDT,4.6707,4.95,4.641,4.8226,377384.70486248,1806812.30689704159
1647820800,2022-03-21 00:00:00,SFUND/USDT,4.5542,4.7737,4.5001,4.6774,385502.27965519,1783161.18515405377
1647734400,2022-03-20 00:00:00,SFUND/USDT,4.6332,4.735,4.4764,4.5559,376022.89580442,1736716.205613615419
1647648000,2022-03-19 00:00:00,SFUND/USDT,4.494,4.7993,4.4301,4.6628,396756.94189291,1825302.627144908733
1647561600,2022-03-18 00:00:00,SFUND/USDT,4.399,4.6191,4.1999,4.494,402194.83121417,1760960.157661028583
1647475200,2022-03-17 00:00:00,SFUND/USDT,4.432,4.4947,4.19,4.3846,411095.16482951,1798111.669629656004
1647388800,2022-03-16 00:00:00,SFUND/USDT,4.16,4.4999,4.0404,4.4262,388695.39782637,1647194.743016609274
1647302400,2022-03-15 00:00:00,SFUND/USDT,4.1546,4.2208,3.94,4.16,431679.02011068,1755787.348226863315
1647216000,2022-03-14 00:00:00,SFUND/USDT,4.3309,4.4086,3.98,4.1716,426013.48452797,1821044.831233231461
1647129600,2022-03-13 00:00:00,SFUND/USDT,4.8362,4.852,4.3308,4.357,409913.60829963,1889915.595884227096
1647043200,2022-03-12 00:00:00,SFUND/USDT,4.8775,4.8804,4.833,4.835,365390.10891083,1778331.384593663488
1646956800,2022-03-11 00:00:00,SFUND/USDT,4.9598,5.1036,4.7817,4.8788,370250.1414108,1813434.770500513185
1646870400,2022-03-10 00:00:00,SFUND/USDT,5.229,5.3103,4.91,4.96,367119.01585618,1856978.334364794549
1646784000,2022-03-09 00:00:00,SFUND/USDT,5.1594,5.4991,5.1525,5.2287,339930.71251081,1797834.548566501447
1646697600,2022-03-08 00:00:00,SFUND/USDT,5.254,5.2559,5.0438,5.1552,351168.03727624,1805606.571577635128
1646611200,2022-03-07 00:00:00,SFUND/USDT,5.1995,5.3757,5.0004,5.254,346192.98873802,1787424.380514342614
1646524800,2022-03-06 00:00:00,SFUND/USDT,5.32,5.5051,5.13,5.1835,326145.5706206,1714869.993756471589
1646438400,2022-03-05 00:00:00,SFUND/USDT,5.2315,5.38,5.1716,5.3146,321787.49868297,1692930.899768546826
1646352000,2022-03-04 00:00:00,SFUND/USDT,5.6951,5.6951,5.2,5.2319,327958.14400009,1783158.330244728523
1646265600,2022-03-03 00:00:00,SFUND/USDT,5.9593,6.1495,5.5295,5.6815,320165.94136914,1843744.10092514315
1646179200,2022-03-02 00:00:00,SFUND/USDT,6.1024,6.2623,5.8753,5.9969,303242.69138448,1829404.272269722789
1646092800,2022-03-01 00:00:00,SFUND/USDT,6.2069,6.432,6.0163,6.0936,263623.95944022,1636629.558261272591
1646006400,2022-02-28 00:00:00,SFUND/USDT,5.6504,6.2487,5.5799,6.2487,292772.70640081,1706616.677589546108
1645920000,2022-02-27 00:00:00,SFUND/USDT,5.7633,6.0163,5.5748,5.6954,317712.27549572,1834494.026244127266
1645833600,2022-02-26 00:00:00,SFUND/USDT,5.8681,5.9995,5.7124,5.7632,313629.12662778,1819264.058296281701
1645747200,2022-02-25 00:00:00,SFUND/USDT,5.4863,6.14,5.4162,5.8003,320423.28257414,1794253.02019308447
1645660800,2022-02-24 00:00:00,SFUND/USDT,5.7724,5.8626,5.02,5.5029,315078.6106323,1687355.165891382587
1645574400,2022-02-23 00:00:00,SFUND/USDT,5.9265,6.397,5.7119,5.7724,305004.99445797,1830831.030225666403
1645488000,2022-02-22 00:00:00,SFUND/USDT,5.9149,6.6755,5.5849,5.9251,291097.49430539,1724567.668771121964
1645401600,2022-02-21 00:00:00,SFUND/USDT,6.4067,6.7498,5.85,5.9219,303811.84186271,1944257.412370052452
1645315200,2022-02-20 00:00:00,SFUND/USDT,6.7491,6.8378,6.1911,6.4192,280300.53354537,1810968.324599467266
1645228800,2022-02-19 00:00:00,SFUND/USDT,6.7085,6.9986,6.6401,6.7355,261589.62135766,1779023.407728945649
1645142400,2022-02-18 00:00:00,SFUND/USDT,7.1864,7.3125,6.6148,6.7447,269017.18475644,1863967.812515180736
1645056000,2022-02-17 00:00:00,SFUND/USDT,7.6802,7.835,7.0916,7.2051,251498.29012489,1885180.15379623278
1644969600,2022-02-16 00:00:00,SFUND/USDT,7.835,7.835,7.5002,7.6824,224117.55528021,1728301.429238106504
1644883200,2022-02-15 00:00:00,SFUND/USDT,7.2857,7.835,7.2635,7.8126,229995.92547846,1764732.50528261722
1644796800,2022-02-14 00:00:00,SFUND/USDT,7.225,7.5643,7.0299,7.2844,240048.44354185,1731551.975690013962
1644710400,2022-02-13 00:00:00,SFUND/USDT,7.4168,7.5932,7.1003,7.2259,249318.24346671,1838200.03971109025
1644624000,2022-02-12 00:00:00,SFUND/USDT,7.3351,7.6468,7.0703,7.4168,242568.79345435,1794358.960834919192
1644537600,2022-02-11 00:00:00,SFUND/USDT,7.8447,7.9114,7.0643,7.3339,214031.7594292,1650459.760274672741
1644451200,2022-02-10 00:00:00,SFUND/USDT,8.1176,8.6,7.8254,7.8596,228089.38146032,1843552.619766675876
1644364800,2022-02-09 00:00:00,SFUND/USDT,7.8409,8.2,7.5481,8.1192,223128.30237692,1765962.214282920356
