https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HGET,Volume USDT
1660435200000.0,2022-08-14 00:00:00,HGET/USDT,0.695,0.7,0.69,0.69,0.20072463768115945,0.1385
1660348800000.0,2022-08-13 00:00:00,HGET/USDT,0.695,0.7,0.695,0.695,0.0,0.0
1660262400000.0,2022-08-12 00:00:00,HGET/USDT,0.695,0.695,0.695,0.695,302.90000000000003,210.5155
1660176000000.0,2022-08-11 00:00:00,HGET/USDT,0.695,0.695,0.695,0.695,0.0,0.0
1660089600000.0,2022-08-10 00:00:00,HGET/USDT,0.715,0.72,0.695,0.695,194.5744604316547,135.22925
1660003200000.0,2022-08-09 00:00:00,HGET/USDT,0.7,0.715,0.695,0.715,2.4164335664335663,1.72775
1659916800000.0,2022-08-08 00:00:00,HGET/USDT,0.69,0.71,0.69,0.7,777.1925000000001,544.03475
1659830400000.0,2022-08-07 00:00:00,HGET/USDT,0.7,0.7,0.69,0.69,239.87608695652176,165.5145
1659744000000.0,2022-08-06 00:00:00,HGET/USDT,0.685,0.7,0.685,0.7,38.15,26.705
1659657600000.0,2022-08-05 00:00:00,HGET/USDT,0.685,0.7,0.685,0.685,27.389781021897807,18.762
1659571200000.0,2022-08-04 00:00:00,HGET/USDT,0.695,0.7,0.685,0.685,1.1572992700729925,0.79275
1659484800000.0,2022-08-03 00:00:00,HGET/USDT,0.68,0.7,0.68,0.695,35.719784172661875,24.82525
1659398400000.0,2022-08-02 00:00:00,HGET/USDT,0.695,0.7,0.68,0.68,210.69963235294114,143.27575
1659312000000.0,2022-08-01 00:00:00,HGET/USDT,0.69,0.705,0.685,0.695,417.81942446043166,290.3845
1659225600000.0,2022-07-31 00:00:00,HGET/USDT,0.69,0.71,0.69,0.69,83.43442028985508,57.56975
1659139200000.0,2022-07-30 00:00:00,HGET/USDT,0.71,0.71,0.685,0.69,2409.6050724637685,1662.6275
1659052800000.0,2022-07-29 00:00:00,HGET/USDT,0.7,0.715,0.7,0.71,56.03556338028169,39.78525
1658966400000.0,2022-07-28 00:00:00,HGET/USDT,0.695,0.715,0.69,0.7,402.0364285714286,281.4255
1658880000000.0,2022-07-27 00:00:00,HGET/USDT,0.675,0.7,0.67,0.695,1169.994964028777,813.1465
1658793600000.0,2022-07-26 00:00:00,HGET/USDT,0.67,0.685,0.67,0.675,80.69777777777777,54.471
1658707200000.0,2022-07-25 00:00:00,HGET/USDT,0.685,0.69,0.67,0.67,315.3929104477612,211.31325
1658620800000.0,2022-07-24 00:00:00,HGET/USDT,0.77,0.77,0.625,0.685,11003.015328467152,7537.0655
1658534400000.0,2022-07-23 00:00:00,HGET/USDT,0.77,0.78,0.76,0.77,544.0967532467532,418.9545
1658448000000.0,2022-07-22 00:00:00,HGET/USDT,0.68,0.81,0.68,0.77,1598.2064935064934,1230.619
1658361600000.0,2022-07-21 00:00:00,HGET/USDT,0.675,0.69,0.675,0.68,1051.510294117647,715.027
1658275200000.0,2022-07-20 00:00:00,HGET/USDT,0.625,0.86,0.57,0.675,12012.445925925926,8108.401
1658188800000.0,2022-07-19 00:00:00,HGET/USDT,0.64,0.645,0.625,0.625,3799.0160000000005,2374.385
1658102400000.0,2022-07-18 00:00:00,HGET/USDT,0.625,0.64,0.62,0.64,600.163671875,384.10475
1658016000000.0,2022-07-17 00:00:00,HGET/USDT,0.625,0.625,0.62,0.625,21.948,13.7175
1657929600000.0,2022-07-16 00:00:00,HGET/USDT,0.61,0.625,0.61,0.625,180.0964,112.56025
1657843200000.0,2022-07-15 00:00:00,HGET/USDT,0.62,0.62,0.61,0.61,0.9057377049180327,0.5525
1657756800000.0,2022-07-14 00:00:00,HGET/USDT,0.62,0.62,0.61,0.62,10.395967741935484,6.4455
1657670400000.0,2022-07-13 00:00:00,HGET/USDT,0.605,0.62,0.6,0.62,108.33024193548387,67.16475
1657584000000.0,2022-07-12 00:00:00,HGET/USDT,0.615,0.685,0.59,0.605,2355.9177685950413,1425.33025
1657497600000.0,2022-07-11 00:00:00,HGET/USDT,0.615,0.62,0.61,0.615,218.12439024390244,134.1465
1657411200000.0,2022-07-10 00:00:00,HGET/USDT,0.65,0.65,0.615,0.615,297.0853658536586,182.7075
1657324800000.0,2022-07-09 00:00:00,HGET/USDT,0.65,0.65,0.63,0.65,1387.9480769230768,902.16625
1657238400000.0,2022-07-08 00:00:00,HGET/USDT,0.63,0.65,0.63,0.65,327.3353846153846,212.768
1657152000000.0,2022-07-07 00:00:00,HGET/USDT,0.625,0.64,0.61,0.63,1640.8349206349208,1033.726
1657065600000.0,2022-07-06 00:00:00,HGET/USDT,0.615,0.64,0.58,0.625,563.3512,352.0945
1656979200000.0,2022-07-05 00:00:00,HGET/USDT,0.61,0.615,0.6,0.615,640.0150406504065,393.60925
1656892800000.0,2022-07-04 00:00:00,HGET/USDT,0.59,0.61,0.59,0.61,13.524999999999999,8.25025
1656806400000.0,2022-07-03 00:00:00,HGET/USDT,0.59,0.605,0.59,0.59,0.7114406779661018,0.41975
1656720000000.0,2022-07-02 00:00:00,HGET/USDT,0.595,0.605,0.59,0.59,634.314406779661,374.2455
1656633600000.0,2022-07-01 00:00:00,HGET/USDT,0.605,0.61,0.59,0.595,340.00210084033614,202.30125
1656547200000.0,2022-06-30 00:00:00,HGET/USDT,0.65,0.655,0.59,0.605,6957.886776859504,4209.5215
1656460800000.0,2022-06-29 00:00:00,HGET/USDT,0.64,0.685,0.625,0.65,34208.214230769234,22235.33925
1656374400000.0,2022-06-28 00:00:00,HGET/USDT,0.65,0.65,0.63,0.64,284.614453125,182.15325
1656288000000.0,2022-06-27 00:00:00,HGET/USDT,0.655,0.665,0.65,0.65,108.07923076923076,70.2515
1656201600000.0,2022-06-26 00:00:00,HGET/USDT,0.655,0.67,0.655,0.655,2.411450381679389,1.5795
1656115200000.0,2022-06-25 00:00:00,HGET/USDT,0.67,0.67,0.655,0.655,0.4022900763358779,0.2635
1656028800000.0,2022-06-24 00:00:00,HGET/USDT,0.66,0.67,0.65,0.67,183.69440298507462,123.07525
1655942400000.0,2022-06-23 00:00:00,HGET/USDT,0.655,0.66,0.655,0.66,0.846969696969697,0.559
1655856000000.0,2022-06-22 00:00:00,HGET/USDT,0.665,0.685,0.645,0.655,2442.4236641221373,1599.7875
1655769600000.0,2022-06-21 00:00:00,HGET/USDT,0.655,0.685,0.655,0.665,46.915789473684214,31.199
1655683200000.0,2022-06-20 00:00:00,HGET/USDT,0.665,0.67,0.645,0.655,4.266030534351144,2.79425
1655596800000.0,2022-06-19 00:00:00,HGET/USDT,0.67,0.67,0.64,0.665,128.05526315789473,85.15675
1655510400000.0,2022-06-18 00:00:00,HGET/USDT,0.695,0.715,0.665,0.67,574.6824626865671,385.03725
1655424000000.0,2022-06-17 00:00:00,HGET/USDT,0.69,0.705,0.685,0.695,221.3431654676259,153.8335
1655337600000.0,2022-06-16 00:00:00,HGET/USDT,0.715,0.715,0.685,0.685,238.79233576642335,163.57275
1655251200000.0,2022-06-15 00:00:00,HGET/USDT,0.71,0.715,0.685,0.715,29.82027972027972,21.3215
1655164800000.0,2022-06-14 00:00:00,HGET/USDT,0.7,0.715,0.69,0.71,27.025704225352115,19.18825
1655078400000.0,2022-06-13 00:00:00,HGET/USDT,0.735,0.74,0.7,0.7,38.88214285714286,27.2175
1654992000000.0,2022-06-12 00:00:00,HGET/USDT,0.79,0.805,0.735,0.735,1592.7697278911567,1170.68575
1654905600000.0,2022-06-11 00:00:00,HGET/USDT,0.825,0.84,0.79,0.79,1847.9012658227848,1459.842
1654819200000.0,2022-06-10 00:00:00,HGET/USDT,0.845,0.845,0.82,0.825,1529.7224242424243,1262.021
1654732800000.0,2022-06-09 00:00:00,HGET/USDT,0.84,0.855,0.835,0.845,800.1118343195267,676.0945
1654646400000.0,2022-06-08 00:00:00,HGET/USDT,0.835,0.855,0.835,0.84,30.12261904761905,25.303
1654560000000.0,2022-06-07 00:00:00,HGET/USDT,0.855,0.855,0.835,0.835,35.65508982035928,29.772
1654473600000.0,2022-06-06 00:00:00,HGET/USDT,0.85,0.88,0.83,0.855,1640.7415204678364,1402.834
1654387200000.0,2022-06-05 00:00:00,HGET/USDT,0.85,0.86,0.85,0.85,0.40205882352941175,0.34175
1654300800000.0,2022-06-04 00:00:00,HGET/USDT,0.84,0.865,0.84,0.85,48.932352941176475,41.5925
1654214400000.0,2022-06-03 00:00:00,HGET/USDT,0.86,0.865,0.84,0.84,49.26696428571429,41.38425
1654128000000.0,2022-06-02 00:00:00,HGET/USDT,0.86,0.865,0.845,0.86,104.9953488372093,90.296
1654041600000.0,2022-06-01 00:00:00,HGET/USDT,0.89,0.89,0.86,0.86,151.4845930232558,130.27675
1653955200000.0,2022-05-31 00:00:00,HGET/USDT,0.93,0.93,0.88,0.89,3274.0519662921347,2913.90625
1653868800000.0,2022-05-30 00:00:00,HGET/USDT,0.925,0.93,0.905,0.93,720.133064516129,669.72375
1653782400000.0,2022-05-29 00:00:00,HGET/USDT,0.925,0.925,0.905,0.925,14.862972972972972,13.74825
1653696000000.0,2022-05-28 00:00:00,HGET/USDT,0.935,0.935,0.91,0.925,1256.2186486486487,1162.00225
1653609600000.0,2022-05-27 00:00:00,HGET/USDT,0.925,0.935,0.9,0.935,1947.0930481283422,1820.532
1653523200000.0,2022-05-26 00:00:00,HGET/USDT,0.915,0.935,0.9,0.925,1549.2083783783783,1433.01775
1653436800000.0,2022-05-25 00:00:00,HGET/USDT,0.925,0.935,0.915,0.915,26.520491803278688,24.26625
1653350400000.0,2022-05-24 00:00:00,HGET/USDT,0.885,0.935,0.885,0.925,410.6402702702702,379.84225
1653264000000.0,2022-05-23 00:00:00,HGET/USDT,0.885,1.11,0.88,0.885,1068.9649717514123,946.034
1653177600000.0,2022-05-22 00:00:00,HGET/USDT,0.905,0.905,0.885,0.885,400.15338983050844,354.13575
1653091200000.0,2022-05-21 00:00:00,HGET/USDT,0.9,0.905,0.885,0.905,0.4966850828729282,0.4495
1653004800000.0,2022-05-20 00:00:00,HGET/USDT,0.9,0.925,0.885,0.9,584.0830555555556,525.67475
1652918400000.0,2022-05-19 00:00:00,HGET/USDT,0.89,0.95,0.875,0.9,682813.8636111111,614532.47725
1652832000000.0,2022-05-18 00:00:00,HGET/USDT,0.91,0.91,0.89,0.89,1.953932584269663,1.739
1652745600000.0,2022-05-17 00:00:00,HGET/USDT,0.915,0.915,0.88,0.91,1356.2909340659342,1234.22475
1652659200000.0,2022-05-16 00:00:00,HGET/USDT,0.985,0.985,0.905,0.915,2590.223770491803,2370.05475
1652572800000.0,2022-05-15 00:00:00,HGET/USDT,1.05,1.055,0.965,0.985,5202.63883248731,5124.59925
1652486400000.0,2022-05-14 00:00:00,HGET/USDT,1.055,1.09,1.03,1.05,9.763095238095238,10.25125
1652400000000.0,2022-05-13 00:00:00,HGET/USDT,1.095,1.115,1.055,1.055,2275.8327014218007,2401.0035
1652313600000.0,2022-05-12 00:00:00,HGET/USDT,1.14,1.16,1.095,1.095,3085.321461187215,3378.427
1652227200000.0,2022-05-11 00:00:00,HGET/USDT,1.19,1.215,1.14,1.14,55.750438596491236,63.5555
1652140800000.0,2022-05-10 00:00:00,HGET/USDT,1.2,1.205,1.185,1.19,1205.7521008403362,1434.845
1652054400000.0,2022-05-09 00:00:00,HGET/USDT,1.215,1.22,1.2,1.2,466.926875,560.31225
1651968000000.0,2022-05-08 00:00:00,HGET/USDT,1.325,1.335,1.2,1.215,1240.3962962962962,1507.0815
1651881600000.0,2022-05-07 00:00:00,HGET/USDT,1.375,1.375,1.305,1.325,2519.5135849056605,3338.3555
1651795200000.0,2022-05-06 00:00:00,HGET/USDT,1.355,1.375,1.335,1.375,772.3661818181819,1062.0035
1651708800000.0,2022-05-05 00:00:00,HGET/USDT,1.36,1.375,1.345,1.355,105.41605166051662,142.83875
1651622400000.0,2022-05-04 00:00:00,HGET/USDT,1.35,1.36,1.335,1.36,28.888235294117642,39.288
1651536000000.0,2022-05-03 00:00:00,HGET/USDT,1.35,1.36,1.335,1.35,29.156666666666663,39.3615
1651449600000.0,2022-05-02 00:00:00,HGET/USDT,1.37,1.37,1.34,1.35,281.3431481481481,379.81325
1651363200000.0,2022-05-01 00:00:00,HGET/USDT,1.355,1.37,1.345,1.37,913.7122262773722,1251.78575
1651276800000.0,2022-04-30 00:00:00,HGET/USDT,1.35,1.425,1.335,1.355,1605.5354243542436,2175.5005
1651190400000.0,2022-04-29 00:00:00,HGET/USDT,1.36,1.39,1.35,1.35,1242.1237037037035,1676.867
1651104000000.0,2022-04-28 00:00:00,HGET/USDT,1.355,1.38,1.355,1.36,896.7963235294117,1219.643
1651017600000.0,2022-04-27 00:00:00,HGET/USDT,1.415,1.435,1.355,1.355,998.7961254612547,1353.36875
1650931200000.0,2022-04-26 00:00:00,HGET/USDT,1.425,1.44,1.415,1.415,27.707067137809187,39.2055
1650844800000.0,2022-04-25 00:00:00,HGET/USDT,1.43,1.455,1.405,1.425,1746.2438596491227,2488.3975
1650758400000.0,2022-04-24 00:00:00,HGET/USDT,1.42,1.45,1.415,1.43,604.1513986013987,863.9365
1650672000000.0,2022-04-23 00:00:00,HGET/USDT,1.495,1.52,1.4,1.42,3881.0420774647887,5511.07975
1650585600000.0,2022-04-22 00:00:00,HGET/USDT,1.38,1.555,1.37,1.495,433706.33561872906,648390.97175
1650499200000.0,2022-04-21 00:00:00,HGET/USDT,1.375,1.39,1.365,1.38,521.2811594202899,719.368
1650412800000.0,2022-04-20 00:00:00,HGET/USDT,1.44,1.46,1.37,1.375,603.6390909090909,830.00375
1650326400000.0,2022-04-19 00:00:00,HGET/USDT,1.435,1.475,1.38,1.44,23080.834722222226,33236.402
1650240000000.0,2022-04-18 00:00:00,HGET/USDT,1.46,1.51,1.4,1.435,119892.96219512195,172046.40075
1650153600000.0,2022-04-17 00:00:00,HGET/USDT,1.48,1.49,1.44,1.46,1902.2489726027397,2777.2835
1650067200000.0,2022-04-16 00:00:00,HGET/USDT,1.475,1.49,1.465,1.48,121.47888513513513,179.78875
1649980800000.0,2022-04-15 00:00:00,HGET/USDT,1.475,1.485,1.45,1.475,1529.0250847457626,2255.312
1649894400000.0,2022-04-14 00:00:00,HGET/USDT,1.485,1.485,1.455,1.475,69.07338983050848,101.88325
1649808000000.0,2022-04-13 00:00:00,HGET/USDT,1.49,1.49,1.48,1.485,0.7999999999999999,1.188
1649721600000.0,2022-04-12 00:00:00,HGET/USDT,1.51,1.515,1.475,1.49,214.8523489932886,320.13
1649635200000.0,2022-04-11 00:00:00,HGET/USDT,1.57,1.57,1.51,1.51,797.2731788079469,1203.8825
1649548800000.0,2022-04-10 00:00:00,HGET/USDT,1.56,1.58,1.545,1.57,8043.822929936306,12628.802
1649462400000.0,2022-04-09 00:00:00,HGET/USDT,1.605,1.625,1.545,1.56,289.4889423076923,451.60275
1649376000000.0,2022-04-08 00:00:00,HGET/USDT,1.6,1.645,1.54,1.605,231305.47320872275,371245.2845
1649289600000.0,2022-04-07 00:00:00,HGET/USDT,1.58,1.64,1.53,1.6,285369.3859375,456591.0175
1649203200000.0,2022-04-06 00:00:00,HGET/USDT,1.62,1.62,1.58,1.58,481.54984177215186,760.84875
1649116800000.0,2022-04-05 00:00:00,HGET/USDT,1.63,1.64,1.615,1.62,485.2993827160493,786.185
1649030400000.0,2022-04-04 00:00:00,HGET/USDT,1.635,1.645,1.61,1.63,134.04187116564418,218.48825
1648944000000.0,2022-04-03 00:00:00,HGET/USDT,1.63,1.635,1.615,1.635,122.94051987767583,201.00775
1648857600000.0,2022-04-02 00:00:00,HGET/USDT,1.6,1.635,1.585,1.63,4534.450766871166,7391.15475
1648771200000.0,2022-04-01 00:00:00,HGET/USDT,1.7,1.72,1.45,1.6,13721.333749999998,21954.134
1648684800000.0,2022-03-31 00:00:00,HGET/USDT,1.665,1.745,1.625,1.7,2007.999411764706,3413.599
1648598400000.0,2022-03-30 00:00:00,HGET/USDT,1.715,1.755,1.585,1.665,7545.085135135135,12562.56675
1648512000000.0,2022-03-29 00:00:00,HGET/USDT,1.675,1.72,1.655,1.715,437.40437317784256,750.1485
1648425600000.0,2022-03-28 00:00:00,HGET/USDT,1.62,1.755,1.61,1.675,4282.723880597015,7173.5625
1648339200000.0,2022-03-27 00:00:00,HGET/USDT,1.515,1.705,1.49,1.62,28561.99135802469,46270.426
1648252800000.0,2022-03-26 00:00:00,HGET/USDT,1.54,1.65,1.465,1.515,562863.6405940595,852738.4155
1648166400000.0,2022-03-25 00:00:00,HGET/USDT,1.545,1.635,1.535,1.59,94199.21367924527,149776.74975
1648080000000.0,2022-03-24 00:00:00,HGET/USDT,1.585,1.585,1.545,1.545,573.9522653721683,886.75625
1647993600000.0,2022-03-23 00:00:00,HGET/USDT,1.745,1.86,1.53,1.585,469955.98470031546,744880.23575
1647907200000.0,2022-03-22 00:00:00,HGET/USDT,1.7,1.745,1.7,1.745,442.76103151862463,772.618
1647820800000.0,2022-03-21 00:00:00,HGET/USDT,1.75,1.755,1.7,1.7,520.4366176470588,884.74225
1647734400000.0,2022-03-20 00:00:00,HGET/USDT,1.76,1.805,1.725,1.75,947.3928571428571,1657.9375
1647648000000.0,2022-03-19 00:00:00,HGET/USDT,1.73,1.84,1.65,1.76,153291.28011363637,269792.653
1647561600000.0,2022-03-18 00:00:00,HGET/USDT,1.72,1.76,1.72,1.73,977.3903179190752,1690.88525
1647475200000.0,2022-03-17 00:00:00,HGET/USDT,1.665,1.81,1.59,1.72,443159.3354651163,762234.057
1647388800000.0,2022-03-16 00:00:00,HGET/USDT,1.665,1.68,1.58,1.665,1456.2665165165165,2424.68375
1647302400000.0,2022-03-15 00:00:00,HGET/USDT,1.595,1.74,1.59,1.665,335844.74054054054,559181.493
1647216000000.0,2022-03-14 00:00:00,HGET/USDT,1.595,1.62,1.57,1.595,1384.4949843260188,2208.2695
1647129600000.0,2022-03-13 00:00:00,HGET/USDT,1.645,1.69,1.56,1.595,197497.16645768026,315007.9805
1647043200000.0,2022-03-12 00:00:00,HGET/USDT,1.6,1.705,1.59,1.645,16823.1962006079,27674.15775
1646956800000.0,2022-03-11 00:00:00,HGET/USDT,1.64,1.68,1.555,1.6,228428.26578125,365485.22525
1646870400000.0,2022-03-10 00:00:00,HGET/USDT,1.715,1.79,1.635,1.64,5435.369664634147,8914.00625
1646784000000.0,2022-03-09 00:00:00,HGET/USDT,1.735,1.745,1.7,1.715,113.38265306122447,194.45125
1646697600000.0,2022-03-08 00:00:00,HGET/USDT,1.73,1.735,1.73,1.735,23.099999999999998,40.0785
1646611200000.0,2022-03-07 00:00:00,HGET/USDT,1.8,1.8,1.73,1.73,3.4238439306358384,5.92325
1646524800000.0,2022-03-06 00:00:00,HGET/USDT,1.8,1.8,1.795,1.8,200.0,360.0
1646438400000.0,2022-03-05 00:00:00,HGET/USDT,1.865,1.865,1.795,1.8,1246.6776388888889,2244.01975
1646352000000.0,2022-03-04 00:00:00,HGET/USDT,1.935,1.935,1.86,1.865,44.40643431635389,82.818
1646265600000.0,2022-03-03 00:00:00,HGET/USDT,1.965,1.965,1.895,1.935,1367.509819121447,2646.1315
1646179200000.0,2022-03-02 00:00:00,HGET/USDT,1.995,2.01,1.935,1.965,137.39274809160304,269.97675
1646092800000.0,2022-03-01 00:00:00,HGET/USDT,1.98,2.01,1.965,1.995,587.2501253132832,1171.564
1646006400000.0,2022-02-28 00:00:00,HGET/USDT,1.945,2.0,1.935,1.98,382.4757575757576,757.302
1645920000000.0,2022-02-27 00:00:00,HGET/USDT,2.0,2.02,1.945,1.945,465.71979434447303,905.825
1645833600000.0,2022-02-26 00:00:00,HGET/USDT,2.005,2.04,2.0,2.0,87.4195,174.839
1645747200000.0,2022-02-25 00:00:00,HGET/USDT,2.135,2.235,2.0,2.005,134.4344139650873,269.541
1645660800000.0,2022-02-24 00:00:00,HGET/USDT,2.075,2.26,2.01,2.135,187.9711943793911,401.3185
1645574400000.0,2022-02-23 00:00:00,HGET/USDT,2.045,2.245,2.045,2.075,18.451325301204815,38.2865
1645488000000.0,2022-02-22 00:00:00,HGET/USDT,2.045,2.045,2.045,2.045,12.35,25.25575
1645401600000.0,2022-02-21 00:00:00,HGET/USDT,2.045,2.125,2.045,2.045,64.41063569682152,131.71975
1645315200000.0,2022-02-20 00:00:00,HGET/USDT,2.125,2.125,2.045,2.045,775.2293398533008,1585.344
1645228800000.0,2022-02-19 00:00:00,HGET/USDT,2.14,2.325,2.125,2.125,241.36200000000002,512.89425
1645142400000.0,2022-02-18 00:00:00,HGET/USDT,2.19,2.3,2.14,2.14,140.95759345794391,301.64925
1645056000000.0,2022-02-17 00:00:00,HGET/USDT,2.155,2.41,2.145,2.19,219.31027397260274,480.2895
1644969600000.0,2022-02-16 00:00:00,HGET/USDT,2.19,2.21,2.115,2.155,176.6337587006961,380.64575
1644883200000.0,2022-02-15 00:00:00,HGET/USDT,2.14,2.245,2.1,2.19,1035.185502283105,2267.05625
1644796800000.0,2022-02-14 00:00:00,HGET/USDT,2.115,2.145,2.11,2.14,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,HGET/USDT,2.15,2.15,2.11,2.115,117.74054373522458,249.02125
1644624000000.0,2022-02-12 00:00:00,HGET/USDT,2.2,2.245,2.15,2.15,1161.6960465116279,2497.6465
1644537600000.0,2022-02-11 00:00:00,HGET/USDT,2.21,2.235,2.2,2.2,1.1060227272727272,2.43325
1644451200000.0,2022-02-10 00:00:00,HGET/USDT,2.25,2.35,2.205,2.21,1154.8785067873303,2552.2815
1644364800000.0,2022-02-09 00:00:00,HGET/USDT,2.25,2.305,2.205,2.25,176.215,396.48375
1644278400000.0,2022-02-08 00:00:00,HGET/USDT,2.295,2.31,2.25,2.25,268.12033333333335,603.27075
1644192000000.0,2022-02-07 00:00:00,HGET/USDT,2.27,2.38,2.195,2.295,760.8493464052287,1746.14925
1644105600000.0,2022-02-06 00:00:00,HGET/USDT,2.265,2.35,2.245,2.27,391.25837004405287,888.1565
1644019200000.0,2022-02-05 00:00:00,HGET/USDT,2.22,2.39,2.17,2.265,961.6071743929359,2178.04025
1643932800000.0,2022-02-04 00:00:00,HGET/USDT,2.16,2.22,2.135,2.22,433.69549549549544,962.804
1643846400000.0,2022-02-03 00:00:00,HGET/USDT,2.145,2.18,2.13,2.16,477.39212962962955,1031.167
1643760000000.0,2022-02-02 00:00:00,HGET/USDT,2.145,2.2,2.095,2.145,763.1513986013986,1636.95975
1643673600000.0,2022-02-01 00:00:00,HGET/USDT,2.7,2.755,1.8,2.145,36782.27121212121,78897.97175
1643587200000.0,2022-01-31 00:00:00,HGET/USDT,2.72,2.755,2.6,2.7,120.32648148148148,324.8815
1643500800000.0,2022-01-30 00:00:00,HGET/USDT,2.605,2.88,2.605,2.72,296.22215073529406,805.72425
1643414400000.0,2022-01-29 00:00:00,HGET/USDT,2.605,2.665,2.565,2.605,191.60537428023034,499.132
1643328000000.0,2022-01-28 00:00:00,HGET/USDT,2.555,2.7,2.54,2.605,811.4123800383877,2113.72925
1643241600000.0,2022-01-27 00:00:00,HGET/USDT,2.46,2.56,2.375,2.555,477.262915851272,1219.40675
1643155200000.0,2022-01-26 00:00:00,HGET/USDT,2.435,2.495,2.415,2.46,362.28943089430896,891.232
1643068800000.0,2022-01-25 00:00:00,HGET/USDT,2.53,2.535,2.43,2.435,401.02330595482545,976.49175
1642982400000.0,2022-01-24 00:00:00,HGET/USDT,2.79,2.795,2.42,2.53,2574.824901185771,6514.307
1642896000000.0,2022-01-23 00:00:00,HGET/USDT,2.76,2.825,2.705,2.79,136.00770609318997,379.4615
