https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume EUR
1663423200,2022-09-17 14:00:00,ALGO/EUR,0.30463,0.30536,0.30463,0.30506,17648.71065071,5383.915671105592
1663419600,2022-09-17 13:00:00,ALGO/EUR,0.30352,0.30352,0.30352,0.30352,165.00000000,50.0808
1663416000,2022-09-17 12:00:00,ALGO/EUR,0.30396,0.30416,0.30374,0.30385,3673.57540463,1116.2158866968255
1663412400,2022-09-17 11:00:00,ALGO/EUR,0.30504,0.30513,0.30353,0.30380,5559.66829211,1689.027227143018
1663408800,2022-09-17 10:00:00,ALGO/EUR,0.30437,0.30483,0.30407,0.30483,425.00000000,129.55275
1663405200,2022-09-17 09:00:00,ALGO/EUR,0.30358,0.30441,0.30358,0.30441,1359.78025544,413.93070755849044
1663401600,2022-09-17 08:00:00,ALGO/EUR,0.30303,0.30303,0.30303,0.30303,94.39479250,28.604453971275
1663398000,2022-09-17 07:00:00,ALGO/EUR,0.30107,0.30107,0.30107,0.30107,0.00000000,0.0
1663394400,2022-09-17 06:00:00,ALGO/EUR,0.30107,0.30107,0.30107,0.30107,157.77061812,47.4999999973884
1663390800,2022-09-17 05:00:00,ALGO/EUR,0.30263,0.30263,0.30263,0.30263,0.00000000,0.0
1663387200,2022-09-17 04:00:00,ALGO/EUR,0.30159,0.30263,0.30159,0.30263,6615.78262532,2002.1342959005917
1663383600,2022-09-17 03:00:00,ALGO/EUR,0.30081,0.30081,0.30081,0.30081,1573.00000000,473.17413000000005
1663380000,2022-09-17 02:00:00,ALGO/EUR,0.30048,0.30048,0.30048,0.30048,0.00000000,0.0
1663376400,2022-09-17 01:00:00,ALGO/EUR,0.30048,0.30048,0.30048,0.30048,1016.77901655,305.52175889294404
1663372800,2022-09-17 00:00:00,ALGO/EUR,0.29749,0.30160,0.29749,0.30160,16328.08536330,4924.55054557128
1663369200,2022-09-16 23:00:00,ALGO/EUR,0.29550,0.29550,0.29550,0.29550,0.00000000,0.0
1663365600,2022-09-16 22:00:00,ALGO/EUR,0.29567,0.29567,0.29550,0.29550,50000.00000000,14775.0
1663362000,2022-09-16 21:00:00,ALGO/EUR,0.29558,0.29558,0.29558,0.29558,0.00000000,0.0
1663358400,2022-09-16 20:00:00,ALGO/EUR,0.29470,0.29558,0.29470,0.29558,353.49653294,104.48650520640521
1663354800,2022-09-16 19:00:00,ALGO/EUR,0.29366,0.29380,0.29355,0.29355,411.96494639,120.9323100127845
1663351200,2022-09-16 18:00:00,ALGO/EUR,0.29351,0.29351,0.29351,0.29351,0.00000000,0.0
1663347600,2022-09-16 17:00:00,ALGO/EUR,0.29198,0.29351,0.29198,0.29351,1933.94402022,567.6319093747722
1663344000,2022-09-16 16:00:00,ALGO/EUR,0.29533,0.29533,0.29224,0.29224,52384.79820344,15308.933426973304
1663340400,2022-09-16 15:00:00,ALGO/EUR,0.29688,0.29688,0.29688,0.29688,0.00000000,0.0
1663336800,2022-09-16 14:00:00,ALGO/EUR,0.29631,0.29688,0.29542,0.29688,3157.95337690,937.533198534072
1663333200,2022-09-16 13:00:00,ALGO/EUR,0.29757,0.29757,0.29342,0.29342,362.15534149,106.26362029999581
1663329600,2022-09-16 12:00:00,ALGO/EUR,0.29900,0.29900,0.29900,0.29900,66.62314381,19.92031999919
1663326000,2022-09-16 11:00:00,ALGO/EUR,0.30054,0.30054,0.30054,0.30054,0.00000000,0.0
1663322400,2022-09-16 10:00:00,ALGO/EUR,0.30045,0.30125,0.30045,0.30054,2715.67934681,816.1702708902773
1663318800,2022-09-16 09:00:00,ALGO/EUR,0.29712,0.30029,0.29712,0.30029,5340.31076994,1603.6419211052826
1663315200,2022-09-16 08:00:00,ALGO/EUR,0.29782,0.29782,0.29580,0.29691,29563.66203680,8777.746895346289
1663311600,2022-09-16 07:00:00,ALGO/EUR,0.29692,0.29692,0.29692,0.29692,0.00000000,0.0
1663308000,2022-09-16 06:00:00,ALGO/EUR,0.29770,0.29770,0.29692,0.29692,261.23614376,77.56623580521921
1663304400,2022-09-16 05:00:00,ALGO/EUR,0.29738,0.29750,0.29738,0.29750,54571.15126050,16234.91749999875
1663300800,2022-09-16 04:00:00,ALGO/EUR,0.29624,0.29624,0.29624,0.29624,0.00000000,0.0
1663297200,2022-09-16 03:00:00,ALGO/EUR,0.29624,0.29624,0.29624,0.29624,1111.49522750,329.2693461946
1663293600,2022-09-16 02:00:00,ALGO/EUR,0.29688,0.29688,0.29688,0.29688,0.00000000,0.0
1663290000,2022-09-16 01:00:00,ALGO/EUR,0.29688,0.29688,0.29688,0.29688,0.00000000,0.0
1663286400,2022-09-16 00:00:00,ALGO/EUR,0.29688,0.29688,0.29688,0.29688,71.85498813,21.332308876034396
1663282800,2022-09-15 23:00:00,ALGO/EUR,0.29474,0.29474,0.29474,0.29474,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ALGO/EUR,0.29488,0.29488,0.29469,0.29474,5112.80485187,1506.9481020401638
1663275600,2022-09-15 21:00:00,ALGO/EUR,0.29746,0.29746,0.29575,0.29638,4624.49565495,1370.608022214081
1663272000,2022-09-15 20:00:00,ALGO/EUR,0.29674,0.29674,0.29674,0.29674,2701.91122713,801.7651375385562
1663268400,2022-09-15 19:00:00,ALGO/EUR,0.29462,0.29478,0.29455,0.29455,801.47695336,236.075036612188
1663264800,2022-09-15 18:00:00,ALGO/EUR,0.29498,0.29501,0.29484,0.29484,22484.34575633,6629.284502796337
1663261200,2022-09-15 17:00:00,ALGO/EUR,0.29580,0.29581,0.29517,0.29517,4365.62009709,1288.6000840580552
1663257600,2022-09-15 16:00:00,ALGO/EUR,0.29257,0.29483,0.29257,0.29483,7836.06115474,2310.305910251994
1663254000,2022-09-15 15:00:00,ALGO/EUR,0.29000,0.29312,0.28999,0.29312,4259.40513964,1248.5168345312768
1663250400,2022-09-15 14:00:00,ALGO/EUR,0.29830,0.29831,0.29224,0.29224,6753.59802647,1973.6714872555929
1663246800,2022-09-15 13:00:00,ALGO/EUR,0.29580,0.29781,0.29580,0.29781,4000.64671210,1191.432597330501
1663243200,2022-09-15 12:00:00,ALGO/EUR,0.29729,0.29729,0.29710,0.29717,5198.65240688,1544.8835357525295
1663239600,2022-09-15 11:00:00,ALGO/EUR,0.29645,0.29767,0.29645,0.29767,430.98872016,128.2924123300272
1663236000,2022-09-15 10:00:00,ALGO/EUR,0.29867,0.29879,0.29612,0.29612,1767.57263496,523.4136086643551
1663232400,2022-09-15 09:00:00,ALGO/EUR,0.29985,0.29985,0.29985,0.29985,0.00000000,0.0
1663228800,2022-09-15 08:00:00,ALGO/EUR,0.30033,0.30033,0.29980,0.29985,3959.69375109,1187.3141712643367
1663225200,2022-09-15 07:00:00,ALGO/EUR,0.30107,0.30110,0.30094,0.30094,35132.00000000,10572.62408
1663221600,2022-09-15 06:00:00,ALGO/EUR,0.29500,0.30012,0.29500,0.30012,4880.43647845,1464.716595912414
1663218000,2022-09-15 05:00:00,ALGO/EUR,0.29630,0.29722,0.29630,0.29649,6326.73886098,1875.81480489196
1663214400,2022-09-15 04:00:00,ALGO/EUR,0.29438,0.29452,0.29438,0.29452,208.04981505,61.274831528526
1663210800,2022-09-15 03:00:00,ALGO/EUR,0.29509,0.29509,0.29298,0.29456,22794.79838804,6714.435813181061
1663207200,2022-09-15 02:00:00,ALGO/EUR,0.29672,0.29743,0.29604,0.29743,1088.04650196,323.61767107796277
1663203600,2022-09-15 01:00:00,ALGO/EUR,0.30012,0.30012,0.30012,0.30012,0.00000000,0.0
1663200000,2022-09-15 00:00:00,ALGO/EUR,0.30326,0.30326,0.30003,0.30012,373.12830000,111.98326539600001
1663196400,2022-09-14 23:00:00,ALGO/EUR,0.30375,0.30375,0.30375,0.30375,53.00000000,16.098750000000003
1663192800,2022-09-14 22:00:00,ALGO/EUR,0.30391,0.30395,0.30376,0.30376,755.44958444,229.47536576949437
1663189200,2022-09-14 21:00:00,ALGO/EUR,0.30283,0.30291,0.30283,0.30291,233.74135772,70.8025946669652
1663185600,2022-09-14 20:00:00,ALGO/EUR,0.30118,0.30163,0.30102,0.30163,12586.00000000,3796.31518
1663182000,2022-09-14 19:00:00,ALGO/EUR,0.30066,0.30195,0.30066,0.30195,305.42210683,92.2222051573185
1663178400,2022-09-14 18:00:00,ALGO/EUR,0.30142,0.30142,0.29783,0.29996,3071.97633181,921.4700204897276
1663174800,2022-09-14 17:00:00,ALGO/EUR,0.30053,0.30053,0.30045,0.30045,172.44684141,51.811653501634495
1663171200,2022-09-14 16:00:00,ALGO/EUR,0.30148,0.30148,0.30111,0.30123,653.92283087,196.9811743429701
1663167600,2022-09-14 15:00:00,ALGO/EUR,0.30349,0.30373,0.30349,0.30363,4492.95928134,1364.1972265932643
1663164000,2022-09-14 14:00:00,ALGO/EUR,0.30388,0.30388,0.30388,0.30388,49.01993855,14.896178926573999
1663160400,2022-09-14 13:00:00,ALGO/EUR,0.30126,0.30300,0.30126,0.30300,403.31728735,122.20513806705
1663156800,2022-09-14 12:00:00,ALGO/EUR,0.29767,0.30371,0.29757,0.30371,720.74913860,218.898720884206
1663153200,2022-09-14 11:00:00,ALGO/EUR,0.30144,0.30144,0.30144,0.30144,825.23513800,248.75887999871998
1663149600,2022-09-14 10:00:00,ALGO/EUR,0.30016,0.30145,0.30016,0.30145,11661.06865829,3515.2291470415203
1663146000,2022-09-14 09:00:00,ALGO/EUR,0.29943,0.29964,0.29943,0.29964,183.49196807,54.981533312494804
1663142400,2022-09-14 08:00:00,ALGO/EUR,0.29710,0.29988,0.29633,0.29987,850.00669592,254.8915079055304
1663138800,2022-09-14 07:00:00,ALGO/EUR,0.30129,0.30129,0.29731,0.29731,1193.12048246,354.7266506401826
1663135200,2022-09-14 06:00:00,ALGO/EUR,0.30191,0.30191,0.30191,0.30191,0.00000000,0.0
1663131600,2022-09-14 05:00:00,ALGO/EUR,0.30191,0.30191,0.30191,0.30191,92.44354275,27.9096299916525
1663128000,2022-09-14 04:00:00,ALGO/EUR,0.30067,0.30067,0.30067,0.30067,33.78956996,10.159509999873201
1663124400,2022-09-14 03:00:00,ALGO/EUR,0.29831,0.29831,0.29831,0.29831,0.00000000,0.0
1663120800,2022-09-14 02:00:00,ALGO/EUR,0.29831,0.29831,0.29831,0.29831,0.00000000,0.0
1663117200,2022-09-14 01:00:00,ALGO/EUR,0.29831,0.29831,0.29831,0.29831,0.00000000,0.0
1663113600,2022-09-14 00:00:00,ALGO/EUR,0.29831,0.29831,0.29831,0.29831,0.00000000,0.0
1663110000,2022-09-13 23:00:00,ALGO/EUR,0.29831,0.29831,0.29831,0.29831,0.00000000,0.0
1663106400,2022-09-13 22:00:00,ALGO/EUR,0.30033,0.30048,0.29823,0.29831,26946.49183987,8038.40798075162
1663102800,2022-09-13 21:00:00,ALGO/EUR,0.30018,0.30025,0.30018,0.30025,686.75656031,206.19865723307754
1663099200,2022-09-13 20:00:00,ALGO/EUR,0.30212,0.30212,0.30163,0.30163,208.73799530,62.961641522339
1663095600,2022-09-13 19:00:00,ALGO/EUR,0.29800,0.30195,0.29712,0.30195,7014.34079024,2117.980201612968
1663092000,2022-09-13 18:00:00,ALGO/EUR,0.30266,0.30266,0.29953,0.29970,5099.03580877,1528.181031888369
1663088400,2022-09-13 17:00:00,ALGO/EUR,0.30284,0.30367,0.30284,0.30367,71665.13515884,21762.55159368494
1663084800,2022-09-13 16:00:00,ALGO/EUR,0.30173,0.30321,0.30173,0.30321,1457.06303086,441.7960815870606
1663081200,2022-09-13 15:00:00,ALGO/EUR,0.30074,0.30293,0.30000,0.30281,138196.93925809,41847.41517674223
1663077600,2022-09-13 14:00:00,ALGO/EUR,0.30061,0.30399,0.29970,0.29979,8865.76138221,2657.8666047727356
1663074000,2022-09-13 13:00:00,ALGO/EUR,0.30362,0.30362,0.29854,0.30198,15199.77079467,4590.0267845744465
1663070400,2022-09-13 12:00:00,ALGO/EUR,0.31554,0.31554,0.30466,0.30466,1405.75378491,428.27694811068056
1663066800,2022-09-13 11:00:00,ALGO/EUR,0.31429,0.31429,0.31429,0.31429,38.06710363,11.9641099998727
1663063200,2022-09-13 10:00:00,ALGO/EUR,0.31238,0.31241,0.31235,0.31235,684.50882148,213.80633038927803
1663059600,2022-09-13 09:00:00,ALGO/EUR,0.31540,0.31551,0.31215,0.31215,4169.94358356,1301.6478896082538
1663056000,2022-09-13 08:00:00,ALGO/EUR,0.31600,0.31600,0.31504,0.31504,2742.34265162,863.9476289663648
1663052400,2022-09-13 07:00:00,ALGO/EUR,0.31478,0.31478,0.31478,0.31478,0.00000000,0.0
1663048800,2022-09-13 06:00:00,ALGO/EUR,0.31475,0.31537,0.31460,0.31478,7051.51587311,2219.6761665375657
1663045200,2022-09-13 05:00:00,ALGO/EUR,0.31471,0.31471,0.31471,0.31471,109.22530148,34.3742946287708
1663041600,2022-09-13 04:00:00,ALGO/EUR,0.31560,0.31560,0.31560,0.31560,497.46514575,156.9999999987
1663038000,2022-09-13 03:00:00,ALGO/EUR,0.31425,0.31425,0.31425,0.31425,95.17985680,29.910269999399997
1663034400,2022-09-13 02:00:00,ALGO/EUR,0.31000,0.31000,0.31000,0.31000,74.19354838,22.9999999978
1663030800,2022-09-13 01:00:00,ALGO/EUR,0.31250,0.31250,0.31250,0.31250,0.00000000,0.0
1663027200,2022-09-13 00:00:00,ALGO/EUR,0.31653,0.31653,0.31250,0.31250,1248.00000000,390.0
1663023600,2022-09-12 23:00:00,ALGO/EUR,0.31815,0.31815,0.31815,0.31815,0.00000000,0.0
1663020000,2022-09-12 22:00:00,ALGO/EUR,0.31815,0.31815,0.31815,0.31815,92.33668342,29.376915830073
1663016400,2022-09-12 21:00:00,ALGO/EUR,0.31840,0.31840,0.31840,0.31840,2751.41185963,876.049536106192
1663012800,2022-09-12 20:00:00,ALGO/EUR,0.31729,0.31729,0.31729,0.31729,31.39134545,9.9601599978305
1663009200,2022-09-12 19:00:00,ALGO/EUR,0.31852,0.31852,0.31784,0.31784,404.32926496,128.5120135748864
1663005600,2022-09-12 18:00:00,ALGO/EUR,0.31677,0.31710,0.31677,0.31710,6378.23932610,2022.53969030631
1663002000,2022-09-12 17:00:00,ALGO/EUR,0.31612,0.31612,0.31576,0.31576,153.17582974,48.366799998702405
1662998400,2022-09-12 16:00:00,ALGO/EUR,0.31568,0.31664,0.31400,0.31601,1972.20514168,623.2365468222969
1662994800,2022-09-12 15:00:00,ALGO/EUR,0.31881,0.31881,0.31824,0.31824,668.84507463,212.85325655025122
1662991200,2022-09-12 14:00:00,ALGO/EUR,0.32362,0.32405,0.32362,0.32405,210.86409921,68.3305113490005
1662987600,2022-09-12 13:00:00,ALGO/EUR,0.32426,0.32468,0.32370,0.32373,6499.32068894,2104.0250866305464
1662984000,2022-09-12 12:00:00,ALGO/EUR,0.32354,0.32497,0.32354,0.32497,1311.13515714,426.0795920157858
1662980400,2022-09-12 11:00:00,ALGO/EUR,0.32469,0.32610,0.32362,0.32362,19347.38402519,6261.200418231988
1662976800,2022-09-12 10:00:00,ALGO/EUR,0.32128,0.32500,0.32128,0.32458,2223.00000000,721.54134
1662973200,2022-09-12 09:00:00,ALGO/EUR,0.32156,0.32156,0.32156,0.32156,93.29228473,29.999067077778804
1662969600,2022-09-12 08:00:00,ALGO/EUR,0.31612,0.32186,0.31599,0.32157,6178.36062012,1986.7754246119885
1662966000,2022-09-12 07:00:00,ALGO/EUR,0.31704,0.31705,0.31639,0.31645,8785.83030184,2780.275999017268
1662962400,2022-09-12 06:00:00,ALGO/EUR,0.31774,0.31862,0.31774,0.31862,3755.09247597,1196.4475646935614
1662958800,2022-09-12 05:00:00,ALGO/EUR,0.31954,0.31954,0.31954,0.31954,0.00000000,0.0
1662955200,2022-09-12 04:00:00,ALGO/EUR,0.31786,0.31954,0.31786,0.31954,959.51380166,306.6030401824364
1662951600,2022-09-12 03:00:00,ALGO/EUR,0.31780,0.31780,0.31491,0.31602,1358.44552164,429.2959537486728
1662948000,2022-09-12 02:00:00,ALGO/EUR,0.32195,0.32195,0.32195,0.32195,216.60207027,69.7350365234265
1662944400,2022-09-12 01:00:00,ALGO/EUR,0.32868,0.32919,0.32868,0.32869,1908.06248618,627.1610585825041
1662940800,2022-09-12 00:00:00,ALGO/EUR,0.32290,0.32290,0.32290,0.32290,133.56109775,43.126878463475
1662937200,2022-09-11 23:00:00,ALGO/EUR,0.32367,0.32367,0.32367,0.32367,79.69535644,25.7949960189348
1662933600,2022-09-11 22:00:00,ALGO/EUR,0.32074,0.32074,0.32074,0.32074,45.00000000,14.433300000000001
1662930000,2022-09-11 21:00:00,ALGO/EUR,0.32220,0.32220,0.32219,0.32219,530.58963541,170.9506746327479
1662926400,2022-09-11 20:00:00,ALGO/EUR,0.32384,0.32392,0.31833,0.32053,3572.29654712,1145.0282122483736
1662922800,2022-09-11 19:00:00,ALGO/EUR,0.32357,0.32381,0.32357,0.32381,850.18354652,275.2979341986412
1662919200,2022-09-11 18:00:00,ALGO/EUR,0.32348,0.32412,0.32327,0.32412,513.13812291,166.3183283975892
1662915600,2022-09-11 17:00:00,ALGO/EUR,0.32527,0.32530,0.32327,0.32373,6433.41504126,2082.6894513071
1662912000,2022-09-11 16:00:00,ALGO/EUR,0.32475,0.32475,0.32426,0.32426,5613.19727083,1820.1353470393358
1662908400,2022-09-11 15:00:00,ALGO/EUR,0.32402,0.32402,0.32254,0.32254,4303.50938708,1388.0539177087833
1662904800,2022-09-11 14:00:00,ALGO/EUR,0.32192,0.32192,0.32192,0.32192,0.00000000,0.0
1662901200,2022-09-11 13:00:00,ALGO/EUR,0.32148,0.32192,0.32148,0.32192,1207.94487302,388.86161352259836
1662897600,2022-09-11 12:00:00,ALGO/EUR,0.32310,0.32310,0.32208,0.32208,1916.79808567,617.3623274325936
1662894000,2022-09-11 11:00:00,ALGO/EUR,0.32391,0.32407,0.32387,0.32387,1719.93851101,557.0364855608086
1662890400,2022-09-11 10:00:00,ALGO/EUR,0.32339,0.32426,0.32211,0.32251,13138.47974341,4237.291102047159
1662886800,2022-09-11 09:00:00,ALGO/EUR,0.32659,0.32659,0.32346,0.32346,11491.16817198,3716.933256908651
1662883200,2022-09-11 08:00:00,ALGO/EUR,0.32234,0.32872,0.32234,0.32872,8423.88315879,2769.098871957449
1662879600,2022-09-11 07:00:00,ALGO/EUR,0.31953,0.32050,0.31953,0.32050,331.09380657,106.11556500568501
1662876000,2022-09-11 06:00:00,ALGO/EUR,0.31520,0.31530,0.31520,0.31530,530.58963540,167.29491204162002
1662872400,2022-09-11 05:00:00,ALGO/EUR,0.32011,0.32086,0.32011,0.32086,1920.32862102,616.1566413404771
1662868800,2022-09-11 04:00:00,ALGO/EUR,0.32150,0.32150,0.32150,0.32150,0.00000000,0.0
1662865200,2022-09-11 03:00:00,ALGO/EUR,0.32150,0.32150,0.32150,0.32150,40.00000000,12.86
1662861600,2022-09-11 02:00:00,ALGO/EUR,0.32258,0.32372,0.32258,0.32372,3416.89159251,1106.1161463273372
1662858000,2022-09-11 01:00:00,ALGO/EUR,0.32344,0.32515,0.32273,0.32275,26509.66147557,8555.993241240218
1662854400,2022-09-11 00:00:00,ALGO/EUR,0.32244,0.32244,0.32244,0.32244,188.05304887,60.6358250776428
1662850800,2022-09-10 23:00:00,ALGO/EUR,0.32213,0.32213,0.32213,0.32213,355.32409171,114.4605496625423
1662847200,2022-09-10 22:00:00,ALGO/EUR,0.32002,0.32199,0.32002,0.32199,3757.33197898,1209.82332391177
1662843600,2022-09-10 21:00:00,ALGO/EUR,0.32174,0.32174,0.32172,0.32172,3469.62025061,1116.2462270262492
1662840000,2022-09-10 20:00:00,ALGO/EUR,0.31896,0.31896,0.31731,0.31731,2865.21307360,909.1607603840159
1662836400,2022-09-10 19:00:00,ALGO/EUR,0.31956,0.31956,0.31953,0.31953,1184.00000000,378.32352
1662832800,2022-09-10 18:00:00,ALGO/EUR,0.32020,0.32020,0.31832,0.31875,522.77706798,166.63519041862497
1662829200,2022-09-10 17:00:00,ALGO/EUR,0.32004,0.32004,0.31879,0.31898,6015.89637873,1918.9506268872954
1662825600,2022-09-10 16:00:00,ALGO/EUR,0.32040,0.32040,0.32040,0.32040,2972.54125147,952.4022169709881
1662822000,2022-09-10 15:00:00,ALGO/EUR,0.31943,0.32032,0.31865,0.31876,9716.78798310,3097.3233374929555
1662818400,2022-09-10 14:00:00,ALGO/EUR,0.31868,0.31929,0.31824,0.31929,12362.74904232,3947.302141722353
1662814800,2022-09-10 13:00:00,ALGO/EUR,0.31958,0.31958,0.31892,0.31892,1412.47493524,450.46650634674074
1662811200,2022-09-10 12:00:00,ALGO/EUR,0.31987,0.31987,0.31913,0.31913,851.18101296,271.6373966659248
1662807600,2022-09-10 11:00:00,ALGO/EUR,0.31964,0.31964,0.31964,0.31964,441.00000000,140.96124
1662804000,2022-09-10 10:00:00,ALGO/EUR,0.31926,0.31957,0.31804,0.31804,7236.69641533,2301.558927931553
1662800400,2022-09-10 09:00:00,ALGO/EUR,0.32120,0.32185,0.31928,0.31928,7908.42476661,2525.001859483241
1662796800,2022-09-10 08:00:00,ALGO/EUR,0.31877,0.32099,0.31877,0.31878,7142.11656003,2276.7639170063635
1662793200,2022-09-10 07:00:00,ALGO/EUR,0.32458,0.32458,0.32000,0.32000,212.81010459,68.09923346880001
1662789600,2022-09-10 06:00:00,ALGO/EUR,0.32476,0.32477,0.32430,0.32430,50201.00000000,16280.184299999999
1662786000,2022-09-10 05:00:00,ALGO/EUR,0.32211,0.32211,0.32211,0.32211,73.73257582,23.749999997380197
1662782400,2022-09-10 04:00:00,ALGO/EUR,0.32515,0.32515,0.32515,0.32515,40.00000000,13.006
1662778800,2022-09-10 03:00:00,ALGO/EUR,0.32407,0.32407,0.32407,0.32407,0.00000000,0.0
1662775200,2022-09-10 02:00:00,ALGO/EUR,0.32300,0.32407,0.32300,0.32407,745.03183155,241.4424656504085
1662771600,2022-09-10 01:00:00,ALGO/EUR,0.32505,0.32505,0.32407,0.32407,1578.85000245,511.65792029397153
1662768000,2022-09-10 00:00:00,ALGO/EUR,0.32059,0.32500,0.32050,0.32419,8052.48396836,2610.534777702628
1662764400,2022-09-09 23:00:00,ALGO/EUR,0.32185,0.32287,0.32136,0.32271,42000.68319138,13554.04047269024
1662760800,2022-09-09 22:00:00,ALGO/EUR,0.32049,0.32112,0.32049,0.32112,505.71562243,162.3954006747216
1662757200,2022-09-09 21:00:00,ALGO/EUR,0.32227,0.32254,0.32047,0.32053,4184.29180198,1341.1910512886493
1662753600,2022-09-09 20:00:00,ALGO/EUR,0.32178,0.32477,0.32178,0.32278,14640.22569683,4725.5720504227875
1662750000,2022-09-09 19:00:00,ALGO/EUR,0.32400,0.32400,0.32165,0.32165,431.85020757,138.9046192648905
1662746400,2022-09-09 18:00:00,ALGO/EUR,0.31973,0.32240,0.31781,0.32240,28709.37672586,9255.903056417264
1662742800,2022-09-09 17:00:00,ALGO/EUR,0.31761,0.32064,0.31761,0.32033,1094.05626228,350.45904249615245
1662739200,2022-09-09 16:00:00,ALGO/EUR,0.31540,0.31751,0.31538,0.31745,31976.00000000,10150.7812
1662735600,2022-09-09 15:00:00,ALGO/EUR,0.31716,0.31796,0.31716,0.31782,5853.32914082,1860.3050675354125
1662732000,2022-09-09 14:00:00,ALGO/EUR,0.31785,0.31785,0.31587,0.31640,1285.62810364,406.77273199169605
1662728400,2022-09-09 13:00:00,ALGO/EUR,0.31646,0.31696,0.31588,0.31678,57792.36930198,18307.466747481223
