https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMT,Volume USDT
1660615200,2022-08-16 02:00:00,GMT/USDT,1.0679,1.0759,1.0553,1.061,950145.05706655,1010118.34214220512
1660611600,2022-08-16 01:00:00,GMT/USDT,1.0437,1.0805,1.0437,1.0668,518280.32809532,553685.272108400804
1660608000,2022-08-16 00:00:00,GMT/USDT,1.0532,1.0552,1.0292,1.0441,303855.56912139,315965.680183444306
1660604400,2022-08-15 23:00:00,GMT/USDT,1.0405,1.0571,1.0354,1.0533,457974.59656318,480223.856193798556
1660600800,2022-08-15 22:00:00,GMT/USDT,1.0441,1.0518,1.0372,1.0386,175955.90396367,183532.384566432747
1660597200,2022-08-15 21:00:00,GMT/USDT,1.0443,1.053,1.0378,1.0429,228959.66443186,239629.642985681837
1660593600,2022-08-15 20:00:00,GMT/USDT,1.0744,1.0945,1.0431,1.0441,628828.51742933,673101.198300052536
1660590000,2022-08-15 19:00:00,GMT/USDT,1.071,1.0836,1.07,1.0754,94974.83510631,102091.828146712417
1660586400,2022-08-15 18:00:00,GMT/USDT,1.0815,1.0825,1.0669,1.0715,215154.43157884,231121.797415238686
1660582800,2022-08-15 17:00:00,GMT/USDT,1.0984,1.0984,1.0785,1.0789,146536.52370761,159341.829026394963
1660579200,2022-08-15 16:00:00,GMT/USDT,1.0901,1.1116,1.0773,1.0987,742979.23889812,813496.554609210329
1660575600,2022-08-15 15:00:00,GMT/USDT,1.0282,1.1097,1.0279,1.0898,949643.25213768,1017900.566238889586
1660572000,2022-08-15 14:00:00,GMT/USDT,1.0228,1.04,1.0187,1.0283,289523.71967064,296708.05432232013
1660568400,2022-08-15 13:00:00,GMT/USDT,1.0004,1.0252,0.999,1.0216,318215.47925884,322627.764078560015
1660564800,2022-08-15 12:00:00,GMT/USDT,1.0044,1.0133,0.993,0.9995,191195.23161452,192099.333124747909
1660561200,2022-08-15 11:00:00,GMT/USDT,1.0242,1.0281,1.0035,1.0048,231576.90207857,235125.279235605116
1660557600,2022-08-15 10:00:00,GMT/USDT,1.021,1.0264,1.0132,1.0254,687617.02520958,702586.378030322743
1660554000,2022-08-15 09:00:00,GMT/USDT,1.0151,1.0241,1.0011,1.0206,272313.46047558,275409.709449175808
1660550400,2022-08-15 08:00:00,GMT/USDT,1.0036,1.0196,0.9913,1.0144,449494.060878,453592.43402101892
1660546800,2022-08-15 07:00:00,GMT/USDT,1.0076,1.0183,0.9971,1.0038,317409.02104931,320028.199706934619
1660543200,2022-08-15 06:00:00,GMT/USDT,1.0365,1.0539,1.0001,1.0085,1222500.9850893,1252372.00890508862
1660539600,2022-08-15 05:00:00,GMT/USDT,1.0401,1.0599,1.0335,1.0365,295527.98933504,308650.121629163831
1660536000,2022-08-15 04:00:00,GMT/USDT,1.035,1.0409,1.0258,1.0397,268168.86174737,276956.901830923015
1660532400,2022-08-15 03:00:00,GMT/USDT,1.0541,1.0558,1.0315,1.0347,411571.9771148,428314.196706640608
1660528800,2022-08-15 02:00:00,GMT/USDT,1.0343,1.0629,1.0288,1.0531,631805.44987985,661347.68602383389
1660525200,2022-08-15 01:00:00,GMT/USDT,0.9984,1.0348,0.9964,1.0345,634207.72587479,640237.036857026135
1660521600,2022-08-15 00:00:00,GMT/USDT,0.9811,0.9993,0.9713,0.9981,393879.40441668,388620.131389585845
1660518000,2022-08-14 23:00:00,GMT/USDT,0.9806,0.9864,0.9759,0.9803,205453.7199764,201456.714029504844
1660514400,2022-08-14 22:00:00,GMT/USDT,0.9815,0.9864,0.9688,0.9792,197266.08349907,193252.49539150772
1660510800,2022-08-14 21:00:00,GMT/USDT,0.9805,0.9866,0.9774,0.9815,46799.52830116,45989.343506208006
1660507200,2022-08-14 20:00:00,GMT/USDT,0.9791,0.9831,0.9771,0.9818,83909.73189407,82163.863793897206
1660503600,2022-08-14 19:00:00,GMT/USDT,0.9822,0.9842,0.9767,0.9797,63407.8453326,62178.307413454461
1660500000,2022-08-14 18:00:00,GMT/USDT,0.9666,0.9846,0.9655,0.982,163013.54854778,158656.015341944635
1660496400,2022-08-14 17:00:00,GMT/USDT,0.9716,0.972,0.9597,0.9674,405520.84393547,392179.253661910057
1660492800,2022-08-14 16:00:00,GMT/USDT,0.9979,1.0014,0.9709,0.9709,286282.74271412,282701.278064936672
1660489200,2022-08-14 15:00:00,GMT/USDT,0.9933,0.9985,0.9896,0.9974,114513.89971646,113982.589185784728
1660485600,2022-08-14 14:00:00,GMT/USDT,0.9931,0.9952,0.989,0.994,60043.39402397,59578.772628821937
1660482000,2022-08-14 13:00:00,GMT/USDT,1.0087,1.0088,0.9828,0.9922,335072.66992147,332819.057773691385
1660478400,2022-08-14 12:00:00,GMT/USDT,1.0097,1.0198,1.0048,1.0094,273129.53031858,276556.327535965671
1660474800,2022-08-14 11:00:00,GMT/USDT,1.0007,1.0194,1.0005,1.0098,256047.9637047,258895.249354107682
1660471200,2022-08-14 10:00:00,GMT/USDT,1.0083,1.0084,0.9998,1.0002,146435.78884105,146900.687017277479
1660467600,2022-08-14 09:00:00,GMT/USDT,0.9979,1.0108,0.9966,1.008,159684.77426525,160660.342404329693
1660464000,2022-08-14 08:00:00,GMT/USDT,1.0083,1.0085,0.9931,0.9978,604331.88871464,604062.136847412648
1660460400,2022-08-14 07:00:00,GMT/USDT,1.0053,1.0115,0.9985,1.0081,302539.82050978,304028.862579444942
1660456800,2022-08-14 06:00:00,GMT/USDT,1.015,1.0226,0.9988,1.0042,658642.4852152,662742.93571320089
1660453200,2022-08-14 05:00:00,GMT/USDT,0.986,1.0192,0.9837,1.0149,340190.05111111,341241.539288723343
1660449600,2022-08-14 04:00:00,GMT/USDT,0.9848,0.9915,0.981,0.986,108155.2446808,106561.912883842246
1660446000,2022-08-14 03:00:00,GMT/USDT,0.9866,0.9878,0.9821,0.9849,49686.07,48944.75417564
1660442400,2022-08-14 02:00:00,GMT/USDT,0.9844,0.9881,0.982,0.9862,195838.92213567,193126.544325697409
1660438800,2022-08-14 01:00:00,GMT/USDT,0.9794,0.9868,0.9727,0.9836,173700.89689243,170643.170980622487
1660435200,2022-08-14 00:00:00,GMT/USDT,0.9754,0.9846,0.9705,0.9795,161676.38491088,158216.974909832087
1660431600,2022-08-13 23:00:00,GMT/USDT,0.9733,0.9804,0.9687,0.9753,101262.9359997,98497.740070237773
1660428000,2022-08-13 22:00:00,GMT/USDT,0.9756,0.9778,0.9731,0.9733,36984.04689038,36082.619828026529
1660424400,2022-08-13 21:00:00,GMT/USDT,0.9772,0.9784,0.9733,0.9748,25034.68962851,24446.547629543954
1660420800,2022-08-13 20:00:00,GMT/USDT,0.9705,0.9783,0.9676,0.9766,113881.50460366,110800.711880836507
1660417200,2022-08-13 19:00:00,GMT/USDT,0.9733,0.976,0.9688,0.971,110574.83383898,107570.140889828386
1660413600,2022-08-13 18:00:00,GMT/USDT,0.9821,0.9838,0.9714,0.9742,165793.67354266,162036.688942044473
1660410000,2022-08-13 17:00:00,GMT/USDT,0.9796,0.9836,0.9772,0.982,125655.37719902,123334.143972625291
1660406400,2022-08-13 16:00:00,GMT/USDT,0.9806,0.9822,0.9765,0.9794,162694.93099177,159437.140970946746
1660402800,2022-08-13 15:00:00,GMT/USDT,0.9805,0.9851,0.976,0.9802,114665.55084125,112392.192712002342
1660399200,2022-08-13 14:00:00,GMT/USDT,0.9777,0.9818,0.976,0.9789,117806.06429868,115352.873885410669
1660395600,2022-08-13 13:00:00,GMT/USDT,0.9739,0.9822,0.9739,0.9775,147322.58041244,143945.329285638436
1660392000,2022-08-13 12:00:00,GMT/USDT,0.9772,0.9788,0.9665,0.974,97018.21420583,94343.927457159611
1660388400,2022-08-13 11:00:00,GMT/USDT,0.9802,0.9802,0.972,0.977,50064.86486238,48879.11000072765
1660384800,2022-08-13 10:00:00,GMT/USDT,0.9794,0.9845,0.976,0.9792,112720.83482323,110614.425046651975
1660381200,2022-08-13 09:00:00,GMT/USDT,0.9734,0.9797,0.971,0.979,93653.80141954,91266.22331020207
1660377600,2022-08-13 08:00:00,GMT/USDT,0.9797,0.9874,0.9693,0.9741,183982.91693774,180075.597469702167
1660374000,2022-08-13 07:00:00,GMT/USDT,0.9917,0.9926,0.9782,0.98,305383.01282733,300810.595673467671
1660370400,2022-08-13 06:00:00,GMT/USDT,0.9927,1.0043,0.9885,0.9909,177308.76186742,176901.846042977824
1660366800,2022-08-13 05:00:00,GMT/USDT,0.9885,0.9955,0.9883,0.9923,64642.09996796,64064.136813321758
1660363200,2022-08-13 04:00:00,GMT/USDT,0.9926,0.9939,0.9879,0.9893,119528.53034049,118427.717113947539
1660359600,2022-08-13 03:00:00,GMT/USDT,0.9962,0.9966,0.988,0.9927,144455.70891441,143227.849828738683
1660356000,2022-08-13 02:00:00,GMT/USDT,0.9866,0.9967,0.9845,0.9963,207886.00010105,205620.818868514061
1660352400,2022-08-13 01:00:00,GMT/USDT,0.9853,0.99,0.9823,0.9867,129964.08930006,128115.446755295146
1660348800,2022-08-13 00:00:00,GMT/USDT,0.9827,0.9868,0.9756,0.9854,74781.93206561,73295.95012770658
1660345200,2022-08-12 23:00:00,GMT/USDT,0.9703,0.9849,0.9702,0.9827,139615.64123904,136571.863935151895
1660341600,2022-08-12 22:00:00,GMT/USDT,0.9668,0.9714,0.965,0.9714,61934.34807674,59957.739948928327
1660338000,2022-08-12 21:00:00,GMT/USDT,0.9696,0.9736,0.9659,0.9668,35261.99427528,34180.843235457736
1660334400,2022-08-12 20:00:00,GMT/USDT,0.9698,0.973,0.9646,0.9697,57989.59821127,56220.536401721855
1660330800,2022-08-12 19:00:00,GMT/USDT,0.9663,0.9729,0.9663,0.97,82834.55445427,80363.896807447645
1660327200,2022-08-12 18:00:00,GMT/USDT,0.9623,0.9713,0.9613,0.9661,192219.33019365,186168.568851658425
1660323600,2022-08-12 17:00:00,GMT/USDT,0.9598,0.9634,0.9589,0.9628,28786.82105351,27662.077355057046
1660320000,2022-08-12 16:00:00,GMT/USDT,0.9621,0.965,0.9595,0.9595,78803.4244082,75746.078557371984
1660316400,2022-08-12 15:00:00,GMT/USDT,0.9555,0.9641,0.9539,0.962,103611.44302839,99631.410618438436
1660312800,2022-08-12 14:00:00,GMT/USDT,0.9564,0.9601,0.952,0.9557,80546.13010998,77052.729847243004
1660309200,2022-08-12 13:00:00,GMT/USDT,0.9544,0.9622,0.9514,0.957,122549.1163375,117272.96572171865
1660305600,2022-08-12 12:00:00,GMT/USDT,0.9449,0.955,0.9449,0.9539,60737.46292311,57780.633954375473
1660302000,2022-08-12 11:00:00,GMT/USDT,0.9544,0.9567,0.9415,0.9451,128983.32348503,122374.825829945033
1660298400,2022-08-12 10:00:00,GMT/USDT,0.9687,0.9699,0.9517,0.9538,90171.63244676,86742.651724125338
1660294800,2022-08-12 09:00:00,GMT/USDT,0.9674,0.975,0.9655,0.9691,118050.88797571,114630.32070694543
1660291200,2022-08-12 08:00:00,GMT/USDT,0.964,0.9695,0.9617,0.9662,132997.45227695,128531.459736667828
1660287600,2022-08-12 07:00:00,GMT/USDT,0.9629,0.9641,0.9585,0.964,69944.71254447,67268.88653775391
1660284000,2022-08-12 06:00:00,GMT/USDT,0.9703,0.9714,0.9591,0.9623,88663.98017699,85493.833655514214
1660280400,2022-08-12 05:00:00,GMT/USDT,0.9698,0.9736,0.9662,0.9696,51345.56408065,49838.631057860014
1660276800,2022-08-12 04:00:00,GMT/USDT,0.9691,0.9719,0.9674,0.9698,76056.29691495,73790.686788251796
1660273200,2022-08-12 03:00:00,GMT/USDT,0.9674,0.9704,0.9659,0.9691,86705.55995122,83917.781194543462
1660269600,2022-08-12 02:00:00,GMT/USDT,0.9609,0.9724,0.9548,0.9668,130586.73391295,125865.489245646011
1660266000,2022-08-12 01:00:00,GMT/USDT,0.961,0.9645,0.957,0.9613,87979.81386924,84548.701146204218
1660262400,2022-08-12 00:00:00,GMT/USDT,0.9676,0.9693,0.9457,0.9616,229292.27417057,219000.270852277711
1660258800,2022-08-11 23:00:00,GMT/USDT,0.9611,0.9686,0.9604,0.9674,143024.68553336,137988.00952577826
1660255200,2022-08-11 22:00:00,GMT/USDT,0.9662,0.9663,0.9602,0.9616,173207.64739322,166806.517124163559
1660251600,2022-08-11 21:00:00,GMT/USDT,0.9687,0.9704,0.959,0.9658,135476.01058051,130619.404393492003
1660248000,2022-08-11 20:00:00,GMT/USDT,0.9727,0.9727,0.9657,0.9698,64958.1299308,62962.221045474898
1660244400,2022-08-11 19:00:00,GMT/USDT,0.9723,0.9735,0.9658,0.9717,62720.92311698,60896.586872255178
1660240800,2022-08-11 18:00:00,GMT/USDT,0.9833,0.9833,0.9686,0.973,207775.20089382,202415.014389406255
1660237200,2022-08-11 17:00:00,GMT/USDT,0.9853,0.9877,0.9789,0.9838,89273.86129914,87866.526670390689
1660233600,2022-08-11 16:00:00,GMT/USDT,0.9787,0.9875,0.9781,0.9857,129889.43736539,127624.348277771496
1660230000,2022-08-11 15:00:00,GMT/USDT,0.9884,0.9899,0.978,0.9798,327604.60712177,322609.070892401786
1660226400,2022-08-11 14:00:00,GMT/USDT,0.9946,0.9982,0.9783,0.987,236691.65987242,233916.461958436431
1660222800,2022-08-11 13:00:00,GMT/USDT,0.9953,0.996,0.9818,0.9944,266420.74756689,263726.579024107076
1660219200,2022-08-11 12:00:00,GMT/USDT,0.9907,1.0029,0.9882,0.9957,352569.25590235,351415.483257539816
1660215600,2022-08-11 11:00:00,GMT/USDT,0.9889,0.995,0.9889,0.9906,63085.78975683,62550.667990439751
1660212000,2022-08-11 10:00:00,GMT/USDT,0.9916,0.9952,0.9863,0.9893,113614.44291526,112472.628473935623
1660208400,2022-08-11 09:00:00,GMT/USDT,1.0097,1.0097,0.9917,0.9917,169479.09251607,169696.320922289335
1660204800,2022-08-11 08:00:00,GMT/USDT,0.9823,1.0142,0.9799,1.0096,205070.48950655,204004.894462476582
1660201200,2022-08-11 07:00:00,GMT/USDT,0.9927,0.9964,0.9775,0.9823,172961.67891892,170783.683775416218
1660197600,2022-08-11 06:00:00,GMT/USDT,0.9903,0.9955,0.9896,0.9931,144775.0750421,143644.962841556482
1660194000,2022-08-11 05:00:00,GMT/USDT,0.9975,1.0015,0.9862,0.9904,312244.44990542,311113.237340319426
1660190400,2022-08-11 04:00:00,GMT/USDT,0.9927,0.9985,0.9924,0.9978,109787.30820136,109324.738259986039
1660186800,2022-08-11 03:00:00,GMT/USDT,0.989,0.995,0.986,0.9923,169670.86978807,167998.562597002678
1660183200,2022-08-11 02:00:00,GMT/USDT,1.0009,1.0009,0.9853,0.9879,306255.1174512,303905.710931594815
1660179600,2022-08-11 01:00:00,GMT/USDT,0.9967,1.005,0.9886,1.0003,403516.86138026,402419.001468140045
1660176000,2022-08-11 00:00:00,GMT/USDT,0.9817,1.002,0.98,0.9969,323771.57567315,321550.722441529239
1660172400,2022-08-10 23:00:00,GMT/USDT,0.9756,0.9828,0.9747,0.9814,80888.88777861,79076.088686827428
1660168800,2022-08-10 22:00:00,GMT/USDT,0.9789,0.9823,0.975,0.9755,138624.86083508,135695.417066501111
1660165200,2022-08-10 21:00:00,GMT/USDT,0.9772,0.9834,0.9728,0.9793,138522.76035983,135319.875945787912
1660161600,2022-08-10 20:00:00,GMT/USDT,0.9673,0.9784,0.9671,0.9773,92234.35035276,89790.518091823833
1660158000,2022-08-10 19:00:00,GMT/USDT,0.9652,0.9722,0.963,0.9663,87914.56433489,85030.552272973666
1660154400,2022-08-10 18:00:00,GMT/USDT,0.9782,0.9806,0.962,0.9655,198468.8845754,192521.698116031069
1660150800,2022-08-10 17:00:00,GMT/USDT,0.9711,0.9782,0.9674,0.9766,234252.21522095,227964.985467824827
1660147200,2022-08-10 16:00:00,GMT/USDT,0.976,0.9821,0.9621,0.9712,218460.71285176,212496.099631399649
1660143600,2022-08-10 15:00:00,GMT/USDT,0.9814,0.9829,0.9747,0.9747,168340.54987337,164628.883976064124
1660140000,2022-08-10 14:00:00,GMT/USDT,0.9704,0.9878,0.9663,0.9816,339462.17163689,331833.371752359522
1660136400,2022-08-10 13:00:00,GMT/USDT,0.9724,0.9788,0.964,0.9691,339371.49089642,329447.900810111836
1660132800,2022-08-10 12:00:00,GMT/USDT,0.9413,0.9778,0.932,0.9711,735496.81163282,702676.981387802427
1660129200,2022-08-10 11:00:00,GMT/USDT,0.934,0.9449,0.9318,0.9408,276568.99508061,259628.699462588842
1660125600,2022-08-10 10:00:00,GMT/USDT,0.935,0.935,0.9279,0.9345,252843.7606571,235416.299405648312
1660122000,2022-08-10 09:00:00,GMT/USDT,0.9379,0.9386,0.9316,0.9348,123663.91173378,115629.541578832101
1660118400,2022-08-10 08:00:00,GMT/USDT,0.9323,0.9384,0.9271,0.9376,380188.4774363,354252.3041486741
1660114800,2022-08-10 07:00:00,GMT/USDT,0.9288,0.9371,0.9284,0.9326,141287.18899419,131808.816021587456
1660111200,2022-08-10 06:00:00,GMT/USDT,0.9598,0.9605,0.9152,0.9287,1020388.89428977,949707.400512411539
1660107600,2022-08-10 05:00:00,GMT/USDT,0.9612,0.9667,0.96,0.96,111565.93413858,107492.771769378755
1660104000,2022-08-10 04:00:00,GMT/USDT,0.9526,0.9643,0.9523,0.9607,187006.20013643,179314.1425892237
1660100400,2022-08-10 03:00:00,GMT/USDT,0.9621,0.9644,0.9517,0.9522,186392.09360259,178630.875768156738
1660096800,2022-08-10 02:00:00,GMT/USDT,0.9615,0.9654,0.9465,0.9632,278938.21034585,266727.089954149381
1660093200,2022-08-10 01:00:00,GMT/USDT,0.9645,0.9798,0.9559,0.9616,377553.29461246,366184.795980913051
1660089600,2022-08-10 00:00:00,GMT/USDT,0.9499,0.9674,0.9428,0.9654,349540.34531545,333536.705681482342
1660086000,2022-08-09 23:00:00,GMT/USDT,0.9501,0.9564,0.9486,0.9498,208862.17713954,199136.637776303495
1660082400,2022-08-09 22:00:00,GMT/USDT,0.9649,0.9675,0.9395,0.9498,224414.73962811,213199.740170183789
1660078800,2022-08-09 21:00:00,GMT/USDT,0.9632,0.9677,0.9632,0.9663,53551.09935938,51715.499437074421
1660075200,2022-08-09 20:00:00,GMT/USDT,0.9586,0.9665,0.9586,0.964,260375.18520756,250942.000952164793
1660071600,2022-08-09 19:00:00,GMT/USDT,0.9561,0.9594,0.9538,0.9566,44691.75565091,42746.97623750135
1660068000,2022-08-09 18:00:00,GMT/USDT,0.9615,0.9622,0.9521,0.957,109446.5678979,104636.75377709269
1660064400,2022-08-09 17:00:00,GMT/USDT,0.9608,0.9654,0.9569,0.9616,211077.19004461,202869.785293452882
1660060800,2022-08-09 16:00:00,GMT/USDT,0.9594,0.9652,0.9547,0.9598,273727.84238935,263062.055637896889
1660057200,2022-08-09 15:00:00,GMT/USDT,0.9688,0.9714,0.9582,0.9592,240680.63707589,232079.004577214135
1660053600,2022-08-09 14:00:00,GMT/USDT,0.9848,0.9856,0.9516,0.9689,495017.62575951,478725.771204390429
1660050000,2022-08-09 13:00:00,GMT/USDT,1.0014,1.007,0.9801,0.9847,393960.08474337,391882.449425221724
1660046400,2022-08-09 12:00:00,GMT/USDT,0.9938,1.0042,0.9936,1.0009,227382.03824823,227370.360945706687
1660042800,2022-08-09 11:00:00,GMT/USDT,0.9868,0.9978,0.9853,0.9941,184961.06017745,183315.315265168619
1660039200,2022-08-09 10:00:00,GMT/USDT,0.9874,0.9976,0.9827,0.9867,387622.35662611,383917.751320197265
1660035600,2022-08-09 09:00:00,GMT/USDT,1.0034,1.0085,0.9875,0.9875,371410.43820275,370826.913528378611
1660032000,2022-08-09 08:00:00,GMT/USDT,1.0222,1.0228,1.0009,1.0037,399068.52460825,402540.52361034297
1660028400,2022-08-09 07:00:00,GMT/USDT,1.0179,1.028,1.0146,1.0221,314488.9769305,321003.047100295448
1660024800,2022-08-09 06:00:00,GMT/USDT,1.0513,1.0519,1.0179,1.0179,545349.62847753,564999.632313183404
1660021200,2022-08-09 05:00:00,GMT/USDT,1.0427,1.0582,1.0324,1.0515,637121.23216444,663863.109396808644
1660017600,2022-08-09 04:00:00,GMT/USDT,0.9833,1.0487,0.9833,1.0426,1714945.91209949,1758562.184506534975
1660014000,2022-08-09 03:00:00,GMT/USDT,0.9489,0.9863,0.9489,0.9833,400739.85363903,389382.678622668589
1660010400,2022-08-09 02:00:00,GMT/USDT,0.9426,0.9506,0.9402,0.9493,116901.35583588,110616.594219982127
1660006800,2022-08-09 01:00:00,GMT/USDT,0.9472,0.9488,0.9381,0.9423,168575.28964402,159028.035802710456
1660003200,2022-08-09 00:00:00,GMT/USDT,0.9416,0.9516,0.9344,0.9471,138312.83977154,130708.253959248618
1659999600,2022-08-08 23:00:00,GMT/USDT,0.9393,0.9483,0.9385,0.9432,153065.9536469,144329.639675806412
1659996000,2022-08-08 22:00:00,GMT/USDT,0.9432,0.9434,0.928,0.9392,114759.78921113,107386.449055215084
1659992400,2022-08-08 21:00:00,GMT/USDT,0.9495,0.9497,0.9359,0.9436,83481.33498383,78629.822409999528
1659988800,2022-08-08 20:00:00,GMT/USDT,0.9405,0.9511,0.9405,0.9497,46053.36653489,43539.909753783394
1659985200,2022-08-08 19:00:00,GMT/USDT,0.9403,0.9433,0.9373,0.9406,32710.16579321,30770.666913315956
1659981600,2022-08-08 18:00:00,GMT/USDT,0.9415,0.9442,0.9359,0.9412,55104.90346631,51835.834072615235
1659978000,2022-08-08 17:00:00,GMT/USDT,0.939,0.943,0.9382,0.9416,27823.45318917,26177.078459495952
1659974400,2022-08-08 16:00:00,GMT/USDT,0.9451,0.9452,0.9345,0.9392,115454.90034527,108388.856457165892
1659970800,2022-08-08 15:00:00,GMT/USDT,0.9562,0.959,0.9386,0.9454,210260.54845712,199684.379057012242
1659967200,2022-08-08 14:00:00,GMT/USDT,0.9612,0.9615,0.9556,0.9566,148858.03402999,142606.551678393029
1659963600,2022-08-08 13:00:00,GMT/USDT,0.9651,0.9654,0.954,0.9608,231435.96328755,222013.124045717456
1659960000,2022-08-08 12:00:00,GMT/USDT,0.9647,0.9813,0.9609,0.965,350571.36609157,339740.390996462877
1659956400,2022-08-08 11:00:00,GMT/USDT,0.9613,0.9651,0.9589,0.9651,93343.00629647,89802.97633915047
1659952800,2022-08-08 10:00:00,GMT/USDT,0.9613,0.9641,0.9578,0.9617,91773.53863043,88146.828886650445
1659949200,2022-08-08 09:00:00,GMT/USDT,0.9654,0.9672,0.9602,0.9616,138861.93174398,133802.893042221449
1659945600,2022-08-08 08:00:00,GMT/USDT,0.9573,0.9691,0.9534,0.9654,199618.63903089,192207.093967068112
1659942000,2022-08-08 07:00:00,GMT/USDT,0.9552,0.9596,0.9535,0.9567,132344.30166069,126494.635689686664
1659938400,2022-08-08 06:00:00,GMT/USDT,0.9476,0.9573,0.9473,0.955,184845.20995179,176121.024145242095
1659934800,2022-08-08 05:00:00,GMT/USDT,0.9396,0.9475,0.9391,0.9475,49212.86285646,46432.777099879587
1659931200,2022-08-08 04:00:00,GMT/USDT,0.9401,0.9424,0.9384,0.9389,30894.32670684,29043.494921672699
1659927600,2022-08-08 03:00:00,GMT/USDT,0.9405,0.943,0.9382,0.9399,22405.52267293,21076.759831931424
1659924000,2022-08-08 02:00:00,GMT/USDT,0.934,0.9409,0.9333,0.9394,99458.44687057,93274.726660852441
1659920400,2022-08-08 01:00:00,GMT/USDT,0.935,0.9382,0.9326,0.9348,99830.05117984,93431.661133682949
1659916800,2022-08-08 00:00:00,GMT/USDT,0.9304,0.9385,0.9294,0.935,87695.28056668,81949.513737686552
1659913200,2022-08-07 23:00:00,GMT/USDT,0.9275,0.9303,0.923,0.9303,123482.94033052,114367.819448610593
1659909600,2022-08-07 22:00:00,GMT/USDT,0.9412,0.9412,0.9266,0.9276,72458.1216887,67578.734825471623
1659906000,2022-08-07 21:00:00,GMT/USDT,0.946,0.9484,0.9397,0.9405,97834.78604158,92435.397982569195
1659902400,2022-08-07 20:00:00,GMT/USDT,0.9342,0.9503,0.9338,0.946,350067.61305343,330581.433332413746
1659898800,2022-08-07 19:00:00,GMT/USDT,0.9367,0.9367,0.9328,0.9328,40464.54707467,37846.162241520904
1659895200,2022-08-07 18:00:00,GMT/USDT,0.9364,0.9386,0.9344,0.937,47621.72015359,44608.057466103821
1659891600,2022-08-07 17:00:00,GMT/USDT,0.9268,0.9382,0.9259,0.9356,116548.45327112,108614.635253009641
1659888000,2022-08-07 16:00:00,GMT/USDT,0.9217,0.9266,0.9209,0.9253,33693.68999871,31143.834100054436
1659884400,2022-08-07 15:00:00,GMT/USDT,0.9255,0.927,0.9211,0.9221,36157.41235105,33386.473605659458
1659880800,2022-08-07 14:00:00,GMT/USDT,0.9289,0.9292,0.9255,0.9268,33385.69978821,30970.544862796754
1659877200,2022-08-07 13:00:00,GMT/USDT,0.9281,0.9288,0.9256,0.9283,74038.52586385,68658.30490175181
1659873600,2022-08-07 12:00:00,GMT/USDT,0.9263,0.9282,0.9227,0.9274,114484.81782579,105989.420911499508
1659870000,2022-08-07 11:00:00,GMT/USDT,0.9235,0.9262,0.9211,0.9252,30920.63797488,28574.010362979307
1659866400,2022-08-07 10:00:00,GMT/USDT,0.9204,0.9243,0.9201,0.924,17359.6364876,16009.3007015648
1659862800,2022-08-07 09:00:00,GMT/USDT,0.9205,0.9205,0.9151,0.9205,78749.79837327,72367.155497599762
1659859200,2022-08-07 08:00:00,GMT/USDT,0.9271,0.9271,0.9196,0.92,44064.28173945,40707.683717585657
1659855600,2022-08-07 07:00:00,GMT/USDT,0.9267,0.9285,0.9247,0.9272,30939.55158473,28681.24810179859
1659852000,2022-08-07 06:00:00,GMT/USDT,0.9265,0.9283,0.9258,0.9263,35298.93432273,32721.963376605657
1659848400,2022-08-07 05:00:00,GMT/USDT,0.9271,0.9292,0.9247,0.926,39239.20142286,36384.246720394287
1659844800,2022-08-07 04:00:00,GMT/USDT,0.9245,0.9292,0.9241,0.9258,45552.91357382,42207.786370073544
1659841200,2022-08-07 03:00:00,GMT/USDT,0.9253,0.928,0.9243,0.925,29109.7272073,26963.184756852454
1659837600,2022-08-07 02:00:00,GMT/USDT,0.9223,0.9266,0.9216,0.9253,26912.56809045,24878.641627274141
1659834000,2022-08-07 01:00:00,GMT/USDT,0.9127,0.9244,0.9096,0.9224,53958.8528418,49424.249848496377
1659830400,2022-08-07 00:00:00,GMT/USDT,0.9245,0.9296,0.9102,0.9137,96100.31244562,88266.241534961207
1659826800,2022-08-06 23:00:00,GMT/USDT,0.9315,0.9332,0.921,0.9246,182515.98504968,168964.408339694149
1659823200,2022-08-06 22:00:00,GMT/USDT,0.9367,0.9384,0.9313,0.9326,52554.94693027,49100.338804828125
1659819600,2022-08-06 21:00:00,GMT/USDT,0.9355,0.9372,0.9348,0.9367,63922.71891983,59801.686773892693
1659816000,2022-08-06 20:00:00,GMT/USDT,0.9367,0.9374,0.9318,0.9355,70466.00571811,65844.691656870529
1659812400,2022-08-06 19:00:00,GMT/USDT,0.9364,0.9388,0.9338,0.9372,61374.96006855,57490.856589959386
1659808800,2022-08-06 18:00:00,GMT/USDT,0.93,0.9375,0.9278,0.9359,63756.72123943,59541.840356694054
1659805200,2022-08-06 17:00:00,GMT/USDT,0.9329,0.9368,0.9189,0.9316,205774.28190723,190478.209662827308
1659801600,2022-08-06 16:00:00,GMT/USDT,0.9366,0.9389,0.933,0.9332,40818.32863885,38225.357048195301
1659798000,2022-08-06 15:00:00,GMT/USDT,0.9389,0.9389,0.9344,0.9369,26167.24891884,24524.243905502671
1659794400,2022-08-06 14:00:00,GMT/USDT,0.9373,0.9394,0.9322,0.9386,108449.31219796,101491.050699267903
1659790800,2022-08-06 13:00:00,GMT/USDT,0.9387,0.9408,0.9363,0.937,64371.83621845,60405.50029249578
