https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume EUR
1663200000,2022-09-15 00:00:00,USDC/EUR,1.00192,1.00192,1.00192,1.00192,1500.48015,1503.361071888
1663196400,2022-09-14 23:00:00,USDC/EUR,1.00109,1.00109,1.00108,1.00108,5544.18810,5550.175823148
1663192800,2022-09-14 22:00:00,USDC/EUR,1.00137,1.00137,1.00137,1.00137,0.00000,0.0
1663189200,2022-09-14 21:00:00,USDC/EUR,1.00143,1.00216,1.00108,1.00137,6957.91028,6967.4426170836
1663185600,2022-09-14 20:00:00,USDC/EUR,1.00222,1.00229,1.00189,1.00229,43438.14641,43537.6197652789
1663182000,2022-09-14 19:00:00,USDC/EUR,1.00235,1.00300,1.00235,1.00246,10321.02639,10346.4161149194
1663178400,2022-09-14 18:00:00,USDC/EUR,1.00130,1.00159,1.00130,1.00151,15647.14773,15670.774923072298
1663174800,2022-09-14 17:00:00,USDC/EUR,1.00035,1.00039,1.00024,1.00038,6837.61488,6840.213173654401
1663171200,2022-09-14 16:00:00,USDC/EUR,1.00090,1.00122,0.99996,0.99998,37471.81506,37471.0656236988
1663167600,2022-09-14 15:00:00,USDC/EUR,1.00006,1.00094,1.00006,1.00094,23679.97299,23702.232164610596
1663164000,2022-09-14 14:00:00,USDC/EUR,1.00109,1.00244,1.00048,1.00048,82174.28662,82213.7302775776
1663160400,2022-09-14 13:00:00,USDC/EUR,1.00013,1.00138,0.99967,1.00092,76572.28348,76642.7299808016
1663156800,2022-09-14 12:00:00,USDC/EUR,1.00100,1.00130,0.99939,1.00009,60868.14054,60873.6186726486
1663153200,2022-09-14 11:00:00,USDC/EUR,0.99996,1.00020,0.99988,1.00020,7777.19797,7778.753409594
1663149600,2022-09-14 10:00:00,USDC/EUR,0.99876,0.99910,0.99744,0.99860,85928.20843,85807.908938198
1663146000,2022-09-14 09:00:00,USDC/EUR,1.00087,1.00107,0.99837,0.99848,118259.10771,118079.3538662808
1663142400,2022-09-14 08:00:00,USDC/EUR,1.00075,1.00098,0.99962,1.00067,105463.28485,105533.94525084949
1663138800,2022-09-14 07:00:00,USDC/EUR,1.00273,1.00273,1.00086,1.00122,98874.47472,98995.10157915839
1663135200,2022-09-14 06:00:00,USDC/EUR,1.00205,1.00380,1.00204,1.00380,11931.73773,11977.078333374002
1663131600,2022-09-14 05:00:00,USDC/EUR,1.00008,1.00043,1.00008,1.00043,7735.00740,7738.333453182
1663128000,2022-09-14 04:00:00,USDC/EUR,1.00048,1.00048,1.00034,1.00034,27.87000,27.8794758
1663124400,2022-09-14 03:00:00,USDC/EUR,1.00155,1.00155,1.00144,1.00144,552.70516,553.5010554304
1663120800,2022-09-14 02:00:00,USDC/EUR,1.00155,1.00155,1.00155,1.00155,2145.80978,2149.135785159
1663117200,2022-09-14 01:00:00,USDC/EUR,1.00204,1.00239,1.00204,1.00239,155.69509,156.06720126509998
1663113600,2022-09-14 00:00:00,USDC/EUR,1.00213,1.00220,1.00213,1.00220,276.52582,277.134176804
1663110000,2022-09-13 23:00:00,USDC/EUR,1.00222,1.00228,1.00222,1.00228,27.63699,27.7000023372
1663106400,2022-09-13 22:00:00,USDC/EUR,1.00373,1.00427,1.00289,1.00295,36401.85728,36509.242758976
1663102800,2022-09-13 21:00:00,USDC/EUR,1.00321,1.00345,1.00296,1.00330,54387.01830,54566.495460390004
1663099200,2022-09-13 20:00:00,USDC/EUR,1.00269,1.00300,1.00269,1.00300,21605.43401,21670.25031203
1663095600,2022-09-13 19:00:00,USDC/EUR,1.00221,1.00283,1.00218,1.00283,23801.02197,23868.378862175105
1663092000,2022-09-13 18:00:00,USDC/EUR,1.00145,1.00240,1.00105,1.00240,4201.01121,4211.093636903999
1663088400,2022-09-13 17:00:00,USDC/EUR,1.00017,1.00023,0.99957,1.00010,26284.83389,26287.462373389
1663084800,2022-09-13 16:00:00,USDC/EUR,1.00043,1.00043,0.99920,1.00039,71888.18380,71916.22019168199
1663081200,2022-09-13 15:00:00,USDC/EUR,0.99825,0.99993,0.99804,0.99985,91796.44750,91782.678032875
1663077600,2022-09-13 14:00:00,USDC/EUR,0.99647,0.99839,0.99610,0.99825,84017.84158,83870.810357235
1663074000,2022-09-13 13:00:00,USDC/EUR,0.99606,0.99880,0.99604,0.99629,160272.31531,159677.7050201999
1663070400,2022-09-13 12:00:00,USDC/EUR,0.98229,0.99610,0.98220,0.99540,756192.68393,752714.1975839221
1663066800,2022-09-13 11:00:00,USDC/EUR,0.98214,0.98248,0.97716,0.98228,299936.33940,294621.467465832
1663063200,2022-09-13 10:00:00,USDC/EUR,0.98303,0.98317,0.98189,0.98207,86716.37554,85161.5509265678
1663059600,2022-09-13 09:00:00,USDC/EUR,0.98401,0.98521,0.98293,0.98293,79295.12570,77941.55790430101
1663056000,2022-09-13 08:00:00,USDC/EUR,0.98539,0.98595,0.98444,0.98473,50764.91428,49989.7340389444
1663052400,2022-09-13 07:00:00,USDC/EUR,0.98578,0.98662,0.98510,0.98513,131931.01277,129969.19861011009
1663048800,2022-09-13 06:00:00,USDC/EUR,0.98535,0.98599,0.98535,0.98594,33337.13345,32868.413353693
1663045200,2022-09-13 05:00:00,USDC/EUR,0.98628,0.98628,0.98627,0.98627,6283.49712,6197.2247045424
1663041600,2022-09-13 04:00:00,USDC/EUR,0.98700,0.98725,0.98690,0.98720,106050.00000,104692.56
1663038000,2022-09-13 03:00:00,USDC/EUR,0.98663,0.98663,0.98663,0.98663,0.00000,0.0
1663034400,2022-09-13 02:00:00,USDC/EUR,0.98663,0.98663,0.98663,0.98663,766.44367,756.1963181321
1663030800,2022-09-13 01:00:00,USDC/EUR,0.98641,0.98656,0.98641,0.98656,228.57120,225.499203072
1663027200,2022-09-13 00:00:00,USDC/EUR,0.98724,0.98724,0.98570,0.98681,60820.80138,60018.575009797794
1663023600,2022-09-12 23:00:00,USDC/EUR,0.98762,0.98762,0.98762,0.98762,0.00000,0.0
1663020000,2022-09-12 22:00:00,USDC/EUR,0.98752,0.98762,0.98710,0.98762,50477.76034,49852.845666990805
1663016400,2022-09-12 21:00:00,USDC/EUR,0.98739,0.98743,0.98714,0.98714,12594.21821,12432.256563819401
1663012800,2022-09-12 20:00:00,USDC/EUR,0.98850,0.98850,0.98730,0.98730,24801.83988,24486.856513524
1663009200,2022-09-12 19:00:00,USDC/EUR,0.98800,0.98856,0.98800,0.98852,462.08141,456.7767154132
1663005600,2022-09-12 18:00:00,USDC/EUR,0.98713,0.98887,0.98713,0.98887,6360.99240,6290.194554588
1663002000,2022-09-12 17:00:00,USDC/EUR,0.98622,0.98697,0.98603,0.98689,17997.21657,17761.2730607673
1662998400,2022-09-12 16:00:00,USDC/EUR,0.98712,0.98719,0.98606,0.98609,38785.13264,38245.631444977604
1662994800,2022-09-12 15:00:00,USDC/EUR,0.98713,0.98777,0.98688,0.98763,25584.86085,25268.376121285502
1662991200,2022-09-12 14:00:00,USDC/EUR,0.98777,0.98799,0.98654,0.98709,14328.94480,14143.958122631999
1662987600,2022-09-12 13:00:00,USDC/EUR,0.98634,0.98917,0.98604,0.98810,183371.36707,181189.247801867
1662984000,2022-09-12 12:00:00,USDC/EUR,0.98564,0.98628,0.98459,0.98585,62316.51476,61434.736076146
1662980400,2022-09-12 11:00:00,USDC/EUR,0.98688,0.98704,0.98636,0.98638,32084.31468,31647.326314058402
1662976800,2022-09-12 10:00:00,USDC/EUR,0.98533,0.98671,0.98533,0.98590,288877.66923,284804.494093857
1662973200,2022-09-12 09:00:00,USDC/EUR,0.98118,0.98460,0.98118,0.98451,69052.44423,67982.82186887729
1662969600,2022-09-12 08:00:00,USDC/EUR,0.98274,0.98274,0.98090,0.98101,68446.11001,67146.3183809101
1662966000,2022-09-12 07:00:00,USDC/EUR,0.98650,0.98660,0.98098,0.98230,372664.13094,366067.975822362
1662962400,2022-09-12 06:00:00,USDC/EUR,0.99163,0.99163,0.98611,0.98612,196634.87498,193905.5829152776
1662958800,2022-09-12 05:00:00,USDC/EUR,0.99143,0.99177,0.99126,0.99126,15130.77230,14998.529350098
1662955200,2022-09-12 04:00:00,USDC/EUR,0.99185,0.99185,0.99185,0.99185,183.35636,181.862005666
1662951600,2022-09-12 03:00:00,USDC/EUR,0.99185,0.99185,0.99183,0.99183,6595.82218,6541.9343127894
1662948000,2022-09-12 02:00:00,USDC/EUR,0.99119,0.99119,0.99081,0.99083,15904.18818,15758.3467743894
1662944400,2022-09-12 01:00:00,USDC/EUR,0.99136,0.99163,0.99136,0.99158,13030.02455,12920.311743289
1662940800,2022-09-12 00:00:00,USDC/EUR,0.99243,0.99291,0.99243,0.99291,154.64815,153.5516946165
1662937200,2022-09-11 23:00:00,USDC/EUR,0.99262,0.99262,0.99262,0.99262,119.30584,118.4253629008
1662933600,2022-09-11 22:00:00,USDC/EUR,0.99077,0.99343,0.99061,0.99330,257735.42246,256008.59512951798
1662930000,2022-09-11 21:00:00,USDC/EUR,0.99013,0.99084,0.98989,0.99032,140628.29581,139267.0139065592
1662926400,2022-09-11 20:00:00,USDC/EUR,0.99259,0.99259,0.99013,0.99013,13253.97492,13123.1581875396
1662922800,2022-09-11 19:00:00,USDC/EUR,0.99392,0.99393,0.99379,0.99379,14904.50432,14811.9473481728
1662919200,2022-09-11 18:00:00,USDC/EUR,0.99452,0.99453,0.99452,0.99453,1005.50794,1000.0078115681999
1662915600,2022-09-11 17:00:00,USDC/EUR,0.99371,0.99472,0.99371,0.99472,73.55580,73.16742537600001
1662912000,2022-09-11 16:00:00,USDC/EUR,0.99441,0.99451,0.99441,0.99445,2109.68483,2097.9760791935
1662908400,2022-09-11 15:00:00,USDC/EUR,0.99441,0.99472,0.99440,0.99441,3544.38502,3524.5719077382
1662904800,2022-09-11 14:00:00,USDC/EUR,0.99462,0.99470,0.99462,0.99469,2524.08266,2510.6797810754
1662901200,2022-09-11 13:00:00,USDC/EUR,0.99416,0.99460,0.99415,0.99460,3022.44262,3006.121429852
1662897600,2022-09-11 12:00:00,USDC/EUR,0.99448,0.99448,0.99448,0.99448,31343.01101,31169.9975892248
1662894000,2022-09-11 11:00:00,USDC/EUR,0.99448,0.99448,0.99448,0.99448,3204.57022,3186.8809923856
1662890400,2022-09-11 10:00:00,USDC/EUR,0.99448,0.99471,0.99448,0.99469,1806.20178,1796.6108485482
1662886800,2022-09-11 09:00:00,USDC/EUR,0.99426,0.99426,0.99421,0.99421,9056.00000,9003.56576
1662883200,2022-09-11 08:00:00,USDC/EUR,0.99426,0.99426,0.99426,0.99426,1274.17802,1266.8642381652
1662879600,2022-09-11 07:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662876000,2022-09-11 06:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662872400,2022-09-11 05:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662868800,2022-09-11 04:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662865200,2022-09-11 03:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662861600,2022-09-11 02:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662858000,2022-09-11 01:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,0.00000,0.0
1662854400,2022-09-11 00:00:00,USDC/EUR,0.99407,0.99407,0.99407,0.99407,94.65719,94.0958728633
1662850800,2022-09-10 23:00:00,USDC/EUR,0.99435,0.99435,0.99409,0.99409,2119.49084,2106.9646491356
1662847200,2022-09-10 22:00:00,USDC/EUR,0.99442,0.99457,0.99442,0.99451,3794.79300,3773.95958643
1662843600,2022-09-10 21:00:00,USDC/EUR,0.99458,0.99470,0.99425,0.99425,5190.64969,5160.8034542825
1662840000,2022-09-10 20:00:00,USDC/EUR,0.99458,0.99458,0.99422,0.99422,261.14074,259.6313465228
1662836400,2022-09-10 19:00:00,USDC/EUR,0.99468,0.99468,0.99466,0.99466,422.01667,419.76310098219994
1662832800,2022-09-10 18:00:00,USDC/EUR,0.99446,0.99465,0.99446,0.99465,464.71339,462.2271733635
1662829200,2022-09-10 17:00:00,USDC/EUR,0.99435,0.99449,0.99435,0.99435,565.85520,562.6581181199999
1662825600,2022-09-10 16:00:00,USDC/EUR,0.99433,0.99453,0.99430,0.99453,350.46096,348.5439385488
1662822000,2022-09-10 15:00:00,USDC/EUR,0.99440,0.99440,0.99437,0.99437,217.82501,216.59865519369998
1662818400,2022-09-10 14:00:00,USDC/EUR,0.99449,0.99449,0.99417,0.99417,2375.74945,2361.8988307064997
1662814800,2022-09-10 13:00:00,USDC/EUR,0.99402,0.99431,0.99402,0.99431,6532.55442,6495.384185350201
1662811200,2022-09-10 12:00:00,USDC/EUR,0.99397,0.99429,0.99394,0.99395,1940.13437,1928.3965570615
1662807600,2022-09-10 11:00:00,USDC/EUR,0.99411,0.99432,0.99398,0.99398,2470.30798,2455.4367259604
1662804000,2022-09-10 10:00:00,USDC/EUR,0.99455,0.99455,0.99403,0.99403,8684.69980,8632.852142194
1662800400,2022-09-10 09:00:00,USDC/EUR,0.99447,0.99447,0.99431,0.99431,968.28081,962.7712921911
1662796800,2022-09-10 08:00:00,USDC/EUR,0.99447,0.99447,0.99447,0.99447,148.43832,147.6174560904
1662793200,2022-09-10 07:00:00,USDC/EUR,0.99450,0.99463,0.99450,0.99461,2092.28877,2081.0113335297
1662789600,2022-09-10 06:00:00,USDC/EUR,0.99462,0.99471,0.99461,0.99467,208.32374,207.2133744658
1662786000,2022-09-10 05:00:00,USDC/EUR,0.99441,0.99472,0.99441,0.99472,212.83285,211.70909255200002
1662782400,2022-09-10 04:00:00,USDC/EUR,0.99406,0.99406,0.99402,0.99402,2871.00000,2853.83142
1662778800,2022-09-10 03:00:00,USDC/EUR,0.99400,0.99400,0.99400,0.99400,0.00000,0.0
1662775200,2022-09-10 02:00:00,USDC/EUR,0.99421,0.99421,0.99400,0.99400,22626.67440,22490.9143536
1662771600,2022-09-10 01:00:00,USDC/EUR,0.99447,0.99448,0.99421,0.99421,37510.86318,37293.6752821878
1662768000,2022-09-10 00:00:00,USDC/EUR,0.99486,0.99486,0.99447,0.99447,7421.41963,7380.3791794461
1662764400,2022-09-09 23:00:00,USDC/EUR,0.99465,0.99471,0.99465,0.99471,64.56986,64.2282854406
1662760800,2022-09-09 22:00:00,USDC/EUR,0.99483,0.99483,0.99453,0.99453,4519.27181,4494.5513931993
1662757200,2022-09-09 21:00:00,USDC/EUR,0.99536,0.99539,0.99455,0.99469,211541.81939,210418.5323290391
1662753600,2022-09-09 20:00:00,USDC/EUR,0.99550,0.99573,0.99512,0.99515,9831.96186,9784.276844979
1662750000,2022-09-09 19:00:00,USDC/EUR,0.99519,0.99549,0.99509,0.99509,9196.26880,9151.115120192
1662746400,2022-09-09 18:00:00,USDC/EUR,0.99585,0.99598,0.99549,0.99598,10310.81413,10269.3646571974
1662742800,2022-09-09 17:00:00,USDC/EUR,0.99480,0.99550,0.99477,0.99550,25113.21922,25000.20973351
1662739200,2022-09-09 16:00:00,USDC/EUR,0.99555,0.99594,0.99494,0.99534,55246.58767,54989.1385714578
1662735600,2022-09-09 15:00:00,USDC/EUR,0.99582,0.99616,0.99515,0.99562,64953.53243,64669.0359579566
1662732000,2022-09-09 14:00:00,USDC/EUR,0.99486,0.99561,0.99418,0.99561,52315.57610,52085.910720921
1662728400,2022-09-09 13:00:00,USDC/EUR,0.99604,0.99652,0.99416,0.99512,178718.70501,177846.55772955122
1662724800,2022-09-09 12:00:00,USDC/EUR,0.99613,0.99632,0.99438,0.99559,258621.22992,257480.7102960528
1662721200,2022-09-09 11:00:00,USDC/EUR,0.99255,0.99608,0.99255,0.99608,5757.16440,5734.596315551999
1662717600,2022-09-09 10:00:00,USDC/EUR,0.99120,0.99208,0.99047,0.99208,44250.70015,43900.234604811994
1662714000,2022-09-09 09:00:00,USDC/EUR,0.98919,0.99218,0.98919,0.99112,112638.55915,111638.328744748
1662710400,2022-09-09 08:00:00,USDC/EUR,0.98957,0.98976,0.98884,0.98925,34464.74045,34094.2444901625
1662706800,2022-09-09 07:00:00,USDC/EUR,0.99307,0.99307,0.98663,0.98940,527294.22466,521704.9058786039
1662703200,2022-09-09 06:00:00,USDC/EUR,0.99317,0.99355,0.99250,0.99250,2723.93126,2703.50177555
