https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1663380000,2022-09-17 02:00:00,BTC/USDT,19998.6,20007,19870,19909.7,164.92877618,3285897.708629838
1663376400,2022-09-17 01:00:00,BTC/USDT,19947,20054.9,19947,19998.8,187.50329329,3750709.875061914
1663372800,2022-09-17 00:00:00,BTC/USDT,19802.9,20077.4,19768.5,19949.1,472.48501475,9406700.717781855
1663369200,2022-09-16 23:00:00,BTC/USDT,19726.4,19803.9,19694,19803,141.4800708,2792540.927115634
1663365600,2022-09-16 22:00:00,BTC/USDT,19743.7,19772.6,19701.4,19726.4,206.37513974,4073576.759710802
1663362000,2022-09-16 21:00:00,BTC/USDT,19757.2,19812.7,19709.9,19743.6,267.83060972,5288852.895650295
1663358400,2022-09-16 20:00:00,BTC/USDT,19613.1,19757.2,19610.6,19757.2,254.85557466,5020087.699569136
1663354800,2022-09-16 19:00:00,BTC/USDT,19556.6,19646.6,19551.1,19613.4,313.03030249,6134667.015550811
1663351200,2022-09-16 18:00:00,BTC/USDT,19443.3,19578.4,19383.9,19556.6,321.96523258,6278220.147907648
1663347600,2022-09-16 17:00:00,BTC/USDT,19532.6,19554.3,19335.3,19443.3,582.03470072,11302024.446068908
1663344000,2022-09-16 16:00:00,BTC/USDT,19662.1,19662.1,19464,19532.7,324.86326794,6349717.333939837
1663340400,2022-09-16 15:00:00,BTC/USDT,19662.1,19742.1,19575.2,19662,263.26138077,5172083.085344921
1663336800,2022-09-16 14:00:00,BTC/USDT,19523.5,19793.2,19495.2,19662.2,482.54587451,9489273.336621314
1663333200,2022-09-16 13:00:00,BTC/USDT,19688.7,19775.7,19447.9,19523.5,743.79232652,14607060.511133201
1663329600,2022-09-16 12:00:00,BTC/USDT,19867,19875.6,19679,19688.7,346.83938698,6859345.799108189
1663326000,2022-09-16 11:00:00,BTC/USDT,19795.8,19888,19774.9,19867,226.43246804,4489237.584870796
1663322400,2022-09-16 10:00:00,BTC/USDT,19760.1,19838.1,19742.2,19793,150.10970005,2969966.412461791
1663318800,2022-09-16 09:00:00,BTC/USDT,19685.3,19787.8,19683.9,19760.1,168.85566161,3334400.013994189
1663315200,2022-09-16 08:00:00,BTC/USDT,19740,19757.7,19611.9,19685.3,271.56101349,5346752.795400706
1663311600,2022-09-16 07:00:00,BTC/USDT,19762.9,19797.6,19726.9,19739.9,156.43785862,3091314.247472073
1663308000,2022-09-16 06:00:00,BTC/USDT,19752.5,19810,19731.8,19762.9,202.90175278,4012643.285330262
1663304400,2022-09-16 05:00:00,BTC/USDT,19820.8,19839.9,19744.1,19752.5,114.7072168,2270421.535214453
1663300800,2022-09-16 04:00:00,BTC/USDT,19747,19857,19744.1,19820.8,232.90323278,4612198.846331862
1663297200,2022-09-16 03:00:00,BTC/USDT,19750.6,19776,19692.1,19747,85.18193958,1680653.786023303
1663293600,2022-09-16 02:00:00,BTC/USDT,19729,19765.8,19679.5,19750.6,137.22753205,2707354.990453085
1663290000,2022-09-16 01:00:00,BTC/USDT,19786,19811.8,19707.1,19728.9,116.34648255,2299916.1301181
1663286400,2022-09-16 00:00:00,BTC/USDT,19701.8,19785.9,19585,19785.9,375.60590333,7400359.774534667
1663282800,2022-09-15 23:00:00,BTC/USDT,19727.8,19756.4,19636,19700.6,268.27109345,5282569.322334667
1663279200,2022-09-15 22:00:00,BTC/USDT,19829.2,19829.2,19582,19729.3,414.02371384,8171412.870641106
1663275600,2022-09-15 21:00:00,BTC/USDT,19849.3,19892.8,19786,19829.2,163.85536413,3252333.533838536
1663272000,2022-09-15 20:00:00,BTC/USDT,19782.6,19854,19757,19849.4,165.52830198,3278913.486046369
1663268400,2022-09-15 19:00:00,BTC/USDT,19763.8,19839.9,19670.1,19782.6,273.64515639,5407226.558259561
1663264800,2022-09-15 18:00:00,BTC/USDT,19827.7,19876,19733,19763.8,216.89874083,4292811.861200805
1663261200,2022-09-15 17:00:00,BTC/USDT,19865.9,19944.5,19791.2,19827.7,247.02217925,4908962.852360767
1663257600,2022-09-15 16:00:00,BTC/USDT,19738.5,19869.9,19641.9,19865.9,329.05346919,6510036.97564511
1663254000,2022-09-15 15:00:00,BTC/USDT,19702.6,19844,19494.5,19738.6,782.09665789,15388225.419629346
1663250400,2022-09-15 14:00:00,BTC/USDT,20116.1,20173.3,19638.6,19702.6,949.65753757,18878049.301330141
1663246800,2022-09-15 13:00:00,BTC/USDT,20122.7,20144,19988.9,20116.1,415.59607078,8335293.074208574
1663243200,2022-09-15 12:00:00,BTC/USDT,20146.6,20191,20061.1,20122.7,306.93987867,6177438.738760291
1663239600,2022-09-15 11:00:00,BTC/USDT,20152.6,20198.6,20084.6,20146.5,226.08413948,4554866.625684069
1663236000,2022-09-15 10:00:00,BTC/USDT,20131.3,20208.4,20102.2,20152.7,179.50106836,3617124.895744968
1663232400,2022-09-15 09:00:00,BTC/USDT,20153.3,20195.5,20054.9,20131.2,308.84408443,6216330.66141294
1663228800,2022-09-15 08:00:00,BTC/USDT,20204.3,20219.9,20026,20153.3,297.30222759,5982270.492299614
1663225200,2022-09-15 07:00:00,BTC/USDT,20103.1,20329.7,20068.6,20204.4,483.06747614,9757481.034712283
1663221600,2022-09-15 06:00:00,BTC/USDT,20149.9,20312,19980,20103.1,971.61843312,19546809.726804294
1663218000,2022-09-15 05:00:00,BTC/USDT,20028.5,20191.9,20006.4,20147.5,233.12149016,4687224.518032574
1663214400,2022-09-15 04:00:00,BTC/USDT,20025.7,20091,19959.9,20028.5,306.39030194,6136800.041296079
1663210800,2022-09-15 03:00:00,BTC/USDT,20100,20109.1,19927.2,20025.8,413.32087732,8274974.810525882
1663207200,2022-09-15 02:00:00,BTC/USDT,20194.9,20194.9,20016.5,20099.5,249.8327031,5019480.699940672
1663203600,2022-09-15 01:00:00,BTC/USDT,20155.2,20194.9,19961,20194.9,407.29569667,8178546.98411818
1663200000,2022-09-15 00:00:00,BTC/USDT,20228.4,20269,20142.7,20155.2,350.33069032,7080185.532252032
1663196400,2022-09-14 23:00:00,BTC/USDT,20296.7,20312.8,20192.5,20228.4,285.88747993,5791724.800911924
1663192800,2022-09-14 22:00:00,BTC/USDT,20210.5,20391,20131.5,20296.2,513.586743,10401652.657267972
1663189200,2022-09-14 21:00:00,BTC/USDT,19942.1,20231.2,19856.7,20210.5,624.41294404,12527164.496713886
1663185600,2022-09-14 20:00:00,BTC/USDT,19949.3,19988.9,19895.9,19942,192.86799332,3846534.616988678
1663182000,2022-09-14 19:00:00,BTC/USDT,19778.4,19999.2,19714.7,19949.3,639.41912044,12692679.002865165
1663178400,2022-09-14 18:00:00,BTC/USDT,20104.5,20130.8,19622.9,19778.3,1467.20015535,29130705.269644357
1663174800,2022-09-14 17:00:00,BTC/USDT,20142.7,20237,20096,20101.5,261.38563618,5271923.377469257
1663171200,2022-09-14 16:00:00,BTC/USDT,20176.9,20217.7,20112,20142.8,263.34197426,5311410.395488967
1663167600,2022-09-14 15:00:00,BTC/USDT,20295.7,20329,20154,20176.9,281.43363397,5695910.665795567
1663164000,2022-09-14 14:00:00,BTC/USDT,20310.1,20319,20111,20295.7,349.61035521,7071384.652622296
1663160400,2022-09-14 13:00:00,BTC/USDT,20311.2,20385.9,20182.8,20310,433.79536497,8806058.517666835
1663156800,2022-09-14 12:00:00,BTC/USDT,20223.7,20343,20078,20312.6,533.25082002,10782685.979047774
1663153200,2022-09-14 11:00:00,BTC/USDT,20340.3,20360,20080.7,20223.5,419.99655482,8490133.447002783
1663149600,2022-09-14 10:00:00,BTC/USDT,20349.1,20390.4,20315,20340.4,147.39926138,3000484.525095311
1663146000,2022-09-14 09:00:00,BTC/USDT,20385.4,20405.5,20314.1,20349.7,190.31882803,3873782.982796095
1663142400,2022-09-14 08:00:00,BTC/USDT,20245.8,20418.8,20190.4,20385.4,318.06405525,6453555.668974244
1663138800,2022-09-14 07:00:00,BTC/USDT,20243.5,20330,20138,20248,213.23611479,4317013.858939123
1663135200,2022-09-14 06:00:00,BTC/USDT,20318.3,20330.2,20225,20243.5,190.02164751,3853458.317883268
1663131600,2022-09-14 05:00:00,BTC/USDT,20391.5,20393.8,20302.8,20318.3,108.08479575,2200121.861087379
1663128000,2022-09-14 04:00:00,BTC/USDT,20326.5,20405.3,20286.9,20391.4,200.07149328,4073709.207329477
1663124400,2022-09-14 03:00:00,BTC/USDT,20441.5,20458.9,20303.6,20324.9,438.94375581,8938111.25453771
1663120800,2022-09-14 02:00:00,BTC/USDT,20300.8,20533.7,20288.8,20441.6,405.18526828,8272893.698256213
1663117200,2022-09-14 01:00:00,BTC/USDT,20198,20313.9,20185.6,20300.8,214.85343115,4354700.740105819
1663113600,2022-09-14 00:00:00,BTC/USDT,20176.7,20217.4,20040.5,20194.5,282.35882828,5692912.426734187
1663110000,2022-09-13 23:00:00,BTC/USDT,20226.3,20248.5,20104.1,20174,240.17144097,4845742.871908206
1663106400,2022-09-13 22:00:00,BTC/USDT,20134.7,20265,20080,20226.4,445.47541974,8984549.926175863
1663102800,2022-09-13 21:00:00,BTC/USDT,20234.9,20247.9,19850,20136.6,652.77975112,13122451.431390806
