https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3L,Volume USDT
1663358400,2022-09-16 20:00:00,SUSHI3L/USDT,0.222133,0.222133,0.221561,0.221561,550.9999,122.1467761503
1663354800,2022-09-16 19:00:00,SUSHI3L/USDT,0.218771,0.225617,0.218771,0.223959,4198.6679,941.4496664875
1663351200,2022-09-16 18:00:00,SUSHI3L/USDT,0.220403,0.220986,0.216489,0.220986,618.0637,135.2839773219
1663347600,2022-09-16 17:00:00,SUSHI3L/USDT,0.215922,0.22156,0.212218,0.22156,5799.412,1265.9685874014
1663344000,2022-09-16 16:00:00,SUSHI3L/USDT,0.224704,0.224704,0.212398,0.216417,1442.565,309.9629990286
1663340400,2022-09-16 15:00:00,SUSHI3L/USDT,0.224704,0.229319,0.220865,0.224704,2497.7132,557.2196022472
1663336800,2022-09-16 14:00:00,SUSHI3L/USDT,0.213237,0.229321,0.213237,0.224858,3660.6849,822.0316287611
1663333200,2022-09-16 13:00:00,SUSHI3L/USDT,0.225018,0.226775,0.212218,0.212218,3435.188,763.7017367803
1663329600,2022-09-16 12:00:00,SUSHI3L/USDT,0.229225,0.229225,0.223493,0.225018,220.2948,50.1268292496
1663326000,2022-09-16 11:00:00,SUSHI3L/USDT,0.223617,0.229321,0.22058,0.229321,3557.2972,805.8511885331
1663322400,2022-09-16 10:00:00,SUSHI3L/USDT,0.21805,0.223533,0.21805,0.223533,712.1052,158.3456036231
1663318800,2022-09-16 09:00:00,SUSHI3L/USDT,0.213818,0.218053,0.21369,0.218053,2087.1749,446.2541853364
1663315200,2022-09-16 08:00:00,SUSHI3L/USDT,0.218231,0.222675,0.207998,0.207998,4983.1319,1056.9295057385
1663311600,2022-09-16 07:00:00,SUSHI3L/USDT,0.218903,0.223937,0.218903,0.22241,604.689,134.6462371582
1663308000,2022-09-16 06:00:00,SUSHI3L/USDT,0.21896,0.220705,0.21896,0.220705,21.2262,4.683855971
1663304400,2022-09-16 05:00:00,SUSHI3L/USDT,0.22125,0.22125,0.22125,0.22125,0,0
1663300800,2022-09-16 04:00:00,SUSHI3L/USDT,0.220665,0.22125,0.220665,0.22125,16.2963,3.605258025
1663297200,2022-09-16 03:00:00,SUSHI3L/USDT,0.216706,0.218054,0.216706,0.218054,1522.6648,330.0775861747
1663293600,2022-09-16 02:00:00,SUSHI3L/USDT,0.213469,0.213856,0.208455,0.213189,4078.9151,864.8757475472
1663290000,2022-09-16 01:00:00,SUSHI3L/USDT,0.218053,0.218054,0.215127,0.215299,1623.3926,353.0037489357
1663286400,2022-09-16 00:00:00,SUSHI3L/USDT,0.211584,0.213469,0.205162,0.213469,2573.5582,536.1782541964
1663282800,2022-09-15 23:00:00,SUSHI3L/USDT,0.217125,0.217125,0.212019,0.212019,598.6274,129.629610092
1663279200,2022-09-15 22:00:00,SUSHI3L/USDT,0.217632,0.220405,0.210101,0.217125,1079.0818,231.5159414172
1663275600,2022-09-15 21:00:00,SUSHI3L/USDT,0.223184,0.223184,0.221377,0.22172,375.3516,83.4992877253
1663272000,2022-09-15 20:00:00,SUSHI3L/USDT,0.224264,0.231724,0.223184,0.223184,1052.5622,239.7013111964
1663268400,2022-09-15 19:00:00,SUSHI3L/USDT,0.223952,0.224085,0.219604,0.223755,9316.722,2075.8005851859
1663264800,2022-09-15 18:00:00,SUSHI3L/USDT,0.224537,0.227114,0.223952,0.223952,13203.3125,2957.1595324792
1663261200,2022-09-15 17:00:00,SUSHI3L/USDT,0.223617,0.228246,0.223221,0.228202,3513.6129,800.4080185459
1663257600,2022-09-15 16:00:00,SUSHI3L/USDT,0.219507,0.223509,0.218784,0.223509,12736.5559,2828.9703993822
1663254000,2022-09-15 15:00:00,SUSHI3L/USDT,0.219995,0.223617,0.210877,0.219149,5655.5072,1228.0333898327
1663250400,2022-09-15 14:00:00,SUSHI3L/USDT,0.241782,0.241786,0.215128,0.220937,8402.1616,1880.4930021723
1663246800,2022-09-15 13:00:00,SUSHI3L/USDT,0.242169,0.242169,0.236976,0.242169,2370.7104,568.4014587713
1663243200,2022-09-15 12:00:00,SUSHI3L/USDT,0.242889,0.24567,0.241376,0.242169,163.0051,39.5881010212
1663239600,2022-09-15 11:00:00,SUSHI3L/USDT,0.238231,0.240442,0.235344,0.240003,1229.9789,294.7430165981
1663236000,2022-09-15 10:00:00,SUSHI3L/USDT,0.240909,0.243967,0.234672,0.237579,195.7992,46.4888236087
1663232400,2022-09-15 09:00:00,SUSHI3L/USDT,0.244941,0.244941,0.240162,0.241327,148.7226,35.8089901411
1663228800,2022-09-15 08:00:00,SUSHI3L/USDT,0.252475,0.252475,0.240532,0.24433,4366.6491,1064.2409411578
1663225200,2022-09-15 07:00:00,SUSHI3L/USDT,0.248465,0.262108,0.248465,0.255386,2267.9662,581.3931210609
1663221600,2022-09-15 06:00:00,SUSHI3L/USDT,0.234581,0.252408,0.221822,0.243386,23389.6734,5591.9521548779
1663218000,2022-09-15 05:00:00,SUSHI3L/USDT,0.231877,0.236072,0.229102,0.236072,2254.2744,526.2423534438
1663214400,2022-09-15 04:00:00,SUSHI3L/USDT,0.235476,0.23787,0.227663,0.230439,4256.5409,988.0301882018
1663210800,2022-09-15 03:00:00,SUSHI3L/USDT,0.236977,0.237323,0.226459,0.231177,3942.443,917.5487557122
1663207200,2022-09-15 02:00:00,SUSHI3L/USDT,0.248006,0.248676,0.238726,0.241322,2877.6511,693.2554321874
1663203600,2022-09-15 01:00:00,SUSHI3L/USDT,0.254073,0.255789,0.243581,0.253046,448.6595,112.9318310009
1663200000,2022-09-15 00:00:00,SUSHI3L/USDT,0.26257,0.264587,0.247921,0.251645,3313.541,843.1178349205
1663196400,2022-09-14 23:00:00,SUSHI3L/USDT,0.265351,0.265801,0.264653,0.264829,97.9813,25.9738511165
1663192800,2022-09-14 22:00:00,SUSHI3L/USDT,0.264654,0.270006,0.264654,0.269634,695.6749,185.9043483853
1663189200,2022-09-14 21:00:00,SUSHI3L/USDT,0.254787,0.260605,0.254787,0.260605,345.0386,89.7288973549
1663185600,2022-09-14 20:00:00,SUSHI3L/USDT,0.254272,0.256953,0.254272,0.256101,1435.8878,368.7751735482
1663182000,2022-09-14 19:00:00,SUSHI3L/USDT,0.250003,0.254169,0.246769,0.254169,8457.7881,2115.0059396248
1663178400,2022-09-14 18:00:00,SUSHI3L/USDT,0.253676,0.258725,0.244475,0.254479,3529.2856,885.1601748829
1663174800,2022-09-14 17:00:00,SUSHI3L/USDT,0.259794,0.262662,0.257753,0.260217,572.1928,148.9083309806
1663171200,2022-09-14 16:00:00,SUSHI3L/USDT,0.266207,0.266208,0.260802,0.262195,2254.1482,593.2680479942
1663167600,2022-09-14 15:00:00,SUSHI3L/USDT,0.268867,0.272072,0.266369,0.268377,514.618,138.6239535989
1663164000,2022-09-14 14:00:00,SUSHI3L/USDT,0.268922,0.26956,0.261935,0.269524,1565.0755,418.3154036606
1663160400,2022-09-14 13:00:00,SUSHI3L/USDT,0.27215,0.27215,0.25945,0.265056,3306.5576,883.6310537341
1663156800,2022-09-14 12:00:00,SUSHI3L/USDT,0.265004,0.272078,0.253342,0.272078,13114.7539,3418.2815257597
1663153200,2022-09-14 11:00:00,SUSHI3L/USDT,0.265405,0.266973,0.265405,0.266973,64.6267,17.2266251983
1663149600,2022-09-14 10:00:00,SUSHI3L/USDT,0.262529,0.26763,0.262529,0.26763,622.0587,163.9205705809
1663146000,2022-09-14 09:00:00,SUSHI3L/USDT,0.259497,0.261717,0.259317,0.261717,603.0032,156.8746616793
1663142400,2022-09-14 08:00:00,SUSHI3L/USDT,0.259642,0.267058,0.253674,0.265001,15687.9387,4091.4911685771
1663138800,2022-09-14 07:00:00,SUSHI3L/USDT,0.264907,0.265485,0.251,0.259642,8732.2536,2291.6603720099
1663135200,2022-09-14 06:00:00,SUSHI3L/USDT,0.271483,0.272189,0.263432,0.266914,1157.8038,306.5935262005
1663131600,2022-09-14 05:00:00,SUSHI3L/USDT,0.277733,0.278324,0.267351,0.267351,3969.841,1087.3115745086
1663128000,2022-09-14 04:00:00,SUSHI3L/USDT,0.26861,0.27369,0.267144,0.27369,1363.5269,369.8243218451
1663124400,2022-09-14 03:00:00,SUSHI3L/USDT,0.269158,0.272078,0.26866,0.26866,148.0097,40.2222433306
1663120800,2022-09-14 02:00:00,SUSHI3L/USDT,0.263577,0.269012,0.262985,0.267144,739.3436,195.9353417967
1663117200,2022-09-14 01:00:00,SUSHI3L/USDT,0.264,0.273254,0.261162,0.262852,7097.4139,1908.7101488319
1663113600,2022-09-14 00:00:00,SUSHI3L/USDT,0.251965,0.263999,0.250001,0.263999,1849.0624,472.7175821009
1663110000,2022-09-13 23:00:00,SUSHI3L/USDT,0.267074,0.267425,0.252457,0.253088,4225.5595,1106.8692467706
1663106400,2022-09-13 22:00:00,SUSHI3L/USDT,0.26916,0.27212,0.263859,0.267074,5851.2614,1587.6758486866
1663102800,2022-09-13 21:00:00,SUSHI3L/USDT,0.280252,0.28099,0.263081,0.272496,21935.875,5936.753147762
1663099200,2022-09-13 20:00:00,SUSHI3L/USDT,0.283375,0.287626,0.283375,0.284936,618.8401,177.5551155708
1663095600,2022-09-13 19:00:00,SUSHI3L/USDT,0.272871,0.284713,0.259497,0.284446,11892.9832,3256.7538247885
1663092000,2022-09-13 18:00:00,SUSHI3L/USDT,0.292144,0.292144,0.269374,0.27441,4532.7422,1281.9109769583
1663088400,2022-09-13 17:00:00,SUSHI3L/USDT,0.278709,0.296926,0.278709,0.290922,3483.9172,997.7534327746
1663084800,2022-09-13 16:00:00,SUSHI3L/USDT,0.267975,0.284231,0.267974,0.278063,4984.6722,1384.5558611458
1663081200,2022-09-13 15:00:00,SUSHI3L/USDT,0.268758,0.270082,0.264044,0.267974,7271.0511,1942.2369499545
1663077600,2022-09-13 14:00:00,SUSHI3L/USDT,0.278929,0.28,0.2618,0.268916,30644.978,8361.2069326966
1663074000,2022-09-13 13:00:00,SUSHI3L/USDT,0.278587,0.284661,0.270001,0.284116,46288.7152,12857.1861092819
1663070400,2022-09-13 12:00:00,SUSHI3L/USDT,0.33389,0.337571,0.271549,0.282958,97508.1052,29058.0426556561
1663066800,2022-09-13 11:00:00,SUSHI3L/USDT,0.32625,0.339053,0.323781,0.331555,18514.0023,6196.0712988619
1663063200,2022-09-13 10:00:00,SUSHI3L/USDT,0.316339,0.325257,0.316339,0.325257,3407.3159,1092.5842103224
1663059600,2022-09-13 09:00:00,SUSHI3L/USDT,0.334285,0.338158,0.314711,0.316339,20234.3002,6695.3433777875
1663056000,2022-09-13 08:00:00,SUSHI3L/USDT,0.336053,0.33611,0.326904,0.329365,1647.2768,544.7997853215
1663052400,2022-09-13 07:00:00,SUSHI3L/USDT,0.32416,0.337,0.32416,0.337,1421.6748,465.548071688
1663048800,2022-09-13 06:00:00,SUSHI3L/USDT,0.318165,0.334095,0.31633,0.31633,6731.9527,2202.2909545337
1663045200,2022-09-13 05:00:00,SUSHI3L/USDT,0.317759,0.325545,0.314535,0.314535,3977.5525,1268.2684130808
1663041600,2022-09-13 04:00:00,SUSHI3L/USDT,0.322208,0.32625,0.315456,0.319492,34978.6906,11213.5073190919
1663038000,2022-09-13 03:00:00,SUSHI3L/USDT,0.312493,0.320876,0.311771,0.319849,5786.8159,1813.4079138881
1663034400,2022-09-13 02:00:00,SUSHI3L/USDT,0.305136,0.315398,0.304181,0.315398,2989.9596,919.6605555503
1663030800,2022-09-13 01:00:00,SUSHI3L/USDT,0.311923,0.311923,0.308609,0.308609,3041.1582,940.561242864
1663027200,2022-09-13 00:00:00,SUSHI3L/USDT,0.326878,0.330004,0.305342,0.310131,48364.442,15601.6886759189
1663023600,2022-09-12 23:00:00,SUSHI3L/USDT,0.329733,0.330026,0.323724,0.325576,4638.5745,1518.0769677418
1663020000,2022-09-12 22:00:00,SUSHI3L/USDT,0.331892,0.333729,0.321687,0.325351,1336.9144,435.0615053201
1663016400,2022-09-12 21:00:00,SUSHI3L/USDT,0.332634,0.333713,0.321479,0.328769,20077.0885,6617.195732202
1663012800,2022-09-12 20:00:00,SUSHI3L/USDT,0.333092,0.336891,0.329742,0.336891,882.2656,294.6923084833
1663009200,2022-09-12 19:00:00,SUSHI3L/USDT,0.333721,0.333907,0.329445,0.333907,133.4096,44.398507182
1663005600,2022-09-12 18:00:00,SUSHI3L/USDT,0.338857,0.338857,0.330132,0.336891,1308.2263,435.6770073772
1663002000,2022-09-12 17:00:00,SUSHI3L/USDT,0.33121,0.339419,0.32826,0.339419,1490.3987,498.291350931
1662998400,2022-09-12 16:00:00,SUSHI3L/USDT,0.338472,0.340684,0.312,0.331963,54134.6535,17804.7041322114
1662994800,2022-09-12 15:00:00,SUSHI3L/USDT,0.361534,0.361534,0.33443,0.339414,7856.7685,2760.1668399542
1662991200,2022-09-12 14:00:00,SUSHI3L/USDT,0.375922,0.379071,0.356405,0.361737,5183.7855,1888.5402095822
1662987600,2022-09-12 13:00:00,SUSHI3L/USDT,0.377055,0.380463,0.368106,0.375546,2895.7231,1085.665623721
1662984000,2022-09-12 12:00:00,SUSHI3L/USDT,0.381608,0.383906,0.375549,0.377433,3217.3525,1216.9156377504
1662980400,2022-09-12 11:00:00,SUSHI3L/USDT,0.392059,0.392059,0.375692,0.381607,27651.0113,10720.0687899629
1662976800,2022-09-12 10:00:00,SUSHI3L/USDT,0.383909,0.393632,0.376322,0.392059,6243.8121,2404.8682101462
1662973200,2022-09-12 09:00:00,SUSHI3L/USDT,0.383525,0.393238,0.380986,0.384293,11503.8722,4438.478485849
1662969600,2022-09-12 08:00:00,SUSHI3L/USDT,0.366268,0.388933,0.362984,0.38506,15108.9616,5593.5740319329
1662966000,2022-09-12 07:00:00,SUSHI3L/USDT,0.366632,0.374058,0.361228,0.366268,4027.3342,1479.8940931545
1662962400,2022-09-12 06:00:00,SUSHI3L/USDT,0.356279,0.366999,0.354286,0.36517,772.8761,279.3872422559
1662958800,2022-09-12 05:00:00,SUSHI3L/USDT,0.358267,0.359725,0.354286,0.356279,1072.681,381.182974691
1662955200,2022-09-12 04:00:00,SUSHI3L/USDT,0.348654,0.361025,0.348654,0.355053,5371.5369,1917.7215287527
1662951600,2022-09-12 03:00:00,SUSHI3L/USDT,0.354988,0.36,0.340217,0.346127,30398.1473,10829.2618178465
1662948000,2022-09-12 02:00:00,SUSHI3L/USDT,0.380467,0.384414,0.350503,0.354988,13505.788,4949.2387499875
1662944400,2022-09-12 01:00:00,SUSHI3L/USDT,0.338909,0.382,0.330518,0.380467,15231.1879,5535.9901956657
1662940800,2022-09-12 00:00:00,SUSHI3L/USDT,0.355394,0.357651,0.338748,0.338748,6383.4217,2223.2085308068
1662937200,2022-09-11 23:00:00,SUSHI3L/USDT,0.351648,0.359204,0.348296,0.357933,1607.4472,571.2919370782
1662933600,2022-09-11 22:00:00,SUSHI3L/USDT,0.341966,0.360086,0.341966,0.355438,6129.6906,2156.9409453484
1662930000,2022-09-11 21:00:00,SUSHI3L/USDT,0.357766,0.359364,0.335927,0.341858,11127.2858,3824.4945382785
1662926400,2022-09-11 20:00:00,SUSHI3L/USDT,0.367366,0.368103,0.346434,0.357179,11231.935,3974.5886774209
1662922800,2022-09-11 19:00:00,SUSHI3L/USDT,0.370463,0.37253,0.365379,0.365902,16264.6866,5974.1594960691
1662919200,2022-09-11 18:00:00,SUSHI3L/USDT,0.378947,0.379034,0.370323,0.37132,1536.8834,573.1141867952
1662915600,2022-09-11 17:00:00,SUSHI3L/USDT,0.385056,0.387113,0.378333,0.379224,7056.7325,2712.4604706119
1662912000,2022-09-11 16:00:00,SUSHI3L/USDT,0.372554,0.387113,0.372554,0.383525,12766.1268,4800.6416423335
1662908400,2022-09-11 15:00:00,SUSHI3L/USDT,0.36921,0.375545,0.36921,0.374045,473.5064,176.7775290942
1662904800,2022-09-11 14:00:00,SUSHI3L/USDT,0.376298,0.378018,0.367002,0.36921,677.7529,252.3126154157
1662901200,2022-09-11 13:00:00,SUSHI3L/USDT,0.378944,0.379323,0.371437,0.376298,1489.0607,555.863084514
1662897600,2022-09-11 12:00:00,SUSHI3L/USDT,0.376302,0.383522,0.370694,0.378565,4713.1967,1778.512707519
1662894000,2022-09-11 11:00:00,SUSHI3L/USDT,0.375922,0.380083,0.374798,0.377808,452.3481,170.6965554753
1662890400,2022-09-11 10:00:00,SUSHI3L/USDT,0.37569,0.376675,0.37181,0.374798,519.2229,194.1508659062
1662886800,2022-09-11 09:00:00,SUSHI3L/USDT,0.375173,0.379539,0.372558,0.37569,3915.7455,1485.0773081356
1662883200,2022-09-11 08:00:00,SUSHI3L/USDT,0.370694,0.376298,0.366268,0.376298,1759.4647,648.8089611905
1662879600,2022-09-11 07:00:00,SUSHI3L/USDT,0.363347,0.371806,0.362984,0.370694,1562.9491,576.1391307109
1662876000,2022-09-11 06:00:00,SUSHI3L/USDT,0.372924,0.374045,0.351648,0.364437,14382.8356,5165.8690387225
1662872400,2022-09-11 05:00:00,SUSHI3L/USDT,0.376392,0.378565,0.370469,0.371437,822.9108,308.3527710955
1662868800,2022-09-11 04:00:00,SUSHI3L/USDT,0.386992,0.389322,0.373674,0.376301,5259.5631,2021.0529844932
1662865200,2022-09-11 03:00:00,SUSHI3L/USDT,0.386605,0.394784,0.383525,0.386605,1264.659,493.1633771348
1662861600,2022-09-11 02:00:00,SUSHI3L/USDT,0.394415,0.396796,0.385063,0.385449,1743.3751,677.757519246
1662858000,2022-09-11 01:00:00,SUSHI3L/USDT,0.40159,0.415176,0.393241,0.393241,38085.0865,15541.0238766179
1662854400,2022-09-11 00:00:00,SUSHI3L/USDT,0.388544,0.404563,0.388544,0.400389,8734.1687,3489.9670733478
1662850800,2022-09-10 23:00:00,SUSHI3L/USDT,0.390492,0.40655,0.383067,0.388302,15911.7623,6265.4016782172
1662847200,2022-09-10 22:00:00,SUSHI3L/USDT,0.378186,0.4,0.377812,0.389069,8846.1316,3417.1587985658
1662843600,2022-09-10 21:00:00,SUSHI3L/USDT,0.380467,0.387379,0.3747,0.378186,8286.7203,3138.4515456628
1662840000,2022-09-10 20:00:00,SUSHI3L/USDT,0.377429,0.382161,0.369583,0.381733,40279.0761,15059.5693712809
1662836400,2022-09-10 19:00:00,SUSHI3L/USDT,0.397067,0.397067,0.374423,0.375943,22744.9277,8697.5616457433
1662832800,2022-09-10 18:00:00,SUSHI3L/USDT,0.399589,0.404412,0.397077,0.397077,21356.1244,8590.1045351974
1662829200,2022-09-10 17:00:00,SUSHI3L/USDT,0.403604,0.426023,0.397994,0.399989,20630.746,8536.5505962015
1662825600,2022-09-10 16:00:00,SUSHI3L/USDT,0.381733,0.41,0.379326,0.402397,21344.0862,8456.2812775029
1662822000,2022-09-10 15:00:00,SUSHI3L/USDT,0.381993,0.385445,0.375099,0.381733,4853.7719,1847.8111520102
1662818400,2022-09-10 14:00:00,SUSHI3L/USDT,0.378944,0.385832,0.374798,0.381993,1579.929,602.7956028269
1662814800,2022-09-10 13:00:00,SUSHI3L/USDT,0.383522,0.387767,0.374095,0.377433,5322.2087,2010.3946464999
1662811200,2022-09-10 12:00:00,SUSHI3L/USDT,0.381611,0.388866,0.364856,0.383173,23682.2198,8766.7045174092
1662807600,2022-09-10 11:00:00,SUSHI3L/USDT,0.374795,0.382755,0.370701,0.382755,6728.3614,2545.4784822435
1662804000,2022-09-10 10:00:00,SUSHI3L/USDT,0.368106,0.380463,0.36444,0.374419,5137.4976,1905.6513953435
1662800400,2022-09-10 09:00:00,SUSHI3L/USDT,0.363344,0.373671,0.363344,0.36921,1429.8007,529.0808537144
1662796800,2022-09-10 08:00:00,SUSHI3L/USDT,0.355431,0.37779,0.355431,0.362621,8548.8432,3137.904941908
1662793200,2022-09-10 07:00:00,SUSHI3L/USDT,0.380848,0.380848,0.350137,0.355431,11151.0021,4057.6938379236
1662789600,2022-09-10 06:00:00,SUSHI3L/USDT,0.368103,0.385832,0.366307,0.381101,18409.9171,6935.3765312101
1662786000,2022-09-10 05:00:00,SUSHI3L/USDT,0.364075,0.372668,0.363711,0.366726,7620.7618,2795.5942059481
1662782400,2022-09-10 04:00:00,SUSHI3L/USDT,0.378186,0.388933,0.359,0.364075,9959.903,3732.7339993788
1662778800,2022-09-10 03:00:00,SUSHI3L/USDT,0.396003,0.396795,0.376485,0.378186,3490.0605,1344.1438244638
1662775200,2022-09-10 02:00:00,SUSHI3L/USDT,0.39561,0.39561,0.389069,0.395607,3073.4621,1208.2231034907
1662771600,2022-09-10 01:00:00,SUSHI3L/USDT,0.390102,0.402947,0.390102,0.396006,28174.4898,11247.1546342556
1662768000,2022-09-10 00:00:00,SUSHI3L/USDT,0.38154,0.394815,0.375432,0.390102,12620.1634,4857.8618101678
1662764400,2022-09-09 23:00:00,SUSHI3L/USDT,0.380083,0.389833,0.368619,0.380848,13528.6972,5081.4542574427
1662760800,2022-09-09 22:00:00,SUSHI3L/USDT,0.386221,0.389833,0.378601,0.378601,1913.4477,732.6626761401
1662757200,2022-09-09 21:00:00,SUSHI3L/USDT,0.389901,0.390884,0.383141,0.386221,1001.4469,387.1415104255
1662753600,2022-09-09 20:00:00,SUSHI3L/USDT,0.39167,0.394526,0.384771,0.391275,16187.3173,6348.2846498209
1662750000,2022-09-09 19:00:00,SUSHI3L/USDT,0.377616,0.395327,0.37685,0.392062,21529.5984,8356.6126466034
1662746400,2022-09-09 18:00:00,SUSHI3L/USDT,0.371806,0.377616,0.365717,0.377616,26169.9311,9701.3563395949
1662742800,2022-09-09 17:00:00,SUSHI3L/USDT,0.375288,0.39,0.369955,0.370469,38044.0577,14593.6773885202
1662739200,2022-09-09 16:00:00,SUSHI3L/USDT,0.378168,0.378168,0.369583,0.376427,20857.1833,7798.8795812995
1662735600,2022-09-09 15:00:00,SUSHI3L/USDT,0.396003,0.402971,0.376302,0.378168,15577.9847,6046.5647939536
1662732000,2022-09-09 14:00:00,SUSHI3L/USDT,0.392058,0.404597,0.388158,0.395633,8093.6745,3200.559204407
1662728400,2022-09-09 13:00:00,SUSHI3L/USDT,0.39319,0.397721,0.385918,0.390555,22154.0896,8662.521139033
1662724800,2022-09-09 12:00:00,SUSHI3L/USDT,0.37073,0.405732,0.37073,0.393741,26191.6766,10249.1606326113
1662721200,2022-09-09 11:00:00,SUSHI3L/USDT,0.37032,0.386284,0.364439,0.370211,33120.5144,12414.8513100115
1662717600,2022-09-09 10:00:00,SUSHI3L/USDT,0.377055,0.382755,0.362259,0.37032,9971.3829,3719.0602280028
1662714000,2022-09-09 09:00:00,SUSHI3L/USDT,0.394241,0.394365,0.37125,0.378294,7741.5376,2947.7170839824
1662710400,2022-09-09 08:00:00,SUSHI3L/USDT,0.373912,0.406339,0.369693,0.394306,39692.95263723,15264.36601465615704
1662706800,2022-09-09 07:00:00,SUSHI3L/USDT,0.362984,0.374999,0.359557,0.374999,4025.0538,1466.2078971199
1662703200,2022-09-09 06:00:00,SUSHI3L/USDT,0.364552,0.36995,0.360089,0.363239,16747.9758,6057.9168812669
1662699600,2022-09-09 05:00:00,SUSHI3L/USDT,0.371065,0.3733,0.364805,0.365312,5505.6099,2034.5623116862
1662696000,2022-09-09 04:00:00,SUSHI3L/USDT,0.36444,0.380845,0.362516,0.372512,35635.6221,13348.113644361
1662692400,2022-09-09 03:00:00,SUSHI3L/USDT,0.352593,0.378635,0.351698,0.365533,33210.1804,12016.4255336366
1662688800,2022-09-09 02:00:00,SUSHI3L/USDT,0.354723,0.361893,0.35119,0.351698,1637.6165,584.0713305668
1662685200,2022-09-09 01:00:00,SUSHI3L/USDT,0.365896,0.371062,0.354484,0.354981,2306.3434,839.0147152534
1662681600,2022-09-09 00:00:00,SUSHI3L/USDT,0.381733,0.382021,0.364805,0.364805,7033.3614,2639.1556744987
1662678000,2022-09-08 23:00:00,SUSHI3L/USDT,0.369209,0.381733,0.369129,0.381733,10899.6938,4070.3041232051
1662674400,2022-09-08 22:00:00,SUSHI3L/USDT,0.375349,0.389832,0.368099,0.368099,49449.8486,18699.5533012485
