https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TLOS,Volume BTC
1659916800,2022-08-08 00:00:00,TLOS/BTC,0.000008193,0.000008221,0.000007088,0.000007909,1021386.9891,7.9659549249739
1659830400,2022-08-07 00:00:00,TLOS/BTC,0.000008221,0.00000825,0.000008177,0.000008191,472775.1368,3.8816049281813
1659744000,2022-08-06 00:00:00,TLOS/BTC,0.000008137,0.000008221,0.000008125,0.000008219,491163.3031,4.0091252980496
1659657600,2022-08-05 00:00:00,TLOS/BTC,0.000008235,0.000008268,0.000008087,0.000008141,464855.7543,3.7901177033022
1659571200,2022-08-04 00:00:00,TLOS/BTC,0.000008227,0.000008333,0.000008172,0.000008233,501498.1853,4.1302836756071
1659484800,2022-08-03 00:00:00,TLOS/BTC,0.000008184,0.00000825,0.000008068,0.000008224,476773.0629,3.8910566947158
1659398400,2022-08-02 00:00:00,TLOS/BTC,0.000008104,0.000008256,0.000008103,0.000008191,443067.0259,3.6240024061774
1659312000,2022-08-01 00:00:00,TLOS/BTC,0.00000821,0.00000829,0.000007736,0.000008121,476052.6721,3.9016946682559
1659225600,2022-07-31 00:00:00,TLOS/BTC,0.000008211,0.00000823,0.000008028,0.000008215,467841.8716,3.8246842001441
1659139200,2022-07-30 00:00:00,TLOS/BTC,0.000007947,0.000008253,0.000007938,0.000008208,474235.9603,3.8214426163683
1659052800,2022-07-29 00:00:00,TLOS/BTC,0.000007893,0.000007994,0.000007836,0.000007946,499917.3763,3.9537527166874
1658966400,2022-07-28 00:00:00,TLOS/BTC,0.000008119,0.000008187,0.000007868,0.000007895,469023.2903,3.771118651717
1658880000,2022-07-27 00:00:00,TLOS/BTC,0.000008373,0.000008448,0.000008009,0.000008126,450034.7404,3.7308959242644
1658793600,2022-07-26 00:00:00,TLOS/BTC,0.000008446,0.000008544,0.00000828,0.000008371,452924.934,3.807283705717
1658707200,2022-07-25 00:00:00,TLOS/BTC,0.000008465,0.00000854,0.000008296,0.000008395,443148.2593,3.7412357905263
1658620800,2022-07-24 00:00:00,TLOS/BTC,0.000008135,0.00000848,0.000008118,0.000008463,471234.812,3.8807657940386
1658534400,2022-07-23 00:00:00,TLOS/BTC,0.000008085,0.000008233,0.000008048,0.000008139,458346.9018,3.7291140804361
1658448000,2022-07-22 00:00:00,TLOS/BTC,0.000007916,0.000008148,0.00000785,0.000008079,530286.52520136,4.22766130862545
1658361600,2022-07-21 00:00:00,TLOS/BTC,0.000007764,0.000007936,0.000007746,0.000007912,476037.5515,3.7334354474526
1658275200,2022-07-20 00:00:00,TLOS/BTC,0.000007953,0.000008054,0.000007715,0.000007773,424552.4511,3.3491346380973
1658188800,2022-07-19 00:00:00,TLOS/BTC,0.000008134,0.00000833,0.00000788,0.000007955,498449.83919638,4.05401627001356559
1658102400,2022-07-18 00:00:00,TLOS/BTC,0.000008324,0.000008324,0.000008028,0.000008128,476502.41885747,3.90284569746388028
1658016000,2022-07-17 00:00:00,TLOS/BTC,0.000008285,0.000008326,0.000008189,0.000008314,471087.8238,3.8958790957236
1657929600,2022-07-16 00:00:00,TLOS/BTC,0.000008331,0.000008441,0.000008247,0.000008279,486280.8041,4.05580039297306656
1657843200,2022-07-15 00:00:00,TLOS/BTC,0.000008388,0.000008436,0.000008197,0.000008333,479637.90437114,3.9918151953236298
1657756800,2022-07-14 00:00:00,TLOS/BTC,0.000008409,0.00000856,0.000008261,0.000008392,454335.9153069,3.83336340266223872
1657670400,2022-07-13 00:00:00,TLOS/BTC,0.000008507,0.000008599,0.000008373,0.000008422,483472.22776327,4.09717594397305873
1657584000,2022-07-12 00:00:00,TLOS/BTC,0.000008502,0.00000862,0.000008375,0.000008525,483341.8889,4.1091488533929
1657497600,2022-07-11 00:00:00,TLOS/BTC,0.000008339,0.00000852,0.000008258,0.000008513,502927.9082,4.215815804231
1657411200,2022-07-10 00:00:00,TLOS/BTC,0.000008251,0.000008442,0.000008029,0.000008341,538033.18693659,4.45375933310141941
1657324800,2022-07-09 00:00:00,TLOS/BTC,0.00000819,0.00000833,0.000008161,0.00000826,479999.96440949,3.95870970120286403
1657238400,2022-07-08 00:00:00,TLOS/BTC,0.000008246,0.00000836,0.000007959,0.000008171,423807.799,3.472414816838
1657152000,2022-07-07 00:00:00,TLOS/BTC,0.00000845,0.000008508,0.000008231,0.000008241,376752.55350603,3.16670389322962335
1657065600,2022-07-06 00:00:00,TLOS/BTC,0.000008545,0.000008656,0.00000841,0.000008452,367198.49415781,3.14725987831940094
1656979200,2022-07-05 00:00:00,TLOS/BTC,0.000008703,0.000008853,0.00000847,0.00000855,365599.04325634,3.18565495268694778
1656892800,2022-07-04 00:00:00,TLOS/BTC,0.000008897,0.000008905,0.00000863,0.000008703,399099.19908992,3.51086253790624
1656806400,2022-07-03 00:00:00,TLOS/BTC,0.000009018,0.000009134,0.000008663,0.000008892,425983.6898,3.839543108222
1656720000,2022-07-02 00:00:00,TLOS/BTC,0.00000936,0.00000938,0.000008722,0.000009001,379531.1875,3.4545214106939
1656633600,2022-07-01 00:00:00,TLOS/BTC,0.000009259,0.000009496,0.000009038,0.000009349,416028.1968,3.8751517305084
1656547200,2022-06-30 00:00:00,TLOS/BTC,0.00000949,0.00000966,0.000009259,0.000009259,374931.9491957,3.56492012499622
1656460800,2022-06-29 00:00:00,TLOS/BTC,0.000009817,0.000009859,0.000009454,0.000009505,396005.7781,3.813976460031
1656374400,2022-06-28 00:00:00,TLOS/BTC,0.000009339,0.00000992,0.000009269,0.000009832,386867.828,3.6577150802216
1656288000,2022-06-27 00:00:00,TLOS/BTC,0.000009114,0.000009366,0.000008926,0.000009337,386999.4600601,3.54545601928702976
1656201600,2022-06-26 00:00:00,TLOS/BTC,0.000009189,0.000009303,0.000008869,0.000009122,463292.39682818,4.23442106111506211
1656115200,2022-06-25 00:00:00,TLOS/BTC,0.00000929,0.000009319,0.000008892,0.000009173,383285.0454864,3.49846573725830555
1656028800,2022-06-24 00:00:00,TLOS/BTC,0.000009061,0.000009344,0.000008939,0.000009216,390026.71714155,3.56404588098471005
1655942400,2022-06-23 00:00:00,TLOS/BTC,0.000009311,0.000009326,0.000008999,0.000009065,361327.75035845,3.31919455527798995
1655856000,2022-06-22 00:00:00,TLOS/BTC,0.000009456,0.00000972,0.000009108,0.00000933,431838.59932875,4.05929708261065
1655769600,2022-06-21 00:00:00,TLOS/BTC,0.000009273,0.000009508,0.000009042,0.000009496,371625.45064045,3.4578404073343198
1655683200,2022-06-20 00:00:00,TLOS/BTC,0.000009235,0.00000946,0.000009058,0.000009267,353439.24274602,3.28463690058490018
1655596800,2022-06-19 00:00:00,TLOS/BTC,0.000009385,0.00000966,0.000009088,0.000009223,383176.268,3.5997210774153
1655510400,2022-06-18 00:00:00,TLOS/BTC,0.000009185,0.00000964,0.000009014,0.000009375,444357.30027473,4.12089167149441038
1655424000,2022-06-17 00:00:00,TLOS/BTC,0.00000899,0.000009198,0.00000877,0.000009187,418286.2497,3.7568720794373
1655337600,2022-06-16 00:00:00,TLOS/BTC,0.00000881,0.00000909,0.00000876,0.000008988,432586.72144282,3.864980880919198
1655251200,2022-06-15 00:00:00,TLOS/BTC,0.000009,0.0000092,0.00000872,0.00000879,426401.90109927,3.83909855764567383
1655164800,2022-06-14 00:00:00,TLOS/BTC,0.00000835,0.00000912,0.00000827,0.00000897,431670.50216799,3.7571875683362405
1655078400,2022-06-13 00:00:00,TLOS/BTC,0.00000804,0.0000084,0.00000791,0.00000832,569932.60548638,4.6098668008149504
1654992000,2022-06-12 00:00:00,TLOS/BTC,0.00000812,0.00000819,0.00000788,0.00000804,383447.17249778,3.0879772308929736
1654905600,2022-06-11 00:00:00,TLOS/BTC,0.00000879,0.00000883,0.00000802,0.00000812,351399.05173676,2.9936120094053416
1654819200,2022-06-10 00:00:00,TLOS/BTC,0.00000882,0.00000903,0.00000871,0.00000879,347090.45333041,3.0793311801178979
1654732800,2022-06-09 00:00:00,TLOS/BTC,0.00000859,0.00000897,0.00000851,0.00000883,369464.1193,3.229897379154
1654646400,2022-06-08 00:00:00,TLOS/BTC,0.00000846,0.0000089,0.00000841,0.00000859,355902.45411618,3.0596107982743145
1654560000,2022-06-07 00:00:00,TLOS/BTC,0.00000865,0.00000897,0.00000836,0.00000844,379131.67246742,3.310111308057967
1654473600,2022-06-06 00:00:00,TLOS/BTC,0.00000854,0.0000089,0.00000843,0.00000866,387858.51554415,3.3557737861521472
1654387200,2022-06-05 00:00:00,TLOS/BTC,0.00000866,0.00000869,0.00000837,0.00000855,362013.56543949,3.0915981816141681
1654300800,2022-06-04 00:00:00,TLOS/BTC,0.0000087,0.00000886,0.00000857,0.00000867,314264.27305091,2.7467324824710444
1654214400,2022-06-03 00:00:00,TLOS/BTC,0.0000088,0.00000901,0.00000852,0.00000869,420340.43805459,3.7020752952910297
1654128000,2022-06-02 00:00:00,TLOS/BTC,0.00000873,0.00000891,0.00000871,0.00000874,357847.59248477,3.1472093715671335
1654041600,2022-06-01 00:00:00,TLOS/BTC,0.0000092,0.00000929,0.00000847,0.00000873,532986.05075059,4.7709386689975899
1653955200,2022-05-31 00:00:00,TLOS/BTC,0.00000923,0.00000961,0.0000091,0.00000921,351197.81163885,3.2686400954982713
1653868800,2022-05-30 00:00:00,TLOS/BTC,0.00000952,0.00000966,0.00000918,0.00000923,431338.7822,4.060807549351
1653782400,2022-05-29 00:00:00,TLOS/BTC,0.0000095,0.00000975,0.00000947,0.00000953,374547.04656859,3.5785589312949579
1653696000,2022-05-28 00:00:00,TLOS/BTC,0.00000957,0.00000965,0.0000094,0.00000951,349805.01569223,3.3327854841419519
1653609600,2022-05-27 00:00:00,TLOS/BTC,0.00000972,0.00000982,0.00000928,0.00000953,389230.62896338,3.7312701205783402
1653523200,2022-05-26 00:00:00,TLOS/BTC,0.00001049,0.00001055,0.00000964,0.00000975,438345.11769248,4.455775490031664
1653436800,2022-05-25 00:00:00,TLOS/BTC,0.00001082,0.00001091,0.0000095,0.00001049,447195.9324,4.682210374292
1653350400,2022-05-24 00:00:00,TLOS/BTC,0.00001118,0.00001124,0.00001042,0.00001084,424574.28940781,4.6399254796718872
1653264000,2022-05-23 00:00:00,TLOS/BTC,0.00001186,0.00001214,0.00001094,0.00001123,502048.83688987,5.7713198853051643
1653177600,2022-05-22 00:00:00,TLOS/BTC,0.0000115,0.0000123,0.0000113,0.00001187,403782.26546097,4.6746029167638604
1653091200,2022-05-21 00:00:00,TLOS/BTC,0.00001061,0.00001162,0.00001041,0.0000115,434993.9671,4.780809009837
1653004800,2022-05-20 00:00:00,TLOS/BTC,0.00001133,0.00001139,0.00001048,0.00001061,365248.7256,4.049865834683
1652918400,2022-05-19 00:00:00,TLOS/BTC,0.00001132,0.00001162,0.00001107,0.00001134,354771.26845018,4.0003124556769441
1652832000,2022-05-18 00:00:00,TLOS/BTC,0.00001215,0.0000124,0.00001127,0.00001132,365786.05578566,4.3422546186189352
1652745600,2022-05-17 00:00:00,TLOS/BTC,0.00001166,0.00001216,0.00001158,0.00001215,363845.10212165,4.3016272543848825
1652659200,2022-05-16 00:00:00,TLOS/BTC,0.00001215,0.00001241,0.00001147,0.00001166,371725.43851896,4.4399813933418992
1652572800,2022-05-15 00:00:00,TLOS/BTC,0.00001203,0.00001229,0.00001135,0.00001216,450967.91037982,5.2875701572146562
1652486400,2022-05-14 00:00:00,TLOS/BTC,0.00001253,0.00001262,0.0000117,0.00001205,387308.56879785,4.7345546274257745
1652400000,2022-05-13 00:00:00,TLOS/BTC,0.00001092,0.0000141,0.00001068,0.00001252,561167.5521616,6.9093325538678326
1652313600,2022-05-12 00:00:00,TLOS/BTC,0.00001161,0.00001214,0.0000103,0.00001089,561317.91352389,6.2737731699670097
1652227200,2022-05-11 00:00:00,TLOS/BTC,0.00001625,0.00001625,0.00001147,0.00001162,732732.51386249,10.0376278604256662
1652140800,2022-05-10 00:00:00,TLOS/BTC,0.00001733,0.00001745,0.00001613,0.00001625,467137.58770459,7.7934815723378267
1652054400,2022-05-09 00:00:00,TLOS/BTC,0.00001881,0.00001896,0.00001718,0.00001737,498709.31870067,9.1125349685099997
1651968000,2022-05-08 00:00:00,TLOS/BTC,0.00001861,0.00001898,0.00001854,0.00001883,274996.2894,5.151560947124
1651881600,2022-05-07 00:00:00,TLOS/BTC,0.00001863,0.00002073,0.00001841,0.0000186,260928.19587843,4.8872272696239807
1651795200,2022-05-06 00:00:00,TLOS/BTC,0.00001916,0.00001916,0.00001836,0.00001872,34930.50262286,0.652970568296768
1651708800,2022-05-05 00:00:00,TLOS/BTC,0.000018,0.0000193,0.00001769,0.00001906,46382.9181566,0.8583575692719442
1651622400,2022-05-04 00:00:00,TLOS/BTC,0.00001802,0.00001812,0.00001751,0.00001799,32560.51594106,0.5779243814676156
1651536000,2022-05-03 00:00:00,TLOS/BTC,0.00001847,0.0000186,0.00001665,0.00001811,108317.5928,1.947013747395992
1651449600,2022-05-02 00:00:00,TLOS/BTC,0.00001984,0.00002011,0.00001818,0.00001848,78819.26952956,1.492373205163816
1651363200,2022-05-01 00:00:00,TLOS/BTC,0.00001878,0.00002101,0.00001867,0.00001983,192158.25203607,3.7735212419743515
1651276800,2022-04-30 00:00:00,TLOS/BTC,0.00001753,0.00002046,0.00001747,0.00001879,98379.74411161,1.8524183010076473
1651190400,2022-04-29 00:00:00,TLOS/BTC,0.00001742,0.00001768,0.00001699,0.00001762,58933.26270846,1.0187550108698568
1651104000,2022-04-28 00:00:00,TLOS/BTC,0.00001661,0.00001962,0.0000166,0.00001735,372525.00587932,6.5502231123537232
1651017600,2022-04-27 00:00:00,TLOS/BTC,0.00001459,0.00001661,0.00001439,0.0000166,112359.72025275,1.771386140714851
1650931200,2022-04-26 00:00:00,TLOS/BTC,0.0000156,0.00001577,0.00001384,0.00001464,119317.64085998,1.7729828508126038
1650844800,2022-04-25 00:00:00,TLOS/BTC,0.0000162,0.00001644,0.0000155,0.0000156,61876.98854455,0.9834570303348714
1650758400,2022-04-24 00:00:00,TLOS/BTC,0.00001698,0.00001713,0.00001606,0.00001628,26193.60703711,0.4354755189049242
1650672000,2022-04-23 00:00:00,TLOS/BTC,0.00001691,0.0000178,0.00001658,0.00001697,31315.94884965,0.53257543730077
1650585600,2022-04-22 00:00:00,TLOS/BTC,0.0000168,0.00001726,0.00001652,0.00001686,21936.2651,0.370556788898
1650499200,2022-04-21 00:00:00,TLOS/BTC,0.00001692,0.00001744,0.0000165,0.0000167,48472.58233694,0.8158410149277986
1650412800,2022-04-20 00:00:00,TLOS/BTC,0.00001713,0.00001721,0.00001676,0.00001692,20735.9500977,0.351880349393854
1650326400,2022-04-19 00:00:00,TLOS/BTC,0.00001762,0.00001762,0.00001699,0.00001711,40119.60157999,0.6963294788148579
1650240000,2022-04-18 00:00:00,TLOS/BTC,0.00001839,0.00001871,0.00001717,0.00001759,91424.59662406,1.6424018591699296
1650153600,2022-04-17 00:00:00,TLOS/BTC,0.0000185,0.00001863,0.00001823,0.00001848,14953.458203,0.27523756493089
1650067200,2022-04-16 00:00:00,TLOS/BTC,0.00001872,0.00001926,0.00001832,0.00001848,25452.83727024,0.4760420919614506
1649980800,2022-04-15 00:00:00,TLOS/BTC,0.0000182,0.00001893,0.00001748,0.00001872,63793.12692833,1.1485239820031363
1649894400,2022-04-14 00:00:00,TLOS/BTC,0.00001824,0.00001871,0.00001797,0.0000182,16646.90412981,0.3053707140959945
1649808000,2022-04-13 00:00:00,TLOS/BTC,0.0000186,0.00001874,0.00001806,0.00001823,13391.91946438,0.2455121190996452
1649721600,2022-04-12 00:00:00,TLOS/BTC,0.00001842,0.00001942,0.00001833,0.0000186,48181.3607148,0.9056261746157181
1649635200,2022-04-11 00:00:00,TLOS/BTC,0.0000194,0.00001944,0.00001834,0.00001849,73520.52777963,1.3833329099808004
1649548800,2022-04-10 00:00:00,TLOS/BTC,0.00001841,0.00001969,0.00001841,0.00001941,38937.96941105,0.7408972926418505
1649462400,2022-04-09 00:00:00,TLOS/BTC,0.00001822,0.00001874,0.00001794,0.00001836,47659.71975292,0.8773743200868448
1649376000,2022-04-08 00:00:00,TLOS/BTC,0.00001921,0.00001921,0.00001782,0.00001822,68931.09187174,1.2597032344208887
1649289600,2022-04-07 00:00:00,TLOS/BTC,0.00001829,0.00001938,0.00001788,0.0000192,50778.05918654,0.9426614708923972
1649203200,2022-04-06 00:00:00,TLOS/BTC,0.00001977,0.0000198,0.00001796,0.00001826,83568.43044425,1.5609033267762242
1649116800,2022-04-05 00:00:00,TLOS/BTC,0.00002024,0.00002056,0.00001947,0.00001975,65027.75038861,1.2983072469155376
1649030400,2022-04-04 00:00:00,TLOS/BTC,0.00002061,0.00002129,0.00001957,0.00002024,104388.47234504,2.1180219193435076
1648944000,2022-04-03 00:00:00,TLOS/BTC,0.00001955,0.00002071,0.00001898,0.0000206,81359.74702708,1.5913069585804168
1648857600,2022-04-02 00:00:00,TLOS/BTC,0.00001713,0.00001999,0.00001709,0.00001955,129706.20600052,2.4135658192181582
1648771200,2022-04-01 00:00:00,TLOS/BTC,0.00001702,0.00001774,0.00001666,0.00001722,43336.98701908,0.7432409148949852
1648684800,2022-03-31 00:00:00,TLOS/BTC,0.00001726,0.00001782,0.00001676,0.00001702,97960.95409593,1.673307870136706
1648598400,2022-03-30 00:00:00,TLOS/BTC,0.00001743,0.0000176,0.0000171,0.00001717,43011.8886,0.744232338937
1648512000,2022-03-29 00:00:00,TLOS/BTC,0.00001704,0.00001798,0.00001632,0.00001743,121229.10115418,2.0919744423536783
1648425600,2022-03-28 00:00:00,TLOS/BTC,0.00001761,0.00001863,0.00001684,0.00001706,115096.32114995,2.0490143127485705
1648339200,2022-03-27 00:00:00,TLOS/BTC,0.00001617,0.00001782,0.00001607,0.0000177,161374.94985753,2.7533964056388594
1648252800,2022-03-26 00:00:00,TLOS/BTC,0.00001592,0.00001656,0.00001575,0.00001618,85670.24857294,1.3870739626147811
1648166400,2022-03-25 00:00:00,TLOS/BTC,0.00001759,0.00001781,0.00001577,0.00001596,166161.17513336,2.7907479097216502
1648080000,2022-03-24 00:00:00,TLOS/BTC,0.00001812,0.00001832,0.00001726,0.00001759,106579.04936172,1.8961503992217497
1647993600,2022-03-23 00:00:00,TLOS/BTC,0.00001897,0.00001918,0.00001802,0.00001821,91229.18771417,1.6795124288382883
1647907200,2022-03-22 00:00:00,TLOS/BTC,0.00001948,0.00001954,0.00001838,0.00001887,36050.16019073,0.6819800396666
1647820800,2022-03-21 00:00:00,TLOS/BTC,0.00002003,0.00002012,0.00001902,0.00001956,34150.97405391,0.6744654304372694
1647734400,2022-03-20 00:00:00,TLOS/BTC,0.00001941,0.00002039,0.00001933,0.00002011,43514.67635806,0.8655678554179104
1647648000,2022-03-19 00:00:00,TLOS/BTC,0.00002003,0.00002057,0.00001929,0.00001941,90451.6244,1.807234055441
1647561600,2022-03-18 00:00:00,TLOS/BTC,0.00002086,0.00002091,0.00001938,0.00002009,79541.95196099,1.609150966683899
1647475200,2022-03-17 00:00:00,TLOS/BTC,0.0000201,0.00002144,0.00002008,0.00002099,100887.79918582,2.1075988343558094
1647388800,2022-03-16 00:00:00,TLOS/BTC,0.00001986,0.00002042,0.00001888,0.00002004,68488.7476658,1.3550633587263178
1647302400,2022-03-15 00:00:00,TLOS/BTC,0.0000192,0.00002148,0.0000191,0.00001992,67733.65340785,1.3346152928901875
1647216000,2022-03-14 00:00:00,TLOS/BTC,0.00002034,0.00002045,0.00001917,0.00001932,34067.0623266,0.6737219397946403
1647129600,2022-03-13 00:00:00,TLOS/BTC,0.00002126,0.0000213,0.00001956,0.00002023,47752.53324684,0.9805238290283872
1647043200,2022-03-12 00:00:00,TLOS/BTC,0.000022,0.00002208,0.000021,0.00002126,48721.43950422,1.0427746142108224
1646956800,2022-03-11 00:00:00,TLOS/BTC,0.00002172,0.00002275,0.00002161,0.000022,78054.1683217,1.7397574491068688
1646870400,2022-03-10 00:00:00,TLOS/BTC,0.00002178,0.0000227,0.00002141,0.0000216,75988.13596172,1.6798423211317241
1646784000,2022-03-09 00:00:00,TLOS/BTC,0.00002331,0.00002564,0.00002148,0.00002177,109722.16412358,2.5050470919707413
1646697600,2022-03-08 00:00:00,TLOS/BTC,0.00002366,0.0000238,0.0000223,0.00002341,91376.51168547,2.0989081633415598
1646611200,2022-03-07 00:00:00,TLOS/BTC,0.00002438,0.00002473,0.00002327,0.0000237,122890.72262503,2.9544118290129619
1646524800,2022-03-06 00:00:00,TLOS/BTC,0.00002441,0.00002477,0.00002183,0.00002444,77312.38158737,1.8597411450488696
1646438400,2022-03-05 00:00:00,TLOS/BTC,0.00002495,0.00002496,0.0000244,0.0000245,17224.3558,0.425287538231
1646352000,2022-03-04 00:00:00,TLOS/BTC,0.00002392,0.000025,0.00002301,0.00002479,100689.93037141,2.4206746134012905
1646265600,2022-03-03 00:00:00,TLOS/BTC,0.00002284,0.00002418,0.00002278,0.00002391,164934.74646774,3.8747964173166754
1646179200,2022-03-02 00:00:00,TLOS/BTC,0.00002269,0.00002505,0.00002215,0.00002297,87050.74469227,2.0118971034454718
1646092800,2022-03-01 00:00:00,TLOS/BTC,0.0000236,0.00002404,0.00002251,0.00002258,92948.01851191,2.1727893011049219
1646006400,2022-02-28 00:00:00,TLOS/BTC,0.00002434,0.00002505,0.00002312,0.0000235,194753.61579423,4.6734806567163018
1645920000,2022-02-27 00:00:00,TLOS/BTC,0.00002486,0.00002539,0.0000241,0.00002437,41210.23308223,1.0238452624094461
1645833600,2022-02-26 00:00:00,TLOS/BTC,0.00002423,0.00002547,0.00002406,0.0000248,64703.82513738,1.601202150790376
1645747200,2022-02-25 00:00:00,TLOS/BTC,0.00002383,0.00002521,0.00002377,0.00002423,110019.28820532,2.6873766347772581
1645660800,2022-02-24 00:00:00,TLOS/BTC,0.00002607,0.00002672,0.00002314,0.00002367,267550.97700274,6.5841480233178233
1645574400,2022-02-23 00:00:00,TLOS/BTC,0.00002644,0.00002777,0.00002563,0.00002604,96659.17498218,2.5586032160225574
1645488000,2022-02-22 00:00:00,TLOS/BTC,0.00002745,0.00002769,0.0000247,0.00002643,160432.99771385,4.1502388693085518
1645401600,2022-02-21 00:00:00,TLOS/BTC,0.00002759,0.00002901,0.00002711,0.00002745,103501.98564278,2.9189201679108261
