https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUTER,Volume USDT
1663275600,2022-09-15 21:00:00,SUTER/USDT,0.000872,0.0008809,0.0008555,0.000873,2694133.1959,2358.17268140451
1663272000,2022-09-15 20:00:00,SUTER/USDT,0.000867,0.000885,0.0008531,0.000872,6136122.1498,5334.99793511574
1663268400,2022-09-15 19:00:00,SUTER/USDT,0.0008789,0.0008925,0.0008657,0.000868,1067862.836,939.31530144453
1663264800,2022-09-15 18:00:00,SUTER/USDT,0.0008735,0.0008809,0.0008638,0.0008789,2180428.8201,1899.70237597578
1663261200,2022-09-15 17:00:00,SUTER/USDT,0.0008815,0.0009029,0.0008688,0.0008737,4912006.0616,4317.84074068079
1663257600,2022-09-15 16:00:00,SUTER/USDT,0.0009215,0.0009216,0.000875,0.0008815,3368541.0508,3020.25443847873
1663254000,2022-09-15 15:00:00,SUTER/USDT,0.0008832,0.0009215,0.000864,0.000915,15776821.9267,14149.6335015438
1663250400,2022-09-15 14:00:00,SUTER/USDT,0.0009255,0.0009398,0.0008834,0.0008834,7848019.5211,7221.60078658563
1663246800,2022-09-15 13:00:00,SUTER/USDT,0.0009085,0.0009466,0.000906,0.0009344,17890301.1021,16746.88502262498
1663243200,2022-09-15 12:00:00,SUTER/USDT,0.000936,0.0009497,0.0009,0.0009105,7476380.2892,6851.43021242879
1663239600,2022-09-15 11:00:00,SUTER/USDT,0.000897,0.0009531,0.000893,0.000936,11018589.1642,10280.42146976212
1663236000,2022-09-15 10:00:00,SUTER/USDT,0.000941,0.000941,0.0008702,0.000897,23485661.7898,21281.5774470313
1663232400,2022-09-15 09:00:00,SUTER/USDT,0.001002,0.0010202,0.0009361,0.0009478,26845870.0269,26410.43182517788
1663228800,2022-09-15 08:00:00,SUTER/USDT,0.0009772,0.0010197,0.0009522,0.0009959,11294024.1507,11268.32000668321
1663225200,2022-09-15 07:00:00,SUTER/USDT,0.0010163,0.0010515,0.0009626,0.000978,19656552.6557,19915.577889262120058
1663221600,2022-09-15 06:00:00,SUTER/USDT,0.001033,0.0010585,0.0009995,0.0010163,13209683.8477,13546.19655914938
1663218000,2022-09-15 05:00:00,SUTER/USDT,0.0010581,0.0010649,0.0009327,0.001026,35858936.06694174,36454.547036660008866
1663214400,2022-09-15 04:00:00,SUTER/USDT,0.0012539,0.00127,0.0010565,0.0010581,48318854.4872,55183.69263558779
1663210800,2022-09-15 03:00:00,SUTER/USDT,0.0012,0.00129,0.0010507,0.0012465,98383977.6291,115418.06511986346
1663207200,2022-09-15 02:00:00,SUTER/USDT,0.0009472,0.0015908,0.00094,0.0012,205429674.3939,264631.83437866351
1663203600,2022-09-15 01:00:00,SUTER/USDT,0.0008897,0.0010641,0.000888,0.0009472,55441094.0947,53925.84991815633
1663200000,2022-09-15 00:00:00,SUTER/USDT,0.0008707,0.0008897,0.0008432,0.0008897,11413523.4755,9856.95622336206
1663196400,2022-09-14 23:00:00,SUTER/USDT,0.0008225,0.0009891,0.000821,0.0008707,49226869.8198,44564.15489724219
1663192800,2022-09-14 22:00:00,SUTER/USDT,0.0008093,0.0008225,0.0008002,0.000821,3005950.2745,2448.32188261842
1663189200,2022-09-14 21:00:00,SUTER/USDT,0.0008058,0.000815,0.000798,0.0008038,1083370.6374,873.88931844273
1663185600,2022-09-14 20:00:00,SUTER/USDT,0.000831,0.0008339,0.000791,0.0008101,8527876.761,6920.3793471094
1663182000,2022-09-14 19:00:00,SUTER/USDT,0.0008398,0.0008433,0.0008175,0.0008277,3274258.6718,2710.34194930725
1663178400,2022-09-14 18:00:00,SUTER/USDT,0.0008394,0.0008715,0.0008317,0.000845,9367842.0634,7962.75278609571
1663174800,2022-09-14 17:00:00,SUTER/USDT,0.0008707,0.0008962,0.0008365,0.0008444,7460433.3442,6399.6101867978
1663171200,2022-09-14 16:00:00,SUTER/USDT,0.000845,0.0010763,0.00084,0.0008706,91761038.925,85511.20031775268
1663167600,2022-09-14 15:00:00,SUTER/USDT,0.0008142,0.0009028,0.0007951,0.0008453,29044409.2944,24546.96783293658
1663164000,2022-09-14 14:00:00,SUTER/USDT,0.000808,0.0009072,0.0007884,0.00081,34671627.3501,29044.50641711253
1663160400,2022-09-14 13:00:00,SUTER/USDT,0.0008114,0.0008114,0.0007731,0.0008081,9632694.5851,7668.66813324067
1663156800,2022-09-14 12:00:00,SUTER/USDT,0.000888,0.0009028,0.0008041,0.000816,20065329.2125,16859.47179741961
1663153200,2022-09-14 11:00:00,SUTER/USDT,0.000896,0.0009797,0.0008618,0.000888,45463540.9673,41744.24501850745
1663149600,2022-09-14 10:00:00,SUTER/USDT,0.0007633,0.0009899,0.0007633,0.000897,77852907.8604,69891.17904951349
1663146000,2022-09-14 09:00:00,SUTER/USDT,0.000725,0.0007622,0.0007136,0.0007622,9512437.49,6997.70618280125
1663142400,2022-09-14 08:00:00,SUTER/USDT,0.0007568,0.0007667,0.0007124,0.0007246,5462328.0336,4018.05472597698
1663138800,2022-09-14 07:00:00,SUTER/USDT,0.00071,0.0008134,0.00071,0.0007555,15847954.0096,11921.91836151435
1663135200,2022-09-14 06:00:00,SUTER/USDT,0.0007233,0.0007319,0.00071,0.00071,3385090.7145,2416.89133397015
1663131600,2022-09-14 05:00:00,SUTER/USDT,0.0007271,0.000732,0.0007233,0.0007233,259747.2676,189.36465993525
1663128000,2022-09-14 04:00:00,SUTER/USDT,0.0007176,0.0007319,0.0007101,0.000726,3982691.1671,2841.75829626326
1663124400,2022-09-14 03:00:00,SUTER/USDT,0.00075,0.000753,0.0007111,0.0007176,7000230.2412,5125.03862412063
1663120800,2022-09-14 02:00:00,SUTER/USDT,0.0007359,0.0007501,0.000726,0.00075,482630.9481,357.78292579072
1663117200,2022-09-14 01:00:00,SUTER/USDT,0.000726,0.0007443,0.0007257,0.000736,1199560.1232,887.66091863682
1663113600,2022-09-14 00:00:00,SUTER/USDT,0.00073,0.0007354,0.000717,0.000731,418578.193,303.98714278519
1663110000,2022-09-13 23:00:00,SUTER/USDT,0.0007453,0.00075,0.00071,0.000733,4296518.0832,3129.04863386083
1663106400,2022-09-13 22:00:00,SUTER/USDT,0.000754,0.0007553,0.0007459,0.0007459,1439830.4829,1079.55617540201
1663102800,2022-09-13 21:00:00,SUTER/USDT,0.00076,0.0007667,0.0007468,0.0007588,1071612.0549,804.46576897911
1663099200,2022-09-13 20:00:00,SUTER/USDT,0.000755,0.0007885,0.0007543,0.00076,2164190.5915,1667.90123500458
1663095600,2022-09-13 19:00:00,SUTER/USDT,0.0007633,0.0007707,0.0007462,0.0007535,4008212.4512,3017.29124411691
1663092000,2022-09-13 18:00:00,SUTER/USDT,0.000816,0.0008233,0.000762,0.0007673,2678819.5145,2128.2945932485
1663088400,2022-09-13 17:00:00,SUTER/USDT,0.0008395,0.000847,0.0007979,0.000816,5533994.5944,4536.21696827111
1663084800,2022-09-13 16:00:00,SUTER/USDT,0.0007011,0.000957,0.0007011,0.00084,63213962.7731,54764.79405995417
1663081200,2022-09-13 15:00:00,SUTER/USDT,0.000681,0.0007082,0.000676,0.0007011,4757244.8787,3312.77629000826
1663077600,2022-09-13 14:00:00,SUTER/USDT,0.000705,0.000705,0.0006626,0.000681,6065957.5873,4144.69454033571
1663074000,2022-09-13 13:00:00,SUTER/USDT,0.0007282,0.0007351,0.0006678,0.000706,14180807.5703,10000.16170282897
1663070400,2022-09-13 12:00:00,SUTER/USDT,0.0007473,0.000752,0.000726,0.0007282,3769880.498,2787.32931935631
1663066800,2022-09-13 11:00:00,SUTER/USDT,0.0007473,0.0007567,0.0007415,0.0007513,1050699.7289,787.17467222232
1663063200,2022-09-13 10:00:00,SUTER/USDT,0.0007529,0.0007598,0.0007428,0.0007431,734146.0698,552.85408742933
1663059600,2022-09-13 09:00:00,SUTER/USDT,0.0007554,0.0007599,0.0007355,0.0007529,4385091.5735,3269.00821145508
1663056000,2022-09-13 08:00:00,SUTER/USDT,0.0007799,0.0007834,0.0007355,0.0007599,8471287.6494,6421.6299465998
1663052400,2022-09-13 07:00:00,SUTER/USDT,0.000795,0.0008056,0.0007793,0.0007793,2737019.9889,2173.00217565544
1663048800,2022-09-13 06:00:00,SUTER/USDT,0.0008044,0.000807,0.0007801,0.00079,1684426.7618,1332.38359293095
1663045200,2022-09-13 05:00:00,SUTER/USDT,0.0007899,0.0008044,0.000785,0.000804,1105506.7442,881.17118019636
1663041600,2022-09-13 04:00:00,SUTER/USDT,0.0008199,0.00082,0.000776,0.0007897,11050705.6593,8831.84537408666
1663038000,2022-09-13 03:00:00,SUTER/USDT,0.000831,0.000832,0.00082,0.00082,137776.4409,113.37485051002
1663034400,2022-09-13 02:00:00,SUTER/USDT,0.0008395,0.0008395,0.0008164,0.00083,1517366.0734,1258.28490716118
1663030800,2022-09-13 01:00:00,SUTER/USDT,0.0008472,0.0008545,0.0008396,0.0008396,557900.6289,470.61123500305
1663027200,2022-09-13 00:00:00,SUTER/USDT,0.0008645,0.0008645,0.0008472,0.0008472,900658.6663,768.72328390961
1663023600,2022-09-12 23:00:00,SUTER/USDT,0.0008465,0.0008842,0.0008439,0.0008617,2675250.6742,2301.28892442245
1663020000,2022-09-12 22:00:00,SUTER/USDT,0.0008501,0.000855,0.0008401,0.000851,1230120.6923,1046.72223002815
1663016400,2022-09-12 21:00:00,SUTER/USDT,0.0008545,0.0008593,0.0008438,0.00085,1710965.024,1461.35504794002
1663012800,2022-09-12 20:00:00,SUTER/USDT,0.0008604,0.000869,0.0008474,0.000849,4214715.9187,3594.70860711869
1663009200,2022-09-12 19:00:00,SUTER/USDT,0.0008747,0.0008747,0.0008554,0.0008561,478275.2741,411.48094305048
1663005600,2022-09-12 18:00:00,SUTER/USDT,0.0008401,0.0008892,0.00084,0.0008747,5243729.7435,4549.01891509913
1663002000,2022-09-12 17:00:00,SUTER/USDT,0.000875,0.000875,0.0008288,0.0008401,2196146.0122,1861.65097240039
1662998400,2022-09-12 16:00:00,SUTER/USDT,0.0008199,0.0008842,0.0008199,0.000875,14053335.5774,11875.15501797854
1662994800,2022-09-12 15:00:00,SUTER/USDT,0.000825,0.0008299,0.0007913,0.000819,6057645.7621,4921.60652063574
1662991200,2022-09-12 14:00:00,SUTER/USDT,0.0008752,0.0008759,0.0008151,0.0008249,6009455.6186,5091.31995956273
1662987600,2022-09-12 13:00:00,SUTER/USDT,0.0008739,0.00088,0.0008624,0.000875,1482777.3949,1289.02522864476
1662984000,2022-09-12 12:00:00,SUTER/USDT,0.000895,0.000895,0.0008615,0.0008702,935086.9533,818.15965157985
1662980400,2022-09-12 11:00:00,SUTER/USDT,0.000899,0.000899,0.000856,0.00089,6288318.6333,5523.82620523945
1662976800,2022-09-12 10:00:00,SUTER/USDT,0.0009324,0.000935,0.0008922,0.0008999,5059192.5927,4619.70044196248
1662973200,2022-09-12 09:00:00,SUTER/USDT,0.0009353,0.0009517,0.000919,0.0009301,3876290.0014,3620.18583217274
1662969600,2022-09-12 08:00:00,SUTER/USDT,0.0009054,0.00094,0.00089,0.0009353,8181230.7823,7544.98046599248
1662966000,2022-09-12 07:00:00,SUTER/USDT,0.0009054,0.0009054,0.000903,0.000903,808892.7058,731.3273308671
1662962400,2022-09-12 06:00:00,SUTER/USDT,0.00089,0.000905,0.0008785,0.000905,2084016.8956,1857.48991764959
1662958800,2022-09-12 05:00:00,SUTER/USDT,0.000892,0.0009029,0.0008843,0.00089,2348673.7008,2098.05627118308
1662955200,2022-09-12 04:00:00,SUTER/USDT,0.0008988,0.0009,0.000892,0.000892,1421010.7767,1270.30432972773
1662951600,2022-09-12 03:00:00,SUTER/USDT,0.0009167,0.0009207,0.000892,0.0008988,1992268.5572,1805.22787114421
1662948000,2022-09-12 02:00:00,SUTER/USDT,0.000932,0.0009394,0.0009,0.0009163,2133087.604,1952.94091132805
1662944400,2022-09-12 01:00:00,SUTER/USDT,0.000915,0.000932,0.000915,0.000932,340480.7359,314.38704615798
1662940800,2022-09-12 00:00:00,SUTER/USDT,0.000932,0.0009417,0.00091,0.00091,4935669.5486,4558.33846456765
1662937200,2022-09-11 23:00:00,SUTER/USDT,0.0009518,0.0009599,0.00093,0.0009386,3026553.9226,2845.31513675646
1662933600,2022-09-11 22:00:00,SUTER/USDT,0.0009452,0.0009518,0.0009401,0.000945,180918.4022,170.73349896639
1662930000,2022-09-11 21:00:00,SUTER/USDT,0.0009457,0.0009598,0.0009401,0.00095,718937.1113,684.69242978616
1662926400,2022-09-11 20:00:00,SUTER/USDT,0.0009426,0.0009493,0.00094,0.0009401,2222844.681,2096.8352492291
1662922800,2022-09-11 19:00:00,SUTER/USDT,0.00095,0.0009516,0.0009401,0.0009426,435688.9009,412.35008097318
1662919200,2022-09-11 18:00:00,SUTER/USDT,0.0009571,0.000958,0.000942,0.00095,754070.8401,715.70548724775
1662915600,2022-09-11 17:00:00,SUTER/USDT,0.0009552,0.0009587,0.0009461,0.0009587,438222.8278,419.0018305053
1662912000,2022-09-11 16:00:00,SUTER/USDT,0.0009452,0.0009667,0.00094,0.0009552,2454851.2407,2329.37955372312
1662908400,2022-09-11 15:00:00,SUTER/USDT,0.0009804,0.0009804,0.0009418,0.0009529,4551573.5927,4378.87153871168
1662904800,2022-09-11 14:00:00,SUTER/USDT,0.0009365,0.0009924,0.0009333,0.0009805,6168828.5013,5947.43249497653
1662901200,2022-09-11 13:00:00,SUTER/USDT,0.0009657,0.0009667,0.0009376,0.0009376,4217482.7237,3990.80492660602
1662897600,2022-09-11 12:00:00,SUTER/USDT,0.0009687,0.00098,0.0009488,0.0009657,3589207.8068,3475.8611944663
1662894000,2022-09-11 11:00:00,SUTER/USDT,0.0009628,0.0009776,0.00095,0.0009687,1686963.216,1631.841133344
1662890400,2022-09-11 10:00:00,SUTER/USDT,0.00096,0.0009773,0.0009535,0.0009628,1249427.9656,1210.15192327759
1662886800,2022-09-11 09:00:00,SUTER/USDT,0.000969,0.0009765,0.0009587,0.0009587,1677969.5591,1615.557165359
1662883200,2022-09-11 08:00:00,SUTER/USDT,0.0009825,0.000984,0.000965,0.000969,2279821.7733,2222.91629479813
1662879600,2022-09-11 07:00:00,SUTER/USDT,0.0009786,0.0009892,0.0009681,0.000984,2344644.0469,2298.21358566242
1662876000,2022-09-11 06:00:00,SUTER/USDT,0.0009864,0.0009873,0.0009787,0.0009787,1984031.2996,1947.69997908012
1662872400,2022-09-11 05:00:00,SUTER/USDT,0.0009778,0.0009864,0.0009777,0.0009854,365213.3638,357.69953268106
1662868800,2022-09-11 04:00:00,SUTER/USDT,0.0009774,0.00102,0.0009615,0.0009778,4425837.575,4403.57843625824
1662865200,2022-09-11 03:00:00,SUTER/USDT,0.0009933,0.0010003,0.0009773,0.0009774,2770212.245,2731.34920479052
1662861600,2022-09-11 02:00:00,SUTER/USDT,0.0009953,0.0010222,0.0009471,0.0009928,12199369.6544,11906.65835470187
1662858000,2022-09-11 01:00:00,SUTER/USDT,0.0009933,0.0010049,0.00099,0.0009914,3826529.597,3835.59703691085
1662854400,2022-09-11 00:00:00,SUTER/USDT,0.0009854,0.000996,0.0009844,0.00099,814744.1826,807.89953334728
1662850800,2022-09-10 23:00:00,SUTER/USDT,0.0009701,0.0009903,0.0009701,0.0009855,2026184.7376,1990.43410018524
1662847200,2022-09-10 22:00:00,SUTER/USDT,0.0009552,0.000973,0.0009541,0.0009701,2000586.6994,1932.8047330132
1662843600,2022-09-10 21:00:00,SUTER/USDT,0.00099,0.000999,0.00093,0.0009552,27149635.2635,26097.84058126318
1662840000,2022-09-10 20:00:00,SUTER/USDT,0.0010085,0.0010314,0.0009796,0.0009864,7180421.7367,7206.90700802208
1662836400,2022-09-10 19:00:00,SUTER/USDT,0.0010644,0.0010644,0.000957,0.0010083,22145295.2163,22228.21491696195
1662832800,2022-09-10 18:00:00,SUTER/USDT,0.0010502,0.0010698,0.0010426,0.0010644,3388808.2702,3582.9387918982
1662829200,2022-09-10 17:00:00,SUTER/USDT,0.0010989,0.00111,0.0010307,0.0010536,8975012.8397,9500.02844825826
1662825600,2022-09-10 16:00:00,SUTER/USDT,0.001097,0.0011255,0.001077,0.0011075,9465000.5332,10452.07738837316
1662822000,2022-09-10 15:00:00,SUTER/USDT,0.0012295,0.0012523,0.0010519,0.0011023,34370884.787,39009.92664949971
1662818400,2022-09-10 14:00:00,SUTER/USDT,0.0010085,0.0014,0.0010085,0.0012295,146621999.9374,174063.39384861185
1662814800,2022-09-10 13:00:00,SUTER/USDT,0.0009958,0.001027,0.000988,0.0010085,4766407.0079,4796.68698305986
1662811200,2022-09-10 12:00:00,SUTER/USDT,0.0009785,0.0010072,0.0009661,0.000996,4288735.062,4238.01673401446
1662807600,2022-09-10 11:00:00,SUTER/USDT,0.0009765,0.0009923,0.0009672,0.000975,2510852.2557,2466.16086124564
1662804000,2022-09-10 10:00:00,SUTER/USDT,0.0009833,0.0009881,0.000966,0.000976,770106.9997,750.85181339569
1662800400,2022-09-10 09:00:00,SUTER/USDT,0.0009904,0.000993,0.00097,0.00098,3452276.4937,3376.09571866474
1662796800,2022-09-10 08:00:00,SUTER/USDT,0.00098,0.0009999,0.0009672,0.0009904,3977962.9993,3925.46032169583
1662793200,2022-09-10 07:00:00,SUTER/USDT,0.0009844,0.0009844,0.0009632,0.00098,2841870.5728,2769.49850346845
1662789600,2022-09-10 06:00:00,SUTER/USDT,0.000999,0.0010199,0.0009801,0.0009844,5253745.369,5228.50375467118
1662786000,2022-09-10 05:00:00,SUTER/USDT,0.0010035,0.0010358,0.000999,0.001,10878021.8439,10985.35082708388
1662782400,2022-09-10 04:00:00,SUTER/USDT,0.001013,0.0010357,0.0009864,0.0010072,5072573.3436,5112.25353737195
1662778800,2022-09-10 03:00:00,SUTER/USDT,0.00098,0.00103,0.00098,0.0010139,8431896.1845,8438.08245534227
1662775200,2022-09-10 02:00:00,SUTER/USDT,0.000975,0.000987,0.0009632,0.0009782,1480595.7597,1449.63481335997
1662771600,2022-09-10 01:00:00,SUTER/USDT,0.00099,0.00099,0.000966,0.0009761,3153347.1156,3086.5546318752
1662768000,2022-09-10 00:00:00,SUTER/USDT,0.001,0.0010144,0.00099,0.00099,1832063.9452,1831.80297078082
1662764400,2022-09-09 23:00:00,SUTER/USDT,0.000996,0.0010144,0.00099,0.001,3445189.2529,3432.30294340058
1662760800,2022-09-09 22:00:00,SUTER/USDT,0.0010053,0.001012,0.0009816,0.000998,5536229.1683,5539.05458215452
1662757200,2022-09-09 21:00:00,SUTER/USDT,0.0010486,0.0010494,0.00099,0.001005,13709470.3583,13875.4855064485
1662753600,2022-09-09 20:00:00,SUTER/USDT,0.001025,0.0010493,0.0010146,0.0010481,4415201.9155,4562.59200086933
1662750000,2022-09-09 19:00:00,SUTER/USDT,0.0010558,0.0010558,0.0010066,0.001026,13136837.3942,13431.98424512695
1662746400,2022-09-09 18:00:00,SUTER/USDT,0.0011485,0.0011485,0.0010331,0.001054,22709381.2679,24581.67995108739
1662742800,2022-09-09 17:00:00,SUTER/USDT,0.0010751,0.0012058,0.0010751,0.001153,21181881.5151,24165.76009439237
1662739200,2022-09-09 16:00:00,SUTER/USDT,0.0011498,0.0011522,0.0010633,0.001075,25821798.5092,28918.80446326058
1662735600,2022-09-09 15:00:00,SUTER/USDT,0.001039,0.0012935,0.0010251,0.001141,44441334.2282,51453.02031394885
1662732000,2022-09-09 14:00:00,SUTER/USDT,0.0010208,0.0010609,0.0009622,0.00104,27690898.0806,28086.89752211261
1662728400,2022-09-09 13:00:00,SUTER/USDT,0.0010725,0.0010858,0.0010208,0.001022,19821385.9546,20792.13985510687
1662724800,2022-09-09 12:00:00,SUTER/USDT,0.00114,0.0011464,0.00104,0.0010724,42263041.1746,46352.06017113449
1662721200,2022-09-09 11:00:00,SUTER/USDT,0.0011794,0.0011949,0.0011372,0.0011499,14042507.5711,16406.11587673406
1662717600,2022-09-09 10:00:00,SUTER/USDT,0.001182,0.0011879,0.0011509,0.0011794,6678446.1333,7818.29274122995
1662714000,2022-09-09 09:00:00,SUTER/USDT,0.0012256,0.0012349,0.00116,0.001182,19454113.4193,22919.53543511101
1662710400,2022-09-09 08:00:00,SUTER/USDT,0.0012634,0.001266,0.0012191,0.0012256,5950434.1299,7363.1348906921
1662706800,2022-09-09 07:00:00,SUTER/USDT,0.0012025,0.0012934,0.0011905,0.001266,12539888.6227,15617.20767950362
1662703200,2022-09-09 06:00:00,SUTER/USDT,0.0012526,0.00126,0.0011979,0.0012025,11409480.5326,13948.3122831655
1662699600,2022-09-09 05:00:00,SUTER/USDT,0.0012514,0.0012586,0.0012,0.0012586,11652708.1857,14324.47080413082
1662696000,2022-09-09 04:00:00,SUTER/USDT,0.001318,0.0013307,0.0012037,0.001251,10347916.1374,13025.11349010974
1662692400,2022-09-09 03:00:00,SUTER/USDT,0.001317,0.0013392,0.00131,0.0013269,4504375.3345,5928.15487262402
1662688800,2022-09-09 02:00:00,SUTER/USDT,0.001348,0.0013734,0.00131,0.001317,9742195.747,12924.98516135497
