https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MONI,Volume USDT
1657152000,2022-07-07 00:00:00,MONI/USDT,0.0524,0.083,0.0517,0.05517,3210600.62209008,182389.1292541505565
1657065600,2022-07-06 00:00:00,MONI/USDT,0.0546,0.05658,0.05053,0.0522,2508810.87800209,132924.0476340142791
1656979200,2022-07-05 00:00:00,MONI/USDT,0.0552,0.05652,0.0535,0.0547,3056602.50133194,167882.6679248274888
1656892800,2022-07-04 00:00:00,MONI/USDT,0.0535,0.05609,0.05171,0.0551,2380571.0471509,127470.352773498981
1656806400,2022-07-03 00:00:00,MONI/USDT,0.0548,0.05651,0.05253,0.0538,2435430.89075682,132178.4973378458819
1656720000,2022-07-02 00:00:00,MONI/USDT,0.0569,0.0572,0.05171,0.0551,2821889.21974227,155949.3653330407714
1656633600,2022-07-01 00:00:00,MONI/USDT,0.0547,0.05932,0.0547,0.0569,2225640.75226581,126317.4444614325717
1656547200,2022-06-30 00:00:00,MONI/USDT,0.059,0.05915,0.05187,0.05558,2067087.20259629,114968.0591109024894
1656460800,2022-06-29 00:00:00,MONI/USDT,0.0641,0.10179,0.05792,0.05915,3353529.17400257,217977.7704903148669
1656374400,2022-06-28 00:00:00,MONI/USDT,0.0658,0.0677,0.06414,0.0642,2405827.93589117,159592.2367539231776
1656288000,2022-06-27 00:00:00,MONI/USDT,0.0676,0.06852,0.06482,0.0663,2429898.57091371,162185.9432870447841
1656201600,2022-06-26 00:00:00,MONI/USDT,0.0687,0.07249,0.06743,0.0677,2460598.82012855,170803.0946740686897
1656115200,2022-06-25 00:00:00,MONI/USDT,0.0686,0.07049,0.06745,0.0687,2527885.74748674,174003.5999064924104
1656028800,2022-06-24 00:00:00,MONI/USDT,0.0688,0.07077,0.06554,0.0685,1963479.06699923,133440.1458543632503
1655942400,2022-06-23 00:00:00,MONI/USDT,0.0676,0.06971,0.0655,0.06875,1802271.54521716,121212.785026559129
1655856000,2022-06-22 00:00:00,MONI/USDT,0.0698,0.07085,0.06672,0.0676,1779689.27088865,121777.9740407685399
1655769600,2022-06-21 00:00:00,MONI/USDT,0.0707,0.07551,0.0686,0.0698,2253720.28391971,161929.0522954450571
1655683200,2022-06-20 00:00:00,MONI/USDT,0.0692,0.0735,0.0675,0.0709,2080745.27295408,145082.749146248179
1655596800,2022-06-19 00:00:00,MONI/USDT,0.0654,0.0723,0.0628,0.0696,2259393.40109045,153360.4289281145636
1655510400,2022-06-18 00:00:00,MONI/USDT,0.07703,0.07751,0.0615,0.0657,2407195.32327682,165646.1026771591317
1655424000,2022-06-17 00:00:00,MONI/USDT,0.0757,0.07995,0.07511,0.0772,2470119.44809315,189254.8684951685061
1655337600,2022-06-16 00:00:00,MONI/USDT,0.0847,0.0885,0.07511,0.0758,2046298.05215734,167570.7166778657377
1655251200,2022-06-15 00:00:00,MONI/USDT,0.0851,0.0859,0.0782,0.0848,2239550.63830671,186687.3111715589617
1655164800,2022-06-14 00:00:00,MONI/USDT,0.0844,0.0899,0.081,0.0854,1787346.07385794,150880.92697221919
1655078400,2022-06-13 00:00:00,MONI/USDT,0.0947,0.099,0.0808,0.084,3193390.82982581,282734.434561106343
1654992000,2022-06-12 00:00:00,MONI/USDT,0.0843,0.1347,0.08,0.0943,4003432.0063323,377088.787200936495
1654905600,2022-06-11 00:00:00,MONI/USDT,0.0962,0.0968,0.0807,0.0843,1824510.91897065,158210.276091077997
1654819200,2022-06-10 00:00:00,MONI/USDT,0.083,0.115,0.0814,0.0962,2159589.5311082,194119.956320383964
1654732800,2022-06-09 00:00:00,MONI/USDT,0.0876,0.0878,0.082,0.0829,1963878.49544031,166319.456803869194
1654646400,2022-06-08 00:00:00,MONI/USDT,0.0827,0.147,0.079,0.0872,3728455.56507187,349805.65406329862
1654560000,2022-06-07 00:00:00,MONI/USDT,0.0839,0.0868,0.0765,0.0831,2015668.00418328,164188.895306381223
1654473600,2022-06-06 00:00:00,MONI/USDT,0.0905,0.094,0.0821,0.0839,1707817.65018786,148531.08656737507
1654387200,2022-06-05 00:00:00,MONI/USDT,0.0854,0.105,0.0805,0.0906,3431464.96478917,300628.966210852374
1654300800,2022-06-04 00:00:00,MONI/USDT,0.0807,0.0887,0.0798,0.0853,1508843.42596117,124074.098056130725
1654214400,2022-06-03 00:00:00,MONI/USDT,0.0842,0.0858,0.0782,0.0814,1510725.37040795,125202.695433467402
1654128000,2022-06-02 00:00:00,MONI/USDT,0.0828,0.0847,0.0799,0.084,1930120.48824127,158131.750923428889
1654041600,2022-06-01 00:00:00,MONI/USDT,0.0882,0.0893,0.0799,0.0826,1891422.52898979,162069.032083828856
1653955200,2022-05-31 00:00:00,MONI/USDT,0.0875,0.0931,0.0849,0.0884,1849092.16202567,161843.477277976542
1653868800,2022-05-30 00:00:00,MONI/USDT,0.0836,0.0897,0.0825,0.0875,1776686.73681972,152418.696788850774
1653782400,2022-05-29 00:00:00,MONI/USDT,0.0855,0.0861,0.0805,0.0837,2209260.20414496,183559.466790141017
1653696000,2022-05-28 00:00:00,MONI/USDT,0.082,0.0979,0.0803,0.0856,2474820.69360697,211187.599036211264
1653609600,2022-05-27 00:00:00,MONI/USDT,0.0858,0.0875,0.08,0.0822,1324352.24824709,109391.126652024646
1653523200,2022-05-26 00:00:00,MONI/USDT,0.0905,0.0911,0.0851,0.0851,1413999.46141611,125965.452583707883
1653436800,2022-05-25 00:00:00,MONI/USDT,0.0905,0.0947,0.0889,0.0904,1823040.9518671,165864.899562746876
1653350400,2022-05-24 00:00:00,MONI/USDT,0.0885,0.0928,0.0853,0.0916,1941649.64188891,171902.880982423408
1653264000,2022-05-23 00:00:00,MONI/USDT,0.0949,0.0981,0.0867,0.0885,1638858.06755128,153825.429053636325
1653177600,2022-05-22 00:00:00,MONI/USDT,0.0985,0.1029,0.0932,0.0954,1593462.46588835,156361.130881015398
1653091200,2022-05-21 00:00:00,MONI/USDT,0.0952,0.1012,0.093,0.0984,1732216.03795525,167271.108602878944
1653004800,2022-05-20 00:00:00,MONI/USDT,0.0971,0.1022,0.094,0.095,1684995.64987399,164868.91428937237
1652918400,2022-05-19 00:00:00,MONI/USDT,0.1003,0.1058,0.0952,0.097,1621927.40925486,162915.499528065343
1652832000,2022-05-18 00:00:00,MONI/USDT,0.106,0.1121,0.0941,0.1002,1860145.80102506,190575.106490785798
1652745600,2022-05-17 00:00:00,MONI/USDT,0.0799,0.12,0.0795,0.107,2597634.86728316,234147.444489215876
1652659200,2022-05-16 00:00:00,MONI/USDT,0.0824,0.1196,0.0742,0.0799,2728061.45951971,225732.305545240397
1652572800,2022-05-15 00:00:00,MONI/USDT,0.0741,0.0827,0.0732,0.0824,1388685.11149398,108814.076562585286
1652486400,2022-05-14 00:00:00,MONI/USDT,0.0813,0.0826,0.0706,0.0748,487924.27866813,37507.59200251617
1652400000,2022-05-13 00:00:00,MONI/USDT,0.078,0.0922,0.0771,0.0813,698267.27711423,60740.211270682646
1652313600,2022-05-12 00:00:00,MONI/USDT,0.0927,0.0955,0.054,0.0792,580412.50905414,44653.920244860385
1652227200,2022-05-11 00:00:00,MONI/USDT,0.134,0.1378,0.0855,0.0926,445570.06174968,46691.696845655159
1652140800,2022-05-10 00:00:00,MONI/USDT,0.1276,0.1407,0.123,0.1347,452531.7389282,59664.323140231406
1652054400,2022-05-09 00:00:00,MONI/USDT,0.1633,0.1639,0.1232,0.13,348088.989135,51536.57869281797
1651968000,2022-05-08 00:00:00,MONI/USDT,0.161,0.1779,0.156,0.1633,290809.71708251,47762.411432992157
1651881600,2022-05-07 00:00:00,MONI/USDT,0.2007,0.2099,0.1572,0.161,514745.69110028,92742.779397075133
1651795200,2022-05-06 00:00:00,MONI/USDT,0.1698,0.24,0.16,0.2008,2220577.63599602,440061.75810418176
1651708800,2022-05-05 00:00:00,MONI/USDT,0.15,0.196,0.1374,0.1701,526399.01760722,83805.243334894363
1651622400,2022-05-04 00:00:00,MONI/USDT,0.1337,0.1549,0.1333,0.1502,377879.60837142,54323.649348843727
1651536000,2022-05-03 00:00:00,MONI/USDT,0.1431,0.1451,0.1333,0.1343,174369.31656405,24253.879298506331
1651449600,2022-05-02 00:00:00,MONI/USDT,0.1474,0.1526,0.1411,0.1432,245608.09184734,36246.081974010294
1651363200,2022-05-01 00:00:00,MONI/USDT,0.1459,0.1498,0.1415,0.1473,203457.69030428,29599.031332972299
1651276800,2022-04-30 00:00:00,MONI/USDT,0.1535,0.156,0.1441,0.1457,185182.21160142,28134.900900565962
1651190400,2022-04-29 00:00:00,MONI/USDT,0.1584,0.1605,0.1517,0.1535,161671.8561696,25218.846901577497
1651104000,2022-04-28 00:00:00,MONI/USDT,0.1556,0.1616,0.1556,0.158,173236.66945197,27337.364340455937
1651017600,2022-04-27 00:00:00,MONI/USDT,0.1591,0.1611,0.1543,0.1564,222549.99988154,35136.992360859539
1650931200,2022-04-26 00:00:00,MONI/USDT,0.1776,0.181,0.1586,0.1597,730698.11611902,121716.147034085453
1650844800,2022-04-25 00:00:00,MONI/USDT,0.179,0.1804,0.172,0.1775,215814.1668607,37959.692673044956
1650758400,2022-04-24 00:00:00,MONI/USDT,0.1882,0.2027,0.179,0.1799,538288.22115248,100273.317480170753
1650672000,2022-04-23 00:00:00,MONI/USDT,0.1724,0.2664,0.1687,0.1882,1935904.42079506,403186.167327796994
1650585600,2022-04-22 00:00:00,MONI/USDT,0.1748,0.1764,0.1696,0.1724,647461.64134629,113288.322826151533
1650499200,2022-04-21 00:00:00,MONI/USDT,0.1881,0.1893,0.174,0.175,1749930.65104639,315099.402604769658
1650412800,2022-04-20 00:00:00,MONI/USDT,0.1732,0.1901,0.1704,0.188,1149530.6346068,206128.442347901013
1650326400,2022-04-19 00:00:00,MONI/USDT,0.1772,0.1776,0.1707,0.1733,1067825.61738715,185321.729779345463
1650240000,2022-04-18 00:00:00,MONI/USDT,0.18,0.1801,0.1707,0.1773,1225751.64029677,213735.345516690152
1650153600,2022-04-17 00:00:00,MONI/USDT,0.1864,0.1892,0.1784,0.1799,1468979.94153309,270923.676671716515
1650067200,2022-04-16 00:00:00,MONI/USDT,0.1925,0.1995,0.1833,0.1864,1519390.44112048,291997.02685484923
1649980800,2022-04-15 00:00:00,MONI/USDT,0.1915,0.1947,0.1845,0.1924,1069667.30867888,203837.290660179362
1649894400,2022-04-14 00:00:00,MONI/USDT,0.2006,0.2023,0.1887,0.1911,1506353.53888191,294250.067557901927
1649808000,2022-04-13 00:00:00,MONI/USDT,0.1976,0.2018,0.1938,0.2008,1500740.81555327,295259.798147969958
1649721600,2022-04-12 00:00:00,MONI/USDT,0.1994,0.2008,0.1922,0.1969,1279858.93321284,253664.409722645387
1649635200,2022-04-11 00:00:00,MONI/USDT,0.2097,0.2107,0.1989,0.1993,1412618.49978755,288280.457967716614
1649548800,2022-04-10 00:00:00,MONI/USDT,0.2057,0.25,0.2049,0.2104,1113505.78944627,245072.902637485188
1649462400,2022-04-09 00:00:00,MONI/USDT,0.2088,0.2109,0.2006,0.2057,1157913.41216564,238532.896189760531
1649376000,2022-04-08 00:00:00,MONI/USDT,0.2154,0.2202,0.2083,0.2088,1272859.07850306,273191.583819535224
1649289600,2022-04-07 00:00:00,MONI/USDT,0.2251,0.2254,0.2111,0.2156,1265586.88884025,275727.367728295034
1649203200,2022-04-06 00:00:00,MONI/USDT,0.2429,0.2431,0.2185,0.2247,1296598.94432895,295574.468268991036
1649116800,2022-04-05 00:00:00,MONI/USDT,0.2397,0.2501,0.2397,0.2429,522858.4072406,127011.289531161577
1649030400,2022-04-04 00:00:00,MONI/USDT,0.2417,0.2524,0.2303,0.2397,172397.28192347,42025.980691685789
1648944000,2022-04-03 00:00:00,MONI/USDT,0.245,0.2487,0.2368,0.2416,125795.45017143,30481.651005775338
1648857600,2022-04-02 00:00:00,MONI/USDT,0.2408,0.2524,0.2368,0.245,98523.72239004,24074.256304746567
1648771200,2022-04-01 00:00:00,MONI/USDT,0.2345,0.2455,0.223,0.241,206502.97544202,48157.670471320329
1648684800,2022-03-31 00:00:00,MONI/USDT,0.2495,0.255,0.2328,0.2344,171901.05167334,42151.244487037337
1648598400,2022-03-30 00:00:00,MONI/USDT,0.25,0.2559,0.2414,0.2495,163054.08355968,40610.29982824532
1648512000,2022-03-29 00:00:00,MONI/USDT,0.258,0.262,0.2462,0.25,141566.277287,36047.317302927592
1648425600,2022-03-28 00:00:00,MONI/USDT,0.246,0.265,0.241,0.2588,254053.94980595,64133.727241471639
1648339200,2022-03-27 00:00:00,MONI/USDT,0.2449,0.2496,0.2303,0.246,287187.33242169,68468.429533982993
1648252800,2022-03-26 00:00:00,MONI/USDT,0.2143,0.37,0.2088,0.2452,2413871.42889612,656967.935252522731
1648166400,2022-03-25 00:00:00,MONI/USDT,0.2168,0.2184,0.21,0.2142,92150.26012095,19782.028033029594
1648080000,2022-03-24 00:00:00,MONI/USDT,0.1994,0.2179,0.1985,0.2169,159805.51582857,33250.20997861998
1647993600,2022-03-23 00:00:00,MONI/USDT,0.2091,0.21,0.1953,0.2,159890.8966703,32152.98116709871
1647907200,2022-03-22 00:00:00,MONI/USDT,0.2012,0.2111,0.1999,0.2083,197030.52784047,40445.459090449477
1647820800,2022-03-21 00:00:00,MONI/USDT,0.2017,0.2223,0.1812,0.2014,464736.60016722,92244.05959017653
1647734400,2022-03-20 00:00:00,MONI/USDT,0.2123,0.2131,0.2,0.2016,101362.87503722,20989.209884463096
1647648000,2022-03-19 00:00:00,MONI/USDT,0.1843,0.2669,0.184,0.2125,1197868.38411098,271118.534591841175
1647561600,2022-03-18 00:00:00,MONI/USDT,0.1948,0.195,0.1829,0.1843,95625.26387966,18008.144243222907
1647475200,2022-03-17 00:00:00,MONI/USDT,0.197,0.1984,0.189,0.1948,90409.69289474,17460.898638239114
1647388800,2022-03-16 00:00:00,MONI/USDT,0.1988,0.2061,0.1953,0.1969,115368.3469332,23100.650810827164
1647302400,2022-03-15 00:00:00,MONI/USDT,0.2013,0.2019,0.1903,0.1989,119194.12233527,23337.376374910464
1647216000,2022-03-14 00:00:00,MONI/USDT,0.2063,0.21,0.1998,0.2012,110969.97623664,22745.256647049568
1647129600,2022-03-13 00:00:00,MONI/USDT,0.2167,0.278,0.2062,0.2064,594070.38109307,140253.918367481206
1647043200,2022-03-12 00:00:00,MONI/USDT,0.2188,0.2295,0.214,0.2179,128509.4185337,28340.370169687373
1646956800,2022-03-11 00:00:00,MONI/USDT,0.2257,0.2297,0.2188,0.2188,50837.01837199,11451.417679778603
1646870400,2022-03-10 00:00:00,MONI/USDT,0.2429,0.2447,0.2251,0.2272,234185.25072773,55861.40569555046
1646784000,2022-03-09 00:00:00,MONI/USDT,0.2441,0.2561,0.24,0.2438,711219.33553116,175086.225941047635
1646697600,2022-03-08 00:00:00,MONI/USDT,0.2502,0.2508,0.2411,0.2441,1059554.09560839,261047.339944042257
1646611200,2022-03-07 00:00:00,MONI/USDT,0.257,0.2683,0.2439,0.25,891257.20662999,228031.686484329483
1646524800,2022-03-06 00:00:00,MONI/USDT,0.2667,0.2713,0.256,0.2564,805733.82671163,211893.294829418972
1646438400,2022-03-05 00:00:00,MONI/USDT,0.274,0.276,0.2648,0.2663,676293.73251402,182687.456919589126
1646352000,2022-03-04 00:00:00,MONI/USDT,0.2877,0.2947,0.2724,0.2734,751692.97398114,213891.104594298773
1646265600,2022-03-03 00:00:00,MONI/USDT,0.3005,0.302,0.286,0.2874,526271.16524916,156207.445435116678
1646179200,2022-03-02 00:00:00,MONI/USDT,0.3005,0.3056,0.2917,0.3003,362703.22322764,108772.61277695695
1646092800,2022-03-01 00:00:00,MONI/USDT,0.3054,0.3116,0.2981,0.3007,315734.59449447,96105.714120319078
1646006400,2022-02-28 00:00:00,MONI/USDT,0.2603,0.31,0.2568,0.3035,703698.99665683,195993.880926227995
1645920000,2022-02-27 00:00:00,MONI/USDT,0.2677,0.2799,0.2592,0.2603,575688.42090391,154008.785415940188
1645833600,2022-02-26 00:00:00,MONI/USDT,0.2748,0.3375,0.2679,0.2693,1018082.7466789,295085.077085680453
1645747200,2022-02-25 00:00:00,MONI/USDT,0.2462,0.2774,0.2462,0.2756,553520.70355542,147248.788671216545
1645660800,2022-02-24 00:00:00,MONI/USDT,0.2692,0.2703,0.2327,0.2462,775462.16845257,188003.717594248936
1645574400,2022-02-23 00:00:00,MONI/USDT,0.2587,0.2781,0.2567,0.2693,747975.69920411,200413.358362122309
1645488000,2022-02-22 00:00:00,MONI/USDT,0.271,0.2736,0.2567,0.2583,425179.56231895,112798.596499477318
1645401600,2022-02-21 00:00:00,MONI/USDT,0.2774,0.292,0.27,0.271,314507.20723605,88587.191785529002
1645315200,2022-02-20 00:00:00,MONI/USDT,0.3117,0.3124,0.2693,0.2765,281592.3881257,82804.294737612732
1645228800,2022-02-19 00:00:00,MONI/USDT,0.3168,0.3253,0.307,0.3116,244923.60257118,77565.422711004493
1645142400,2022-02-18 00:00:00,MONI/USDT,0.3284,0.3351,0.3157,0.3168,82841.0726149,26891.074417311048
1645056000,2022-02-17 00:00:00,MONI/USDT,0.3736,0.3805,0.3256,0.33,90732.04446439,31786.403777357307
1644969600,2022-02-16 00:00:00,MONI/USDT,0.4048,0.4048,0.3704,0.3736,55100.60659997,21109.098473566544
1644883200,2022-02-15 00:00:00,MONI/USDT,0.3803,0.4095,0.3803,0.405,89129.0086611,35548.620577065706
1644796800,2022-02-14 00:00:00,MONI/USDT,0.383,0.3877,0.3621,0.3803,48181.22070901,18034.323725512925
1644710400,2022-02-13 00:00:00,MONI/USDT,0.4014,0.4133,0.379,0.3824,531317.36359433,213812.47746058495
1644624000,2022-02-12 00:00:00,MONI/USDT,0.4014,0.4216,0.3933,0.4016,851017.72637248,343418.006380935828
1644537600,2022-02-11 00:00:00,MONI/USDT,0.4597,0.4601,0.4,0.4015,661600.04674636,283611.985368759314
1644451200,2022-02-10 00:00:00,MONI/USDT,0.4616,0.4799,0.4449,0.4598,496002.26592126,229858.31246415376
1644364800,2022-02-09 00:00:00,MONI/USDT,0.468,0.4866,0.4565,0.4637,491369.92308186,234206.497829325387
1644278400,2022-02-08 00:00:00,MONI/USDT,0.5059,0.5246,0.4565,0.4679,431333.26569515,210919.4096199562
1644192000,2022-02-07 00:00:00,MONI/USDT,0.484,0.5195,0.481,0.5044,362813.3781691,180954.536038785969
1644105600,2022-02-06 00:00:00,MONI/USDT,0.5169,0.5197,0.475,0.4851,450322.13001271,221936.868699828047
1644019200,2022-02-05 00:00:00,MONI/USDT,0.438,0.5299,0.4344,0.5168,327006.12977204,161416.368970789929
1643932800,2022-02-04 00:00:00,MONI/USDT,0.412,0.4387,0.4051,0.438,535781.98823159,221757.313573475517
1643846400,2022-02-03 00:00:00,MONI/USDT,0.414,0.414,0.3987,0.4121,500268.91395116,203437.496972263851
