https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1653696000,2022-05-28 00:00:00,BTC/USDT,28686.91,29100.00,28571.54,29015.79,6.01371736,174492.7600371144
1653609600,2022-05-27 00:00:00,BTC/USDT,28711.36,29292.59,28711.36,29158.49,1.39700031,40734.4195691319
1653523200,2022-05-26 00:00:00,BTC/USDT,29735.00,29848.19,28100.00,29513.71,9.83157480,290166.247490508
1653436800,2022-05-25 00:00:00,BTC/USDT,29880.00,30210.64,29387.79,29698.38,3.86445331,114768.0028926378
1653350400,2022-05-24 00:00:00,BTC/USDT,29178.00,29724.32,29050.56,29621.41,4.84872850,143626.174877185
1653264000,2022-05-23 00:00:00,BTC/USDT,30375.98,30568.95,28965.00,28965.00,5.73024814,165976.6373751
1653177600,2022-05-22 00:00:00,BTC/USDT,29326.00,30309.38,29300.18,30309.38,1.19870028,36331.8622926264
1653091200,2022-05-21 00:00:00,BTC/USDT,29103.77,29577.46,29103.77,29485.89,0.77797919,22939.4088186291
1653004800,2022-05-20 00:00:00,BTC/USDT,30223.28,30371.84,28776.86,29323.34,3.80191864,111484.95293305759
1652918400,2022-05-19 00:00:00,BTC/USDT,29026.69,30507.84,28925.83,30116.70,6.21845539,187279.355444013
1652832000,2022-05-18 00:00:00,BTC/USDT,30491.04,30586.56,28899.58,29150.00,8.79301967,256316.5233805
1652745600,2022-05-17 00:00:00,BTC/USDT,29837.16,30674.82,29484.42,30551.44,6.95397804,212454.0428503776
1652659200,2022-05-16 00:00:00,BTC/USDT,31286.11,31286.11,29330.95,30203.69,15.93282799,481230.1974332831
1652572800,2022-05-15 00:00:00,BTC/USDT,29760.89,31348.78,29485.36,31348.78,6.04738520,189578.14821005598
1652486400,2022-05-14 00:00:00,BTC/USDT,29386.74,30086.63,28814.30,30082.01,9.61941066,289371.20766822656
1652400000,2022-05-13 00:00:00,BTC/USDT,28996.99,32198.00,28930.27,29396.65,94.22867648,2770007.4224457922
1652313600,2022-05-12 00:00:00,BTC/USDT,29180.05,31699.82,26839.41,29058.82,118.71129114,3449610.041204855
1652227200,2022-05-11 00:00:00,BTC/USDT,30994.64,32064.74,27880.00,29013.65,94.05602738,2728908.658793737
1652140800,2022-05-10 00:00:00,BTC/USDT,30000.00,32511.17,29800.00,30991.92,21.03595526,651944.6425414992
1652054400,2022-05-09 00:00:00,BTC/USDT,34106.79,34225.89,30050.00,30050.00,44.98146773,1351693.1052865
1651968000,2022-05-08 00:00:00,BTC/USDT,35367.54,35394.39,33521.25,34127.31,13.74078780,468936.12489481794
1651881600,2022-05-07 00:00:00,BTC/USDT,36063.41,36097.34,34939.20,35553.48,8.72612611,310244.1501293628
1651795200,2022-05-06 00:00:00,BTC/USDT,36565.19,36565.19,35293.00,36091.99,17.45216932,629883.5205757468
1651708800,2022-05-05 00:00:00,BTC/USDT,39611.17,39774.16,35721.31,36590.32,18.26030848,668150.5305819135
1651622400,2022-05-04 00:00:00,BTC/USDT,37733.21,40000.00,37733.21,39616.92,11.30685853,447942.9098343276
1651536000,2022-05-03 00:00:00,BTC/USDT,38453.18,38559.88,37577.78,37856.61,7.90373974,299208.7928786814
1651449600,2022-05-02 00:00:00,BTC/USDT,38594.68,39075.32,38094.85,38503.37,6.75214583,259980.36918644712
1651363200,2022-05-01 00:00:00,BTC/USDT,37500.00,38604.39,37485.95,38487.66,4.85339786,186795.92668040763
1651276800,2022-04-30 00:00:00,BTC/USDT,38627.29,38688.40,37585.13,37689.39,5.98462565,225556.89012685348
1651190400,2022-04-29 00:00:00,BTC/USDT,39658.00,39708.08,38207.07,38567.68,26.29819371,1014260.3195852928
1651104000,2022-04-28 00:00:00,BTC/USDT,39459.06,40250.39,38938.84,39730.00,21.94055159,871698.1146706999
1651017600,2022-04-27 00:00:00,BTC/USDT,38187.86,39391.89,38041.41,39169.57,23.96262917,938605.8806583568
1650931200,2022-04-26 00:00:00,BTC/USDT,40449.63,40741.26,37750.00,38104.46,17.88505684,681500.4329575064
1650844800,2022-04-25 00:00:00,BTC/USDT,39343.43,40575.94,38250.00,40412.14,20.70127958,836583.0085661012
1650758400,2022-04-24 00:00:00,BTC/USDT,39560.86,39829.62,39000.00,39507.91,3.42842408,135449.86999447283
1650672000,2022-04-23 00:00:00,BTC/USDT,39686.13,39967.94,39283.69,39393.36,4.87849474,192180.2995509264
1650585600,2022-04-22 00:00:00,BTC/USDT,40381.56,40750.98,39207.99,39715.04,9.40840353,373655.1225300912
1650499200,2022-04-21 00:00:00,BTC/USDT,41416.44,42935.41,40000.00,40512.31,21.13791711,856345.850714624
1650412800,2022-04-20 00:00:00,BTC/USDT,41312.27,42133.07,40938.14,41368.60,12.99016101,537384.774758286
1650326400,2022-04-19 00:00:00,BTC/USDT,40861.29,41759.23,40620.07,41487.35,4.40877545,182908.4101655575
1650240000,2022-04-18 00:00:00,BTC/USDT,39878.04,41022.83,38624.02,40919.49,30.24815974,1237739.2699993325
1650153600,2022-04-17 00:00:00,BTC/USDT,40363.99,40511.47,39750.00,39783.13,0.86205533,34295.2592605829
1650067200,2022-04-16 00:00:00,BTC/USDT,40603.77,40690.17,40049.51,40497.76,2.73337555,110695.587013768
1649980800,2022-04-15 00:00:00,BTC/USDT,39902.51,40710.10,39883.76,40320.70,3.78742485,152711.62114939498
1649894400,2022-04-14 00:00:00,BTC/USDT,41300.00,41407.57,39500.01,39935.37,3.52950705,140952.1699593585
1649808000,2022-04-13 00:00:00,BTC/USDT,40111.74,41378.53,39683.12,41233.02,20.65604041,851710.927346338
1649721600,2022-04-12 00:00:00,BTC/USDT,39391.21,40659.28,39313.00,40114.81,11.96151494,479833.8991302614
1649635200,2022-04-11 00:00:00,BTC/USDT,42071.81,42366.44,39242.77,39461.52,25.78090746,1017353.7953509392
1649548800,2022-04-10 00:00:00,BTC/USDT,42764.08,43647.70,41899.24,42198.46,7.70872333,325296.2530920718
1649462400,2022-04-09 00:00:00,BTC/USDT,42303.70,42824.28,42184.39,42711.36,3.23837673,138315.4743306528
1649376000,2022-04-08 00:00:00,BTC/USDT,43395.96,43960.26,42222.22,42222.22,6.14386772,259407.73452473842
1649289600,2022-04-07 00:00:00,BTC/USDT,43247.17,43853.26,42784.67,43477.76,5.26390237,228862.68390629123
1649203200,2022-04-06 00:00:00,BTC/USDT,45333.00,45506.02,43307.09,43427.26,17.33542296,752829.9200938896
1649116800,2022-04-05 00:00:00,BTC/USDT,46614.22,47015.95,45511.21,45582.76,11.47034445,522849.95818168204
1649030400,2022-04-04 00:00:00,BTC/USDT,46284.38,46712.29,45186.89,46641.63,37.17960370,1734117.319322031
1648944000,2022-04-03 00:00:00,BTC/USDT,45666.00,47378.72,45651.06,46378.47,2.69843086,125149.09468758422
1648857600,2022-04-02 00:00:00,BTC/USDT,47000.00,47200.00,45667.00,46192.98,1.06391443,49145.37798670141
1648771200,2022-04-01 00:00:00,BTC/USDT,45430.13,46667.00,44333.00,46317.25,4.87873823,225969.73828346748
1648684800,2022-03-31 00:00:00,BTC/USDT,47171.09,47560.25,45252.20,45501.26,3.80650886,173200.9493311636
1648598400,2022-03-30 00:00:00,BTC/USDT,47424.79,47667.00,46623.10,46993.50,5.14860153,241950.806000055
1648512000,2022-03-29 00:00:00,BTC/USDT,47126.56,48031.97,46982.10,47444.94,4.21768316,200107.7244652104
1648425600,2022-03-28 00:00:00,BTC/USDT,47000.00,48188.44,46712.59,47107.25,15.32216961,721785.2743606725
